advantage_norm,P09:episode_rewards,policy_loss,fps,episode_length,PMM:episode_rewards,policy_entropy,frames,explained_variance,grad_norm,value_loss,epoch_idx,P01:episode_rewards,clip_fraction,approx_kl_divergence
15.968717515468597,430.0000000000004,-0.0012087909253750695,229,351.94,208.25,1.6390286475419997,399360,-8.195638656616212e-09,0.053620211761375505,0.008025104701482632,39,47.50000000000001,0.2579345703125,0.0036185132338346195
15.968717712163926,300.0,-0.0013034804009294022,230,335.33,164.5,1.627650798857212,409600,1.862645149230957e-08,0.0545731103078434,0.00814189989851002,40,25.0,0.2621337890625,0.00401872939089003
15.968715298175812,300.0,-0.0014550901049005915,230,320.57,126.75,1.550828056037426,419840,-2.6077032089233397e-09,0.049263109422119714,0.005503150386721245,41,0.0,0.2754150390625,0.003691700089962069
15.96871685385704,242.50000000000148,-0.0015787758900842163,230,319.28,121.25,1.5119689732789994,430080,-1.1175870895385742e-09,0.04776546567515993,0.006723939017047087,42,0.0,0.2468505859375,0.002993772432159858
15.96870386004448,402.5000000000002,-0.0015053315008117351,230,323.82,127.0,1.4586284451186657,440320,-3.7252902984619143e-10,0.04816915243785007,0.006487391822608402,43,0.0,0.2603759765625,0.004145255161512295
15.968717592954636,275.0,-0.0014130470121017425,231,322.54,125.75,1.5402753680944443,450560,-1.30385160446167e-08,0.05019368419416289,0.00817543833200034,44,0.0,0.17412109375,0.0023944459785866456
15.968717849254608,350.0,-0.0011551290957868333,230,329.36,154.75,1.574636022001505,460800,-9.313225746154785e-09,0.05594643366722568,0.011481380269106011,45,22.500000000000007,0.2266845703125,0.002942188812403401
15.968717777729035,452.50000000000017,-0.0022374694781319704,231,336.07,180.75,1.5502154238522052,471040,8.568167686462402e-09,0.053072965459371416,0.009890760660346132,46,22.500000000000007,0.2303466796875,0.0032433050640804594
15.968717533349992,475.0,-0.0011038360302336515,231,347.75,202.5,1.4359765984117985,481280,-1.862645149230957e-09,0.048899738087392966,0.006399754950871283,47,50.0,0.227734375,0.0031225063377064545
15.968717557191848,425.0,-0.0019084416708210483,231,340.83,161.75,1.385045375674963,491520,-1.3783574104309083e-08,0.05042166153983355,0.006965349123220221,48,47.50000000000001,0.29189453125,0.0040740346442532886
15.968717640638351,425.0,-0.0009850200949585997,231,345.18,155.75,1.383722574263811,501760,1.0058283805847169e-08,0.051295602288993235,0.009972504210327315,49,50.0,0.1730712890625,0.002220682072999125
15.968717628717423,425.0,-0.0012927615112857892,231,353.86,165.75,1.2844974026083946,512000,-3.725290298461914e-09,0.045031100541844324,0.007814394551996885,50,50.0,0.1944580078125,0.002617009706790441
15.968717032670975,405.00000000000045,-0.0012046338946674951,231,362.14,167.5,1.2403867214918136,522240,-7.078051567077636e-09,0.04461104338652758,0.006742327439792461,51,50.0,0.1875244140625,0.0026466265925222388
15.968717885017394,425.0,-0.0014100469641562085,231,364.19,166.25,1.1711450554430485,532480,4.8428773880004884e-09,0.04144015599828903,0.006784490703103075,52,50.0,0.175048828125,0.0023947647800184766
15.96871770620346,425.0,-0.0012632884550839662,231,358.56,166.0,1.201961761713028,542720,-7.078051567077636e-09,0.04609325111577425,0.008162213092691672,53,50.0,0.1953369140625,0.002840346612455846
15.9687171459198,427.5000000000002,-0.0007843151201086584,231,352.41,155.75,1.2917245008051395,552960,-7.82310962677002e-09,0.045778366165099234,0.00673803674849296,54,25.0,0.175048828125,0.0028659270184995477
15.968717479705811,427.5000000000002,-0.0010440583599120145,231,336.22,145.5,1.4436364218592643,563200,-1.1548399925231934e-08,0.04547702896721023,0.006010868991506868,55,22.500000000000007,0.241455078125,0.0041231098720402315
15.968715661764145,200.0,-0.000642146907557617,231,321.02,110.75,1.5123701870441437,573440,-4.097819328308106e-09,0.044141149795583964,0.005941803901578169,56,0.0,0.2062744140625,0.003473227454884409
15.968717098236084,200.0,-0.0010381543881521794,231,311.93,98.25,1.6157595276832581,583680,-1.4901161193847657e-09,0.04815008652832832,0.006497768808685578,57,0.0,0.263427734375,0.0039651151997532
15.968717116117478,225.0,-0.00035907930359826425,231,311.13,110.75,1.6763996936380863,593920,-5.587935447692871e-09,0.05156961389171766,0.008094478524890291,58,0.0,0.2697509765625,0.004232877555796222
15.968717026710511,202.50000000000023,-0.0013034018615144306,231,313.37,117.5,1.688290359824896,604160,-1.4901161193847657e-09,0.053652150211847806,0.007282147496152902,59,0.0,0.2870361328125,0.0041233978751961334
15.968717616796493,225.0,-0.000882692878076341,231,315.78,129.75,1.6648683041334151,614400,1.1175870895385742e-09,0.05529230723464375,0.008964189716789406,60,25.0,0.2419189453125,0.0029076074717693245
15.968717610836029,277.5000000000002,-0.001012655951853958,231,324.97,163.5,1.6024091459810734,624640,-7.450580596923828e-09,0.05371444399951186,0.010958094725174306,61,25.0,0.1820068359375,0.0023675958903027093
15.968717002868653,275.0,-0.00191814367826737,231,323.87,152.0,1.6147536300122738,634880,1.2293457984924316e-08,0.04980604821760652,0.005491902610992838,62,25.0,0.3418212890625,0.004708838469639431
15.968687391281128,250.0,-0.0010454379073053133,231,320.1,131.25,1.5019969902932644,645120,-1.0058283805847169e-08,0.04646485146708076,0.004679517072244721,63,22.500000000000007,0.231298828125,0.0028439421436985413
15.968684792518616,150.0,-0.0012291727965930478,231,309.74,71.0,1.5520708657801152,655360,-4.097819328308106e-09,0.0472936521245554,0.004121790480078147,64,0.0,0.328955078125,0.0043033273443143115
15.968717569112778,127.50000000000021,-0.0008030104629142443,231,309.82,68.25,1.542499303817749,665600,-4.8428773880004884e-09,0.04998406358097708,0.005902692799190845,65,0.0,0.2037109375,0.0028964876695511065
15.968717551231384,175.0,-0.0014597152738133445,231,315.49,83.25,1.578784915804863,675840,-8.940696716308593e-09,0.050852646357726836,0.007675070917684934,66,0.0,0.24345703125,0.003147027914883438
15.9687171459198,227.5000000000002,-0.0008464043250569376,231,324.57,118.0,1.639118453860283,686080,2.6077032089233397e-09,0.05693507271993303,0.009933011257726321,67,0.0,0.22412109375,0.003285442759238322
15.968716460466386,275.0,-0.001594273155569681,231,332.1,143.0,1.683058950304985,696320,-5.215406417846679e-09,0.05227004336917716,0.00736455625032022,68,25.0,0.3152587890625,0.00395586501847447
15.968717807531357,302.5000000000002,-0.0014011726219905541,231,338.61,168.5,1.7328016139566897,706560,4.097819328308106e-09,0.05472481208807024,0.01064363618097559,69,47.50000000000001,0.2531494140625,0.0031423870628941586
15.968717539310456,302.5000000000002,-0.0012292846466152696,231,332.27,150.0,1.7517346814274788,716800,-6.7055225372314455e-09,0.05225017655250678,0.006784738566420856,70,22.500000000000007,0.26875,0.003664954932656883
15.968717736005782,325.0,-0.0021801468279591062,231,338.16,159.25,1.7029634103178979,727040,1.1920928955078126e-08,0.053811700763089984,0.011374403137597255,71,25.0,0.241455078125,0.0030557263270566183
15.968717807531357,325.0,-0.0013101130964059849,231,334.77,163.5,1.6885537855327128,737280,8.940696716308593e-09,0.0541642650810106,0.011561762256678775,72,25.0,0.240966796875,0.003139424907465127
15.968717682361603,375.0,-0.0012684592744335531,231,341.61,205.0,1.7269966728985309,747520,-1.825392246246338e-08,0.0548131194481888,0.012618452389142476,73,50.0,0.195263671875,0.002435497529768327
15.968717855215072,405.00000000000045,-0.0011224384768866002,231,341.5,214.25,1.7169757708907127,757760,-1.1175870895385742e-08,0.05413436407014921,0.011165235364751424,74,50.0,0.2116455078125,0.0025454438305757775
15.968717920780183,500.0,-0.0008784491605183575,231,347.71,230.25,1.7291971154510974,768000,2.421438694000244e-08,0.05425526136742046,0.01050371008568618,75,75.0,0.19150390625,0.0025761127054011014
15.968717843294144,450.0,-0.001499410700489534,231,349.31,213.5,1.6726866640150546,778240,-5.215406417846679e-09,0.05355864318883639,0.011120500426113723,76,75.0,0.22197265625,0.0026094612784390847
15.968717885017394,450.0,-0.0009604012462659739,231,354.53,219.75,1.6629699610173703,788480,-3.7252902984619143e-10,0.055313118230056545,0.010356958844931796,77,50.0,0.2084716796875,0.002509273681448576
15.968717795610427,452.50000000000017,-0.0010836152036063141,231,353.43,219.0,1.6788415297865869,798720,-1.4156103134155273e-08,0.05143992934964472,0.010990285982006753,78,75.0,0.1665283203125,0.0022612769815623323
15.968717914819717,402.5000000000002,-0.0017662544021732173,231,348.4,212.25,1.7238659709692001,808960,1.2665987014770507e-08,0.05771601933085211,0.01022929903192562,79,75.0,0.2432373046875,0.0027921900245246436
15.968717861175538,400.0,-0.0006902765711856773,231,344.33,199.5,1.7433115929365157,819200,8.940696716308593e-09,0.055182833961258206,0.009721781816188014,80,50.0,0.1828125,0.002125826214103199
15.968717640638351,400.0,-0.0011064071219152537,231,344.86,198.5,1.7574179358780384,829440,2.2351741790771484e-09,0.05527835295718949,0.009854401194388629,81,50.0,0.2160888671875,0.0026893314141943846
15.968717539310456,302.5000000000002,-0.0011693613967509009,231,337.73,174.75,1.7246392704546452,839680,1.0058283805847169e-08,0.05313178804273203,0.00823419238004135,82,47.50000000000001,0.236083984375,0.0037844315431470933
15.968717682361603,302.5000000000002,-0.0007254139531141845,231,335.44,164.75,1.6524692006409167,849920,-4.097819328308106e-09,0.05574928677531469,0.009378277102769061,83,47.50000000000001,0.1975341796875,0.0024436910744725536
15.968717980384827,250.0,-0.0015826821039809148,231,330.56,143.0,1.6108532652258873,860160,-1.1548399925231934e-08,0.04757152830477538,0.007541306787425128,84,47.50000000000001,0.20556640625,0.002324080322608779
15.968717807531357,255.00000000000043,-0.0011413380238082028,231,340.35,155.0,1.6498688191175461,870400,5.215406417846679e-09,0.05210693632223242,0.010181775267301418,85,50.0,0.20830078125,0.0026992798160733857
15.968717646598815,330.0000000000004,-0.0016214379036682657,231,342.84,166.25,1.6365282095968723,880640,-3.725290298461914e-09,0.05065865649845229,0.008253974628587457,86,50.0,0.2551513671875,0.00314961315870903
15.96871719956398,300.0,-0.0012211372893943917,231,336.18,151.75,1.6908839344978333,890880,1.3411045074462891e-08,0.04893002796258683,0.006273827997017633,87,47.50000000000001,0.2388916015625,0.0031505321233765925
15.968717569112778,377.5000000000002,-0.0009685210590760108,231,327.22,149.75,1.7331872493028642,901120,-4.8428773880004884e-09,0.0531765840618507,0.008466246730313287,88,25.0,0.1990966796875,0.0021835116400438894
15.968717175722123,250.0,-0.0018042879575659754,231,318.22,124.0,1.7181163802742958,911360,2.6077032089233397e-09,0.04910303664586471,0.006887328585366959,89,25.0,0.27578125,0.00351722499024163
15.968717658519745,277.5000000000002,-0.0013679078925633802,231,322.47,142.25,1.6576317004859447,921600,5.960464477539063e-09,0.05256483012085341,0.009420861348189646,90,25.0,0.259130859375,0.0037659230100700824
15.968717777729035,275.0,-0.0011322523052513134,231,325.63,145.25,1.5096156656742097,931840,6.332993507385254e-09,0.048169175107162086,0.010531311971863033,91,25.0,0.1551025390625,0.0020262503485824366
15.968717575073242,300.0,-0.0006367912563291611,231,336.33,170.75,1.523312084376812,942080,-5.215406417846679e-09,0.0497467877966522,0.010928609952861735,92,25.0,0.1557861328125,0.00188344563107421
15.96871771812439,300.0,-0.0006808809805079364,231,339.54,180.0,1.5766803823411464,952320,4.097819328308106e-09,0.049940472456162274,0.009680679367738776,93,50.0,0.1733154296875,0.0025277130119320647
15.968717682361603,300.0,-0.0019781474315095694,231,338.19,174.75,1.5807513080537319,962560,-2.9802322387695314e-09,0.05209424211897098,0.008519175524907042,94,50.0,0.264404296875,0.0031456925844167926
15.968717420101166,352.5000000000002,-0.0011118324560811742,231,326.61,160.0,1.6060942344367504,972800,1.1175870895385742e-08,0.05144744462413543,0.008271496107113308,95,25.0,0.219580078125,0.0029172034728048857
15.968717730045318,405.00000000000045,-0.0013243375607999042,231,325.23,153.5,1.623392242193222,983040,1.7881393432617187e-08,0.05333823827331099,0.008325049645281978,96,25.0,0.2423095703125,0.0028270822870695156
15.968717575073242,427.5000000000002,-0.0010309673627489247,231,325.08,150.75,1.6132644794881343,993280,2.9802322387695314e-09,0.051855656192277944,0.007482794538555026,97,25.0,0.230419921875,0.0029868210952713526
15.968716567754745,300.0,-0.0007691672435612418,231,317.67,130.5,1.6271310120820999,1003520,1.1548399925231934e-08,0.051728473836138086,0.005999895674358413,98,25.0,0.2339111328125,0.0025964166366307497
15.968717312812805,250.0,-0.000960402081727807,231,311.93,114.5,1.5794232130050658,1013760,1.3783574104309083e-08,0.04686456113079145,0.0057950993299527905,99,25.0,0.1950927734375,0.002519962470626069
15.968714255094529,150.0,-0.0011772491066949441,231,301.49,88.0,1.6256658740341663,1024000,-8.568167686462402e-09,0.04787751562304293,0.00390785939430458,100,0.0,0.2712158203125,0.0037123275841167923
15.96871713399887,150.0,-0.0010712850445997902,231,301.39,73.75,1.6708247013390065,1034240,3.725290298461914e-09,0.05223934388100323,0.006218000371882226,101,0.0,0.269189453125,0.0032448042036776316
15.968717670440673,177.50000000000023,-0.0016225446819589707,231,308.13,86.0,1.689943316578865,1044480,3.725290298461914e-08,0.0536143583728819,0.008264286942903709,102,0.0,0.2547607421875,0.0029400354674066877
15.96871771812439,250.0,-0.0015914252646325622,231,321.4,116.25,1.6624350234866143,1054720,-1.6763806343078613e-08,0.05415212071231736,0.009016109385265736,103,0.0,0.234619140625,0.0027872780026996224
15.968716633319854,277.5000000000002,-0.001061985943306354,231,326.53,133.5,1.6512585952877998,1064960,-8.568167686462402e-09,0.05219587622089198,0.007244029081459757,104,25.0,0.238916015625,0.0029766726138632294
15.968717294931412,250.0,-0.0017446595687943046,230,319.98,126.0,1.6535955466330052,1075200,-1.1548399925231934e-08,0.051773087369861345,0.007167297318756027,105,25.0,0.293701171875,0.003529379501105723
15.968717682361603,227.5000000000002,-0.0013934231268649456,230,315.27,125.0,1.62899719029665,1085440,-1.862645149230957e-09,0.05118193876799267,0.009353234896320829,106,25.0,0.2035888671875,0.002249877108658893
15.968717640638351,227.5000000000002,-0.001245554763590917,230,322.2,140.75,1.6385593876242637,1095680,-9.313225746154785e-09,0.05850119193071668,0.01039534536703286,107,25.0,0.2604248046875,0.0030303346984055677
15.968717736005782,277.5000000000002,-0.0016913556009967579,230,333.31,163.0,1.6319206327199935,1105920,-1.30385160446167e-08,0.05166586014408585,0.010496861315004935,108,50.0,0.219580078125,0.0026104041846792825
15.968717640638351,350.0,-0.0015206622389086987,231,338.76,173.5,1.5899501465260983,1116160,-8.940696716308593e-09,0.05097539444498482,0.00956538247228309,109,50.0,0.2172119140625,0.0025563787554233387
15.968717801570893,355.00000000000045,-0.0017357540018565487,231,346.42,198.0,1.598472997546196,1126400,-1.862645149230957e-08,0.053758534225280666,0.012633385977824218,110,50.0,0.200390625,0.0024129620875555703
15.96871799826622,425.0,-0.0010512981691135792,231,344.58,214.0,1.5975525103509427,1136640,-7.450580596923828e-09,0.051304334837255515,0.011530179854526068,111,50.0,0.1865234375,0.0022251203410803555
15.96871783733368,527.5000000000002,-0.001415927895141067,231,348.92,234.5,1.568216197937727,1146880,-1.2293457984924316e-08,0.05766206834525216,0.012669808157261287,112,72.50000000000001,0.2210693359375,0.002454825628882418
15.968717855215072,527.5000000000002,-0.0013465229494613595,231,351.08,237.5,1.5540999464690686,1157120,1.825392246246338e-08,0.04984967985964757,0.012127275894908963,113,97.5,0.197607421875,0.0023622190360754304
15.968717831373215,550.0,-0.0010018939392466564,231,354.88,250.5,1.5256518222391606,1167360,2.2351741790771484e-08,0.052509228907974256,0.01332338446227368,114,100.0,0.1691162109375,0.0021718955731174104
15.968717777729035,527.5000000000002,-0.001822193972839159,231,355.29,242.75,1.5582777440547944,1177600,-7.078051567077636e-09,0.05525133476983919,0.012423385394504294,115,100.0,0.240185546875,0.0028435004033099177
15.968717795610427,477.5000000000002,-0.0013518949737772346,231,355.07,236.0,1.625153824687004,1187840,-2.60770320892334e-08,0.05297334768871396,0.011208051860739943,116,97.5,0.1969970703125,0.002334949536759723
15.968717831373215,407.5000000000006,-0.0009489297659456497,231,346.78,209.0,1.6066087678074836,1198080,3.725290298461914e-09,0.05142606764762538,0.009883082301257673,117,50.0,0.19169921875,0.0022653572002241163
15.96871782541275,377.5000000000002,-0.0007651333406101912,231,342.5,196.75,1.60521869212389,1208320,-3.091990947723389e-08,0.05132097681623029,0.010594953868712764,118,50.0,0.1673583984375,0.0018921581852055168
15.968717885017394,327.5000000000002,-0.0015631483303877758,231,338.74,182.5,1.6234479807317257,1218560,6.332993507385254e-09,0.05429596958612846,0.010759871012123768,119,50.0,0.24189453125,0.0027975502708841304
15.968717736005782,325.0,-0.0018171914547565394,231,333.75,179.75,1.67642283141613,1228800,1.2665987014770507e-08,0.05658796757532626,0.008946791646303609,120,50.0,0.305859375,0.0033232960712211933
15.968717908859253,300.0,-0.0007016274605120998,231,331.31,172.75,1.7011512733995915,1239040,3.3527612686157227e-09,0.053166013015248856,0.009853315027794452,121,47.50000000000001,0.2230712890625,0.0028767213800961144
15.968717330694199,277.5000000000002,-0.001243310494464822,231,321.32,140.5,1.7337395660579205,1249280,2.2351741790771484e-08,0.04817489897577707,0.005493952901269949,122,22.500000000000007,0.25947265625,0.0032650707005814185
15.968717658519745,275.0,-0.0010217823582934216,231,319.79,127.0,1.7560275346040726,1259520,4.470348358154297e-09,0.05320288806334528,0.0068785166658926755,123,0.0,0.26435546875,0.002836882015401443
15.96871737241745,250.0,-0.0014011759791173971,231,316.65,121.25,1.765470342338085,1269760,-5.587935447692871e-09,0.052508040732639705,0.007731441069972788,124,22.500000000000007,0.2711181640625,0.0027923140407722256
15.968717819452285,352.5000000000002,-0.001163340737184626,231,323.21,138.25,1.7399286560714244,1280000,-3.3527612686157227e-09,0.054870703856751045,0.008619594916490314,125,25.0,0.2429931640625,0.002609962639837704
15.968717873096466,452.50000000000017,-0.0012990781127882657,231,336.28,179.75,1.7031129509210587,1290240,-2.421438694000244e-08,0.05723591628942929,0.012072064312087604,126,25.0,0.2076416015625,0.0024371199332563266
15.968717795610427,477.5000000000002,-0.0012035001240292332,231,344.65,206.25,1.6569507874548435,1300480,7.450580596923829e-10,0.05539625991916548,0.014137150146416389,127,47.50000000000001,0.185693359375,0.0021298412639566776
15.968717801570893,532.5000000000007,-0.0009336859748145798,231,361.03,255.25,1.6411028705537318,1310720,-6.332993507385254e-09,0.053842880408858415,0.013795498390391004,128,75.0,0.193310546875,0.002216535472484793
15.968717783689499,455.0000000000004,-0.002021187377977185,231,364.44,274.25,1.6571156084537506,1320960,6.332993507385254e-09,0.060170737492639015,0.014478705389774405,129,125.0,0.24755859375,0.0025937946510339316
15.968717867136002,450.0,-0.0010657506358256797,231,360.48,277.25,1.6007325328886508,1331200,-3.725290298461914e-09,0.057078888005510885,0.014787606462778057,130,150.0,0.1810302734375,0.0019228886601581508
15.968717795610427,375.0,-0.00112899299710989,231,358.79,267.25,1.633299956470728,1341440,-1.7881393432617187e-08,0.05620531866466091,0.01342255506242509,131,125.0,0.19794921875,0.00260427881950136
15.96871777176857,375.0,-0.0012239499938004883,231,357.95,256.5,1.6684502452611922,1351680,-2.6077032089233397e-09,0.05290103638597503,0.011742601828882471,132,125.0,0.1914306640625,0.002225585255109763
15.968717670440673,375.0,-0.001514197378855897,231,364.51,245.5,1.6905738547444344,1361920,-9.685754776000977e-09,0.05582141561242796,0.0111468542352668,133,100.0,0.22919921875,0.0025024731680218792
15.968717753887177,407.5000000000006,-0.0007149286670028232,231,361.92,232.5,1.6824958249926567,1372160,1.30385160446167e-08,0.05740939333389735,0.01314708365680417,134,75.0,0.206689453125,0.0020325241257978634
15.968717813491821,402.5000000000002,-0.0017794710111047607,231,359.38,227.5,1.7081786960363388,1382400,-1.4528632164001465e-08,0.05521425600177197,0.012879557354244753,135,75.0,0.2122314453125,0.0023323441109596387
15.968717819452285,402.5000000000002,-0.0011088639872468774,231,355.87,223.25,1.7354573890566827,1392640,-1.4901161193847657e-09,0.05521792573609643,0.009852105761092389,136,72.50000000000001,0.249853515625,0.0032654908091558354
15.968717747926712,350.0,-0.0009124853964749491,231,350.45,209.5,1.6900485545396804,1402880,1.4901161193847656e-08,0.057273214618421255,0.010253189113063855,137,50.0,0.2365234375,0.0024794899652079037
