explained_variance,grad_norm,episode_length,policy_entropy,fps,PMM:episode_rewards,value_loss,policy_loss,advantage_norm,frames,P09:episode_rewards,P01:episode_rewards,epoch_idx
0.05477884531021118,0.18307409845786382,194.49,1.3799672102928162,257,1.71,0.007734526969434228,-0.0019209232809953391,0.9470675104856491,176000,4.0,0.0,22
-1.0053118473291398,0.16221680999182098,179.54,1.372011046409607,257,1.33,0.006108418180519948,0.0004238978508510627,0.8035243449360132,184000,3.0,0.0,23
-0.9785821622610092,0.1373047569502444,169.5,1.3681838262081145,257,1.12,0.005788911225245101,0.0004311716872325633,0.7791705339401961,192000,3.0,0.0,24
-0.7135030418634415,0.16897807146103322,169.45,1.3764711427688598,257,1.16,0.006061725486142677,-0.0002508943353313953,0.8068960931152105,200000,3.0,0.0,25
-0.7293168365955353,0.1265362410987686,165.73,1.3830109131336212,257,1.01,0.00420627190018422,0.0007174838474020362,0.6674876237660646,208000,3.0,0.0,26
-0.03496149718761444,0.190073994032633,174.04,1.378206148147583,257,1.18,0.0072772437826643,-0.001024123552342644,0.9276065495610237,216000,3.0,0.0,27
-0.9062744081020355,0.15177891798952353,183.88,1.3821669185161591,258,1.44,0.006132832181974663,0.0010383972745330538,0.834773990213871,224000,3.1000000000000085,0.0,28
-0.1021597158908844,0.16682259065665495,179.48,1.3833105099201202,258,1.32,0.006360698766438872,-0.0002233809157041833,0.8972413639724255,232000,3.1000000000000085,0.0,29
-0.670647913813591,0.14424927196768722,178.42,1.383366059064865,258,1.33,0.005596475325000938,-0.0008796695537239429,0.755831071510911,240000,4.0,0.0,30
0.0679027384519577,0.1392589614293743,177.08,1.3818914091587067,259,1.33,0.005241965043205709,0.00016630257181532215,0.7720024587959051,248000,4.0,0.0,31
-0.3500964093208313,0.1268524377531924,170.93,1.3816209828853607,259,1.14,0.004566449279809604,-0.0003742891040747054,0.6872161327302456,256000,2.1000000000000085,0.0,32
-0.09473835706710815,0.15127120931550414,174.43,1.377881283760071,259,1.23,0.006061294795508729,0.0005282018004800194,0.8217843076586724,264000,3.0,0.0,33
0.3201358860731125,0.16904590351959378,185.24,1.3822118544578552,259,1.48,0.006033057931053918,-0.0010421073238831013,0.855225790143013,272000,4.0,0.0,34
-0.3760555988550186,0.1641494769270573,191.93,1.3808716869354247,259,1.65,0.0058182202612806575,-0.0004221525919274427,0.8285786294937134,280000,4.0,0.0,35
-0.27294025242328646,0.13505290911844287,186.08,1.3796989667415618,259,1.5,0.004843731002620188,-0.00024747906616539694,0.7578463843464851,288000,4.0,0.0,36
-1.9954317229986192,0.14874011136595017,175.87,1.3815909719467163,260,1.22,0.005413172720654984,0.0008398295031656744,0.7623617742955685,296000,3.0,0.0,37
-0.3062844669818878,0.13657813687351025,177.46,1.3796710586547851,259,1.25,0.004652260759576166,6.561788019098458e-05,0.731441987156868,304000,3.0,0.0,38
0.10906442940235138,0.1253109391131258,174.66,1.3806698298454285,260,1.16,0.003905791029246757,0.0005051047320012004,0.6618240924924612,312000,3.0,0.0,39
0.12748095035552978,0.1611951871758127,178.01,1.3844092535972594,260,1.26,0.005386269526788965,-0.0010073207598179578,0.8222858528792858,320000,3.0,0.0,40
0.3546311128139496,0.13246279823864904,189.29,1.3804852950572968,260,1.56,0.004621965982369147,0.0008982433119672351,0.7489662133157253,328000,4.0,0.0,41
0.4259206920862198,0.13166975357069324,188.76,1.3768773984909057,260,1.56,0.004835802521047299,-0.00024174843230866826,0.7465489327162504,336000,4.0,0.0,42
0.17068857550621033,0.14359943426576047,205.83,1.3803055989742279,261,2.04,0.0051752749295701506,5.2217361262592024e-05,0.7842489130795002,344000,5.0,0.0,43
0.328741814494133,0.1162320160935438,197.1,1.384434186220169,261,1.74,0.0037756184741738253,-0.00028434061561711133,0.6746699158847332,352000,4.1000000000000085,0.0,44
-0.20501555144786834,0.09800742074954126,172.57,1.3831058192253112,261,1.11,0.003057362934850971,0.00013900815247325227,0.5731286573410034,360000,3.0,0.0,45
-0.3598422837257385,0.1571835891331202,171.49,1.380356376171112,261,1.15,0.005667855707615672,-0.0008289255839190446,0.787540300115943,368000,3.0,0.0,46
-0.28076277136802674,0.13101348561784384,178.18,1.3813166785240174,261,1.34,0.004702757420818671,0.0002717957887216471,0.7213221263885498,376000,3.0,0.0,47
-0.016672638654708864,0.13651621898465457,179.33,1.3756700587272643,261,1.38,0.004784320650724112,-4.18168114265427e-06,0.747169571146369,384000,3.0,0.0,48
0.2483549052476883,0.11602037868629006,177.26,1.3735506319999695,261,1.32,0.0040939241048181425,0.00015958460862748326,0.676562018468976,392000,3.0,0.0,49
-0.2376896458864212,0.11857313680098126,174.19,1.3753231680393219,261,1.23,0.003874919109293842,-0.00046829906772472897,0.6602603962272405,400000,3.0,0.0,50
-0.3340051257610321,0.13131369301650017,168.59,1.377886551618576,261,1.08,0.004374596216475766,0.0007757230941206216,0.7072461715340614,408000,3.0,0.0,51
0.28081227242946627,0.1377998450943881,172.32,1.3819447994232177,261,1.15,0.0051111682381451825,-0.00040757355105597526,0.7817011572420597,416000,3.0,0.0,52
0.08179246544837952,0.1398167268310174,180.21,1.3802650558948517,262,1.35,0.005103474389543407,-7.32255243929103e-05,0.7598059132695199,424000,3.0,0.0,53
0.022387470006942748,0.11623912107445813,174.61,1.380658996105194,261,1.24,0.0035841019570216305,-0.0004496984020806849,0.6320474145561457,432000,3.0,0.0,54
0.03767705798149109,0.13595401194139028,174.6,1.3832400953769683,261,1.25,0.0050059629480529114,0.00022865129627462012,0.7411497503519058,440000,3.0,0.0,55
0.19214786887168883,0.10957566969598657,169.89,1.384051650762558,262,1.17,0.003283405599941034,-0.0002649113751976984,0.6094198413193226,448000,3.0,0.0,56
-0.408582701086998,0.1253199533624,169.74,1.3824174892902374,261,1.11,0.004084703416301636,0.0006667620537336915,0.6866226495802402,456000,3.0,0.0,57
0.3519483929872513,0.10975759610546136,172.47,1.3822019863128663,261,1.14,0.003270869661064353,-0.00015268851479049772,0.6099584854394198,464000,3.0,0.0,58
0.3307045716047287,0.10507282101211046,176.37,1.3823724472522736,261,1.25,0.003397519329955685,0.0002275866878335364,0.6189184378832578,472000,3.0,0.0,59
-1.7244302606582642,0.11679788324744227,174.33,1.3824527859687805,262,1.18,0.00401512227137573,0.00012799419171642513,0.659706835821271,480000,4.0,0.0,60
-1.0805330514907836,0.13455136876907528,176.21,1.3800442802906037,261,1.21,0.004414436003935407,0.00023158240292104894,0.7271341210603715,488000,3.0,0.0,61
-0.2959515482187271,0.13821849438321399,183.38,1.3815132641792298,261,1.45,0.005220605827489635,-0.0012625433895118476,0.7625066547095776,496000,3.0,0.0,62
-0.09549606621265411,0.1186726695867984,176.26,1.3785435140132904,261,1.26,0.0039661233519291276,-0.0012192923345719464,0.65607904240489,504000,3.0,0.0,63
-0.009180508852005005,0.12460767906630368,176.59,1.3802354621887207,262,1.23,0.004485060598817654,9.668031059845817e-05,0.7448711709678173,512000,3.0,0.0,64
-0.26327061116695405,0.12866618733748825,184.11,1.3833284342288972,262,1.45,0.004396977721262374,-0.0005950434203259646,0.6952078821510077,520000,3.1000000000000085,0.0,65
0.012575886845588684,0.1146828896650484,174.11,1.3822943675518036,262,1.19,0.003654838615402696,0.0006722622463894368,0.6343141328543425,528000,3.0,0.0,66
0.42182031631469724,0.11106362247842874,176.78,1.3843212366104125,262,1.22,0.0036130743396643084,-0.0003934790905623231,0.6569366250932217,536000,3.0,0.0,67
0.09388248443603515,0.10139239519402464,176.87,1.384038188457489,262,1.23,0.0030644761350777116,0.00021554897219175473,0.5625615656375885,544000,3.0,0.0,68
-0.3472020637989044,0.10998595756911672,171.75,1.3840978348255157,262,1.11,0.003708233974830364,-0.00026742420486698394,0.639513599127531,552000,3.0,0.0,69
-0.20363030314445496,0.12976118737839198,177.45,1.3853559410572052,262,1.26,0.0045120422822947145,0.0003805168796679936,0.7320465952157974,560000,3.0,0.0,70
0.4922984838485718,0.11075379704403517,181.37,1.384052586555481,263,1.42,0.003370666602422716,0.0003951303866051603,0.6452584916353226,568000,3.1000000000000085,0.0,71
-0.09345381498336792,0.11786198166112151,181.67,1.3846267831325532,263,1.44,0.0038795434475468937,2.1622327549266628e-05,0.6677657477557659,576000,4.0,0.0,72
0.43855429232120513,0.10192699781200502,178.35,1.3836809647083284,263,1.28,0.0030975684706208997,-0.000685608834028244,0.6020641955733299,584000,3.0,0.0,73
0.24460127353668212,0.11868388178782496,181.4,1.3826698064804077,263,1.31,0.0041224850249273,-0.00019648980742204003,0.6927582694590092,592000,3.1000000000000085,0.0,74
-0.02968336343765259,0.13255726084341468,179.79,1.3840865361690522,263,1.3,0.004935008989996277,-4.276628897059709e-06,0.731478061825037,600000,3.1000000000000085,0.0,75
0.19357461810112,0.11255138024906922,183.83,1.3824510157108307,263,1.4,0.004000109498010715,-0.0005026405124226585,0.6607927298545837,608000,4.0,0.0,76
0.687123766541481,0.11146135831862779,193.65,1.3837318515777588,263,1.7,0.003793678803340299,0.0003224802354816347,0.6511060942709446,616000,4.1000000000000085,0.0,77
0.5339207196235657,0.10311169237649902,182.49,1.3835184276103973,263,1.43,0.0030315769971639385,0.0006878104011775576,0.5950602041184903,624000,4.0,0.0,78
0.19359422624111175,0.11248186256127969,186.82,1.3839623296260835,263,1.55,0.0038762329944438535,-0.0011456483032088727,0.6528425724059344,632000,3.1000000000000085,0.0,79
-0.8283734810352326,0.0874233791890569,186.1,1.3826662826538085,263,1.51,0.002814583077924908,0.0002869525916685234,0.5566527454555035,640000,4.0,0.0,80
0.17822417199611665,0.10876385494470218,174.88,1.3848728656768798,263,1.16,0.0035329583172278942,0.0008545728541503194,0.6399150148034096,648000,3.0,0.0,81
0.4564717262983322,0.10730886280166149,183.18,1.384544805288315,263,1.38,0.0032251444750727386,-0.0009187837752688211,0.6321096967905759,656000,3.1000000000000085,0.0,82
0.23401939392089843,0.12981742979450792,183.31,1.3801768791675568,263,1.4,0.004253406891220948,0.00043819056440042915,0.7162882596254349,664000,3.1000000000000085,0.0,83
0.02000414311885834,0.10459555923045567,179.08,1.383102456331253,263,1.32,0.0034962793919839897,1.3044587976764888e-05,0.6387328309565783,672000,3.0,0.0,84
-0.7023311740159989,0.07196197191936285,169.25,1.3844936203956604,263,1.12,0.001990010472072754,-5.953999214398209e-05,0.43669613063335416,680000,3.0,0.0,85
0.31156261146068576,0.11756299719567723,167.79,1.3834850788116455,263,1.05,0.0042747792524460235,0.0012435019192344042,0.7073201943188906,688000,2.0,0.0,86
0.25533342599868775,0.10907022325710138,180.71,1.383763574361801,263,1.31,0.004150605462054955,-0.0003565017486380384,0.6733055713027716,696000,3.1000000000000085,0.0,87
0.1697082418203354,0.09843519478252433,179.34,1.380679075717926,263,1.35,0.003385926738847047,0.0002090842803590931,0.6028382604569197,704000,3.1000000000000085,0.0,88
-0.2976419448852539,0.0932128414998987,170.56,1.3844282257556915,263,1.12,0.0026708496083301726,-0.0008886896375770448,0.5449477463960648,712000,3.0,0.0,89
-0.05197390854358673,0.12223671246145812,174.42,1.3847063493728637,263,1.19,0.004031986500194762,0.00012706531415460632,0.6874074144661426,720000,3.0,0.0,90
-0.14303458333015442,0.08960443552891183,180.5,1.3850930881500245,263,1.32,0.0027646851380268346,-6.561197951668874e-06,0.5393128747493029,728000,3.1000000000000085,0.0,91
0.48901152551174165,0.11387239267334623,177.96,1.3844361460208894,263,1.25,0.003442677515849937,0.0007858643296640367,0.6346864569187164,736000,3.0,0.0,92
0.1545857870578766,0.09073511673037851,176.37,1.3815485763549804,263,1.25,0.002841547550051473,-0.001082788246385462,0.5427803717553615,744000,3.0,0.0,93
0.24608065724372863,0.09992857234874,174.47,1.3839009308815002,263,1.21,0.002903724198549753,0.00022196799000084866,0.55660221375525,752000,3.0,0.0,94
0.49766209661960603,0.10208628947371544,173.92,1.3850315451622008,263,1.18,0.003719122358379536,-0.00029659264590009115,0.6342867402732373,760000,3.1000000000000085,0.0,95
0.6695850878953934,0.10444694145173504,184.71,1.3846115481853485,263,1.42,0.003549002592189936,-0.0001282746475772001,0.6366960242390632,768000,4.0,0.0,96
0.5256644344329834,0.09061086171028375,188.62,1.3845063281059264,263,1.55,0.0027105154866148952,0.00040724706967012027,0.5442607040703297,776000,3.1000000000000085,0.0,97
-0.7018421065807342,0.11397323573411441,185.28,1.3824193263053894,263,1.46,0.003661555652906827,-0.0001341311125725042,0.6359094723314047,784000,3.0,0.0,98
0.03875630676746369,0.08729125476313163,173.73,1.3824003386497496,263,1.16,0.002832945147092687,-0.00024901066353777424,0.5770479786396027,792000,3.0,0.0,99
0.5343600064516068,0.08280061036918186,170.45,1.3852982676029206,263,1.08,0.002258636561673484,0.0002917667382280342,0.48900275222957135,800000,2.0,0.0,100
0.48364066898822783,0.09540382019946989,175.36,1.3824411165714263,263,1.17,0.0029003559154079993,7.487095223041252e-05,0.558876385986805,808000,3.0,0.0,101
0.4839214277267456,0.0985268715875186,182.88,1.3839755082130432,263,1.35,0.003116730292676948,0.0005747471714857966,0.6110901843011379,816000,3.0,0.0,102
0.7143505692481995,0.0756985510686807,186.8,1.382468603849411,263,1.46,0.0024097009252363934,-9.776481867447728e-05,0.5043857671320439,824000,4.0,0.0,103
0.5074666994810104,0.09777334655369692,187.66,1.3829897785186767,263,1.47,0.003405374308276805,0.00022310250036753132,0.6060700246691704,832000,4.0,0.0,104
0.6119112282991409,0.08788082566475794,184.55,1.382547470331192,263,1.35,0.0027200587461993562,-0.00040607367984193845,0.5639774795621634,840000,3.1000000000000085,0.0,105
0.35247274696826936,0.08977576503324833,182.83,1.384148577451706,263,1.33,0.0026616006111726165,-0.00025408729765331373,0.5435362011194229,848000,3.1000000000000085,0.0,106
0.36759303271770477,0.10291806523505212,183.25,1.384280239343643,263,1.39,0.0031698533016606234,0.0007096136960899458,0.6041668874025344,856000,3.0,0.0,107
0.19417673707008362,0.0905225178983597,182.27,1.3852539885044097,263,1.36,0.003092897133792576,-0.0003772243131970754,0.573737453520298,864000,3.0,0.0,108
0.7820383393764496,0.1029009465355371,189.57,1.3848117530345916,263,1.52,0.0032675436678982804,0.0001098589784669457,0.61310970723629,872000,4.0,0.0,109
0.46997692942619324,0.11184481872660498,191.62,1.3849068510532379,263,1.59,0.0037825821230944713,-0.0002520007024941151,0.6516403512656689,880000,4.0,0.0,110
0.36387413918972017,0.08970858132406001,195.15,1.3851957440376281,263,1.66,0.002892016138503095,-0.0002386464902519947,0.5824780135601759,888000,4.0,0.0,111
0.2868188935518265,0.08672785143221376,183.14,1.3852823066711426,263,1.32,0.002591396918178361,7.80072961060796e-05,0.5248151527345181,896000,3.0,0.0,112
0.38375562071800234,0.09658989727847227,169.98,1.383263784646988,263,1.09,0.002458350500019151,-7.488958653993905e-05,0.5444000399112702,904000,3.0,0.0,113
0.333080090880394,0.07482424116631828,167.97,1.3842783176898956,263,1.02,0.0024827378948248224,0.00040296666520589497,0.5069189546257258,912000,3.0,0.0,114
0.5720482182502746,0.09081831764791236,181.61,1.3837511336803436,263,1.34,0.0030126552666479255,-8.575028827181087e-05,0.5794883880019188,920000,4.0,0.0,115
0.4108097434043884,0.1083997879034011,191.96,1.3838729631900788,263,1.62,0.0037141273303859636,-0.00010899496846832335,0.635916797965765,928000,4.0,0.0,116
0.7030037033557892,0.08301686046695261,183.31,1.3846382594108582,263,1.36,0.0021862359927763463,0.0005075953482446494,0.4899607235938311,936000,3.0,0.0,117
0.28949985921382904,0.08727778381126226,176.27,1.3834977066516876,263,1.2,0.002576598853702308,-8.610106480773539e-05,0.5363138439506292,944000,3.0,0.0,118
0.322172155380249,0.08264312007173784,179.81,1.3840993130207062,263,1.33,0.0025168935287729257,0.0006538474121043691,0.5129471807181836,952000,3.1000000000000085,0.0,119
0.18646006941795348,0.09218015800911657,173.81,1.3839102745056153,264,1.2,0.003049006412184099,-0.00034235181548865514,0.5790910547226668,960000,3.1000000000000085,0.0,120
0.5672463315725327,0.08844480239196441,181.57,1.3833427286148072,264,1.37,0.002321537969255587,-0.0007456497696693987,0.5275076758861542,968000,4.0,0.0,121
0.3672578001022339,0.07939087416053997,187.28,1.384403486251831,263,1.54,0.002460834522935329,0.00031617448163160587,0.5258921967446804,976000,4.0,0.0,122
0.4159156036376953,0.10808691986982387,186.11,1.3815266752243043,263,1.49,0.0037250458898051876,-0.0006071305524892523,0.6508652032911777,984000,4.0,0.0,123
0.38244169354438784,0.07656098976292361,179.29,1.3823806989192962,263,1.31,0.002172455281142902,0.00022316964073979762,0.46504931032657626,992000,3.0,0.0,124
0.20344394207000732,0.10948383804729828,177.16,1.382322484254837,263,1.26,0.003938488672283711,-0.00045892789639765395,0.66893968090415,1000000,3.0,0.0,125
0.3683741742372513,0.08617756271817212,187.44,1.382302268743515,263,1.56,0.002687741987174377,-1.7023196051013656e-05,0.5340475971251726,1008000,4.0,0.0,126
0.17964984953403473,0.09626769134443071,181.44,1.3823825418949127,263,1.41,0.0029971150365599897,-0.00028799548599636184,0.5735403826832771,1016000,4.0,0.0,127
0.2977933758497238,0.08672157143567633,180.53,1.383184051513672,263,1.39,0.0027010582890216028,0.0005190780767588876,0.535004405900836,1024000,4.0,0.0,128
0.6033615356683731,0.1059852305066708,183.45,1.383440020084381,263,1.41,0.0033622336351982083,-0.0003265140733856242,0.632848454862833,1032000,4.0,0.0,129
0.21370302259922028,0.10210373241253871,187.18,1.3845854806900024,263,1.5,0.0032885653347329933,9.727084921905771e-05,0.608174716308713,1040000,3.0,0.0,130
0.6104512548446656,0.09540686375359647,191.2,1.3824554419517516,263,1.58,0.002785211000154959,-0.00018706666931393557,0.5584437420964241,1048000,4.0,0.0,131
0.5339632499217987,0.10256686042034077,193.19,1.381900041103363,264,1.62,0.003801477723682183,-0.00019507979886839165,0.6398601214587688,1056000,4.0,0.0,132
0.5508305633068085,0.07571237104436564,195.95,1.3827491211891174,264,1.7,0.0022759656486596213,-0.0004410619946975203,0.48322087980806827,1064000,4.1000000000000085,0.0,133
0.005068718791007996,0.07283356524241508,176.96,1.382747563123703,264,1.23,0.0019472078642866109,-3.53894212457817e-05,0.4533770651370287,1072000,3.1000000000000085,0.0,134
0.5625647336244584,0.10432167540564138,175.2,1.3824391841888428,263,1.22,0.0036498084594495596,-0.00021571228091488593,0.6327360944449901,1080000,3.1000000000000085,0.0,135
0.09624455571174621,0.08335735096222767,180.39,1.3839653146266937,264,1.36,0.002410793672752334,0.00019999162133899518,0.534682042747736,1088000,3.0,0.0,136
0.40382359981536864,0.09836004057362778,179.47,1.384302806854248,264,1.34,0.0031960544730827677,0.0008482720836036606,0.6008386489003896,1096000,3.0,0.0,137
-0.12709324121475218,0.0810451755163774,176.79,1.3845140600204469,264,1.29,0.0024002844385177012,-0.0006566799314441596,0.503174027055502,1104000,3.0,0.0,138
-0.04271080911159515,0.08162436291323683,168.66,1.3839746451377868,264,1.07,0.002305820065375883,-0.00030010461414349266,0.49302181228995323,1112000,3.0,0.0,139
0.42875687062740325,0.08220689140237351,172.44,1.3852257931232452,264,1.13,0.002423942743043881,0.00010452243512588666,0.5205781784653664,1120000,3.0,0.0,140
0.2194648265838623,0.09341858593390644,176.0,1.384790185689926,264,1.23,0.0030529259897593875,-0.0002380662462383043,0.5657683489471674,1128000,3.0,0.0,141
0.6570778852701187,0.11154395888049731,178.33,1.3847910356521607,264,1.36,0.003689730771293398,0.00037980837048962713,0.6606069242954254,1136000,3.0,0.0,142
0.15273606538772583,0.08031364099735488,185.98,1.383879498243332,264,1.53,0.002075812262992258,-0.00043491238669957966,0.4794298929721117,1144000,3.1000000000000085,0.0,143
0.38804023563861845,0.10753518195268033,181.3,1.3832281422615051,264,1.37,0.003559411429450847,-0.00048266891957609914,0.6385109066963196,1152000,3.1000000000000085,0.0,144
0.6513802194595337,0.07680553081530805,181.74,1.382502454519272,264,1.39,0.0022930418227042537,0.00010164284491111175,0.4889948433637619,1160000,4.0,0.0,145
0.6268818145990371,0.09997913835126156,192.78,1.3827723419666291,264,1.63,0.0037981631998263766,-7.234736389364116e-05,0.64746443644166,1168000,4.0,0.0,146
0.6212550568580627,0.10170386171523736,191.77,1.3847076177597046,264,1.62,0.003162710608012276,0.0002464567602874013,0.615196139216423,1176000,4.0,0.0,147
-0.7006477075815201,0.10191455775871944,198.67,1.3829456532001496,264,1.84,0.0031941141554125353,-0.0003998150492407149,0.6186519343405962,1184000,4.0,0.0,148
0.4911714416742325,0.07240221368623136,187.15,1.3842754113674163,264,1.49,0.002099957263926626,0.0005717854676186107,0.4741240380704403,1192000,4.0,0.0,149
0.514556046128273,0.08528031639483831,178.06,1.3851699244976043,264,1.24,0.0025700057841095258,3.3063272858271376e-05,0.5516629767417908,1200000,3.0,0.0,150
-0.17518532752990723,0.07380404169368891,173.35,1.3841481375694276,264,1.18,0.0017278505668218713,0.00044711261209158694,0.44175001062452796,1208000,3.0,0.0,151
-0.08312897026538849,0.09663072560570649,167.58,1.383343436717987,264,1.03,0.0028599388061411445,-0.000459348059957847,0.5631229984760284,1216000,3.0,0.0,152
0.31351579666137697,0.07397366600903467,171.26,1.3844002664089203,264,1.08,0.0016944668971700593,-3.227704466553405e-05,0.4550199620425701,1224000,3.0,0.0,153
0.3293975979089737,0.07701437363086301,171.38,1.3844043660163878,264,1.08,0.001994122914693435,-0.0002586647920543328,0.45955333672463894,1232000,3.0,0.0,154
0.408192498087883,0.0857647420816433,173.05,1.383815004825592,264,1.2,0.002532825268281158,-0.0005846235324133886,0.525393750295043,1240000,3.0,0.0,155
0.31940917789936063,0.08066200329127049,175.01,1.384840338230133,264,1.23,0.002321143643930554,0.0008356423147506576,0.4997612511366606,1248000,3.0,0.0,156
0.2652395474910736,0.08300493487203017,176.7,1.3853451228141784,264,1.21,0.0026995472121052445,-5.260400212137029e-06,0.526452006995678,1256000,3.0,0.0,157
0.381222140789032,0.08537148432256987,177.61,1.3852080500125885,264,1.26,0.00265872284580837,0.00032787575692054815,0.5403903958946467,1264000,3.0,0.0,158
0.3829211932420731,0.09411045014095888,182.36,1.3844527411460876,264,1.41,0.0029771836437430467,-0.001156352617763332,0.5480635733157396,1272000,4.0,0.0,159
0.1560836088657379,0.08283905256170639,173.48,1.3849915838241578,264,1.18,0.00238542665305431,-0.0004010695723991375,0.516348408088088,1280000,3.0,0.0,160
0.5346669924259185,0.08882411480951184,179.08,1.3845110321044922,264,1.34,0.002430691591143841,-2.5267400924349205e-05,0.5182721158862114,1288000,3.0,0.0,161
0.7282016533613205,0.08841023559102063,182.64,1.3834569728374482,264,1.41,0.0025763376840768613,-0.00012053541082423181,0.547567378282547,1296000,3.0,0.0,162
0.5231983667612076,0.07424858278901682,175.04,1.3811595451831817,264,1.25,0.0020590710004398717,0.0004700662160757929,0.46895894296467305,1304000,3.0,0.0,163
-0.006318232417106629,0.08378290883146532,177.59,1.3783552873134612,264,1.28,0.002453526221361244,-0.000714841681328835,0.5341500441730023,1312000,3.0,0.0,164
0.6260099530220031,0.088361839218511,183.0,1.3783397829532624,264,1.39,0.0024840254595619627,0.0002540764257719275,0.5550350699573755,1320000,3.0,0.0,165
0.24197079718112946,0.07657324729560634,182.75,1.3814360690116883,265,1.36,0.002050632259415579,-0.0003244388656457886,0.46627375587821007,1328000,3.0,0.0,166
0.0444149512052536,0.07841666192415457,175.25,1.3839751708507537,265,1.17,0.001986969535937533,0.00026399811704322926,0.49716185897588727,1336000,3.0,0.0,167
0.3572697937488556,0.08270299292733871,174.97,1.380519151687622,265,1.22,0.0022861539551013266,-0.00033559308634721673,0.5042620009183884,1344000,3.0,0.0,168
0.4209952902793884,0.09386392447896887,178.34,1.3807869386672973,265,1.31,0.0024834697778715054,-0.00036062546423636376,0.5252878397703171,1352000,3.1000000000000085,0.0,169
0.5971971249580383,0.07856775410780648,174.18,1.384022560119629,265,1.18,0.0021935554043739105,0.0005872867393190973,0.4782840518653393,1360000,3.0,0.0,170
0.3012418138980866,0.09615675555623492,181.81,1.3840323412418365,264,1.33,0.0031555003414541717,-0.0001581561891362071,0.5961400961875916,1368000,3.0,0.0,171
0.21031728625297547,0.07787407072418745,182.05,1.384051479101181,265,1.35,0.0021956164133371202,0.0003518395983701339,0.5026547782868147,1376000,3.0,0.0,172
