explained_variance,policy_entropy,fps,P09:episode_rewards,epoch_idx,frames,grad_norm,value_loss,episode_length,policy_loss,P01:episode_rewards,PMM:episode_rewards,advantage_norm
-2.7898964297771456,1.2906243792176246,264,3.0,1,8000,5.416799737900423,0.1027331170448906,164.53333333333333,0.010889134249009658,0.0,0.9555555555555556,2.2187955985218286
-0.0079632568359375,1.377579938173294,242,3.0,2,16000,0.21666540868299233,0.013812308827509697,173.73333333333332,-0.0005838480533566326,0.0,1.1888888888888889,1.2491825218498707
-0.011651562452316284,1.3623257791996002,256,4.0,3,24000,0.19652584008812324,0.013359508754911075,181.97,0.0011788918799720705,0.0,1.42,1.1982734548673033
0.0077968001365661625,1.3497701001167297,260,4.0,4,32000,0.3840076296013061,0.018227925580631563,178.37,0.0039176918857992855,0.0,1.31,1.2935023029893638
-0.014862285852432251,1.37349085688591,265,4.0,5,40000,0.3119146663391923,0.015458191571196949,179.59,0.000643034134991467,0.0,1.3,1.309252256527543
-0.04175332307815552,1.3814512145519258,268,4.0,6,48000,0.3209992741282443,0.01563627480798459,186.47,0.0023163832974387333,0.0,1.43,1.3224327962100506
0.03349100112915039,1.3743438696861268,269,4.0,7,56000,0.23426528889649526,0.013221852538408711,190.38,0.0008695256197825074,0.0,1.54,1.2066974726319313
0.05005829930305481,1.3635579842329024,269,3.0,8,64000,1.2685662674484015,0.06847909877513303,184.33,0.012434853169834241,0.0,1.41,1.6791937303543092
0.1840303683280945,1.375068427324295,268,4.0,9,72000,0.3422879323217206,0.010947466576180887,187.7,-0.0022383782878750936,0.0,1.49,1.1115657840669155
0.2294725602865219,1.364767813682556,268,3.0,10,80000,0.42018159103541114,0.014788144623162225,176.64,-0.0005041314882691949,0.0,1.25,1.3821215826272963
0.13437164306640625,1.3607684874534607,268,3.0,11,88000,0.6517302973401605,0.02535814811300952,174.72,0.006941990612831433,0.0,1.3,1.5134782971441745
0.4010815387964249,1.3689902245998382,268,3.0,12,96000,0.34193333404650533,0.00935315235867165,175.54,-0.0016116651417542017,0.0,1.27,1.1113855196535587
0.579326736330986,1.364236364364624,269,3.0,13,104000,0.46850085413349135,0.01428704121062765,173.65,-0.003505477166036144,0.0,1.11,1.3226826468110084
0.6462026834487915,1.3647582733631134,269,4.0,14,112000,0.5204944778997528,0.015947551391436717,183.75,-0.006840545141312759,0.0,1.42,1.4192923575639724
0.7233143961429596,1.3535892164707184,269,5.0,15,120000,0.6321525676434538,0.02555514186446089,197.65,-0.0012950841216661502,0.0,1.81,1.5851538267731666
0.7396427071094513,1.3651287865638733,269,5.0,16,128000,0.38773379649781803,0.01137105220113881,199.6,-0.0019097876461455598,0.0,1.87,1.2478457283973694
0.830065113902092,1.3569768977165222,270,5.0,17,136000,0.40437279239093754,0.01144302662811242,200.74,-0.0028011445005540737,0.0,1.92,1.295373592376709
0.846798506975174,1.3462499749660493,270,6.0,18,144000,0.37402800887800725,0.011457950449548662,215.79,-0.0013123299536528066,0.0,2.31,1.275129532814026
0.8818430113792419,1.3549458944797517,271,7.1000000000000085,19,152000,0.31548965017321956,0.008935989600140602,221.57,-0.0013753894837282132,0.0,2.5,1.1137870767712592
0.8704945659637451,1.357032037973404,272,8.100000000000009,20,160000,0.3445231729143225,0.009296090975403785,213.71,-0.0008002084986583213,0.0,2.38,1.1351742115616799
0.8984664011001587,1.317724767923355,272,7.0,21,168000,0.32684402590650663,0.008305808880832046,220.86,-0.0016351032859529368,0.0,2.46,1.0724141478538514
0.9193046122789383,1.34915713429451,273,9.0,22,176000,0.28697837582360924,0.00695870975847356,227.14,-0.0008938560134265572,0.0,2.64,0.9850197502970696
0.9545431804656982,1.3362071442604064,273,6.1000000000000085,23,184000,0.22281454408013318,0.0044341614603763445,213.84,-0.0009523427291424014,0.0,2.22,0.772466394007206
0.9700723159313202,1.3173223447799682,273,5.0,24,192000,0.2006394292455681,0.003574996504758019,203.25,-0.0010670640808530152,0.0,1.92,0.7066358408331871
0.9589975869655609,1.3309201943874358,273,5.0,25,200000,0.2076001189148144,0.004206788196170237,203.31,-0.0007534841049346142,0.0,1.85,0.7132281741499901
0.9492204028367996,1.3438343214988708,273,5.0,26,208000,0.24748866423786345,0.005460592979216017,208.17,-0.0021659549651667476,0.0,1.98,0.8295047730207443
0.9617981624603271,1.331784029006958,274,5.1000000000000085,27,216000,0.21033367306607562,0.003924244881782215,217.27,-0.0010709055337065365,0.0,2.34,0.7223341891169548
0.9646131855249405,1.328692296743393,274,5.0,28,224000,0.1935354308175119,0.004039018435287289,209.21,0.00036926509128534237,0.0,2.18,0.6974146047234535
0.9787759399414062,1.3437364983558655,273,5.0,29,232000,0.14669389583626619,0.0022811038687359543,197.69,-0.0021159387645457175,0.0,1.87,0.5371050404012203
0.9498420214653015,1.3318077385425569,273,6.1000000000000085,30,240000,0.24338197490889268,0.005140302092768252,208.62,-0.002282106697530253,0.0,2.16,0.7927355232834816
0.9300635403394699,1.3526692628860473,272,6.0,31,248000,0.18981160264285674,0.004028828559094109,200.32,0.00034220949577502325,0.0,1.94,0.70875593572855
0.967452203631401,1.3460769939422608,273,5.0,32,256000,0.2111100941431773,0.004019490079954267,194.19,-0.0024150311930134193,0.0,1.73,0.6776030156016349
0.9772919571399689,1.3103950393199921,273,5.0,33,264000,0.1569874693307794,0.0024153041301178744,195.64,-0.0016418329314910806,0.0,1.74,0.5591676627099514
0.9455505430698394,1.3287449073791504,273,5.0,34,272000,0.22246803149693173,0.0049310931259242356,190.03,-0.0012139543821103871,0.0,1.62,0.7628281334042549
0.9708047497272492,1.343684242963791,273,5.0,35,280000,0.1620687638532947,0.002782719979295507,188.21,-0.0013897099489258834,0.0,1.63,0.587839694917202
0.9564326107501984,1.357573983669281,274,5.0,36,288000,0.18114828886850162,0.003554834541573655,194.56,-0.0006773517450710642,0.0,1.8,0.6939524731040001
0.9670965176820755,1.341947146654129,274,5.0,37,296000,0.16988161268382143,0.0028417651071504222,187.45,-0.0016034006381232756,0.0,1.58,0.5959854654967784
0.9553504884243011,1.3464960062503815,275,6.0,38,304000,0.212578896492404,0.004780749736819416,196.42,-0.0014998499279317912,0.0,1.91,0.7548519387841225
0.974850298166275,1.3304158759117126,275,6.1000000000000085,39,312000,0.15364673186342193,0.0027962716974434445,204.64,-0.000605731978721451,0.0,2.1,0.5875672191381455
0.9691660416126251,1.3425134706497193,275,9.0,40,320000,0.1670541380949343,0.0031398541331873276,222.16,-0.0007462913554627448,0.0,2.6,0.6310251142084599
0.9580105328559876,1.3528660237789154,275,7.0,41,328000,0.19067864164624854,0.004610248444078024,204.65,7.599797245347873e-05,0.0,2.12,0.7047042281925678
0.9541027408838272,1.357101480960846,274,5.0,42,336000,0.20452472720517453,0.00371872688701842,198.89,-0.0017004678171360864,0.0,1.83,0.6857835605740548
0.9472104233503341,1.3562635493278503,273,5.0,43,344000,0.23327165210933667,0.005540160402888432,199.45,-0.0015089445620105834,0.0,1.81,0.8357188168168068
0.9399351817369461,1.3622026324272156,273,5.0,44,352000,0.22035180770512117,0.005362124104867689,200.03,-0.000575178693397902,0.0,1.91,0.8244732941687107
0.9718549525737763,1.3389256834983825,273,5.1000000000000085,45,360000,0.17041512000576173,0.0034805385043728166,210.51,-0.0010294249858679905,0.0,2.16,0.6614349217712879
0.9728484416007995,1.3581418025493621,273,5.0,46,368000,0.12216709265267152,0.0019714227275107986,192.32,-0.00026239580522087637,0.0,1.75,0.4884634691476822
0.9606553864479065,1.3558857011795045,273,6.200000000000017,47,376000,0.16760366442323715,0.00373774140200112,195.32,-0.00036171276718960143,0.0,1.9,0.6955458621680737
0.9805906873941421,1.3459476327896118,273,6.0,48,384000,0.12770754398433068,0.002320703621080611,204.76,-6.988479999563424e-05,0.0,2.04,0.5346757142245769
0.9664786058664322,1.358226410150528,273,6.0,49,392000,0.1653873815071648,0.003288325890607666,219.84,-0.00188372094911756,0.0,2.43,0.6386030216515064
0.9599759143590927,1.3526857602596283,273,6.1000000000000085,50,400000,0.20610162271652568,0.004955230007180944,221.22,-0.0005927577087277314,0.0,2.44,0.821262968480587
0.9806917518377304,1.3440091383457184,273,6.0,51,408000,0.14605153722797037,0.0024029936781153082,204.08,-0.0009848380848416127,0.0,2.02,0.5481579424440861
0.9617166483402252,1.3591600382328033,273,6.1000000000000085,52,416000,0.176127013966889,0.0034900143023696728,204.57,-0.0012831363314762712,0.0,2.1,0.647073737680912
0.9332145428657532,1.3518666970729827,273,6.0,53,424000,0.22100056462613563,0.005305666084750555,203.02,-0.001428818023414351,0.0,2.03,0.7906336627900601
0.9335668522119522,1.344688173532486,272,6.0,54,432000,0.18005612767183993,0.0042914932093117385,205.42,-8.236642825067974e-05,0.0,2.08,0.7033655242621899
0.9358999192714691,1.3413979804515839,273,8.100000000000009,55,440000,0.21449666558236377,0.006158381908462616,206.38,-0.0001672489104385022,0.0,2.16,0.8555976846814155
0.9455157333612442,1.3413138937950135,272,9.0,56,448000,0.20199631509587473,0.005194529021973721,214.12,-0.0008488738963933429,0.0,2.44,0.8183332473039627
0.9570497339963913,1.3470562386512757,273,10.0,57,456000,0.17951649519978383,0.004257499540108256,228.66,-0.0006229089685803046,0.0,2.88,0.7391482838988304
0.957170820236206,1.3408208358287812,273,10.0,58,464000,0.2044335743165403,0.004982426059432328,238.61,-0.0008588776912074537,0.0,3.22,0.7918146553635598
0.9583892101049423,1.3437643432617188,272,9.100000000000009,59,472000,0.19336866675920805,0.0046915877191349865,237.51,-0.0025703720122692173,0.0,3.04,0.7789458093047142
0.9675540542602539,1.351132732629776,272,9.0,60,480000,0.1585800984570224,0.0035504552809288727,226.0,0.00024630140396766367,0.0,2.72,0.6703470620512962
0.9607946383953094,1.3467511308193207,272,8.100000000000009,61,488000,0.2054518009864169,0.004987173902336508,227.81,-0.0017462573782540858,0.0,2.7,0.7935963177680969
