approx_kl_divergence,frames,PMM:episode_rewards,clip_fraction,grad_norm,P01:episode_rewards,explained_variance,policy_loss,value_loss,P09:episode_rewards,policy_entropy,episode_length,epoch_idx,advantage_norm,fps
0.002001699390916656,286720,239.25,0.157470703125,0.05195263518281078,125.0,-1.4901161193847656e-08,-0.0010897862768615596,0.013189596798292768,350.0,1.5787139356136322,335.95,28,15.968717801570893,520
0.0029595030624477658,296960,226.5,0.22333984375,0.05778342790284925,75.0,-7.450580596923828e-09,-0.0013471893395035294,0.012846851997892372,350.0,1.6051929652690888,336.36,29,15.968717813491821,521
0.0027190130745111674,307200,224.0,0.19697265625,0.05163010762205326,75.0,-6.7055225372314455e-09,-0.0012908726541354554,0.013172607826709282,350.0,1.5917775645852088,341.11,30,15.968717849254608,521
0.0022575211907224003,317440,245.25,0.163232421875,0.053544262466964275,75.0,4.8428773880004884e-09,-0.0012507854702562327,0.014525397337274626,400.0,1.644578117132187,349.17,31,15.968717730045318,521
0.0028258589352219586,327680,237.0,0.1904541015625,0.05309416491958283,97.5,-1.4528632164001465e-08,-0.0017363547580316664,0.01235263476119144,400.0,1.5622764937579632,351.59,32,15.96871789097786,522
0.002793146092221832,337920,241.25,0.1610107421875,0.046736528622337334,125.0,-5.215406417846679e-09,-0.0010158804652746767,0.014104588396730833,377.5000000000002,1.4819239400327207,348.18,33,15.96871775984764,522
0.0026430458296772485,348160,224.75,0.1922119140625,0.04964282882786149,120.00000000000001,6.332993507385254e-09,-0.0017793698109016987,0.012452003643556964,350.0,1.5957212343811988,342.4,34,15.968717938661575,522
0.002949639699124873,358400,229.5,0.196240234375,0.05580164999692968,125.0,-1.1548399925231934e-08,-0.0017190585334901699,0.014665707989479415,350.0,1.5875882528722287,341.04,35,15.968717908859253,524
0.0023295268101719557,368640,254.5,0.1702880859375,0.053206101691745666,125.0,-8.568167686462402e-09,-0.001113395221909741,0.015899801295017824,400.0,1.5315474405884744,349.3,36,15.968717873096466,524
0.0027274334243543308,378880,262.25,0.1592041015625,0.05236745505731586,147.5,1.5273690223693846e-08,-0.0010589026122033828,0.015258113233721815,377.5000000000002,1.5480502627789974,349.49,37,15.968717908859253,524
0.0019079386084456472,389120,273.25,0.1354248046875,0.05230870453700065,150.0,-7.82310962677002e-09,-0.0009472963633015752,0.016071948484750465,377.5000000000002,1.5209388695657253,348.2,38,15.968717926740647,524
0.0027491439669347527,399360,258.0,0.18974609375,0.055448925581181904,125.0,-1.564621925354004e-08,-0.0014700293169880752,0.013895317188143963,402.5000000000002,1.598001565039158,341.59,39,15.968717628717423,525
0.0032964099419359625,409600,269.0,0.236865234375,0.05831150312640247,125.0,-7.078051567077636e-09,-0.0017927699132997076,0.015034720781841315,427.5000000000002,1.6268592357635498,347.93,40,15.968717920780183,525
0.003200736215262623,419840,251.5,0.216357421875,0.05719735260601292,100.0,1.7881393432617187e-08,-0.0015309461505239597,0.012484256934840232,425.0,1.6682060018181801,348.41,41,15.968717795610427,526
0.0024268228543633088,430080,219.5,0.191064453125,0.052540662616180046,75.0,-7.450580596923828e-09,-0.0007742325087747304,0.009379804210220754,375.0,1.7004024401307105,348.69,42,15.968717795610427,526
0.0027857015057065836,440320,209.25,0.191796875,0.05092417977275485,75.0,-1.0058283805847169e-08,-0.001774862273305189,0.011804307571946993,377.5000000000002,1.6398143149912356,348.47,43,15.968717730045318,526
0.0034325341089129326,450560,191.25,0.2451904296875,0.05229202049257313,50.0,4.470348358154297e-09,-0.0011912461362953764,0.009197077765566063,355.00000000000045,1.5791922770440578,343.36,44,15.968717956542969,527
0.003606593475478803,460800,191.75,0.2967529296875,0.05543624283011896,25.0,1.1175870895385742e-08,-0.0016714168588805478,0.009316359839158395,427.5000000000002,1.6336106330156326,339.54,45,15.968717521429062,527
0.0037611919598703027,471040,183.75,0.2823486328125,0.05150034967529271,25.0,-1.0430812835693359e-08,-0.001306154039048124,0.007049783306615609,525.0,1.720748355984688,338.85,46,15.968716776371002,527
0.003422586602354727,481280,161.25,0.2444580078125,0.05387153110289554,25.0,-9.685754776000977e-09,-0.0007751686793199042,0.007665431787478383,500.0,1.7685125403106212,334.77,47,15.968716555833817,527
0.0029308292068179753,491520,155.0,0.217431640625,0.05433596904628909,25.0,-1.7136335372924803e-08,-0.001653447432909161,0.010782308074703905,427.5000000000002,1.7385962009429932,330.64,48,15.968717867136002,527
0.002793247122428966,501760,157.0,0.21416015625,0.05305279122626692,25.0,-1.2293457984924316e-08,-0.0010540706698520808,0.008368010951198813,325.0,1.711321596056223,332.64,49,15.968717640638351,527
0.003543339117914002,512000,159.5,0.29716796875,0.051788645094891415,25.0,1.862645149230957e-09,-0.0017039427824784071,0.006841063760293764,302.5000000000002,1.6786214262247086,330.71,50,15.968717831373215,528
0.003158255333141824,522240,156.5,0.23798828125,0.05421139807403881,25.0,1.080334186553955e-08,-0.0011246557092817965,0.009043762215878815,332.5000000000006,1.7100225180387496,332.68,51,15.968717765808105,527
0.0032497678997685854,532480,147.5,0.252197265625,0.05393325340855194,25.0,-2.9802322387695314e-09,-0.0016698901054041926,0.008700302351553547,302.5000000000002,1.7107879497110843,330.77,52,15.968717443943024,527
0.003699512516482173,542720,158.75,0.2645263671875,0.05247042623960444,25.0,-3.7252902984619143e-10,-0.001437482853361871,0.009575895059788309,300.0,1.7164284817874431,335.69,53,15.96871783733368,527
0.0032102875905593463,552960,164.25,0.2531982421875,0.056056792597613404,25.0,-1.7136335372924803e-08,-0.0015292073752789293,0.010378712187775817,332.5000000000006,1.7616717159748077,333.27,54,15.968717843294144,527
0.003312952358987786,563200,183.25,0.257763671875,0.052985625685543394,50.0,5.215406417846679e-09,-0.0023169714680989274,0.009832187931715452,355.00000000000045,1.7630073845386505,338.83,55,15.968717515468597,527
0.0031232748281581737,573440,190.0,0.2427734375,0.058937012955657765,50.0,1.30385160446167e-08,-0.0015024659784103277,0.012241667608032003,355.00000000000045,1.7484324663877486,336.0,56,15.968717616796493,527
0.002782846317779786,583680,212.5,0.2299560546875,0.054585479673948466,50.0,1.2293457984924316e-08,-0.0013069999280560297,0.010738973816205543,427.5000000000002,1.715784176439047,342.98,57,15.968717634677887,527
0.003534358701608653,593920,194.5,0.2569091796875,0.053141503179223046,50.0,1.2293457984924316e-08,-0.0015355699018982706,0.008146887949988014,357.5000000000007,1.730309858173132,342.01,58,15.968717622756959,527
0.0029400183515917886,604160,178.75,0.2396484375,0.05404403369957198,50.0,-3.5017728805541994e-08,-0.001500893826232641,0.00990424372448615,300.0,1.7290334388613702,343.55,59,15.968717604875565,528
0.002974444014762412,614400,160.75,0.2367919921875,0.05257230361718733,25.0,4.470348358154297e-09,-0.0014350300381920534,0.008758718008721189,300.0,1.7284810267388822,340.95,60,15.96871754527092,528
0.002708004282112597,624640,145.25,0.222119140625,0.052287794035790536,25.0,-5.215406417846679e-09,-0.0015102104673133,0.009054705353628378,300.0,1.6930361941456795,341.19,61,15.968717455863953,528
0.00324866846592613,634880,145.0,0.256884765625,0.05258653844891502,25.0,-2.2724270820617674e-08,-0.0012087482751667266,0.008474167437088908,227.5000000000002,1.6592309482395649,343.43,62,15.968717658519745,528
0.0031020532675483992,645120,149.25,0.2509033203125,0.05179564044497207,50.0,-1.9371509552001954e-08,-0.0015722750820714281,0.007950681016336603,275.0,1.6749932013452054,347.61,63,15.96871746778488,527
0.003436676040405473,655360,152.25,0.26513671875,0.0530434057780067,50.0,2.6077032089233397e-09,-0.001764845601428533,0.009245644652810369,230.0000000000004,1.7325793474912643,337.47,64,15.968717259168624,528
0.0030070585493149338,665600,160.5,0.202392578125,0.04976947599052004,50.0,7.078051567077636e-09,-0.0012051746081851889,0.009704591073739267,325.0,1.6320596493780613,331.92,65,15.968714439868927,528
0.0037818525987177052,675840,155.0,0.29013671875,0.05216029233485318,25.0,-8.195638656616212e-09,-0.0014576280595065328,0.009018323474447244,300.0,1.67466831356287,328.61,66,15.968717509508133,528
0.003783542229825798,686080,157.5,0.3091552734375,0.05270957045589568,25.0,-1.7136335372924803e-08,-0.0015195447580481415,0.00783663446918581,300.0,1.751105424016714,331.56,67,15.968717414140702,528
0.0040221787952532395,696320,136.0,0.287744140625,0.054864285800399815,25.0,-1.7136335372924803e-08,-0.0014026042550540295,0.007770862695269898,250.0,1.7303072541952134,325.66,68,15.968716949224472,528
0.0030721554068776414,706560,117.5,0.2440185546875,0.049726854712636846,0.0,7.450580596923828e-09,-0.0012733519510220504,0.00593409328647283,225.0,1.63414196819067,317.17,69,15.96866597533226,528
0.004179715671625672,716800,97.5,0.3188720703125,0.05083179758078592,0.0,3.725290298461914e-09,-0.002135971317329677,0.0060240257639634365,200.0,1.7142086029052734,312.16,70,15.968717455863953,528
0.0028264038887300556,727040,93.5,0.245166015625,0.05068837151041441,0.0,-1.7508864402770997e-08,-0.0012548042795970105,0.007301551031832787,200.0,1.7362696431577205,308.07,71,15.968717533349992,528
0.004315590674968917,737280,97.75,0.327099609375,0.05262288189382745,0.0,-2.9429793357849122e-08,-0.0011749907334888121,0.00636960205001742,202.50000000000023,1.739259372651577,307.86,72,15.968717408180236,528
0.0034189960030175824,747520,94.25,0.2622314453125,0.048746833955615174,25.0,-1.080334186553955e-08,-0.0012321904563577847,0.004646655454807469,200.0,1.7052227847278119,307.87,73,15.968696928024292,526
0.0041236849807546605,757760,87.25,0.2892822265625,0.05103175784479445,0.0,1.825392246246338e-08,-0.0012231386132043553,0.004788327734240738,200.0,1.6670004650950432,308.96,74,15.968716412782669,522
0.0030085803993870285,768000,90.25,0.2218505859375,0.052635433523377385,0.0,-2.0116567611694337e-08,-0.0009629051732190419,0.006988289540731785,200.0,1.648503153026104,313.37,75,15.968716704845429,522
0.0038708270928538013,778240,108.25,0.282958984375,0.05266153122803583,0.0,-3.3527612686157227e-09,-0.001815420657658251,0.00839375200230279,200.0,1.6599893294274808,322.04,76,15.968717640638351,522
0.0031921170610303305,788480,133.0,0.251416015625,0.05368900780215678,25.0,2.6077032089233397e-09,-0.0017899642618431244,0.00914159887797723,232.50000000000063,1.6790780439972877,330.65,77,15.968717741966248,522
0.002846619607237244,798720,146.25,0.258447265625,0.05065109630691074,25.0,7.078051567077636e-09,-0.0012396443307807203,0.006851390765586984,327.5000000000002,1.7293826915323733,332.3,78,15.968717634677887,522
0.0036294499792234093,808960,140.25,0.2963623046875,0.052916644849744655,25.0,5.960464477539063e-09,-0.0017141927739430685,0.007031348068812804,325.0,1.7281858630478382,329.06,79,15.96871730685234,521
0.003876695848862255,819200,103.0,0.3196044921875,0.04840297456052396,0.0,3.7252902984619143e-10,-0.0008831974877466564,0.004572698024412602,225.0,1.7227665208280087,316.29,80,15.96871570944786,520
0.0034393599520512906,829440,85.25,0.2740966796875,0.04862684408991465,0.0,4.470348358154297e-09,-0.0012253291217348306,0.004420625855198956,150.0,1.6909106373786926,310.7,81,15.968712884187699,520
0.0033485556763253044,839680,61.5,0.2695068359375,0.048408248913851315,0.0,-8.940696716308593e-09,-0.0014397190243471414,0.003799726928211555,125.0,1.650597057491541,302.21,82,15.968705612421036,517
0.003484699357170484,849920,48.25,0.3087890625,0.04543086815777331,0.0,-7.450580596923829e-10,-0.0011399699422327103,0.00234345713135804,100.0,1.5754493109881877,295.62,83,15.968655842542649,513
0.003627497860634321,860160,37.5,0.2987548828125,0.04479835932639954,0.0,8.568167686462402e-09,-0.0009119074518821435,0.002099880842895546,77.50000000000021,1.543555026501417,290.03,84,15.968452596664429,509
0.003962456526073766,870400,30.5,0.27763671875,0.0437205788403226,0.0,-2.6077032089233397e-09,-0.0014262166967455414,0.002433787655248132,75.0,1.575267770141363,286.27,85,15.968460583686829,504
0.003174800925000909,880640,33.75,0.289501953125,0.04698774899329093,0.0,-1.4156103134155273e-08,-0.0007462880457751453,0.0026650942009462052,75.0,1.6121930412948131,286.67,86,15.968677628040314,497
0.0035658170263786816,890880,47.25,0.2511962890625,0.04720290701781183,0.0,-5.215406417846679e-09,-0.0008224495097238105,0.004199605875012935,100.0,1.674669022858143,292.35,87,15.96870636343956,485
0.0038248079272307223,901120,53.25,0.3299560546875,0.04668879370105996,0.0,-1.7136335372924803e-08,-0.00124438041675603,0.0032041205346067915,100.0,1.6201268538832665,293.36,88,15.96867208480835,470
0.004267601451670089,911360,67.5,0.3478271484375,0.052425913373183954,0.0,2.0861625671386717e-08,-0.0017294872766797198,0.0053151802117611165,130.00000000000043,1.6830543838441372,297.18,89,15.968716245889663,456
0.0031779448901261276,921600,75.5,0.2783203125,0.05007086651606067,0.0,3.3527612686157227e-09,-0.0008313805934449192,0.0056483453450255185,152.50000000000023,1.7400000110268592,300.33,90,15.968704205751418,445
0.0035599013647583887,931840,99.25,0.2910400390625,0.054292640540658924,0.0,3.725290298461914e-09,-0.0017341911872790661,0.007894185486009064,200.0,1.6911680564284324,315.9,91,15.968715381622314,434
0.002926317609819762,942080,115.0,0.2032958984375,0.04989500422017552,0.0,1.862645149230957e-09,-0.0009620484634069726,0.008249012095598118,250.0,1.6860655508935452,326.04,92,15.968716913461686,422
0.003104892733063025,952320,116.5,0.2373779296875,0.050770610849760076,0.0,2.9802322387695314e-09,-0.0009926868668117094,0.004877359597246755,252.50000000000023,1.6776355668902396,327.24,93,15.9686745762825,412
0.0034144066849421508,962560,103.0,0.282763671875,0.04927366754140561,0.0,-9.685754776000977e-09,-0.001539965303527424,0.006412728602020934,202.50000000000023,1.6953286945819854,316.3,94,15.96871480345726,404
0.0033866391626361293,972800,78.5,0.29130859375,0.04680205528030941,0.0,-5.960464477539063e-09,-0.0009006691921968013,0.003916521277197216,150.0,1.7265504717826843,304.95,95,15.96870527267456,396
0.003984874145271533,983040,80.0,0.33017578125,0.050564721073774535,0.0,-5.215406417846679e-09,-0.0013504217058653012,0.005285494425045556,152.50000000000023,1.7345208361744882,305.4,96,15.968713009357453,388
0.004303760390303069,993280,64.75,0.328125,0.04584985329266738,0.0,1.4156103134155273e-08,-0.0014255356865760405,0.0047150149344190595,127.50000000000021,1.7490175776183605,300.51,97,15.968714582920075,382
0.0030987035621819815,1003520,94.5,0.2658935546875,0.05382383124670662,0.0,6.332993507385254e-09,-0.000979483002811321,0.007473103925667602,200.0,1.725380102545023,316.8,98,15.968715554475784,378
0.00295303794305255,1013760,119.5,0.2469482421875,0.057715907187583106,0.0,1.3411045074462891e-08,-0.0008846884891681838,0.009490105506483815,225.0,1.683633953332901,332.05,99,15.968717610836029,374
0.002947252575904713,1024000,160.25,0.2425537109375,0.05082850545304311,25.0,-7.450580596923828e-09,-0.0017934952942596284,0.009148114186064048,302.5000000000002,1.6553510203957558,348.47,100,15.968717443943024,370
0.002893452960211107,1034240,157.0,0.2376220703125,0.05044844580062644,50.0,-4.470348358154297e-09,-0.0008728800494282041,0.007464989016898471,275.0,1.6375902764499188,347.97,101,15.9687175989151,366
0.002575694850963828,1044480,146.0,0.2116455078125,0.05161764964421824,50.0,4.8428773880004884e-09,-0.0009051660763361724,0.007882396021841487,275.0,1.6457747288048268,341.89,102,15.968717509508133,363
0.002706558764326417,1054720,123.0,0.22119140625,0.05215592070267393,25.0,1.7136335372924803e-08,-0.0012479101591452491,0.007419066144120734,200.0,1.6018880754709244,338.44,103,15.968717455863953,359
0.00285545784209944,1064960,120.25,0.255322265625,0.049862450581468806,25.0,3.7252902984619143e-10,-0.0012489084583648946,0.006654107200188264,200.0,1.5945594884455203,339.75,104,15.968717354536057,356
0.0039118464637340365,1075200,102.25,0.3127685546875,0.05066378272578924,25.0,-1.1548399925231934e-08,-0.0013476554668159224,0.0044017449327839134,177.50000000000023,1.5612949065864086,332.52,105,15.968717098236084,353
0.0030860952778539287,1085440,79.5,0.258544921875,0.04680261512584372,0.0,-4.8428773880004884e-09,-0.0007542285653471481,0.0034455622226865048,150.0,1.5087154768407345,319.73,106,15.96869860291481,349
0.0024263406979116555,1095680,58.25,0.203125,0.051339616200366714,0.0,7.82310962677002e-09,-0.00014958918545744383,0.004278978305317352,100.0,1.4955444745719433,307.51,107,15.968636113405228,346
0.0034235976791137544,1105920,56.75,0.2857177734375,0.05022628776716058,0.0,-7.450580596923828e-09,-0.0011703276533808094,0.004622011586951658,125.0,1.4794253200292586,309.85,108,15.968712902069091,344
0.0028552452578878727,1116160,62.0,0.2443359375,0.04764570023938165,0.0,-7.078051567077636e-09,-0.0008508292310580145,0.004328664461942822,125.0,1.4848809458315373,313.24,109,15.968711167573929,341
0.004218072282122875,1126400,61.0,0.314892578125,0.04814882967461344,0.0,4.097819328308106e-09,-0.0012655958506002207,0.004333107571869732,125.0,1.4565569788217545,313.73,110,15.968711125850678,338
0.0027868126322573516,1136640,57.75,0.20859375,0.04724988279602997,0.0,-1.7508864402770997e-08,-0.00027890784804185387,0.0036484829492792414,125.0,1.4604369930922985,312.63,111,15.96871343255043,335
0.0032249684745124796,1146880,57.5,0.261328125,0.04809568546267114,0.0,-8.940696716308593e-09,-0.0015527703852058039,0.004486297043307275,100.0,1.4327669054269792,313.5,112,15.968702602386475,333
0.0036479982547177768,1157120,53.75,0.3149169921875,0.044095281659718155,0.0,5.960464477539063e-09,-0.001354108579835156,0.003334223462003649,100.0,1.4030560940504073,309.39,113,15.968712997436523,330
0.002509330288211231,1167360,43.75,0.212158203125,0.04252201112941026,0.0,-9.313225746154785e-09,-0.0010809351123498346,0.0017408932824272139,100.0,1.3789001822471618,302.29,114,15.968372124433518,327
0.004519263871134172,1177600,31.0,0.302978515625,0.04165257274333874,0.0,-4.097819328308106e-09,-0.0006450235228840029,0.0027491375004187525,75.0,1.4404598847031593,291.55,115,15.968325853347778,325
0.004396394717105068,1187840,35.0,0.328857421875,0.04299379012710524,0.0,-2.6077032089233397e-09,-0.0010215305075689685,0.0037439268782359482,75.0,1.5573245592415332,290.53,116,15.96860688328743,323
0.003995984545247211,1198080,51.5,0.2664306640625,0.04125058547116862,0.0,2.2724270820617674e-08,-0.001104638412653003,0.003407212249839242,100.0,1.615022987872362,293.3,117,15.968688827753066,321
0.004700235371012695,1208320,59.0,0.3112060546875,0.04550011972090306,0.0,9.685754776000977e-09,-0.0013764768140390516,0.0048698197155943035,125.0,1.6251146122813225,299.14,118,15.968715900182724,319
0.003586921638509466,1218560,71.75,0.290283203125,0.046658645086324314,0.0,-3.3527612686157227e-09,-0.001396191754611209,0.005394394603041519,127.50000000000021,1.5980572126805783,304.04,119,15.968714874982833,316
0.003373545925143162,1228800,69.0,0.2720703125,0.04554772126821795,0.0,9.313225746154785e-09,-0.0008475071263092104,0.004310973575820753,127.50000000000021,1.5735519371926785,305.42,120,15.968716049194336,315
0.0035689656418071538,1239040,70.75,0.27099609375,0.04604837360010524,0.0,2.6077032089233397e-09,-0.0012549614251838649,0.004756605053884755,150.0,1.5798528864979744,301.99,121,15.968713331222535,312
0.003056179534769399,1249280,72.5,0.2597900390625,0.05164988225177464,0.0,-2.2351741790771484e-09,-0.0009802107262657956,0.006951890480286238,150.0,1.6117919884622096,301.88,122,15.968717497587203,310
0.003493497280931024,1259520,95.5,0.23828125,0.04648493050751608,25.0,1.3411045074462891e-08,-0.001181974073551828,0.007020648537422858,175.0,1.6176220402121544,308.27,123,15.968716245889663,308
0.0028661205654429978,1269760,107.75,0.2503662109375,0.050701349973558386,25.0,4.097819328308106e-09,-0.0012345633116638056,0.006576434099156358,177.50000000000023,1.6742918878793716,313.07,124,15.968716448545456,306
0.00511782729684569,1280000,102.25,0.310205078125,0.04396790978881272,25.0,1.1175870895385742e-08,-0.0011566428300284314,0.0048933533720742165,200.0,1.5623399049043656,314.36,125,15.96871640086174,305
0.0031718268960162278,1290240,98.25,0.267578125,0.051618300391077364,0.0,2.2351741790771484e-09,-0.0008830962709907908,0.006744493885344127,200.0,1.6534024201333524,314.67,126,15.968714570999145,303
0.0027829900133696127,1300480,91.75,0.2327880859375,0.04863288249875848,0.0,-3.7252902984619143e-10,-0.0008124574273097096,0.005608789702785088,177.50000000000023,1.6324912935495377,310.0,127,15.968715327978135,301
0.003670921460104637,1310720,87.0,0.30205078125,0.04243707105124904,0.0,1.4901161193847657e-09,-0.0017427574726752936,0.004258141202009203,175.0,1.603642287105322,305.57,128,15.968654137849807,300
0.003462586062119044,1320960,73.75,0.2754150390625,0.0479786666843834,0.0,-1.4528632164001465e-08,-0.0007224169450637419,0.004352046271799281,150.0,1.6171415537595748,301.71,129,15.968716597557068,298
0.0035449841623517385,1331200,57.75,0.304833984375,0.0445667822788181,0.0,-6.332993507385254e-09,-0.0010326382376661058,0.003043061928267576,125.0,1.520667388290167,297.35,130,15.968703889846802,297
0.004478825055139168,1341440,53.25,0.328466796875,0.04613596369317463,0.0,-5.587935447692871e-09,-0.001076771185034886,0.003829795985029705,125.0,1.5873023360967635,297.55,131,15.968712347745896,295
0.004198204020968888,1351680,55.0,0.34228515625,0.04771141531257954,0.0,4.470348358154297e-09,-0.0018055277090752498,0.004753076582892391,125.0,1.6642760381102562,298.28,132,15.968716472387314,294
0.004273304499520236,1361920,67.75,0.3494140625,0.048170747855971315,0.0,-9.313225746154785e-09,-0.0013359104254050181,0.0050319827481061456,125.0,1.6764773324131965,302.09,133,15.968491411209106,292
0.00329406314449443,1372160,69.75,0.2848388671875,0.05040525311045694,0.0,8.940696716308593e-09,-0.0011706966906785965,0.005573849172674272,125.0,1.7068008020520211,304.93,134,15.968716865777969,291
0.003222540244951233,1382400,94.5,0.2581298828125,0.051038385917329746,0.0,-1.5273690223693846e-08,-0.0013620773916045437,0.007530833436612738,200.0,1.672233459353447,312.15,135,15.968717628717423,289
0.0028236874482672645,1392640,88.25,0.2638916015625,0.046339859097171684,0.0,-6.332993507385254e-09,-0.0010727511580626015,0.004183361446882828,177.50000000000023,1.6536173433065415,309.13,136,15.968715488910675,288
0.003803114488164283,1402880,95.0,0.2953125,0.05117298356963542,0.0,-8.195638656616212e-09,-0.0009513392724329606,0.005990797669892345,177.50000000000023,1.6857963435351848,311.98,137,15.96871721148491,287
0.002866611184310841,1413120,75.5,0.27470703125,0.04986871489785748,0.0,-2.6822090148925782e-08,-0.0013812168028380257,0.005043967830943075,125.0,1.6443360425531863,304.57,138,15.968715143203735,285
