rollout_prob_std,policy_gradient_loss,frames,policy_loss,avg_q_retraced,PMM:episode_rewards,fps,model_prob_std,policy_entropy,epoch_idx,policy_gradient_bias_correction,q_loss,explained_variance,grad_norm,advantage_norm,P09:episode_rewards,avg_q_selected,episode_length,P01:episode_rewards
0.04958009260396163,0.00036958428520771726,7200,0.00036958428520771726,-0.002762503019766882,0.0,463,0.049580091858903566,2.0800564527511596,1,0.0,0.0011813778362314527,-27.118999354044597,0.04959252449285526,0.07642814454933007,0.0,-0.0024451078148558735,0,0.0
0.03813470117747784,-0.00010768554293463239,14400,-0.00010768554293463239,-0.003465790849198432,0.0,629,0.03813470117747784,2.1036308487256368,2,1.4797966093234767e-12,0.0004547497524526989,-56.59964695771535,0.034022812371014746,0.03217489778374632,0.0,-0.0037173586431890728,0,0.0
0.011697860651959975,8.607472288228261e-05,21600,8.607472288228261e-05,-0.0025499985242883366,0.0,652,0.011697860589871803,2.190914265314738,3,0.0,2.4535728531797455e-05,-14.50333638191223,0.004081886327557826,0.025176633397738138,0.0,-0.00247573252612104,0,0.0
0.016578575130552053,-8.317541793682418e-06,28800,-8.317541793682418e-06,-0.00024056139736785553,0.0,674,0.016578575099507966,2.1857182105382282,4,0.0,6.796247580496129e-05,-23.117582209904988,0.007074481581662484,0.05515426197089255,0.0,-0.00020499077803227313,0,0.0
0.012048252144207556,5.011364040304519e-05,36000,5.011364040304519e-05,-0.002278038452156276,0.0,720,0.012048252175251644,2.190535322825114,5,0.0,1.8332589794075222e-05,-21.752821063995363,0.0026013563006629923,0.02256807996891439,0.0,-0.0022062609935043537,0,0.0
0.014140579150989652,4.3659055124104876e-05,43200,4.3659055124104876e-05,-0.0017161108107150843,0.0,692,0.01414057898024718,2.187826220194499,6,0.0,3.3776275229987127e-05,-11.815839433670044,0.004198425370237358,0.03971296288073063,0.0,-0.0016654139088738398,3324.9166666666665,0.0
0.008756385712573925,4.238634305693267e-05,50400,4.238634305693267e-05,-0.002578001585789025,0.0,671,0.008756385650485754,2.1937298218409222,7,0.0,4.9808007853850235e-06,-18.71105106671651,0.0012908910426870936,0.011042265221476555,0.0,-0.002598928151807437,3324.9166666666665,0.0
0.011552425861979524,7.488412796495444e-05,57600,7.488412796495444e-05,-0.003093086656493445,0.0,658,0.011552426187942425,2.1914390484491983,8,0.0,4.671536745111856e-06,-20.21260210673014,0.001416342260591328,0.009674841320763032,0.0,-0.003156375155473749,3324.9166666666665,0.0
0.011893720366060734,3.1456331771551047e-05,64800,3.1456331771551047e-05,-0.0014105485005226606,0.0,642,0.011893720598891377,2.190797233581543,9,0.0,1.849633068786716e-05,-9.585214726130168,0.002653599468544912,0.028545213428636394,0.0,-0.0013973658729810267,3324.9166666666665,0.0
0.010981541716804107,3.0603683853769326e-05,72000,3.0603683853769326e-05,-0.001588147310152029,0.0,574,0.010981541592627764,2.191717791557312,10,0.0,1.2473035650373276e-05,-7.79225869178772,0.0019353017684084672,0.021305596145490806,0.0,-0.001604927903584515,3324.9166666666665,0.0
