advantage_norm,clip_fraction,grad_norm,episode_length,epoch_idx,fps,policy_entropy,policy_loss,approx_kl_divergence,value_loss,P09:episode_rewards,explained_variance,frames,P01:episode_rewards,PMM:episode_rewards
15.968717986345291,0.0,0.054767018211369325,325.67,24,189,1.77505414634943,-0.00036784798485314243,0.0001051344884111849,0.019012790040869733,302.5000000000002,2.9802322387695314e-09,245760,50.0,174.0
15.96871812939644,0.0,0.05448561058852637,328.82,25,190,1.7644254870712757,-0.0006816978304414079,0.00014522978871163162,0.02253974463092163,327.5000000000002,-2.7567148208618165e-08,256000,47.50000000000001,171.25
15.968718206882476,0.0,0.0543278630120685,327.93,26,190,1.7766116186976433,-0.0002936970307928277,0.00010183520207220908,0.02335987107362598,350.0,-8.568167686462402e-09,266240,50.0,179.75
15.96871833205223,0.0,0.05626759997726377,333.05,27,190,1.7773608423769474,-0.000694923348055454,0.00013396026933563122,0.02301457282155752,500.0,2.2351741790771484e-08,276480,25.0,194.0
15.968718242645263,0.0,0.05443874957400193,338.91,28,190,1.7708170048892498,-0.00038829096884001045,0.00010293561042118426,0.023885475972201677,500.0,-5.215406417846679e-09,286720,25.0,208.0
15.968718111515045,0.0,0.05360541113432669,341.25,29,190,1.7793857671320439,-0.00035986284019600133,0.00010469312173952972,0.02087631693284493,525.0,-8.940696716308593e-09,296960,50.0,220.5
15.968718183040618,0.0,0.056073823372132715,335.8,30,190,1.7817952297627926,-0.0005056894930021372,0.00012089842390849981,0.02107225963845849,502.5000000000002,-3.986060619354248e-08,307200,25.0,200.5
15.968718135356903,0.0,0.05778563457523554,341.05,31,189,1.7817423604428768,-0.0006328538293018937,0.00014394553715888492,0.02182990968285594,480.00000000000045,-4.097819328308106e-09,317440,50.0,205.25
15.968718063831329,0.0,0.054986631555999886,346.66,32,189,1.7828184820711612,-0.0002609079827379901,6.710615146596766e-05,0.020578677882440388,475.0,1.0058283805847169e-08,327680,47.50000000000001,197.75
15.968718147277832,0.0,0.05362844890364641,344.97,33,189,1.7855364881455897,-0.0005015522550820606,0.00012145565072927412,0.02017249628988793,525.0,1.862645149230957e-09,337920,50.0,196.5
15.968718016147614,0.0,0.05565836063287748,340.8,34,189,1.7847667679190635,-0.0008166791532858042,0.00017876122912880988,0.01783704885165207,357.5000000000007,-1.080334186553955e-08,348160,25.0,176.0
15.968717968463897,0.0,0.0550708093409779,329.42,35,189,1.782828403264284,-0.0006261236263526371,0.00013459689596819757,0.02188790725194849,325.0,1.0058283805847169e-08,358400,25.0,162.25
15.968718153238296,0.0,0.05653061550519965,332.44,36,189,1.7817621059715747,-0.0008101333794911624,0.0001949302020932464,0.01930380452540703,330.0000000000004,-3.427267074584961e-08,368640,25.0,166.0
15.96871783733368,0.0,0.05319673647170039,328.66,37,190,1.7743599578738212,-0.00041236211291106883,0.0001060704851589378,0.015177132035023532,277.5000000000002,4.097819328308106e-09,378880,25.0,150.0
15.968718063831329,0.0,0.05492453274636376,325.42,38,190,1.7794664978981019,-0.0005518810103239957,0.00012675802220378783,0.014873695228016005,425.0,-1.825392246246338e-08,389120,0.0,147.75
15.968717974424361,0.0,0.05705926953642961,324.59,39,190,1.7741643875837325,-0.0005358643520594342,0.00010900397100215287,0.021942996539291926,277.5000000000002,-1.2293457984924316e-08,399360,0.0,141.75
15.968718069791795,0.0,0.05327551847054919,323.91,40,190,1.7769325911998748,-0.00037574723610305226,9.95699001094863e-05,0.018044537457171828,425.0,-1.9744038581848144e-08,409600,0.0,160.0
15.968718165159226,0.0,0.05698327729426621,333.68,41,190,1.7811416007578373,-0.0005727553278120467,0.00013016636158731388,0.022490344117977658,377.5000000000002,4.470348358154297e-09,419840,25.0,180.0
15.968718045949936,0.0,0.0556082225908921,330.13,42,190,1.7794438488781452,-0.0005863376038178103,0.00013188499106426833,0.018976669514086098,377.5000000000002,-3.3527612686157227e-09,430080,25.0,174.25
15.968718159198762,0.0,0.05487061714267283,332.05,43,190,1.7839437238872051,-0.0006160465694847516,0.00014352597074172025,0.0219438707747031,352.5000000000002,-1.6763806343078613e-08,440320,25.0,171.75
15.96871812939644,0.0,0.057317722729983554,333.61,44,190,1.7822742931544782,-0.0005611503031104804,0.00011632840560231728,0.02115269787318539,330.0000000000004,-7.078051567077636e-09,450560,25.0,169.5
15.968718069791795,0.0,0.056158969481252395,341.11,45,190,1.7859748587012292,-0.0005006544779462274,0.00012091558628597454,0.018990737810963765,432.5000000000006,4.8428773880004884e-09,460800,25.0,189.75
15.968718308210374,0.0,0.05450262071282783,339.42,46,190,1.7876998700201512,-0.0005141893030668143,0.00012387736172563278,0.0218626867630519,332.5000000000006,7.078051567077636e-09,471040,50.0,181.0
15.96871821284294,0.0,0.05636481394554578,336.65,47,191,1.7881197541952134,-0.0005013369685912039,0.0001208798252772425,0.02195060907397419,325.0,-7.078051567077636e-09,481280,50.0,173.25
15.968718075752259,0.0,0.05594847494027762,337.83,48,191,1.7865557231009006,-0.0006600959295610664,0.00014665536821922842,0.018888152576982974,375.0,-7.450580596923828e-09,491520,25.0,180.25
15.968717962503433,0.0,0.052851109501968155,334.05,49,191,1.7835590727627277,-0.0005108071571157779,0.00011704936657892517,0.018062669574283062,352.5000000000002,2.1979212760925294e-08,501760,25.0,165.25
15.968718028068542,0.0,0.0535135799225097,337.03,50,191,1.7700948387384414,-0.0005149814969627187,0.00012551037290151613,0.021728694636840372,402.5000000000002,-1.0430812835693359e-08,512000,25.0,177.25
15.96871801018715,0.0,0.05608827605020983,333.81,51,191,1.771008475869894,-0.0005594183273387899,0.0001335201942856301,0.018574431570596062,300.0,3.3527612686157227e-09,522240,25.0,160.75
15.9687180519104,0.0,0.05717530258525515,335.75,52,191,1.7733646906912326,-0.00043357413633202666,0.00011761496977840125,0.01790047622635029,277.5000000000002,5.960464477539063e-09,532480,25.0,165.0
15.968718016147614,0.0,0.054847327769947773,330.04,53,191,1.7843840710818768,-0.0005143963255250128,0.00012005764371778583,0.019061773110297508,252.50000000000023,-6.332993507385254e-09,542720,25.0,147.0
15.968718361854553,0.0,0.057163422144419065,330.9,54,191,1.7823272600769997,-0.0004739146061183419,0.00010276365959285271,0.021157762147049654,252.50000000000023,0.0,552960,47.50000000000001,150.75
15.968718355894088,0.0,0.05437861106543897,337.88,55,191,1.783607615530491,-0.0005185009398701368,0.00012342194272889627,0.022098595823626964,337.500000000001,0.0,563200,50.0,183.25
15.968718248605729,0.0,0.05614113967795017,338.87,56,192,1.7828445345163346,-0.000853728034235246,0.00017865746568830333,0.022167867462849246,452.50000000000017,-3.7252902984619143e-10,573440,47.50000000000001,193.75
15.968717938661575,0.0,0.056064875242082625,336.14,57,192,1.7891013622283936,-0.0005751123033405747,0.0001359820874476725,0.015228335674328264,500.0,-2.3469328880310058e-08,583680,25.0,191.75
15.968718028068542,0.0,0.055874646791026175,328.02,58,192,1.7838551431894303,-0.0005107602522912202,0.00012528519466741271,0.018441420141607524,402.5000000000002,-3.01748514175415e-08,593920,25.0,166.5
15.968717944622039,0.0,0.05388320578678638,330.09,59,192,1.7878488719463348,-0.0003835148476355243,8.830257916692119e-05,0.018836152457515708,427.5000000000002,1.3411045074462891e-08,604160,25.0,162.5
15.968718105554581,0.0,0.05562687889052052,339.35,60,192,1.7847387745976449,-0.0005079802482214291,0.00013051436549957885,0.02307212243322283,382.5000000000007,3.7252902984619143e-10,614400,25.0,177.5
15.968718266487121,0.0,0.058535999365565985,351.36,61,192,1.7845919154584409,-0.000654779440810671,0.0001466707182867566,0.022386338710202836,382.5000000000007,-2.0489096641540527e-08,624640,50.0,204.0
15.968717914819717,0.0,0.05371297302019769,340.46,62,192,1.7857959322631358,-0.0003383772069355473,8.461783545747892e-05,0.016995500490884295,302.5000000000002,-1.601874828338623e-08,634880,25.0,174.25
15.968717908859253,0.0,0.05370634605823062,329.68,63,192,1.7827731370925903,-0.00044065472757210956,0.00010145788547522017,0.017920013979892246,302.5000000000002,-1.080334186553955e-08,645120,25.0,155.75
15.96871821284294,0.0,0.056880533698096744,327.39,64,192,1.7798783868551253,-0.0005049288123700535,0.00011858894460665681,0.02120619222987443,302.5000000000002,-2.0489096641540527e-08,655360,25.0,160.0
15.968718159198762,0.0,0.056929882848939836,334.9,65,192,1.7809850424528122,-0.0005959872827588697,0.00014103257962894133,0.02086040924768895,402.5000000000002,-3.129243850708008e-08,665600,25.0,181.5
15.968718278408051,0.0,0.057738518161377185,342.63,66,192,1.7825899600982666,-0.0005557240521739005,0.00011891123208922494,0.021462115651229397,427.5000000000002,-7.450580596923828e-09,675840,47.50000000000001,200.0
15.968718159198762,0.0,0.052998161847246525,341.17,67,192,1.7799640268087387,-0.00040309962059836835,9.351829564430147e-05,0.02215730752213858,355.00000000000045,-8.195638656616212e-09,686080,50.0,190.0
15.968718206882476,0.0,0.05578634213516548,343.35,68,192,1.7826781898736954,-0.0006350237184960861,0.00013841060189960784,0.020217712019803002,427.5000000000002,1.6763806343078613e-08,696320,25.0,194.25
15.968718296289444,0.0,0.05501742706343941,347.1,69,192,1.780924005061388,-0.0004220069051370956,9.737468778503455e-05,0.025244596012635158,457.5000000000006,8.940696716308593e-09,706560,47.50000000000001,205.0
15.96871829032898,0.0,0.055955577312889915,345.89,70,193,1.7839611694216728,-0.00044510579173220324,0.00011482889065206336,0.023091222206130625,457.5000000000006,7.450580596923828e-09,716800,50.0,206.25
15.968718194961548,0.0,0.05516297261939662,346.31,71,193,1.7860866710543633,-0.0003382296214113012,7.766971753788709e-05,0.022583509993273763,550.0,2.384185791015625e-08,727040,50.0,215.5
15.968718177080154,0.0,0.05548152368396684,341.1,72,193,1.7774928092956543,-0.0006680400094410289,0.00014595463883821936,0.021335838770028204,430.0000000000004,-1.3411045074462891e-08,737280,50.0,198.5
15.968718200922012,0.0,0.054714344885949825,336.92,73,193,1.766372310370207,-0.0004800072649231879,0.00011667334363174575,0.02366449776018271,325.0,4.470348358154297e-09,747520,50.0,186.5
15.968718200922012,0.0,0.05431349664587315,341.95,74,193,1.7772931165993213,-0.0007128398050554096,0.00016922192387269774,0.022260917274979874,430.0000000000004,0.0,757760,50.0,201.75
15.96871833205223,0.0,0.05831198912238533,338.16,75,193,1.782914113998413,-0.0005747202425482101,0.000137660703843423,0.02423335998901166,327.5000000000002,-1.862645149230957e-09,768000,50.0,189.5
15.96871801018715,0.0,0.05497428237088501,344.86,76,193,1.7900337882339954,-0.0003801666898652911,9.082195261402858e-05,0.020298527253908107,430.0000000000004,3.3527612686157227e-09,778240,50.0,203.75
15.968717956542969,0.0,0.057737186312607734,338.01,77,193,1.789347418397665,-0.0005730465112719685,0.00012412034288082906,0.01967375344829634,425.0,2.9802322387695314e-09,788480,25.0,180.75
15.96871811747551,0.0,0.05467979769677071,338.23,78,193,1.7866809643805026,-0.0003801367005507927,8.894999444688522e-05,0.01987186268088408,425.0,-2.9802322387695314e-09,798720,25.0,172.25
15.968718218803406,0.0,0.056610131903623614,338.21,79,193,1.7786885306239129,-0.0006484159461251693,0.0001375916370434993,0.02084740718419198,377.5000000000002,6.7055225372314455e-09,808960,25.0,168.25
15.96871812939644,0.0,0.054756943548486856,340.25,80,193,1.7810628190636635,-0.0002695307721296558,8.084644964565513e-05,0.022107499494450168,402.5000000000002,-7.450580596923828e-09,819200,25.0,183.5
15.968718141317368,0.0,0.057679182864483335,338.93,81,193,1.7859445437788963,-0.00047126253266469573,0.00010212787255241551,0.020528887305408715,402.5000000000002,3.7252902984619143e-10,829440,25.0,180.75
15.968718230724335,0.0,0.05612460628887543,341.81,82,193,1.7881169520318507,-0.0003111693913524505,7.635828329188854e-05,0.02341994775342755,400.0,-6.332993507385254e-09,839680,50.0,189.0
15.96871817111969,0.0,0.0574762370612608,342.44,83,193,1.7868490435183049,-0.0003749330426217057,8.078447808550493e-05,0.019442032542428933,400.0,-1.899898052215576e-08,849920,50.0,183.75
15.968717938661575,0.0,0.05371724167167735,343.9,84,193,1.7828962311148644,-0.0004331962776632281,8.888168432363841e-05,0.01651063781173434,400.0,-2.4959444999694825e-08,860160,25.0,176.75
15.968718028068542,0.0,0.054935403905767746,340.52,85,193,1.7808993354439735,-0.00036352189690660455,8.809316782496524e-05,0.01960634329880122,280.00000000000045,-2.0116567611694337e-08,870400,25.0,167.0
15.968717974424361,0.0,0.054490202463886306,340.26,86,193,1.782033522427082,-0.00033348637625749686,7.211275169911602e-05,0.021657666360260917,402.5000000000002,8.195638656616212e-09,880640,25.0,172.75
15.968718165159226,0.0,0.055350798527455426,340.8,87,193,1.7839499495923519,-0.00037376708096417135,9.347062273441508e-05,0.02298344792216085,427.5000000000002,-1.0058283805847169e-08,890880,47.50000000000001,189.25
15.968718159198762,0.0,0.05672870539214094,344.72,88,193,1.7847293108701705,-0.000593725510771037,0.00012889609478570208,0.022235747627564705,450.0,-3.7252902984619143e-10,901120,25.0,193.75
15.968718206882476,0.0,0.05366127526318602,334.96,89,193,1.7836961925029755,-0.00032965122954919934,7.603970703815577e-05,0.023702740063890816,325.0,-2.3096799850463868e-08,911360,25.0,177.0
15.968718045949936,0.0,0.05633253282050112,332.85,90,193,1.7812701694667339,-0.0006083567778659926,0.00013518978857618436,0.02088594282104168,325.0,-1.7136335372924803e-08,921600,25.0,171.0
15.968717902898788,0.0,0.05577833352492008,329.76,91,193,1.7810226827859879,-0.0006021572075042058,0.0001181916616904033,0.0190606740739895,355.00000000000045,-1.1175870895385742e-08,931840,25.0,170.0
15.968717956542969,0.0,0.055095915429020946,330.66,92,193,1.7721684962511062,-0.0006159543114335975,0.00013059904247416653,0.020389506313949823,402.5000000000002,-7.450580596923828e-09,942080,25.0,172.0
15.968718200922012,0.0,0.05753162995423729,333.06,93,193,1.7752679094672204,-0.0008004958967831044,0.00017069947544499087,0.02002112229238264,402.5000000000002,1.862645149230957e-09,952320,25.0,176.75
15.968718147277832,0.0,0.053938653074307744,330.92,94,193,1.7849100165069103,-0.00028363044730213006,7.514188922641551e-05,0.021225739922374486,450.0,-1.0058283805847169e-08,962560,25.0,176.75
15.9687180519104,0.0,0.055487170454702896,330.89,95,193,1.7858326219022274,-0.0005562422034927295,0.000125156170966656,0.021074871264863758,450.0,-1.899898052215576e-08,972800,47.50000000000001,184.75
15.96871833205223,0.0,0.05464863716741316,337.04,96,193,1.7838908217847347,-0.00032523433328606187,7.198275418147659e-05,0.02310818644473329,477.5000000000002,-8.940696716308593e-09,983040,25.0,197.75
15.968718165159226,0.0,0.0583011562723891,342.11,97,193,1.7858131408691407,-0.0006222923260793322,0.0001392423156126199,0.01916091589082498,502.5000000000002,-8.940696716308593e-09,993280,50.0,202.5
15.968718153238296,0.0,0.05611320452896257,340.68,98,194,1.7864741064608096,-0.00033357337506458864,9.024741846701545e-05,0.018992009907378815,500.0,-1.6763806343078613e-08,1003520,50.0,194.25
15.968717986345291,0.0,0.05673625899670527,332.48,99,194,1.7842174522578715,-0.0005251273185422178,0.00011578892204084923,0.018592679407447577,360.0000000000009,-1.601874828338623e-08,1013760,50.0,170.5
15.968718123435973,0.001220703125,0.059481544911925976,322.66,100,194,1.782952105998993,-0.0007501163290726254,0.0001532906566232839,0.020944373235397506,302.5000000000002,-2.458691596984863e-08,1024000,47.50000000000001,161.75
15.968718230724335,0.0,0.05710632470971692,328.37,101,194,1.77654010951519,-0.00048555775811109925,9.98837703050981e-05,0.023595125437714158,327.5000000000002,1.4528632164001465e-08,1034240,25.0,175.0
15.968718445301056,0.0,0.05743540852252851,333.82,102,194,1.775900725275278,-0.0004818411760425079,0.00010019585639984286,0.02397481405059807,500.0,1.899898052215576e-08,1044480,25.0,195.5
15.968718242645263,0.0,0.05523407177364017,337.0,103,194,1.7848163649439812,-0.00039478599410358584,0.00010164203805196337,0.02026750944496598,500.0,-1.6763806343078613e-08,1054720,47.50000000000001,202.0
15.968718218803406,0.000830078125,0.05399254392084314,337.44,104,194,1.783520159125328,-0.0005222345476795454,0.00011092399650145524,0.020775632571894676,500.0,-1.899898052215576e-08,1064960,50.0,198.25
15.968718093633651,0.0,0.05473639203724009,332.14,105,194,1.7830379329621793,-0.00040318962637684306,7.48381505300877e-05,0.01787508030247409,377.5000000000002,-2.60770320892334e-08,1075200,50.0,176.75
15.968718200922012,0.0,0.056364035675658807,334.84,106,194,1.7801426224410535,-0.00048040115179901475,0.00012030692994606796,0.02371270598960109,302.5000000000002,-2.644956111907959e-08,1085440,25.0,171.25
15.968718165159226,0.0,0.053877375727323464,334.97,107,194,1.7868895374238492,-0.00033956266270251945,8.26535609228074e-05,0.02126933963445481,325.0,-1.080334186553955e-08,1095680,25.0,173.0
15.968718004226684,0.0,0.05532349699502735,338.67,108,194,1.7849995270371437,-0.0005412434966274304,0.00011318113263634189,0.01932735914597288,327.5000000000002,7.450580596923829e-10,1105920,25.0,177.5
15.968717974424361,0.0,0.05413730115742591,335.55,109,194,1.7788581520318985,-0.00043637368398776746,9.88558036669751e-05,0.019496495416387916,425.0,-5.587935447692871e-09,1116160,25.0,178.25
15.968718159198762,0.0,0.05242887546352918,336.07,110,194,1.7788703992962838,-0.00021648398833349348,5.460646502246647e-05,0.020897802070248873,425.0,1.862645149230957e-08,1126400,25.0,175.0
15.968718183040618,0.0,0.054017828842191105,337.22,111,194,1.782865459471941,-0.0003732806886546314,7.62470834404283e-05,0.0204606439685449,380.00000000000045,3.725290298461914e-09,1136640,25.0,182.0
15.968718004226684,0.0,0.05796133233534945,342.19,112,194,1.781680314987898,-0.0006945899353013374,0.00015834118692765743,0.020248586678644643,377.5000000000002,-1.7508864402770997e-08,1146880,50.0,186.5
15.968718022108078,0.0,0.05521843381957218,341.51,113,194,1.7869234368205071,-0.0004358268044597935,9.987730266338701e-05,0.021616428217384964,325.0,1.1548399925231934e-08,1157120,50.0,177.25
15.968718153238296,0.0,0.056964029526784456,340.22,114,194,1.7800054602324962,-0.0004321358326706104,8.025990396092198e-05,0.024110581164131874,325.0,-7.82310962677002e-09,1167360,50.0,173.5
15.968718087673187,0.0,0.054579130188877445,343.66,115,194,1.7682596251368523,-0.0004864149170316523,0.00012241122740839217,0.023420497978804633,325.0,-1.1175870895385742e-09,1177600,50.0,185.75
15.968718093633651,0.0,0.055276440408921566,341.76,116,194,1.7803341351449489,-0.0006789708420910756,0.0001418722588990562,0.022017898311605676,325.0,2.6077032089233397e-09,1187840,50.0,187.75
15.968718147277832,0.0,0.05409382647016832,337.15,117,194,1.7820714011788368,-0.000576111179907457,0.00011320919434201215,0.020360230962978676,302.5000000000002,-1.0058283805847169e-08,1198080,50.0,184.5
15.968718063831329,0.0,0.058753920808481595,332.31,118,194,1.7691355712711812,-0.0005424889790447196,0.00010773630581155658,0.02343202254269272,325.0,-3.054738044738769e-08,1208320,25.0,183.25
15.968718320131302,0.0,0.05711536443318036,334.37,119,194,1.7670082554221154,-0.0007338486186199589,0.00014586673801986194,0.02122816520568449,325.0,-2.6077032089233397e-09,1218560,25.0,178.5
15.968718260526657,0.0,0.054338175884160345,335.01,120,194,1.7698606833815576,-0.00033866728626890107,7.7652773906145e-05,0.02492633824585937,325.0,-1.7508864402770997e-08,1228800,50.0,176.75
15.968718391656875,0.0,0.057693249520356406,342.18,121,194,1.7766933187842369,-0.0006617401020776014,0.0001319014998596657,0.020939344877842814,350.0,-9.313225746154785e-09,1239040,50.0,189.5
15.968718039989472,0.0,0.05318086445092589,341.74,122,194,1.7799837224185466,-0.0003047081772820093,7.199451526211931e-05,0.021103589094127528,327.5000000000002,-1.2293457984924316e-08,1249280,50.0,184.25
15.968718147277832,0.0,0.05448974346402728,341.25,123,194,1.7837261214852334,-0.0005184536179513088,0.00012100756236250731,0.019981744114193133,325.0,-3.688037395477295e-08,1259520,50.0,183.25
15.968718153238296,0.0,0.0561321914531142,342.07,124,194,1.782132525742054,-0.0004367955698398873,8.868998673889905e-05,0.02087380138982553,302.5000000000002,1.601874828338623e-08,1269760,50.0,172.25
15.968717968463897,0.0,0.05611560580261184,333.91,125,194,1.7852947741746903,-0.0005980936421110528,0.00012351393218121843,0.019060247775632887,300.0,-2.16066837310791e-08,1280000,25.0,161.5
15.968718260526657,0.0,0.060018705674421434,330.83,126,194,1.779375283420086,-0.0008189523043256486,0.0001653494502864561,0.021952025903738105,307.5000000000006,-2.2724270820617674e-08,1290240,25.0,163.5
15.96871811747551,0.0,0.055950240917242634,334.52,127,194,1.7783312164247036,-0.00044399160469765775,8.89753937464377e-05,0.023143504332983865,375.0,-3.129243850708008e-08,1300480,25.0,177.0
15.968717950582505,0.0,0.056758928954291375,333.87,128,194,1.785370808839798,-0.0003921654642908834,0.00010058086712834146,0.018862505126162433,352.5000000000002,4.8428773880004884e-09,1310720,25.0,175.25
15.968718045949936,0.0,0.05929316177878311,336.8,129,194,1.782142623513937,-0.0007157712238040403,0.00013913653350670075,0.018210331536829473,305.00000000000045,1.1175870895385742e-09,1320960,47.50000000000001,170.75
15.968718206882476,0.0,0.05700151760923603,334.11,130,194,1.7824022263288497,-0.000506760803546058,0.0001071855355302631,0.02146645287575666,352.5000000000002,1.1175870895385742e-09,1331200,25.0,173.5
15.968718320131302,0.0,0.05574048325174532,336.88,131,194,1.785231700539589,-0.0005486831742018694,0.00011330010978198857,0.022623456851579248,430.0000000000004,-1.825392246246338e-08,1341440,25.0,181.5
15.96871833205223,0.0,0.05624515701811471,334.65,132,194,1.7888668119907378,-0.0006306687351752771,0.00013101594518403204,0.018749504211882595,332.5000000000006,-1.30385160446167e-08,1351680,25.0,178.75
15.968718105554581,0.0,0.05658227591685674,337.92,133,194,1.7848090812563897,-0.00030872557654220144,7.043721099897482e-05,0.019961422617780045,300.0,-1.9371509552001954e-08,1361920,25.0,176.75
15.968717736005782,0.0,0.0529008480966783,328.72,134,194,1.7838339552283287,-0.0004267686163075268,8.544610917819995e-05,0.01538342711282894,277.5000000000002,-2.905726432800293e-08,1372160,0.0,151.0
15.968718028068542,0.0,0.05384976090603503,330.34,135,194,1.7894397400319577,-0.00037581285323540214,9.81200863158449e-05,0.018216329556889833,277.5000000000002,1.899898052215576e-08,1382400,0.0,152.75
15.968717944622039,0.0,0.05613129794735204,325.07,136,194,1.786901168525219,-0.00033610483333177397,7.313803715875977e-05,0.01801047109038336,430.0000000000004,-1.7508864402770997e-08,1392640,25.0,159.25
15.968717986345291,0.0,0.05330489610310675,326.57,137,194,1.7881298892199993,-0.00031824142306504657,7.244934201855457e-05,0.020416564420156647,475.0,1.6763806343078613e-08,1402880,25.0,183.75
15.968717849254608,0.0,0.05692259535259153,325.7,138,194,1.7853406228125095,-0.0008998373976282891,0.00017483591928808552,0.0165363878099015,450.0,-4.0978193283081055e-08,1413120,25.0,169.5
15.968718111515045,0.0,0.05296751704486043,324.67,139,194,1.779676478356123,-0.0004749271403852617,0.00010903954871199772,0.02070674350252375,352.5000000000002,-1.4901161193847657e-09,1423360,25.0,161.25
15.968718135356903,0.0,0.05668474635169761,323.44,140,194,1.7878870703279972,-0.0003900754792994121,8.429404228758042e-05,0.01776807647838723,277.5000000000002,-2.0116567611694337e-08,1433600,25.0,135.75
