explained_variance,P01:episode_rewards,epoch_idx,PMM:episode_rewards,grad_norm,policy_loss,value_loss,P09:episode_rewards,episode_length,policy_entropy,advantage_norm,frames,fps
0.9581776088476182,0.0,34,1.98,0.16920197507211124,-0.00021831952377397102,0.003449217323504854,5.1000000000000085,204.65,1.3558142757415772,0.6302669696509838,272000,214
0.956176763176918,0.0,35,2.06,0.1891095488458254,0.00031826741847908126,0.004669891686207847,6.0,207.46,1.352357873916626,0.7058083517849445,280000,214
0.9451005035638809,0.0,36,2.1,0.20304345261676282,-0.002446804941901064,0.00515056644246215,6.200000000000017,205.63,1.350954557657242,0.7804331463575364,288000,214
0.9708597582578659,0.0,37,2.04,0.15473568171257865,-0.0006866608559903398,0.0032622612330305855,6.0,205.43,1.33194158911705,0.615520544052124,296000,215
0.9805719327926635,0.0,38,2.24,0.1464231797065657,-0.0006718538682980579,0.0025324000522959976,6.1000000000000085,211.77,1.3491129541397096,0.5657057738304139,304000,216
0.9698704475164414,0.0,39,2.45,0.20209277582293442,-0.0020181679719826207,0.004048772132664453,6.0,221.37,1.3333994686603545,0.6814472964406013,312000,216
0.9568689912557602,0.0,40,2.07,0.2003289729920997,-0.0007941339379613054,0.004363115693849977,5.0,209.99,1.360503045320511,0.697841903269291,320000,217
0.9608322292566299,0.0,41,2.09,0.18137551863979862,-0.0007560277311131358,0.0043199168612773065,5.0,211.58,1.362947827577591,0.6855240447819233,328000,217
0.9557951217889786,0.0,42,2.02,0.1716894868815959,-0.0013732126656395849,0.004044768270396162,5.0,206.33,1.3478926742076873,0.6876829312741757,336000,217
0.9550336879491806,0.0,43,2.2,0.18214361277952817,-0.0009328711293346714,0.004983681793964934,9.0,207.75,1.3437394511699676,0.7511324076354504,344000,218
0.9574969828128814,0.0,44,2.54,0.1834323859727917,-0.0002067014912609011,0.004408478937548353,9.0,218.38,1.3480637502670287,0.7195794978737831,352000,217
0.9629835742712021,0.0,45,1.97,0.1425666242016182,-0.00026754351241834226,0.0028544856866938063,5.0,200.79,1.3570592904090881,0.5589185242354869,360000,217
0.9399731433391572,0.0,46,1.72,0.21002863301370706,-0.000701874911901541,0.005163906933739781,5.0,195.22,1.3672279608249664,0.7724919053912163,368000,217
0.8643019092082977,0.0,47,1.82,0.26172134996389085,-0.0005456330852757674,0.007698760734056123,5.0,200.63,1.3646607828140258,1.021190410554409,376000,216
0.953680659532547,0.0,48,1.99,0.18496615065144792,-0.0013277204558107768,0.004440883613715414,5.1000000000000085,203.25,1.3627955567836763,0.7320452812314033,384000,217
0.9467602002620698,0.0,49,2.28,0.2408098830781693,-0.0022632210433948786,0.006042003597249277,6.200000000000017,212.34,1.3544098818302155,0.8565152385830879,392000,217
0.9615537941455841,0.0,50,2.47,0.17371863092211023,0.0002093027820228599,0.003958006432803814,6.200000000000017,222.23,1.350655198097229,0.6730495879054069,400000,217
0.9509699100255966,0.0,51,2.7,0.20743572370886634,0.00041642890413641,0.005428071913775057,6.0,235.07,1.365202955007553,0.8107061323523521,408000,217
0.8472572016716003,0.0,52,2.09,0.3057144696924737,-0.0013131087832152844,0.009910197668650653,5.0,210.98,1.347081060409546,1.0140707075595856,416000,218
0.9295465683937073,0.0,53,1.66,0.22423897201050325,0.00018514531257096678,0.006378694173763506,5.0,189.08,1.3654333555698395,0.8609474377334118,424000,218
0.9399572348594666,0.0,54,1.83,0.2957288484356916,-0.00475040794321103,0.006723950193845667,5.0,193.39,1.3535115385055543,0.9090781837701798,432000,219
0.9338622260093689,0.0,55,2.42,0.2284353252039325,-0.0001566460879985243,0.007011081035889219,9.0,214.68,1.363894727230072,0.9378710094094277,440000,219
0.9542498964071274,0.0,56,2.75,0.21365431008458674,-0.001134368027560413,0.004777423460618593,9.0,228.89,1.3496989762783052,0.781553659439087,448000,219
0.8911122417449951,0.0,57,3.01,0.2843578015773723,-0.0018934304785216227,0.010664893425418995,9.0,236.4,1.3631317365169524,1.1299779051542282,456000,220
0.8913811069726943,0.0,58,3.04,0.289022645505266,-0.00033758155826944857,0.009183910452993587,9.0,237.63,1.3551069247722625,1.0999055629968644,464000,220
0.9400595700740815,0.0,59,3.12,0.23503538042933655,-0.0021410671572084537,0.0061784226630697955,9.0,243.96,1.345589509010315,0.9038377925753593,472000,221
0.9520099157094956,0.0,60,2.86,0.19983584183935071,-0.000453846049895219,0.004570609255169984,6.300000000000026,233.31,1.3534369587898254,0.7901401105523109,480000,221
0.9286672949790955,0.0,61,2.78,0.22738156651104507,0.0003613457307801582,0.006871891391347163,6.0,233.1,1.3506740474700927,0.9416342511773109,488000,221
0.9415108007192612,0.0,62,2.58,0.2200688341119058,-0.001038828180753626,0.005698146315990016,6.0,225.96,1.3490323793888093,0.844120874106884,496000,221
0.9331042206287384,0.0,63,2.54,0.25673843988592515,-0.0023058891820255667,0.007164714318350889,6.0,226.24,1.340985234975815,0.9882554250955582,504000,221
0.9212624126672745,0.0,64,2.53,0.24876871469266304,-0.00029395184657914796,0.007027710224501788,6.0,223.93,1.352835284471512,0.9731566444039345,512000,221
0.9275699454545975,0.0,65,2.8,0.2593224245323961,-0.002624294386478141,0.007758449166431092,6.1000000000000085,234.9,1.3448146343231202,1.031934678554535,520000,222
0.8891074699163437,0.0,66,2.86,0.2908833948133261,-0.0001489108671376016,0.009804693461628631,6.1000000000000085,241.07,1.3516934311389923,1.1661337852478026,528000,221
0.9300827854871749,0.0,67,2.98,0.25542926938916893,-0.0005792105157161132,0.007211862171534449,7.1000000000000085,245.32,1.3404566144943237,1.0070794945955277,536000,222
0.9205279839038849,0.0,68,2.79,0.27160029974415933,-0.000881300430628471,0.008906368002062664,6.200000000000017,230.59,1.3524961602687835,1.104222331047058,544000,222
0.9210069996118545,0.0,69,2.94,0.26196764182688353,-0.0019221219413157087,0.007993972601834685,7.1000000000000085,234.9,1.35476674079895,1.0599220830202103,552000,222
0.9097574704885483,0.0,70,2.55,0.26473401491477916,-0.0006778477114858106,0.00789070169092156,5.0,223.77,1.3529492604732514,1.0538999786973,560000,223
0.9011818957328797,0.0,71,2.8,0.284439032987311,0.0006760311021935195,0.009010195028968155,6.0,231.75,1.3503336107730866,1.1245612880587579,568000,223
0.9170863819122315,0.0,72,2.74,0.25899424964790246,-0.00018608514699735678,0.007028679386712611,8.0,227.33,1.3489497077465058,0.9820548728108406,576000,223
0.9220603895187378,0.0,73,2.91,0.2764870616916111,-0.001137603058014065,0.007622054704697802,8.0,235.1,1.3444596648216247,1.0332337114214898,584000,223
0.8954552012681961,0.0,74,3.01,0.2631973471007315,-0.0010098818031838163,0.007770293338107876,7.1000000000000085,237.85,1.3573718547821045,1.0231754478812218,592000,223
0.9045604211091995,0.0,75,3.11,0.2842272253421499,-0.0009020736010279507,0.008040568904252723,7.0,241.97,1.338800197839737,1.0587224099040031,600000,223
0.8967581117153167,0.0,76,2.95,0.2916834661818122,-0.0012105095898732542,0.00958347276202403,6.0,237.66,1.3457991194725036,1.1488446846604348,608000,223
0.9174431145191193,0.0,77,2.75,0.2626584226974175,-0.003612307620642241,0.007672042354824953,6.0,233.33,1.3434065771102905,1.0082482731342315,616000,223
0.8987002164125443,0.0,78,2.66,0.3113639037024706,-0.003729589718423085,0.009602506004739553,6.0,227.98,1.3380432546138763,1.1530742844939232,624000,223
0.8615602147579193,0.0,79,2.65,0.3104551873305321,0.0002542839723173529,0.010371026915963739,6.0,223.66,1.3382229149341582,1.210973816215992,632000,222
0.9147749489545822,0.0,80,2.65,0.2755209387261371,-0.0009394103701924905,0.00826474261819385,7.1000000000000085,223.04,1.335688580274582,1.0677411240339278,640000,223
0.9384865409135819,0.0,81,2.88,0.2655471014366843,-0.000935454704449512,0.0072624334594002,8.100000000000009,232.15,1.3303740799427033,1.0129032778739928,648000,222
0.9270975399017334,0.0,82,2.92,0.2633515125416469,-0.0006670737528475002,0.007931662859627977,6.200000000000017,235.9,1.3380965280532837,1.0496735337376595,656000,222
0.8862318086624146,0.0,83,2.93,0.339562285919756,-0.005173398130718852,0.010972432508133352,6.0,236.66,1.3238593053817749,1.2562280046939849,664000,222
0.8843252551555634,0.0,84,3.16,0.34221563704066826,-0.002443684046738781,0.010773344517219811,7.0,242.64,1.3268012535572051,1.2307851350307464,672000,222
0.9177826851606369,0.0,85,3.33,0.2859027444366107,1.3314914306192804e-05,0.008494702855823561,9.100000000000009,248.35,1.3285897624492646,1.0772667974233627,680000,222
0.8678677487373352,0.0,86,3.82,0.31609920054096474,-0.00037116278224857524,0.010884606905747204,10.0,264.98,1.3183304965496063,1.2481067436933517,688000,223
0.8510825377702713,0.0,87,3.5,0.3566042831719188,-0.003714468205580488,0.012267035812838003,8.100000000000009,258.64,1.3260338532924651,1.3166126143932342,696000,223
0.9134474945068359,1.0,88,3.67,0.2909904985591,-0.0023403420438989995,0.008352484835777432,7.0,266.95,1.3218414652347565,1.0830825755000115,704000,223
0.8884748393297195,0.9000000000000004,89,3.56,0.32551893809775767,-0.0005820980307180434,0.010537571038585157,6.0,261.87,1.32807403922081,1.2383444863557815,712000,223
0.9096115863323212,0.0,90,3.55,0.28833805744868557,-0.0014920944080222397,0.008889680712018162,7.1000000000000085,259.43,1.322192429304123,1.1248144727945328,720000,223
0.8509770828485489,0.0,91,3.31,0.374559738978322,-0.005094825646810932,0.013524218499660491,6.0,248.94,1.271787701845169,1.4246979022026063,728000,223
0.8612883144617081,0.0,92,3.67,0.39050950642252663,-0.003448091249447316,0.01318052424583584,8.100000000000009,266.36,1.288502345085144,1.3932596135139466,736000,223
0.8326284849643707,0.0,93,4.07,0.4491918273576107,-0.0059245334855222605,0.016053095171228052,9.0,282.45,1.2929833102226258,1.546859090924263,744000,223
0.8784908193349839,0.0,94,4.68,0.3565927937908097,-0.0017815685231471435,0.011691776451189071,9.0,299.72,1.2670649456977845,1.3276501268148422,752000,223
0.8587100213766098,0.0,95,5.2,0.39483267255970744,-0.0020472527015954257,0.014337235982529818,10.0,310.59,1.2840669429302216,1.4588871693611145,760000,223
0.8735496056079864,2.0,96,5.61,0.3498928765060455,-0.0009657614897878374,0.011456462945789099,10.0,322.38,1.2964187729358674,1.3083851385116576,768000,223
0.8484226244688035,1.0,97,5.59,0.4277708311044278,-0.004423619947629049,0.014437500559724868,10.100000000000009,320.93,1.277251008749008,1.461444097161293,776000,223
0.8248945254087449,1.9000000000000004,98,5.46,0.4100710580269277,-0.003147359441500157,0.015625930754467846,10.100000000000009,319.73,1.2488505887985228,1.5243856120109558,784000,223
0.834316595196724,2.0,99,5.6,0.443112338210845,-0.004349327811505646,0.015474779522046447,11.0,330.69,1.2742644381523132,1.5296333527565003,792000,223
0.8534037965536118,2.0,100,5.64,0.3582831588870424,-0.002635081558255479,0.012741368131246418,11.0,333.69,1.2830408644676208,1.3761303198337556,800000,223
0.8233390182256699,2.0,101,5.8,0.4072213582489136,-0.002821855886722915,0.015648552528582514,11.0,337.33,1.2840944373607635,1.5148776352405549,808000,223
0.8730986899137497,2.0,102,6.32,0.3582486184235848,-0.0014222083427011967,0.011952428272925317,11.0,350.36,1.2977348935604096,1.3220183032751083,816000,223
0.8740049278736115,2.0,103,6.2,0.36564663026562383,-0.00420004002400674,0.011524619616102428,11.0,344.88,1.2768226194381713,1.317288891673088,824000,223
0.8684259563684463,2.0,104,6.0,0.3569507677196495,-0.0030767243047375814,0.012296567857265472,11.0,338.32,1.2709309983253478,1.3537824833393097,832000,223
0.8755901461839676,2.0,105,6.17,0.3930503836714251,-0.0034639900003094228,0.012425794182345271,10.100000000000009,344.14,1.2693791174888611,1.360521605014801,840000,223
0.8835904580354691,2.0,106,5.49,0.3849874410385985,-0.004166828569723293,0.012079969393089413,10.0,325.55,1.2853230613470077,1.315543549656868,848000,222
0.8579759466648101,1.0,107,5.43,0.3506575707060053,-0.002022961575567024,0.012041775912512093,10.0,319.07,1.2810928606987,1.32477756023407,856000,222
0.8444853729009628,0.0,108,5.4,0.3874818123691761,-0.0045010018494213,0.01398593390826136,10.100000000000009,312.75,1.2586569476127625,1.4591606956720353,864000,222
0.8832877671718598,0.0,109,5.43,0.3679352307975903,-0.003655967746235547,0.012329513577278704,10.0,320.76,1.2672352385520935,1.3574155730009079,872000,223
0.8989003795385361,1.0,110,5.29,0.3329672992736159,-0.0018011674052104353,0.010442273700609803,9.100000000000009,318.95,1.3074000871181488,1.254079367518425,880000,222
0.7894626414775848,1.0,111,5.03,0.4785835092068615,0.0009241021826164797,0.018939365753903984,9.0,316.45,1.2771041440963744,1.4386653304100037,888000,222
0.8760190230607986,1.0,112,4.62,0.3834513110367264,-0.0021260887282551267,0.01372240531258285,8.0,302.76,1.2898101818561554,1.4279445672035218,896000,222
0.8855421084165573,1.0,113,4.76,0.37988131074993603,-0.0017609006221755408,0.013278801762498915,8.100000000000009,304.15,1.2879602742195129,1.4080685466527938,904000,222
0.8590030664205551,1.9000000000000004,114,4.97,0.39044748908308075,-0.002080327233270509,0.013925330904312432,9.0,306.93,1.2872672176361084,1.446113008260727,912000,223
0.8029571628570557,2.0,115,5.58,0.4463550915999958,-0.0047886702057439836,0.017276817560195924,11.100000000000009,322.99,1.241968296766281,1.6146561247110367,920000,223
0.8507843786478042,2.0,116,6.07,0.42593018978277664,-0.0036440906247662496,0.01608462808653712,12.100000000000009,331.79,1.2326050221920013,1.5471776610612868,928000,223
0.8413150405883789,1.9000000000000004,117,6.31,0.4868929172221671,-0.0051691429578932,0.016262451619841158,12.0,342.29,1.231719024181366,1.5687143236398697,936000,223
0.7072327321767807,1.0,118,6.18,0.5101513005113829,-0.004327233193907887,0.018291851333342494,11.100000000000009,341.15,1.2440647661685944,1.6350688648223877,944000,223
0.8117647039890289,2.0,119,6.29,0.4775467180941825,-0.00727503682821407,0.017084660679101943,11.0,348.65,1.2130605828762056,1.6104549884796142,952000,223
0.8247403275966644,2.0,120,6.29,0.4358540442432089,-0.0035800780938006938,0.016236935816705225,11.0,355.01,1.233097984790802,1.5457297790050506,960000,223
0.8109541869163513,2.0,121,6.77,0.4936802961686876,-0.004301899933780078,0.01823972520418465,11.100000000000009,370.51,1.2322915315628051,1.658971140384674,968000,223
0.8445907539129257,2.0,122,7.25,0.41223517725272296,-0.0032250685966573656,0.015855554658919573,12.0,383.83,1.2454246556758881,1.5469777774810791,976000,223
0.8593228548765183,2.0,123,7.07,0.41956306311822983,-0.0031010688771493733,0.01518102470319718,12.100000000000009,372.79,1.2765105378627777,1.5127549248933791,984000,223
0.8675052708387375,2.0,124,6.62,0.3785604150792231,-0.004502564710128354,0.01287384661845863,12.100000000000009,353.14,1.2762980949878693,1.377163706421852,992000,223
0.8378286379575729,2.0,125,6.5,0.4606388904166259,-0.008628962804796175,0.01642731379251927,12.0,346.58,1.2642838096618652,1.5779248720407486,1000000,223
0.7959644562005996,2.0,126,6.61,0.5197960018652188,-0.006260561039671302,0.019914188645780085,12.0,348.39,1.213233106136322,1.732587378025055,1008000,224
0.7792693310976029,3.0,127,6.86,0.48755763415651354,-0.00472842899233001,0.017813848489895465,12.0,359.1,1.2127701330184937,1.6273282557725905,1016000,224
0.7673121273517609,4.0,128,7.55,0.553967482919102,-0.004725462131900713,0.020980408168397843,12.0,382.93,1.2141897702217102,1.780980527997017,1024000,223
0.7610647809505463,4.0,129,8.23,0.6238670811625717,-0.007857499964302406,0.022856495450250803,13.0,406.25,1.2076621556282043,1.8562569916248322,1032000,223
0.7944217109680176,5.0,130,8.39,0.5343923922181919,-0.0036098964867414905,0.02016691194847226,13.0,412.13,1.2017687380313873,1.7467797303199768,1040000,223
0.7858339750766754,5.0,131,8.78,0.4953335536453126,-0.008582222308905329,0.019915069919079542,13.0,420.85,1.2025303030014038,1.7484956568479537,1048000,223
0.7829225558042526,5.0,132,9.37,0.4590669644714498,-0.002976898546330631,0.0177352808509022,14.100000000000009,430.81,1.2156597220897674,1.6288561391830445,1056000,224
0.8058888679742813,5.0,133,9.6,0.4947284379556105,-0.005545796289516148,0.018142048246227206,14.0,439.09,1.2245629715919495,1.6698838305473327,1064000,224
0.8015458846092224,6.0,134,9.92,0.45816997433281287,-0.005125020499108359,0.01661213199608028,14.0,440.0,1.2188494682312012,1.5997077912092208,1072000,224
0.7848719537258149,6.0,135,10.24,0.5499770591694351,-0.004114472216169816,0.020995986657217146,15.0,444.56,1.2291421854496003,1.7785150188207626,1080000,224
0.7401528507471085,6.0,136,10.37,0.5832961553054978,-0.008765640850760974,0.024906326406635343,15.0,453.35,1.2261745178699492,1.9130214941501618,1088000,224
0.7614005529880523,6.9,137,10.55,0.5080166893594119,-0.003691253480501473,0.019442478418350218,15.100000000000009,454.6,1.2198242330551148,1.7158037006855011,1096000,224
0.7383833348751068,6.0,138,10.65,0.5318412236138512,-0.007199926482280716,0.022516326624900104,16.0,450.33,1.187790583372116,1.8487967622280121,1104000,224
0.7544221770763397,7.0,139,10.92,0.5615598754174322,-0.002073540915735066,0.021052731210365893,16.0,463.62,1.1981313109397889,1.7829184061288834,1112000,223
0.7607871973514557,7.0,140,11.28,0.5243752782507108,-0.0065820526438255915,0.02104761084076017,17.0,475.01,1.2144563806056976,1.7919574058055878,1120000,223
0.7844123202562332,7.0,141,11.41,0.4773064877555056,-0.0011654973891563713,0.017552469284273686,17.0,479.16,1.2072910249233246,1.6265294325351716,1128000,223
0.7633508789539337,6.9,142,11.28,0.5139111357597571,-0.009013226600800409,0.020172502156347038,17.0,471.51,1.2166241633892059,1.7382619148492813,1136000,223
0.7669816261529923,6.0,143,11.07,0.5246888636237792,-0.005293671764084138,0.020359222101978956,17.0,475.56,1.2188919794559478,1.768849868774414,1144000,223
0.7453934687376023,6.0,144,11.49,0.590226150149965,-0.009209194634968299,0.023361712023615838,18.0,487.21,1.188434716463089,1.8806818330287933,1152000,223
0.7769647443294525,6.0,145,11.44,0.5048643484885109,-0.006961770912166685,0.02033386458642781,18.0,483.51,1.2163957142829895,1.7574875450134277,1160000,223
0.7480599510669709,6.0,146,11.55,0.5349671147353681,-0.0042663989466382194,0.021790363620966674,17.0,481.06,1.147214391231537,1.8252256190776825,1168000,223
0.7166599649190902,6.9,147,11.82,0.6387007718948372,-0.006115421377762687,0.02455387284979224,17.10000000000001,484.07,1.0847637033462525,1.92845237493515,1176000,223
0.7974749743938446,6.0,148,11.95,0.5991995503444941,-0.0044123532518278805,0.018822532412596047,18.0,492.06,1.1777174139022828,1.6992483747005462,1184000,224
0.7446687316894531,7.0,149,12.26,0.5381396796016756,-0.0046276190422941,0.021782371513545513,17.10000000000001,494.59,1.1678044784069062,1.8137966072559357,1192000,224
0.7402154630422593,7.0,150,12.08,0.559791689651853,-0.005112915101344697,0.021504663941450418,17.0,494.8,1.1652058517932893,1.8184792864322663,1200000,224
0.7578503006696701,7.0,151,12.08,0.5617120428744309,-0.003119337090756744,0.020908579574897886,17.0,498.88,1.159813585281372,1.796276136636734,1208000,224
0.7235708892345428,7.0,152,12.28,0.6583340667407528,-0.010548905460163951,0.022867109254002572,18.0,503.85,1.144615756869316,1.8597086787223815,1216000,224
0.7852039605379104,7.0,153,12.05,0.5399454448406494,-0.005230696393409744,0.020953207202255728,18.10000000000001,497.92,1.1218325662612916,1.7845337617397308,1224000,223
0.7446161836385727,7.0,154,12.45,0.6062188050450706,-0.0040145282982848585,0.02346087449230254,19.10000000000001,504.56,1.1983833932876586,1.8804742228984832,1232000,224
0.7283639544248581,7.0,155,12.31,0.6969302319650359,-0.009040160800796003,0.025327856997027994,19.10000000000001,502.18,1.1926223194599153,1.9534484899044038,1240000,224
0.7450453382730484,6.9,156,12.3,0.4840340583080329,-0.004423644323833287,0.02152277250774205,19.10000000000001,495.64,1.1872762894630433,1.8077883672714234,1248000,224
0.7368477094173431,6.0,157,12.19,0.5363022990043901,-0.0053284687576524445,0.02259217263199389,20.0,491.59,1.1984488332271577,1.8511350071430206,1256000,224
0.7629230433702469,6.0,158,12.24,0.5412938313571471,-0.004420669566316065,0.02126422311645001,20.0,491.31,1.1774704718589784,1.787026938199997,1264000,224
0.7652549242973328,6.9,159,12.87,0.6104189028446106,-0.004679439275350888,0.023680922640487552,20.0,502.78,1.1709701907634735,1.8856324583292008,1272000,224
0.7420547187328339,7.0,160,12.74,0.6701190725644882,-0.008650311694364064,0.025702867954969406,20.0,505.16,1.1800020146369934,1.9512915122509003,1280000,224
0.7623423951864242,7.0,161,12.84,0.5729394254015907,-0.003918375740468037,0.023741848208010195,20.0,509.42,1.1598722869157791,1.8785467678308487,1288000,224
0.7798994249105453,8.0,162,13.06,0.5147100430320489,-0.005543847097578691,0.021234484133310617,19.10000000000001,526.35,1.1418048346042633,1.792129284143448,1296000,224
0.7776883417367935,8.0,163,13.64,0.5951766381569866,-0.005939336934825405,0.02200414289254695,20.0,536.71,1.152263162136078,1.8224116349220276,1304000,224
0.7327752339839936,8.0,164,13.78,0.5973417326993098,-0.004554157801321707,0.021234817118383945,19.10000000000001,539.41,1.1438080036640168,1.8060536581277846,1312000,224
0.704478593468666,8.0,165,13.72,0.6502871492640969,-0.003810373464366421,0.027821927783079445,19.10000000000001,539.4,1.165048485994339,2.0431573379039762,1320000,224
0.7537085026502609,8.0,166,13.77,0.611909542681479,-0.007972244093252812,0.02270625398028642,19.0,541.94,1.1847754609584809,1.85771937251091,1328000,224
0.7284124362468719,8.0,167,14.13,0.5820017272070553,-0.009889740655198693,0.023716658493503927,20.0,545.85,1.1520934736728667,1.893164917230606,1336000,224
0.7448497235774993,8.0,168,14.17,0.612949246498914,-0.008723145529802422,0.02460762239061296,20.0,546.4,1.1077128481864928,1.9259003257751466,1344000,224
0.6546215617656708,8.0,169,13.74,0.9598009785907977,-0.013153413357576938,0.045742919485783205,20.0,534.11,1.1442060315608977,2.1145493617653845,1352000,224
0.723357093334198,8.0,170,13.72,0.5820476641097619,-0.0035876940045272932,0.023725296165794135,20.0,530.53,1.1627598297595978,1.8939596927165985,1360000,224
0.72385145008564,8.0,171,14.18,0.6029565926534348,-0.002275121517595835,0.026971419993788003,20.0,538.45,1.147720663547516,2.018743860721588,1368000,224
0.6813557410240173,8.0,172,14.04,0.6798776931031454,-0.011740960353054107,0.028924881108105184,20.0,532.67,1.1185910242795944,2.076233990192413,1376000,224
0.6966022646427155,7.0,173,13.74,0.8024255869039406,-0.012513333383831196,0.02969889646396041,20.0,524.25,1.1039128136634826,2.108983575105667,1384000,224
