frames,approx_kl_divergence,policy_entropy,PMM:episode_rewards,epoch_idx,explained_variance,fps,P01:episode_rewards,value_loss,grad_norm,P09:episode_rewards,clip_fraction,episode_length,policy_loss,advantage_norm
2437120,0.0020484750496962078,1.695738960802555,239.75,238,7.450580596923829e-10,204,75.0,0.013194982982531656,0.05839977515630983,500.0,0.253076171875,346.01,-0.0013191045396524713,15.96871783733368
2447360,0.0014082267267667703,1.6616474084556103,282.5,239,1.1175870895385742e-09,204,100.0,0.015397413450409658,0.05328294852735238,580.0000000000005,0.16201171875,346.47,-0.0008624631740531185,15.968717956542969
2457600,0.0015901480624734177,1.6543053716421128,291.75,240,1.4901161193847657e-09,203,125.0,0.015420565687236376,0.05424421480943235,600.0,0.1909912109375,349.43,-0.0011488291311252397,15.968717902898788
2467840,0.0016635261538908708,1.6515693165361882,296.25,241,-5.215406417846679e-09,203,125.0,0.013612330770411064,0.058361072963911485,602.5000000000002,0.192626953125,352.36,-0.00112499873212073,15.968717867136002
2478080,0.00187798780117987,1.64797275736928,276.5,242,-1.3411045074462891e-08,203,125.0,0.012817997358797583,0.05376768303974998,600.0,0.196142578125,355.0,-0.0008654778455820633,15.968717736005782
2488320,0.0015044298030943537,1.640714906901121,240.5,243,-7.078051567077636e-09,203,75.0,0.01257748793977953,0.05289134572271602,425.0,0.172314453125,347.38,-0.0008715173815289745,15.968717622756959
2498560,0.0018715825743015556,1.62846634760499,244.25,244,-1.2293457984924316e-08,203,75.0,0.01392409159889212,0.05464297658220946,477.5000000000002,0.207373046875,346.09,-0.0012573329928272869,15.968717914819717
2508800,0.002196536578418318,1.6548628754913808,229.75,245,8.195638656616212e-09,203,75.0,0.012496329410896578,0.05475462504543811,452.50000000000017,0.268798828125,337.0,-0.0016649570505251176,15.968717807531357
2519040,0.001737687594226145,1.6591654486954213,226.75,246,1.564621925354004e-08,202,75.0,0.012328505437471904,0.05300681008098072,380.00000000000045,0.1916748046875,339.4,-0.0012942267974722199,15.96871770620346
2529280,0.0017673901209832366,1.6328171774744988,246.25,247,2.4959444999694825e-08,202,100.0,0.01631610006734263,0.0586682184873046,380.00000000000045,0.2065185546875,348.52,-0.0014957961248001084,15.968717789649963
2539520,0.0016692739926611466,1.6040879935026169,263.75,248,2.2351741790771484e-09,202,100.0,0.014811314453254454,0.05557444159369701,427.5000000000002,0.18935546875,352.5,-0.001328351475603995,15.968717980384827
2549760,0.0015243597009430231,1.6080521076917649,276.0,249,1.862645149230957e-09,202,125.0,0.0160538597687264,0.057508463906327044,425.0,0.19287109375,354.35,-0.0006627421156736091,15.96871789097786
2560000,0.0016462714077192687,1.6686573185026645,291.5,250,6.7055225372314455e-09,202,150.0,0.015027444888255559,0.05503577586291577,427.5000000000002,0.19794921875,354.54,-0.0012952640227013035,15.968717813491821
2570240,0.0017763622837549064,1.6671291045844554,273.5,251,1.4901161193847657e-09,202,97.5,0.011833152676990722,0.053366137590707075,460.0000000000008,0.1939697265625,354.31,-0.0007567454165837261,15.968717730045318
2580480,0.0013715752466850971,1.668988848477602,258.25,252,2.6077032089233397e-09,202,100.0,0.01346884332888294,0.055402785451139705,482.5000000000007,0.146826171875,351.59,-0.000684732549416367,15.96871777176857
2590720,0.0018864820292264993,1.6943771108984946,233.5,253,8.195638656616212e-09,201,75.0,0.011718341823143418,0.05531706504909447,480.00000000000045,0.221826171875,345.95,-0.0010856732333195396,15.968717849254608
2600960,0.002170763869668235,1.6743007011711597,226.25,254,-1.601874828338623e-08,201,75.0,0.010248925243467965,0.05162532567602106,475.0,0.2122314453125,347.48,-0.0010411211052996805,15.96871775984764
2611200,0.0016111753910649895,1.6595296777784825,216.0,255,-1.7881393432617187e-08,201,50.0,0.01214014419238083,0.053837063676608135,407.5000000000006,0.196923828125,344.77,-0.0011892200556758326,15.96871770620346
2621440,0.0019224673149551563,1.645587933808565,220.5,256,4.8428773880004884e-09,201,50.0,0.011872842088632752,0.05295215096577819,480.00000000000045,0.2315185546875,351.28,-0.000971408960322151,15.96871783733368
2631680,0.0020959114744869113,1.6105469398200511,241.75,257,-2.458691596984863e-08,201,50.0,0.01126700726672425,0.05229977380584141,527.5000000000002,0.2375,356.49,-0.0015485041203646688,15.96871782541275
2641920,0.0023173674567942724,1.649829138070345,260.0,258,-8.940696716308593e-09,201,75.0,0.012396279548920575,0.05512861624851591,552.5000000000002,0.2507080078125,366.38,-0.0012002767092781142,15.968717724084854
2652160,0.0016833611971151185,1.7024114742875098,268.5,259,-9.313225746154785e-09,201,75.0,0.01193317806100822,0.05453941896258463,577.5000000000002,0.2102294921875,369.2,-0.0008963090782344807,15.96871777176857
2662400,0.0019267035408688572,1.707988715171814,242.25,260,-1.6763806343078613e-08,201,75.0,0.008515193835592072,0.051966335243758245,550.0,0.226806640625,366.58,-0.0012429150352545547,15.968717539310456
2672640,0.0024599352700022336,1.6725462675094604,198.5,261,4.097819328308106e-09,201,25.0,0.005976880669550155,0.04679251458055453,475.0,0.2532958984375,347.75,-0.001418049844505731,15.968716049194336
2682880,0.0023576909826374505,1.6575138330459596,125.75,262,-2.6077032089233397e-09,200,0.0,0.003908804102121621,0.04777262635837932,305.00000000000045,0.2386474609375,321.62,-0.0006786254933103919,15.968710923194886
2693120,0.0021860348535824416,1.6120180897414684,73.0,263,-1.4156103134155273e-08,200,0.0,0.0031540041989899237,0.0459533769785422,127.50000000000021,0.2857177734375,306.09,-0.0009624878732211073,15.968715518712997
2703360,0.002473801204934034,1.6753980785608291,53.25,264,-7.450580596923828e-09,200,0.0,0.004044066612004826,0.046407548483914936,125.0,0.3037841796875,300.37,-0.0011958515478909248,15.968716949224472
2713600,0.002314980406458744,1.6850915923714638,63.5,265,4.097819328308106e-09,200,0.0,0.005640221065073092,0.04874012463703983,150.0,0.3051025390625,303.98,-0.0010788836334540974,15.968717098236084
2723840,0.0022931278231396847,1.6717036269605159,87.25,266,8.195638656616212e-09,200,0.0,0.007071440017421082,0.05175184834878682,200.0,0.277001953125,309.76,-0.0010358162198826903,15.968716913461686
2734080,0.00291976494154369,1.6598588272929191,102.0,267,1.30385160446167e-08,200,0.0,0.00440956610465264,0.0473809264370937,202.50000000000023,0.3184326171875,317.69,-0.0014383722427737666,15.968717390298844
2744320,0.0024456097447000504,1.6942466445267201,93.25,268,-1.3411045074462891e-08,200,0.0,0.0049862130305768915,0.05090766729332723,200.0,0.3120361328125,314.53,-0.0008062564425927121,15.968706315755844
2754560,0.0017709022555550292,1.7116481482982635,85.75,269,-1.3783574104309083e-08,199,0.0,0.006923692090394696,0.04932777186438346,175.0,0.2296630859375,314.34,-0.0010180966766711208,15.96871484518051
2764800,0.0017938583397636876,1.7397447131574153,105.75,270,5.587935447692871e-09,199,0.0,0.007518752287978714,0.053146282195725814,202.50000000000023,0.243896484375,319.75,-0.0012030201898596716,15.968717741966248
2775040,0.0020215066042680975,1.7157018311321734,151.0,271,-1.1548399925231934e-08,199,22.500000000000007,0.009725968505699711,0.053833703621945526,400.0,0.267626953125,331.94,-0.0017707348266412736,15.968717783689499
2785280,0.0016071043963393095,1.6971551820635795,185.5,272,-8.195638656616212e-09,199,25.0,0.009935992461214483,0.05075073763800599,427.5000000000002,0.1805419921875,341.04,-0.0007967942146933638,15.968717765808105
2795520,0.0019034445027330093,1.7162569232285023,214.25,273,5.215406417846679e-09,199,50.0,0.010880039304902311,0.05383240126754234,452.50000000000017,0.234326171875,353.71,-0.0012323393890255828,15.968717783689499
2805760,0.0017780339303044457,1.7202303498983382,198.0,274,3.91155481338501e-08,199,50.0,0.00950605506895954,0.0530876942943897,427.5000000000002,0.2353271484375,348.37,-0.0013912980564782628,15.968717867136002
2816000,0.0014550938221873366,1.7183905251324176,198.5,275,3.3527612686157227e-09,199,25.0,0.010451225131873798,0.051111929658708255,427.5000000000002,0.1892333984375,347.94,-0.0009713350620586425,15.968717777729035
2826240,0.0016974757814580243,1.732539664208889,183.0,276,3.3527612686157227e-09,198,25.0,0.011287364565760072,0.055873991345607596,352.5000000000002,0.216943359375,338.54,-0.0010872309845581184,15.968717783689499
2836480,0.002296150280619713,1.7507805451750755,188.75,277,8.568167686462402e-09,198,47.50000000000001,0.009430662382897026,0.05397681854844041,450.0,0.287744140625,337.32,-0.0012567281250085217,15.968717461824417
2846720,0.0017973197404103302,1.7490568928420545,178.5,278,1.2665987014770507e-08,198,50.0,0.007303009540169114,0.05225201025512129,382.5000000000007,0.2546142578125,337.17,-0.0007505765861424152,15.968702501058578
2856960,0.0019924002698871847,1.7176381528377533,159.75,279,-8.940696716308593e-09,198,25.0,0.006891943450295912,0.05147018981712513,377.5000000000002,0.227587890625,331.83,-0.0007400465339742369,15.968708622455598
2867200,0.0014603391405273668,1.691576598584652,126.5,280,-1.7881393432617187e-08,198,25.0,0.007258260758686674,0.053190873164803976,227.5000000000002,0.206298828125,323.15,-0.0008019339315069373,15.968716591596603
2877440,0.002293588798903556,1.7176031097769737,116.75,281,1.6391277313232423e-08,198,25.0,0.007455932658285746,0.053048068977435324,225.0,0.2991943359375,317.79,-0.0013953217552625575,15.968717342615127
2887680,0.0025993214429206545,1.7205991491675376,121.5,282,2.60770320892334e-08,198,25.0,0.005926016800715672,0.05255542253173244,275.0,0.334765625,320.08,-0.0013883000137866475,15.968714052438736
2897920,0.0026261724198320736,1.7441799990832805,115.25,283,6.7055225372314455e-09,198,0.0,0.00571763691285696,0.05075180206476123,252.50000000000023,0.278857421875,319.58,-0.0009304662104113959,15.968716406822205
2908160,0.002334415225914199,1.7169483490288258,104.5,284,2.9802322387695314e-09,198,0.0,0.005117046777195355,0.046638603283176164,205.00000000000043,0.2919189453125,319.17,-0.0014473153903963975,15.968717485666275
2918400,0.0016643477763693681,1.6820279896259307,82.25,285,2.6077032089233397e-09,198,0.0,0.005809011031033151,0.052243379661220654,175.0,0.2221435546875,312.13,-0.0007672172239836072,15.96871725320816
2928640,0.0022374130847765627,1.7134767755866052,89.0,286,-5.960464477539063e-09,197,0.0,0.006052098745328749,0.05161716370061713,175.0,0.29462890625,317.48,-0.0010431263319333084,15.968716448545456
2938880,0.0016793041063863257,1.675936507433653,116.25,287,1.862645149230957e-09,197,0.0,0.007809672754956409,0.04777683418789669,275.0,0.23369140625,326.03,-0.0015579301340039819,15.96871777176857
2949120,0.0020727989022816472,1.6728411301970483,150.75,288,8.195638656616212e-09,197,25.0,0.009055475251443568,0.05172941335422274,380.00000000000045,0.2484130859375,339.54,-0.0011230493852053768,15.96871750354767
2959360,0.0017962001159276043,1.684911797940731,184.5,289,3.725290298461914e-09,197,25.0,0.011159806625801138,0.054265978374428245,450.0,0.2177490234375,348.4,-0.00111526910768589,15.96871775984764
2969600,0.0016374101826727382,1.6783691354095935,195.5,290,9.313225746154785e-09,197,50.0,0.011990720672474708,0.054922511763423755,427.5000000000002,0.2064697265625,348.58,-0.0010077136863401392,15.968717861175538
2979840,0.0016923678872558412,1.6782700888812543,222.0,291,7.450580596923829e-10,197,50.0,0.01060863004931889,0.054358797648795934,450.0,0.2367431640625,356.88,-0.0012275628876523114,15.96871777176857
2990080,0.0012952903251061798,1.7091552115976811,212.0,292,-1.564621925354004e-08,197,50.0,0.011513719923095777,0.05284930957924866,352.5000000000002,0.1738037109375,354.92,-0.0009606314357370138,15.968717896938324
3000320,0.0019383202125482057,1.68536644205451,219.75,293,-1.7136335372924803e-08,197,50.0,0.01296798578405287,0.055834733314096906,382.5000000000007,0.256494140625,356.27,-0.0014459279307629913,15.96871789097786
3010560,0.0016154387107121693,1.6554942525923253,250.0,294,-1.4901161193847657e-09,197,75.0,0.013748316002602224,0.05511023744923408,550.0,0.2273681640625,355.71,-0.0015518791165959555,15.968717885017394
3020800,0.0014223595217174533,1.6046010337769985,284.0,295,-6.332993507385254e-09,197,97.5,0.014557169229374268,0.054842876491297876,577.5000000000002,0.177197265625,365.34,-0.0007962814317579614,15.968717861175538
3031040,0.0018423282306031298,1.6103123359382152,296.0,296,2.2351741790771484e-08,196,100.0,0.012881825522708824,0.05403628958205979,600.0,0.2173095703125,369.9,-0.0012292666404391639,15.968717753887177
3041280,0.0013643804491152878,1.6549037761986256,272.75,297,-1.7136335372924803e-08,196,97.5,0.012729502854199382,0.05646873003507154,575.0,0.1891357421875,354.26,-0.0008327483501489041,15.968717896938324
3051520,0.0014243155499798377,1.6793929643929004,239.75,298,4.470348358154297e-09,196,75.0,0.010265646578898214,0.05311929645133288,477.5000000000002,0.165087890625,347.5,-0.0006032676228642231,15.968714284896851
3061760,0.0020149198064018494,1.6983940549194814,204.25,299,7.450580596923829e-10,196,47.50000000000001,0.008681898540726252,0.05221371585839938,430.0000000000004,0.26650390625,339.0,-0.0012621474728803151,15.968717747926712
3072000,0.0015414034902278217,1.7220325089991093,173.75,300,-1.4156103134155273e-08,196,25.0,0.008158036502118193,0.051346818853984996,352.5000000000002,0.2126953125,339.38,-0.0006068024424166652,15.968717533349992
3082240,0.0021161010016953695,1.6892305210232734,141.75,301,-2.6077032089233397e-09,196,25.0,0.007378660438280349,0.05327021281811969,275.0,0.296044921875,333.5,-0.0011218913579796209,15.968717324733735
3092480,0.0014277803922823295,1.662904004007578,129.0,302,8.940696716308593e-09,196,25.0,0.0082790251912229,0.052706937967156545,250.0,0.1928466796875,330.08,-0.0008449251181446016,15.968717658519745
3102720,0.001884909255591083,1.6868389382958413,128.5,303,-1.3411045074462891e-08,196,25.0,0.008319956848208677,0.05304534938833487,250.0,0.2439453125,327.08,-0.0008787807440967299,15.968717610836029
3112960,0.0013065881307170457,1.700621984153986,139.0,304,-1.9371509552001954e-08,196,25.0,0.011499363907870475,0.053012026437834904,275.0,0.176318359375,329.54,-0.0008975846478278982,15.968717563152314
3123200,0.0014674706166886153,1.665514910966158,166.75,305,8.568167686462402e-09,196,25.0,0.009555608322261832,0.05512645980974799,302.5000000000002,0.194775390625,340.25,-0.0008092983058304526,15.968717795610427
3133440,0.0017034633674825272,1.6996200062334537,199.25,306,4.8428773880004884e-09,195,50.0,0.010971096219145693,0.05542221043495258,430.0000000000004,0.237744140625,347.83,-0.0015420856183482102,15.968717730045318
3143680,0.002052165128293382,1.7289805606007576,208.5,307,-1.4156103134155273e-08,195,50.0,0.010303970552195096,0.059095567841143525,475.0,0.274755859375,344.27,-0.0011550277104106499,15.96871770620346
3153920,0.0016754104072219888,1.7390102714300155,205.25,308,-8.195638656616212e-09,195,25.0,0.011301018592348555,0.057123089289978,475.0,0.2443603515625,343.87,-0.0016144026179972571,15.96871782541275
3164160,0.0018532987248818245,1.7392103247344495,192.0,309,-2.384185791015625e-08,195,50.0,0.008717856337142393,0.05200623044374851,430.0000000000004,0.245361328125,339.24,-0.001147426815077779,15.96871674656868
3174400,0.0018847280993554705,1.7337149783968926,166.75,310,3.3527612686157227e-09,195,25.0,0.007548964308898576,0.04981307156546527,375.0,0.272216796875,336.85,-0.001305217283879756,15.968717104196548
3184640,0.0015530119079585347,1.723272916674614,145.0,311,2.3096799850463868e-08,195,25.0,0.010768467508023604,0.05407479541380618,275.0,0.2321044921875,324.29,-0.0013760585457930573,15.968717747926712
3194880,0.0014046942736626988,1.7081982642412186,158.75,312,1.3783574104309083e-08,195,47.50000000000001,0.00915630138151755,0.05182729491613092,277.5000000000002,0.187548828125,331.06,-0.0007294123719475465,15.96871766448021
3205120,0.0015432176898116268,1.714373527467251,192.0,313,-8.940696716308593e-09,195,50.0,0.01299407557817176,0.05807937386056825,405.00000000000045,0.226123046875,341.56,-0.0010356221639085561,15.968717622756959
3215360,0.0015031474071122374,1.7311048708856105,218.5,314,-1.0430812835693359e-08,195,50.0,0.011122171132592484,0.05439779049831239,525.0,0.1986328125,350.72,-0.000593871151068015,15.96871775984764
3225600,0.001437488375927387,1.7125551909208299,235.25,315,-7.450580596923828e-09,195,50.0,0.011432227703699028,0.05348564030612847,525.0,0.184033203125,353.03,-0.0007354854176810476,15.968717795610427
3235840,0.0016180489610519543,1.682827039062977,234.75,316,-1.3411045074462891e-08,195,50.0,0.010885245230019791,0.05601559580546367,525.0,0.2397216796875,353.3,-0.0009063106550456723,15.96871783733368
3246080,0.0015887133148680733,1.6565978482365609,205.25,317,3.3527612686157227e-09,195,50.0,0.010073886521058738,0.05403223650984089,400.0,0.2039306640625,349.84,-0.0009682903943030397,15.968717789649963
3256320,0.0017245247099026528,1.638492700457573,195.75,318,1.6391277313232423e-08,195,50.0,0.010787440325304942,0.05575358475544131,327.5000000000002,0.253857421875,350.67,-0.0006639049279328901,15.968714481592178
3266560,0.0016103682728953572,1.6340613931417465,209.0,319,3.3527612686157227e-09,195,75.0,0.011151479044929146,0.0542472380326645,377.5000000000002,0.2314697265625,361.75,-0.0011867460798384855,15.96871793270111
3276800,0.0016867353984366673,1.680444110184908,216.5,320,6.7055225372314455e-09,194,75.0,0.010494878647841687,0.05220631738909519,435.00000000000085,0.22890625,360.97,-0.0009657546195739996,15.96871775984764
3287040,0.0016470752435282065,1.690064327418804,217.0,321,-3.7252902984619143e-10,194,50.0,0.010384731485828524,0.05383172997153026,502.5000000000002,0.23876953125,358.77,-0.0010181811048823874,15.96871777176857
3297280,0.0014724288722760548,1.6568218186497687,204.25,322,-1.7508864402770997e-08,194,50.0,0.009820487203342054,0.05613555550916015,380.00000000000045,0.2086669921875,355.75,-0.0009577310862368904,15.968717783689499
3307520,0.001525895994336679,1.698169181495905,192.0,323,-1.30385160446167e-08,194,50.0,0.011452792092677555,0.055184534839251384,330.0000000000004,0.209521484375,354.11,-0.0009008286418975331,15.968717682361603
3317760,0.0018083384347050923,1.7119523584842682,207.75,324,-1.564621925354004e-08,194,72.50000000000001,0.010554387491720264,0.054255560082915946,412.5000000000011,0.2379150390625,358.1,-0.0010423863976029679,15.96871782541275
3328000,0.0015418374148168823,1.7015680469572545,217.0,325,4.8428773880004884e-09,194,75.0,0.010350498364277882,0.05374300263056224,525.0,0.2150390625,358.15,-0.0012590993639605586,15.968717646598815
3338240,0.0013307548837019566,1.710188189893961,218.5,326,-1.1920928955078126e-08,194,72.50000000000001,0.012338093847120035,0.0564797939771038,407.5000000000006,0.198828125,357.62,-0.0008788705166807631,15.9687175989151
3348480,0.0015231795060458354,1.735149046778679,234.5,327,6.7055225372314455e-09,194,75.0,0.012528341771212582,0.05670612027314668,502.5000000000002,0.2289306640625,359.1,-0.00119677156326361,15.96871787905693
3358720,0.0014277672938248997,1.7390155084431171,233.5,328,1.1175870895385742e-09,194,75.0,0.0101692621175971,0.05544384964871142,477.5000000000002,0.20009765625,362.79,-0.00048658806954335885,15.968717736005782
3368960,0.0016461332371932257,1.7303589470684528,225.25,329,-4.097819328308106e-09,194,50.0,0.010507142342976294,0.0562796446573516,500.0,0.2514404296875,361.68,-0.000915741714561591,15.968717783689499
3379200,0.001600577393097069,1.712381912022829,216.5,330,-1.080334186553955e-08,193,50.0,0.011280410062681767,0.054663069764789816,500.0,0.2326171875,359.61,-0.0011564619362616213,15.968717795610427
3389440,0.001548036287681498,1.7178896196186542,211.0,331,-3.725290298461914e-09,193,50.0,0.012931093727092956,0.057974154964898696,330.0000000000004,0.22158203125,357.14,-0.000900944910972612,15.968717849254608
3399680,0.0016088527875695036,1.7254141323268413,212.75,332,-1.862645149230957e-08,193,75.0,0.010389014059546753,0.05654442145525242,352.5000000000002,0.2313720703125,354.87,-0.0010371390519139823,15.968717843294144
3409920,0.0014748374472816294,1.7068246938288212,229.75,333,-1.6391277313232423e-08,193,50.0,0.009052014085682458,0.05334493060603732,480.00000000000045,0.1984130859375,353.47,-0.0006274239087360912,15.968717676401138
3420160,0.0019696959202178733,1.7273893289268016,202.75,334,2.7567148208618165e-08,193,47.50000000000001,0.006735084202773578,0.051149032788876746,475.0,0.3059814453125,348.06,-0.0011968644819717155,15.96871645450592
3430400,0.002055236219507606,1.7199190318584443,152.75,335,2.6077032089233397e-09,193,22.500000000000007,0.005305716064297883,0.05008840779685646,402.5000000000002,0.304296875,327.48,-0.0012188319091364975,15.968704682588577
3440640,0.001951209841962509,1.6980538442730904,90.75,336,-1.080334186553955e-08,193,0.0,0.004191076755444723,0.04828172031959878,152.50000000000023,0.277490234375,308.23,-0.0007971389146405272,15.968706291913985
3450880,0.0020481932689847327,1.697322842478752,66.25,337,8.568167686462402e-09,193,0.0,0.0034880696777069174,0.04934762854197475,125.0,0.297314453125,300.69,-0.00042241721821483224,15.968709653615951
3461120,0.0018863027797181076,1.7311788767576217,65.0,338,-7.82310962677002e-09,193,0.0,0.005586654155354154,0.05267658786057213,127.50000000000021,0.2968017578125,300.57,-0.0005685613003151957,15.968716490268708
3471360,0.0020098633811358015,1.6833480156958103,67.25,339,5.587935447692871e-09,193,0.0,0.004316923957513552,0.04872180533317662,150.0,0.2886474609375,300.7,-0.001002527412492782,15.968700909614563
3481600,0.0028551152190402717,1.580101452767849,67.75,340,2.2351741790771484e-09,193,0.0,0.00412953563215126,0.04843162583530629,125.0,0.3695556640625,299.94,-0.0013281461171573028,15.968712401390075
3491840,0.0016178106863321772,1.5734475076198577,60.5,341,1.0058283805847169e-08,193,0.0,0.004275642269294622,0.04647629224715175,100.0,0.2348388671875,296.0,-0.0007169159987824969,15.968717175722123
3502080,0.0020860468629393834,1.5601532839238643,63.5,342,-1.0430812835693359e-08,193,0.0,0.0045587256397027435,0.0468723489650336,125.0,0.268408203125,297.78,-0.0006041699729394167,15.96871188879013
3512320,0.001943220802051826,1.5392456889152526,67.25,343,-3.7252902984619143e-10,192,0.0,0.004315973267921436,0.0431626715679914,125.0,0.213330078125,296.75,-0.0006968001238419674,15.968712705373765
3522560,0.002048633077413342,1.5616420276463032,68.75,344,1.4156103134155273e-08,192,0.0,0.004454841864253467,0.04222664340391337,125.0,0.2490234375,298.96,-0.0008737476746318862,15.968714994192123
3532800,0.0017358117294975274,1.504940029233694,64.0,345,-4.8428773880004884e-09,192,0.0,0.004231015134536165,0.04341650285919315,125.0,0.2676025390625,299.56,-0.0009689790713309776,15.96871663928032
3543040,0.002414568289032104,1.524259453266859,63.25,346,1.3783574104309083e-08,192,0.0,0.003343748174793859,0.0397579570261778,125.0,0.31357421875,303.08,-0.0012276992394617992,15.968634182214737
3553280,0.0015820904955830884,1.5803625397384167,56.25,347,-1.2293457984924316e-08,192,0.0,0.004536938974706572,0.04327493788793808,125.0,0.2214599609375,302.05,-0.0006902084478497272,15.96871359348297
3563520,0.002034769797421632,1.6448723748326302,62.0,348,-1.4156103134155273e-08,192,0.0,0.005110717112188468,0.05077116621598392,150.0,0.2874267578125,302.84,-0.0007132286744308658,15.96871662735939
3573760,0.0027262830182280596,1.674294551461935,60.25,349,3.7252902984619143e-10,192,0.0,0.0036028165449572213,0.04759567750776753,127.50000000000021,0.338623046875,300.12,-0.00031112834767554887,15.968711125850678
3584000,0.0022435037249806554,1.7183649033308028,60.75,350,3.7252902984619143e-10,192,0.0,0.004230903955143361,0.0489559657617326,127.50000000000021,0.34736328125,297.08,-0.0008688682190040708,15.968699538707734
3594240,0.0016234022827575246,1.6766360618174077,57.25,351,-1.899898052215576e-08,192,0.0,0.003769709029162982,0.048957327114433166,125.0,0.2664306640625,296.73,-0.0009115666814977885,15.968706220388412
3604480,0.0014977529782811416,1.6536245942115784,55.75,352,1.4901161193847657e-09,192,0.0,0.002669702504300986,0.04837665277854504,125.0,0.2251220703125,296.04,-0.000312506615955499,15.968684148788451
3614720,0.002581738864870431,1.6565237276256084,39.25,353,-5.215406417846679e-09,192,0.0,0.001945969911425216,0.04296902047629748,100.0,0.3760986328125,293.16,-0.0013975717123685173,15.968624413013458
3624960,0.0028099452174558336,1.6123014196753502,35.75,354,-1.862645149230957e-09,192,0.0,0.0025087883439514737,0.04147323139998516,75.0,0.3594970703125,290.65,-0.0009593860688255518,15.968658483028412
3635200,0.002104062200839962,1.661826191842556,32.75,355,8.568167686462402e-09,192,0.0,0.003253581137327899,0.04720181808933495,75.0,0.326171875,290.48,-0.0008896511280909181,15.96870660185814
3645440,0.0018684424594596293,1.6530293293297291,50.75,356,-2.0116567611694337e-08,192,0.0,0.0037697592244683165,0.04643740901141756,100.0,0.2759521484375,294.68,-0.0009305501844210085,15.968702054023742
3655680,0.00253730507340606,1.6440746024250985,54.0,357,-2.6077032089233397e-09,191,0.0,0.002983067461752853,0.04526586932275889,100.0,0.3633544921875,296.06,-0.0011712040170095861,15.968709009885789
3665920,0.001979749544562992,1.6488685861229897,62.75,358,2.1979212760925294e-08,191,0.0,0.004341037343877474,0.04648459573854712,102.50000000000021,0.2649169921875,300.04,-0.00092078077577753,15.96870157122612
3676160,0.0018439985428528871,1.6094523429870606,62.5,359,-1.862645149230957e-09,191,0.0,0.005254153826501806,0.049759181564006175,125.0,0.3123291015625,302.44,-0.0013207802578108386,15.968717062473297
3686400,0.0016627699175927545,1.5244911909103394,78.5,360,1.3783574104309083e-08,191,0.0,0.0037083702554423143,0.04786016641832312,175.0,0.2972412109375,307.57,-0.001055933685711352,15.968675976991653
3696640,0.0016199191245505062,1.5440159156918525,77.5,361,-4.470348358154297e-09,191,0.0,0.004923948505654608,0.043458292578260206,150.0,0.2418212890625,306.6,-0.001182934315147577,15.968714088201523
3706880,0.0019227551143444544,1.5818550400435925,68.0,362,3.725290298461914e-09,191,0.0,0.004912505319643401,0.047347655497367885,152.50000000000023,0.2985595703125,302.94,-0.0008351814241905231,15.968714398145675
3717120,0.0016778227138502188,1.675641795247793,86.25,363,-2.9802322387695314e-09,191,0.0,0.006576930679722181,0.05056601354941066,200.0,0.2359619140625,303.57,-0.000392689868749585,15.96870893239975
3727360,0.0020353728503096137,1.639831405133009,103.75,364,6.7055225372314455e-09,191,0.0,0.007170115018402612,0.04993972735816144,252.50000000000023,0.2697509765625,312.99,-0.0008696521133970236,15.96871721148491
3737600,0.00214052652721648,1.6932515017688274,119.75,365,-1.825392246246338e-08,191,22.500000000000007,0.006932956553424674,0.051528817894126146,277.5000000000002,0.304638671875,319.64,-0.0006542111394082894,15.968716806173324
3747840,0.0014314147818808465,1.6948985531926155,118.5,366,-7.078051567077636e-09,191,22.500000000000007,0.007392943653303519,0.05141904315605768,250.0,0.2099365234375,325.04,-0.0007090898616297636,15.968717670440673
3758080,0.0011630514770217815,1.6913377448916436,138.25,367,-3.7252902984619143e-10,191,25.0,0.0102183695507847,0.05630781247653925,275.0,0.2023193359375,331.94,-0.0008776706166827353,15.968717753887177
3768320,0.001315644213309497,1.6973244935274123,156.25,368,-1.1548399925231934e-08,191,25.0,0.009937375069057452,0.055147460320414655,275.0,0.1989990234375,335.08,-0.0007114572450518608,15.968717747926712
3778560,0.0014532420525057432,1.7337313435971737,179.75,369,8.195638656616212e-09,191,50.0,0.01111110105921398,0.055522609373571875,277.5000000000002,0.2255615234375,339.77,-0.0009653731973230606,15.968718016147614
3788800,0.0014242505309567833,1.7267660714685917,194.75,370,3.725290298461914e-09,191,75.0,0.012721213415352395,0.05769722578789194,275.0,0.233837890625,338.07,-0.001065870135789737,15.968717747926712
3799040,0.0015117233576546596,1.7270929224789142,208.75,371,1.4528632164001465e-08,191,75.0,0.012131148819753435,0.05672079848513355,327.5000000000002,0.242138671875,342.08,-0.0012170915470051114,15.968717616796493
3809280,0.0011854735353907131,1.7142099261283874,224.0,372,-2.2351741790771484e-09,191,100.0,0.012679370265686885,0.05558920657633372,350.0,0.190869140625,345.81,-0.0009163932973024203,15.968717914819717
3819520,0.0011110225333425205,1.6965253561735154,232.5,373,-1.6391277313232423e-08,191,100.0,0.0127415648466922,0.057070891791491475,360.0000000000009,0.18896484375,347.36,-0.000645824497405556,15.96871771812439
3829760,0.0016060105266546998,1.6943028278648853,242.5,374,-2.16066837310791e-08,191,100.0,0.015045263148203957,0.05732364740443485,475.0,0.247021484375,345.17,-0.0011549697312148055,15.968717873096466
