policy_gradient_bias_correction,frames,avg_q_retraced,avg_q_selected,epoch_idx,model_prob_std,policy_entropy,policy_loss,advantage_norm,policy_gradient_loss,q_loss,grad_norm,PMM:episode_rewards,explained_variance,P01:episode_rewards,episode_length,rollout_prob_std,fps,P09:episode_rewards
0.0,136800,0.0006671232538757889,0.0006745323198819754,19,0.00040883645073105105,2.1972164664098193,-1.6709127614407162e-05,0.004027620019101989,-1.6709127614407162e-05,3.1948390776301425e-07,0.000161707186720167,0.0,-32.909913021818035,0.0,3324.222222222222,0.0030551007061815957,388,0.0
0.0,144000,0.0007057554762378993,0.0007148727478846605,20,0.00035911045513020083,2.197218100305588,-1.6177498491197005e-05,0.0036117193189074037,-1.6177498491197005e-05,2.3984979864028367e-07,0.00012810367589740075,0.0,-72.40636286661737,0.0,3324.222222222222,0.002944678356927455,384,0.0
0.0,151200,0.0006664703044733625,0.0006762113460359934,21,0.00032166421946695913,2.197219333327006,-1.4629604425441097e-05,0.0032636026971242303,-1.4629604425441097e-05,1.9305509943614996e-07,0.00010600946732652257,0.0,-1164.6332209108748,0.0,3324.222222222222,0.0033520478623112805,381,0.0
0.0,158400,0.0006380641947823167,0.0006464613319527685,22,0.0003366840585838767,2.1972190718865265,-1.4261704906243181e-05,0.003577125670186655,-1.4261704906243181e-05,2.011041219312677e-07,0.00011446492577549105,0.0,-386.5325613436497,0.0,3324.222222222222,0.002875383530753949,378,0.0
0.0,165600,0.0006105652092313875,0.000614362054064201,23,0.0002303896756072593,2.197221698041946,-1.4325924145331164e-05,0.0023244888785117677,-1.4325924145331164e-05,1.1514318183266278e-07,7.270454690649406e-05,0.0,-607.4088770106576,0.0,3324.1875,0.0031795671795429555,376,0.0
0.0,172800,0.0005746779312972822,0.0005832064163705725,24,0.00020900874539201764,2.1972223744789763,-1.2408056396585229e-05,0.0021709992308234856,-1.2408056396585229e-05,1.0115165368291947e-07,7.757219002760709e-05,0.0,-354.8568593875378,0.0,3324.1875,0.0028144934467756737,374,0.0
0.0,180000,0.0005619376046825127,0.0005676259176800072,25,0.00019911630040821493,2.1972226432580797,-1.2938545985398669e-05,0.002092139132354142,-1.2938545985398669e-05,9.268440781382841e-08,6.743049095321823e-05,0.0,-699.4733158796174,0.0,3324.1875,0.0027707887349746646,372,0.0
0.0,187200,0.0005383264629907748,0.0005445869769266605,26,0.0002568023418428398,2.197221586183896,-1.2068817137215353e-05,0.002787478243736351,-1.2068817137215353e-05,1.2131206268249718e-07,8.231196710767686e-05,0.0,-96.6000825782806,0.0,3324.1875,0.002769266733719057,369,0.0
0.0,194400,0.0005288996230174908,0.0005313853666626124,27,0.00018249682013965363,2.1972229542965613,-1.262005755383974e-05,0.0018674567527639774,-1.262005755383974e-05,7.464777668003863e-08,5.227142900985909e-05,0.0,-1624.534619489429,0.0,3324.1875,0.0020750947137106856,367,0.0
0.0,201600,0.0005221572953624196,0.000527366264446062,28,0.00026003132983161117,2.197221228943931,-1.2210718431527582e-05,0.002810918410403477,-1.2210718431527582e-05,1.1805445016443981e-07,7.834289337053959e-05,0.0,-388.29156288028236,0.0,3324.2166666666667,0.0021310065914683096,366,0.0
0.0,208800,0.000500832242936927,0.0005087284667861817,29,0.00016305360018148147,2.1972232066071222,-1.1925543055750742e-05,0.0018052330635403033,-1.1925543055750742e-05,8.370330551745636e-08,6.250047658846925e-05,0.0,-1737.944740048685,0.0,3324.2166666666667,0.0024067385742632583,366,0.0
0.0,216000,0.0004657183420308034,0.00046862886658422806,30,0.00016962546118948825,2.197223408244274,-1.0726802472457616e-05,0.0017772146418931136,-1.0726802472457616e-05,6.34250434338761e-08,5.528450809524448e-05,0.0,-268.3232979923266,0.0,3324.2166666666667,0.002954896441444804,365,0.0
0.0,223200,0.0004810584231645359,0.0004830035810924268,31,0.0001741154006283078,2.1972232435525414,-1.1282970160901862e-05,0.0018723488042741863,-1.1282970160901862e-05,7.003542298864385e-08,5.34931235307751e-05,0.0,-998.1204475198189,0.0,3324.2166666666667,0.0025968043315896393,363,0.0
0.0,230400,0.00047672982971893024,0.0004833890848071359,32,0.0001709204539379722,2.197223338799272,-1.1358647762124891e-05,0.001935697404150477,-1.1358647762124891e-05,6.237331906958553e-08,5.346090814836018e-05,0.0,-765.3313337425732,0.0,3324.2166666666667,0.0027396257968699445,362,0.0
0.0,237600,0.0004684392312790604,0.0004745773124886909,33,0.00018217757620681772,2.1972230785422853,-1.1164608675152798e-05,0.001979150671446001,-1.1164608675152798e-05,6.137047792666624e-08,5.132651504364767e-05,0.0,-566.9342502665519,0.0,3324.2166666666667,0.0019083754527951492,362,0.0
0.0,244800,0.00045519807993615457,0.00046083787945260863,34,0.0001473424885068111,2.1972236522417226,-1.1205269856945382e-05,0.0016508072857112214,-1.1205269856945382e-05,5.037620653698694e-08,4.6908988943532614e-05,0.0,-1205.6337145821064,0.0,3324.5416666666665,0.0021300541100266034,361,0.0
0.0,252000,0.0004206010572104585,0.00042854404604267547,35,0.00013897142125700603,2.1972238398733595,-1.0747224278670075e-05,0.0015417768445597233,-1.0747224278670075e-05,5.703914346802617e-08,4.857687905864501e-05,0.0,-834.9964846761832,0.0,3324.5416666666665,0.002081752745343981,361,0.0
0.0,259200,0.00041070360323901126,0.00041362252506096697,36,0.00013000917567267838,2.197223994098012,-9.583275001468503e-06,0.001378370817851863,-9.583275001468503e-06,3.696043167834509e-08,4.082669724853615e-05,0.0,-897.8416671844324,0.0,3324.5416666666665,0.001481708719120145,360,0.0
0.0,266400,0.00042261859541332627,0.00042667792000371734,37,0.00014590269241718045,2.1972237464549047,-9.389370340906162e-06,0.0016067617088240576,-9.389370340906162e-06,4.128168625053943e-08,3.840058117546128e-05,0.0,-441.0180993928563,0.0,3324.5416666666665,0.0022881184891743946,359,0.0
0.0,273600,0.00040901226629367563,0.00041579250106079844,38,0.00012114983264409987,2.197224125799048,-8.866708661028898e-06,0.0013656551094202397,-8.866708661028898e-06,3.806337695682055e-08,3.489084612053943e-05,0.0,-1444.8416557506343,0.0,3324.5416666666665,0.0021533847091286325,359,0.0
0.0,280800,0.00040221511099685264,0.00040437372090453873,39,0.00015400643512237814,2.197223557148661,-9.2648869777066e-06,0.0017037194112203404,-9.2648869777066e-06,4.6174352988916995e-08,3.991354674317606e-05,0.0,-329.1519262012319,0.0,3324.595238095238,0.00193257899389702,359,0.0
0.0,288000,0.00039552350848795855,0.0003988100662074488,40,0.00011413433361032355,2.197224227738759,-8.966530630950102e-06,0.001228981608789567,-8.966530630950102e-06,3.1523795578975503e-08,3.0517206117085513e-05,0.0,-1458.29668631864,0.0,3324.595238095238,0.0023117648888301263,358,0.0
0.0,295200,0.0003465674375955748,0.00035202825610381464,41,0.00011784847199619411,2.1972241991852957,-9.029568542135144e-06,0.0012607037238808638,-9.029568542135144e-06,4.3225776243368296e-08,3.536349279338717e-05,0.0,-95.02457978017273,0.0,3324.595238095238,0.0012828221251716032,357,0.0
0.0,302400,0.00036800547615833024,0.0003717626066283384,42,0.00010568025626780201,2.1972242916223808,-8.378714565994729e-06,0.0011994278216737625,-8.378714565994729e-06,3.435458651297642e-08,2.912580460881768e-05,0.0,-1142.1063620668378,0.0,3324.595238095238,0.0016418532483980217,356,0.0
0.0,309600,0.00035599582501047753,0.00036152020002768874,43,0.00012019410663143272,2.197224161359999,-8.767031733697646e-06,0.0013968959336535401,-8.767031733697646e-06,3.643008967650519e-08,3.295300720596651e-05,0.0,-577.1442215024383,0.0,3324.595238095238,0.0016149910819671647,355,0.0
0.0,316800,0.000345555008533035,0.0003486299635770838,44,0.00011771942145227988,2.1972241572349787,-7.725175092258707e-06,0.0012647313373452167,-7.725175092258707e-06,3.06771009076768e-08,2.7677332981817662e-05,0.0,-604.2142346002927,0.0,3324.595238095238,0.001503666797315792,355,0.0
0.0,324000,0.0003380197638823779,0.0003435448200458682,45,0.00011133243671996939,2.1972242738771692,-7.897051336679566e-06,0.0012531489851464659,-7.897051336679566e-06,3.0507236453568527e-08,2.7640221793572613e-05,0.0,-1151.6378267898872,0.0,3324.4270833333335,0.0016747632672976034,354,0.0
0.0,331200,0.0003088578230573731,0.00031354927932808143,46,0.00010193365672760307,2.1972243613067755,-8.270714762597627e-06,0.001172329175689243,-8.270714762597627e-06,4.637641325928814e-08,3.338475179598035e-05,0.0,-1061.4495186096194,0.0,3324.4270833333335,0.0013822322922558922,354,0.0
0.0,338400,0.0003055552043466984,0.00030734659813571767,47,9.453839856791638e-05,2.197224542526972,-6.9902854315995375e-06,0.0010023898336146973,-6.9902854315995375e-06,2.103786223831402e-08,2.41570508743613e-05,0.0,-940.5764886518697,0.0,3324.4270833333335,0.0018665693871762706,354,0.0
0.0,345600,0.0003131624379858908,0.0003179718849662139,48,0.0001016809387862681,2.197224390764773,-6.7943598369071555e-06,0.0011591613232477406,-6.7943598369071555e-06,2.8284691230303592e-08,2.641165468395898e-05,0.0,-384.17252081973726,0.0,3324.4270833333335,0.0014771462325247763,353,0.0
0.0,352800,0.0003048253076999644,0.00030901721472175614,49,8.901769911194461e-05,2.1972245873345266,-7.690275143009526e-06,0.000987667292859023,-7.690275143009526e-06,1.825119442483843e-08,2.167892595443523e-05,0.0,-1250.0779206399977,0.0,3324.4270833333335,0.0014105590833361156,353,0.0
0.0,360000,0.00029660325707236697,0.0003010160357244165,50,0.00011537251390755332,2.197224229971568,-7.205698447662039e-06,0.001279768626659389,-7.205698447662039e-06,2.7162776687491543e-08,2.715822007732402e-05,0.0,-159.7070327351207,0.0,3324.75,0.0013867295563285808,353,0.0
0.0,367200,0.0002899713209984521,0.00029226111050568293,51,7.838278026398742e-05,2.19722470350051,-6.46503826900128e-06,0.0008676419386857661,-6.46503826900128e-06,1.5496597139577114e-08,1.9069933374902832e-05,0.0,-1772.7322733671576,0.0,3324.75,0.001722550595630727,353,0.0
0.0,374400,0.00024334269247625132,0.00024547817390248864,52,8.46037080827714e-05,2.197224744230351,-5.836064257583773e-06,0.001019750086888192,-5.836064257583773e-06,3.074866998503737e-08,2.6401138478051393e-05,0.0,-89.80292441538718,0.0,3324.75,0.0017530945872654684,353,0.0
0.0,381600,0.000276407253218095,0.00027955817910142717,53,7.776011959038889e-05,2.197224728427236,-6.3176658677139e-06,0.0008938778332233753,-6.3176658677139e-06,1.9261519764884704e-08,1.9955944474074024e-05,0.0,-1600.332997553372,0.0,3324.75,0.0016950413116436152,353,0.0
0.0,388800,0.0002670916335685111,0.0002712007233986654,54,0.00010083155512012083,2.197224409167098,-6.531520948336581e-06,0.0011311154495294515,-6.531520948336581e-06,2.4282015016621132e-08,2.3497647337497685e-05,0.0,-526.2728210204019,0.0,3324.75,0.002034744052361196,353,0.0
0.0,396000,0.00026446805150975313,0.0002664077268235027,55,8.47925721680935e-05,2.1972246553827333,-5.783125789711892e-06,0.0009402352680447211,-5.783125789711892e-06,1.9698913876573068e-08,1.877609588309819e-05,0.0,-852.1251056746557,0.0,3324.75,0.0012745793200998963,352,0.0
0.0,403200,0.00026044127248607486,0.00026288414484191907,56,0.00010695309401712838,2.1972243706889882,-6.662947350425684e-06,0.0012073317890081813,-6.662947350425684e-06,2.5433458358073617e-08,2.3488168731817214e-05,0.0,-949.2206678475102,0.0,3324.93,0.0015940711376960061,352,0.0
0.0,410400,0.00024031203982188357,0.00024228284501164342,57,7.973550228183422e-05,2.197224762647871,-5.988158960798544e-06,0.0008900011181945697,-5.988158960798544e-06,1.952268542587588e-08,1.917721395122447e-05,0.0,-870.899787679523,0.0,3324.93,0.0011088261272415624,351,0.0
0.0,417600,0.0002306426267614129,0.00023241708431640524,58,7.440761588743053e-05,2.1972248404177406,-5.036340544455954e-06,0.000875810786484474,-5.036340544455954e-06,1.713196543157158e-08,1.855411270724952e-05,0.0,-766.8344250589356,0.0,3324.93,0.0015670994651958892,351,0.0
0.0,424800,0.0002450707767222316,0.0002453545208444333,59,9.44451251566792e-05,2.197224537563645,-5.207404753599493e-06,0.0010717388047912695,-5.207404753599493e-06,1.8110591636137276e-08,2.052646080113909e-05,0.0,-608.1319254935017,0.0,3324.93,0.0012154332968255335,351,0.0
0.0,432000,0.0002436719240801515,0.0002456039376393261,60,7.439688780136123e-05,2.1972247607808897,-5.723109519158028e-06,0.0008690842217870171,-5.723109519158028e-06,1.5064745864519586e-08,1.7853355085729764e-05,0.0,-1342.3623577604094,0.0,3324.93,0.001360269645066145,350,0.0
0.0,439200,0.0002353935998204785,0.00023743957279726778,61,0.00010932850208017418,2.197224311932685,-5.720004986508165e-06,0.001258438083143754,-5.720004986508165e-06,2.5418062312692198e-08,2.4861784761590866e-05,0.0,-96.05238525022118,0.0,3324.87,0.0013036310138541951,350,0.0
0.0,446400,0.00023213752809718406,0.00023392197656253946,62,6.470204676185748e-05,2.197224918455674,-4.939374393750517e-06,0.0007591421249734204,-4.939374393750517e-06,1.3086795451933934e-08,1.4546672936184045e-05,0.0,-1686.8568293017493,0.0,3324.87,0.0016114039602783882,350,0.0
0.0,453600,0.0001976078808214754,0.0001998886842661055,63,7.597989566466152e-05,2.1972248414836866,-4.810881299607161e-06,0.0009382989393384258,-4.810881299607161e-06,2.66645874175175e-08,2.1520603842617426e-05,0.0,-432.93041606208953,0.0,3324.87,0.0016215596385246315,349,0.0
0.0,460800,0.00022179803083764412,0.00022194521497849128,64,7.177593916693207e-05,2.1972248200827806,-5.1746326808639545e-06,0.0008165172150826452,-5.1746326808639545e-06,1.7019391114680863e-08,1.659254689483873e-05,0.0,-1576.6672591621914,0.0,3324.87,0.0010561391703065594,349,0.0
0.0,468000,0.00022036098847560683,0.00022319999285952822,65,8.168288864773048e-05,2.1972246914155904,-5.191002225548086e-06,0.0009542992586734943,-5.191002225548086e-06,1.707892996426847e-08,1.85904301103909e-05,0.0,-405.88348065028583,0.0,3324.87,0.0015777730931044213,349,0.0
0.0,475200,0.0002129532379856553,0.00021663976674943342,66,7.341097321153079e-05,2.1972248314675835,-4.816875868762677e-06,0.0008542947828850411,-4.816875868762677e-06,1.2376804919393605e-08,1.7755780529310183e-05,0.0,-1108.326249738998,0.0,3324.87,0.0015838306007387043,349,0.0
0.0,482400,0.00021223320491810143,0.00021337104200534269,67,8.726767987024601e-05,2.1972244802826926,-5.557772140785722e-06,0.000998145736791504,-5.557772140785722e-06,2.2235295471664743e-08,1.9014676149798194e-05,0.0,-850.6118112340191,0.0,3324.92,0.001271695882233557,349,0.0
0.0,489600,0.00019936022015971255,0.0002022089209097589,68,6.731674722739208e-05,2.197224865300315,-4.453939222488526e-06,0.0008060954101852583,-4.453939222488526e-06,1.6128732446353745e-08,1.72603925537681e-05,0.0,-1193.5532036564227,0.0,3324.92,0.0009698010546524364,349,0.0
0.0,496800,0.00018147406184960917,0.00018296777841242528,69,5.925161380525096e-05,2.197225028077761,-4.012570972315012e-06,0.0007173357920873005,-4.012570972315012e-06,1.293808364106934e-08,1.5954354350094575e-05,0.0,-678.179698877087,0.0,3324.92,0.0010167441089289112,348,0.0
0.0,504000,0.00019999301310534098,0.00020279143038909534,70,7.361823570418153e-05,2.197224777627874,-4.8869978256948576e-06,0.0008502398791836367,-4.8869978256948576e-06,1.4721386900164927e-08,1.71267216398548e-05,0.0,-846.8937878855668,0.0,3324.92,0.0014270522539348086,348,0.0
0.0,511200,0.00019323476549428447,0.00019568298350658208,71,6.77027758788641e-05,2.1972248644981316,-4.644589652002527e-06,0.0007882459625676971,-4.644589652002527e-06,1.1627849357032492e-08,1.5648225632917037e-05,0.0,-1101.939670464923,0.0,3324.92,0.00104965323567971,348,0.0
0.0,518400,0.00018852853333454635,0.00019090665604698376,72,9.488771822271512e-05,2.1972244989493532,-5.140459720967065e-06,0.0011014897999057356,-5.140459720967065e-06,1.9417692991840026e-08,2.0886995922045153e-05,0.0,-157.465557141796,0.0,3324.92,0.0013977315376576096,348,0.0
0.0,525600,0.00018520169090426483,0.00018681092243717838,73,5.92208710176443e-05,2.1972249723048436,-4.175340675044843e-06,0.0006891284714459735,-4.175340675044843e-06,1.1912724606527834e-08,1.352520278924155e-05,0.0,-1598.382745799124,0.0,3325.0,0.0012257591130263707,348,0.0
0.0,532800,0.00015346401458286675,0.00015521577724477594,74,6.720447652456743e-05,2.1972248716013776,-3.5979472091271637e-06,0.0008157630867572152,-3.5979472091271637e-06,1.817470090946626e-08,1.7408980825136062e-05,0.0,-299.1218105937658,0.0,3325.0,0.0008946422809600473,348,0.0
0.0,540000,0.00017627014285810422,0.00017728221707825445,75,5.4318046672527826e-05,2.197225031152604,-4.160754606018849e-06,0.0006702837708421876,-4.160754606018849e-06,9.073405718403339e-09,1.34575549842208e-05,0.0,-1646.403922450623,0.0,3325.0,0.0010092168030860916,348,0.0
0.0,547200,0.00017694986304362946,0.00017798720194222702,76,7.328199348955697e-05,2.1972248756412474,-4.064861304276004e-06,0.0008705542519064259,-4.064861304276004e-06,1.3171811921906783e-08,1.5770704179153366e-05,0.0,-216.02695912638825,0.0,3325.0,0.0012602240820377565,347,0.0
0.0,554400,0.000177832817350882,0.00018023037575932912,77,6.33406631493201e-05,2.1972249480908506,-4.17387571538725e-06,0.0007535352522565864,-4.17387571538725e-06,1.0153809687593937e-08,1.44136059408085e-05,0.0,-964.2165690028477,0.0,3325.0,0.0009442040512052244,347,0.0
0.0,561600,0.00017178073358832438,0.00017538066327861524,78,7.199704294600726e-05,2.1972247712952746,-4.314855645008363e-06,0.0008386853259156532,-4.314855645008363e-06,1.614639184816002e-08,1.5693489978752376e-05,0.0,-1001.9458732399299,0.0,3324.93,0.0008176786128413347,347,0.0
0.0,568800,0.00015712281031670817,0.00015961986975834066,79,5.8218018674461565e-05,2.197224981901507,-3.7695260102716644e-06,0.0007228443408401474,-3.7695260102716644e-06,1.4402755405582956e-08,1.5002854644807117e-05,0.0,-1580.4992568015402,0.0,3324.93,0.0014594025195570773,346,0.0
0.0,576000,0.0001355573018689688,0.00013797036715242197,80,6.398099072174609e-05,2.197224965923219,-2.489620306774418e-06,0.000831152827165724,-2.489620306774418e-06,1.4928313551462776e-08,1.7353353261260398e-05,0.0,-447.2208557100917,0.0,3324.93,0.0010349957991343933,346,0.0
0.0,583200,0.00015261120281706404,0.00015640839156610785,81,6.307708596269759e-05,2.197224908679251,-3.7213890912406594e-06,0.000768228930439758,-3.7213890912406594e-06,1.1043689605313739e-08,1.3367457270122403e-05,0.0,-1119.1343562083582,0.0,3324.93,0.000740582340251759,346,0.0
0.0,590400,0.00014753699519883773,0.0001493734616695042,82,5.796758218994434e-05,2.197224988549474,-3.2988308252725277e-06,0.0006940945126855517,-3.2988308252725277e-06,7.515172002414856e-09,1.266855955537126e-05,0.0,-1090.3060453826101,0.0,3324.93,0.0011531071302993065,346,0.0
0.0,597600,0.0001445350160644955,0.00014533391679472674,83,7.563575774170397e-05,2.1972247523479362,-3.518199069564058e-06,0.0009047283996654393,-3.518199069564058e-06,1.7118547250598652e-08,1.6366642265182643e-05,0.0,-286.84229506086416,0.0,3324.93,0.0008795693359266993,346,0.0
0.0,604800,0.00014389980434937152,0.00014584606135088952,84,5.753780958241712e-05,2.197224949919988,-3.785277838414597e-06,0.000685532825272319,-3.785277838414597e-06,9.242861892363336e-09,1.304164257535855e-05,0.0,-1610.3184746332347,0.0,3324.69,0.000777942409376784,346,0.0
0.0,612000,0.00011552948907784994,0.00011801157390679869,85,6.205283462139521e-05,2.1972249719043258,-2.7902462955308295e-06,0.0008116143681101156,-2.7902462955308295e-06,1.977142237320989e-08,1.7082444265618776e-05,0.0,-441.5551460432927,0.0,3324.69,0.0005093925349585512,345,0.0
0.0,619200,0.0001310401856061564,0.0001322479239091095,86,4.783849166330953e-05,2.1972251012810955,-3.124304973859445e-06,0.0006106408531639885,-3.124304973859445e-06,6.586865778393865e-09,1.1415450458778853e-05,0.0,-1609.0177128762418,0.0,3324.69,0.0004158976304761766,345,0.0
0.0,626400,0.00013152143504518632,0.00013265205327260202,87,7.263527221450911e-05,2.1972248959446707,-2.767522701812372e-06,0.0008590837851211508,-2.767522701812372e-06,1.0869761572044066e-08,1.4989866352881924e-05,0.0,-76.13294134754983,0.0,3324.69,0.0004410214427283364,345,0.0
0.0,633600,0.00013051813303213247,0.0001321509002728918,88,5.408023876491874e-05,2.1972250535753033,-3.178589261570626e-06,0.000645284548413656,-3.178589261570626e-06,7.4137047102084944e-09,1.1481052287036369e-05,0.0,-1189.969453657733,0.0,3324.69,0.00030605426692488887,345,0.0
0.0,640800,0.00012772308033514207,0.00012886545349304488,89,7.22642855717515e-05,2.1972247898537183,-3.424707941946368e-06,0.0008590504502144393,-3.424707941946368e-06,1.5034787071301808e-08,1.5387238695586487e-05,0.0,-495.8911996137291,0.0,3324.82,0.0003517833107826529,345,0.0
0.0,648000,0.00011999906828018165,0.00012089567685603305,90,5.397607666384916e-05,2.19722503407607,-2.9314861898139906e-06,0.0006652749643267054,-2.9314861898139906e-06,1.4690522719430314e-08,1.4601051410230214e-05,0.0,-1639.4267996007927,0.0,3324.82,0.00024551327670319697,345,0.0
0.0,655200,0.00010065402854930005,0.00010193945320645346,91,5.185288081841623e-05,2.1972250561865545,-2.3552704601124946e-06,0.0006950254490291426,-2.3552704601124946e-06,1.1415116976559464e-08,1.3294878191827277e-05,0.0,-396.1599055879835,0.0,3324.82,0.00028260345083856644,345,0.0
0.0,662400,0.0001225304175724367,0.0001235884721886361,92,5.6580059095715175e-05,2.1972250427140136,-2.7479442898801325e-06,0.0006779152008073017,-2.7479442898801325e-06,9.474360017648244e-09,1.1726068987445789e-05,0.0,-907.4081037787878,0.0,3324.82,0.0002674613423993746,345,0.0
0.0,669600,0.00012045709666107007,0.00012227031773277085,93,5.6426551527710985e-05,2.1972250272924936,-2.6964581460881786e-06,0.000675285782065816,-2.6964581460881786e-06,8.16590927235319e-09,1.1986949280059204e-05,0.0,-878.2403348394,0.0,3324.82,0.00024044223963844358,345,0.0
0.0,676800,0.00011968814547539555,0.00012007568470070263,94,6.304010709545621e-05,2.197224899861548,-2.558750060654486e-06,0.0007622765898079142,-2.558750060654486e-06,1.0191442939823271e-08,1.3705960167429523e-05,0.0,-608.4655258921119,0.0,3324.82,0.00021466435448131064,345,0.0
0.0,684000,0.00011908025905786273,0.00011964082199541274,95,5.4486219872874e-05,2.1972249948789204,-2.9812594657127557e-06,0.0006578124207444921,-2.9812594657127557e-06,1.0667597571370173e-08,1.2162641377138594e-05,0.0,-1489.6696515281426,0.0,3324.65,0.00017885623753194693,345,0.0
