clip_fraction,fps,epoch_idx,policy_entropy,P09:episode_rewards,policy_loss,PMM:episode_rewards,P01:episode_rewards,advantage_norm,explained_variance,grad_norm,approx_kl_divergence,episode_length,value_loss,frames
0.1435302734375,185,13,1.710263876616955,575.0,-0.006997188973764423,335.0,200.0,15.968719238042832,0.8223291777074337,2.787982283478537,0.0022626346434666106,390.4,0.1325533292023465,133120
0.126806640625,186,14,1.7273271776735784,600.0,-0.007400607242016122,341.5,200.0,15.96871919631958,0.840665178373456,2.1208809663447616,0.001981135662868204,393.67,0.10708616536576301,143360
0.12587890625,186,15,1.7369362883269788,600.0,-0.007898835528612836,338.25,175.0,15.96871908903122,0.8254676438868046,1.9203573245095626,0.002079483587090472,395.67,0.09922666989732534,153600
0.136181640625,186,16,1.7201729848980905,600.0,-0.007888637990981806,341.5,200.0,15.968719279766082,0.7973087538033724,2.0594946596273167,0.0021656592295360676,399.78,0.11578008856158703,163840
0.14345703125,186,17,1.7304162614047527,600.0,-0.008645249821347534,351.5,200.0,15.968719124794006,0.8348024088889361,2.0764082694945682,0.002327050603321708,408.68,0.1187679011374712,174080
0.1466064453125,186,18,1.737029316276312,600.0,-0.008868332090787589,371.75,200.0,15.968719255924224,0.845609750598669,2.0013224881756386,0.0023190886039177036,412.03,0.10309213241562247,184320
0.14931640625,187,19,1.7081880919635295,675.0,-0.008274163026362658,420.25,200.0,15.96871926188469,0.8558614436537028,2.459004744884157,0.002366892530472248,419.79,0.14194860141724347,194560
0.136474609375,187,20,1.718990222364664,677.5000000000002,-0.00808764548637555,422.5,200.0,15.968719339370727,0.7958986598998308,2.5566427103811415,0.002113441478923384,412.67,0.1628824493382126,204800
0.1249755859375,188,21,1.688486735522747,700.0,-0.00878831416630419,430.0,200.0,15.968719220161438,0.8330654792487622,1.9992495478630992,0.002039503313472226,411.13,0.1304325010627508,215040
0.1522216796875,188,22,1.7086468823254108,677.5000000000002,-0.009559489725506864,402.25,200.0,15.968719184398651,0.8363203268498183,2.1801968091523514,0.002367661421795097,406.77,0.1300732089439407,225280
0.1454833984375,188,23,1.707407646626234,650.0,-0.007863881934463279,375.25,175.0,15.968719214200974,0.7572518590837717,2.2329152151888816,0.0022839813951353424,405.02,0.1489740604069084,235520
0.145263671875,189,24,1.7131870731711387,652.5000000000002,-0.010084380286934902,382.75,175.0,15.968719279766082,0.8162688475102187,1.766756909104068,0.002250459223910521,414.24,0.12238578470423818,245760
0.1636474609375,188,25,1.7101285398006438,675.0,-0.010604554468227435,393.5,175.0,15.96871920824051,0.8446316584944725,1.7703435520950817,0.0025699097245936698,411.91,0.10944455780554563,256000
0.1401123046875,188,26,1.7050407551229,675.0,-0.009658110844611656,409.75,197.5,15.968719238042832,0.8393255997449159,2.127675364008445,0.0022513141631410527,410.57,0.12507381255272776,266240
0.1520263671875,189,27,1.7030251644551755,675.0,-0.010701861175220984,408.0,200.0,15.968719267845154,0.8605038121342659,1.6449516488449156,0.0023576745863696327,413.1,0.11644384609535337,276480
0.1185546875,189,28,1.7021225936710835,625.0,-0.008071610251317907,397.5,200.0,15.968719309568405,0.782552482187748,2.2816753334914255,0.0018829838235891057,405.08,0.16220464375801386,286720
0.1204345703125,189,29,1.6900504648685455,625.0,-0.00848736586412997,379.75,175.0,15.968719327449799,0.7586832758039236,2.138180046667271,0.0020157359124144568,410.26,0.1567924407776445,296960
0.1240234375,190,30,1.6839287094771862,625.0,-0.008421291953345645,375.25,175.0,15.968719232082368,0.8360475614666939,1.994650308276506,0.001980120408746069,412.23,0.12706971024163066,307200
0.1198486328125,190,31,1.6919022724032402,625.0,-0.009213732067837554,359.25,175.0,15.96871908903122,0.7315127778798342,2.184614239272504,0.0020093046989362933,402.81,0.1751188150141388,317440
0.1244384765625,190,32,1.7037713296711445,650.0,-0.010435281283207587,371.5,200.0,15.968719184398651,0.8239792603999376,1.8618566455867545,0.0021116232984698963,403.76,0.13288387292996048,327680
0.134619140625,190,33,1.6966333247721195,700.0,-0.010315190469555091,412.25,222.5,15.968719053268433,0.8370126131922007,1.9011978904354656,0.002329713768472526,410.35,0.15750192236155272,337920
0.1275634765625,191,34,1.7048105962574482,700.0,-0.009263904104591348,417.75,200.0,15.968719238042832,0.8577789686620235,1.8051638828827024,0.002114104262409819,414.88,0.13713534779381006,348160
0.1241455078125,191,35,1.700122644752264,700.0,-0.009890877718862611,447.5,225.0,15.968719279766082,0.817340237647295,1.9531946355276077,0.0021501734332449677,422.0,0.16600750184152274,358400
0.1412353515625,191,36,1.712279587239027,700.0,-0.01132906819220807,465.75,247.5,15.96871924996376,0.8950668025761843,1.7096317492117863,0.002271062609554824,430.97,0.11351284810807556,368640
0.158837890625,191,37,1.680613400042057,700.0,-0.011618229853047524,474.5,250.0,15.968719285726547,0.8847704291343689,1.8929387968854445,0.0025981104605652073,433.22,0.13014342894311995,378880
0.15107421875,191,38,1.6894397534430028,700.0,-0.011036396030976902,479.5,272.5,15.968719363212585,0.8600056871771813,1.9339621110667036,0.0023673896879021273,434.29,0.1426537009421736,389120
0.145263671875,192,39,1.6544832378625869,700.0,-0.011124945732444758,487.0,275.0,15.968719136714935,0.8147521261125803,1.9843246067442735,0.0025129617725955624,431.95,0.1877435559174046,399360
0.141796875,192,40,1.654264260828495,727.5000000000002,-0.011434867487332667,497.0,275.0,15.968719118833542,0.8640532333403825,1.9344078543469674,0.0024146659385909353,431.22,0.1450087041594088,409600
0.13974609375,192,41,1.657409906387329,725.0,-0.01044031267065293,485.0,272.5,15.968719279766082,0.8917385570704937,1.9064788200623077,0.0022705515676993042,426.94,0.123112579039298,419840
0.1601318359375,192,42,1.676570162922144,750.0,-0.011069087866417249,508.0,272.5,15.968719273805618,0.9021865140646697,1.9745356913092145,0.0025396508098768818,437.07,0.12154360881540924,430080
0.152880859375,192,43,1.6727042458951473,750.0,-0.011873583254418918,506.5,225.0,15.968719214200974,0.8345702424645424,1.989982463806058,0.0026030612190087394,438.36,0.17323305916506798,440320
0.150830078125,192,44,1.6553403668105602,725.0,-0.01102178001201537,509.5,247.5,15.968719327449799,0.8554058015346527,2.1623724061386502,0.0025838900216289726,446.63,0.16045879232697188,450560
0.161767578125,192,45,1.669773916900158,727.5000000000002,-0.010476837209353107,499.0,222.5,15.968719202280045,0.8700612910091877,2.1163583472119307,0.0025857225810799766,450.81,0.1612051253207028,460800
0.161376953125,192,46,1.664716789126396,750.0,-0.012275088363821851,513.75,270.0,15.96871924996376,0.9031177554279566,2.1851712934871554,0.0027780491230036475,457.09,0.13994142087176442,471040
0.151953125,192,47,1.6702540904283523,750.0,-0.011931427274248563,529.75,275.0,15.968719232082368,0.905193942040205,2.1616921539952,0.002602746163143285,461.05,0.15141752711497247,481280
0.162109375,192,48,1.65714518353343,750.0,-0.012527729220164475,534.5,275.0,15.968719333410263,0.9057400267571211,1.7065727437811031,0.0026947163830531333,467.79,0.10440088165923953,491520
0.140185546875,192,49,1.6579137399792672,775.0,-0.011097945085566607,561.75,300.0,15.96871936917305,0.9188507694751025,1.9158977215402857,0.002498039419152002,473.39,0.11646748487837613,501760
0.1460205078125,192,50,1.6727965913712979,775.0,-0.010585716211789987,549.25,300.0,15.968719393014908,0.9009839165955782,1.9266563649338455,0.0023428001147525667,461.38,0.14340127459727228,512000
0.13935546875,192,51,1.6802396886050701,775.0,-0.010727888723340583,547.25,300.0,15.968719226121902,0.8531717788428068,2.236838616954099,0.0022681720320637147,460.19,0.19260685350745915,522240
0.138232421875,193,52,1.6658489391207696,775.0,-0.011906862419709795,535.75,297.5,15.968719112873078,0.9011230207979679,1.9962089178987619,0.0023131318312383502,453.85,0.11301422968972474,532480
0.13876953125,193,53,1.6689894385635853,775.0,-0.01219784955974319,535.5,297.5,15.96871920824051,0.9090973734855652,1.8691127561128371,0.002656562148036198,444.49,0.1216577538056299,542720
0.1333984375,193,54,1.6930092804133892,750.0,-0.011441711836232571,532.75,275.0,15.96871913075447,0.8639887426048517,1.8064423162836696,0.002233777975380105,444.29,0.15287657296285034,552960
0.1450927734375,193,55,1.6998495802283287,750.0,-0.012891408131690697,525.5,272.5,15.96871919631958,0.87601327188313,1.5480680245140979,0.0025466034866897767,442.95,0.11252753096632659,563200
0.134375,193,56,1.686745148897171,750.0,-0.010969309594656806,542.25,275.0,15.968719518184662,0.8108828466385603,1.8419964166390177,0.0022005675468679876,443.68,0.1846169943921268,573440
0.1416259765625,193,57,1.6731072969734668,752.5000000000002,-0.011779892058984841,530.75,250.0,15.968719214200974,0.8904508870095015,1.6569760988166649,0.002372920849871081,446.22,0.12349130881484598,583680
0.1447998046875,193,58,1.6757577292621135,775.0,-0.011383476925220747,529.0,250.0,15.968719214200974,0.8777031920850277,1.7666950705062014,0.0024167764400093586,449.15,0.16528009735047816,593920
0.122021484375,193,59,1.6927069939672947,775.0,-0.009612237808505597,518.75,272.5,15.968719267845154,0.8402037553489208,2.0902622696541933,0.002162308793799926,446.84,0.16783659809734672,604160
0.145361328125,193,60,1.6948607698082925,750.0,-0.012236014290829189,520.0,275.0,15.968719267845154,0.8691726133227349,1.6971965881379574,0.002486739835513047,448.71,0.1544984125997871,614400
0.1421875,193,61,1.6842235550284386,750.0,-0.01276247788555338,530.0,275.0,15.968719214200974,0.873968805372715,1.7234063265208757,0.0024572898699946957,457.02,0.13711733031086623,624640
0.154443359375,193,62,1.6744677282869815,775.0,-0.01324810782498389,536.5,300.0,15.96871930360794,0.9002901744097471,1.6310897557460726,0.0026753108021243055,458.95,0.1124287337763235,634880
0.146826171875,193,63,1.67628211081028,775.0,-0.011365370247222017,525.25,275.0,15.968719387054444,0.8741231013089419,1.6734888966608596,0.0024814901571293493,452.44,0.14702109559439122,645120
0.1491943359375,193,64,1.6713289283216,775.0,-0.013076402480510296,543.25,300.0,15.968719178438187,0.9224924094974994,1.716465485486116,0.002510490407553732,462.32,0.13228515665978194,655360
0.12685546875,193,65,1.6783974021673203,775.0,-0.0122187144257623,546.0,300.0,15.96871930360794,0.9290588211268187,1.8602453848028457,0.0021249402535435374,464.46,0.1244473616592586,665600
0.1451171875,193,66,1.6851232133805751,775.0,-0.012441929154010722,554.0,300.0,15.968719410896302,0.9263526368886232,1.5482833173182444,0.0023534306820468835,474.49,0.09465273381210863,675840
0.1437744140625,193,67,1.6774657912552358,775.0,-0.011733767346595415,544.25,300.0,15.968719345331191,0.8877584092319012,1.777817540339455,0.0022897937381689136,466.71,0.14454664967488498,686080
0.1484130859375,193,68,1.676764975488186,775.0,-0.01209700368635822,536.75,300.0,15.968719273805618,0.8670760408043862,1.8294777099924402,0.0024268612140534752,457.21,0.1529823654098436,696320
0.12236328125,193,69,1.673699216544628,777.5000000000002,-0.01075395724219561,607.5,347.5,15.96871903538704,0.8322706747800112,1.898023210453146,0.0020707882992841093,466.54,0.31280450022313744,706560
0.1374267578125,193,70,1.6782900407910346,775.0,-0.012050685143185547,615.5,350.0,15.96871920824051,0.9190881006419659,1.659744294810043,0.0022720971748416306,469.04,0.11207329356111587,716800
0.1447509765625,193,71,1.6610686339437961,775.0,-0.011410368465294595,629.25,350.0,15.96871930360794,0.9285796694457531,1.9090320426370841,0.00232719955245136,458.69,0.12691060442011803,727040
0.1317138671875,193,72,1.6793547175824641,775.0,-0.012610810083060642,639.75,350.0,15.96871930360794,0.9333331651985646,1.6114762559605562,0.0021597026557404653,464.89,0.0978357304353267,737280
0.1284912109375,193,73,1.6904701165854932,775.0,-0.011930042965832399,652.0,350.0,15.968719285726547,0.9196452725678682,1.8003080961288844,0.002103848538991188,472.32,0.11196178155951202,747520
0.1456298828125,193,74,1.6664633393287658,775.0,-0.012117811646021437,598.25,350.0,15.968719267845154,0.923820374161005,1.939952043443467,0.0023995070547247485,466.73,0.10891477381810546,757760
0.152978515625,193,75,1.6748104996979236,775.0,-0.013463814756687498,590.25,350.0,15.968719297647477,0.9262166064232588,1.6292835969953123,0.002653420633533069,461.92,0.10368384297471493,768000
0.1646728515625,193,76,1.6687187530100345,777.5000000000002,-0.01316565373854246,585.0,347.5,15.968719267845154,0.9345324698835611,1.6437106851014192,0.0027840210046864884,472.76,0.11223078506300226,778240
0.1435302734375,193,77,1.6824725612998008,800.0,-0.011793710188067052,570.5,297.5,15.96871926188469,0.9056190107017755,1.8067729316618002,0.002407490361520469,468.8,0.17169044124893845,788480
0.1696044921875,193,78,1.6621633529663087,800.0,-0.013337207846780075,570.0,300.0,15.968719267845154,0.9353460978716612,1.7324446549621162,0.002760090669926723,476.03,0.11226430844981224,798720
0.1297607421875,194,79,1.6796390041708946,775.0,-0.012086772070324514,556.5,272.5,15.968719279766082,0.8842893220484257,1.94561255042751,0.002127327887138029,469.44,0.18462854148820043,808960
0.1436767578125,194,80,1.6758705332875252,775.0,-0.011749827997118701,543.25,297.5,15.968719279766082,0.8783463884145022,1.8703279868550187,0.002481432708873802,465.49,0.17305575660429895,819200
0.1416259765625,194,81,1.6730229027569294,775.0,-0.011663061142826336,522.0,297.5,15.968719238042832,0.8603671684861183,1.8680232435316277,0.002412018576706462,454.12,0.1744934563525021,829440
0.17236328125,194,82,1.6577851630747318,752.5000000000002,-0.013264564856581274,518.75,300.0,15.968719309568405,0.9408414669334888,1.6989214572550626,0.002859757478814083,446.04,0.09477140819653869,839680
0.166552734375,194,83,1.668801262229681,775.0,-0.013219884897989687,542.5,300.0,15.96871908903122,0.9290345173329115,1.5905379749950668,0.002639818378202511,452.58,0.11019973284564913,849920
0.155126953125,194,84,1.6721978217363358,775.0,-0.012614505503006513,583.5,325.0,15.968719226121902,0.8635088317096233,1.7953647709255758,0.0026413370316736183,464.83,0.2930817768210545,860160
0.151513671875,194,85,1.6808958008885384,800.0,-0.012499311167448467,638.75,350.0,15.968719363212585,0.9069691870361567,1.764433623220437,0.003411345688005424,488.67,0.09594457435887307,870400
0.1492919921875,194,86,1.6766114465892314,825.0,-0.012224696638440946,663.0,372.5,15.968719220161438,0.9132190458476543,1.9040002584892748,0.0027212990305319268,494.94,0.13394679219927638,880640
0.12060546875,194,87,1.6690507151186467,825.0,-0.011251329508377239,673.0,375.0,15.96871920824051,0.910085791349411,2.0004522571414447,0.0020752387999668394,503.95,0.1490673743886873,890880
0.1742431640625,194,88,1.6707487277686597,800.0,-0.012417781474505318,670.75,375.0,15.968719297647477,0.9159703750163317,1.9184790264008011,0.002743101057445053,507.76,0.12763601433252916,901120
0.173095703125,194,89,1.6736702181398868,800.0,-0.012838777589786332,702.5,397.5,15.968719214200974,0.8764056757092475,1.8222676675033764,0.0027704509305980654,518.45,0.264836495264899,911360
0.161572265625,194,90,1.6795741491019727,800.0,-0.013608024660788942,697.0,400.0,15.968719512224197,0.9390745393931865,1.788481357908496,0.0027535995320935717,516.92,0.10429996197344735,921600
0.148095703125,194,91,1.674494059383869,800.0,-0.012149988702731207,670.0,375.0,15.96871936917305,0.8915960125625133,2.0734176122227232,0.0024909510817910313,513.31,0.19959318755427374,931840
0.162646484375,194,92,1.6790790140628815,800.0,-0.011520511157505098,701.0,397.5,15.968719214200974,0.8960703257471323,1.933647303945937,0.0025868234795101705,518.84,0.2448251308640465,942080
0.1440185546875,194,93,1.6722457595169544,800.0,-0.013260372732111137,694.75,375.0,15.968719232082368,0.9243781082332134,1.7602235960314878,0.002375557583878069,520.48,0.12658211539965122,952320
0.15625,194,94,1.6666747733950615,800.0,-0.011154259515751618,636.25,375.0,15.968719178438187,0.8856478966772556,1.8414342358028766,0.002461048652390131,503.99,0.15794628865551202,962560
0.177783203125,194,95,1.6583749026060104,777.5000000000002,-0.014502617411199025,639.0,375.0,15.96871926188469,0.9587018065154552,1.628440007002908,0.002744434215788193,489.86,0.0846915676840581,972800
0.1579833984375,194,96,1.6569946974515914,800.0,-0.012272857885545819,644.75,375.0,15.968719267845154,0.9382746268063784,1.8093138760583016,0.0026894938243007464,508.45,0.10268160646082833,983040
0.183447265625,194,97,1.6638879656791687,800.0,-0.013288340567669366,619.5,375.0,15.96871919631958,0.9414366282522678,1.7219161764462594,0.002789970106960395,510.48,0.11445371084846556,993280
0.1767822265625,194,98,1.660426039248705,800.0,-0.012078162074976717,621.5,375.0,15.968719357252121,0.9155854485929013,1.9141393890715945,0.0027656642352898485,506.36,0.16947852610610425,1003520
0.1643310546875,194,99,1.653421700745821,800.0,-0.013406221353943693,650.5,375.0,15.968719166517257,0.8882472839206457,1.8086155633897445,0.0027232558821882725,511.87,0.2812662885291502,1013760
0.1504150390625,193,100,1.659822467714548,802.5000000000002,-0.012450958440604154,661.25,375.0,15.968719220161438,0.9509845014661551,1.700619517668456,0.0024499258253403516,519.94,0.10416228536050767,1024000
0.157470703125,194,101,1.669115386158228,802.5000000000002,-0.013221628080646041,657.0,375.0,15.968719327449799,0.9518009208142757,1.6189972633443284,0.0025489955065953473,520.38,0.10049316143849865,1034240
0.142626953125,193,102,1.6666178017854691,802.5000000000002,-0.01176798303858959,651.75,375.0,15.968719536066056,0.9083058692514896,1.8193829292036388,0.002203116676219352,512.65,0.1953612980665639,1044480
0.143798828125,193,103,1.6745497100055218,825.0,-0.011128020169780938,689.5,375.0,15.968719220161438,0.8731227915734052,1.814506385496431,0.0024093922260594062,523.11,0.327027487126179,1054720
0.1453369140625,193,104,1.665374407172203,825.0,-0.011971016530878842,676.75,400.0,15.96871919631958,0.9529444053769112,1.862703438799294,0.002201560509161368,525.01,0.11048279299866408,1064960
0.150830078125,193,105,1.669548374414444,825.0,-0.01349394025237416,680.25,400.0,15.968719297647477,0.9498313881456852,1.6605744088771346,0.0024493604733155836,533.03,0.10686406606109813,1075200
0.1736572265625,193,106,1.654975526034832,825.0,-0.012781230152177159,691.25,400.0,15.96871924996376,0.9541775189340115,1.8453833902848582,0.0026618537630387442,527.4,0.10789054550696164,1085440
0.1470947265625,193,107,1.6705829486250878,825.0,-0.012614873018173966,698.75,400.0,15.968719238042832,0.9191870473325252,1.9509099629203113,0.0028641435585544674,532.61,0.18011965774931013,1095680
0.1563720703125,193,108,1.677075982093811,825.0,-0.0125197660709091,648.5,422.5,15.96871926188469,0.9442773211747408,1.8423046235484382,0.0023926046882255707,527.75,0.12012190598761663,1105920
0.1548828125,193,109,1.6737162202596665,825.0,-0.010334246010461356,703.25,422.5,15.968719023466111,0.8372038926929235,2.1275605691802806,0.00234840109997127,526.39,0.44111027638427913,1116160
0.1373779296875,193,110,1.6789994291961192,825.0,-0.011008787313767244,672.25,400.0,15.968719220161438,0.9088470615446568,1.9295372545111555,0.0023180334763882164,517.33,0.23066363045945765,1126400
0.1368408203125,193,111,1.662089116871357,825.0,-0.010326381815684727,651.5,372.5,15.968719232082368,0.9166514251381159,1.9858753672810754,0.002433544723522044,507.6,0.21386370204854757,1136640
0.13544921875,193,112,1.6636093877255917,825.0,-0.010455317279411246,681.25,372.5,15.968719291687012,0.9021440636366606,2.0822357692841926,0.002227032420319487,510.99,0.2943410719744861,1146880
0.1827392578125,193,113,1.6417425774037837,800.0,-0.013783639964822214,676.5,350.0,15.968719071149826,0.9501139510422945,1.780618212925829,0.003002214905291483,513.14,0.0822132630739361,1157120
0.154931640625,193,114,1.6608731724321841,800.0,-0.012412436565864483,604.0,350.0,15.968719154596329,0.9574776023626328,1.8222313133051613,0.0024226670001557633,513.27,0.1385417116107419,1167360
0.128515625,193,115,1.6529421485960483,802.5000000000002,-0.010903234141005668,655.75,397.5,15.96871908903122,0.8911908581852913,2.0379564276468107,0.0021599023938055706,520.42,0.31620455705560746,1177600
0.14892578125,193,116,1.6535234302282333,802.5000000000002,-0.011575123075817827,663.25,422.5,15.968719363212585,0.9351019524037838,1.9567055901457429,0.002354301751052355,533.72,0.16662435038015247,1187840
0.178564453125,193,117,1.6495806887745856,825.0,-0.0144532902573701,642.75,425.0,15.968719345331191,0.96771434918046,1.6027618218092272,0.002866000025096983,541.05,0.07100402012001723,1198080
0.1679443359375,193,118,1.660367489606142,825.0,-0.012334717593330425,670.75,450.0,15.968719160556793,0.9589169893413783,1.6786245349736828,0.0026905394641975494,553.71,0.12118493084562942,1208320
0.1646728515625,193,119,1.6523505620658399,825.0,-0.011708521640684921,674.25,450.0,15.968719214200974,0.9603421527892351,1.8427104629600835,0.003158578571811138,552.36,0.15173990008188412,1218560
0.1631591796875,193,120,1.6655830182135105,825.0,-0.013345435513838311,654.5,450.0,15.968719273805618,0.9765462815761566,1.51602224888827,0.002635382337735289,553.93,0.06805779068963602,1228800
0.152587890625,193,121,1.6690359018743037,825.0,-0.012624079660599818,645.75,472.5,15.968719059228897,0.975919509679079,1.552179712939703,0.0022220761888438073,555.55,0.0785230040200986,1239040
0.1342041015625,193,122,1.6715726733207703,825.0,-0.011688256559864385,671.0,472.5,15.9687191426754,0.9731825638562441,1.635682078781708,0.002085314909527733,556.31,0.0717712398734875,1249280
0.14189453125,193,123,1.650302565842867,825.0,-0.012664716328072246,675.75,475.0,15.968719041347503,0.9659416049718856,1.7882824784286364,0.0021675838437435284,554.59,0.10306140626780688,1259520
0.1520263671875,193,124,1.6641464874148368,825.0,-0.012373070199828362,729.75,475.0,15.968719124794006,0.9223418783396482,1.8155850954335608,0.00242965739093996,566.89,0.25972800409654156,1269760
0.158447265625,193,125,1.649318850785494,825.0,-0.012616132487164578,734.75,475.0,15.968718999624253,0.9694897543638945,1.854543548445743,0.002458808299138937,558.77,0.12722548900637776,1280000
0.143017578125,193,126,1.6429716892540456,825.0,-0.011302617763249145,743.75,500.0,15.968719267845154,0.9515566650778056,1.8680323736642,0.0026659201380201656,553.89,0.15758255964610726,1290240
0.141943359375,193,127,1.6525575786828994,825.0,-0.010596833730232902,763.75,475.0,15.968719214200974,0.8960631147027016,1.9885303767642566,0.0021785567542568682,549.44,0.24898806929122658,1300480
0.1233642578125,193,128,1.65428554341197,852.5000000000002,-0.010667046051821671,828.0,475.0,15.96871924996376,0.8636822592467069,2.130625310459817,0.0019481014300030048,550.95,0.43856749227270486,1310720
0.146923828125,193,129,1.6718174278736115,852.5000000000002,-0.012750487358425744,784.0,450.0,15.968719321489335,0.9353233784437179,1.6904132255120146,0.0022727965711741216,538.76,0.12123392841313034,1320960
0.1190185546875,193,130,1.6648002237081527,885.0000000000008,-0.010059158144940739,842.75,450.0,15.968719345331191,0.8434114426374435,2.278912603187833,0.0019028751440490314,550.7,0.5387527126469649,1331200
0.1333740234375,193,131,1.6599734246730804,1052.5000000000002,-0.011331006488762795,908.5,450.0,15.968719291687012,0.8692425291985273,2.1241451953910246,0.0024546646325010126,558.43,0.441031493677292,1341440
0.1484375,193,132,1.6559786804020404,1100.000000000002,-0.010589024117507506,950.5,447.5,15.968719345331191,0.865025470405817,2.1547777368623424,0.002322303495794016,560.31,0.4932506048469804,1351680
0.1668212890625,193,133,1.6632745482027531,1325.0,-0.010226535869878716,972.0,447.5,15.968719273805618,0.8639311783015728,2.1683583112113487,0.0023581423216459106,562.97,0.4752470290288329,1361920
0.1446044921875,193,134,1.670827428996563,1327.5000000000002,-0.011429488562862388,1005.0,447.5,15.968719285726547,0.8700735412538052,2.2049912782380896,0.0022522145256519753,572.86,0.47580938197206707,1372160
0.1667236328125,193,135,1.64918070808053,1652.5000000000196,-0.010125576177961193,1027.0,425.0,15.968719166517257,0.9031056154519319,2.1596029798949745,0.0025753361343848523,576.48,0.3328929202049039,1382400
0.157177734375,193,136,1.6410601541399956,1652.5000000000196,-0.012377389095854596,1028.25,472.5,15.968719351291657,0.9142465315759182,2.4550799693472047,0.0025360705979895933,581.46,0.4630302738863975,1392640
0.1396240234375,193,137,1.6718966685235501,1652.5000000000196,-0.012524009693152038,1025.75,472.5,15.96871913075447,0.9207990102469921,2.070494285803923,0.0023292152014509045,581.65,0.19753158560488374,1402880
0.166064453125,193,138,1.6539472080767155,1652.5000000000196,-0.012165220671522547,1025.0,450.0,15.968719226121902,0.871510886400938,2.1029138592191345,0.0024518556064552807,589.13,0.4111087945871986,1413120
0.1589599609375,193,139,1.6292747862637043,1355.0000000000005,-0.0118065000831848,981.5,472.5,15.968719244003296,0.9167714342474937,2.2440763038111045,0.0024233994257773493,584.97,0.4027311666752212,1423360
0.14130859375,193,140,1.644624585658312,1630.0000000000198,-0.010989063226588769,1049.75,500.0,15.968719047307967,0.9227840673178435,2.1533916791519703,0.002512149837025719,591.48,0.37125300808111206,1433600
0.1249755859375,193,141,1.641309703141451,1652.5000000000196,-0.01078326301285415,1056.75,500.0,15.968719339370727,0.8565910179167986,2.517305971613552,0.0019172893899170324,593.94,0.5824641269864514,1443840
0.118359375,193,142,1.6523484960198402,3882.5000000000005,-0.010703278631285684,1143.0,497.5,15.96871926188469,0.8362090080976486,2.6359819625817913,0.001892598613699499,593.7,0.7479249840835109,1454080
0.13291015625,193,143,1.6642908774316312,3882.5000000000005,-0.012157179281894059,1122.75,500.0,15.96871924996376,0.9280115719884634,2.1953904415589065,0.002063242781878534,590.71,0.1760493573267013,1464320
0.1439453125,193,144,1.6730237253010274,1335.000000000001,-0.01082415292839869,983.25,500.0,15.968719267845154,0.9422128058969974,1.9917738077409557,0.0023450556480841996,578.98,0.1898581577464938,1474560
0.145849609375,193,145,1.6727112516760827,1325.0,-0.012859391356323613,943.5,475.0,15.968719297647477,0.9226529393345118,1.9529193031845469,0.0023606193680965055,568.45,0.1807008396834135,1484800
