#{"t_start": 1542653484.851218, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
1.0,173,5.27082
3.0,230,8.189126
1.0,173,10.493512
1.0,177,12.494686
0.0,127,13.832431
2.0,225,16.453465
2.0,201,19.031221
0.0,129,20.502377
1.0,173,22.622219
1.0,155,24.490579
2.0,183,26.761801
0.0,123,28.422552
1.0,157,30.448996
2.0,224,33.257743
0.0,129,34.677363
0.0,125,36.014027
1.0,175,38.251673
1.0,155,40.228274
2.0,198,42.67689
3.0,230,45.499489
0.0,127,46.959484
0.0,127,48.524118
0.0,127,49.962729
1.0,169,51.811376
0.0,129,53.221412
0.0,125,54.701583
0.0,129,56.210459
0.0,127,57.682907
0.0,129,59.239722
0.0,129,60.861049
0.0,127,62.205561
0.0,127,63.727009
2.0,200,66.169856
2.0,224,68.832844
1.0,173,71.156995
0.0,129,72.895135
0.0,129,74.610843
2.0,206,76.992741
0.0,127,78.360218
0.0,129,79.96813
4.0,322,84.076783
1.0,171,86.143566
2.0,202,88.63846
0.0,129,90.21356
0.0,127,91.889597
1.0,175,94.218487
7.0,432,99.542049
0.0,129,100.9128
4.0,301,104.682522
6.0,399,109.793123
4.0,301,113.447934
3.0,251,116.749365
1.0,170,118.880943
5.0,323,122.759846
1.0,153,124.526444
0.0,127,126.114232
0.0,127,127.661977
0.0,129,129.206095
0.0,129,130.727799
0.0,127,132.339764
2.0,200,134.59741
4.0,297,138.316278
0.0,125,139.65911
0.0,129,141.037626
3.0,248,144.172178
0.0,129,145.77298
0.0,125,147.077731
0.0,125,148.682354
0.0,125,150.007638
0.0,129,151.391147
0.0,125,152.843866
0.0,127,154.275382
0.0,129,156.010948
2.0,202,158.453555
0.0,127,159.776649
9.0,404,164.539257
0.0,129,165.827413
2.0,202,168.472786
9.0,404,173.195625
1.0,175,175.599338
2.0,202,177.824902
0.0,129,179.302003
0.0,129,180.684944
3.0,246,183.632649
0.0,125,185.068732
4.0,297,188.693949
1.0,155,190.734171
0.0,129,192.573521
5.0,350,197.077456
11.0,487,203.110449
5.0,350,207.802503
2.0,202,210.261361
4.0,297,214.235768
0.0,125,215.618046
0.0,129,216.979503
0.0,129,218.290466
0.0,129,219.608648
2.0,198,222.036247
2.0,200,224.451522
0.0,127,226.13644
10.0,451,232.737757
0.0,127,234.310984
0.0,127,235.517597
6.0,376,240.355323
2.0,202,242.88998
0.0,125,244.484221
9.0,404,249.058621
3.0,248,251.920637
8.0,374,256.610317
0.0,125,258.147716
6.0,381,263.170666
4.0,299,267.139686
0.0,129,268.564659
0.0,127,270.037972
4.0,298,274.007058
0.0,127,275.517641
9.0,404,280.183055
4.0,299,283.595237
5.0,350,288.300846
4.0,318,292.502949
4.0,321,296.70096
1.0,170,298.459833
5.0,350,302.76248
0.0,129,304.201747
2.0,220,306.743613
0.0,127,308.003801
0.0,129,309.462507
1.0,157,311.37621
4.0,299,315.529937
5.0,350,319.938068
2.0,202,322.557189
2.0,200,324.961525
5.0,352,329.426095
0.0,129,330.938664
0.0,125,332.610672
5.0,350,336.606193
9.0,419,341.407991
0.0,125,342.882148
2.0,200,345.236802
0.0,129,346.603071
2.0,223,348.808136
4.0,284,352.507362
1.0,174,354.257513
5.0,352,358.636542
0.0,129,359.983556
1.0,153,361.855416
4.0,298,365.536011
3.0,248,368.589915
2.0,200,370.924652
0.0,125,372.363739
1.0,155,374.128811
10.0,434,379.476737
9.0,405,384.270489
0.0,127,385.701808
0.0,127,386.959156
1.0,157,389.055379
0.0,129,390.549716
0.0,127,392.051921
2.0,227,394.957157
0.0,127,396.61801
6.0,380,401.123734
1.0,173,403.328619
0.0,123,404.556296
0.0,123,405.932478
0.0,129,407.260496
3.0,272,410.672073
0.0,129,412.197428
11.0,484,417.973235
14.0,487,423.88287
2.0,200,425.980073
2.0,206,428.279719
0.0,129,429.505045
6.0,399,434.12869
4.0,276,437.277256
1.0,153,439.147212
3.0,238,441.534442
0.0,127,443.086856
2.0,204,445.506555
4.0,282,448.835827
5.0,293,451.905052
9.0,382,456.097434
2.0,224,458.736165
2.0,201,460.916742
1.0,157,463.067142
1.0,155,464.79281
1.0,175,466.745281
3.0,253,469.40657
3.0,233,471.934415
6.0,354,475.873184
4.0,279,478.584213
2.0,200,481.046477
4.0,263,483.971484
0.0,129,485.403843
5.0,333,489.545542
5.0,351,493.788399
6.0,388,497.89511
1.0,178,500.04902
5.0,327,503.619318
5.0,325,507.115855
0.0,129,508.239153
4.0,281,511.071601
6.0,425,515.757037
2.0,202,517.874925
14.0,415,522.2613
2.0,202,524.262629
2.0,226,526.61496
11.0,487,531.795094
6.0,399,536.043646
5.0,304,539.735834
7.0,448,545.343997
3.0,216,547.639779
0.0,129,548.782041
5.0,292,551.550969
5.0,325,554.850258
5.0,350,558.459944
4.0,297,561.692269
9.0,404,565.965321
5.0,296,569.226948
6.0,378,573.098445
0.0,129,574.26472
2.0,202,576.524492
3.0,251,579.107965
2.0,202,581.295954
2.0,202,583.372691
6.0,345,587.011693
13.0,469,591.527359
13.0,584,597.055906
0.0,129,598.277209
6.0,374,602.31814
10.0,451,606.977955
7.0,401,610.697148
9.0,401,614.140107
4.0,266,616.532161
6.0,342,619.952832
8.0,408,623.98554
7.0,429,628.171608
10.0,556,633.762212
9.0,439,638.732744
4.0,297,641.621317
5.0,328,645.169667
11.0,461,649.873768
10.0,434,653.774838
10.0,378,657.563489
2.0,202,659.381386
5.0,282,662.30556
7.0,391,666.480985
5.0,327,669.505828
4.0,258,672.087685
3.0,253,674.583361
3.0,213,676.592954
15.0,572,682.546783
9.0,524,688.132996
12.0,473,692.923904
3.0,248,695.853431
8.0,475,700.654776
2.0,202,702.952617
10.0,513,708.049909
11.0,511,713.578392
6.0,325,717.074857
16.0,617,722.976787
2.0,205,724.964142
15.0,531,730.242436
5.0,343,733.651237
3.0,228,735.768513
10.0,450,740.808229
12.0,571,746.364178
11.0,502,751.108128
10.0,433,755.234616
16.0,564,761.089092
6.0,362,764.489942
