#{"t_start": 1542653484.9049215, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,129,4.735374
1.0,173,6.820417
1.0,173,8.987145
1.0,153,10.876714
1.0,153,12.608325
1.0,175,14.416744
1.0,155,16.219836
1.0,175,18.407045
3.0,236,21.481725
1.0,153,23.299982
2.0,224,26.134958
3.0,232,29.175256
1.0,174,31.270284
1.0,157,33.341435
1.0,153,35.144126
2.0,204,37.607009
1.0,154,39.435974
2.0,224,42.213327
4.0,301,46.159105
1.0,175,48.265412
4.0,297,51.757125
0.0,127,53.120463
0.0,127,54.647499
0.0,125,56.074324
1.0,178,58.361927
0.0,129,59.95688
0.0,129,61.349825
0.0,127,62.891706
1.0,178,65.057946
1.0,171,67.091407
2.0,183,69.210144
0.0,127,70.740949
1.0,175,73.162029
0.0,129,74.909518
1.0,155,76.630611
0.0,129,78.053534
0.0,129,79.671872
0.0,123,81.014847
0.0,125,82.501239
3.0,267,85.854712
1.0,153,87.686182
1.0,157,89.731472
0.0,127,91.304559
1.0,173,93.455042
1.0,157,95.58834
2.0,202,98.062174
0.0,129,99.387845
0.0,127,100.755407
0.0,129,102.210137
0.0,129,103.738529
0.0,127,105.227191
0.0,129,106.723529
0.0,127,108.259811
0.0,129,109.799085
5.0,350,114.182806
0.0,125,115.467268
4.0,301,119.439461
4.0,299,123.131953
2.0,200,125.666008
2.0,202,128.174768
4.0,321,132.424643
5.0,350,136.529365
2.0,200,139.033171
1.0,173,140.908605
0.0,127,142.497399
0.0,129,143.948992
0.0,129,145.520312
2.0,202,147.757346
0.0,129,149.468874
0.0,127,150.706412
0.0,129,152.147389
3.0,246,155.448335
9.0,404,160.261347
0.0,127,161.980343
0.0,129,163.455549
4.0,301,166.756031
4.0,297,170.638753
0.0,127,171.918771
3.0,271,175.089839
0.0,129,176.643677
0.0,127,177.929862
0.0,127,179.394227
0.0,127,180.765996
0.0,129,182.092622
0.0,129,183.747484
0.0,129,185.273521
2.0,218,187.843
2.0,202,190.394174
5.0,350,195.295039
4.0,297,199.126577
0.0,125,200.823987
2.0,200,202.763237
5.0,350,207.241811
0.0,127,208.723235
5.0,350,213.431329
5.0,350,217.602859
0.0,129,218.902456
0.0,127,220.400759
0.0,127,221.706573
3.0,228,224.620052
0.0,129,226.350372
0.0,127,228.176815
0.0,127,229.957655
1.0,175,232.315023
10.0,450,238.153885
9.0,404,243.096411
0.0,125,244.66401
0.0,127,246.179102
1.0,177,248.047294
0.0,129,249.194146
1.0,153,250.868185
0.0,125,252.255221
2.0,200,254.851417
0.0,129,256.178326
5.0,350,260.951276
0.0,129,262.539351
0.0,129,264.006422
4.0,297,267.838138
0.0,129,269.272642
4.0,319,273.583442
0.0,127,275.016502
2.0,202,277.262365
2.0,202,279.66076
0.0,127,280.892153
0.0,129,282.290324
0.0,129,283.844555
0.0,127,285.360286
0.0,129,287.046997
1.0,175,289.354546
0.0,125,290.631891
0.0,129,292.266703
1.0,155,294.310808
15.0,516,300.741597
9.0,404,305.513567
2.0,202,307.657705
3.0,246,310.657655
0.0,129,312.419889
3.0,248,315.713857
1.0,175,317.931216
2.0,198,320.189046
0.0,127,321.742052
0.0,127,323.423944
5.0,350,327.724088
3.0,230,330.438252
1.0,173,332.866149
0.0,127,334.381824
1.0,174,336.149975
2.0,200,338.3485
1.0,155,340.108866
1.0,157,341.713346
0.0,129,343.360215
0.0,127,344.71574
10.0,431,349.368264
0.0,125,351.036711
0.0,127,352.511557
0.0,129,353.759181
3.0,228,356.303776
0.0,125,357.827548
3.0,234,360.540887
0.0,125,362.145475
0.0,125,363.606812
1.0,155,365.356237
0.0,129,366.880197
2.0,206,369.380131
8.0,372,373.884307
2.0,220,376.505083
0.0,129,377.779027
0.0,129,379.422529
3.0,249,382.463817
9.0,404,387.016157
1.0,157,389.10646
2.0,200,391.598813
0.0,129,393.05401
9.0,403,398.231216
0.0,129,399.547823
1.0,155,401.853352
1.0,155,403.602393
0.0,129,404.798643
4.0,299,408.448277
3.0,235,411.126462
3.0,246,413.913064
1.0,175,416.004035
3.0,230,418.64763
4.0,297,422.408006
6.0,389,426.967013
3.0,248,429.377306
1.0,176,431.353627
1.0,175,433.213862
2.0,203,435.520359
2.0,203,437.852501
3.0,218,440.263775
8.0,444,445.681844
10.0,433,450.766497
4.0,301,453.91012
2.0,227,456.436175
2.0,202,458.682562
0.0,127,460.033907
3.0,233,463.051828
3.0,228,465.659821
10.0,452,470.651506
6.0,396,475.048332
6.0,396,479.240586
2.0,198,481.582426
10.0,453,486.967052
2.0,200,489.396457
0.0,129,490.824992
0.0,129,492.253832
2.0,205,494.48805
11.0,479,500.069896
0.0,129,501.336606
13.0,571,507.641059
6.0,352,511.149272
2.0,204,513.308865
3.0,257,515.97509
4.0,306,519.187888
3.0,252,521.899445
2.0,204,523.939118
7.0,429,528.497479
