#{"t_start": 1542653485.2590632, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,129,4.381478
0.0,129,5.716007
2.0,226,8.768942
4.0,262,11.946347
1.0,155,13.6487
0.0,125,14.934727
2.0,207,17.631462
3.0,218,20.333819
3.0,218,23.055015
0.0,129,24.484539
0.0,127,26.110478
1.0,173,28.434935
3.0,251,31.490168
2.0,226,34.482452
0.0,125,35.759467
1.0,175,38.017466
0.0,127,39.599194
3.0,275,43.186587
0.0,127,44.443203
0.0,127,46.0229
3.0,238,48.909065
0.0,129,50.452251
4.0,320,54.211623
0.0,129,55.677234
0.0,127,57.187611
0.0,129,58.731
0.0,129,60.317785
0.0,125,61.666114
2.0,200,64.180929
3.0,236,67.15842
1.0,175,69.154641
2.0,220,72.111535
2.0,203,74.905153
3.0,235,77.626891
2.0,203,80.123839
0.0,127,81.524273
1.0,157,83.610541
2.0,201,86.089764
1.0,176,88.230665
0.0,125,89.730713
0.0,125,91.380702
0.0,127,92.929817
0.0,129,94.612933
0.0,129,96.217626
5.0,352,100.28413
4.0,299,103.991472
0.0,125,105.393504
0.0,127,106.842675
2.0,202,109.495636
0.0,129,110.910805
0.0,129,112.414229
7.0,427,118.092042
0.0,127,119.331956
0.0,129,120.533619
0.0,125,122.317998
3.0,226,125.16598
0.0,129,126.689161
0.0,129,128.214566
0.0,125,129.703292
0.0,127,131.243639
2.0,202,133.78515
0.0,127,135.065095
0.0,129,136.605275
0.0,127,138.179602
0.0,127,139.478924
2.0,198,141.87258
0.0,129,143.320134
3.0,248,146.322047
0.0,125,147.722653
3.0,248,150.72097
5.0,350,155.375325
4.0,275,158.709369
0.0,129,159.995118
2.0,202,162.575078
4.0,299,165.720522
2.0,202,168.489348
2.0,202,170.94554
2.0,198,172.911711
0.0,129,174.553905
4.0,297,178.239403
0.0,129,179.48238
2.0,200,181.738407
1.0,155,183.743272
9.0,404,188.776391
0.0,129,190.444574
0.0,127,192.219533
1.0,176,194.498293
2.0,200,196.93041
6.0,382,201.730458
0.0,129,203.026032
0.0,129,204.35098
9.0,404,209.999025
6.0,400,215.184973
2.0,202,217.363369
0.0,129,218.694829
5.0,350,223.104881
0.0,127,224.47212
2.0,202,227.551428
0.0,127,229.343597
3.0,270,232.847343
0.0,127,234.400115
0.0,129,235.808923
2.0,200,238.456218
9.0,404,243.367363
0.0,127,244.910531
6.0,399,249.498028
1.0,168,251.351983
3.0,251,254.538216
7.0,322,258.666603
5.0,350,263.247657
0.0,127,264.793646
0.0,129,266.38984
8.0,369,270.935369
0.0,127,272.514276
0.0,129,274.114707
0.0,127,275.592434
0.0,129,276.932239
0.0,123,278.291429
0.0,129,279.711589
5.0,350,283.867276
0.0,129,285.454991
1.0,157,287.309691
5.0,350,292.064625
0.0,127,293.64689
2.0,202,296.194415
5.0,352,300.454616
4.0,299,303.895602
2.0,202,306.216367
1.0,157,307.811397
2.0,202,310.153895
0.0,127,312.02055
0.0,129,313.556862
2.0,202,316.166484
5.0,347,320.60397
0.0,127,322.215026
10.0,456,328.05234
4.0,277,331.442317
0.0,125,333.093625
0.0,123,334.578105
5.0,326,338.227195
5.0,352,342.188965
5.0,350,346.385733
10.0,431,351.473479
0.0,127,352.780679
0.0,129,354.120507
13.0,541,360.855489
2.0,201,363.375296
10.0,453,368.984975
1.0,157,370.769764
1.0,157,372.555912
1.0,155,374.291797
2.0,202,376.645854
0.0,125,377.983541
5.0,363,382.598191
1.0,175,384.467907
2.0,205,386.783441
5.0,327,391.073619
5.0,330,395.563391
0.0,129,396.92899
3.0,246,399.568532
0.0,129,401.586542
0.0,129,402.876431
11.0,465,408.520017
2.0,220,411.141901
10.0,431,416.165581
9.0,423,421.457519
1.0,176,423.377635
2.0,199,425.443229
5.0,350,429.46739
2.0,223,431.630165
6.0,397,436.375007
11.0,453,441.803442
1.0,155,443.450782
1.0,176,445.662369
5.0,352,449.615005
5.0,348,453.428466
1.0,153,454.967624
5.0,347,459.076577
3.0,250,462.267278
1.0,153,463.97602
0.0,129,465.429999
4.0,280,468.429949
10.0,428,472.929326
4.0,298,476.337883
6.0,377,480.583028
5.0,346,484.583377
2.0,220,487.207373
3.0,251,490.078878
9.0,505,495.85832
0.0,127,497.27161
2.0,200,499.714911
17.0,514,505.430358
3.0,216,507.554803
2.0,202,509.584257
7.0,390,513.672255
12.0,533,519.413715
2.0,202,521.545524
9.0,403,525.804855
6.0,378,529.537149
2.0,202,531.807835
9.0,404,536.10691
5.0,332,540.215861
3.0,272,543.396196
12.0,553,549.653191
3.0,271,552.18473
0.0,129,553.313497
3.0,255,555.881575
5.0,351,559.778638
1.0,174,561.525557
5.0,369,565.386733
9.0,473,570.379106
4.0,283,573.413153
10.0,431,578.115944
13.0,596,584.647528
0.0,129,585.734607
7.0,410,589.821169
9.0,461,594.235444
7.0,410,598.272615
6.0,397,602.468553
11.0,461,607.144035
5.0,327,610.212691
10.0,447,614.078824
9.0,528,619.255128
4.0,274,621.70572
