#{"t_start": 1542653485.0646713, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,129,4.575713
1.0,171,6.610425
0.0,125,8.067324
0.0,127,9.675864
0.0,127,11.264294
1.0,178,13.140263
0.0,127,14.417852
1.0,173,16.53137
2.0,222,19.400634
1.0,175,21.529098
2.0,186,23.770639
1.0,155,25.701623
2.0,202,28.367568
0.0,129,30.040094
4.0,280,33.579512
3.0,231,36.552963
0.0,127,37.829931
0.0,125,39.326147
0.0,129,40.83974
1.0,171,43.112763
3.0,229,45.879403
0.0,127,47.421214
0.0,129,48.861848
3.0,268,51.983586
0.0,129,53.462497
0.0,129,54.90005
0.0,127,56.45895
0.0,127,58.019005
1.0,155,59.942007
2.0,200,62.155135
0.0,127,63.715326
0.0,127,65.315509
1.0,170,67.301415
2.0,222,69.93019
0.0,129,71.580851
0.0,129,73.370248
1.0,173,75.547961
1.0,175,77.541058
5.0,350,81.931628
0.0,127,83.580747
2.0,187,85.846914
1.0,173,88.03152
3.0,269,91.534212
1.0,175,93.797122
2.0,200,96.472287
0.0,129,97.869821
0.0,129,99.200512
1.0,176,101.17456
0.0,129,102.720557
0.0,127,104.186154
1.0,155,106.00509
0.0,129,107.537791
10.0,451,113.234514
0.0,125,114.735433
0.0,125,116.30953
1.0,155,118.322375
0.0,125,119.506757
2.0,198,121.739458
0.0,127,123.502716
0.0,129,124.942152
0.0,127,126.532017
0.0,127,128.052171
5.0,331,132.432113
0.0,125,133.795758
0.0,129,135.063287
3.0,248,138.275575
3.0,248,141.012585
0.0,125,142.623046
2.0,202,145.07133
6.0,379,149.795111
0.0,127,151.083687
0.0,127,152.631052
2.0,200,155.191399
4.0,299,158.904954
10.0,433,164.026177
3.0,248,166.956365
0.0,125,168.455417
0.0,127,170.012893
3.0,248,172.653157
5.0,375,177.426602
4.0,297,180.876843
0.0,129,182.289076
0.0,127,183.867345
5.0,350,188.142176
0.0,127,189.80507
5.0,344,194.583136
2.0,202,197.040137
0.0,127,198.666664
9.0,404,203.406369
2.0,200,205.785137
4.0,299,209.890803
0.0,129,211.416569
0.0,129,213.049972
5.0,350,217.272309
1.0,169,219.075108
2.0,202,221.376556
1.0,173,223.644136
0.0,125,224.967991
0.0,129,227.017561
0.0,125,228.76556
0.0,127,230.341259
0.0,129,232.074899
0.0,127,233.494914
2.0,198,235.855618
6.0,379,240.833265
0.0,129,242.285599
3.0,270,245.736258
0.0,127,247.082757
3.0,248,249.633394
0.0,127,250.987886
0.0,127,252.398205
2.0,204,255.007901
0.0,129,256.471603
0.0,125,257.978898
0.0,123,259.624469
5.0,350,264.062284
0.0,127,265.53712
5.0,372,270.385754
3.0,248,273.664661
8.0,483,279.465361
5.0,326,283.140123
0.0,125,284.745713
0.0,127,286.455735
0.0,129,287.736693
6.0,382,293.073017
3.0,235,295.937567
2.0,202,298.160471
2.0,202,300.777696
2.0,200,302.954547
0.0,127,304.330462
3.0,248,307.136754
0.0,129,308.539929
2.0,202,311.026805
0.0,125,312.751022
5.0,350,317.343881
3.0,248,320.371001
0.0,129,322.001461
1.0,156,323.959453
0.0,127,325.553788
0.0,125,326.877113
0.0,125,328.365466
5.0,350,332.906224
2.0,202,335.303478
1.0,153,336.847904
9.0,404,341.422731
0.0,127,343.070899
5.0,326,346.763153
2.0,203,348.736853
0.0,129,350.513781
0.0,127,351.911704
3.0,246,354.547491
1.0,153,356.236151
1.0,172,358.384611
7.0,406,363.511142
2.0,200,365.803837
6.0,403,370.82383
4.0,299,374.343954
1.0,177,376.495329
0.0,129,377.802522
1.0,178,379.96695
4.0,319,383.762692
2.0,204,386.125697
0.0,129,387.575838
0.0,125,389.206224
0.0,129,390.745581
2.0,198,393.083868
2.0,186,395.673155
4.0,297,398.958074
1.0,157,400.947088
1.0,155,402.883886
0.0,127,404.198313
1.0,172,406.20966
3.0,230,409.017593
11.0,271,412.196908
2.0,198,414.500566
2.0,200,416.816886
4.0,277,420.050795
3.0,248,423.005714
0.0,125,424.23523
6.0,378,428.534775
10.0,411,433.144299
4.0,279,436.303898
1.0,155,438.048696
0.0,127,439.481915
3.0,248,442.288991
8.0,465,447.894491
8.0,402,452.283182
4.0,282,455.367595
2.0,185,457.518076
1.0,157,459.23031
1.0,177,461.208905
11.0,482,467.134428
5.0,328,470.752028
5.0,329,474.302214
3.0,248,476.969097
2.0,199,478.95031
1.0,173,481.059886
6.0,396,485.616613
5.0,349,489.875653
1.0,173,491.892309
2.0,200,494.152638
9.0,404,498.695058
6.0,397,503.156186
3.0,235,505.753826
5.0,326,509.04298
3.0,248,511.61233
5.0,330,515.131786
1.0,173,516.887158
2.0,202,518.857482
3.0,254,521.60317
6.0,341,525.132995
3.0,250,527.582176
4.0,281,530.540176
5.0,350,534.479823
2.0,200,536.426829
3.0,233,539.231868
4.0,297,542.717904
4.0,269,546.053773
10.0,431,550.501545
3.0,268,553.034157
2.0,202,555.062348
2.0,200,556.884415
2.0,202,559.134933
6.0,334,562.686319
2.0,206,564.764792
5.0,350,568.533548
6.0,367,572.461708
8.0,478,577.645411
7.0,362,581.586311
7.0,425,585.929007
8.0,469,590.680416
0.0,129,591.708874
4.0,280,594.337945
0.0,129,595.581925
11.0,479,600.435411
10.0,541,606.060946
2.0,223,608.219877
2.0,200,610.023455
8.0,350,613.006664
6.0,368,616.277695
1.0,157,617.896304
11.0,482,622.65361
7.0,385,626.045331
14.0,547,631.915667
0.0,129,633.033875
9.0,400,637.261623
10.0,536,643.212823
6.0,378,646.888717
6.0,343,650.403058
0.0,129,651.550266
0.0,129,652.620895
5.0,313,655.502122
9.0,404,659.505507
