clip_fraction,explained_variance,advantage_norm,grad_norm,fps,value_loss,policy_loss,policy_entropy,frames,PMM:episode_rewards,P09:episode_rewards,episode_length,epoch_idx,approx_kl_divergence,P01:episode_rewards
0.2648193359375,0.24587409608066083,15.968719178438187,21.24038366251706,216,0.4878576135262847,0.008529048532727757,1.2222469612956046,10240,262.962962962963,325.0,335.51851851851853,1,0.00766288423642533,165.0
0.224072265625,0.455722688883543,15.968719172477723,4.232626386730334,206,0.12373252054676413,0.0001844897007686086,1.481921798735857,20480,253.50877192982455,334.99999999999994,344.43859649122805,2,0.003501407489875879,150.0
0.14384765625,0.5954692002385855,15.96871919631958,4.277976242021985,213,0.13813304025679826,-0.0036404006961674893,1.6502446383237839,30720,263.0813953488372,350.0,349.2906976744186,3,0.00232893130050834,150.0
0.138525390625,0.5983599238097668,15.96871926188469,4.0790946598731015,216,0.1453326985007152,-0.0038438307004980744,1.6895303197205067,40960,281.75,377.5000000000002,360.37,4,0.0023129380200319887,150.0
0.1520263671875,0.6997803069651127,15.968719273805618,3.593577156882303,223,0.1218655931763351,-0.00442935750761535,1.7004177153110505,51200,281.25,387.5000000000011,360.95,5,0.0023981278440263648,150.0
0.13291015625,0.6610148970037699,15.968719273805618,3.962724643784706,226,0.13258356018923223,-0.004186076197220246,1.706989099830389,61440,280.75,502.5000000000002,361.8,6,0.0021431343268207633,150.0
0.124853515625,0.7487125024199486,15.968719083070756,2.9279298153408666,228,0.10158046211581677,-0.006624332597129978,1.7285719029605389,71680,275.25,500.0,362.75,7,0.002069850581370083,150.0
0.1474609375,0.7252191811800003,15.968719041347503,3.1130013579456604,228,0.12211034395731986,-0.005880980297297356,1.7324740976095199,81920,276.0,502.5000000000002,364.69,8,0.0023239387595370337,150.0
0.14189453125,0.7857302084565163,15.968719279766082,2.5937977032458837,231,0.11634555971249938,-0.006777524468270712,1.7096455805003643,92160,283.75,502.5000000000002,365.27,9,0.002326795628960407,150.0
0.1479736328125,0.8135927110910416,15.96871907711029,2.4447531780581637,233,0.11063489699736237,-0.008278011120273732,1.7265288986265659,102400,306.75,575.0,370.2,10,0.002386749643119684,175.0
0.124560546875,0.7696052744984627,15.968719279766082,2.5217569055088145,233,0.12478223403450102,-0.007080696043703938,1.7422866001725197,112640,319.25,577.5000000000002,385.44,11,0.002081365738650011,175.0
0.127880859375,0.8261552792042494,15.968719327449799,2.131109294892863,234,0.0942479282617569,-0.008714449134276946,1.7418299838900566,122880,365.5,627.5000000000002,399.63,12,0.00212188486034419,175.0
0.15126953125,0.8366950411349535,15.96871926188469,2.5280492449817613,235,0.10958882598206401,-0.008772180197775014,1.7319506376981735,133120,395.25,650.0,415.31,13,0.0023791460546820314,200.0
0.13046875,0.7905552744865417,15.968719291687012,2.4968403198291083,235,0.1339460734743625,-0.008148749730935378,1.730744221806526,143360,389.75,650.0,417.18,14,0.0021776020824406973,175.0
0.11796875,0.7970942363142968,15.968719190359115,1.9999976010407359,236,0.11350796739570797,-0.00853165721782716,1.7328220687806606,153600,396.75,652.5000000000002,420.69,15,0.002065113629896867,200.0
0.152294921875,0.8658013638108969,15.968719267845154,2.1226595813408,236,0.11246984475292265,-0.010038646629982394,1.716904029250145,163840,379.0,650.0,413.33,16,0.00250942444681669,200.0
0.1382080078125,0.7989246148616076,15.968719333410263,2.429196483839507,236,0.1384573036339134,-0.008515350514062447,1.719677697122097,174080,367.5,650.0,408.02,17,0.002177426394883069,200.0
0.1342041015625,0.8465731628239155,15.968719309568405,2.530785664676619,236,0.15492730305995792,-0.008158748856658349,1.7104188814759254,184320,363.75,650.0,405.0,18,0.00213304504741276,200.0
0.122998046875,0.8662044286727906,15.968719321489335,2.545836046075916,236,0.11930088864173741,-0.007680316726327874,1.7217885434627533,194560,367.0,650.0,404.13,19,0.002006308157649811,200.0
0.115869140625,0.8302813101559877,15.968719154596329,2.3034753559920365,236,0.11962418658658862,-0.008903435949468986,1.7176874093711376,204800,371.0,652.5000000000002,410.44,20,0.0019353227153945118,200.0
0.145458984375,0.8538916766643524,15.968719273805618,2.578656888150724,236,0.11751637996640056,-0.00956296447693603,1.7233121372759341,215040,389.0,677.5000000000002,417.7,21,0.0023327699731910817,225.0
0.145361328125,0.7948863461613656,15.968719410896302,2.7815566925330675,237,0.17498258426785468,-0.008358688299631467,1.7239357732236384,225280,404.25,675.0,417.43,22,0.00234468155797486,225.0
0.1543701171875,0.8340154007077217,15.968719255924224,1.9180935273658513,237,0.1121281721862033,-0.010705093825527002,1.7144618026912213,235520,416.75,675.0,416.6,23,0.002468183520614093,225.0
0.1421875,0.8658554401248694,15.968719112873078,2.3207521345784934,237,0.12950392414350062,-0.010770528687135083,1.69791796579957,245760,424.5,675.0,415.51,24,0.00230427035505758,250.0
0.15693359375,0.8268501624464989,15.968719345331191,2.4037657093188853,238,0.14526347701903433,-0.01003133692247502,1.7227642104029655,256000,409.75,652.5000000000002,415.37,25,0.0023868903365840428,250.0
0.1254638671875,0.7772111665457487,15.968719273805618,2.4126901447744276,238,0.1490092793945223,-0.01046624871887616,1.7273136600852013,266240,405.75,677.5000000000002,415.84,26,0.002101617213066029,225.0
0.13896484375,0.7952674593776464,15.968719238042832,2.2765987689270393,238,0.1444960814435035,-0.010910057363798843,1.7175874300301075,276480,409.25,700.0,424.92,27,0.0022728822264301137,222.5
0.14912109375,0.7965415798127651,15.968719178438187,1.958459153069446,238,0.1433527492918074,-0.011535230726440204,1.7207245215773583,286720,426.0,725.0,436.23,28,0.0023888171344199774,200.0
0.169287109375,0.8095246471464634,15.968719220161438,1.9793632700212012,238,0.14192352001555264,-0.011774357153626624,1.7099355220794679,296960,451.5,730.0000000000005,444.1,29,0.0027708868666653018,200.0
0.153369140625,0.8591682147234678,15.968719160556793,2.092305993707479,238,0.14312967176083474,-0.010611723777401494,1.704174304753542,307200,469.5,730.0000000000005,458.67,30,0.0024556611100709277,250.0
0.1193359375,0.8066551804542541,15.968719166517257,2.076321035125639,238,0.15249608983285726,-0.009447112742782338,1.7221014447510243,317440,468.25,725.0,457.05,31,0.0019809977558568844,250.0
0.123779296875,0.8388599660247564,15.968719238042832,2.24340208493645,238,0.1453349235933274,-0.010010885472001973,1.7258220791816712,327680,443.0,702.5000000000002,443.65,32,0.0020372457031274174,250.0
0.1548583984375,0.8742076221853494,15.968719327449799,2.075557270038229,238,0.14584440037142485,-0.012215481025123154,1.7059029042720795,337920,453.0,700.0,444.44,33,0.002511563346775183,250.0
0.159619140625,0.8783942390233278,15.968719291687012,1.7684194575642458,238,0.11858971950132399,-0.012380106217460708,1.6953231878578663,348160,452.25,702.5000000000002,439.1,34,0.002630356830264023,250.0
0.139697265625,0.865737595781684,15.968719238042832,2.026389413477744,238,0.146036935900338,-0.012295150195859606,1.6968010634183883,358400,474.25,725.0,441.23,35,0.0023982334332916235,275.0
0.1396240234375,0.8678594652563334,15.968719345331191,2.2425714761110798,239,0.1610368394292891,-0.01127960125959362,1.6971977055072784,368640,516.75,775.0,452.33,36,0.0023687923728633272,275.0
0.1506591796875,0.8764634899795055,15.96871930360794,2.3593911287795466,239,0.1622294391738251,-0.010818592730356614,1.6787839896976948,378880,532.75,775.0,449.04,37,0.0025575859341191356,297.5
0.1412109375,0.8501476664096117,15.968719244003296,2.195206320560307,239,0.19071372535545378,-0.011514537113907864,1.6944058001041413,389120,533.0,775.0,448.13,38,0.002383729393921221,272.5
0.129638671875,0.8363444678485393,15.968719333410263,1.9216173446880696,239,0.15933248775545508,-0.010908712075979566,1.6963604167103767,399360,532.75,775.0,445.81,39,0.0022995573776827733,275.0
0.144921875,0.8600514985620975,15.968719321489335,1.8545518593048693,239,0.1356490156147629,-0.012354422555290512,1.691373323649168,409600,500.0,752.5000000000002,438.27,40,0.0025311156375781092,222.5
0.1434814453125,0.7993418827652932,15.968719291687012,2.148416108732538,239,0.21491710217669607,-0.010155901270991308,1.6868248984217644,419840,464.0,750.0,435.18,41,0.002318128609522628,200.0
0.1525390625,0.8211886253207922,15.968719327449799,1.941880314048842,239,0.15975736449472605,-0.011222247971090837,1.6980137258768082,430080,449.0,727.5000000000002,433.35,42,0.0025098526455965874,200.0
0.158154296875,0.9141919739544392,15.968719363212585,2.0568842426620355,239,0.09985573187004775,-0.012356178788468241,1.6917954213917255,440320,454.5,702.5000000000002,434.77,43,0.002573466910598952,200.0
0.147607421875,0.9207878667861223,15.968719166517257,2.068008962153379,239,0.11713286684826016,-0.012890946625338984,1.7019366890192031,450560,456.75,700.0,445.29,44,0.0024074512719951965,222.5
0.154638671875,0.9162272933870554,15.968719428777694,1.924126153051629,239,0.11391798641998321,-0.01286832918485743,1.6861680299043655,460800,478.5,750.0,457.79,45,0.0026192904460234016,250.0
0.1607177734375,0.8807018455117941,15.96871948838234,1.6019160845695186,239,0.1109655830077827,-0.01242662050863146,1.709254650771618,471040,491.0,750.0,470.06,46,0.0027079837068643363,272.5
0.1561279296875,0.9280238684266806,15.968719363212585,1.6378235485997066,239,0.09541932241991162,-0.013813032067992026,1.6745423190295696,481280,494.5,750.0,473.7,47,0.002820523035393602,297.5
0.1412353515625,0.9050056867301464,15.968719226121902,1.9474648402717292,239,0.11393230465473607,-0.013117898636846804,1.6862004160881043,491520,522.25,750.0,476.81,48,0.002486947085845101,297.5
0.15400390625,0.8588609982281923,15.96871908903122,1.7435994533824644,239,0.1392979200463742,-0.012198309318046085,1.686429923772812,501760,524.5,775.0,471.29,49,0.002447557289815757,272.5
0.1569091796875,0.8406428538262845,15.968719238042832,1.7236452197844059,239,0.12857548436149954,-0.01382250239548739,1.6869196973741054,512000,532.75,802.5000000000002,468.28,50,0.0026365388173420073,297.5
0.152783203125,0.9109792798757553,15.96871930360794,1.7470566904680471,239,0.10481356810778379,-0.013226724889682373,1.6756929352879524,522240,538.5,802.5000000000002,469.46,51,0.0026240316550004915,300.0
0.1637451171875,0.9062677673995495,15.968719398975372,1.688105672359852,239,0.12374567172955722,-0.013604231935096323,1.664580188691616,532480,545.75,825.0,474.09,52,0.002717940874936503,300.0
0.15283203125,0.8490821227431298,15.968719273805618,1.7430585731605028,239,0.2643280355958268,-0.014340657535285573,1.6774302847683429,542720,585.75,825.0,484.81,53,0.0025984707958517416,300.0
0.1485595703125,0.8876911047846079,15.968719226121902,1.9986528287656184,239,0.14375086845830082,-0.012763229358097306,1.677770972251892,552960,596.25,800.0,488.54,54,0.002411223876902405,300.0
0.1572021484375,0.9355098910629749,15.968719309568405,1.702479388048849,239,0.09298216390889139,-0.013542980269085092,1.663806563615799,563200,604.0,800.0,491.85,55,0.0026389988814119747,300.0
0.160595703125,0.9450791276991367,15.968719214200974,1.5719468761083282,239,0.08728216961026192,-0.014088152912518127,1.6600664101541043,573440,618.0,800.0,486.68,56,0.002756294653954996,300.0
0.1557861328125,0.9394646499305963,15.968719160556793,1.7371653004134378,239,0.10809616441838443,-0.012923503505589906,1.6567670337855815,583680,585.5,775.0,476.38,57,0.0026086269067949197,300.0
0.15048828125,0.891398249566555,15.96871920824051,1.8404883557591447,239,0.14775729202665389,-0.012527702640363713,1.6733679682016374,593920,601.75,775.0,466.43,58,0.0024671086646324545,350.0
0.172802734375,0.9117603749036789,15.968719267845154,1.7177863964802522,239,0.10569825237616896,-0.013457791926884965,1.6740884162485599,604160,606.25,775.0,454.75,59,0.0028943478115027706,372.5
0.1466796875,0.8952296160161495,15.968719333410263,1.7953634670636753,240,0.14058853692840784,-0.013340837830037344,1.6839532464742661,614400,606.25,775.0,460.6,60,0.0024391859528808046,372.5
0.1421630859375,0.9251198962330818,15.968719172477723,1.7291350233019487,240,0.09918733853846788,-0.01300873049258371,1.6871678225696087,624640,615.25,775.0,471.66,61,0.0022998560560612076,375.0
0.1311279296875,0.8652133140712976,15.968719160556793,2.0131215405692577,240,0.15600143685005605,-0.011567524566635257,1.6879039473831654,634880,582.75,777.5000000000002,461.84,62,0.0021764204442209223,325.0
0.1407958984375,0.9139717187732458,15.968719321489335,1.878198180311775,240,0.09855549954809248,-0.012525157244817819,1.6615875408053398,645120,570.25,775.0,468.82,63,0.0023799773130579846,325.0
0.173486328125,0.882609948143363,15.968719273805618,1.960595663018116,240,0.14048653406789527,-0.012294459599797847,1.6645894333720208,655360,575.25,775.0,475.16,64,0.00302809139284395,322.5
0.163037109375,0.9251377381384372,15.968719393014908,1.9386660074176512,240,0.11333359368145465,-0.013925710898183752,1.6706763051450253,665600,582.25,775.0,490.12,65,0.0027377216085145233,325.0
0.1744140625,0.9233711767941714,15.96871924996376,1.9923669130422623,240,0.12392728545237333,-0.01289563274185639,1.671310705691576,675840,576.5,775.0,486.98,66,0.0027671192541677777,325.0
0.158447265625,0.9316035486757756,15.968719238042832,1.8039410398547004,240,0.12429487206973136,-0.013334955330356025,1.6797184325754642,686080,607.0,775.0,498.69,67,0.002498565260771425,347.5
0.1488525390625,0.9289226558059454,15.968719214200974,2.0101374099134524,240,0.14607547228224577,-0.012677297049958725,1.684687750786543,696320,616.25,775.0,494.35,68,0.0024304150265610125,350.0
0.161865234375,0.942610089853406,15.968719255924224,1.651559370207813,240,0.09230179687729105,-0.014160852466739015,1.6777836874127388,706560,640.0,775.0,492.67,69,0.002731115888900923,350.0
0.1587158203125,0.9231441605836153,15.968719190359115,1.9010109673818836,240,0.15080564254894852,-0.01205855598236667,1.6642284192144872,716800,650.5,800.0,487.89,70,0.002544037246821391,350.0
0.1495361328125,0.954898513481021,15.96871919631958,1.6737535568762982,239,0.08393414649181068,-0.012934167216735659,1.643870835751295,727040,670.5,800.0,493.8,71,0.00267128045768493,372.5
0.1701171875,0.9478803340345621,15.968719184398651,1.8423562838015441,240,0.11736593435052782,-0.01199692391382996,1.6438829727470874,737280,680.75,800.0,494.11,72,0.002791092576899609,375.0
0.143505859375,0.8967226542532444,15.968719083070756,2.0950594105872415,240,0.19501834709662944,-0.011810551293092431,1.6726652570068836,747520,671.5,800.0,493.37,73,0.0024292605870417368,372.5
0.1505615234375,0.9136162724345922,15.968719345331191,1.5812688620512958,240,0.14224563068710266,-0.012826597666571616,1.66544553861022,757760,661.0,800.0,486.71,74,0.002549641807923198,372.5
0.161376953125,0.927441380172968,15.96871936917305,1.6221374917712268,240,0.13182760584168135,-0.014007289810251677,1.6618040218949317,768000,674.5,800.0,491.37,75,0.0027841716747164934,372.5
0.1599609375,0.868727083876729,15.968719220161438,1.7281440840331528,240,0.168979458254762,-0.01376460364954255,1.6645267210900783,778240,659.5,800.0,486.23,76,0.0029954326796886206,350.0
0.14404296875,0.9424230068922043,15.968719202280045,1.4893498714938112,240,0.09301177626475692,-0.014957615290404647,1.6682626195251942,788480,658.25,800.0,487.97,77,0.0024692181468256823,350.0
0.13466796875,0.9042700197547674,15.968719363212585,1.7903670513969066,240,0.16651513364631682,-0.012184390968468507,1.6839530915021896,798720,660.0,800.0,493.65,78,0.0022980136839695097,397.5
0.1337646484375,0.9046444341540336,15.9687191426754,1.6079944480455304,240,0.10767126623541116,-0.014087671977904392,1.6856497548520566,808960,649.25,800.0,496.18,79,0.002434446917084494,350.0
0.146044921875,0.8999680541455746,15.968719238042832,1.8273864857356847,240,0.15318562886677684,-0.012589363473671256,1.6808154121041299,819200,634.0,800.0,502.43,80,0.002421493281599721,350.0
0.1679443359375,0.9401354372501374,15.968719351291657,1.5944071885515494,240,0.10233560587512329,-0.014090611238498241,1.6693138904869556,829440,641.75,800.0,513.2,81,0.002851250295907762,350.0
0.1430908203125,0.8870589550584554,15.968718981742859,1.7020224785134874,240,0.1598512266529724,-0.0111877620962332,1.6617986395955087,839680,664.5,825.0,522.43,82,0.0022804728003850997,350.0
0.142236328125,0.898153243213892,15.968719327449799,1.7608835259065454,240,0.28870181834790853,-0.011954880955454428,1.6748774282634258,849920,707.25,1002.5000000000024,525.29,83,0.002367488988273009,350.0
0.1438720703125,0.8600093126296997,15.968719220161438,1.9794990049685093,240,0.3066424346063286,-0.011377704270125832,1.6791800409555435,860160,757.5,1160.000000000001,535.5,84,0.0022504187687732583,372.5
0.14912109375,0.9002807945013046,15.968719291687012,1.6423344789369878,240,0.13525963546708225,-0.012393710763717536,1.6801776207983494,870400,784.0,1160.000000000001,543.27,85,0.002432470015014869,375.0
0.156787109375,0.9040593720972538,15.9687191426754,1.9216377711209653,240,0.2861928540514782,-0.013504299125997932,1.6745396852493286,880640,815.25,1275.0,542.92,86,0.0024619210335234216,375.0
0.1454833984375,0.9002762008458376,15.968719267845154,2.194090404031244,240,0.29335123898927123,-0.01098884680395713,1.6483861185610293,890880,825.75,1162.5000000000011,531.24,87,0.002397704392479084,350.0
0.1420654296875,0.8308901499956847,15.968719184398651,2.09071238408543,239,0.6069906270247885,-0.011031533167260932,1.6669294498860836,901120,903.25,1162.5000000000011,546.0,88,0.002377185640296238,372.5
0.1607666015625,0.9547559507191181,15.968719333410263,1.8094703557917975,239,0.11915504401549697,-0.013246251204691362,1.649352826923132,911360,876.0,1030.0000000000005,528.62,89,0.0026237003962481776,397.5
0.1464599609375,0.9150572869926691,15.968719315528869,1.9061145800709731,239,0.17745745430001988,-0.0114264383824775,1.622133083641529,921600,882.25,1302.5000000000002,522.51,90,0.0024317881623008714,397.5
0.156591796875,0.9577338185161353,15.968719309568405,1.8835524994465167,239,0.15938977093901485,-0.01271760378840554,1.642466638237238,931840,876.0,1302.5000000000002,514.32,91,0.002534402014294182,425.0
0.1597900390625,0.8843567728996277,15.968718963861466,2.071322204860249,239,0.5080258129164577,-0.01177172545430949,1.657939962297678,942080,937.25,1325.0,526.0,92,0.002644101110900348,450.0
0.1420166015625,0.8729935694485903,15.968719178438187,2.092375557598025,239,0.5825401911279187,-0.011392146216530818,1.6356949262320994,952320,946.0,1302.5000000000002,523.73,93,0.00247857982053607,450.0
0.127587890625,0.865706880390644,15.96871936917305,2.2644704064624133,239,0.6355427147354931,-0.009861313634246471,1.6582336559891702,962560,967.75,1325.0,518.02,94,0.0022215401225369946,450.0
0.13447265625,0.8552323803305626,15.968719267845154,1.9321531951628501,239,0.4222655119607225,-0.010725488370371749,1.6708318546414376,972800,1031.25,1302.5000000000002,523.68,95,0.0024933077388598858,450.0
0.11923828125,0.8844007179141045,15.968719220161438,1.9850249694038653,239,0.4527957109035924,-0.010327904884616147,1.6747642531991005,983040,1065.25,1542.5000000000227,523.02,96,0.0018962466518590033,447.5
0.1205078125,0.8834711331874132,15.96871919631958,2.1444952442430343,239,0.38658506427891554,-0.011061317177518504,1.664878898113966,993280,1014.0,1207.5000000000007,518.08,97,0.0020305500763814414,422.5
0.1305908203125,0.9283541325479746,15.968719226121902,1.7950321834910592,239,0.18990319208241999,-0.011931430734330206,1.6530807211995124,1003520,944.75,1207.5000000000007,512.42,98,0.002473676102931975,397.5
0.1125732421875,0.9090758066624403,15.96871919631958,1.896470867752641,239,0.34111144253984094,-0.011046466573498037,1.6524619892239572,1013760,946.5,1275.0,511.89,99,0.002007111561136146,422.5
0.1143798828125,0.919567484408617,15.968719112873078,1.9772674907118688,240,0.2361073222476989,-0.010423457368597155,1.666631679981947,1024000,875.0,1020.0000000000017,504.5,100,0.0019813932774926024,447.5
0.1272216796875,0.9623231496661901,15.968719106912612,1.5900849617720816,240,0.09738387998659163,-0.012358529415359953,1.6641489155590534,1034240,785.75,825.0,511.84,101,0.002213358646247622,450.0
0.1343017578125,0.8397675063461065,15.968719226121902,2.1218191183550763,240,0.8112946761772036,-0.011524638539049193,1.6558558531105518,1044480,849.25,842.5000000000015,515.27,102,0.002334187351494019,450.0
0.1524169921875,0.9213368818163872,15.968719357252121,1.7338531081066038,240,0.2681649388279766,-0.013869211711062234,1.6539860419929027,1054720,934.5,1205.0000000000005,535.96,103,0.0025797291704069093,475.0
0.1386962890625,0.8517902683466673,15.968719351291657,2.216520316101282,240,0.456495126709342,-0.011221461890272622,1.6431842789053916,1064960,984.5,1025.000000000002,546.67,104,0.0022954416646488026,475.0
0.1373046875,0.8989248368889093,15.968719232082368,2.1670501141774428,240,0.3464379293145612,-0.012257764328387566,1.6484306126832962,1075200,1029.0,1280.0000000000005,547.51,105,0.002472896197150789,497.5
0.1334228515625,0.7734681881964207,15.968719333410263,2.49584078686845,240,0.8402236120542511,-0.010016174358315765,1.6317089460790157,1085440,1144.25,3950.0,549.2,106,0.002100583569699975,450.0
0.131884765625,0.8348448377102613,15.968719267845154,1.9335201108306954,240,0.5459608734585345,-0.011390570590810967,1.644437201321125,1095680,1178.75,3950.0,544.04,107,0.002230747440796978,450.0
0.1324951171875,0.8344349071383477,15.968719232082368,2.2623642152540198,240,0.6830302500165999,-0.010453104217231158,1.6599540635943413,1105920,1146.75,3950.0,534.61,108,0.0022134108488902275,425.0
0.111279296875,0.7363627213984728,15.96871926188469,2.7923195833757464,240,1.002698398893699,-0.009064057453360874,1.653956288844347,1116160,1236.5,3950.0,539.32,109,0.0020361719503174066,420.00000000000006
0.1129638671875,0.8107771597802639,15.968719345331191,2.7609733279285824,239,0.961119899712503,-0.00935904111865966,1.643113848567009,1126400,1378.75,3985.0000000000005,551.87,110,0.0019369281098650854,420.00000000000006
0.127685546875,0.7981265272945166,15.968719297647477,2.6425178645933647,239,0.7193750200793148,-0.010206430430844193,1.663725521415472,1136640,1392.5,4052.5,568.98,111,0.002336853977499532,375.0
0.1479736328125,0.945676189661026,15.968719440698624,1.8821971682355432,239,0.16084226092789322,-0.012708705642580753,1.668241384625435,1146880,1358.5,3982.5000000000005,583.65,112,0.002466353633554114,450.0
0.1077392578125,0.8259743012487888,15.968719285726547,2.1350498116596888,239,0.5366668190341443,-0.0102022322909761,1.6816793389618396,1157120,1256.5,3952.5,578.48,113,0.0018809613198075802,375.0
0.109326171875,0.7656815089285374,15.968719166517257,2.511021197138105,239,0.721103758784011,-0.009259798803032026,1.678048411756754,1167360,1218.5,3975.0,573.75,114,0.0017175798903397745,447.5
0.11748046875,0.8522899743169546,15.968719357252121,2.230529119455281,239,0.5633004180155694,-0.01074410717774299,1.6840492576360702,1177600,1075.25,1600.000000000019,564.84,115,0.0018591498584558225,350.0
0.1262451171875,0.9262039139866829,15.96871926188469,1.9157887495323886,239,0.18729364415630698,-0.011103156979515916,1.6841497778892518,1187840,980.25,1325.0,540.58,116,0.002471046732489675,350.0
0.1424072265625,0.8937928780913353,15.96871919631958,2.170464515058329,239,0.5296492457273416,-0.01234286795152002,1.6614285096526147,1198080,1001.0,1302.5000000000002,527.37,117,0.0023762486026956396,350.0
0.146142578125,0.9170720171183347,15.968719190359115,2.2665320919080902,239,0.4488036507740617,-0.0122547257138649,1.6496208608150482,1208320,1037.5,1330.0000000000005,532.54,118,0.0023566525311369563,375.0
0.12646484375,0.920114454254508,15.96871930360794,2.0310222063312002,239,0.2844109789002687,-0.012010263016418322,1.6605070650577545,1218560,1004.0,1302.5000000000002,537.11,119,0.002114321707631766,497.5
0.122119140625,0.9319422792643308,15.968719226121902,1.8336845278714378,239,0.2889812802663073,-0.011659835863974876,1.6610992036759853,1228800,1069.75,1325.0,552.46,120,0.0019767131959614196,650.0
0.1364990234375,0.9529162023216486,15.968719345331191,1.6368989492655968,239,0.1200306176324375,-0.013648157743955381,1.662226778268814,1239040,964.5,1072.5000000000018,538.36,121,0.0025355111931279007,600.0
0.1224365234375,0.8389605402946472,15.96871926188469,2.796115208566092,239,0.8308851034613326,-0.010619647141948008,1.646059411764145,1249280,1074.5,1325.0,543.61,122,0.002153352750815736,647.5
0.1029541015625,0.7763804521411657,15.968719166517257,3.693366293608272,239,1.300447798334062,-0.0083238618390169,1.629970009624958,1259520,1147.25,3950.0,547.76,123,0.0017370016378325582,572.5
0.1000244140625,0.7419185228645802,15.968719267845154,4.635115069558372,239,1.746570362127386,-0.008922243826964405,1.628846126794815,1269760,1482.75,4157.500000000001,568.26,124,0.0017678370080378362,522.5
0.1149169921875,0.7517631009221077,15.968719333410263,5.121292030437454,239,1.4546713253948838,-0.008177804683509749,1.6174834556877613,1280000,1721.0,4382.500000000001,579.83,125,0.0018210583051203144,500.0
0.112548828125,0.7705889344215393,15.9687191426754,5.642185045789025,239,1.9274417817126959,-0.007234970914942096,1.6024841241538526,1290240,1952.5,4450.0,588.41,126,0.0017823205604262083,497.5
0.1328857421875,0.8389799229800701,15.968719190359115,3.709610156351002,239,0.9304836387746036,-0.011786125100479694,1.6359273009002209,1300480,2063.5,4450.0,599.07,127,0.002165575450317505,497.5
0.101171875,0.8043941631913185,15.96871936917305,4.606168426697588,239,1.596050897333771,-0.008763520350839826,1.6223453171551228,1310720,2159.0,4455.000000000001,603.15,128,0.0018613205603518126,475.0
0.1251220703125,0.8510636746883392,15.968719184398651,3.238734032361529,239,1.0054892496205867,-0.009835569208371453,1.634600155800581,1320960,2056.5,4285.000000000001,597.94,129,0.001957020929535568,497.5
0.122998046875,0.8204553004354238,15.968719291687012,4.254389293882676,239,1.468971563829109,-0.010515214649785776,1.631160881370306,1331200,1953.25,4252.5,589.44,130,0.002313885916874225,472.5
0.1258056640625,0.8123410172760487,15.968719273805618,2.73844238462092,239,0.7474828804843128,-0.010217170088071725,1.6560908630490303,1341440,1904.25,4285.000000000001,599.03,131,0.0019484308159124942,522.5
