P01:episode_rewards,grad_norm,explained_variance,advantage_norm,episode_length,policy_loss,PMM:episode_rewards,policy_entropy,value_loss,approx_kl_divergence,fps,frames,P09:episode_rewards,clip_fraction,epoch_idx
0.0,0.053276996148655144,1.2665987014770507e-08,15.96871758699417,310.92,-0.0017348595942166868,103.0,1.6113596469163896,0.008915978823006298,0.0029258133371513396,449,450560,200.0,0.2221923828125,44
0.0,0.0542024572486169,1.080334186553955e-08,15.968717765808105,324.5,-0.00184847737691598,156.25,1.6513255044817925,0.01066584293548658,0.0030669276942148827,449,460800,452.50000000000017,0.250830078125,45
47.50000000000001,0.05548171203946915,-8.568167686462402e-09,15.968717455863953,332.47,-0.001282747893128544,189.5,1.6771003134548663,0.011039848305426859,0.0028577908418355945,450,471040,500.0,0.2066650390625,46
50.0,0.05703566208980624,2.9802322387695314e-09,15.968717873096466,338.2,-0.0013321901511517352,211.75,1.6625658303499222,0.012541653950756881,0.0029146651159692285,451,481280,500.0,0.22138671875,47
50.0,0.0561755026479296,-1.564621925354004e-08,15.968717741966248,342.65,-0.001380590538974502,224.5,1.6870245881378652,0.012391371307603549,0.0025993383920422273,452,491520,500.0,0.2015869140625,48
75.0,0.05531306063353385,-6.332993507385254e-09,15.968717926740647,343.49,-0.0011960079562413739,239.0,1.6211636625230312,0.01552016471105162,0.002477271461469854,452,501760,455.0000000000004,0.175,49
122.5,0.05584381703539333,-1.1175870895385742e-09,15.968717950582505,350.34,-0.0007923705221401178,257.25,1.6184856928884983,0.014206224367080722,0.0021434739820620054,451,512000,452.50000000000017,0.16015625,50
122.5,0.056048019487360747,2.6077032089233397e-09,15.968717831373215,351.17,-0.0007698669480305398,260.25,1.6086916655302048,0.01395638682806748,0.0023829988531474553,451,522240,477.5000000000002,0.1714111328125,51
125.0,0.05164131657404304,-8.195638656616212e-09,15.968717950582505,352.7,-0.0015012404386652634,271.75,1.5479236163198948,0.014899613460875117,0.0026299374608242942,451,532480,482.5000000000007,0.184228515625,52
125.0,0.05414089830657619,1.2293457984924316e-08,15.968717902898788,343.1,-0.0008314765877003083,270.25,1.5940309002995492,0.014177554748312105,0.0022227928508641525,450,542720,550.0,0.156201171875,53
125.0,0.05407154924539829,-1.6391277313232423e-08,15.968717896938324,346.29,-0.0012417737489158753,261.5,1.6756476409733296,0.012702611125132535,0.0027273707607491813,451,552960,430.0000000000004,0.19482421875,54
125.0,0.05464225415214965,1.1175870895385742e-08,15.96871782541275,350.94,-0.0017695410882879515,256.25,1.7359385281801223,0.0123211795991665,0.0029377617510590428,451,563200,500.0,0.232763671875,55
50.0,0.05486421123918158,-1.3411045074462891e-08,15.968717473745347,354.63,-0.0014558425034920219,235.5,1.6830899007618427,0.01092954983105301,0.0029411907455823894,451,573440,425.0,0.2267578125,56
47.50000000000001,0.05186581957976111,1.4901161193847657e-09,15.968717551231384,351.7,-0.0013637274358188733,208.5,1.6087431393563747,0.00966390058711113,0.002721133668296716,451,583680,400.0,0.2116943359375,57
50.0,0.051804520762455876,-5.960464477539063e-09,15.968717741966248,351.54,-0.0011373411722161108,187.25,1.5228379733860493,0.012435591802932322,0.002202034730521518,451,593920,350.0,0.1535400390625,58
50.0,0.05115618719413122,-9.685754776000977e-09,15.968717861175538,358.29,-0.0009980672995880014,205.75,1.4983828991651535,0.01193423880795308,0.0024322751586169033,451,604160,350.0,0.17412109375,59
50.0,0.04885763636830875,4.097819328308106e-09,15.96871771812439,359.47,-0.0014474387760856188,219.0,1.5562070921063422,0.00977094515455974,0.0025184627038129293,451,614400,352.5000000000002,0.2051025390625,60
75.0,0.052645771240751635,-1.1548399925231934e-08,15.968717843294144,356.11,-0.0013328136956261005,224.75,1.6218769378960132,0.011357800082259928,0.0030678705442085175,452,624640,362.5000000000011,0.206884765625,61
50.0,0.05308974529388031,4.470348358154297e-09,15.968717724084854,352.13,-0.0009417647219379432,221.0,1.590451817959547,0.012689647045044694,0.002559562767055468,452,634880,477.5000000000002,0.1969482421875,62
50.0,0.052865786245983856,2.9802322387695314e-09,15.96871771812439,357.71,-0.0020775523404154227,225.5,1.5938303463160992,0.010195194350490055,0.003379595765977683,451,645120,505.00000000000045,0.2434326171875,63
75.0,0.05110225919355933,2.60770320892334e-08,15.968717807531357,366.18,-0.0012577867906657047,234.0,1.5353375419974327,0.011682322905107867,0.0026318476831022506,448,655360,552.5000000000002,0.15615234375,64
75.0,0.04881763700848242,1.7881393432617187e-08,15.96871775984764,371.85,-0.0007832180257537402,240.25,1.5624140195548535,0.010396002409106587,0.0022432367870237613,449,665600,527.5000000000002,0.1713134765625,65
75.0,0.049211657054465376,-3.725290298461914e-09,15.96871777176857,375.96,-0.0015932633210468338,247.75,1.510202991217375,0.010878691670950503,0.0024812480221896747,449,675840,527.5000000000002,0.182666015625,66
75.0,0.048933865585321513,-1.1175870895385742e-09,15.968717730045318,378.83,-0.0006879630196635844,251.5,1.4624099276959897,0.011767763142415788,0.002044721140163119,449,686080,525.0,0.150439453125,67
50.0,0.04747243148251347,-2.570450305938721e-08,15.968717592954636,372.39,-0.0012079149411874824,226.0,1.5070452317595482,0.00929815558865812,0.002651471580264797,448,696320,457.5000000000006,0.1945068359375,68
50.0,0.04942477378127225,2.868473529815674e-08,15.968717855215072,376.64,-0.0011092603999713901,234.5,1.4401056580245495,0.012026138015789911,0.0022055142688600427,447,706560,482.5000000000007,0.169482421875,69
50.0,0.05096100482085876,-1.7136335372924803e-08,15.968717646598815,379.57,-0.0010627570478391134,238.75,1.53119398355484,0.011137102090287954,0.002609649512919532,446,716800,575.0,0.198095703125,70
47.50000000000001,0.052369029200315775,-2.9802322387695314e-09,15.968717831373215,373.11,-0.0016350601104932138,220.25,1.508662787079811,0.00923214539179753,0.0031191024704980918,445,727040,550.0,0.241650390625,71
50.0,0.04641243766257562,-1.1175870895385742e-09,15.968717831373215,374.21,-0.0011715539156284648,225.75,1.4538178272545337,0.010489690921167494,0.0026436341725229796,442,737280,505.00000000000045,0.1787841796875,72
50.0,0.05060816817829589,-1.2665987014770507e-08,15.968717819452285,378.11,-0.0015089282311237183,221.0,1.449867481738329,0.011307964590378106,0.0025825277678563907,442,747520,477.5000000000002,0.18974609375,73
72.50000000000001,0.050502910982510495,-8.195638656616212e-09,15.968717688322068,385.25,-0.001240024272556184,235.5,1.410629714280367,0.013179845699050929,0.002217396799795779,441,757760,477.5000000000002,0.156103515625,74
100.0,0.05215160844692825,-3.3527612686157227e-09,15.968717950582505,392.26,-0.0014316778448119293,255.5,1.369613230228424,0.011361674757790752,0.0025700912277216046,440,768000,477.5000000000002,0.2064697265625,75
97.5,0.049787357270411225,1.4156103134155273e-08,15.968717551231384,396.49,-0.0019473824941087514,258.75,1.3927611887454987,0.009563191971756169,0.002967490483300139,439,778240,550.0,0.2078125,76
75.0,0.051851265178617635,1.862645149230957e-09,15.968717765808105,385.09,-0.0008945729568949901,243.5,1.4465389877557755,0.00959975766381831,0.002749985998559623,435,788480,502.5000000000002,0.211474609375,77
75.0,0.05275514730167019,1.4901161193847657e-09,15.968717688322068,380.62,-0.0009981396578950807,236.25,1.430828944593668,0.010606124588139209,0.002785719008647902,431,798720,525.0,0.21513671875,78
75.0,0.05289628681668459,3.7252902984619143e-10,15.968717765808105,377.09,-0.00100783116358798,230.5,1.4489896796643733,0.011130058301932876,0.0026743707868490674,427,808960,502.5000000000002,0.185986328125,79
75.0,0.04844500897604476,8.195638656616212e-09,15.968717461824417,380.21,-0.0006388605521351565,245.5,1.4473205633461474,0.01016020412916987,0.0025065622228396477,423,819200,525.0,0.1664794921875,80
75.0,0.05236029279990739,-1.1175870895385742e-09,15.96871783733368,384.35,-0.0016714674151444343,242.0,1.4770167931914329,0.01117744530492928,0.002901362794580109,420,829440,525.0,0.2356689453125,81
50.0,0.04876648890398476,1.825392246246338e-08,15.968717604875565,382.36,-0.001700630460982211,229.0,1.5114298030734061,0.007183162987348624,0.003163917924985071,417,839680,527.5000000000002,0.2374267578125,82
25.0,0.0533467797196708,6.7055225372314455e-09,15.968717432022094,363.79,-0.00084542417753255,198.0,1.619621903449297,0.009037372975035396,0.0035277218731607717,413,849920,477.5000000000002,0.2429443359375,83
25.0,0.050174293481934196,1.2293457984924316e-08,15.968717569112778,354.62,-0.0017246976727619766,173.75,1.6491615146398544,0.008187001787700866,0.0029376553616657477,410,860160,430.0000000000004,0.2384521484375,84
25.0,0.050437613942944395,3.2782554626464846e-08,15.968717443943024,333.87,-0.0011842638232337777,145.75,1.6507102809846401,0.005947691157052759,0.00441789563636803,407,870400,307.5000000000006,0.3063720703125,85
22.500000000000007,0.04872850851846762,8.940696716308593e-09,15.96869969367981,319.71,-0.0012262865871889516,122.75,1.6061118766665459,0.004237932265449729,0.004008735137040276,404,880640,307.5000000000006,0.284033203125,86
0.0,0.044170379853989465,-5.960464477539063e-09,15.96865753531456,305.92,-0.001376607541760677,78.5,1.5648165322840213,0.003004086596477373,0.004148329124737416,401,890880,202.50000000000023,0.2969482421875,87
0.0,0.04804765871508364,4.8428773880004884e-09,15.968716806173324,302.75,-0.00148472900109482,70.75,1.6631086431443691,0.005082491200141703,0.004226517652921302,398,901120,152.50000000000023,0.3150390625,88
0.0,0.048364708317163115,3.01748514175415e-08,15.968716371059418,302.04,-0.0008083556625933852,61.25,1.645126575231552,0.004405389163457585,0.003482158745532615,396,911360,127.50000000000021,0.288037109375,89
0.0,0.04614846851268722,-7.450580596923828e-09,15.96871435046196,301.3,-0.0015428910570335574,64.5,1.643253866583109,0.0038223451915712302,0.004259553173324093,393,921600,127.50000000000021,0.328076171875,90
0.0,0.04842813004161103,9.685754776000977e-09,15.96871464252472,298.53,-0.0018652385551831685,51.5,1.6359669469296931,0.003520418286086624,0.0038945172027865737,391,931840,100.0,0.33056640625,91
0.0,0.04497858508443118,-7.450580596923829e-10,15.96870443224907,296.15,-0.0014233112611691467,46.0,1.5856456734240054,0.0023723948245319092,0.00429620830592512,389,942080,100.0,0.337646484375,92
0.0,0.04629254794671845,3.3527612686157227e-09,15.968624073266984,294.63,-0.0007319744219785207,43.5,1.6148557245731354,0.00263822987109561,0.003348847920528897,387,952320,75.0,0.2856201171875,93
0.0,0.048420567137741656,-7.078051567077636e-09,15.968710684776307,294.87,-0.0008732393151149153,41.5,1.6577017895877362,0.0040028181431353005,0.003369192252364428,385,962560,100.0,0.2599365234375,94
0.0,0.050020925812411285,5.215406417846679e-09,15.968708074092865,297.3,-0.0006537853270856431,49.25,1.6928791984915734,0.004217905885343498,0.0034734769117449106,383,972800,102.50000000000021,0.267333984375,95
0.0,0.04956519562497398,0.0,15.968716621398926,302.5,-0.001556844831793569,66.75,1.7068409092724324,0.005443545423247542,0.0038035634714105983,381,983040,150.0,0.273583984375,96
0.0,0.04271191298073641,-1.2665987014770507e-08,15.968706476688386,302.05,-0.0012952402372320647,76.0,1.5909758642315865,0.00415350345487866,0.0039042993017119445,380,993280,175.0,0.274658203125,97
0.0,0.04776186047091752,-1.7881393432617187e-08,15.968717074394226,302.37,-0.0015299481518013635,77.5,1.5978876866400242,0.005783432466159866,0.00359373144010533,378,1003520,175.0,0.2751220703125,98
0.0,0.052135093956608425,-8.940696716308593e-09,15.968710279464721,305.16,-0.0011120061955807615,88.25,1.7032293371856213,0.005839996815622328,0.00445748198687852,376,1013760,202.50000000000023,0.3294677734375,99
0.0,0.058991085678684184,-1.862645149230957e-09,15.968717676401138,318.79,-0.001211471067290404,126.5,1.7516079060733318,0.011310727117779607,0.002393189008705576,374,1024000,350.0,0.2199462890625,100
0.0,0.059820333864058196,-1.2665987014770507e-08,15.968717783689499,336.48,-0.0016860727235325612,183.0,1.7101719498634338,0.013466044804954436,0.002643601449088706,373,1034240,452.50000000000017,0.2317138671875,101
72.50000000000001,0.05646831857687064,-2.644956111907959e-08,15.968717986345291,346.87,-0.0012968525228643558,231.25,1.6247120849788188,0.013998126672231593,0.0023448774084954493,371,1044480,500.0,0.1820556640625,102
125.0,0.05530474274668592,-1.2665987014770507e-08,15.968717926740647,357.94,-0.0015858093429415021,264.25,1.5446428127586842,0.015504347594105638,0.0024763623152750823,369,1054720,477.5000000000002,0.1913818359375,103
125.0,0.05082533809406686,-1.601874828338623e-08,15.968717861175538,360.07,-0.000904251374231535,268.5,1.5025239035487175,0.015023974029463715,0.0016158170152664297,368,1064960,402.5000000000002,0.1211669921875,104
150.0,0.05615429297105632,9.685754776000977e-09,15.96871787905693,352.83,-0.0017429380066459998,261.5,1.4730389647185802,0.016649987889104524,0.00214256243349098,366,1075200,350.0,0.1744384765625,105
175.0,0.05476120600080976,-1.4156103134155273e-08,15.968717807531357,355.92,-0.0008662115465995157,283.5,1.4821022644639015,0.017255344244767913,0.001684980076811371,365,1085440,377.5000000000002,0.14072265625,106
175.0,0.05443037918771597,-9.313225746154785e-09,15.968717741966248,352.64,-0.0014540192438289522,297.5,1.4857433676719665,0.015743379548075608,0.0023638766623889753,363,1095680,427.5000000000002,0.189208984375,107
175.0,0.05317586179460415,1.1920928955078126e-08,15.968717813491821,354.09,-0.0012215939324960346,290.75,1.5079256482422352,0.01458909068896901,0.002164055209209437,362,1105920,400.0,0.1632080078125,108
172.5,0.056540484321298545,6.7055225372314455e-09,15.968717783689499,355.91,-0.0013781804958853173,277.0,1.5443102948367595,0.015260517076239922,0.0023218628598215218,360,1116160,377.5000000000002,0.1797119140625,109
150.0,0.053779749496319286,-2.9802322387695314e-09,15.968717956542969,354.11,-0.0010560511935182148,261.0,1.5606674872338773,0.015280197883839719,0.0021163658708701406,359,1126400,375.0,0.17080078125,110
150.0,0.05562545601371912,-3.725290298461914e-09,15.96871783733368,359.66,-0.0010740726291260216,284.5,1.5822717718780042,0.01684455915237777,0.0021029333688773024,358,1136640,400.0,0.1559814453125,111
150.0,0.05559859913381977,-9.313225746154785e-09,15.96871775984764,365.04,-0.0007162933350628009,309.0,1.5689141042530537,0.01535486559405399,0.0019280735827862828,356,1146880,600.0,0.177099609375,112
150.0,0.058366007435398715,-4.470348358154297e-09,15.968717801570893,367.18,-0.0017735663859639317,318.0,1.569592545926571,0.015253582881996408,0.003167966784934606,355,1157120,600.0,0.243115234375,113
150.0,0.05631765009092889,-1.601874828338623e-08,15.96871783733368,368.16,-0.0009141284328507027,314.25,1.5809641547501088,0.015014467261789833,0.002020824852766623,354,1167360,600.0,0.1644775390625,114
125.0,0.054433767134797126,1.3411045074462891e-08,15.968718016147614,353.72,-0.0010590447520371527,278.75,1.6357524245977402,0.013224857729801443,0.002435962953336457,352,1177600,552.5000000000002,0.2009765625,115
100.0,0.05669035573608283,-3.3527612686157227e-09,15.9687175989151,347.97,-0.0011214157901122234,252.75,1.665403812378645,0.011061393277486786,0.002793376466996733,351,1187840,402.5000000000002,0.24189453125,116
75.0,0.05481445431851617,-2.6077032089233397e-09,15.968718069791795,340.33,-0.0010627794275933412,217.5,1.6994674235582352,0.011450190166942775,0.002627272293341321,350,1198080,377.5000000000002,0.21123046875,117
50.0,0.053381803717184505,-1.4901161193847657e-09,15.968717813491821,344.67,-0.00116138612938812,204.5,1.691215604543686,0.011898864605609561,0.0020691377973548696,349,1208320,380.00000000000045,0.1737060546875,118
50.0,0.05424520211002219,-6.332993507385254e-09,15.96871777176857,347.94,-0.0016114420159283327,215.0,1.7009005658328533,0.010555035035213222,0.002619428639684429,348,1218560,480.00000000000045,0.228271484375,119
25.0,0.052630972929023835,-3.3527612686157227e-09,15.96871738433838,346.06,-0.0016762976498284842,196.0,1.709566767513752,0.0076049463707931865,0.0034120425079777307,347,1228800,430.0000000000004,0.3027099609375,120
25.0,0.05219270243396753,-1.1175870895385742e-08,15.96871754527092,335.06,-0.0010565097138169222,174.5,1.7223299264907836,0.007153865541567939,0.003128760243777151,346,1239040,430.0000000000004,0.2742919921875,121
0.0,0.04838390050686085,5.587935447692871e-09,15.968717086315156,318.6,-0.0017452612133638467,117.25,1.6588939547538757,0.005030513231395162,0.0036376466901060665,345,1249280,232.50000000000063,0.3217529296875,122
0.0,0.043507289406747765,-2.905726432800293e-08,15.968607157468796,306.2,-0.0013319296891495468,84.0,1.601840467005968,0.002776502581110396,0.003941140465190074,344,1259520,175.0,0.320361328125,123
0.0,0.048767271581716135,-7.450580596923829e-10,15.968698799610138,297.31,-0.0007551439179223962,61.0,1.678219459950924,0.004433821291459594,0.004185707116994309,343,1269760,127.50000000000021,0.327734375,124
0.0,0.049980530861642225,-1.2665987014770507e-08,15.968717402219772,302.09,-0.0017268078689085086,72.0,1.7575415305793285,0.006971554326173646,0.003906341703964244,342,1280000,150.0,0.320654296875,125
0.0,0.056931838783501054,-1.7881393432617187e-08,15.968717801570893,312.6,-0.001378550827212166,110.0,1.7639314480125905,0.009891282434546156,0.0031306913787830125,342,1290240,250.0,0.2740234375,126
0.0,0.05385421560372354,-1.080334186553955e-08,15.968717700242996,327.35,-0.0010021416732342915,148.25,1.7752137899398803,0.008298995981476764,0.0029227342423155276,341,1300480,325.0,0.2759033203125,127
25.0,0.05272780934087541,-5.960464477539063e-09,15.968717658519745,329.96,-0.0016580845473072258,163.5,1.7609329499304294,0.006656750972797454,0.003933637324610118,340,1310720,425.0,0.30927734375,128
25.0,0.04940690614469212,-2.2351741790771484e-09,15.968717074394226,323.68,-0.002182851297038724,141.75,1.7033788815140725,0.006339531884987082,0.003361436909654003,339,1320960,285.00000000000085,0.284619140625,129
0.0,0.05088287926432246,-8.940696716308593e-09,15.968717378377914,315.69,-0.0016782122902441188,116.75,1.6177536636590957,0.008066331181657916,0.0026838442379585104,338,1331200,250.0,0.2161865234375,130
0.0,0.04852515093459121,1.601874828338623e-08,15.968717783689499,322.09,-0.0012181138106825528,125.5,1.491536907851696,0.007833439943169651,0.0025824021515234107,337,1341440,252.50000000000023,0.2134033203125,131
0.0,0.05117852113769232,-1.7881393432617187e-08,15.968717741966248,326.2,-0.0012546878191642464,148.25,1.5276097536087037,0.009759275312535464,0.002471794681287065,336,1351680,377.5000000000002,0.1955078125,132
25.0,0.048958486028526406,5.960464477539063e-09,15.96871771812439,330.51,-0.0011183824011823163,163.75,1.5320185989141464,0.008035472980736813,0.002958720586883601,335,1361920,357.5000000000007,0.23037109375,133
50.0,0.052226363945046136,8.568167686462402e-09,15.968717741966248,337.49,-0.0021861376430024394,182.0,1.5051001362502574,0.011244074394926428,0.0027870756704487577,335,1372160,350.0,0.247607421875,134
50.0,0.05120162388309337,2.6077032089233397e-09,15.96871775984764,346.58,-0.0009504282556008547,206.75,1.4898388162255287,0.011918717994194594,0.002460138765627562,334,1382400,475.0,0.194921875,135
75.0,0.0498615818188821,-1.4528632164001465e-08,15.968717628717423,352.63,-0.000765711888379883,213.5,1.515910992026329,0.011516583160482697,0.0021507159411385144,333,1392640,402.5000000000002,0.1760009765625,136
100.0,0.05307574187307024,-7.82310962677002e-09,15.96871783733368,359.28,-0.0006560482179338578,234.25,1.575372762233019,0.013013695878908039,0.0017507276251080839,332,1402880,402.5000000000002,0.1466552734375,137
