policy_entropy,policy_gradient_bias_correction,P09:episode_rewards,frames,q_loss,advantage_norm,grad_norm,episode_length,model_prob_std,fps,PMM:episode_rewards,avg_q_retraced,policy_gradient_loss,rollout_prob_std,policy_loss,P01:episode_rewards,epoch_idx,explained_variance,avg_q_selected
2.1970366716384886,0.0,0.0,79200,4.906795764251607e-06,0.021688601615217826,0.001416584271467424,3324.6666666666665,0.0019809906487353148,439,0.0,-0.0003750573788844728,7.598752013109334e-05,0.0019809905982886753,7.598752013109334e-05,0.0,11,-3.9444136301676433,-0.00044527494125456236
2.197198740641276,0.0,0.0,86400,8.394237755264081e-07,0.0068308132700622085,0.00046319802481976615,3324.0,0.0005523462013419096,445,0.0,-0.0011809282979811542,7.21861500248148e-05,0.0005523462081328034,7.21861500248148e-05,0.0,12,-5.288665000597636,-0.0012362337399584552
2.1971965154012043,0.0,0.0,93600,1.4915874137007754e-06,0.008344515118127067,0.0009972889871348166,3324.0,0.0005833836049229528,448,0.0,-0.00044526600994079975,4.553043671270037e-06,0.0005833835641775901,4.553043671270037e-06,0.0,13,-5.500545279184977,-0.00043718427622631376
2.197213045756022,0.0,0.0,100800,6.936576392983322e-07,0.006718880333937705,0.0005002558299871166,3324.0,0.00046845562465023247,453,0.0,-0.0010037525906833858,2.7513032485633933e-05,0.0004684555974866574,2.7513032485633933e-05,0.0,14,-5.379301643371582,-0.0010209643619418785
2.197096649805705,0.0,0.0,108000,3.4230974771768765e-06,0.018559493434925873,0.0011350736600360097,3324.0,0.0017187219171319156,458,0.0,-0.0006190137171264117,5.862370762770297e-05,0.0017187218618346378,5.862370762770297e-05,0.0,15,-4.081177624066671,-0.0006580172215763014
2.1971950133641562,0.0,0.0,115200,7.791822712969557e-07,0.0066000539110973476,0.0004395363790173152,3324.0,0.0005928941594902426,462,0.0,-0.001343290420481935,4.0279277114526243e-05,0.0005928941677363279,4.0279277114526243e-05,0.0,16,-4.806479406356812,-0.0013543835103822252
2.1971420648646736,-2.8044359585628906e-08,0.0,122400,2.189973782449445e-06,0.014645985167645403,0.0008269127206843297,3324.3055555555557,0.0013312362763659507,461,0.0,-0.0009041106648441027,4.1710848510020356e-05,0.003047059915016501,4.1682804191807356e-05,0.0,17,-3.860893344207416,-0.0009305669303648756
2.1972042956175626,-1.90386308200156e-09,0.0,129600,1.2188559711544586e-05,0.011923327449651893,0.0005250135513353183,3324.3055555555557,0.0005903346243331922,458,0.0,-0.0011549567119792784,-1.6572787628170146e-05,0.004571165584892644,-1.6574691584589835e-05,0.0,18,-2.764888440343753,-0.001155918139360938
2.197211899249642,-1.586127161793364e-08,0.0,136800,1.387418210087781e-05,0.011605280235267449,0.00046209366483996293,3324.3055555555557,0.0005015089265631374,454,0.0,-0.0013143091480661599,-3.778919606788195e-05,0.003479083600793308,-3.780505735231596e-05,0.0,19,-2.2633881227009827,-0.0012941810817035193
2.1972172517246666,-2.1625062195261714e-08,0.0,144000,2.3912129613004463e-07,0.0048144324396511475,0.0001777973265122331,3324.3055555555557,0.0003895050211594069,451,0.0,-0.0016374291838950569,5.4673444735040925e-05,0.003117099695769751,5.465181964920039e-05,0.0,20,-1.8199012152212006,-0.0016604602299325748
2.197218072935043,-6.753504371714623e-08,0.0,151200,7.558572371468064e-06,0.007558591900616341,0.00022991670147620008,3324.3055555555557,0.0003584794097659858,448,0.0,-0.0010957869678276176,6.68888301725726e-05,0.0037814223922326374,6.682129516375696e-05,0.0,21,-2.034360277128225,-0.0011294081766997327
2.1972174373726365,-7.667052461413964e-09,0.0,158400,1.180768236734083e-05,0.009510552345939218,0.00027336625422983953,3324.3055555555557,0.0003748546886405771,446,0.0,-0.0005995126098769972,7.151906130153021e-05,0.003988846258833666,7.151139419837175e-05,0.0,22,-2.4857607009060803,-0.0006443943925056835
2.19722163977131,-1.0621708166276845e-09,0.0,165600,1.1256733460939304e-07,0.003097419217342071,0.00010698003142824344,3324.2916666666665,0.000237387080263048,443,0.0,-0.00045781282299555765,1.9790182080504633e-05,0.004296974414667905,1.9789119932169915e-05,0.0,23,-2.5879143812211733,-0.0004699148642629595
2.1972220391129693,4.211358848269145e-09,0.0,172800,8.742030026836545e-08,0.002839945195956961,0.00010630853957247325,3324.2916666666665,0.00021998152797620354,441,0.0,-0.0002654682665355501,1.5136197874042598e-05,0.003961399886331934,1.5140409209461825e-05,0.0,24,-1.943655319128718,-0.00027512411576007103
2.1972212410540806,-8.946632649535029e-09,0.0,180000,1.360738943561523e-05,0.00863828250892564,0.0002063528532754323,3324.2916666666665,0.0002331599718231051,440,0.0,-0.00018339862988853834,6.331419404609227e-05,0.004410797094363565,6.33052474082913e-05,0.0,25,-2.064147082065779,-0.0002275018167439691
2.1972170367442745,1.8488903614460078e-09,0.0,187200,2.991234304577426e-05,0.01629188422902694,0.00041659319653603315,3324.2916666666665,0.0003331794720811775,437,0.0,0.00011142482899946457,-1.7292882195716686e-05,0.002689054024542211,-1.7291033297652044e-05,0.0,26,-2.024491642199496,0.00010200757655303235
2.1972235162895193,1.9019035936275306e-09,0.0,194400,4.788905714542298e-08,0.0020418811936407885,6.020412868893052e-05,3324.2916666666665,0.00015469527227042533,436,0.0,7.572013671502975e-05,-2.571227291790793e-06,0.0023781659410195533,-2.5693253792078127e-06,0.0,27,-2.2289971392534715,7.678889959483437e-05
2.197222475620805,-8.167335489398893e-10,0.0,201600,7.586745909602211e-08,0.00263251669115754,7.760351840204027e-05,3324.35,0.00020884482302617038,434,0.0,7.573929691194023e-05,-2.2801339016816367e-06,0.003489845573131552,-2.2809506358819074e-06,0.0,28,-2.1087978265130958,7.742687228022189e-05
2.1972233521749103,-2.9580576018280643e-09,0.0,208800,4.955140029893815e-08,0.0019507396422069714,6.0394571663727936e-05,3324.35,0.00015602315298709736,433,0.0,6.211198214570022e-05,-1.6813675499338473e-06,0.0026944271360486117,-1.6843256045232703e-06,0.0,29,-2.1556044635744325,6.264116800953918e-05
2.197223330048657,-2.2084659908235456e-09,0.0,216000,4.002298063278655e-08,0.0019629987850303273,6.755706722308745e-05,3324.35,0.0001616745461995369,432,0.0,0.00017076438271981705,-7.449603731771203e-06,0.0025145825518564703,-7.451812190842693e-06,0.0,30,-1.7170769733222073,0.00017531816572652578
2.1972236243505328,-9.501409042261206e-10,0.0,223200,4.22292826796478e-08,0.001925076107269248,5.767216234544243e-05,3324.35,0.000151035004517003,430,0.0,3.812047442922433e-06,-8.709844266519289e-07,0.0022695665691710243,-8.719345656613743e-07,0.0,31,-1.9382524495560027,4.9716901624741494e-06
2.197223349024379,-7.969527901805248e-10,0.0,230400,4.5906431617761255e-08,0.0020478812477478406,5.960027878616421e-05,3324.35,0.00016432899367582794,430,0.0,-1.5125160847794126e-05,-2.038649607391626e-06,0.0022103974023072607,-2.039446555775455e-06,0.0,32,-1.9316011199284169,-1.2294136346335946e-05
2.1972208847034547,2.02509558060942e-09,0.0,237600,1.1657846485091462e-05,0.007284609539507534,0.00021978605191690223,3324.35,0.0002222096296440762,427,0.0,-0.00026420645565788204,-6.0210873201615054e-05,0.0023013694475755783,-6.020884810605911e-05,0.0,33,-1.5472582800520789,-0.00023629504181448574
2.197220223177047,2.3264202727033486e-08,0.0,244800,1.9929639056932767e-05,0.010913950641263106,0.0003119586727831138,3324.4861111111113,0.00023308477244492158,426,0.0,-0.0006579223543124659,-8.092756707930118e-05,0.004304072978261621,-8.090430294433563e-05,0.0,34,-2.051766564872057,-0.0006213804153665757
2.1972239611640814,4.526026960623615e-09,0.0,252000,3.198647560224249e-08,0.0015397976924219937,5.284880376979527e-05,3324.4861111111113,0.00012229307859451224,425,0.0,-0.0005004879248840985,2.0270069523785116e-05,0.001826600926901053,2.0274595548377262e-05,0.0,35,-1.6797771798381727,-0.0005099043754655342
2.1972241210842887,5.054301652692172e-10,0.0,259200,2.3082948101621275e-08,0.0014603469605512503,4.108652601499564e-05,3324.4861111111113,0.00011374383331658898,424,0.0,-0.00041582007363734304,1.7076849951709444e-05,0.0025198109053276648,1.707735538173532e-05,0.0,36,-1.5439141892961095,-0.00042550245638693244
2.1972238808491875,1.3978679136192638e-08,0.0,266400,3.082056761505919e-08,0.0017240682511855893,4.2517182264138874e-05,3324.4861111111113,0.00013589627833259746,423,0.0,-0.00038562397763175244,1.6983625786859716e-05,0.003340678156090564,1.6997604483873133e-05,0.0,37,-1.6254537411562346,-0.0003951153087567675
2.1972242652770704,-4.4603982729540804e-10,0.0,273600,2.289746839602843e-08,0.0013546879286465891,3.6259689238022815e-05,3324.4861111111113,0.00010692578269492188,422,0.0,-0.00033108959923935347,8.599014245647586e-06,0.0022853647151523018,8.598568202377544e-06,0.0,38,-1.943561140629192,-0.0003330578216152616
2.1972238870304097,3.0902536402826265e-10,0.0,280800,3.1282356573261274e-08,0.0016801548900575317,4.418816267090761e-05,3324.464285714286,0.00013628216818352442,420,0.0,-0.00031110954536685585,1.0892961473295154e-05,0.0022172232839251012,1.0893270496857447e-05,0.0,39,-1.3948060470464685,-0.00031505889871999096
2.1972232852064115,-1.4129413017371917e-08,0.0,288000,1.1591774909667929e-05,0.006507351450486494,0.0001408743962022435,3324.464285714286,0.00013437835192634483,420,0.0,4.983655388431166e-05,4.521336985111891e-05,0.0015844642265911383,4.519924043828575e-05,0.0,40,-2.136543638103853,1.7912253917599373e-05
2.1972241156567973,-2.2882843965356237e-10,0.0,295200,2.6304701081601573e-08,0.0015042619014548591,4.640774237203469e-05,3324.464285714286,0.00012230906422412352,418,0.0,0.00018026228097771125,-8.130475770437599e-06,0.002387532669550281,-8.130704595293946e-06,0.0,41,-1.5032401258108161,0.00018490432108935219
2.197224386838149,-5.205583287178007e-10,0.0,302400,2.0790173162092554e-08,0.0013082648412449857,3.384455614736528e-05,3324.464285714286,0.00010328426211625304,417,0.0,4.469710599697369e-05,-2.1448510484439633e-06,0.002343110544685849,-2.1453716080224753e-06,0.0,42,-2.0014712905359846,4.614862184460611e-05
2.197224306568267,3.773672791535571e-09,0.0,309600,1.8910310146526034e-08,0.0013325792718110493,3.3230995920768724e-05,3324.464285714286,0.00010822287497450224,416,0.0,3.0930524720721074e-05,-1.8486898271125654e-06,0.0018021606582239822,-1.8449161557556848e-06,0.0,43,-1.7786019800153992,3.251047468147869e-05
2.1972243227655923,1.9421909653730716e-09,0.0,316800,2.1427619029583697e-08,0.0013757837777235115,3.5175930241291225e-05,3324.464285714286,0.000110941597917931,415,0.0,4.764185199063537e-05,-2.904864245248076e-07,0.001627918500375133,-2.885442359434181e-07,0.0,44,-1.4692961417067616,4.672067751287117e-05
2.1972243957576296,3.141914731349023e-09,0.0,324000,2.058841085161503e-08,0.0012752395495743492,3.175665291723816e-05,3324.3958333333335,0.00010601438324549292,415,0.0,4.5076527520010015e-05,-1.9867822513749924e-06,0.0018204751822805691,-1.9836403329577026e-06,0.0,45,-1.7444953390317302,4.690215441006973e-05
2.197224565457415,3.8023850255368665e-09,0.0,331200,1.6063477536354913e-08,0.0011244235208526588,3.147368637857789e-05,3324.3958333333335,9.181777422323677e-05,414,0.0,0.00010298423189235642,-1.2464876210929129e-06,0.002216251701918522,-1.2426852354188649e-06,0.0,46,-1.8989535258142722,0.0001025222203541759
2.197224765107745,-4.3286885187399093e-10,0.0,338400,1.0754882158283978e-08,0.0009773345246561341,2.474043023728172e-05,3324.3958333333335,7.813429475417945e-05,415,0.0,9.201727902296943e-05,-3.3642685427909527e-06,0.002253366007793905,-3.3647014130047003e-06,0.0,47,-1.8109536113294342,9.350298891338604e-05
2.197224436808286,1.0618566456456855e-09,0.0,345600,1.6486958221796547e-08,0.0012541292809588678,2.991715945937888e-05,3324.3958333333335,0.00010061109618127665,414,0.0,2.8541073290479053e-05,-2.4592425088688895e-06,0.002197837157527868,-2.458180650886747e-06,0.0,48,-1.4396251210965978,3.070175635328207e-05
2.1972247366488924,1.1280187281602681e-09,0.0,352800,1.1642298837401673e-08,0.0009700781264525306,2.4655369099784797e-05,3324.3958333333335,8.048436094469931e-05,414,0.0,6.554794912849575e-06,-8.969237776983934e-07,0.002014754326440609,-8.95795750818729e-07,0.0,49,-1.9946086331492376,7.869153198416347e-06
2.197224202361056,0.0,0.0,360000,2.213604656203845e-08,0.0014278050880125312,3.2519340588652914e-05,3324.48,0.00011528314234405954,413,0.0,3.244868177668581e-06,-1.1906973727743915e-06,0.0014290900179260405,-1.1906973727743915e-06,0.0,50,-1.940552341312801,4.212616221251973e-06
2.1972248424802507,1.1212638282580532e-09,0.0,367200,9.429293696113712e-09,0.0008815065288066636,2.0695058233485045e-05,3324.48,7.126596831710386e-05,412,0.0,4.098251010413946e-06,-1.2448736509510408e-06,0.002991335241052229,-1.2437523798214803e-06,0.0,51,-1.7780687918305078,5.102809764391876e-06
2.19722474526476,-1.8261131249117413e-09,0.0,374400,1.3885836179498443e-08,0.0010785218369876027,2.922174938304921e-05,3324.48,8.972319280305615e-05,412,0.0,8.613919391898037e-05,-3.4423408006320325e-06,0.0022914355357329086,-3.444166914320515e-06,0.0,52,-1.296390184802668,8.800961837117012e-05
2.1972234311741436,-4.510901017028321e-09,0.0,381600,1.3552704532952188e-05,0.007220333324452585,0.00015594319735946438,3324.48,0.0001264393715065539,412,0.0,0.00031710564342237076,4.32073851960747e-05,0.0017982866037212716,4.320287429501864e-05,0.0,53,-2.357072467901934,0.00028474829143701485
2.1972223721105584,-3.0785055459569287e-09,0.0,388800,1.3559045588744304e-05,0.007290599380569817,0.000198994407245865,3324.48,0.00016302865912431121,412,0.0,-2.3208722782460885e-05,-7.990341105899078e-05,0.001421129478594257,-7.990648956044783e-05,0.0,54,-2.131356175394443,1.2677264455444658e-05
2.197224816251053,-1.7425127020310863e-10,0.0,396000,1.022079074283307e-08,0.0009600769418770498,2.317402029705195e-05,3324.48,7.674965598922695e-05,411,0.0,-3.466751061734141e-05,-1.5014447594026076e-07,0.0012520789781416727,-1.5031872754599791e-07,0.0,55,-1.5995900672989547,-3.3760229329196565e-05
2.197224584201837,9.529880992087067e-11,0.0,403200,1.5671997690670446e-08,0.001160581973589145,2.866531971095895e-05,3324.59,9.365113188338673e-05,410,0.0,-2.5602832613536263e-05,1.6239896618810465e-06,0.0017847945376299737,1.6240849603895254e-06,0.0,56,-1.9943893085389426,-2.6781721449111243e-05
2.197222205495078,9.38286485544874e-11,0.0,410400,1.0173647681745712e-05,0.005619638475565431,0.00018882130653786672,3324.59,0.0001524704276082701,409,0.0,-0.00014463980486099324,-5.604621118065902e-05,0.0019457925918810552,-5.6046117353017066e-05,0.0,57,-2.4972230651667195,-0.0001187908137658242
2.19722463687261,-1.011779838042082e-09,0.0,417600,8.903329651190745e-09,0.0009171584539367431,3.399606220087196e-05,3324.59,8.24207019039903e-05,409,0.0,-0.0003458894640338951,1.2340168219698025e-05,0.001976369072278885,1.2339156442933366e-05,0.0,58,-1.617381319722959,-0.000351919949326758
2.1972248074018137,0.0,0.0,424800,9.404323899064136e-09,0.0009375619768011757,2.2461432741842462e-05,3324.59,7.854658457545541e-05,408,0.0,-0.0003185211940652432,1.0832334279991492e-05,0.0011675702543242738,1.0832334279991492e-05,0.0,59,-1.4045228652253983,-0.00032331306350021836
2.1972236579404307,1.0220697816747006e-09,0.0,432000,1.0171890415239265e-05,0.005600935348875235,0.00012430715784119656,3324.59,0.00011767382887848013,407,0.0,8.423782188216405e-05,3.7170809735590216e-05,0.0019661781048365707,3.717183040546264e-05,0.0,60,-2.350607284834934,5.93069802110982e-05
2.1972247136206855,2.165038540099276e-09,0.0,439200,1.1295410065015317e-08,0.000996339616123815,2.3377067616613758e-05,3324.82,8.335248669282394e-05,407,0.0,7.724341451908653e-05,-2.6943116653346623e-06,0.0023097072914644557,-2.692146629317765e-06,0.0,61,-1.6535352500011682,7.886814670371523e-05
2.197224918884575,1.2277937038843917e-09,0.0,446400,7.651203280398556e-09,0.0007822860542537888,1.9497040508227198e-05,3324.82,6.4217591794817e-05,406,0.0,7.041185996965719e-05,-1.6952738147382724e-06,0.00176443071553389,-1.6940460207831606e-06,0.0,62,-2.081602300219435,7.059417582209435e-05
2.197224825822487,2.317169434671236e-09,0.0,453600,1.2001462872913042e-08,0.0009672214714244729,2.7198609972137696e-05,3324.82,8.186449760762751e-05,406,0.0,0.0001128175064080953,-4.2437005931914325e-06,0.002588379728970194,-4.24138342185733e-06,0.0,63,-1.7302504125347842,0.00011521937595340184
2.1972249425782095,0.0,0.0,460800,7.359279121611288e-09,0.0007568689337171639,2.0124730415697685e-05,3324.82,6.436638784624023e-05,406,0.0,3.9000594905789994e-05,-3.1541761622268608e-06,0.0011017897722720748,-3.1541761622268608e-06,0.0,64,-2.119431281179663,4.1575846950722155e-05
2.197224732716248,0.0,0.0,468000,1.1653870777536193e-08,0.0009550163906367734,2.2256559739355823e-05,3324.82,7.986697289560479e-05,406,0.0,3.233076344928054e-05,-4.90602242222251e-07,0.0009696982605703758,-4.90602242222251e-07,0.0,65,-2.1118428647218557,3.2339040191783004e-05
2.1972237416108453,-2.423651797774558e-08,0.0,475200,1.1621215083310687e-05,0.006305091545068656,0.00013593936929341322,3324.82,0.00012214608528240576,406,0.0,0.0004345989694677512,3.341609091278192e-05,0.0011265522510152056,3.339185439537092e-05,0.0,66,-2.2271057931944807,0.000407908154714605
2.1972247594941856,2.0140655845042352e-10,0.0,482400,1.013034326835938e-08,0.0009017741703948038,1.980096536844268e-05,3324.77,7.519117203471416e-05,406,0.0,0.00037795575646062696,-1.320021789564618e-05,0.0017301775066197844,-1.3200016492014486e-05,0.0,67,-2.2195142256456704,0.00038316655177421307
2.1972249084711075,-3.223850630895697e-10,0.0,489600,9.514799043993708e-09,0.0008087590177698682,2.10659275676001e-05,3324.77,6.772549616218586e-05,406,0.0,0.00034380096027956513,-1.1762794106686221e-05,0.0017139241194293697,-1.1763116486936122e-05,0.0,68,-2.1219797305928334,0.00034936135695874876
2.1972249441960505,0.0,0.0,496800,6.92534685800759e-09,0.0007698908090396173,1.933508604974384e-05,3324.77,6.675286404967987e-05,405,0.0,0.00031165662678744714,-1.239295799656571e-05,0.0009305042738558423,-1.239295799656571e-05,0.0,69,-1.5093265569320429,0.0003179269871993927
2.1972249651267703,3.768386906354033e-11,0.0,504000,7.643015561113405e-09,0.0007536296859873609,1.7338005836064283e-05,3324.77,6.346411201202181e-05,405,0.0,0.00022873610359862585,-7.450679061747838e-06,0.002169078504253684,-7.4506413719420714e-06,0.0,70,-1.965620164571544,0.00023180528273382438
2.1972233251604454,-4.087186414005986e-09,0.0,511200,2.7089967442771677e-05,0.01300333105678922,0.00020823978955839228,3324.77,0.0001226353464765888,405,0.0,0.0003271640250723404,0.00010170909491172495,0.0019552732138911014,0.00010170500772401075,0.0,71,-2.6157423579188253,0.00025458816516427314
2.1972245353649535,-3.689071453959875e-10,0.0,518400,1.4001332765456101e-08,0.0010888557996250232,3.9252611344436205e-05,3324.72,9.507960446951204e-05,405,0.0,0.0005456140102661078,-2.1613213402102946e-05,0.0017572170638306976,-2.1613582290988523e-05,0.0,72,-1.9696111467054915,0.0005567862310029645
2.197225032518437,2.9837665178117983e-10,0.0,525600,4.559079475088436e-09,0.0006365967817303906,1.4175857921257353e-05,3324.7,5.209234604476209e-05,404,0.0,0.00045662086598113064,-1.6996817834232412e-05,0.0013229600708878468,-1.699651944923175e-05,0.0,73,-1.7402126516825367,0.00046456517679038095
2.1972249842403944,1.4594426408128431e-09,0.0,532800,7.261362901588929e-09,0.0007931451972514865,2.052948906700013e-05,3324.7,6.570545669104075e-05,404,0.0,0.0004433813416439799,-1.5449795245565614e-05,0.001737937699314446,-1.5448335808976257e-05,0.0,74,-1.7082318280639412,0.00045076051885034515
2.197225007645037,1.0671100546409839e-10,0.0,540000,5.194491441267342e-09,0.000654081534244551,1.5231015149947708e-05,3324.7,5.431506665714218e-05,404,0.0,0.0003348161163724461,-1.2494410283030597e-05,0.0011334980783340083,-1.2494303568985588e-05,0.0,75,-1.6005592966931206,0.0003405328935944468
2.197224931177639,1.4486458593545475e-11,0.0,547200,6.971539867005504e-09,0.0008114033172098551,1.7743495738032157e-05,3324.7,6.888892763743655e-05,403,0.0,0.00027618633750535086,-1.0033080472606938e-05,0.0010786963263400672,-1.0033065986196982e-05,0.0,76,-1.6797492749445022,0.00028080130173856606
2.19722505174846,0.0,0.0,554400,5.503838615425606e-09,0.0006673814269520577,1.4633538964662287e-05,3324.7,5.581826829380592e-05,403,0.0,0.00023458467026736768,-7.972534241529087e-06,0.0009697148859517482,-7.972534241529087e-06,0.0,77,-1.8438987917451972,0.00023786192137771858
2.1972248137249517,3.808494384058589e-10,0.0,561600,8.6400965253132e-09,0.0008194080444572758,1.808059399590241e-05,3324.66,6.982178363131348e-05,403,0.0,0.00021102846638516184,-5.803718917519968e-06,0.0017144009290023033,-5.803338061560853e-06,0.0,78,-2.146290577239303,0.00021235662943572077
2.1972230900902194,1.3638953394513049e-08,0.0,568800,9.041404552473266e-06,0.004910782844245734,0.00015568940353344145,3324.66,0.0001262242266642272,402,0.0,9.712357482517093e-05,-5.710177084932212e-05,0.0016788658795298074,-5.7088131899876146e-05,0.0,79,-2.2776749245135783,0.00012259447314727652
2.1972248021351595,8.399886218689466e-10,0.0,576000,6.768481950481427e-09,0.0007460030951647985,3.598148882272896e-05,3324.66,7.315112318103332e-05,402,0.0,-0.00016201688642232277,4.309432095165856e-06,0.0010687399098146286,4.31027208426142e-06,0.0,80,-1.9917581322339795,-0.00016316516544104457
2.1972251078912195,-3.249073475872354e-10,0.0,583200,5.3577471865995545e-09,0.0006618493458662424,1.5681116667898247e-05,3324.66,5.595043457142022e-05,402,0.0,-0.00019715724339986325,8.423524062780168e-06,0.0012588214131364155,8.423199158357648e-06,0.0,81,-1.901198930967422,-0.00020189247558196908
2.197225051012218,7.074877052330043e-10,0.0,590400,5.7661513190404036e-09,0.0006872393726185219,1.6041375304738196e-05,3324.66,5.6248132584884255e-05,401,0.0,-0.0001662534818169731,4.43918500634683e-06,0.0014311478501319063,4.439892492514347e-06,0.0,82,-1.9211444468047254,-0.00016674827228102066
2.1972248708508006,-3.0993047141060336e-10,0.0,597600,7.659974329932459e-09,0.0008385084035216043,1.8157537562316423e-05,3324.66,6.894344895619975e-05,401,0.0,-0.00014958440185841815,5.021428316619524e-06,0.0009350232946986272,5.021118386088902e-06,0.0,83,-1.5038606927500515,-0.0001517869368482992
2.197225047271088,7.63438783090735e-12,0.0,604800,5.124950838595945e-09,0.0006195970814221099,1.323629476671524e-05,3324.61,5.142752753217623e-05,400,0.0,-0.00012130480239705768,4.425215089673914e-06,0.00108126121875897,4.4252227250984826e-06,0.0,84,-1.6807155202494724,-0.00012314812222424609
2.19722504610107,0.0,0.0,612000,5.333366292177312e-09,0.0006746111737759619,1.755208537313255e-05,3324.61,5.3810075997150286e-05,400,0.0,-6.211586354419567e-05,3.3052138919143113e-06,0.0006753139537067729,3.3052138919143113e-06,0.0,85,-1.581476921396596,-6.42189038650926e-05
2.197225109811813,0.0,0.0,619200,4.438467479849105e-09,0.0005779233294133663,1.427248327065382e-05,3324.61,4.911415705352724e-05,400,0.0,-8.467674304613734e-05,2.3924272913879358e-06,0.0005770765081491023,2.3924272913879358e-06,0.0,86,-1.7394922312171688,-8.52046791811835e-05
2.1972249743578924,0.0,0.0,626400,6.053421325420672e-09,0.0007818371375787324,1.6800360619421344e-05,3324.61,6.369646337509675e-05,400,0.0,-8.566557025799753e-05,2.3920922970546407e-06,0.0005608871456008042,2.3920922970546407e-06,0.0,87,-1.6052539794241627,-8.61813167475991e-05
2.1972250855379003,0.0,0.0,633600,4.701016050411371e-09,0.0006152744749503592,1.274161354407817e-05,3324.61,5.1294337913423934e-05,400,0.0,-8.455804782161498e-05,3.0248859630440407e-06,0.0004186644422536056,3.0248859630440407e-06,0.0,88,-1.9797966389807444,-8.578555763710818e-05
2.197224803462861,0.0,0.0,640800,9.697293282139462e-09,0.0008571152563912157,1.9007254202767125e-05,3324.68,7.074128432014687e-05,400,0.0,-7.087322770656909e-05,2.1691858551678124e-06,0.00036304556718949333,2.1691858551678124e-06,0.0,89,-1.778408805758707,-7.144110355529702e-05
2.1972250546051253,0.0,0.0,648000,6.066877974009226e-09,0.0005945531738549704,1.4891110498913339e-05,3324.68,5.037427436355384e-05,400,0.0,-5.451029170003112e-05,3.087432803915415e-06,0.0003330753380608545,3.087432803915415e-06,0.0,90,-2.174715326297392,-5.659864505974609e-05
2.1972251059706247,0.0,0.0,655200,4.194055196580005e-09,0.0005944651503545482,1.4136849470164075e-05,3324.68,4.954319717479506e-05,399,0.0,-1.0279842185725471e-05,-6.945681815701781e-07,0.00028914872639870505,-6.945681815701781e-07,0.0,91,-1.2898913424647358,-9.787354727043667e-06
