episode_length,P09:episode_rewards,approx_kl_divergence,fps,value_loss,policy_entropy,advantage_norm,frames,policy_loss,explained_variance,clip_fraction,grad_norm,P01:episode_rewards,epoch_idx,PMM:episode_rewards
354.69,452.50000000000017,0.0026126456192855584,444,0.014079925144324079,1.6815996237099171,15.968717896938324,317440,-0.0011264751155977137,-1.862645149230957e-09,0.185791015625,0.05771352073782321,50.0,31,214.25
364.78,452.50000000000017,0.0026250822531665107,443,0.014295521075109719,1.652824480086565,15.968717831373215,327680,-0.001689219866602798,-7.078051567077636e-09,0.194140625,0.056166798723033526,100.0,32,252.0
358.11,375.0,0.0027980746426180757,444,0.01175867890851805,1.602026631683111,15.968717807531357,337920,-0.0015152205538470297,-1.0430812835693359e-08,0.1886962890625,0.05074521633873286,122.5,33,249.5
349.27,352.5000000000002,0.003477843997882246,444,0.010250284766516415,1.6749694600701333,15.968717807531357,348160,-0.001956673731910996,-2.421438694000244e-08,0.2408935546875,0.05510761333585222,50.0,34,227.75
340.02,355.00000000000045,0.0027207533297996635,445,0.010206037964962889,1.7256957218050957,15.96871775984764,358400,-0.0009244397628208389,-7.450580596923829e-10,0.2044189453125,0.053145283989799307,50.0,35,202.75
336.92,477.5000000000002,0.0032273307980631217,446,0.0101014902771567,1.7331456057727337,15.96871777176857,368640,-0.0015077126408868935,2.2351741790771484e-09,0.2500732421875,0.054980316097674606,47.50000000000001,36,201.5
346.32,375.0,0.002738991051148787,447,0.013184391628601588,1.696879868209362,15.968717747926712,378880,-0.0018240285109641264,-9.685754776000977e-09,0.2056640625,0.05765899917172309,50.0,37,203.75
352.1,377.5000000000002,0.0027076783493157563,447,0.011387031041886075,1.6580347441136838,15.968717789649963,389120,-0.0012109380673791747,2.2351741790771484e-09,0.195654296875,0.054264415542363845,50.0,38,214.75
358.97,377.5000000000002,0.0031605525714894613,448,0.010510767355845019,1.6920093908905982,15.968717676401138,399360,-0.0012322661343205255,-1.1920928955078126e-08,0.2483642578125,0.053235657391459024,50.0,39,222.75
345.77,400.0,0.0028491656606774995,448,0.010842761602907558,1.6609692342579365,15.96871782541275,409600,-0.0011118820053525268,5.215406417846679e-09,0.2149658203125,0.05357866637807589,50.0,40,209.25
337.29,302.5000000000002,0.0029925593919074346,448,0.01088689542702923,1.6779378183186053,15.968717700242996,419840,-0.0016492129019752611,-1.1920928955078126e-08,0.2233642578125,0.053808201180551705,47.50000000000001,41,186.0
338.99,325.0,0.0031375431249841767,448,0.009990274653682718,1.6506625540554523,15.968717956542969,430080,-0.0014781183683226118,8.940696716308593e-09,0.2157470703125,0.05214353362527511,50.0,42,188.75
340.83,302.5000000000002,0.0023734861771004035,448,0.010030772103345954,1.6341409131884574,15.968717986345291,440320,-0.0011635808295977768,3.725290298461914e-09,0.195166015625,0.052294529427111144,47.50000000000001,43,181.5
340.49,302.5000000000002,0.003975354074691495,448,0.008267258516616494,1.6216922998428345,15.968717634677887,450560,-0.001799110210413346,-7.450580596923828e-09,0.273095703125,0.05191904493886732,25.0,44,178.0
334.44,275.0,0.003234404221609566,449,0.006996779315704771,1.699865736812353,15.9687175989151,460800,-0.0010901883892074694,-3.3527612686157227e-09,0.2233154296875,0.048000173280691075,25.0,45,158.75
325.94,252.50000000000023,0.0043531613313462,449,0.006981238575099269,1.70620399415493,15.968717747926712,471040,-0.0015145774403208633,2.6077032089233397e-09,0.3031494140625,0.052884926139574996,0.0,46,136.5
322.82,252.50000000000023,0.0033204169489806645,449,0.008687586428095528,1.7522504404187202,15.96871775984764,481280,-0.0015338775683630956,1.4901161193847657e-09,0.2656982421875,0.055173707580036736,0.0,47,128.25
317.57,250.0,0.003534362387301826,448,0.00582558160458575,1.746361920237541,15.968716949224472,491520,-0.0012532073968031909,2.16066837310791e-08,0.2672607421875,0.05200791429814733,0.0,48,117.0
312.33,200.0,0.003759016644204394,449,0.004827263734603094,1.7258429676294327,15.968716168403626,501760,-0.0012912911486637312,0.0,0.3163818359375,0.05036955205837788,0.0,49,99.5
303.8,175.0,0.0038086423066033604,449,0.005395574151918936,1.689386236667633,15.968716782331466,512000,-0.0015587294594297419,4.097819328308106e-09,0.2798095703125,0.05135707622687015,0.0,50,79.0
306.13,152.50000000000023,0.003915197384299063,450,0.005186280643189889,1.6902888305485249,15.96871001124382,522240,-0.0012065476621501148,-1.1920928955078126e-08,0.26787109375,0.04901649169855493,0.0,51,76.75
305.45,150.0,0.00392301168785707,450,0.005186451501140254,1.712576637417078,15.968717110157012,532480,-0.0005551901294893469,4.470348358154297e-09,0.2654052734375,0.05034392988001603,0.0,52,76.5
313.63,225.0,0.003746160838159085,451,0.008665947416488962,1.7228982008993625,15.968716341257096,542720,-0.0023410332862113135,2.2351741790771484e-09,0.2833740234375,0.05191009668136391,0.0,53,99.75
322.54,277.5000000000002,0.002581555665403812,451,0.009401778471692523,1.718977428227663,15.968717622756959,552960,-0.0008278949280793313,-1.1920928955078126e-08,0.191943359375,0.05103973708226488,22.500000000000007,54,133.75
330.97,307.5000000000006,0.0029903443086311656,451,0.009104656877389062,1.7536763571202756,15.968717813491821,563200,-0.0017308200731349643,-6.332993507385254e-09,0.247021484375,0.05291893930965521,25.0,55,158.75
335.72,300.0,0.003771261386327751,452,0.007770622782595637,1.7678368233144284,15.968717455863953,573440,-0.0006487927130365279,-1.5273690223693846e-08,0.2731201171875,0.05311998813083163,25.0,56,160.75
328.51,275.0,0.0037900231894354873,452,0.006442573730964796,1.7628591142594814,15.96871684193611,583680,-0.001357552826993924,1.4901161193847657e-09,0.324755859375,0.05316885505592056,25.0,57,137.25
324.7,225.0,0.0036913537584496226,452,0.005782603295816102,1.745755285024643,15.968713068962098,593920,-0.0017387766260071658,-3.725290298461914e-09,0.30322265625,0.05033231283341584,0.0,58,114.0
314.72,202.50000000000023,0.004136490688483718,452,0.005370671370150149,1.747463522106409,15.968715173006057,604160,-0.0013313398572790901,6.332993507385254e-09,0.2794921875,0.05060065520342275,0.0,59,103.0
308.46,152.50000000000023,0.003375311892742161,452,0.004018904670477319,1.6922717638313771,15.96866945028305,614400,-0.0015463851417734987,6.7055225372314455e-09,0.2591796875,0.04587145781350534,0.0,60,82.5
301.58,125.0,0.003820564519696745,453,0.004695729356808442,1.759559738636017,15.968717122077942,624640,-0.0014974948804592713,4.470348358154297e-09,0.2847900390625,0.04675941889048255,0.0,61,71.75
304.84,175.0,0.00465422111051339,453,0.00713019046224872,1.772763257473707,15.968717575073242,634880,-0.00163433010384324,-2.6077032089233397e-09,0.3306396484375,0.05373389390824164,0.0,62,75.25
310.7,202.50000000000023,0.003582278735223099,452,0.008355525638307881,1.7335403718054294,15.968717795610427,645120,-0.0013675429610884749,1.1175870895385742e-08,0.248779296875,0.05229296497153911,0.0,63,101.0
314.6,275.0,0.0029895267856829832,450,0.006689442277033208,1.7304435163736342,15.96871388554573,655360,-0.0011974255325185369,-1.1548399925231934e-08,0.24208984375,0.04989116494559272,0.0,64,119.0
311.35,330.0000000000004,0.005101019727294443,449,0.004440100329949992,1.6681437164545059,15.968712049722672,665600,-0.0018630604801728623,-2.2351741790771484e-09,0.34931640625,0.04722083949613105,0.0,65,118.75
302.94,150.0,0.003545953732725593,448,0.0027849731021376556,1.5801900170743466,15.96870532631874,675840,-0.0013599918129330035,-2.6077032089233397e-09,0.303076171875,0.045492057846733755,0.0,66,78.25
297.2,102.50000000000021,0.005062919336600658,448,0.003933094388442271,1.6669186241924763,15.968702620267868,686080,-0.0013222547793702688,4.470348358154297e-09,0.37470703125,0.04838240160359533,0.0,67,59.75
294.25,125.0,0.00393255046806189,448,0.005536769333846792,1.6282282419502736,15.968707078695298,696320,-0.0012006343360553729,-3.3527612686157227e-09,0.277783203125,0.04624957155022943,0.0,68,60.75
295.46,130.00000000000043,0.004054027756865253,447,0.004694728074048271,1.6082965955138206,15.968715614080429,706560,-0.0010550112718192394,-2.2351741790771484e-09,0.283056640625,0.046127869959716405,0.0,69,73.0
300.41,200.0,0.003857128824984102,446,0.007358193354320974,1.7052154652774334,15.96871770620346,716800,-0.0018758911806799005,-1.862645149230957e-08,0.2965087890625,0.0528615226413973,0.0,70,84.0
310.4,250.0,0.0036821376118609805,444,0.009875982217272395,1.7235498942434788,15.968717783689499,727040,-0.001596528244772344,2.0116567611694337e-08,0.297900390625,0.054713612174143625,0.0,71,121.25
316.85,250.0,0.003094960157136484,442,0.007534860596933868,1.7235967993736268,15.968717610836029,737280,-0.0005756012484198436,2.6077032089233397e-09,0.2301513671875,0.053993900686976334,25.0,72,132.0
318.05,250.0,0.004333847649218114,442,0.006696699087660818,1.7471538215875626,15.968717831373215,747520,-0.0018243455888296012,3.3527612686157227e-09,0.3447265625,0.05315426702866736,25.0,73,132.0
316.59,225.0,0.003586719986014941,442,0.0075033153050753755,1.7388813182711602,15.968718004226684,757760,-0.0015109494495845865,1.862645149230957e-08,0.2873291015625,0.05334180790438052,0.0,74,108.75
320.28,227.5000000000002,0.0027517361388618156,441,0.008585440445312998,1.7186201438307762,15.968717485666275,768000,-0.0006556377120432444,-4.097819328308106e-09,0.2100341796875,0.05305215171124296,0.0,75,119.0
329.51,250.0,0.003415304703162292,439,0.00837339204053933,1.7007048837840557,15.968717694282532,778240,-0.001537254676077282,8.195638656616212e-09,0.2668212890625,0.053307419447403234,25.0,76,135.75
329.77,277.5000000000002,0.0035769299157664136,435,0.007769090067995421,1.7321706727147101,15.968717741966248,788480,-0.0014223674828826916,-1.1175870895385742e-09,0.268408203125,0.05404052214259131,25.0,77,153.5
328.95,250.0,0.003485248505887739,431,0.007309139680819499,1.724811851978302,15.968717247247696,798720,-0.0012868922993220621,1.2293457984924316e-08,0.25810546875,0.05198761325570791,25.0,78,133.25
329.93,250.0,0.0036262381927599564,427,0.007535114646088914,1.763640857487917,15.968717616796493,808960,-0.001576821591515909,4.097819328308106e-09,0.28876953125,0.050891506018924136,22.500000000000007,79,134.0
336.19,277.5000000000002,0.0030449368632616824,424,0.0090016516409392,1.755775960534811,15.968715947866439,819200,-0.0018233867187518627,1.30385160446167e-08,0.253857421875,0.05075318121683684,22.500000000000007,80,137.75
332.94,275.0,0.0033702430669109162,421,0.007585012710205774,1.744377076625824,15.968717736005782,829440,-0.0014345662260893733,-1.2665987014770507e-08,0.27822265625,0.053593864867969465,25.0,81,136.25
327.16,275.0,0.003383567349482064,418,0.00710768933458894,1.7054622285068035,15.968717527389526,839680,-0.0012496451850893208,-1.4901161193847657e-09,0.226953125,0.05069463651678877,25.0,82,137.5
321.26,252.50000000000023,0.0036311899638064916,414,0.00795449428514985,1.7211799323558807,15.968717736005782,849920,-0.0018400427026790567,5.215406417846679e-09,0.2688232421875,0.05400911704700102,0.0,83,120.5
323.84,277.5000000000002,0.0037550087193039873,411,0.008420947704371429,1.7428524151444436,15.968717229366302,860160,-0.0017355378851789283,5.587935447692871e-09,0.266455078125,0.050303478954436966,0.0,84,126.75
335.83,325.0,0.0034328840385114746,408,0.011027148168250279,1.72759565487504,15.968717628717423,870400,-0.001954655562440166,0.0,0.276904296875,0.056991859261468145,25.0,85,160.25
334.69,325.0,0.0030001303140466005,406,0.008913339807713782,1.737658265978098,15.968717831373215,880640,-0.001741075065001496,-1.080334186553955e-08,0.2343017578125,0.05366470740781306,22.500000000000007,86,162.0
335.87,325.0,0.002508469224358123,403,0.010695429804036394,1.6862985856831074,15.968717843294144,890880,-0.0007644192934094463,-2.2351741790771484e-08,0.1884033203125,0.05723302800738013,50.0,87,176.75
328.64,277.5000000000002,0.003290469728142398,400,0.007939469739358173,1.7052109241485596,15.968717700242996,901120,-0.000984687000163831,-3.7252902984619143e-10,0.2511962890625,0.05591551939623426,25.0,88,153.25
324.99,250.0,0.0025304709021838788,397,0.006765507547368088,1.7309571459889412,15.968716245889663,911360,-0.0014403514447622,-1.862645149230957e-09,0.2335205078125,0.05087484602801355,25.0,89,134.75
326.86,250.0,0.0032233669977813407,395,0.007107595127672539,1.761280158162117,15.96871770620346,921600,-0.0015270719906766317,-1.4901161193847656e-08,0.269873046875,0.05094286227258421,25.0,90,128.5
324.78,250.0,0.0026614680433453943,392,0.00955194123525871,1.778713707625866,15.968716990947723,931840,-0.0011482469009933994,-9.313225746154785e-09,0.2336669921875,0.0548274527403533,25.0,91,125.0
333.46,300.0,0.002527704114640983,390,0.012025779737450648,1.7810037568211556,15.968717950582505,942080,-0.002052379574524821,1.30385160446167e-08,0.2232177734375,0.05761795892784285,47.50000000000001,92,155.25
343.22,352.5000000000002,0.0027049603198520344,388,0.013482450402807444,1.7245035097002983,15.968717861175538,952320,-0.001590662929811515,1.4901161193847656e-08,0.234326171875,0.05884289750458397,50.0,93,197.5
355.27,502.5000000000002,0.002404608468322067,386,0.014641664912051055,1.616967710852623,15.968717962503433,962560,-0.0017721213218464982,5.215406417846679e-09,0.209375,0.0568440418102096,50.0,94,247.75
352.1,555.0000000000005,0.0022196895597289767,384,0.014610917749087094,1.6073052398860455,15.968717873096466,972800,-0.001343206494129845,-7.450580596923829e-10,0.1826904296875,0.054845359722146214,100.0,95,277.5
346.39,502.5000000000002,0.001956009187034624,383,0.01500608327332884,1.6207850746810437,15.968717813491821,983040,-0.0005496763587871101,4.097819328308106e-09,0.158154296875,0.05808921868965324,147.5,96,271.75
339.8,502.5000000000002,0.0019538661068054354,381,0.014580601469788235,1.5807323053479194,15.968717765808105,993280,-0.001658776657859562,-1.080334186553955e-08,0.1760009765625,0.054756344775859944,125.0,97,274.5
341.96,427.5000000000002,0.0023369105409187796,379,0.01469692932732869,1.573536106199026,15.968717831373215,1003520,-0.0016905111751839286,-9.313225746154785e-09,0.1949951171875,0.05708293760176725,122.5,98,262.0
344.56,477.5000000000002,0.0029969681164175197,377,0.0123207302953233,1.5849496096372604,15.968717944622039,1013760,-0.0015756863402202725,-1.825392246246338e-08,0.2260498046875,0.054796884179083835,100.0,99,259.5
346.96,525.0,0.002699158580975336,375,0.013366981799481436,1.6684738121926785,15.968717849254608,1024000,-0.0016331309867382514,1.899898052215576e-08,0.232177734375,0.05716550609064112,100.0,100,258.75
347.07,500.0,0.0029019173956157827,374,0.010215970238277805,1.7197824768722056,15.968717777729035,1034240,-0.0013449634905555285,8.940696716308593e-09,0.2456298828125,0.05454945420819722,75.0,101,237.0
333.47,477.5000000000002,0.0027595057146527326,372,0.0062090619070659155,1.6924145057797433,15.96871685385704,1044480,-0.0015515666644205339,-1.6391277313232423e-08,0.2487060546875,0.04987455824135916,25.0,102,197.0
318.97,300.0,0.003086331489799932,371,0.005787206200443507,1.6684285521507263,15.968717414140702,1054720,-0.0012864473394074594,7.450580596923829e-10,0.24658203125,0.04662402652351923,0.0,103,128.25
306.48,175.0,0.0038333914309760077,369,0.005591917239789268,1.655637514591217,15.968711042404175,1064960,-0.0011472090736788232,-2.0116567611694337e-08,0.2870849609375,0.045318053565146385,0.0,104,86.0
307.08,175.0,0.003352737828049612,368,0.006106715740389679,1.7079552017152309,15.968617188930512,1075200,-0.00107935787691531,-9.313225746154785e-09,0.24267578125,0.05035785484627588,0.0,105,77.0
316.19,225.0,0.0021616093903617183,366,0.00819663098482124,1.6353164978325367,15.968717807531357,1085440,-0.0009573637740686536,1.862645149230957e-09,0.1898681640625,0.05310632137213036,0.0,106,101.0
322.69,250.0,0.0029808625090140596,365,0.005921377401568506,1.6555606238543987,15.968714362382888,1095680,-0.0005704770104784984,-8.940696716308593e-09,0.24384765625,0.04917372928833057,0.0,107,121.75
317.25,250.0,0.00406443801033447,363,0.006122343743641068,1.732488113641739,15.968712741136551,1105920,-0.001171339867869392,-8.195638656616212e-09,0.3109130859375,0.04938930141746373,0.0,108,118.0
305.99,177.50000000000023,0.0030983248678353448,362,0.005969867957992392,1.7577045097947122,15.968717247247696,1116160,-0.001504234253479808,-1.6763806343078613e-08,0.2640625,0.050029500406573967,0.0,109,94.75
307.21,152.50000000000023,0.002826442657169537,361,0.0057693670345543065,1.685797792673111,15.968717730045318,1126400,-0.0014924133480235468,-2.3096799850463868e-08,0.261376953125,0.051095713473193236,0.0,110,87.0
315.36,225.0,0.0023428398910823487,360,0.010710453343926929,1.6456815540790557,15.968717855215072,1136640,-0.001358732574954047,1.1175870895385742e-09,0.215478515625,0.05348405854832726,0.0,111,112.25
323.81,250.0,0.002438685806191643,358,0.00992357883733348,1.6068473733961581,15.968717741966248,1146880,-0.0013483833412465175,5.587935447692871e-09,0.228466796875,0.05351660192336659,22.500000000000007,112,138.0
327.2,277.5000000000002,0.001835932413308683,357,0.007089238633398054,1.5152014091610908,15.96871726512909,1157120,-0.000741072089294903,-1.0430812835693359e-08,0.148974609375,0.047362467665784225,25.0,113,158.75
324.94,302.5000000000002,0.0030720280366722365,356,0.008035023295997234,1.6246629618108273,15.968717730045318,1167360,-0.0015041487655253149,-2.2351741790771484e-09,0.2656494140625,0.05355837125828396,47.50000000000001,114,151.5
328.08,280.00000000000045,0.0026953366404995904,354,0.008398309707854424,1.6085727088153363,15.968717104196548,1177600,-0.001257280760910362,1.4901161193847657e-09,0.2434326171875,0.05015451334420769,47.50000000000001,115,143.25
322.86,327.5000000000002,0.0018499058910265375,353,0.005640309901582441,1.5190450176596642,15.968717241287232,1187840,-0.0008225430919992505,-2.384185791015625e-08,0.1489013671875,0.04481650767607761,25.0,116,133.5
324.75,302.5000000000002,0.0030931959923691465,352,0.007182026487200765,1.5870223253965379,15.968714463710786,1198080,-0.0006674494419712573,1.6763806343078613e-08,0.2516845703125,0.051155245912176996,25.0,117,131.25
312.92,250.0,0.003354454811929486,351,0.007194246795631898,1.6152209520339966,15.968717473745347,1208320,-0.0015479587087611434,9.313225746154785e-09,0.27109375,0.0533873900486914,0.0,118,113.0
314.62,225.0,0.0034245622468574767,350,0.005952197284159411,1.6364814549684525,15.968716341257096,1218560,-0.0015464530104509322,2.6822090148925782e-08,0.2727783203125,0.04919137470287083,0.0,119,110.5
309.37,177.50000000000023,0.0030592948698995315,349,0.006125907013688448,1.7157423488795758,15.968716061115265,1228800,-0.0015872496456722728,-1.4901161193847657e-09,0.2814697265625,0.049091442639357594,0.0,120,91.25
314.62,200.0,0.0033677967368703323,348,0.006811504530071488,1.6792467288672923,15.96871668100357,1239040,-0.0010740737430751323,-1.862645149230957e-09,0.2744873046875,0.05279786560647807,0.0,121,94.25
317.85,225.0,0.0029666822225863144,348,0.006342124700472596,1.6812872365117073,15.968713164329529,1249280,-0.0011810258198238443,7.078051567077636e-09,0.2598876953125,0.05144663856790258,0.0,122,109.25
327.5,402.5000000000002,0.0033821034592847353,347,0.009911449522405746,1.6701608352363109,15.968717843294144,1259520,-0.0012185510669951328,-4.097819328308106e-09,0.2566162109375,0.05564070168764479,0.0,123,151.75
323.42,405.00000000000045,0.002982423120715794,346,0.008985301405300562,1.6537336900830268,15.968717592954636,1269760,-0.0009210601336235413,-6.7055225372314455e-09,0.2479248046875,0.05354490093258531,25.0,124,160.0
326.45,405.00000000000045,0.002937089838360407,345,0.008607222861610354,1.6118551827967167,15.968717163801193,1280000,-0.0012524249023044831,-7.450580596923828e-09,0.276806640625,0.05325114152371243,25.0,125,167.5
317.79,275.0,0.0030071832647593057,344,0.0053459400554515925,1.6090200021862984,15.968716406822205,1290240,-0.0011235284391659661,-5.215406417846679e-09,0.25166015625,0.05258484454379845,0.0,126,126.5
320.14,275.0,0.0029033841095611026,343,0.007179103593080072,1.6139905713498592,15.968717634677887,1300480,-0.0012375413061818108,3.725290298461914e-09,0.27548828125,0.05554167559236876,0.0,127,120.0
318.04,227.5000000000002,0.002274612302380774,342,0.006864218965986879,1.5912540070712566,15.968714386224747,1310720,-0.0012697094685790943,-6.332993507385254e-09,0.2196044921875,0.049515059480856216,0.0,128,107.0
323.94,250.0,0.002900508256959711,341,0.006184175530324865,1.5434539891779422,15.968717789649963,1320960,-0.001273270574165508,-1.9371509552001954e-08,0.243408203125,0.049948159380899027,0.0,129,113.5
330.75,250.0,0.0020383012190109185,340,0.008211399435094791,1.5422765016555786,15.968717646598815,1331200,-0.000794942370703211,1.7508864402770997e-08,0.17939453125,0.04826038579851527,0.0,130,121.0
332.22,277.5000000000002,0.0030729815759571013,339,0.010751561331562697,1.6101811937987804,15.968717730045318,1341440,-0.0016936298125074245,-1.4528632164001465e-08,0.2624755859375,0.0554970600394795,0.0,131,141.5
341.33,450.0,0.0029280716053563085,338,0.010713844174824771,1.6701347015798091,15.968717694282532,1351680,-0.0015143290263949893,-1.1920928955078126e-08,0.2546630859375,0.05085562329391724,22.500000000000007,132,174.5
347.61,475.0,0.0022894140103403514,338,0.011001646066142711,1.6552345708012581,15.968717795610427,1361920,-0.0007239777416543803,0.0,0.2048828125,0.054877226775970414,50.0,133,209.75
348.3,480.00000000000045,0.0025725995172422244,337,0.011574468991602771,1.6806236878037453,15.968717670440673,1372160,-0.0007454713770130184,-2.0861625671386717e-08,0.2106201171875,0.05502483316298087,50.0,134,217.5
349.2,527.5000000000002,0.0023413814343484773,336,0.010244744533338235,1.7295564815402031,15.968717747926712,1382400,-0.0005889136133191642,-6.332993507385254e-09,0.1970703125,0.055228017137435956,50.0,135,218.0
346.83,430.0000000000004,0.0025433841233279963,335,0.010153670033423623,1.7154623068869115,15.968717569112778,1392640,-0.0015753379091620445,1.601874828338623e-08,0.2420654296875,0.05327477540845292,50.0,136,203.25
346.71,380.00000000000045,0.003182664834253046,335,0.010634534141718176,1.709851848334074,15.968717777729035,1402880,-0.001281634049882996,-1.5273690223693846e-08,0.276416015625,0.05430351125180659,50.0,137,189.0
