approx_kl_divergence,episode_length,fps,P09:episode_rewards,epoch_idx,frames,policy_entropy,advantage_norm,P01:episode_rewards,grad_norm,explained_variance,PMM:episode_rewards,clip_fraction,policy_loss,value_loss
0.001063562854618283,362.35,241,452.50000000000017,17,174080,0.7384151220321655,15.968717765808105,122.5,0.03136604517737961,-1.1920928955078126e-08,192.5,0.0761962890625,-0.0005972890015982557,0.010065408740774728
0.0013077347903077906,352.03,241,175.0,18,184320,0.8564792748540639,15.968717849254608,125.0,0.034477733640889324,-1.0058283805847169e-08,176.0,0.0918701171875,-0.0005280155175569235,0.009736404219438555
0.0010485683559963376,355.14,240,175.0,19,194560,0.8207008745521307,15.968717700242996,125.0,0.035520064411820186,1.080334186553955e-08,166.25,0.0767333984375,-0.0003333820761326933,0.010600996606081025
0.0011807974449425274,360.64,241,175.0,20,204800,0.8562793377786875,15.968717753887177,125.0,0.03776726703332023,-7.450580596923828e-09,173.5,0.06376953125,-0.00028038937452947723,0.009749925590585917
0.0014321851717824074,368.76,241,175.0,21,215040,0.9826923076063394,15.968717855215072,125.0,0.04164388190028241,9.685754776000977e-09,179.5,0.0892578125,-0.0005835884920088574,0.009284925694919366
0.002501466534630481,373.81,241,175.0,22,225280,1.0485317043960094,15.968717962503433,125.0,0.040967549335275744,-7.450580596923828e-09,180.5,0.125732421875,-0.0009201617125654593,0.009307835120853269
0.0033481123179512906,381.37,242,292.5000000000015,23,235520,0.947773813456297,15.968717646598815,125.0,0.041378386915753705,-1.3411045074462891e-08,186.0,0.1330322265625,-0.0009428873316210229,0.009695704146724892
0.0021194938271065665,388.6,241,475.0,24,245760,0.9190434128046036,15.968717479705811,125.0,0.03716633346537638,3.3527612686157227e-09,196.25,0.094921875,-0.0009621004544897005,0.010225980566337967
0.001371990677392887,384.19,242,475.0,25,256000,0.7412319730967283,15.968717634677887,125.0,0.029140098199194202,1.5273690223693846e-08,205.25,0.07919921875,-0.0009211824435624294,0.009724268929676327
0.0015980836893760397,383.56,242,475.0,26,266240,0.7944367587566376,15.968717730045318,125.0,0.03291776636515753,-1.0058283805847169e-08,201.5,0.0810302734375,-0.0006869545275549171,0.010316207590221893
0.0015401680145220808,372.08,242,450.0,27,276480,0.7401765897870064,15.968717765808105,125.0,0.02970920408710867,2.9802322387695314e-09,195.0,0.07197265625,-0.0007697708057094133,0.009860530676814961
0.0011165518949606934,364.66,241,175.0,28,286720,0.5872090093791484,15.968717986345291,125.0,0.024342215098315696,-5.215406417846679e-09,174.75,0.054638671875,-0.0003587567814975046,0.009933420673041838
0.0009320049007143893,360.71,241,175.0,29,296960,0.6330800704658032,15.968717783689499,125.0,0.026846104792628733,2.9802322387695312e-08,167.5,0.0545166015625,-0.00022888447565492243,0.010288543365822989
0.0015792779631539134,361.77,241,175.0,30,307200,0.7200521621853113,15.96871789097786,147.5,0.030795270392956466,2.9802322387695314e-09,159.75,0.083642578125,-0.0005974265906843357,0.009994477174041094
0.0015975237633597318,355.07,241,175.0,31,317440,0.7706572934985161,15.96871783733368,125.0,0.03161666305447457,-1.2293457984924316e-08,157.0,0.081298828125,-0.00029806622296746355,0.009282000186067308
0.0022524210673338986,352.05,241,175.0,32,327680,1.0250780496746301,15.968717640638351,122.5,0.04458933784835915,1.1920928955078126e-08,153.5,0.13759765625,0.00010295870379195549,0.009162845730497794
0.0025763086871563702,355.0,241,175.0,33,337920,1.0664719086140395,15.968717753887177,122.5,0.04745382050487461,-8.195638656616212e-09,151.5,0.143115234375,-0.0005218594931648112,0.01008568015331548
0.003461853638532375,358.76,241,175.0,34,348160,1.213363903015852,15.968717622756959,100.0,0.055594818624693676,-6.7055225372314455e-09,153.75,0.2178466796875,-0.001114663515909342,0.008788077696954133
0.0024772473176263078,358.36,241,175.0,35,358400,1.2750752575695514,15.968717700242996,75.0,0.05138137525333271,-1.2293457984924316e-08,163.5,0.1830810546875,-0.00119403314711235,0.0089120124506735
0.002459794795800008,359.4,241,197.50000000000193,36,368640,1.2750480592250824,15.968717390298844,50.0,0.04616782779691779,1.0430812835693359e-08,169.0,0.1594970703125,-0.0009976698027458041,0.0076431367393524855
0.0024827052847967933,345.29,241,405.00000000000045,37,378880,1.2635560311377048,15.968717485666275,47.50000000000001,0.05218940877877182,-6.332993507385254e-09,160.75,0.1693115234375,-0.0006163969539557002,0.008006486952217529
0.002925762108861818,336.54,241,240.00000000000125,38,389120,1.272586652636528,15.968717736005782,25.0,0.05269160334448705,0.0,148.0,0.2201416015625,-0.0009559017078572651,0.007860725167483906
0.0024876723538653778,332.1,241,375.0,39,399360,1.2755105189979077,15.968716937303544,25.0,0.04731636887014408,-2.9802322387695314e-09,143.0,0.16083984375,-0.0007218700789962895,0.006837485732285131
0.0032013136809723617,336.15,241,377.5000000000002,40,409600,1.160434014350176,15.968717378377914,25.0,0.04675211910439513,-3.725290298461914e-09,148.75,0.201611328125,-0.0013737564371695044,0.007823126753487486
0.002039552425165425,339.49,241,377.5000000000002,41,419840,1.0718183699995278,15.968714082241059,25.0,0.04053608783039496,-2.6077032089233397e-09,139.75,0.1289306640625,-0.00022664807747787563,0.005490886147902075
0.002288092037647971,328.96,241,195.0000000000017,42,430080,1.1308933787047863,15.968717229366302,25.0,0.04299883223716708,-1.2665987014770507e-08,114.75,0.1540771484375,-0.0008828549234749516,0.005023845027199059
0.0021568247563848787,318.31,241,152.50000000000023,43,440320,0.987503020465374,15.96871738433838,25.0,0.035190478630590785,6.7055225372314455e-09,93.25,0.106787109375,-0.0005371424926124746,0.005891787635459877
0.0033212322270287586,311.37,241,175.0,44,450560,1.1811230145394802,15.968717843294144,25.0,0.04218979422536474,3.725290298461914e-09,95.0,0.1436767578125,-0.00029143734500394205,0.007739434801987954
0.002999026903194135,324.1,241,227.5000000000002,45,460800,1.3238905571401118,15.968717688322068,25.0,0.04803741603579136,4.097819328308106e-09,111.5,0.205224609375,-0.0012038726108585251,0.007856148171140376
0.0027920029294591585,328.58,240,250.0,46,471040,1.2605382286012172,15.968717443943024,25.0,0.04174072834893992,-1.862645149230957e-08,123.5,0.14208984375,-0.0010767541520181113,0.007786349837351736
0.00329251610328356,332.22,241,250.0,47,481280,1.1165373146533966,15.968716371059418,25.0,0.03689493549589773,-2.123415470123291e-08,120.25,0.1313232421875,-0.0003890038169629406,0.0067396767880381955
0.0032685802926039286,338.17,241,250.0,48,491520,1.2016209274530412,15.968717563152314,25.0,0.041370387660134636,-1.3411045074462891e-08,138.0,0.1466552734375,-0.00044601881309063173,0.008971337520597445
0.0024792968317797204,338.22,241,260.00000000000085,49,501760,1.1916226617991925,15.968717736005782,25.0,0.036735033272468645,-4.097819328308106e-09,130.0,0.1516357421875,-0.0008789097249973565,0.005519553083104256
0.004615728838683708,329.61,241,240.00000000000125,50,512000,1.2785147830843926,15.968717473745347,25.0,0.04037573536173102,5.960464477539063e-09,123.0,0.23623046875,-0.0012544075740152038,0.005579288196713605
0.0031360228289713634,326.04,241,250.0,51,522240,1.3952897772192956,15.968717801570893,25.0,0.044090231939761935,7.450580596923828e-09,117.0,0.1886474609375,-0.0009715565731312382,0.009549381087708753
0.0025319208135215375,327.81,241,252.50000000000023,52,532480,1.3356125682592392,15.968717455863953,25.0,0.04313271102544443,-1.7881393432617187e-08,128.0,0.15048828125,-0.0002813058235915378,0.008358823997070886
0.003480756289997089,332.87,241,277.5000000000002,53,542720,1.3726823396980763,15.968717944622039,25.0,0.04619785830969582,-3.7252902984619143e-10,144.0,0.2018310546875,-0.0015234474587487057,0.007541261886581196
0.003318246569455141,326.81,241,275.0,54,552960,1.4472117289900779,15.968717569112778,22.500000000000007,0.049749069846043284,2.2351741790771484e-09,142.25,0.2056640625,-0.0010815445661137347,0.00840081406167883
0.0021626549899906424,327.86,241,302.5000000000002,55,563200,1.5488699153065681,15.968717819452285,25.0,0.05239090631262573,-1.2665987014770507e-08,149.5,0.148046875,-0.0006028136162058217,0.011454729282013432
0.0028977614429209096,331.38,241,327.5000000000002,56,573440,1.519999349117279,15.968717628717423,25.0,0.05398419587293921,-1.1175870895385742e-09,162.75,0.21171875,-0.0008200826410757145,0.009162822640610102
0.0025010207737068413,338.39,240,325.0,57,583680,1.4262920513749122,15.968717640638351,50.0,0.0525177924091206,-1.4901161193847656e-08,177.5,0.1769287109375,-0.0011527722235769033,0.01132482088287361
0.0018766552061833864,338.25,240,325.0,58,593920,1.5151703976094724,15.968717789649963,50.0,0.05507669029604116,-1.862645149230957e-08,175.5,0.1332275390625,-0.00045081493954057805,0.011770140086809988
0.0020999453743542063,336.08,240,300.0,59,604160,1.5094907589256763,15.968717908859253,50.0,0.054207234396276935,-1.1548399925231934e-08,179.25,0.133642578125,-0.00049051370115194,0.012044829058868344
0.0026165041515923805,343.95,240,302.5000000000002,60,614400,1.5013292014598847,15.968717950582505,50.0,0.057562919667451126,-6.7055225372314455e-09,190.25,0.199169921875,-0.0011867669876664878,0.011841747423750349
0.002016246073287675,346.17,240,427.5000000000002,61,624640,1.4853520169854164,15.968717914819717,50.0,0.05617253421212974,9.313225746154785e-09,211.75,0.1431640625,-0.0007781231815897627,0.01330579724162817
0.0024917663350777276,351.6,240,427.5000000000002,62,634880,1.4620853900909423,15.968717885017394,72.50000000000001,0.05490792325953035,-8.568167686462402e-09,213.25,0.1947265625,-0.0015293256969016512,0.010644418629817664
0.002267337695070637,341.76,240,452.50000000000017,63,645120,1.457450033724308,15.96871787905693,75.0,0.05878344062949901,-1.0430812835693359e-08,209.0,0.1913818359375,-0.001482378082437208,0.013399966646102258
0.002070143941824654,346.96,240,300.0,64,655360,1.4259717345237732,15.968717801570893,75.0,0.050969959462270564,4.470348358154297e-09,199.0,0.151708984375,-0.0008279422210762278,0.010982536921073916
0.002082493579985112,350.19,240,300.0,65,665600,1.4910775177180766,15.968717533349992,72.50000000000001,0.054037048321770274,-8.568167686462402e-09,196.5,0.1495849609375,-0.0009290877595049096,0.011661115285460256
0.0023113852714914175,351.02,240,305.00000000000045,66,675840,1.502540785074234,15.968717670440673,50.0,0.05750217542474292,8.568167686462402e-09,192.75,0.1795166015625,-0.0008123058083583601,0.010692285730328877
0.002558865120795417,355.27,240,502.5000000000002,67,686080,1.474001456052065,15.968717801570893,50.0,0.05491178829182808,-7.450580596923828e-09,214.0,0.1880126953125,-0.0016717662787414157,0.011029079382205964
0.0015995552387437328,352.03,240,502.5000000000002,68,696320,1.457247381657362,15.968717867136002,47.50000000000001,0.05470383306001064,3.3527612686157227e-09,208.25,0.1327880859375,-0.00047101681811909655,0.011350885486172047
0.0020289284740329094,350.57,239,525.0,69,706560,1.4923888899385929,15.968717807531357,50.0,0.05328349121846906,2.2351741790771484e-09,221.0,0.16630859375,-0.0010840624359843786,0.010941280714177992
0.0028141576928419456,345.12,239,525.0,70,716800,1.4653217926621438,15.968717813491821,50.0,0.05741013881366038,-1.862645149230957e-08,201.25,0.215576171875,-0.0011508083887747488,0.010393540067889262
0.00209414266585668,346.24,239,525.0,71,727040,1.449334728717804,15.968717724084854,47.50000000000001,0.05501396351437787,5.960464477539063e-09,208.0,0.15126953125,-0.0006275655287026893,0.012041776670957915
0.002144295214745284,344.04,239,525.0,72,737280,1.4816785000264645,15.968717700242996,50.0,0.05483459752882491,-4.8428773880004884e-09,216.25,0.1827880859375,-0.0014444660537265008,0.012359094281782746
0.0029133070862883415,342.42,239,502.5000000000002,73,747520,1.5127736173570157,15.968717563152314,25.0,0.050813100150389444,-8.195638656616212e-09,206.25,0.2126708984375,-0.0010445803483889904,0.008277173776514246
0.0030484829206670837,329.74,239,500.0,74,757760,1.5151891969144344,15.968710917234421,0.0,0.053560452719618436,1.4901161193847657e-09,171.5,0.214892578125,-0.0009278007288230583,0.007035783420457875
0.0025186278674595997,322.05,239,230.0000000000004,75,768000,1.53721804022789,15.968716692924499,0.0,0.05200796498899083,-8.195638656616212e-09,127.0,0.199169921875,-0.0009248694361303933,0.0069047347687615
0.002987300077711552,314.35,239,202.50000000000023,76,778240,1.5337214015424252,15.968716418743133,0.0,0.050421078517108454,-1.0058283805847169e-08,109.75,0.25615234375,-0.00149064868237474,0.005888109966599586
0.0026859467921383383,315.5,239,200.0,77,788480,1.4930866859853267,15.968717753887177,0.0,0.054797666617729425,3.3527612686157227e-09,100.75,0.2132568359375,-0.0010561912840785226,0.007662118209918844
0.002610791402810264,307.51,239,200.0,78,798720,1.516748409718275,15.96871593594551,0.0,0.05417396442296585,-1.3411045074462891e-08,95.0,0.2255615234375,-0.0008999049367048428,0.0075324716379242315
0.0023855901847809947,313.44,239,250.0,79,808960,1.5208258479833603,15.968717736005782,0.0,0.0547634364947191,2.6077032089233397e-09,112.5,0.1768798828125,-0.0012191991641884669,0.008659840940254071
0.002637858210778177,317.16,239,250.0,80,819200,1.5122252210974694,15.968715208768845,0.0,0.05695917352655825,-2.6077032089233397e-09,119.0,0.25185546875,-0.0016817611503938679,0.007082405540063519
0.002027749872399909,325.42,239,330.0000000000004,81,829440,1.4341149881482125,15.96871789097786,25.0,0.05010456677000582,-5.215406417846679e-09,145.5,0.13857421875,-0.0012222244971781039,0.010711463569896296
0.0028160819315530715,331.8,239,325.0,82,839680,1.3963445663452148,15.968717843294144,50.0,0.05008656162214804,-6.332993507385254e-09,157.75,0.2246337890625,-0.002057837946995278,0.010317433005548082
0.0020654486676221495,336.71,239,477.5000000000002,83,849920,1.415637082606554,15.968717724084854,50.0,0.05166959766159853,-2.2351741790771484e-09,184.5,0.1802734375,-0.0012764590574079193,0.009218860845248856
0.00292758784750049,336.87,239,475.0,84,860160,1.470409981906414,15.96871749162674,47.50000000000001,0.058185897502334064,2.2351741790771484e-09,181.75,0.248388671875,-0.0009476689330767841,0.008162122400426597
0.002171071072916675,332.6,239,475.0,85,870400,1.4808293245732784,15.968717563152314,0.0,0.0511156504226352,-5.587935447692871e-09,175.25,0.1712646484375,-0.0012727459463349078,0.008607574241978
0.002715105319197164,333.93,239,450.0,86,880640,1.5085132531821728,15.968718022108078,25.0,0.058450621038581986,3.725290298461914e-09,175.75,0.2025390625,-0.0014089649932429893,0.014215189090464264
0.0021273093980141767,339.83,239,452.50000000000017,87,890880,1.3896669283509255,15.968717867136002,50.0,0.05397162841862557,-1.7508864402770997e-08,203.25,0.1453857421875,-0.0012622382138033571,0.012646194313128944
0.0019720824615490073,349.7,239,550.0,88,901120,1.3399112023413182,15.968717861175538,75.0,0.055614599113974886,-6.7055225372314455e-09,245.25,0.149169921875,-0.0009247444311768049,0.015275919656414772
0.002147150971441647,348.78,238,505.00000000000045,89,911360,1.4229181684553622,15.96871771812439,75.0,0.05254361391528343,2.2351741790771484e-09,239.75,0.1843994140625,-0.0011820259835076286,0.010778777893574443
0.0026315534653122085,342.76,238,350.0,90,921600,1.4940082885324955,15.968717956542969,75.0,0.05705597616708822,5.215406417846679e-09,205.75,0.212890625,-0.0010425908098113724,0.010601540030984324
0.002435470611032997,335.46,238,402.5000000000002,91,931840,1.4688576869666576,15.968717694282532,50.0,0.05530654850430683,-8.195638656616212e-09,185.75,0.213037109375,-0.0017914169307914562,0.010247764412770265
0.0025494044645483884,326.03,238,402.5000000000002,92,942080,1.4745323643088342,15.968717610836029,25.0,0.0550604919443769,-9.313225746154785e-09,164.0,0.2170654296875,-0.001322918375444715,0.008973811951182142
0.0024803871071753746,325.03,238,475.0,93,952320,1.507918755710125,15.968717849254608,25.0,0.055335294211342825,-3.3527612686157227e-09,170.0,0.1946533203125,-0.0006882589219458169,0.00954873863956891
0.002228368789775459,319.84,238,312.5000000000011,94,962560,1.5511129632592202,15.968717736005782,25.0,0.05399186497405502,-1.4528632164001465e-08,147.5,0.1814453125,-0.0010648133807990233,0.007297173695587844
0.002541295803371213,323.75,238,300.0,95,972800,1.5168338157236576,15.968717575073242,22.500000000000007,0.05014261009099942,-6.332993507385254e-09,137.25,0.1916748046875,-0.0010693591539165936,0.007217239603596682
0.00227348749660905,315.96,238,225.0,96,983040,1.4895030356943608,15.968717420101166,22.500000000000007,0.05501957956150248,-9.313225746154785e-09,113.25,0.189404296875,-0.0005913980177865597,0.00765893752568445
0.002740028519963289,313.23,238,225.0,97,993280,1.5246329508721828,15.968717700242996,22.500000000000007,0.053804108666478,1.4156103134155273e-08,114.25,0.24609375,-0.0014546036261890549,0.007973774244237574
0.0027670603895671776,307.44,238,225.0,98,1003520,1.5011825464665889,15.968716579675675,0.0,0.05333029060308554,-2.16066837310791e-08,107.5,0.2300537109375,-0.0011235828402277547,0.006127407862322798
0.003622642244766894,300.56,238,152.50000000000023,99,1013760,1.4568785384297371,15.96870951652527,0.0,0.050496311387128165,8.940696716308593e-09,91.25,0.2770751953125,-0.0019083159393630921,0.004169951435280694
0.002143893557541787,296.76,238,127.50000000000021,100,1024000,1.4225235119462014,15.968714481592178,0.0,0.04718372161198619,4.097819328308106e-09,67.5,0.1781494140625,-0.0008131830116326455,0.0038182809158229247
0.0023328915713591416,296.84,238,150.0,101,1034240,1.3927772708237172,15.96871766448021,0.0,0.050564160783006226,-5.587935447692871e-09,64.5,0.17939453125,-0.0012258608334377642,0.006369336014540749
0.0023428316265381,303.88,238,175.0,102,1044480,1.3596346065402032,15.968717777729035,0.0,0.050807599696477156,-2.0861625671386717e-08,82.0,0.1707763671875,-0.0007463349891622783,0.008153227169896127
0.0030261020761372494,307.69,238,200.0,103,1054720,1.4355250403285027,15.968717110157012,0.0,0.0519195397981862,1.7508864402770997e-08,95.25,0.234765625,-0.0012771060592058348,0.006112188474821778
0.002207400581158936,308.82,238,200.0,104,1064960,1.3741574995219707,15.968716663122176,0.0,0.044175424120256594,-5.215406417846679e-09,94.25,0.169580078125,-0.0008175588567610248,0.004918466278124356
0.003214569114086885,304.54,238,152.50000000000023,105,1075200,1.393102005124092,15.968716663122176,0.0,0.04631287870599314,-7.078051567077636e-09,74.25,0.210888671875,-0.0012030912606860512,0.004983564921167272
0.003005337068930203,303.12,238,150.0,106,1085440,1.4554271832108499,15.968716967105866,0.0,0.04830498271862237,-1.3411045074462891e-08,68.0,0.1956787109375,-0.000978317064436851,0.005857169247222771
0.002873435476317354,300.01,238,125.0,107,1095680,1.4123942725360394,15.968717420101166,0.0,0.052212239832382636,-1.4528632164001465e-08,63.75,0.260693359375,-0.0014705097972182557,0.004822689835873461
0.002306639732091753,297.29,238,127.50000000000021,108,1105920,1.5002922855317593,15.968717366456985,0.0,0.05083605438907187,-1.2293457984924316e-08,69.75,0.1707275390625,-0.0010273944128130097,0.006259940415543497
0.0020243719653080918,305.78,238,200.0,109,1116160,1.4708931677043438,15.968716496229172,0.0,0.05269328070947691,-2.2351741790771484e-09,101.75,0.161669921875,-0.0008425656804320169,0.01004741096242583
0.002084202290896542,314.23,238,275.0,110,1126400,1.3944807440042495,15.968717753887177,25.0,0.049233530194442175,2.2351741790771484e-09,130.75,0.17490234375,-0.0014356834170030197,0.00896792784333229
0.0030452630829017834,324.15,237,302.5000000000002,111,1136640,1.413066766411066,15.968717712163926,25.0,0.05407050766139021,-6.7055225372314455e-09,152.75,0.249658203125,-0.0013569176826422336,0.00880879245887627
0.002521057178569208,315.69,237,300.0,112,1146880,1.468072147667408,15.968717592954636,25.0,0.053402606411999363,-2.16066837310791e-08,129.0,0.2300537109375,-0.0011773645301218494,0.007051100889475493
0.0028861938922204898,311.02,237,277.5000000000002,113,1157120,1.469630602747202,15.96871758699417,0.0,0.051407613443127706,-1.1920928955078126e-08,114.5,0.2186767578125,-0.0012720535669359379,0.006527043022470025
0.004157642784707605,303.53,237,177.50000000000023,114,1167360,1.4491840958595277,15.968706595897675,0.0,0.04696466254831762,1.4901161193847656e-08,86.5,0.3075439453125,-0.0019783832831308246,0.004007727324064092
0.0026334745771009692,309.79,237,177.50000000000023,115,1177600,1.450450462847948,15.968717592954636,0.0,0.0523238909791612,-1.0058283805847169e-08,95.75,0.227197265625,-0.0019111061483272351,0.008159473192608856
0.002732736137613756,305.84,237,175.0,116,1187840,1.3221307069063186,15.968717563152314,0.0,0.04319989679190156,1.862645149230957e-08,86.5,0.2067626953125,-0.0013065987506706734,0.004848065742135077
0.0021494591700275123,303.96,237,175.0,117,1198080,1.2685223087668418,15.968717217445374,0.0,0.04327708548175073,-1.4901161193847657e-09,87.25,0.1813720703125,-0.0009521562664303928,0.0052937660797852
0.0016501041991830335,304.58,237,200.0,118,1208320,1.2992916338145732,15.968717676401138,0.0,0.046847334531270865,2.2351741790771484e-09,87.25,0.12607421875,-0.0006000794062856584,0.00872415662433923
0.001992221873069866,309.27,237,202.50000000000023,119,1218560,1.3307179622352123,15.968717831373215,0.0,0.04863765122222645,-3.7252902984619143e-10,103.25,0.1644775390625,-0.0008551001224986976,0.007327905362035381
0.0028683937785842772,310.18,237,225.0,120,1228800,1.3105511844158173,15.96871613264084,0.0,0.04755219351702071,-5.960464477539063e-09,106.75,0.233642578125,-0.000795988981553819,0.004545055240271267
0.002288053179697158,308.23,237,200.0,121,1239040,1.4068074338138103,15.968717789649963,0.0,0.053219383206237,-2.2351741790771484e-09,99.25,0.187841796875,-0.0011157271266711178,0.008459578424935898
0.002723282739532351,307.1,237,225.0,122,1249280,1.4394794419407844,15.968717658519745,0.0,0.0562363520114994,-2.6077032089233397e-09,107.25,0.242431640625,-0.0015108768217032774,0.007911579026040273
0.0018761769409479712,313.25,237,225.0,123,1259520,1.410087938606739,15.968717831373215,25.0,0.05280679279935217,-4.8428773880004884e-09,123.75,0.154736328125,-0.0007993119368620682,0.00815983631846393
0.002296875749021865,316.26,237,250.0,124,1269760,1.4024359866976739,15.968717730045318,0.0,0.055460867436478115,-2.6077032089233397e-09,132.0,0.2310302734375,-0.001505507104593562,0.008106938690252719
0.0019985957732160387,319.88,237,250.0,125,1280000,1.3923013031482696,15.968717807531357,25.0,0.055445200536992444,-7.450580596923829e-10,137.0,0.18046875,-0.0009486032780841924,0.010349649848649278
0.0021529955168034577,329.1,237,305.00000000000045,126,1290240,1.352725475281477,15.968717640638351,25.0,0.056591877135487544,-5.587935447692871e-09,163.25,0.1986328125,-0.0013946836268587503,0.011711954084876196
0.0024370409165385353,329.58,237,305.00000000000045,127,1300480,1.3061502195894719,15.968717849254608,25.0,0.05112691402787226,4.470348358154297e-09,165.5,0.20478515625,-0.0014438612372032367,0.009650481243443209
0.0022889411641386914,330.46,237,300.0,128,1310720,1.310653993487358,15.968717795610427,25.0,0.052443032080966234,7.078051567077636e-09,154.0,0.2078369140625,-0.0011189448392542544,0.008529014988562266
0.0021215675412804558,328.62,237,275.0,129,1320960,1.3142715834081173,15.968717527389526,25.0,0.05416604832800205,-2.3096799850463868e-08,146.5,0.1849853515625,-0.0014813516983849695,0.010072536420267397
0.0018207838302458867,335.41,237,300.0,130,1331200,1.239669031649828,15.968717908859253,25.0,0.0505967662065394,0.0,159.25,0.1457763671875,-0.0009908368963806424,0.011344850869500078
0.0018614961212733761,342.58,236,352.5000000000002,131,1341440,1.2113354362547397,15.968717634677887,25.0,0.047180251590132824,-9.685754776000977e-09,183.75,0.1456298828125,-0.0010118877165950836,0.011675806504354114
0.0016497577234559913,346.7,236,405.00000000000045,132,1351680,1.091306910663843,15.968717777729035,50.0,0.04607881799896689,7.82310962677002e-09,200.0,0.1128662109375,-0.001146496622095583,0.012047653988702223
0.0015522737318420354,355.74,236,477.5000000000002,133,1361920,1.070556928962469,15.968717920780183,72.50000000000001,0.047360197252644,-1.2293457984924316e-08,219.25,0.1131591796875,-0.0009737819018482696,0.011302372760837898
0.002073391106358713,355.55,236,475.0,134,1372160,1.1472284719347954,15.968717861175538,75.0,0.04733985488441724,-2.6077032089233397e-09,214.25,0.18583984375,-0.0017703321911540116,0.009131926371628652
0.001563665384566093,354.46,236,502.5000000000002,135,1382400,1.1131990082561969,15.968717700242996,75.0,0.04861608898303483,-5.215406417846679e-09,224.75,0.1112060546875,-0.0009093439424759708,0.013651276114978827
0.0015834616541553713,348.27,236,505.00000000000045,136,1392640,1.0608594339340924,15.968717908859253,75.0,0.04407427402787945,-1.2293457984924316e-08,223.0,0.125830078125,-0.0010762405061541358,0.013549134584900457
0.0017864834522754336,355.59,236,550.0,137,1402880,1.0266938209533691,15.968717753887177,100.0,0.04431682555026955,8.195638656616212e-09,246.5,0.1425048828125,-0.001239324241032591,0.012039165453006716
