episode_length,P01:episode_rewards,fps,value_loss,epoch_idx,clip_fraction,explained_variance,approx_kl_divergence,policy_entropy,PMM:episode_rewards,P09:episode_rewards,grad_norm,policy_loss,advantage_norm,frames
429.42,250.0,234,0.11005065536592155,29,0.15986328125,0.8510482341051102,0.0025336457780216473,1.7108279332518577,436.5,652.5000000000002,1.92453036654524,-0.009813096385914832,15.96871919631958,296960
430.72,250.0,234,0.15441036729607732,30,0.1437255859375,0.821582879498601,0.0023008547077555236,1.7117226995527743,427.75,675.0,2.08575951674088,-0.009711280673218425,15.968719065189362,307200
433.7,250.0,234,0.0917849841993302,31,0.1397705078125,0.8768045600503683,0.0023692003151385087,1.70518346875906,432.0,675.0,1.812385723499715,-0.009363418225620989,15.96871926188469,317440
438.73,225.0,234,0.1297975845169276,32,0.160107421875,0.8693938076496124,0.002521639335214194,1.7063503421843051,451.75,700.0,2.12035492001991,-0.010185191575874341,15.968719172477723,327680
444.15,225.0,235,0.11227527984883637,33,0.152685546875,0.8750804111361503,0.00257096482619125,1.6918656632304192,479.25,725.0,1.622466081310598,-0.011699612248048653,15.968719226121902,337920
450.95,225.0,235,0.11150254087988287,34,0.1865478515625,0.8884944628924132,0.0030771730695963694,1.6893286369740963,486.75,727.5000000000002,1.840983907630528,-0.01042870491692156,15.968719148635865,348160
456.93,225.0,235,0.13190175343770533,35,0.1295166015625,0.8611700098961592,0.002136606427280074,1.6968927361071109,479.25,725.0,1.7896613324558868,-0.009697056284494465,15.968719267845154,358400
462.67,225.0,235,0.12410801243968309,36,0.157568359375,0.8973512537777424,0.0024323071632355365,1.7087315790355206,494.25,725.0,1.8766436548780618,-0.011250500317692059,15.968719238042832,368640
474.43,272.5,235,0.09464000118896365,37,0.1603271484375,0.8971408702433109,0.002585237361381905,1.7076135575771332,494.5,702.5000000000002,1.7128103128287755,-0.01079677405032271,15.968719178438187,378880
472.2,275.0,235,0.08859349838458001,38,0.1680419921875,0.8840935681015253,0.002692397753117219,1.6936243869364263,492.0,702.5000000000002,1.6071351105451595,-0.01124770714513943,15.968719345331191,389120
479.37,300.0,235,0.11899172293487936,39,0.125927734375,0.8966117531061173,0.0021029257857892968,1.7020562991499901,511.25,725.0,1.850842004994385,-0.010693824178451905,15.968719279766082,399360
484.41,300.0,235,0.1356304559390992,40,0.1269775390625,0.8991484969854355,0.0020279363641978456,1.704072817414999,513.75,725.0,1.8727209545650954,-0.009630136036867043,15.968719321489335,409600
484.79,300.0,235,0.13165400249417872,41,0.1619384765625,0.8977926462888718,0.002509020166133122,1.6954649701714515,524.0,775.0,1.9085641384830674,-0.01048613204548019,15.968719136714935,419840
476.6,300.0,235,0.1444606367032975,42,0.15166015625,0.8814517542719841,0.002279741531424729,1.6929200619459153,516.75,775.0,1.878000322815393,-0.009863571402820525,15.968719178438187,430080
466.42,275.0,235,0.1287848360138014,43,0.134521484375,0.8954368442296982,0.002233550906362633,1.6924870960414409,524.0,775.0,1.6789825690952251,-0.010417098771722522,15.968719232082368,440320
456.37,275.0,235,0.11970872741658241,44,0.1423583984375,0.910560330748558,0.0022520583344433575,1.695640493184328,523.25,750.0,1.9669398489750431,-0.009230673581623706,15.968719267845154,450560
443.31,275.0,235,0.12246513455174864,45,0.137109375,0.9052195489406586,0.0023300562015040904,1.7035168692469598,505.0,750.0,1.8563824283675217,-0.010119541953099543,15.96871920824051,460800
443.83,275.0,235,0.3179704963695258,46,0.1283203125,0.8046307846903801,0.002237622725738491,1.7101044669747352,552.5,750.0,1.8680659328428586,-0.008869105613484862,15.968719285726547,471040
443.61,297.5,235,0.16591055628377943,47,0.144140625,0.8414876844733954,0.0024587504007743673,1.7028552755713462,536.75,725.0,1.9188573412291359,-0.010472404119354906,15.96871926188469,481280
449.9,250.0,235,0.13597853519022465,48,0.1267578125,0.8944719057530165,0.0021949597603341227,1.708729476481676,537.25,727.5000000000002,1.686215633706465,-0.01092747314069129,15.968719351291657,491520
453.94,250.0,235,0.1596276065101847,49,0.115234375,0.8660701036453247,0.0020004015679151326,1.7013118878006934,537.75,750.0,2.051445271712535,-0.009881528456753585,15.968719220161438,501760
450.69,225.0,236,0.1276143220020458,50,0.127197265625,0.8448900647461415,0.0021606778153457377,1.6994593359529973,503.5,727.5000000000002,1.7252012837878605,-0.01071222564933123,15.968719172477723,512000
446.64,247.5,236,0.13611464141868054,51,0.1358154296875,0.8867493350058794,0.002364616256773232,1.6830824114382268,507.75,727.5000000000002,1.8545668332733816,-0.010934399707912235,15.96871919631958,522240
446.13,250.0,236,0.12835096123162656,52,0.1460693359375,0.8910357426851988,0.0024044919733344893,1.6962103150784968,535.75,782.5000000000007,1.6936444504115713,-0.011215743351203854,15.968719351291657,532480
450.56,250.0,236,0.11683104576077312,53,0.141943359375,0.9133555222302675,0.002416572599225047,1.6939891919493675,529.75,777.5000000000002,1.6950183968262749,-0.011989108633133582,15.968719273805618,542720
458.23,275.0,236,0.1400180420372635,54,0.1499755859375,0.8591465063393116,0.0024874879771690115,1.6867772541940211,530.0,730.0000000000005,1.7952110804458379,-0.011497950863849837,15.968719255924224,552960
467.94,325.0,236,0.10093110848683864,55,0.155810546875,0.9016353841871023,0.0028099672027340813,1.6782430119812488,538.25,775.0,1.6911102314844508,-0.012962392831650505,15.96871942281723,563200
469.6,322.5,236,0.12662004625890405,56,0.1547607421875,0.9032716900110245,0.0026249970378447547,1.668292324990034,530.0,727.5000000000002,1.6455979164162897,-0.011506876521161757,15.968719291687012,573440
474.31,325.0,236,0.25794377173297106,57,0.150048828125,0.8745753102004528,0.0024441429697620977,1.6677972115576267,578.5,775.0,1.8538222805652094,-0.011242826736997813,15.968719238042832,583680
462.15,275.0,236,0.17016432727687061,58,0.1557861328125,0.8518328323960305,0.002451709671641175,1.6868578374385834,570.75,775.0,1.9051125186283144,-0.010409095254908607,15.968719285726547,593920
458.25,275.0,236,0.13939272968564181,59,0.1526123046875,0.8486915450543165,0.002506249062162503,1.68391143232584,578.25,775.0,1.713426663574948,-0.011512657324055908,15.968719136714935,604160
448.66,272.5,236,0.10027893085498363,60,0.146533203125,0.9208113301545382,0.002561699355192428,1.6772261790931224,563.25,750.0,1.6556696317048192,-0.012709129933136864,15.968719238042832,614400
437.87,275.0,236,0.12085804729722441,61,0.1534912109375,0.904333247244358,0.0024409869930994846,1.6911837220191956,501.0,725.0,1.5832710794768652,-0.011892840132895799,15.968719184398651,624640
441.35,297.5,236,0.12149444702081383,62,0.1454833984375,0.9026911143213511,0.0024304553954042235,1.669986079633236,503.0,725.0,1.7515831268103927,-0.011280714870372322,15.968719226121902,634880
445.08,300.0,236,0.14372124704532324,63,0.137744140625,0.8861614692956209,0.0023368174952568673,1.6737590692937374,521.5,725.0,1.7760729694589923,-0.011635195234339335,15.968719148635865,645120
449.04,300.0,236,0.1423706562258303,64,0.13251953125,0.871665708348155,0.002194029131056021,1.6739711493253708,521.25,750.0,1.754939140166784,-0.010364573114566155,15.968719291687012,655360
453.34,300.0,236,0.11213302107062191,65,0.15400390625,0.9181519281119108,0.002301843400323726,1.6907227128744124,541.25,750.0,1.6149067650776885,-0.011868043859067257,15.968719279766082,665600
456.39,275.0,236,0.12330210783984512,66,0.12861328125,0.898713881522417,0.002036020450930502,1.7021758407354355,539.0,750.0,1.875972279161718,-0.010770187461457682,15.968719285726547,675840
456.07,275.0,236,0.12303699695039541,67,0.1329833984375,0.901366650313139,0.002161371545253448,1.6967093534767628,539.0,775.0,1.7828340946615104,-0.01123063453778741,15.968719345331191,686080
460.53,300.0,236,0.08810394506435841,68,0.1680908203125,0.932172541692853,0.002607942143027107,1.686501321941614,550.5,775.0,1.6108416880162253,-0.012183177653059828,15.968719267845154,696320
462.85,325.0,236,0.10385684383800253,69,0.1652587890625,0.9412971675395966,0.002708300937468127,1.6688174724578857,565.5,775.0,1.8136202300322957,-0.012857558578980388,15.968719297647477,706560
467.09,325.0,236,0.10308925984427333,70,0.1460693359375,0.9344739403575659,0.002398889119354278,1.675157817453146,590.25,775.0,1.6092095694995394,-0.013181392629485344,15.968719214200974,716800
471.49,325.0,236,0.14541987928096206,71,0.1687744140625,0.9023847993463278,0.0026572313188356496,1.6670955665409566,601.25,800.0,1.8867975888434543,-0.011752243695082144,15.968719214200974,727040
463.32,325.0,236,0.13336258418858052,72,0.15693359375,0.9078732069581747,0.0025711068074546163,1.6538262456655501,587.25,775.0,1.8253612967256605,-0.011661835674749455,15.968719291687012,737280
463.15,322.5,236,0.12044206652790308,73,0.156591796875,0.8996900998055934,0.0024505266204531482,1.6717634111642838,579.25,775.0,1.821805378223236,-0.012029144036205253,15.96871924996376,747520
466.54,350.0,236,0.2692471862304956,74,0.139599609375,0.8755418054759503,0.0023070043055898625,1.6682902351021767,616.0,777.5000000000002,1.7874869706927505,-0.01230157419704483,15.968719273805618,757760
454.48,350.0,236,0.13015315688680856,75,0.1638427734375,0.9210185054689646,0.0026795510324976652,1.666187185049057,616.5,800.0,1.7109947051473355,-0.011538013700192095,15.968719094991684,768000
464.05,350.0,236,0.19268831482622772,76,0.126123046875,0.8740984164178371,0.002239608513127963,1.6896204054355621,628.25,800.0,1.9198304573637899,-0.010551796251093037,15.96871919631958,778240
470.06,350.0,236,0.11735831946134567,77,0.149853515625,0.9263516459614038,0.002482335490799718,1.6740737743675709,625.75,800.0,1.5380923643172841,-0.01277980335362372,15.968719285726547,788480
472.82,350.0,236,0.16246275196317583,78,0.13251953125,0.9014726620167494,0.0022431603422208555,1.6888527594506741,629.25,802.5000000000002,1.7498237761684188,-0.010815854819156812,15.968719291687012,798720
471.66,325.0,236,0.12492286358028651,79,0.1277099609375,0.907703198865056,0.0022420750826884924,1.6833488546311854,569.75,800.0,1.5748632172613406,-0.012039331738196778,15.968719321489335,808960
474.72,325.0,236,0.12217707803938538,80,0.1473876953125,0.9216013584285975,0.0025813095802735666,1.6779907561838627,570.25,800.0,1.6328088354760308,-0.011894034673605346,15.968719214200974,819200
473.95,347.5,236,0.1302177679957822,81,0.1248779296875,0.8784070655703544,0.002154954447201215,1.6712289825081825,580.25,800.0,1.7105881493970063,-0.01122952246969362,15.968719357252121,829440
469.71,322.5,236,0.10170815971214324,82,0.151513671875,0.8961142100393772,0.0027718453492869667,1.6761237807571887,578.25,800.0,1.5903863232372766,-0.012778264637745451,15.968719321489335,839680
459.46,325.0,236,0.11513577604200691,83,0.152392578125,0.9175284706056118,0.0024092249401750044,1.6500471130013465,589.0,800.0,1.5396872811765028,-0.012002182608557631,15.968719220161438,849920
453.94,322.5,235,0.12164955686312169,84,0.161083984375,0.9277557980269193,0.0025445251517342993,1.676452637463808,573.5,800.0,1.758992919606015,-0.011836366976967837,15.968719285726547,860160
450.62,300.0,235,0.1176033332478255,85,0.1254638671875,0.9082999009639025,0.0020967807319724383,1.6850541010499,554.75,777.5000000000002,1.6933231650009692,-0.012252348607580643,15.968719065189362,870400
436.56,300.0,235,0.2064486749470234,86,0.1216552734375,0.8531846106052399,0.0023350349800242286,1.6775214798748492,548.5,775.0,2.0107115347193023,-0.010443464262789349,15.968719226121902,880640
443.35,300.0,235,0.11940289365593344,87,0.1464599609375,0.9145390018820763,0.0024630567209218196,1.661160334199667,553.75,777.5000000000002,1.6261108079974798,-0.011226957206235965,15.968719297647477,890880
448.97,300.0,235,0.10717040025629103,88,0.1683349609375,0.9350627802312375,0.0029420356393305806,1.6315658003091813,571.5,775.0,1.7363883736328112,-0.011750901259074454,15.968719184398651,901120
452.61,322.5,235,0.08392181703820825,89,0.151416015625,0.9387385994195938,0.0025594215249842307,1.653582838922739,588.75,775.0,1.4912640635747318,-0.013777629692776827,15.968719285726547,911360
467.38,347.5,235,0.13557129881810398,90,0.149755859375,0.8689994055777788,0.0025316997133817158,1.6662453420460224,612.25,777.5000000000002,1.4740289389712662,-0.011628423894580919,15.968719279766082,921600
465.91,322.5,235,0.10563904978334904,91,0.1539306640625,0.936831746250391,0.0026669379601745222,1.6743882432579995,615.5,775.0,1.5666547453870403,-0.013842431025841507,15.968719339370727,931840
468.95,300.0,235,0.1398549962323159,92,0.148095703125,0.8924735885113477,0.00247730758742393,1.6851367823779584,618.75,775.0,1.538763940019424,-0.011431837018608348,15.968719118833542,942080
471.97,275.0,235,0.1314452824415639,93,0.1318603515625,0.9070992905646562,0.0021961664116136636,1.6872356355190277,608.0,775.0,1.6359296692316203,-0.012549958053750743,15.968719345331191,952320
465.78,275.0,235,0.09165918328799308,94,0.13798828125,0.9417609963566065,0.0023786902392206035,1.672350899875164,583.0,775.0,1.4842947783541933,-0.013969597871619045,15.968719154596329,962560
480.65,300.0,235,0.07807785813929513,95,0.1595947265625,0.9412995550781489,0.0026365107207769562,1.6780109614133836,608.25,752.5000000000002,1.4805080511671842,-0.013501267739047761,15.968719220161438,972800
480.94,300.0,235,0.10263883357401937,96,0.155908203125,0.9287540823221206,0.002498231942195453,1.6687014751136302,601.0,800.0,1.5967110524721069,-0.012550093242316507,15.96871907711029,983040
492.92,350.0,235,0.07943672551773488,97,0.1681884765625,0.9342069704085588,0.0024980679912235326,1.6897202752530576,626.25,825.0,1.6125541658089388,-0.012594214384444058,15.96871920824051,993280
491.11,375.0,235,0.1451743019744754,98,0.1618896484375,0.9266269180923701,0.0025329394671192262,1.679337528347969,638.25,802.5000000000002,1.7118336525992333,-0.01193080188386375,15.96871919631958,1003520
484.88,372.5,235,0.1000385500723496,99,0.141943359375,0.9433558914810419,0.0023292299746574983,1.6736826188862324,622.75,802.5000000000002,1.6219824959524192,-0.012631095964752603,15.968719136714935,1013760
476.29,397.5,235,0.0944966487819329,100,0.161962890625,0.9489279862493276,0.0025575086074698648,1.6710792787373066,624.0,800.0,1.6984714499587459,-0.012172861844010185,15.968719011545181,1024000
460.08,372.5,235,0.16121723419055342,101,0.1230712890625,0.9248788066208362,0.0021343448681253076,1.6847086504101754,615.75,800.0,1.8882869903695518,-0.011139330280639115,15.968719333410263,1034240
456.66,372.5,235,0.07279114129487425,102,0.1439453125,0.9663877576589585,0.002432216546515352,1.6778195783495904,614.75,800.0,1.6460662434024957,-0.01262407757130859,15.968719184398651,1044480
453.57,375.0,235,0.1409180163173005,103,0.132666015625,0.9319493561983109,0.002226392012028395,1.679393433779478,629.75,800.0,1.7774321080906925,-0.010545909596112324,15.968719273805618,1054720
452.26,375.0,235,0.11363729790318758,104,0.1435546875,0.9431299552321434,0.0023537173200114227,1.6783619746565819,611.25,800.0,1.7507685661169152,-0.01254155809438089,15.968719172477723,1064960
458.02,397.5,235,0.09145248709246516,105,0.161962890625,0.952962838113308,0.0028091323468860023,1.6577339500188828,625.0,800.0,1.625514373889401,-0.013416954018975958,15.968719333410263,1075200
461.6,400.0,235,0.11988599875476211,106,0.1525146484375,0.9391402896493674,0.002627219313831432,1.654016649723053,635.0,800.0,1.7288795400281338,-0.012398549166391604,15.968719238042832,1085440
472.42,425.0,235,0.07203797096153722,107,0.1634521484375,0.9670415494590998,0.0028470747199665714,1.6585957512259484,663.75,800.0,1.5844279263037557,-0.01335199619315972,15.968719333410263,1095680
487.21,425.0,235,0.2513645573053509,108,0.160595703125,0.9149456463754178,0.002573203909651377,1.6562076307833196,734.5,827.5000000000002,1.7229576868379364,-0.01344486003581551,15.968719351291657,1105920
503.92,425.0,235,0.082151879533194,109,0.143408203125,0.9626105960458518,0.002723116844140676,1.6573806710541248,764.0,902.5000000000001,1.5669587104061398,-0.012948868416060577,15.968719232082368,1116160
504.9,400.0,235,0.13356078998185694,110,0.128955078125,0.9479942061007023,0.0023024159505556237,1.6480362668633461,751.0,940.0000000000014,1.7697036341811472,-0.011952773820667062,15.968719190359115,1126400
507.66,450.0,235,0.24724422129802406,111,0.1556396484375,0.9301119416952133,0.0025990325713340324,1.6661969117820263,758.25,857.5000000000006,1.5903418443204804,-0.011740255326003535,15.968719238042832,1136640
512.02,422.5,235,0.11559841393027455,112,0.1456787109375,0.9405543740838767,0.0023754530232739427,1.6746888488531113,773.5,850.0,1.6944422508169494,-0.011828327457988053,15.968719297647477,1146880
500.93,400.0,235,0.1271224337629974,113,0.1513427734375,0.906814269348979,0.0028252149537710066,1.679563684016466,721.0,802.5000000000002,1.5000012906902875,-0.01272899628529558,15.968719321489335,1157120
495.18,422.5,235,0.2449384133098647,114,0.1439697265625,0.8949697554111481,0.002258158080019566,1.6735262759029865,743.5,802.5000000000002,1.6984691698150485,-0.011631469182611908,15.968719202280045,1167360
495.35,425.0,235,0.1917515688110143,115,0.1120849609375,0.8589462321251631,0.0019274744886505052,1.6719882205128669,746.75,850.0,1.7657598804309196,-0.010837530539720319,15.968719178438187,1177600
496.43,400.0,235,0.09254730024840682,116,0.17431640625,0.9494586363434792,0.0027052928125388736,1.6749201968312264,710.0,850.0,1.5381005504523864,-0.013756040127191227,15.968719273805618,1187840
487.35,400.0,235,0.2524847296299413,117,0.1385498046875,0.9077161528170109,0.0021065242090915932,1.6592533491551875,747.5,850.0,1.8278386204302397,-0.010564870855159825,15.968719226121902,1198080
484.45,425.0,235,0.09460888712201268,118,0.148388671875,0.9593696299940347,0.0022912376951356775,1.6712208047509194,739.5,827.5000000000002,1.5621310700074154,-0.012593017080507706,15.968719387054444,1208320
493.87,425.0,235,0.11135153921786696,119,0.146630859375,0.9480626314878464,0.0023961022226106528,1.6759833112359046,720.5,827.5000000000002,1.515765306857653,-0.013322526066986029,15.96871920824051,1218560
498.21,425.0,235,0.07476639687083661,120,0.167236328125,0.9684992086142301,0.002596024416789403,1.6711707174777986,725.5,825.0,1.4422318418553126,-0.012754850431520026,15.968719154596329,1228800
499.04,422.5,235,0.3050320823211223,121,0.14326171875,0.879334781691432,0.002374065827985174,1.6709344215691089,755.0,825.0,1.754701583572486,-0.011182814019775833,15.968719434738158,1239040
509.14,422.5,235,0.08480905201286078,122,0.148046875,0.9702646940946579,0.00223577983390472,1.6607179149985314,739.5,827.5000000000002,1.6216635446986214,-0.010762909521872643,15.968719226121902,1249280
500.76,422.5,235,0.13061839044094087,123,0.1388916015625,0.9619378428906202,0.0023040056304242497,1.6681154884397984,751.25,827.5000000000002,1.5357794609864581,-0.011593151924898848,15.968719166517257,1259520
497.33,375.0,235,0.2110493921674788,124,0.153125,0.9059880670160055,0.002392493571312884,1.6827527701854705,754.75,827.5000000000002,1.7115555261806346,-0.011452998463209952,15.96871930360794,1269760
491.3,375.0,235,0.15301148735452444,125,0.14990234375,0.924208352714777,0.002414288813736539,1.672181451320648,738.5,850.0,1.6200468153259784,-0.011799233741476201,15.968719178438187,1280000
488.77,375.0,235,0.13352829101495445,126,0.1511474609375,0.9379796754568815,0.0024119896631194368,1.6604295790195465,695.75,827.5000000000002,1.6049574170078909,-0.013009028246233355,15.96871920824051,1290240
507.03,397.5,235,0.2410940324421972,127,0.14873046875,0.9283529732376337,0.002462938931751385,1.655718182772398,738.5,850.0,1.5774117985089737,-0.011459115223260596,15.968719238042832,1300480
518.08,397.5,235,0.09393929907819257,128,0.1475830078125,0.9619937881827354,0.0027914191582343066,1.660169667750597,747.5,892.5000000000036,1.5070210702309534,-0.0128103150127572,15.968719148635865,1310720
514.42,400.0,235,0.15707664480432867,129,0.1404052734375,0.9361498400568962,0.0023336433007674117,1.6489940024912357,727.75,850.0,1.8683930287669626,-0.010655824132845737,15.968719220161438,1320960
518.01,425.0,235,0.061596809816546735,130,0.1618408203125,0.9765164136886597,0.002875407592569295,1.6532793939113617,768.5,850.0,1.5387382575263486,-0.011871602122846525,15.968719154596329,1331200
526.39,447.5,235,0.2884368228376843,131,0.1552978515625,0.9168083656579256,0.002327051315365061,1.6653414256870747,822.25,890.0000000000034,1.7188387078478389,-0.01098782408680563,15.96871920824051,1341440
513.86,425.0,235,0.12065989626571536,132,0.1389892578125,0.9446554556488991,0.002336272774778378,1.6715951599180698,778.75,850.0,1.6653146148888418,-0.011446492884715553,15.968719202280045,1351680
515.19,422.5,235,0.22623159778304397,133,0.133837890625,0.883639233186841,0.002161201160470532,1.6836262777447701,762.75,825.0,1.8016851412406876,-0.010482863634024397,15.968719238042832,1361920
521.04,425.0,235,0.1662691738922149,134,0.123291015625,0.9279366701841354,0.0020125463261823273,1.6700391583144665,769.75,825.0,1.649421771913147,-0.011242399606999243,15.968719315528869,1372160
523.49,425.0,235,0.14164964379742742,135,0.1342041015625,0.9448474019765853,0.0022147216620172446,1.6653791055083276,744.25,825.0,1.7452166330583565,-0.011067065464885673,15.96871938109398,1382400
529.4,425.0,235,0.21843711191322654,136,0.1455322265625,0.8908016216009855,0.002305944509976469,1.6626014515757561,741.0,850.0,1.6134061557651669,-0.011724212666013045,15.968719309568405,1392640
528.57,425.0,235,0.09922990754712373,137,0.1343017578125,0.9085677906870842,0.0020495492979538017,1.670031226426363,734.5,850.0,1.7414195880077419,-0.011315498266776558,15.96871920824051,1402880
524.4,450.0,235,0.2797506095608696,138,0.1432861328125,0.8910164382308722,0.0026187790350835115,1.6502124197781085,775.75,850.0,1.8213769460790545,-0.011774763439098024,15.968719154596329,1413120
523.0,450.0,235,0.34591667375061663,139,0.1373046875,0.8858974743634462,0.0020044000673013515,1.672972983121872,799.25,852.5000000000002,1.7672941979085177,-0.009906102650711545,15.968719154596329,1423360
530.66,450.0,235,0.21119850683026015,140,0.1498291015625,0.9325063694268465,0.0024184983979128774,1.66061052903533,856.25,1025.0,1.6954642638979682,-0.01097333444377,15.96871926188469,1433600
521.06,447.5,235,0.11934504539240151,141,0.1226806640625,0.9566361248493195,0.0022323307612740193,1.663722676038742,840.75,1025.0,1.6570436223248826,-0.011700478523198398,15.968719273805618,1443840
523.48,472.5,235,0.08836734929354861,142,0.175390625,0.9691584140062333,0.0024525577315901875,1.6573606304824353,863.75,1030.0000000000005,1.4966509828231032,-0.011699096478696446,15.968719178438187,1454080
523.46,497.5,234,0.09068072700174526,143,0.1631103515625,0.9734822969883681,0.0025011977583065995,1.6594821125268937,828.75,890.0000000000013,1.4427981064009037,-0.012971795284101972,15.968719315528869,1464320
522.81,500.0,234,0.3515235995873809,144,0.144482421875,0.9110530443489552,0.002251014975309165,1.6754737623035907,829.75,852.5000000000002,1.9026260935593058,-0.009464955195289804,15.968719416856766,1474560
