episode_length,epoch_idx,policy_entropy,PMM:episode_rewards,explained_variance,grad_norm,value_loss,P01:episode_rewards,approx_kl_divergence,advantage_norm,policy_loss,clip_fraction,frames,P09:episode_rewards,fps
318.15,250,1.6016837447881698,107.75,-2.4959444999694825e-08,0.04690036461982376,0.006232865734421012,0.0,0.0021852704861885287,15.968716090917587,-0.0008837528042931808,0.22939453125,2560000,225.0,246
308.11,251,1.5693884171545505,90.0,-8.940696716308593e-09,0.04514097640125289,0.0028578719376251447,0.0,0.002754504974450356,15.968696695566177,-0.0004645995097234845,0.311376953125,2570240,225.0,246
303.58,252,1.3494666613638402,77.5,-9.685754776000977e-09,0.03794300462475535,0.0053642858727794614,0.0,0.0023591421777382493,15.968713122606278,-0.0012380251744616543,0.2223876953125,2580480,175.0,246
303.12,253,1.3505440779030322,64.25,1.862645149230957e-09,0.03620683575539012,0.004128029293804047,0.0,0.0026910350737011867,15.96871047616005,-0.0005873926587810274,0.2321533203125,2590720,150.0,246
315.47,254,1.593568927049637,96.75,1.4901161193847657e-09,0.047242433544787084,0.007105035943914118,0.0,0.0022943605527871113,15.96871737241745,-0.0010080651336465962,0.2505615234375,2600960,200.0,246
323.26,255,1.656464746594429,107.5,-1.1175870895385742e-09,0.04731993908007566,0.006586850111079912,0.0,0.002464064084824713,15.968716895580291,-0.000681125489063561,0.2431640625,2611200,202.50000000000023,246
329.98,256,1.6828237146139144,130.0,2.9802322387695314e-09,0.04979591997587931,0.006555884902354592,0.0,0.0027192153320982015,15.968717765808105,-0.0008135798685543705,0.262744140625,2621440,330.0000000000004,246
319.34,257,1.6341268390417099,104.25,1.4901161193847656e-08,0.04523846891324916,0.006133338742068872,0.0,0.002374510518416173,15.968713814020157,-0.0011099051807832438,0.2546875,2631680,200.0,246
321.66,258,1.6440716341137886,121.75,1.3411045074462891e-08,0.05014177709453886,0.0076242353101633855,0.0,0.0028505278172929137,15.96871737241745,-0.0017631371159950505,0.305517578125,2641920,227.5000000000002,246
323.95,259,1.6269398927688599,136.25,7.82310962677002e-09,0.054068259548729035,0.009527793607412604,0.0,0.002611165102007362,15.968717235326768,-0.0017520985304145143,0.2996337890625,2652160,275.0,246
331.15,260,1.6361048512160778,157.0,1.1920928955078126e-08,0.04754753433133712,0.00695810641645096,0.0,0.002443935713904466,15.968713039159775,-0.0007585873801872367,0.2451171875,2662400,357.5000000000007,246
322.79,261,1.7120854675769805,140.25,-9.313225746154785e-09,0.05061950766904102,0.006471719807086629,25.0,0.0024695267539300405,15.968717402219772,-0.0010174099425057648,0.3196044921875,2672640,327.5000000000002,246
315.54,262,1.7507889702916146,118.5,6.332993507385254e-09,0.05162216913871357,0.007423766499505291,0.0,0.0027204600057984863,15.96871721148491,-0.00108416981092887,0.2921630859375,2682880,250.0,246
320.81,263,1.7366192609071731,131.75,-2.2351741790771484e-09,0.0527139273796277,0.008793949869868811,0.0,0.0020131173096956446,15.968717634677887,-0.0013442003422824201,0.2571533203125,2693120,302.5000000000002,246
326.51,264,1.7529175743460654,141.5,8.568167686462402e-09,0.05159269599067419,0.0070836715948644265,25.0,0.0025280556914481166,15.968717420101166,-0.0010129562426300254,0.2717041015625,2703360,327.5000000000002,246
328.77,265,1.769692849367857,149.0,3.7252902984619143e-10,0.05315661313234356,0.007480264259595515,25.0,0.0020315169115178834,15.968715286254882,-0.0007915541096735979,0.2416259765625,2713600,425.0,246
328.08,266,1.757965198159218,138.5,1.1175870895385742e-09,0.05414001727793059,0.007509168232354568,22.500000000000007,0.0021943064263155064,15.968717634677887,-0.0010809602041263132,0.254736328125,2723840,350.0,246
323.68,267,1.7405096106231213,122.0,-1.1175870895385742e-09,0.0508841016608273,0.005958936686431571,0.0,0.002631418592471846,15.968715435266494,-0.0009392326530360152,0.27197265625,2734080,302.5000000000002,246
321.85,268,1.7423806980252265,111.75,-7.82310962677002e-09,0.04847573297005201,0.005615410643360974,0.0,0.002881698775883024,15.968714380264283,-0.0013070349974441341,0.31416015625,2744320,252.50000000000023,246
312.92,269,1.700101125985384,91.0,8.568167686462402e-09,0.04570936671133506,0.0055969176474718555,0.0,0.0022486983929496775,15.968717396259308,-0.001059136826370377,0.256787109375,2754560,200.0,246
315.37,270,1.6868835881352424,109.0,7.450580596923829e-10,0.051095336300058934,0.007917961173808408,0.0,0.00198419529755256,15.968716251850129,-0.0013666357161127962,0.2385986328125,2764800,250.0,246
318.16,271,1.684682509303093,129.0,-1.6391277313232423e-08,0.053324659338752224,0.009448026969494094,22.500000000000007,0.0017752151920717551,15.968717563152314,-0.0007973958756338107,0.214599609375,2775040,252.50000000000023,246
323.12,272,1.7273236215114594,149.0,1.1548399925231934e-08,0.05020863515177574,0.007526561961822153,25.0,0.002256161967807202,15.968717682361603,-0.0013083360416203504,0.2761962890625,2785280,300.0,246
327.78,273,1.7332280829548836,153.75,9.685754776000977e-09,0.05221036084005905,0.0075446883813128805,25.0,0.0019256534630358146,15.96871771812439,-0.0008860825651936466,0.232373046875,2795520,300.0,246
330.89,274,1.7134932540357113,147.25,-7.078051567077636e-09,0.05470580320231392,0.009048701859865105,25.0,0.0020474363126140815,15.968717682361603,-0.0008807428421278019,0.2479736328125,2805760,277.5000000000002,246
327.85,275,1.7100940383970737,136.0,2.421438694000244e-08,0.047317856765673474,0.007595283344198833,25.0,0.0019411500647720458,15.968717777729035,-0.0011060504053602926,0.2150390625,2816000,250.0,246
330.16,276,1.7263820633292197,149.25,5.215406417846679e-09,0.053102160928914566,0.009106336817073669,25.0,0.0019020380744223075,15.968716150522232,-0.0007473693327483488,0.2448974609375,2826240,255.00000000000043,246
333.77,277,1.711130829155445,158.0,-5.215406417846679e-09,0.05288663136892563,0.009385725911488407,25.0,0.0018893426649128741,15.968717688322068,-0.0007595804403536021,0.2233154296875,2836480,277.5000000000002,246
340.94,278,1.7071122981607914,193.5,3.3527612686157227e-09,0.057278856665287745,0.011988327065409976,25.0,0.0016421868259612893,15.968717795610427,-0.0009759551016031764,0.21220703125,2846720,385.00000000000085,246
344.67,279,1.6640931531786918,209.75,-4.097819328308106e-09,0.05398563165274808,0.010499114664071385,25.0,0.0016897571924118892,15.968717509508133,-0.0010458669312356506,0.2244873046875,2856960,502.5000000000002,246
341.05,280,1.668967816978693,198.0,-1.4156103134155273e-08,0.057541098323503084,0.012199011590564624,50.0,0.0015816237478929907,15.968717896938324,-0.0007856473173887934,0.221533203125,2867200,327.5000000000002,246
343.4,281,1.6789042532444,201.75,-7.078051567077636e-09,0.05537084919521766,0.012003921455470846,47.50000000000001,0.0018655337479913214,15.968717819452285,-0.001371411545551382,0.23544921875,2877440,352.5000000000002,246
342.97,282,1.730357391387224,210.0,-3.7252902984619143e-10,0.05527723732431834,0.010608081018654047,50.0,0.0017402949240135968,15.968717563152314,-0.001011577087047044,0.22216796875,2887680,400.0,246
340.21,283,1.7554067917168141,194.5,2.570450305938721e-08,0.05552013169882196,0.009671732644636676,25.0,0.0017983378545466167,15.968717461824417,-0.0012471429363358766,0.2581787109375,2897920,377.5000000000002,246
334.8,284,1.7448486231267453,177.0,-1.5273690223693846e-08,0.052953728613434684,0.0078084544480589105,25.0,0.0020626326410024378,15.968717539310456,-0.0012575617329275701,0.29296875,2908160,327.5000000000002,246
336.76,285,1.728147928416729,169.0,2.6077032089233397e-09,0.05440448589666066,0.008290574343118352,25.0,0.0018177651097545321,15.96871789097786,-0.0011054194746975554,0.258544921875,2918400,385.00000000000085,246
331.66,286,1.73966805934906,156.75,1.4528632164001465e-08,0.05514964183392133,0.009718022220476996,25.0,0.0021201619046451016,15.968717795610427,-0.0016469193771627034,0.2883056640625,2928640,305.00000000000045,246
331.32,287,1.7296004988253117,164.5,3.7252902984619143e-10,0.053554481779536124,0.009681462083244696,47.50000000000001,0.002067404745730528,15.968717831373215,-0.0012822018812585156,0.2701904296875,2938880,307.5000000000006,246
332.78,288,1.7641069747507572,170.75,1.862645149230957e-09,0.05549273399161965,0.009404379494208115,50.0,0.002124755235900011,15.968717432022094,-0.0015067153068230254,0.286572265625,2949120,307.5000000000006,246
333.52,289,1.7555130682885647,181.0,-1.3411045074462891e-08,0.05571254384365738,0.009804653781247907,50.0,0.0021452232826931093,15.968717795610427,-0.0011615138315391959,0.2841796875,2959360,457.5000000000006,246
329.02,290,1.7690952457487583,172.25,-1.3411045074462891e-08,0.05371606806179084,0.009245230477608857,50.0,0.0020007390851333184,15.968717843294144,-0.0013376958857406862,0.2751953125,2969600,425.0,246
332.96,291,1.7531654067337512,180.0,-7.82310962677002e-09,0.05412001970284382,0.008666202181484551,50.0,0.0018241565256744252,15.968717801570893,-0.0009951661093509756,0.2533935546875,2979840,425.0,246
332.65,292,1.722869934886694,183.75,-5.587935447692871e-09,0.055034132210327456,0.011210444108473893,50.0,0.0015785815259903302,15.968717473745347,-0.0011737222041119822,0.2310302734375,2990080,425.0,246
333.3,293,1.7473913960158824,183.0,-2.4959444999694825e-08,0.05250821715960892,0.009408478820841993,50.0,0.001923595196444694,15.968717700242996,-0.0013499571030479273,0.2469970703125,3000320,402.5000000000002,246
336.27,294,1.7553843982517718,180.0,3.7252902984619143e-10,0.05666592953582418,0.008042234506956448,25.0,0.0019881796674667386,15.968717640638351,-0.001110610572504811,0.2738037109375,3010560,427.5000000000002,246
331.52,295,1.753100251406431,153.75,-7.450580596923828e-09,0.05388548153190539,0.00862399744328286,25.0,0.0026232213970160956,15.968717896938324,-0.0018239126653497805,0.31357421875,3020800,300.0,246
330.84,296,1.6882398024201393,149.75,-9.685754776000977e-09,0.051875536545090015,0.009142416851864255,25.0,0.0020188292781483596,15.968717658519745,-0.0012931945369928145,0.2501220703125,3031040,300.0,246
326.87,297,1.696442773938179,143.75,-5.587935447692871e-09,0.05435450289042125,0.009693286534275102,25.0,0.0018004665732433978,15.968717575073242,-0.0012085692851542262,0.22861328125,3041280,250.0,246
330.65,298,1.6951677158474923,168.75,-2.421438694000244e-08,0.05472726920217959,0.01161429242201848,25.0,0.001425637499801269,15.96871789097786,-0.0004836713644181145,0.182861328125,3051520,300.0,246
336.07,299,1.6842917948961258,193.75,-6.332993507385254e-09,0.05516857948413848,0.0135431094589876,50.0,0.0015220462628519726,15.96871811747551,-0.0010825335051777075,0.22177734375,3061760,350.0,246
347.3,300,1.708614505827427,230.25,2.3096799850463868e-08,0.05726459437848337,0.01321946202624531,75.0,0.0017353472191302898,15.968717855215072,-0.0009220480456860969,0.2306396484375,3072000,430.0000000000004,246
354.33,301,1.7478810369968414,236.0,-2.6077032089233397e-09,0.056982717535460324,0.013475451941485517,100.0,0.0017073216004746428,15.968717789649963,-0.00133530972598237,0.2437744140625,3082240,425.0,246
355.3,302,1.7517408162355423,241.25,-4.8428773880004884e-09,0.05325955807179341,0.010790255593019538,100.0,0.0017491995217142175,15.96871775984764,-0.0008385605669900542,0.218212890625,3092480,430.0000000000004,246
366.11,303,1.7434966906905174,260.5,1.0430812835693359e-08,0.05729617450065638,0.012948732606309932,100.0,0.0021915165413844305,15.968717908859253,-0.001803808105250937,0.2754150390625,3102720,577.5000000000002,246
358.45,304,1.7495503537356853,248.5,3.725290298461914e-09,0.05892157123376335,0.013353619045119558,97.5,0.001635430027795337,15.968717777729035,-0.0010571344675554429,0.2340576171875,3112960,485.00000000000085,246
359.7,305,1.7335575580596925,270.75,-1.1920928955078126e-08,0.0577795834803718,0.013487516838358716,122.5,0.001588153548493665,15.96871782541275,-0.001091721441844129,0.232275390625,3123200,580.0000000000005,246
351.11,306,1.7033382646739483,243.75,-6.7055225372314455e-09,0.05312247043754843,0.01020430837670574,75.0,0.0013790712581737807,15.968717730045318,-0.0006571199981408426,0.1689697265625,3133440,527.5000000000002,246
351.2,307,1.680689087510109,239.0,1.4901161193847656e-08,0.05302768750589197,0.009982868591214356,50.0,0.0016261597214509039,15.96871775984764,-0.0012154427229688735,0.2195556640625,3143680,502.5000000000002,246
339.97,308,1.682844950258732,200.75,-3.7252902984619143e-10,0.05346618079990941,0.008764320154205052,50.0,0.0018371275780623363,15.968717521429062,-0.0009887366300972643,0.248876953125,3153920,477.5000000000002,246
338.73,309,1.7010465405881405,201.0,-1.899898052215576e-08,0.056110415700420344,0.012504624188295566,50.0,0.001665360751619005,15.968717873096466,-0.0014506540075672092,0.2429931640625,3164160,452.50000000000017,247
339.32,310,1.683513566851616,190.0,-1.7881393432617187e-08,0.04997840467892624,0.010814846838911762,50.0,0.0012849880837393357,15.96871775984764,-0.0009800899104448035,0.1796630859375,3174400,357.5000000000007,247
338.9,311,1.6830054551362992,195.0,2.9802322387695314e-09,0.05317928849568121,0.00954569440036721,50.0,0.0020711270475828767,15.96871775984764,-0.001367526125977747,0.2722412109375,3184640,377.5000000000002,247
334.56,312,1.7054973110556602,184.5,-1.899898052215576e-08,0.04909640567104546,0.00761282245421171,50.0,0.0018835456259353122,15.968717294931412,-0.000988697732827859,0.249658203125,3194880,427.5000000000002,246
326.73,313,1.7078031927347184,181.0,1.862645149230957e-09,0.05364131382191393,0.00927909298989107,47.50000000000001,0.001839533882230171,15.968717789649963,-0.0014387943796464243,0.2628173828125,3205120,450.0,246
321.28,314,1.739072722941637,161.0,2.9802322387695314e-09,0.05217304744399946,0.007313271059175008,25.0,0.0029567655620894584,15.968715900182724,-0.001449823027724051,0.3484375,3215360,427.5000000000002,246
320.72,315,1.748168557882309,141.25,-1.1175870895385742e-08,0.053303080571197294,0.00721900494181682,25.0,0.0019345559302109904,15.968717652559281,-0.0012635937331651804,0.2734375,3225600,312.5000000000011,247
325.01,316,1.7488612405955792,147.25,-8.195638656616212e-09,0.05298508250875065,0.00848770050015446,25.0,0.0017121155060067395,15.968717885017394,-0.0009780536551261322,0.232666015625,3235840,402.5000000000002,247
327.74,317,1.7568538881838323,147.75,-2.7939677238464355e-08,0.051588673638883684,0.007232912485778798,25.0,0.001700900363675828,15.96871770620346,-0.0009184694681607652,0.240478515625,3246080,475.0,247
318.83,318,1.7296838223934174,135.5,-1.601874828338623e-08,0.04999508667147938,0.0047318428409752755,25.0,0.0019100299393812747,15.968716740608215,-0.0009388270791532705,0.276123046875,3256320,400.0,247
307.99,319,1.7069370687007903,92.75,5.215406417846679e-09,0.04701796411871443,0.005250292184643968,25.0,0.001925543889657888,15.968715381622314,-0.0010293829091096995,0.251416015625,3266560,177.50000000000023,247
301.4,320,1.7200778976082802,87.5,-1.862645149230957e-09,0.048264363111016916,0.005129059319042994,0.0,0.0023760242364986085,15.96871292591095,-0.0009101938070671167,0.3058837890625,3276800,175.0,247
309.62,321,1.7576196156442165,96.75,-7.450580596923829e-10,0.05189091587213923,0.007008481928460241,0.0,0.0017750810407164864,15.968717730045318,-0.0004918631897453451,0.26005859375,3287040,227.5000000000002,247
313.76,322,1.7647485136985779,118.75,1.0058283805847169e-08,0.05512568024793515,0.009445892096573516,0.0,0.0016397809176055488,15.96871703863144,-0.0005578768741543172,0.2381103515625,3297280,250.0,247
325.51,323,1.7616206608712672,143.5,-4.470348358154297e-09,0.052099339866010064,0.009336519210955884,0.0,0.0024729346476760838,15.968717747926712,-0.0018302595359273254,0.336328125,3307520,325.0,247
329.85,324,1.7296461649239063,167.75,1.4901161193847657e-09,0.05470937769618907,0.010397316030139336,25.0,0.00175283617593891,15.968717944622039,-0.0009713574618217535,0.23525390625,3317760,325.0,247
333.12,325,1.6832214318215848,170.5,-8.940696716308593e-09,0.053355933610689,0.009206531958079722,50.0,0.0016417672488842072,15.968717801570893,-0.001608275766193401,0.2353271484375,3328000,325.0,247
323.75,326,1.6754291899502278,155.75,-1.080334186553955e-08,0.052102165494938915,0.008888048784865533,50.0,0.0013279633419415403,15.968717753887177,-0.0009957197020412424,0.2056396484375,3338240,275.0,247
320.3,327,1.634188186377287,149.5,7.450580596923829e-10,0.055301663060707426,0.008858529104554692,25.0,0.0016859222845482691,15.968716764450074,-0.001050040536938468,0.2563720703125,3348480,300.0,247
316.4,328,1.6432909220457077,131.25,-9.685754776000977e-09,0.05062628092811663,0.005937948743599009,25.0,0.0019322431305681675,15.968716537952423,-0.0010747752727183978,0.24013671875,3358720,250.0,247
317.02,329,1.670676977187395,128.0,1.30385160446167e-08,0.05305798920858842,0.008516333754869265,25.0,0.002000601203860697,15.968717712163926,-0.0009295330564782489,0.2450439453125,3368960,250.0,247
317.89,330,1.660002699494362,134.5,-2.4959444999694825e-08,0.05212251643924222,0.009968945977652766,25.0,0.0015868897008999739,15.968717652559281,-0.0007768905859848018,0.1993408203125,3379200,277.5000000000002,247
320.87,331,1.6956162743270398,147.5,-5.960464477539063e-09,0.05061639143437293,0.00802579317942218,25.0,0.0019106104394950307,15.968717747926712,-0.0012303645882639103,0.260888671875,3389440,277.5000000000002,247
320.66,332,1.7104391746222973,141.5,5.960464477539063e-09,0.05329981710231555,0.008975701796862268,25.0,0.0016482126653954766,15.968717795610427,-0.0009014891271363013,0.24375,3399680,252.50000000000023,247
324.15,333,1.731392067670822,144.25,-3.7252902984619143e-10,0.0552695601000107,0.010471835130556429,47.50000000000001,0.0015937975011752314,15.96871777176857,-0.0010183410267927684,0.2421630859375,3409920,225.0,247
325.19,334,1.7403676703572273,148.75,5.215406417846679e-09,0.054974336758591445,0.008712594322787481,50.0,0.0021226580839879714,15.968717616796493,-0.0012389006884404806,0.293505859375,3420160,250.0,247
336.41,335,1.7401525795459747,178.75,6.332993507385254e-09,0.05515337965043686,0.01110313317985856,50.0,0.001388541440849167,15.968717902898788,-0.00044013307197019456,0.195166015625,3430400,302.5000000000002,247
335.7,336,1.7100485123693943,176.5,-1.6763806343078613e-08,0.05844263222333777,0.010138207736963523,50.0,0.0014133242384758659,15.968717777729035,-0.0008618805510195671,0.2267333984375,3440640,327.5000000000002,247
349.89,337,1.6543035246431828,202.75,-1.080334186553955e-08,0.055159609943544095,0.011011716302891727,50.0,0.0016101979874065364,15.968717569112778,-0.0010834461041667963,0.23798828125,3450880,410.00000000000085,247
357.8,338,1.6758636474609374,226.25,-1.3783574104309083e-08,0.056266999898549185,0.011050689483272435,50.0,0.0016979412018486074,15.968717789649963,-0.0012447072716895492,0.270458984375,3461120,527.5000000000002,247
352.64,339,1.6143141277134418,222.75,-1.825392246246338e-08,0.050892420126528046,0.009826714206792531,50.0,0.0015358975401738918,15.968717712163926,-0.0010360605861933435,0.2283203125,3471360,525.0,247
354.05,340,1.5686690978705884,229.0,7.078051567077636e-09,0.05466051031739383,0.01246369173131825,50.0,0.0013771718853888616,15.968717736005782,-0.0011953155539231376,0.2034423828125,3481600,525.0,247
350.53,341,1.5546778038144111,222.0,2.2351741790771484e-09,0.05744889793752446,0.013486780591483694,50.0,0.001353868366209099,15.968717801570893,-0.0006956443885428598,0.2086669921875,3491840,455.0000000000004,247
358.22,342,1.5387911364436149,241.75,0.0,0.05310885329004268,0.013776052069442813,75.0,0.0012198864670551757,15.968717885017394,-0.0008317732317664195,0.176171875,3502080,452.50000000000017,247
357.88,343,1.5608167506754398,256.75,-1.4901161193847656e-08,0.05074583520213401,0.012433644576231018,100.0,0.0012427824742530901,15.968717789649963,-0.0009169995326374191,0.172265625,3512320,452.50000000000017,247
355.44,344,1.5892909564077855,246.25,1.6391277313232423e-08,0.053593370307869315,0.010526120555732632,97.5,0.0017891247782472418,15.968717783689499,-0.0009717866410937859,0.2506591796875,3522560,477.5000000000002,247
355.95,345,1.6386737518012524,237.25,-7.450580596923828e-09,0.05350062838740292,0.011940372820390621,75.0,0.0016754512715650093,15.968717819452285,-0.0015171985454799143,0.2511962890625,3532800,502.5000000000002,247
352.66,346,1.6600841522216796,222.25,8.568167686462402e-09,0.05695351794252459,0.011562039848649874,72.50000000000001,0.0016341164119069163,15.96871789097786,-0.0009945865280315048,0.234765625,3543040,402.5000000000002,247
359.64,347,1.646213136613369,228.0,-4.8428773880004884e-09,0.05550589934543665,0.011912616378685926,50.0,0.0015001105926444325,15.968717741966248,-0.0009841987390245776,0.2177001953125,3553280,432.5000000000006,247
354.56,348,1.6480354018509389,228.75,-5.960464477539063e-09,0.054013070918415604,0.011179360839469155,72.50000000000001,0.0013732419527286766,15.968717622756959,-0.001109657382403384,0.21201171875,3563520,432.5000000000006,247
353.52,349,1.6341656237840652,223.5,-1.7508864402770997e-08,0.05165911744894208,0.010745252294327656,50.0,0.0012587543263720136,15.968717783689499,-0.0008856381478835829,0.182958984375,3573760,477.5000000000002,247
346.42,350,1.5836962170898914,206.5,-1.30385160446167e-08,0.055786064070735164,0.012224515009438618,50.0,0.0011967667707722285,15.968717920780183,-0.0008558513782190857,0.1819580078125,3584000,327.5000000000002,247
341.66,351,1.5864767245948315,205.0,1.9744038581848144e-08,0.05317939536218676,0.012245687820541206,50.0,0.001681905713087417,15.96871770620346,-0.0014625613453972618,0.2660400390625,3594240,352.5000000000002,247
344.16,352,1.5850360937416554,224.25,-5.960464477539063e-09,0.0543980029515108,0.012828063738561468,72.50000000000001,0.0017891960050747003,15.968717753887177,-0.0014441672021348495,0.24814453125,3604480,500.0,247
344.19,353,1.6102400615811348,244.75,1.1175870895385742e-09,0.0560282071917519,0.01220219305541832,75.0,0.0015228036444170812,15.968717807531357,-0.0013063863418210531,0.252587890625,3614720,527.5000000000002,247
343.93,354,1.6208233557641507,230.25,3.725290298461914e-09,0.05113610663561844,0.011665667232227861,75.0,0.0013353829382637627,15.968717795610427,-0.0008270991882454836,0.189501953125,3624960,500.0,247
344.96,355,1.5889113418757916,237.0,-5.587935447692871e-09,0.05500385398443221,0.013349778782139766,97.5,0.0012941338981192984,15.968717926740647,-0.0008802507290965877,0.206787109375,3635200,432.5000000000006,247
343.57,356,1.6344419971108437,231.75,1.4901161193847657e-09,0.05367334951052579,0.013514729661983438,75.0,0.001639828282907274,15.968717789649963,-0.0014063547791010934,0.2131591796875,3645440,402.5000000000002,247
348.82,357,1.6581213057041169,252.25,-8.568167686462402e-09,0.054615778737439,0.015229834901401774,125.0,0.0011444789157962986,15.968717896938324,-0.0007220796142064501,0.169677734375,3655680,432.5000000000006,247
346.43,358,1.6544570624828339,257.5,1.30385160446167e-08,0.05374646127113578,0.013016341082402506,122.5,0.0015668289874838592,15.968717736005782,-0.0013342028891202063,0.20546875,3665920,525.0,247
358.81,359,1.6286275058984756,283.5,-1.601874828338623e-08,0.053212608678199866,0.015208301198435947,125.0,0.0011598827837588032,15.968717795610427,-0.0012181510199297918,0.172265625,3676160,575.0,247
360.54,360,1.6072282433509826,289.5,-5.960464477539063e-09,0.05501520495066572,0.013282420519681181,100.0,0.0013588039033066933,15.96871783733368,-0.0011038992623070953,0.2017578125,3686400,577.5000000000002,247
357.04,361,1.5890042811632157,277.25,1.1175870895385742e-09,0.05932758189399171,0.014409781168797053,122.5,0.0015355804426036457,15.968717962503433,-0.0012305278673011345,0.241162109375,3696640,530.0000000000005,247
348.17,362,1.6582754716277122,256.75,7.82310962677002e-09,0.0555751694530376,0.012676584030123195,100.0,0.0015250337583950114,15.968717902898788,-0.0009910334058076842,0.232861328125,3706880,502.5000000000002,247
342.31,363,1.6820092506706714,251.25,-8.195638656616212e-09,0.05839040947209658,0.013887885859003291,100.0,0.00127355542132932,15.96871789097786,-0.0005115296611620579,0.2054931640625,3717120,527.5000000000002,247
344.39,364,1.6822048813104629,265.75,-1.7136335372924803e-08,0.05547100648370311,0.014265788369812071,97.5,0.0010929395806265063,15.968717777729035,-0.0007280095436726697,0.1684326171875,3727360,552.5000000000002,247
346.55,365,1.7023519054055214,255.5,9.685754776000977e-09,0.05455509300654514,0.011806819526827893,75.0,0.0014459843513293436,15.968717849254608,-0.0006779161765734897,0.2163330078125,3737600,550.0,247
344.07,366,1.7249934256076813,229.25,-9.313225746154785e-09,0.05270679761982714,0.013021416132323793,72.50000000000001,0.0014500869039522969,15.968717813491821,-0.0011340237253534724,0.2210693359375,3747840,402.5000000000002,247
348.37,367,1.720498901605606,227.25,2.2351741790771484e-09,0.056227317983630065,0.011938686786379549,50.0,0.0014063880891058034,15.968717652559281,-0.0013372870635066647,0.2521484375,3758080,427.5000000000002,247
351.25,368,1.7354453854262828,236.75,-9.313225746154785e-09,0.058113134720596094,0.012240432293037885,50.0,0.0016620692133756166,15.968717926740647,-0.0008859346307872329,0.2427978515625,3768320,477.5000000000002,247
354.8,369,1.7153984613716602,243.0,-4.097819328308106e-09,0.05561201756901575,0.012602226043236442,72.50000000000001,0.0013450982390509126,15.968717980384827,-0.0012023973366012796,0.2357666015625,3778560,407.5000000000006,247
346.59,370,1.727671580016613,220.5,-1.0058283805847169e-08,0.053622763778874025,0.011743233619927195,75.0,0.0012337023118107026,15.968717813491821,-0.0008838711240969132,0.2044921875,3788800,350.0,247
345.59,371,1.7174994394183158,219.5,-1.3783574104309083e-08,0.054247682632305484,0.011149737646883295,75.0,0.0016170765731942538,15.9687175989151,-0.0008173039073881228,0.2339599609375,3799040,380.00000000000045,247
345.62,372,1.7269477769732475,210.0,-3.725290298461914e-09,0.05388162796527818,0.011344571132940472,75.0,0.0015835618168068776,15.968717908859253,-0.0009815777932089987,0.2272216796875,3809280,375.0,247
343.16,373,1.7155695006251335,205.75,1.080334186553955e-08,0.05502523856415879,0.011844338320406678,50.0,0.001399308045282055,15.968717485666275,-0.0011691775525832782,0.2276123046875,3819520,427.5000000000002,247
348.81,374,1.7128294058144093,225.0,-1.1548399925231934e-08,0.054249985953469956,0.011977124470286071,50.0,0.001276181855945424,15.968717819452285,-0.0008672453870531172,0.2003662109375,3829760,527.5000000000002,247
353.22,375,1.7405503496527672,225.75,-7.82310962677002e-09,0.05719746283131869,0.012020461891370359,50.0,0.0014251500051045696,15.968717867136002,-0.0012574243763083359,0.255517578125,3840000,502.5000000000002,247
355.51,376,1.7519753590226173,227.25,1.1548399925231934e-08,0.053754322062853986,0.009765864683140535,47.50000000000001,0.0015042442570234015,15.96871775984764,-0.0009885481849778444,0.2413330078125,3850240,527.5000000000002,247
352.69,377,1.7152282290160656,207.75,-2.6077032089233397e-09,0.0564871480911953,0.011054518853052286,50.0,0.0014101773433708332,15.96871766448021,-0.0011009203448338668,0.23427734375,3860480,350.0,247
357.53,378,1.698367678374052,208.0,9.685754776000977e-09,0.053687421680848356,0.011620301787297648,50.0,0.0014217469764389533,15.968717849254608,-0.0012169533998530823,0.2455810546875,3870720,377.5000000000002,247
350.98,379,1.707048735022545,204.25,1.4156103134155273e-08,0.05317534475777663,0.009605119139632735,50.0,0.0012724060034912555,15.968717497587203,-0.0008592979338573059,0.222412109375,3880960,400.0,247
346.3,380,1.7314610652625562,194.75,-8.195638656616212e-09,0.051741697759508896,0.008526388065547508,50.0,0.0015815989231441562,15.968717712163926,-0.0007553673291113228,0.2522216796875,3891200,402.5000000000002,247
336.91,381,1.7182945914566516,175.25,-1.6763806343078613e-08,0.055014947512588216,0.009777563081297558,50.0,0.001651914896490325,15.968717640638351,-0.001003075938206166,0.263427734375,3901440,377.5000000000002,247
339.83,382,1.6819013394415379,175.5,-8.568167686462402e-09,0.05424413721720704,0.010431685067305806,50.0,0.0014978492135469424,15.968717652559281,-0.0008146149910317035,0.2171875,3911680,350.0,247
342.55,383,1.702737744152546,192.0,-3.725290298461914e-09,0.055314430576975715,0.01062367136555622,50.0,0.0013637428706971377,15.968717402219772,-0.0005762272230640519,0.206103515625,3921920,355.00000000000045,247
346.04,384,1.7195799306035042,209.0,-1.825392246246338e-08,0.05417457468759011,0.011574277998806792,72.50000000000001,0.0011668487758527135,15.968717777729035,-0.0008762077559367754,0.1898193359375,3932160,430.0000000000004,247
351.32,385,1.7266597032546998,221.75,8.195638656616212e-09,0.05716729680651349,0.011811470938846469,75.0,0.0013408183320279931,15.968717712163926,-0.001059427393192891,0.23408203125,3942400,477.5000000000002,247
