grad_norm,epoch_idx,value_loss,P01:episode_rewards,P09:episode_rewards,approx_kl_divergence,advantage_norm,fps,policy_loss,frames,policy_entropy,PMM:episode_rewards,explained_variance,episode_length,clip_fraction
1773350266.1798992,1,2150878015.136889,0.0,125.0,1429574.0015463536,15.968704378604889,191,0.06341088163208042,10240,0.691156188673407,46.774193548387096,-16.224890055507423,299.48387096774195,0.4426513671875
0.047354522109162314,2,0.0024664689302341,0.0,125.0,0.0053871983784347325,15.968697381019592,180,0.0008555944936233572,20480,1.1325242444872856,38.43283582089552,2.2351741790771484e-08,298.53731343283584,0.226513671875
0.04834380937520255,3,0.004086508123903698,0.0,125.0,0.005511973473994658,15.968674010038375,193,-0.0011871468494064174,30720,1.4486419141292572,40.75,5.587935447692871e-09,300.08,0.3087890625
0.043436867353017806,4,0.005718286681099016,0.0,125.0,0.004757442497225384,15.968716782331466,203,-0.000960483840026427,40960,1.4797483801841735,54.5,-1.0058283805847169e-08,303.89,0.24736328125
0.04953703951051895,5,0.008058841192269028,25.0,177.50000000000023,0.005862390402535311,15.968717712163926,208,-0.0005880071936189779,51200,1.650928834080696,92.25,-1.4901161193847657e-09,316.62,0.273291015625
0.052095504365571775,6,0.006970827910282651,25.0,202.50000000000023,0.0038104200163843415,15.968716871738433,211,-0.001483646849374054,61440,1.6644245624542235,113.75,2.1979212760925294e-08,323.42,0.2662109375
0.05133837336622647,7,0.007542301197099732,25.0,250.0,0.0035544882939802847,15.968717724084854,214,-0.0017150665047665826,71680,1.5342007502913475,124.25,4.470348358154297e-09,324.32,0.228662109375
0.04874991354276533,8,0.007957437346158258,25.0,202.50000000000023,0.002936532354436849,15.96871746778488,217,-0.0005730121309170499,81920,1.4664776645600797,114.75,2.2351741790771484e-09,320.1,0.1890625
0.052100045824042485,9,0.008874925044619886,25.0,250.0,0.00484397272350634,15.968717926740647,218,-0.0011664737146929837,92160,1.5828011721372603,125.25,1.601874828338623e-08,319.55,0.258251953125
0.04939707215548803,10,0.010816166187578347,25.0,252.50000000000023,0.0030464545795922506,15.968717712163926,220,-0.0008488980141919455,102400,1.6234929695725442,151.25,-8.195638656616212e-09,332.44,0.1818603515625
0.049566486746965746,11,0.010860504489210143,25.0,300.0,0.0033695940500251707,15.968717747926712,221,-0.0016211997961363522,112640,1.651045123487711,170.5,-6.332993507385254e-09,339.8,0.215087890625
0.05196896872701745,12,0.011790836389991455,75.0,325.0,0.0032072957976197356,15.968717563152314,222,-0.0013267693160742056,122880,1.597783938795328,204.25,-1.0058283805847169e-08,349.3,0.2102294921875
0.053498894989297316,13,0.011345157323194143,50.0,327.5000000000002,0.0032245486329088636,15.968717813491821,222,-0.001737568018870661,133120,1.630724100023508,216.25,2.1979212760925294e-08,354.01,0.2337890625
0.051243173305413524,14,0.00701375206153898,50.0,302.5000000000002,0.003002171511985807,15.968717849254608,223,-0.000956982133720885,143360,1.6375181451439857,198.25,1.825392246246338e-08,347.47,0.218603515625
0.05151022038542513,15,0.012088190525537357,50.0,277.5000000000002,0.003013928765790297,15.968717652559281,224,-0.0012616022810107096,153600,1.6438976168632506,183.0,7.82310962677002e-09,342.16,0.201318359375
0.052288378823059825,16,0.009166651180021291,50.0,275.0,0.0035836885190406063,15.968717551231384,225,-0.0008687054145411821,163840,1.6440941907465458,160.75,-2.9802322387695314e-09,335.06,0.22734375
0.04896964064602389,17,0.006778152589504316,50.0,300.0,0.002350103166554618,15.968717217445374,226,-0.0009487660267041065,174080,1.5768507577478885,166.75,-8.195638656616212e-09,337.64,0.160400390625
0.04376453990714428,18,0.006771977843595778,25.0,275.0,0.003376378466998631,15.968717157840729,226,-0.0012505395810876508,184320,1.4883379511535169,132.75,2.9802322387695314e-09,325.41,0.205126953125
0.045954339584245066,19,0.00495142742455954,0.0,202.50000000000023,0.003400100107137405,15.968706250190735,227,-0.0010744387691374868,194560,1.525071567296982,96.75,1.4901161193847657e-09,313.59,0.2115478515625
0.050219361709940305,20,0.00874212574944977,0.0,252.50000000000023,0.0024152373776018974,15.96871758699417,228,-0.000985202339506941,204800,1.4632781513035298,103.25,1.0058283805847169e-08,315.68,0.1779052734375
0.04735204216769149,21,0.00605158546569271,0.0,275.0,0.0036108451923837492,15.96871098279953,229,-0.0009904625600029248,215040,1.4352616287767888,108.25,1.825392246246338e-08,314.87,0.2531005859375
0.052705648092817636,22,0.0077530457163447865,0.0,302.5000000000002,0.0032067271822711517,15.96871758699417,229,-0.0011328162396239349,225280,1.4917835600674152,126.0,-7.450580596923828e-09,319.13,0.235888671875
0.04818282502651837,23,0.007138022281071699,0.0,227.5000000000002,0.0034013759585491245,15.968716210126876,230,-0.0012552564323414118,235520,1.4810108363628387,114.25,-6.332993507385254e-09,312.02,0.2328857421875
0.04403341616332832,24,0.007420743344124503,0.0,250.0,0.003049231498158633,15.968717449903489,230,-0.001543522950669285,245760,1.4525280848145485,117.0,-3.241002559661865e-08,314.47,0.2011962890625
0.048639076286503845,25,0.007348069178078731,0.0,225.0,0.00371221997329485,15.968717539310456,230,-0.0012983855667698663,256000,1.5219026334583758,110.75,1.1548399925231934e-08,314.17,0.2294189453125
0.04939080859415625,26,0.00874997752616764,0.0,250.0,0.002642982738620958,15.968717670440673,230,-0.001499715104000643,266240,1.6360996916890145,124.75,5.215406417846679e-09,322.05,0.199267578125
0.05199319660458671,27,0.010149738029576838,25.0,275.0,0.0026818660298388863,15.968717533349992,230,-0.0010461728445079644,276480,1.6511031933128835,150.25,-3.3527612686157227e-09,328.11,0.1951904296875
0.052182133986695634,28,0.0068613171594392956,47.50000000000001,287.5000000000011,0.00391258619217183,15.968716633319854,230,-0.000977141513430979,286720,1.651708922535181,156.25,4.470348358154297e-09,329.73,0.2665283203125
0.053823678971502545,29,0.00714490377704351,25.0,252.50000000000023,0.0043469612165154105,15.968717247247696,231,-0.0010797092763823457,296960,1.7018624693155289,139.5,7.450580596923829e-10,325.28,0.2566650390625
0.05055150615358771,30,0.0074070092214185475,22.500000000000007,225.0,0.004839752923362539,15.96871737241745,231,-0.0010479993357876082,307200,1.683333593606949,118.25,1.080334186553955e-08,317.91,0.2976318359375
0.04975884661143119,31,0.00784933290396097,25.0,225.0,0.003035068885810688,15.968675738573074,231,-0.0015830810196348466,317440,1.7118435636162759,122.5,-1.2665987014770507e-08,317.73,0.2284423828125
0.052797900013410025,32,0.008562954185981653,25.0,252.50000000000023,0.003980343440758816,15.96871750354767,231,-0.0017322835119557567,327680,1.6728449702262878,143.5,1.1548399925231934e-08,322.72,0.2743408203125
0.05063801299598956,33,0.008834806215412527,25.0,250.0,0.0031335273943852828,15.968716979026794,231,-0.0012442130737326806,337920,1.722007555514574,147.0,-2.2351741790771484e-09,324.64,0.2230712890625
0.05429490527083238,34,0.008452769725772668,25.0,425.0,0.003416878667144374,15.968717634677887,231,-0.0015006551901024067,348160,1.735498023033142,162.25,2.9802322387695314e-09,327.52,0.2470458984375
0.05099528154788541,35,0.00655492500500241,22.500000000000007,277.5000000000002,0.0043723253304278845,15.968709862232208,231,-0.002058784077235032,358400,1.7211711905896663,141.0,5.960464477539063e-09,322.82,0.339794921875
0.05373316181624641,36,0.007101121633604634,22.500000000000007,277.5000000000002,0.0032286846884289843,15.968717843294144,231,-0.0015617745099007151,368640,1.7195687092840672,133.0,1.1548399925231934e-08,320.96,0.2658203125
0.05679594867146089,37,0.011122726834582864,22.500000000000007,300.0,0.0038566321194707597,15.968717765808105,231,-0.0014258349881856702,378880,1.7102514602243901,140.5,-4.8428773880004884e-09,325.73,0.250634765625
0.055109481373884675,38,0.012573608899765531,50.0,380.00000000000045,0.002221405818420408,15.96871783733368,231,-0.0010205641083302908,389120,1.702950803935528,179.75,-1.1548399925231934e-08,334.18,0.167626953125
