#{"t_start": 1544021272.0287774, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
1.0,157,57.081085
0.0,127,63.518687
0.0,127,70.877051
1.0,155,107.957599
2.0,222,125.132276
0.0,127,133.671302
2.0,204,150.41094
0.0,125,158.934141
4.0,297,180.687841
1.0,173,196.237802
0.0,127,204.38655
0.0,127,216.582898
1.0,173,231.6994
0.0,125,241.396728
0.0,127,249.665859
0.0,129,256.780457
3.0,227,275.109793
0.0,129,284.698901
5.0,331,308.090138
8.0,354,333.436348
2.0,202,346.848615
4.0,280,365.700621
8.0,331,391.862031
1.0,152,401.948888
0.0,125,410.288275
0.0,125,417.162329
2.0,200,431.335435
1.0,175,444.437928
1.0,173,454.329082
2.0,224,467.677229
0.0,129,475.982846
5.0,370,512.448185
2.0,200,526.884266
0.0,129,535.481205
2.0,227,551.299483
0.0,127,557.573661
0.0,127,563.173538
3.0,230,578.279481
0.0,127,586.145398
3.0,275,605.095698
0.0,129,615.580043
0.0,129,624.622943
3.0,250,643.343468
0.0,129,652.775566
10.0,451,681.054669
0.0,129,687.711812
2.0,202,702.415272
0.0,129,710.006599
0.0,129,717.343897
5.0,350,742.684581
2.0,220,757.363061
0.0,127,766.602846
2.0,202,780.187838
5.0,350,804.590299
4.0,278,822.04095
0.0,129,830.134567
0.0,127,838.34246
0.0,127,846.688333
0.0,127,856.435658
0.0,129,866.407893
2.0,202,882.997276
4.0,299,902.248627
0.0,125,909.577976
0.0,125,917.643862
3.0,248,934.384709
2.0,198,947.831918
2.0,200,961.032732
4.0,298,982.885571
9.0,404,1008.270222
0.0,129,1018.402628
2.0,202,1031.329462
0.0,127,1040.054679
0.0,129,1047.351972
0.0,127,1056.214231
0.0,127,1065.192512
0.0,125,1073.953375
9.0,404,1100.526619
4.0,299,1120.840825
0.0,129,1130.292363
0.0,127,1138.411678
2.0,202,1152.337012
5.0,346,1174.415097
0.0,129,1182.233923
0.0,127,1190.996617
3.0,248,1207.204084
2.0,202,1218.944371
0.0,129,1226.726948
0.0,129,1235.263973
2.0,198,1249.905499
9.0,404,1281.876153
5.0,350,1309.626626
0.0,129,1318.640902
0.0,127,1326.44685
5.0,347,1350.908822
1.0,178,1363.382277
0.0,125,1371.157002
0.0,129,1379.519123
0.0,125,1386.512231
0.0,127,1393.156045
0.0,127,1403.21214
0.0,127,1411.975956
0.0,129,1419.156975
1.0,174,1430.841932
0.0,127,1440.349397
6.0,384,1467.353494
2.0,198,1478.223728
0.0,129,1486.486083
0.0,129,1494.268483
0.0,127,1502.344311
4.0,297,1525.256869
2.0,198,1540.92878
0.0,123,1548.673666
0.0,125,1556.257297
1.0,155,1564.49778
1.0,175,1577.112944
0.0,129,1585.512734
9.0,382,1611.601887
0.0,127,1618.831497
2.0,224,1631.509152
0.0,129,1638.663578
0.0,127,1648.683071
14.0,498,1679.587167
0.0,129,1687.925484
5.0,350,1710.17407
0.0,129,1720.550072
