fps,frames,epoch_idx,PMM:episode_rewards,policy_entropy,episode_length,clip_fraction,advantage_norm,P01:episode_rewards,explained_variance,P09:episode_rewards,grad_norm,policy_loss,value_loss,approx_kl_divergence
531,276480,27,201.0,1.4268484145402909,335.25,0.1478271484375,15.96871789097786,50.0,-2.570450305938721e-08,350.0,0.04553778492306543,-0.001028776288148947,0.012406887597717287,0.0022640767705524923
529,286720,28,222.5,1.371361394971609,338.65,0.145068359375,15.968717813491821,100.0,1.2293457984924316e-08,350.0,0.04912892921537237,-0.0009906176481308648,0.014440642461704557,0.002138599226805127
528,296960,29,249.75,1.3852988108992577,349.15,0.1204833984375,15.968718266487121,125.0,-2.9802322387695314e-09,352.5000000000002,0.05047036774351836,-0.0009825462439039256,0.016054648860881572,0.0017164896446132615
529,307200,30,252.75,1.4446531593799592,352.94,0.17392578125,15.968718039989472,150.0,-2.0861625671386717e-08,350.0,0.05347781651087572,-0.0010715632037317847,0.014773551096732262,0.0026345788924118096
529,317440,31,278.0,1.45307881757617,356.37,0.15927734375,15.96871777176857,150.0,-3.725290298461914e-09,400.0,0.054486166849747567,-0.0009480001721385633,0.01594369647500571,0.002360543905058421
529,327680,32,276.5,1.3704788975417614,349.91,0.1595947265625,15.968717807531357,150.0,1.1175870895385742e-09,402.5000000000002,0.04707244898137679,-0.001393879200622905,0.014701311208773405,0.0025816499187357065
529,337920,33,270.75,1.4433166652917861,344.29,0.17041015625,15.96871793270111,150.0,-3.054738044738769e-08,400.0,0.05400634000381893,-0.0005145591057953425,0.016170174890430645,0.0029354160077446068
528,348160,34,265.0,1.4770555421710014,337.99,0.1797607421875,15.968717724084854,150.0,7.450580596923829e-10,400.0,0.052100567308061854,-0.0011681525927997427,0.01494664217934769,0.0024311738565529597
529,358400,35,271.5,1.4854802660644055,344.89,0.1377685546875,15.968717873096466,147.5,-1.1175870895385742e-09,400.0,0.051116775071375596,-0.0008623920868558344,0.015918513215729034,0.0021181816390708264
530,368640,36,267.75,1.4727989800274373,341.99,0.163671875,15.968717843294144,125.0,-8.940696716308593e-09,400.0,0.053089937435518174,-0.001339898505830206,0.015275796511559747,0.0023057499567300964
530,378880,37,258.75,1.4786461874842645,346.85,0.15966796875,15.96871793270111,125.0,0.0,375.0,0.04926507482598214,-0.0006628298546274891,0.013540518669469748,0.0025462537796215657
530,389120,38,246.5,1.404338675737381,343.82,0.160546875,15.968717831373215,147.5,-5.587935447692871e-09,350.0,0.04752466436888353,-0.001232966620955267,0.015077083917276468,0.0024951068968675828
529,399360,39,262.0,1.44275494068861,349.56,0.18583984375,15.968717914819717,150.0,-3.3527612686157227e-09,350.0,0.052805588766576386,-0.001432106944048428,0.015909960254793985,0.0031711736458674977
530,409600,40,254.75,1.380051188915968,345.33,0.139990234375,15.968718045949936,125.0,1.080334186553955e-08,350.0,0.05276316886573884,-0.0009668828221037984,0.016140610817819832,0.002133742940839056
530,419840,41,267.75,1.4349688962101936,344.03,0.1665283203125,15.968717843294144,125.0,1.1175870895385742e-09,352.5000000000002,0.05383562666911997,-0.0007709971232543467,0.015177478384430287,0.0022631279498796174
529,430080,42,250.5,1.3951941564679147,335.76,0.1480712890625,15.968717819452285,125.0,1.30385160446167e-08,350.0,0.04761461773408563,-0.0011712665989762172,0.014544345871763653,0.0024383448815910925
528,440320,43,252.0,1.2708599120378494,332.46,0.119140625,15.968717914819717,150.0,2.0116567611694337e-08,350.0,0.04252342537831803,-0.0009723692579427734,0.01541650501312688,0.0018569109505619963
527,450560,44,244.5,1.2265020437538623,333.72,0.10322265625,15.968717777729035,150.0,-1.1175870895385742e-09,350.0,0.039497133913283376,-0.0005391829457948915,0.014105563068005722,0.001600012171400067
527,460800,45,254.25,1.4029919020831585,341.17,0.176806640625,15.968717920780183,147.5,-2.6077032089233397e-09,375.0,0.04850796143497628,-0.0010104592045536264,0.01465242058475269,0.002879923806381157
527,471040,46,280.5,1.5194352924823762,355.78,0.1861083984375,15.968717724084854,150.0,1.1175870895385742e-09,575.0,0.05261369893877099,-0.0006693942286801757,0.013256229984835954,0.0028890562760579995
527,481280,47,284.75,1.5870719738304615,362.42,0.2072265625,15.968717801570893,125.0,-1.1175870895385742e-08,580.0000000000005,0.05281289363500398,-0.0009053618410689524,0.012307100295947749,0.002894671090916745
527,491520,48,255.25,1.6773790933191777,353.88,0.247509765625,15.968717622756959,75.0,-1.601874828338623e-08,550.0,0.054067408539665296,-0.001573558939890063,0.010127171354724851,0.0032943160885224644
527,501760,49,189.75,1.701791052520275,340.6,0.249658203125,15.968717670440673,50.0,-1.899898052215576e-08,357.5000000000007,0.05280776156930844,-0.0013917560238041915,0.008468060372615582,0.003183216560682922
527,512000,50,174.25,1.7348326064646244,340.97,0.25791015625,15.968717908859253,47.50000000000001,-2.384185791015625e-08,300.0,0.05834322666148697,-0.001436513543012552,0.011226274972068495,0.003255635947925839
527,522240,51,172.25,1.7294126063585282,343.75,0.2340576171875,15.968717902898788,25.0,1.3783574104309083e-08,277.5000000000002,0.05440863284488652,-0.0012225739661516854,0.010022013587877155,0.0029725891223733925
527,532480,52,189.5,1.7083003096282483,344.97,0.2074951171875,15.96871771812439,50.0,1.9744038581848144e-08,325.0,0.054239277773482655,-0.0009836280296440236,0.012681683537812205,0.002696764465974866
527,542720,53,212.0,1.7192800059914588,354.39,0.22099609375,15.968717920780183,50.0,5.587935447692871e-09,375.0,0.054224026242179646,-0.002110907671158202,0.011579188652103767,0.002805763065339306
526,552960,54,204.75,1.7218892358243465,347.35,0.208837890625,15.968717652559281,50.0,-2.0116567611694337e-08,350.0,0.05528230368660921,-0.001225685422832612,0.010990333757581539,0.002590711343759722
526,563200,55,218.0,1.68469323143363,356.65,0.2474365234375,15.968717807531357,75.0,-7.450580596923828e-09,375.0,0.0571789383035415,-0.0017652429563895567,0.01237542996459524,0.0033215141667824353
526,573440,56,219.25,1.669261096417904,346.06,0.174267578125,15.96871771812439,75.0,2.2351741790771484e-09,455.0000000000004,0.05394467203413548,-0.0009907271647534798,0.012103934594597377,0.002391755200608259
527,583680,57,245.25,1.5760469555854797,354.45,0.18212890625,15.968717926740647,97.5,1.1175870895385742e-08,550.0,0.049621509881632046,-0.001382290569745237,0.013689375296235085,0.002481438143055925
527,593920,58,238.0,1.5434146016836165,351.31,0.2050048828125,15.968717789649963,97.5,-7.82310962677002e-09,432.5000000000006,0.05152378967098818,-0.0015199866553302853,0.013823966003837996,0.0030256771909762392
527,604160,59,255.25,1.4753385327756405,356.41,0.1371826171875,15.968717789649963,125.0,1.1548399925231934e-08,380.00000000000045,0.04778295640063636,-0.0010034561630163808,0.015035789384273811,0.0019330278264106937
527,614400,60,244.75,1.5530042298138143,355.12,0.196337890625,15.96871787905693,125.0,-7.078051567077636e-09,327.5000000000002,0.05250444832897384,-0.0007756724204227794,0.01321966644609347,0.0025718046494205282
527,624640,61,233.75,1.6375457391142845,352.4,0.1945068359375,15.968717652559281,125.0,-5.587935447692871e-09,325.0,0.051982151509699794,-0.0010786624428874348,0.011578883061520173,0.002544861849287372
527,634880,62,214.0,1.6197733364999294,348.33,0.2257080078125,15.968717855215072,125.0,-8.568167686462402e-09,300.0,0.05598650918928962,-0.0015420854077092371,0.012445199870853685,0.002753377167209692
527,645120,63,234.75,1.6530451521277427,358.09,0.2371826171875,15.96871783733368,122.5,1.899898052215576e-08,350.0,0.054197160272475856,-0.002195470484002726,0.013622264968580567,0.0029621208115258924
527,655360,64,250.25,1.6303181879222393,368.67,0.184375,15.968717914819717,125.0,7.450580596923829e-10,410.00000000000085,0.050759715048079065,-0.001509959042596165,0.01228967627248494,0.0024776034322940175
527,665600,65,259.75,1.6679232619702815,370.39,0.2230712890625,15.968717807531357,125.0,-1.5273690223693846e-08,405.00000000000045,0.056524737953848915,-0.001797651778178988,0.011808827737695538,0.002872321098504926
527,675840,66,239.0,1.6637987405061723,363.65,0.2199951171875,15.96871770620346,75.0,-8.568167686462402e-09,382.5000000000007,0.05221335829119254,-0.0009500078369455878,0.009942838229471817,0.003139257416955843
526,686080,67,199.25,1.6442211143672467,348.77,0.2432373046875,15.96871766448021,50.0,-1.601874828338623e-08,352.5000000000002,0.0531130305925397,-0.0018510243855416775,0.008858959607459837,0.002763147422149359
526,696320,68,176.25,1.668944166600704,338.06,0.2033447265625,15.968716967105866,47.50000000000001,2.7567148208618165e-08,312.5000000000011,0.05169902429199837,-0.0011855682532768697,0.010111442444076602,0.0028581879598050365
526,706560,69,157.0,1.686150848865509,332.26,0.2955810546875,15.968717563152314,25.0,9.313225746154785e-09,300.0,0.05215931322359546,-0.002050008980586426,0.008232518534714472,0.003705322268058353
526,716800,70,150.25,1.7217600107192994,333.15,0.2828857421875,15.968713361024857,25.0,5.215406417846679e-09,300.0,0.05197441792547588,-0.0014425747718632919,0.007658594438078125,0.004139849008970487
526,727040,71,157.0,1.7242908574640752,334.95,0.243505859375,15.968717390298844,25.0,5.587935447692871e-09,327.5000000000002,0.054763468019596064,-0.0012305290591029916,0.00882350776128078,0.0030586272688196913
526,737280,72,161.5,1.7340113900601863,337.25,0.243115234375,15.968717765808105,25.0,-1.7136335372924803e-08,380.00000000000045,0.0531766126185208,-0.0013403228935203516,0.00991939196283056,0.0030112724958712535
524,747520,73,171.25,1.6743869222700596,339.27,0.2343505859375,15.968717694282532,25.0,2.9802322387695314e-09,427.5000000000002,0.05334852621776098,-0.0013241874919913243,0.008418971116589092,0.0028022870431186676
521,757760,74,163.5,1.618716186285019,344.66,0.2295654296875,15.968717604875565,25.0,-3.725290298461914e-09,330.0000000000004,0.050469062754162505,-0.0017369089204294142,0.009140814931561181,0.0030062202038010355
521,768000,75,185.75,1.646924464404583,352.53,0.2566650390625,15.968717747926712,47.50000000000001,6.332993507385254e-09,325.0,0.05861275754964697,-0.0018640498696186115,0.012730381834262516,0.0036093662893335932
520,778240,76,220.5,1.6156315058469772,364.64,0.1752685546875,15.968717902898788,50.0,-2.8312206268310546e-08,475.0,0.05456082042586562,-0.0009451500900468091,0.01169988084002398,0.002274718157534039
520,788480,77,238.5,1.6338358163833617,365.26,0.23876953125,15.968717724084854,100.0,9.685754776000977e-09,475.0,0.055674082233828005,-0.0015858359012781876,0.011580903532740194,0.002846979541533301
519,798720,78,246.0,1.599333692342043,370.8,0.1864013671875,15.96871799826622,122.5,7.450580596923829e-10,407.5000000000006,0.05512568956709959,-0.0006677668046904728,0.015108185119970585,0.0024825785842381267
518,808960,79,245.0,1.667961511015892,359.19,0.1924072265625,15.968717920780183,100.0,5.960464477539063e-09,435.00000000000085,0.05479803599435544,-0.001393272718996741,0.012368085357229575,0.0021563067595934625
517,819200,80,242.25,1.6899922743439675,357.34,0.1829345703125,15.968717622756959,125.0,-3.6135315895080564e-08,400.0,0.0544694503161746,-0.0010125078744749772,0.0131417640397558,0.0025154272572081027
515,829440,81,225.5,1.722463996708393,350.57,0.251513671875,15.968717950582505,97.5,-1.4901161193847656e-08,400.0,0.05380290206228981,-0.001367315467359731,0.00956457355969178,0.0029969535372629252
512,839680,82,200.0,1.7314619727432727,344.07,0.274609375,15.968717765808105,72.50000000000001,5.215406417846679e-09,377.5000000000002,0.055245751398790045,-0.0014769654146221001,0.009346708026714622,0.0031125781034916145
508,849920,83,165.0,1.7460620425641538,332.52,0.20263671875,15.968717688322068,47.50000000000001,-1.564621925354004e-08,277.5000000000002,0.05161335563750458,-0.0013010891671001446,0.008892899196325743,0.0027083406830286094
504,860160,84,171.0,1.700001346319914,336.59,0.1968994140625,15.968717676401138,47.50000000000001,-1.899898052215576e-08,280.00000000000045,0.051069212945401066,-0.0011612094433075982,0.010162769372982439,0.002523132780402193
498,870400,85,170.5,1.707003580033779,334.07,0.2488037109375,15.96871787905693,47.50000000000001,3.3527612686157227e-09,252.50000000000023,0.058514267813896625,-0.0012683375225606142,0.011236738309526118,0.0029571507600394398
491,880640,86,194.25,1.6253299579024314,342.14,0.240771484375,15.968717652559281,25.0,-3.3527612686157227e-09,382.5000000000007,0.05376992638142447,-0.0013833266857545823,0.00976177544271195,0.0036284559573573462
475,890880,87,200.5,1.6584951624274253,340.23,0.240185546875,15.968717873096466,25.0,-2.2351741790771484e-09,452.50000000000017,0.05328590330233535,-0.0015580953782773576,0.00998390557415405,0.002573109417396324
459,901120,88,193.5,1.6663343265652657,342.98,0.241064453125,15.96871801018715,22.500000000000007,-6.332993507385254e-09,477.5000000000002,0.05639668765297708,-0.001641901823313674,0.010025916497397702,0.002666066855817917
447,911360,89,190.5,1.6339769631624221,342.49,0.2316162109375,15.968717777729035,25.0,-1.564621925354004e-08,475.0,0.0547565279631179,-0.0012580417591379956,0.010440519459734787,0.0030060662372591194
434,921600,90,188.0,1.6229806378483773,341.08,0.2159423828125,15.968717867136002,25.0,-1.7508864402770997e-08,452.50000000000017,0.053975198739951324,-0.0016352411839761771,0.011281486984807998,0.0028493742255619736
424,931840,91,204.75,1.6120197623968124,339.86,0.2306884765625,15.968717992305756,50.0,-7.450580596923828e-09,327.5000000000002,0.06068175080078135,-0.001665944621709059,0.014097948804555926,0.002554487741963385
414,942080,92,199.75,1.5630870372056962,337.24,0.216796875,15.968717634677887,50.0,-3.7252902984619143e-10,325.0,0.0527655036432352,-0.0012723805026325862,0.010159908254718176,0.0029502618429319226
405,952320,93,215.25,1.5786027602851391,345.97,0.26640625,15.968717449903489,47.50000000000001,6.332993507385254e-09,380.00000000000045,0.05454983567572097,-0.0012688461194557022,0.010112032051983988,0.0032336497706523916
396,962560,94,196.25,1.57449714243412,347.64,0.2677001953125,15.968717807531357,25.0,-4.470348358154297e-09,402.5000000000002,0.05569663219794212,-0.002169524410419399,0.01028377743641613,0.0029607257935822416
388,972800,95,194.0,1.5437977448105813,347.84,0.1880859375,15.968718045949936,25.0,-6.332993507385254e-09,402.5000000000002,0.05406193343609328,-0.0009137571320025018,0.01047268630063627,0.0021627108615234645
381,983040,96,206.0,1.6076553754508496,344.92,0.2113525390625,15.96871775984764,50.0,-7.450580596923828e-09,480.00000000000045,0.05400999656613389,-0.001476293925952632,0.011672890053887386,0.0023606691811437486
376,993280,97,235.25,1.6097140043973923,352.01,0.236767578125,15.96871787905693,50.0,-5.215406417846679e-09,550.0,0.05397024566454739,-0.0021930387352767865,0.013291414723425987,0.0028366106643147758
372,1003520,98,251.75,1.576393073797226,351.89,0.2285400390625,15.96871789097786,75.0,3.725290298461914e-09,550.0,0.05685963905700806,-0.0014005135042680194,0.014026316023227991,0.002998406489655281
368,1013760,99,253.0,1.6088426396250726,355.38,0.2247314453125,15.968717604875565,75.0,9.313225746154785e-09,525.0,0.054053467771923804,-0.00162636193963408,0.01150333238147141,0.002664588730470996
364,1024000,100,229.75,1.572522834688425,353.49,0.20029296875,15.96871709227562,50.0,-1.0430812835693359e-08,502.5000000000002,0.04994127052220824,-0.0009410218983248342,0.00859518969462556,0.0023461493579134186
360,1034240,101,198.75,1.5289046257734298,347.19,0.217138671875,15.968717730045318,50.0,3.725290298461914e-09,477.5000000000002,0.05432429108748575,-0.0014706338370160665,0.009609982592519373,0.002473497710104766
356,1044480,102,173.5,1.5138485692441463,346.21,0.166796875,15.96871754527092,25.0,-2.7939677238464355e-08,325.0,0.049946246437911804,-0.000950740458938526,0.009356707063670911,0.002049239479094922
353,1054720,103,182.0,1.5701177023351192,346.66,0.18984375,15.968717861175538,25.0,-2.4959444999694825e-08,327.5000000000002,0.048959161078242074,-0.0010025230683822883,0.010638937754629296,0.0024411820836746758
350,1064960,104,199.25,1.58010361418128,352.89,0.2213134765625,15.968717730045318,25.0,6.332993507385254e-09,450.0,0.05466879266522592,-0.0015457382702152244,0.011686823022319003,0.0026552262699738095
346,1075200,105,221.0,1.609026450663805,358.89,0.1998291015625,15.968718022108078,50.0,-3.7252902984619143e-10,450.0,0.05028160000089944,-0.0011695728771883296,0.011010830157829332,0.00245853697676921
343,1085440,106,240.75,1.588569688051939,358.47,0.2234375,15.968717962503433,75.0,4.097819328308106e-09,477.5000000000002,0.05524160835397984,-0.0016801585723442258,0.013703357767371926,0.002412489195893386
341,1095680,107,239.25,1.5539421521127224,364.04,0.191845703125,15.968717813491821,75.0,-1.1175870895385742e-09,477.5000000000002,0.0551125348652695,-0.0012988740694709123,0.011122066692041698,0.0023295032481541965
338,1105920,108,230.0,1.5697520837187766,362.03,0.2217529296875,15.968717813491821,75.0,-8.940696716308593e-09,405.00000000000045,0.05493307876921559,-0.001096894359216094,0.011366061834269203,0.002582150559874208
335,1116160,109,235.25,1.5770881369709968,367.49,0.1732177734375,15.96871783733368,75.0,-7.450580596923828e-09,502.5000000000002,0.04770283821478437,-0.0013055945611995412,0.011450492938456592,0.00233425501809279
333,1126400,110,226.25,1.5766451947391034,372.83,0.262744140625,15.968717676401138,75.0,-5.960464477539063e-09,525.0,0.05280274964152383,-0.0012041884423524608,0.009638973076653201,0.0031125082526614277
330,1136640,111,213.75,1.5119255766272546,374.32,0.168896484375,15.968717849254608,97.5,7.450580596923828e-09,327.5000000000002,0.05020341909647273,-0.0008445878749625991,0.01101588321798772,0.00211661530680658
328,1146880,112,201.5,1.5139917589724063,378.16,0.186376953125,15.96871754527092,75.0,-3.7252902984619143e-10,300.0,0.049155447197022584,-0.0007217030746687669,0.008876250703178813,0.002411317746876307
326,1157120,113,162.25,1.5329703725874424,366.63,0.2777587890625,15.968716752529144,50.0,-7.078051567077636e-09,275.0,0.05043709119404523,-0.0013804176493067643,0.006843444537207688,0.003274718070434801
323,1167360,114,136.5,1.5854275077581406,349.13,0.2567626953125,15.96871719956398,25.0,-2.6077032089233397e-09,250.0,0.04876090422545372,-0.001180493384890724,0.006668043775994193,0.002958811664311156
321,1177600,115,149.0,1.5706479139626026,343.2,0.24541015625,15.968717515468597,22.500000000000007,-6.332993507385254e-09,302.5000000000002,0.05283567521913215,-0.0012537264316051732,0.008819807006875634,0.0027719395525764414
319,1187840,116,141.25,1.598120789974928,332.98,0.22744140625,15.968717485666275,25.0,2.6077032089233397e-09,325.0,0.049058479008665855,-0.001068784652852628,0.006707381058913597,0.0030623255072214305
317,1198080,117,123.75,1.668112789094448,327.77,0.2552734375,15.968717676401138,22.500000000000007,-1.2665987014770507e-08,252.50000000000023,0.05072642646919223,-0.0008551064791390672,0.006457890638193931,0.00308645856248404
315,1208320,118,90.0,1.6730925425887109,314.63,0.25341796875,15.968716692924499,0.0,1.4156103134155273e-08,175.0,0.04659845927327179,-0.0010699035090510733,0.004477260073099387,0.003326461838707928
313,1218560,119,79.75,1.7077703967690467,305.26,0.2307373046875,15.968716371059418,0.0,4.470348358154297e-09,175.0,0.04919700651404071,-0.0007283056213054806,0.0052235158755252085,0.0026094054013242386
311,1228800,120,78.5,1.715615489333868,303.7,0.2490234375,15.96871730685234,0.0,5.960464477539063e-09,152.50000000000023,0.04952784847072713,-0.0011735125137420255,0.006015130437481276,0.0030570411025109935
309,1239040,121,88.75,1.7155794002115727,306.55,0.3103515625,15.968717193603515,0.0,7.450580596923828e-09,175.0,0.048218863913203625,-0.0014390103846380954,0.006380235474898655,0.0037970959346580457
307,1249280,122,121.25,1.7547064572572708,315.38,0.289208984375,15.96871793270111,25.0,-1.0430812835693359e-08,230.0000000000004,0.054783402964506046,-0.0016921721511607758,0.00963751007366227,0.003274928863174864
305,1259520,123,132.0,1.74136545881629,318.22,0.353564453125,15.968717652559281,25.0,4.470348358154297e-09,252.50000000000023,0.05588638377331969,-0.0014807906743953935,0.00766788680357422,0.0039311823255502535
304,1269760,124,135.75,1.7045358099043368,322.99,0.2466552734375,15.968717432022094,25.0,-1.601874828338623e-08,252.50000000000023,0.053401935160873146,-0.0010599982815620024,0.00806204139980764,0.0027578953386182548
302,1280000,125,127.0,1.6290516674518585,320.38,0.253662109375,15.968717789649963,25.0,-7.450580596923828e-09,280.00000000000045,0.05200371423020302,-0.001257139671361074,0.00789010273074382,0.0028224757403449985
300,1290240,126,141.25,1.6757421649992466,329.65,0.1875,15.968717604875565,25.0,-1.7881393432617187e-08,325.0,0.05297939447752886,-0.0008233120701333973,0.011218432293026126,0.0022599071709464625
299,1300480,127,164.5,1.7135062158107757,330.6,0.2909912109375,15.968717789649963,25.0,1.0058283805847169e-08,325.0,0.05497951711331387,-0.001784580759340315,0.008861483933287673,0.0035263727019582804
297,1310720,128,170.75,1.7293477326631546,328.71,0.2630859375,15.968717783689499,25.0,3.3527612686157227e-09,327.5000000000002,0.05094515716730532,-0.0014281505602411926,0.007922233729186701,0.003133799114880276
296,1320960,129,162.75,1.7696763031184672,326.02,0.2496337890625,15.96871775984764,25.0,3.3527612686157227e-09,330.0000000000004,0.05357797937037865,-0.0018434147750667762,0.008870525551628816,0.002670919892443635
294,1331200,130,141.75,1.7448162138462067,326.21,0.2629150390625,15.968717497587203,25.0,8.940696716308593e-09,302.5000000000002,0.053048231806900936,-0.0013878756399208214,0.008452927757389261,0.0029699872351557134
293,1341440,131,146.0,1.73152140006423,335.52,0.25048828125,15.968717783689499,25.0,-3.3527612686157227e-09,325.0,0.05255132969748745,-0.00121973830027855,0.008243167564069153,0.002747621931018784
291,1351680,132,141.5,1.7457060933113098,336.11,0.279248046875,15.968717694282532,25.0,-5.960464477539063e-09,302.5000000000002,0.0538597918285618,-0.0015493115926801693,0.008409674726749472,0.003331558966856818
290,1361920,133,143.75,1.764046210795641,332.72,0.2769287109375,15.968717110157012,22.500000000000007,-4.470348358154297e-09,302.5000000000002,0.0542344983887519,-0.0013125386940373573,0.0065740258974301465,0.002797037892878507
289,1372160,134,121.75,1.7175812661647796,327.57,0.2986328125,15.968716514110564,0.0,-9.685754776000977e-09,250.0,0.05018904916139192,-0.0010166462452616543,0.005052513232118372,0.003359686429507747
287,1382400,135,108.25,1.7546366088092327,317.12,0.301025390625,15.968716377019883,0.0,3.725290298461914e-09,200.0,0.05279125873582158,-0.0009819605798838892,0.006405047597575475,0.0036261399962768336
286,1392640,136,101.25,1.7473105639219284,311.8,0.2646484375,15.968717569112778,0.0,2.123415470123291e-08,200.0,0.051808759359897885,-0.0012185091825813287,0.0072569779759760426,0.0026318365208339856
285,1402880,137,118.75,1.7221111990511417,314.58,0.279345703125,15.96871771812439,0.0,-2.5331974029541015e-08,225.0,0.05454948244659149,-0.0015918742657959229,0.007617528668379237,0.00300657390018273
