clip_fraction,policy_loss,PMM:episode_rewards,approx_kl_divergence,P09:episode_rewards,grad_norm,episode_length,epoch_idx,value_loss,fps,frames,advantage_norm,policy_entropy,explained_variance,P01:episode_rewards
0.2359375,-0.001472067071517813,184.5,0.0033571975729728364,277.5000000000002,0.05296683570777442,337.8,12,0.010094319278141483,219,122880,15.968717861175538,1.6344221867620945,-1.1920928955078126e-08,50.0
0.204833984375,-0.0013262888554891107,178.75,0.0030398475897072787,300.0,0.05365984540937645,337.38,13,0.012563160626086756,220,133120,15.96871770620346,1.6671532168984413,3.725290298461914e-09,50.0
0.1591796875,-0.00033150583840324543,204.5,0.0023151750621991595,352.5000000000002,0.057015398645859694,349.11,14,0.014311281658592634,222,143360,15.968717730045318,1.6653730392456054,-1.080334186553955e-08,75.0
0.1668212890625,-0.0009416228262125514,235.5,0.002504076052639448,400.0,0.05519012780989727,356.56,15,0.013973550940136192,223,153600,15.96871783733368,1.6244123861193658,-2.2351741790771484e-09,75.0
0.2135498046875,-0.0014999579321738564,264.0,0.003018856909829992,427.5000000000002,0.056142683737330924,362.89,16,0.012994345135666663,224,163840,15.968717861175538,1.6508518993854522,2.2351741790771484e-08,97.5
0.1547607421875,-0.0005761655291280476,254.5,0.0023038066464550868,377.5000000000002,0.054268735974728324,354.11,17,0.013709381689841394,225,174080,15.968717831373215,1.6230419419705868,7.078051567077636e-09,75.0
0.184326171875,-0.0012203418998979032,261.0,0.002447155298671078,530.0000000000005,0.05456807257379552,352.25,18,0.013081581555888988,225,184320,15.96871766448021,1.6638569727540016,-4.097819328308106e-09,97.5
0.2146240234375,-0.0015785638282977744,249.75,0.0028428550353964965,530.0000000000005,0.05546562098167403,345.13,19,0.012544730056106346,226,194560,15.968717610836029,1.6469013914465904,3.7252902984619143e-10,75.0
0.1787353515625,-0.0013402488482824992,246.5,0.0029988366317979854,425.0,0.05168770910430772,349.4,20,0.014729781448841095,227,204800,15.96871782541275,1.6115296937525272,2.6077032089233397e-09,75.0
0.1815673828125,-0.0012129570084653096,248.5,0.0025544514341618195,402.5000000000002,0.05367499066773738,349.08,21,0.014952378360612783,227,215040,15.96871793270111,1.6423887133598327,-1.1175870895385742e-08,75.0
0.201220703125,-0.0013735587141127325,244.0,0.002882005710978319,350.0,0.054754291806102265,353.18,22,0.013844818016514182,228,225280,15.968717694282532,1.6502755835652352,-1.564621925354004e-08,125.0
0.22451171875,-0.0016657772430335172,273.25,0.003106741425301607,500.0,0.05688669741184578,357.56,23,0.014374313795997296,228,235520,15.968717855215072,1.6349009938538075,-6.7055225372314455e-09,125.0
0.1921630859375,-0.0007458077107003191,278.75,0.002862553247825872,550.0,0.05556645004311248,359.43,24,0.01341313249868108,229,245760,15.968717920780183,1.6540084674954414,-5.215406417846679e-09,125.0
0.182763671875,-0.0010261146271659527,267.75,0.002885799228477026,552.5000000000002,0.05420530013023313,356.12,25,0.013116094666474964,228,256000,15.968717712163926,1.6934735141694546,-3.725290298461914e-09,125.0
0.260498046875,-0.0015603583786287345,240.75,0.003440268152121462,400.0,0.05920748320758483,354.87,26,0.012502481209594407,229,266240,15.968717783689499,1.7273935824632645,-3.427267074584961e-08,100.0
0.2369140625,-0.00129831953017856,216.5,0.0030622052102899032,400.0,0.05255606899474691,349.99,27,0.00949634640091972,229,276480,15.968717813491821,1.7339403659105301,7.82310962677002e-09,50.0
0.2819091796875,-0.0018304273846297292,195.5,0.003158696643581038,400.0,0.05498702213049187,348.01,28,0.00847163193848246,230,286720,15.968717479705811,1.752662642300129,-1.7508864402770997e-08,50.0
0.2390625,-0.0011745250591047806,164.25,0.0031716942699631543,400.0,0.05043690272366832,341.91,29,0.006492007029231672,230,296960,15.968716412782669,1.7558922849595546,-7.450580596923828e-09,47.50000000000001
0.2214599609375,-0.0009375872476084623,148.75,0.0030399646377134103,282.5000000000007,0.05232308023331178,336.95,30,0.008098930648975511,230,307200,15.96871746778488,1.7364835180342197,7.450580596923828e-09,25.0
0.2297607421875,-0.0013211528177635046,113.5,0.0034276677992011173,200.0,0.050669563010964744,326.03,31,0.006391619048396535,231,317440,15.968714690208435,1.6714350260794162,-3.3527612686157227e-09,25.0
0.2200927734375,-0.0017716490972816245,136.0,0.0031219778154763845,252.50000000000023,0.05394407134742243,330.26,32,0.011843460466570832,231,327680,15.968716895580291,1.6672285705804826,-1.3411045074462891e-08,25.0
0.1691650390625,-0.0009362171473185299,166.0,0.0021033672531757474,325.0,0.054868732204555536,340.32,33,0.013130384885516832,231,337920,15.968717801570893,1.6473727658391,-3.725290298461914e-09,25.0
0.169921875,-0.00138506149269233,219.75,0.00230468146144176,352.5000000000002,0.05376422237804588,354.87,34,0.013708540028892458,232,348160,15.968717724084854,1.6119951143860818,-4.470348358154297e-09,50.0
0.2142578125,-0.0014104452973697334,235.0,0.0027505293456215442,352.5000000000002,0.0532527228949997,354.86,35,0.011705960730614607,232,358400,15.96871775984764,1.668350674957037,-3.725290298461914e-09,75.0
0.2046875,-0.0012607527805812424,221.0,0.002710775307809854,375.0,0.053927716033486894,344.5,36,0.011107713179171697,232,368640,15.968717658519745,1.707268401235342,4.8428773880004884e-09,72.50000000000001
0.189404296875,-0.0013577731526311255,200.25,0.0025200900437766906,300.0,0.053667857923847775,333.16,37,0.011573340000177268,233,378880,15.968717938661575,1.6779376305639744,2.6077032089233397e-09,50.0
0.18603515625,-0.0015404855312226573,215.75,0.0025367597242848205,377.5000000000002,0.05720630224799049,337.07,38,0.014396860534907319,233,389120,15.968717962503433,1.6456156231462955,-6.7055225372314455e-09,50.0
0.1896728515625,-0.0014730250506545417,238.5,0.0025453277928818353,402.5000000000002,0.05608485450888505,342.14,39,0.015873820395790973,233,399360,15.968717855215072,1.631719236075878,1.6391277313232423e-08,50.0
0.213330078125,-0.001383147545857355,269.0,0.0028102659619662516,432.5000000000006,0.055316207221875635,352.86,40,0.014290323360182811,234,409600,15.968717831373215,1.6631122015416622,2.9802322387695314e-09,147.5
0.18720703125,-0.0009047865478351014,286.25,0.0026557038178623314,505.00000000000045,0.054674377035311236,364.75,41,0.013821999907668215,234,419840,15.968718028068542,1.61430691704154,-7.450580596923829e-10,125.0
0.202099609375,-0.0009905678420182086,265.75,0.0027422316950776347,527.5000000000002,0.052032248705083474,364.06,42,0.01035296732407005,234,430080,15.968717682361603,1.6025897987186908,-3.3527612686157227e-09,125.0
0.20771484375,-0.0016331803737557494,247.25,0.0027205055520880704,525.0,0.05418488020097524,362.21,43,0.012233884914894588,234,440320,15.968717747926712,1.6478824228048325,2.0861625671386717e-08,97.5
0.18505859375,-0.0013258313418191392,243.5,0.002672346962958727,525.0,0.05292501627527009,353.23,44,0.015060971141792834,234,450560,15.968717926740647,1.5721143677830696,1.9744038581848144e-08,75.0
0.1494384765625,-0.0011785527589381673,252.75,0.002177765304560353,430.0000000000004,0.05175588351645285,354.81,45,0.014402435484225862,235,460800,15.968717843294144,1.562590416520834,1.30385160446167e-08,125.0
0.1822021484375,-0.0008839459216687829,252.25,0.0023348637620301815,425.0,0.054505077878151856,353.5,46,0.010755722218891605,235,471040,15.968717736005782,1.6359558671712875,1.4528632164001465e-08,125.0
0.17568359375,-0.0012943419074872508,243.5,0.0023637732575934934,425.0,0.054882524561333954,353.8,47,0.012332991306902841,235,481280,15.96871771812439,1.5588600054383277,0.0,122.5
0.22763671875,-0.0009540107763314154,206.5,0.0033311367927012724,325.0,0.05439974231845142,345.26,48,0.01099037019739626,235,491520,15.968717569112778,1.5959162719547748,7.450580596923829e-10,97.5
0.2223876953125,-0.001793198848463362,194.0,0.002731333933240876,300.0,0.054124936737365036,340.07,49,0.010024843347491697,235,501760,15.968717831373215,1.6239775538444519,1.080334186553955e-08,50.0
0.2381591796875,-0.00154314528190298,186.0,0.0033382758801508315,277.5000000000002,0.05192924855016726,337.83,50,0.008356200181628992,235,512000,15.968717831373215,1.6167292557656765,2.2351741790771484e-09,50.0
0.236767578125,-0.0012781142537278355,162.0,0.0030912792479057317,300.0,0.05295360392062348,335.34,51,0.00641200209975068,235,522240,15.968717563152314,1.5904665783047676,-2.6077032089233397e-09,25.0
0.2272216796875,-0.0010491919427295215,147.75,0.003279435287129218,312.5000000000011,0.05277704768980568,328.58,52,0.008505935428911472,236,532480,15.96871770620346,1.6123685896396638,3.7252902984619143e-10,25.0
0.2540771484375,-0.0010581236449070275,126.75,0.0034759191164084767,225.0,0.05091373224051042,321.97,53,0.007252956883144179,236,542720,15.968717223405838,1.6257619246840478,-2.9802322387695314e-09,25.0
0.2935546875,-0.0016625960557576035,120.25,0.0038704506363842484,225.0,0.05046744251372122,315.75,54,0.006613345815276261,236,552960,15.968717640638351,1.6904871948063374,8.940696716308593e-09,22.500000000000007
0.2067138671875,-0.001060819296981208,110.5,0.0033000449433302492,250.0,0.048408861063613126,314.2,55,0.007340551788973926,236,563200,15.968716198205948,1.7068083807826042,-4.470348358154297e-09,0.0
0.2314697265625,-0.0014576118825061712,131.75,0.0028878998288433878,277.5000000000002,0.05551287813507222,319.58,56,0.00991318805499759,236,573440,15.968717807531357,1.7011657930910586,-2.60770320892334e-08,0.0
0.1952392578125,-0.0011525847829034319,165.5,0.0025067345851368826,452.50000000000017,0.05361662041129104,330.95,57,0.010315494652604684,236,583680,15.96871775984764,1.625579309463501,-2.421438694000244e-08,25.0
0.1950439453125,-0.0011264269231105572,180.5,0.002865694200332314,452.50000000000017,0.04824697589289818,335.17,58,0.008681246620471938,236,593920,15.968717831373215,1.5309177182614804,-5.587935447692871e-09,25.0
0.1792236328125,-0.001323427167153568,169.25,0.0022770510001691945,305.00000000000045,0.047742165463730446,340.5,59,0.00874811178928212,236,604160,15.968716877698899,1.4189369089901447,-2.421438694000244e-08,25.0
0.1756591796875,-0.0009064264802873367,144.75,0.0023592715354538996,227.5000000000002,0.0456078852563906,338.61,60,0.007883597318686953,236,614400,15.968717634677887,1.3185410052537918,-5.587935447692871e-09,50.0
0.2167236328125,-0.0013005552213144257,128.25,0.003080321432292976,225.0,0.04828524016484268,339.3,61,0.007880515794568055,236,624640,15.968717640638351,1.3370273932814598,-2.60770320892334e-08,50.0
0.198095703125,-0.0012614475210284582,128.75,0.002701554937982564,200.0,0.04221107475240528,335.79,62,0.00855076696825563,236,634880,15.968717592954636,1.3586321882903576,6.7055225372314455e-09,50.0
0.1698974609375,-0.0009623638619814301,130.25,0.0026780059707732563,200.0,0.04984713127082402,337.07,63,0.009653093744418584,236,645120,15.968717777729035,1.4890229173004628,-7.450580596923829e-10,50.0
0.1668212890625,-0.0011979713388427626,154.75,0.002803357422078534,250.0,0.04667327265746592,340.91,64,0.012674045981293602,236,655360,15.968717795610427,1.3862612634897231,2.421438694000244e-08,50.0
0.1352783203125,-0.00033074660605052485,176.5,0.002098767051404593,275.0,0.04907519616666769,342.46,65,0.010234449854760897,236,665600,15.96871766448021,1.391904926300049,-2.2351741790771484e-09,50.0
0.208056640625,-0.0012308024524827488,187.75,0.0035385048093871775,277.5000000000002,0.04356400240915195,342.52,66,0.010118088883609743,236,675840,15.968717819452285,1.429170088469982,1.601874828338623e-08,50.0
0.170654296875,-0.0007412649232719559,190.75,0.002363440706540132,277.5000000000002,0.04604385408992091,344.84,67,0.010493695866171038,236,686080,15.96871789097786,1.4165509022772311,-1.7881393432617187e-08,50.0
0.155712890625,-0.0007293791470146971,182.5,0.0024977404959827254,275.0,0.04718057285492228,343.98,68,0.01160213066614233,236,696320,15.968717557191848,1.3261926598846911,1.601874828338623e-08,50.0
0.2125732421875,-0.0015728951380879152,188.75,0.0030196693644938934,277.5000000000002,0.04624141721703051,352.73,69,0.010372441909566987,237,706560,15.968717896938324,1.2720784835517407,-2.3096799850463868e-08,50.0
0.2017822265625,-0.0012889673380414024,166.5,0.003120245693662582,275.0,0.04558888680536641,341.74,70,0.009357629721125704,237,716800,15.968717527389526,1.2445090599358082,5.215406417846679e-09,50.0
0.178173828125,-0.001254509515274549,153.75,0.0033431744715471724,250.0,0.04135390207691233,338.65,71,0.007681458077604475,237,727040,15.968717592954636,1.173784776777029,1.1920928955078126e-08,50.0
0.216845703125,-0.0014692841679789126,143.5,0.003010282256511232,250.0,0.046420253012681226,336.39,72,0.008891171152754396,237,737280,15.968717914819717,1.2719141997396946,6.332993507385254e-09,50.0
0.159326171875,-0.0004016919770947425,149.75,0.0023077837614891906,250.0,0.04768431893900111,333.81,73,0.009939826906338567,237,747520,15.968717813491821,1.3793620392680168,7.450580596923828e-09,50.0
0.2126708984375,-0.0011150741600431501,153.25,0.002545115646512386,252.50000000000023,0.05399746206734276,329.02,74,0.010373266915848944,237,757760,15.968717801570893,1.4974040381610394,-8.940696716308593e-09,50.0
0.171533203125,-0.0007291675989108626,165.5,0.0023649012098474033,300.0,0.04879998122411132,331.94,75,0.01090904727357156,237,768000,15.968717408180236,1.5289589636027814,-1.1175870895385742e-09,50.0
0.198828125,-0.0010483850583113963,169.75,0.0028836874829039514,277.5000000000002,0.04799679031731056,339.01,76,0.01141916059241339,237,778240,15.968717920780183,1.4413766264915466,-7.82310962677002e-09,50.0
0.252099609375,-0.0014909470261045498,174.75,0.0033032424363000244,277.5000000000002,0.04752303649054389,345.41,77,0.010021025221794844,237,788480,15.968717348575591,1.4860793776810168,-3.7252902984619143e-10,75.0
0.191357421875,-0.0010627412684698356,175.25,0.0024504987233626707,275.0,0.0517586986108709,342.72,78,0.010550622145638044,237,798720,15.968717658519745,1.6135027252137661,-1.862645149230957e-08,75.0
0.201318359375,-0.0007991329373908229,185.75,0.0026845590302968956,277.5000000000002,0.054612678825421354,343.35,79,0.011618956293932569,237,808960,15.96871777176857,1.7118273705244065,-4.470348358154297e-09,72.50000000000001
0.2456298828125,-0.0015800878674781416,182.0,0.003239915721883335,277.5000000000002,0.05748688150814755,338.92,80,0.009696222903949092,237,819200,15.96871680021286,1.72880524918437,-1.2293457984924316e-08,50.0
0.268310546875,-0.001309085286629852,179.0,0.0035539963572148283,275.0,0.05314430232989801,340.25,81,0.01004211268718791,237,829440,15.968717640638351,1.7050906382501125,-1.6763806343078613e-08,50.0
0.2537353515625,-0.0014043866627616807,188.0,0.003164552824415523,325.0,0.0570393741320247,342.41,82,0.011882225997396745,238,839680,15.968717813491821,1.754619812220335,2.2351741790771484e-09,50.0
0.2201171875,-0.00124509271045099,192.25,0.0029843819904272094,325.0,0.05503036267715915,342.23,83,0.011287961962807458,238,849920,15.968717736005782,1.6803671725094318,-1.080334186553955e-08,50.0
0.145849609375,-0.0006420533365599113,207.5,0.0018774335773059647,327.5000000000002,0.0519186767209161,344.32,84,0.012339375786541495,238,860160,15.968717944622039,1.6160553149878978,5.587935447692871e-09,50.0
0.16240234375,-0.0012781962312146788,214.75,0.002160912476347221,355.00000000000045,0.05248654275175901,348.92,85,0.012181504091859096,238,870400,15.968717765808105,1.5628177672624588,-8.940696716308593e-09,50.0
0.2022705078125,-0.0008514152192219626,220.5,0.002623869183366878,355.00000000000045,0.05222186032739654,354.43,86,0.012523060099920259,238,880640,15.968717736005782,1.5907281152904034,8.195638656616212e-09,97.5
0.1774169921875,-0.0010311441834346623,225.5,0.00246869121316422,405.00000000000045,0.04923185039968292,355.18,87,0.010516636703687254,238,890880,15.968717902898788,1.5716817036271096,8.940696716308593e-09,97.5
0.16982421875,-0.0010907241419772617,227.75,0.002108944471626728,405.00000000000045,0.050963895541963344,351.82,88,0.013413034108816646,238,901120,15.968717813491821,1.5717386931180954,8.940696716308593e-09,75.0
0.2341796875,-0.001544833327352535,221.75,0.002929273109566566,400.0,0.051366208720052056,349.02,89,0.010725214947888162,238,911360,15.968717807531357,1.613246900588274,-3.054738044738769e-08,50.0
0.216259765625,-0.0016616898981737904,216.5,0.0024977271223065147,400.0,0.051072680634341935,348.88,90,0.009541487658498226,238,921600,15.968717551231384,1.632617724686861,-1.4901161193847656e-08,50.0
0.2168701171875,-0.00169897295490955,210.75,0.002818959670628374,355.00000000000045,0.051718302251005065,349.47,91,0.010815919886408665,238,931840,15.968717378377914,1.5954698503017426,-1.6391277313232423e-08,50.0
0.229833984375,-0.0012870080467109802,192.5,0.002780251136869083,350.0,0.05333872719798057,342.91,92,0.012659308736692765,238,942080,15.96871771812439,1.6374381229281425,-8.195638656616212e-09,50.0
0.2014892578125,-0.0011729284338798606,209.75,0.002454648032971818,377.5000000000002,0.05424064148647233,348.31,93,0.0124142894972465,238,952320,15.96871782541275,1.6045263402163983,-1.3783574104309083e-08,50.0
0.262646484375,-0.0011650201158772688,204.0,0.003520746290689658,350.0,0.05339972941002591,345.15,94,0.0102209149627015,238,962560,15.96871777176857,1.689912898093462,-3.054738044738769e-08,72.50000000000001
0.2674072265625,-0.001904025786279817,189.75,0.0032410868468559784,302.5000000000002,0.05395583158316695,343.88,95,0.00922650762477133,238,972800,15.968717682361603,1.7300862342119216,-1.6763806343078613e-08,50.0
0.278857421875,-0.0018317007336008829,172.5,0.0032041695660382174,277.5000000000002,0.054855164860423786,346.08,96,0.011090872062777635,238,983040,15.968717801570893,1.734885148704052,8.568167686462402e-09,50.0
0.2372802734375,-0.0009436071009986336,187.25,0.002564672728942696,327.5000000000002,0.05519759857370109,346.63,97,0.009130826734872245,238,993280,15.96871787905693,1.7557432129979134,-1.0058283805847169e-08,50.0
0.2782470703125,-0.0016913891153308215,180.75,0.0031324952335353372,450.0,0.05252450721139303,340.06,98,0.007493288094906347,238,1003520,15.968717032670975,1.7435502894222736,-2.6077032089233397e-09,25.0
0.271142578125,-0.0010637311015671003,166.75,0.0036232965995395714,477.5000000000002,0.05038007298174414,330.3,99,0.006044168496259772,238,1013760,15.968717366456985,1.7042410254478455,-7.078051567077636e-09,25.0
0.3012939453125,-0.0012518811432528309,115.75,0.003896944768712274,277.5000000000002,0.05027417409180783,318.51,100,0.005025910836008052,238,1024000,15.96871595978737,1.70161015689373,1.862645149230957e-09,0.0
0.248095703125,-0.0010724382489570416,100.5,0.003140106873343029,200.0,0.051542841782342676,314.49,101,0.006091684023340349,238,1034240,15.96871730685234,1.707081662863493,-2.9802322387695314e-09,0.0
0.272802734375,-0.0011666366346616997,97.75,0.0032099465864291687,200.0,0.05322672015862266,313.93,102,0.007291994605293439,238,1044480,15.96871771812439,1.7230959437787532,2.2351741790771484e-09,0.0
0.290087890625,-0.0013569501577876508,115.5,0.0035575376393012447,202.50000000000023,0.05347028567622116,320.86,103,0.008197137009665312,238,1054720,15.968717747926712,1.7369297228753566,-1.1175870895385742e-08,22.500000000000007
0.2542236328125,-0.0013567717349360464,132.0,0.0032239207529755733,300.0,0.05172620257761049,326.45,104,0.00750039285985622,238,1064960,15.968717533349992,1.7081009104847908,-2.6077032089233397e-09,22.500000000000007
0.268212890625,-0.00034039605816360563,117.25,0.0037734362281867107,225.0,0.05196702773861015,318.98,105,0.005033896934537552,238,1075200,15.968717175722123,1.7208899863064289,1.080334186553955e-08,22.500000000000007
0.2471923828125,-0.001198485439090291,109.5,0.002691505996676824,225.0,0.05345997575328908,315.94,106,0.007267542061822496,238,1085440,15.96871658563614,1.7092871695756913,-1.0430812835693359e-08,0.0
0.243408203125,-0.0016894629570742836,114.5,0.0027990517460011687,252.50000000000023,0.05072618368144481,316.46,107,0.00814577832170471,238,1095680,15.968717765808105,1.6213935740292071,6.7055225372314455e-09,0.0
0.2509521484375,-0.0005296219911542721,119.75,0.002939342047716309,252.50000000000023,0.05103468551297145,322.86,108,0.005288800849757536,238,1105920,15.968717288970947,1.6263007335364819,1.0430812835693359e-08,0.0
0.2932861328125,-0.0012161917024059222,138.0,0.003536458039525314,300.0,0.050780815638993136,328.9,109,0.007676932025248107,238,1116160,15.968713325262069,1.6771305352449417,4.097819328308106e-09,0.0
0.2736328125,-0.00087445001481683,114.25,0.003190589091309448,225.0,0.049221406885418165,321.83,110,0.005215218035846192,238,1126400,15.968716931343078,1.683863179385662,3.7252902984619143e-10,0.0
0.2569580078125,-0.0015068205182615201,119.25,0.0031429125171484884,250.0,0.048874801968515943,321.86,111,0.005770723124766164,238,1136640,15.968717014789581,1.6283485099673272,1.3411045074462891e-08,0.0
0.2970458984375,-0.0016009360762836878,104.5,0.003266686545782704,227.5000000000002,0.05013059750985331,317.04,112,0.006331447336930296,238,1146880,15.968716830015182,1.5822053946554662,-3.3527612686157227e-09,0.0
0.221044921875,-0.0011218849147553555,124.25,0.0027861294174385876,327.5000000000002,0.05239556355699476,322.05,113,0.007563109425063885,238,1157120,15.968717682361603,1.6126537665724754,1.3411045074462891e-08,0.0
0.2762451171875,-0.0017824697919422761,131.5,0.0035759793091074245,325.0,0.05342618556703469,323.46,114,0.009256560732228535,238,1167360,15.96871750354767,1.646101564913988,1.0430812835693359e-08,25.0
0.2317138671875,-0.0015035219708806834,161.75,0.0024129479110115426,400.0,0.05188892770937849,334.05,115,0.01073622745607281,238,1177600,15.968717902898788,1.6131051294505596,1.080334186553955e-08,25.0
0.1944580078125,-0.0009879696284770035,181.0,0.0025876012096432534,402.5000000000002,0.0519273811344656,342.39,116,0.011360600199259352,238,1187840,15.968717652559281,1.6007819764316082,-1.2665987014770507e-08,25.0
0.1994384765625,-0.0015771349346323405,221.5,0.0024778859797379483,530.0000000000005,0.05228817362163649,352.75,117,0.011805439778254368,238,1198080,15.968717724084854,1.577665601670742,-2.384185791015625e-08,50.0
0.1991455078125,-0.0013975579997349997,245.5,0.0024712546154773917,577.5000000000002,0.05092308262968599,357.08,118,0.012033300989423878,238,1208320,15.968717867136002,1.5768582925200463,1.5273690223693846e-08,50.0
0.2048583984375,-0.0013034555082413134,248.75,0.00263702258999956,575.0,0.05178573836064808,362.26,119,0.011504313313344028,238,1218560,15.968717914819717,1.645941212028265,-3.725290298461914e-09,50.0
0.244287109375,-0.0014398548715689684,206.0,0.0027391697141524673,352.5000000000002,0.051487847148847896,349.54,120,0.009147117573593277,238,1228800,15.968717694282532,1.7045251332223414,-1.7508864402770997e-08,50.0
0.26533203125,-0.0017846836413809796,193.0,0.0029012042322165144,382.5000000000007,0.05330685576427685,344.61,121,0.009131126347165263,238,1239040,15.968717682361603,1.6886200353503227,-7.82310962677002e-09,50.0
0.21611328125,-0.0012037164015055168,170.75,0.00245092402260525,355.00000000000045,0.047408085689842984,337.26,122,0.008018658886430784,238,1249280,15.968717581033706,1.6712642803788185,6.7055225372314455e-09,47.50000000000001
0.30302734375,-0.0017097027168347268,170.0,0.003538179490078619,430.0000000000004,0.05022490041187126,335.52,123,0.007815342940921255,238,1259520,15.96871766448021,1.6427043966948986,1.1175870895385742e-08,25.0
0.226708984375,-0.0011245368459640304,164.0,0.002979578873942046,427.5000000000002,0.0499799083447021,338.85,124,0.007595097758621705,238,1269760,15.968717354536057,1.6922861076891422,-7.450580596923829e-10,25.0
0.244482421875,-0.0014218548945791553,149.25,0.003122302438356428,400.0,0.052235986135170186,331.97,125,0.00995787178471801,238,1280000,15.968717819452285,1.6761854007840156,4.8428773880004884e-09,25.0
0.21005859375,-0.0016092091889731818,182.25,0.002339634882079622,427.5000000000002,0.05227771977823701,342.14,126,0.011318677283998112,238,1290240,15.968717920780183,1.6343064859509469,8.568167686462402e-09,50.0
0.211669921875,-0.000817124918103218,186.25,0.002422874976463163,350.0,0.052779172408822905,343.3,127,0.011086662395246093,238,1300480,15.968717563152314,1.6338971830904483,-2.0116567611694337e-08,50.0
0.2418212890625,-0.0010618178886943497,208.0,0.0028879862328267335,355.00000000000045,0.058399024159478986,349.21,128,0.011196453073353041,238,1310720,15.968717920780183,1.6841369703412057,-8.940696716308593e-09,72.50000000000001
0.275146484375,-0.0015847777405724628,199.5,0.0031633873884516104,350.0,0.053176151487895895,349.77,129,0.009219116712301911,238,1320960,15.968717581033706,1.7335792183876038,4.097819328308106e-09,50.0
0.23798828125,-0.0014800268076214707,195.25,0.0025913406694826335,355.00000000000045,0.052978791906362864,344.92,130,0.0097976203149301,238,1331200,15.968717610836029,1.727342454344034,-1.1920928955078126e-08,50.0
0.289404296875,-0.0010461846854013857,195.0,0.0035932325440398926,410.00000000000085,0.05830622924144013,344.48,131,0.010768252213074448,238,1341440,15.968717521429062,1.7358307346701622,8.940696716308593e-09,50.0
0.2209716796875,-0.0007441740501235472,193.0,0.002692923343579423,455.0000000000004,0.05401170883784541,337.96,132,0.009303280257336155,238,1351680,15.968716192245484,1.7498010754585267,7.450580596923829e-10,50.0
0.279296875,-0.0013980210947920567,192.75,0.0029424692449424583,455.0000000000004,0.05681569043025834,337.59,133,0.009774544947231335,238,1361920,15.968717712163926,1.7711475983262062,1.1920928955078126e-08,50.0
0.2684326171875,-0.0019195104810933116,189.5,0.0032379163661289566,455.0000000000004,0.05958214677861825,337.04,134,0.011279636069593835,238,1372160,15.968717688322068,1.7463116116821766,-2.9802322387695314e-09,47.50000000000001
0.2330322265625,-0.0017234698745596689,212.25,0.002401181684012954,500.0,0.055118015569573964,343.13,135,0.011344848891894799,238,1382400,15.96871766448021,1.7035380601882935,-9.313225746154785e-09,47.50000000000001
0.2638916015625,-0.0012665693240705878,190.5,0.002769352820871518,477.5000000000002,0.051366584497045106,337.59,136,0.007797169113678138,238,1392640,15.968717581033706,1.6658419519662857,0.0,25.0
0.2524658203125,-0.001282833610457601,193.5,0.003161232322042906,475.0,0.05295412277993642,338.37,137,0.010381352245167364,238,1402880,15.968717896938324,1.6768411159515382,-1.9744038581848144e-08,50.0
