policy_entropy,policy_loss,episode_length,frames,PMM:episode_rewards,policy_gradient_bias_correction,explained_variance,advantage_norm,avg_q_retraced,fps,q_loss,grad_norm,P01:episode_rewards,epoch_idx,P09:episode_rewards,model_prob_std,policy_gradient_loss,avg_q_selected,rollout_prob_std
2.1700359622637433,-0.00020667698900069808,0,7200,0.0,0.0,-5.217573467890421,0.10759939675529798,2.2724612790625543e-06,324,0.00034232888028782325,0.10682276851389985,0.0,1,0.0,0.015074502412850658,-0.00020667698900069808,0.00013898492528217806,0.015074502459416788
0.7494220388155747,0.00029591848075748807,0,14400,0.0,0.0,-1.31896883447965,0.2579342332979043,-0.09477070399346606,332,0.00225989397728578,0.4534251467560428,0.0,2,0.0,0.2129375560519596,0.00029591848075748807,-0.09706148934783414,0.21293755744894347
1.8037720749906883,4.680149102872141e-06,0,21600,0.0,0.0,-4.869391425450643,0.16954406276345252,0.00870448564334462,358,0.0020577339126248264,0.12098514553295431,0.0,3,0.0,0.06406483942798029,4.680149102872141e-06,0.008246502652764321,0.06406483926499883
2.1955296119054157,-0.00019213680570828728,0,28800,0.0,0.0,-5.106878248850505,0.06109497770667076,0.008993339507530134,380,4.597265099922273e-05,0.011952928532933092,0.0,4,0.0,0.006167543182770411,-0.00019213680570828728,0.008941760069380205,0.006167543004266918
2.1966989358266193,-0.00029591917167029653,0,36000,0.0,0.0,-5.090716377894084,0.03606472685933113,0.007768951387455066,394,1.6388738974152754e-05,0.005366219874145203,0.0,5,0.0,0.0032691810629330575,-0.00029591917167029653,0.00791247927894195,0.0032691810047253966
2.196587411562602,-0.00021915246123474692,3325.0833333333335,43200,0.0,0.0,-4.511661434173584,0.037563564628362654,0.006414998819430669,401,1.6288036886180634e-05,0.004652717849755313,0.0,6,0.0,0.0037868677095199625,-0.00021915246123474692,0.0064714511080334585,0.003786867631909748
2.1944550116856893,-0.00022332316596778885,3325.0833333333335,50400,0.0,0.0,-4.633012779553732,0.04351341516400377,0.007976180501282215,409,7.084439338692998e-05,0.019543332849819534,0.0,7,0.0,0.003934710659086705,-0.00022332316596778885,0.008133383483315508,0.00393471053102985
2.19698220094045,-0.0005099925023387186,3325.0833333333335,57600,0.0,0.0,-5.05685601234436,0.0291997492313385,0.011957242898643018,416,1.2661299706451246e-05,0.0049521628652836325,0.0,8,0.0,0.002360172061404834,-0.0005099925023387186,0.012227357807569205,0.0023601719837946194
2.197030766805013,-0.00018422777135735185,3325.0833333333335,64800,0.0,0.0,-5.164630270004272,0.022739921510219575,0.0036513077327981593,421,6.2694683644319104e-06,0.002089500570324855,0.0,9,0.0,0.00205161835377415,-0.00018422777135735185,0.0037671392085030673,0.0020516182257172963
2.1971134344736734,-8.315087137968172e-05,3325.0833333333335,72000,0.0,0.0,-4.446511260668436,0.013885926253472765,0.002663047091724972,425,2.671094937530446e-06,0.0012548507410832061,0.0,10,0.0,0.001469299680320546,-8.315087137968172e-05,0.002696364411773781,0.0014692996609179923
2.1970592896143595,-8.45746810758404e-05,3325.0833333333335,79200,0.0,0.0,-4.087263623873393,0.018212000358228883,0.0026513527457912764,429,3.5688124787232787e-06,0.0013504791267789711,0.0,11,0.0,0.0019037143404905994,-8.45746810758404e-05,0.002682924379284183,0.0019037142822829385
2.1971916357676187,-7.201617241510878e-05,3324.2083333333335,86400,0.0,0.0,-5.059789355595907,0.006842793058604002,0.0016480626616006096,430,6.97252225260551e-07,0.0006474461894261819,0.0,12,0.0,0.0007727300059438372,-7.201617241510878e-05,0.0016835256246849895,0.000772729988481539
2.1968719561894736,-0.00015814677193096334,3324.2083333333335,93600,0.0,0.0,-4.87460409005483,0.018189646753792962,0.0038823736521104973,432,7.359951086035229e-06,0.0037907875460525256,0.0,13,0.0,0.0014918767963536083,-0.00015814677193096334,0.003988391603343189,0.0014918766343422856
2.1971903642018638,-4.7047123670533136e-05,3324.2083333333335,100800,0.0,0.0,-4.947312100728353,0.009229903745775422,0.0020842611828508478,436,1.2169494397085145e-06,0.0008410397515845776,0.0,14,0.0,0.0008146390551701188,-4.7047123670533136e-05,0.0020723436726257207,0.0008146390454688419
2.1971499919891357,-7.490944837324302e-05,3324.2083333333335,108000,0.0,0.0,-4.59389979839325,0.013943489330510298,0.0017410432221367956,441,1.965483881368376e-06,0.0008556458113549169,0.0,15,0.0,0.0013274240482132882,-7.490944837324302e-05,0.0017902140505611896,0.001327424023960096
2.197204256057739,-7.351423108351204e-05,3324.2083333333335,115200,0.0,0.0,-4.023231633504232,0.0058757518806184334,0.001172482039934645,447,5.085162423294302e-07,0.0003785155681675105,0.0,16,0.0,0.0005718600713104631,-7.351423108351204e-05,0.0012335048445189993,0.0005718600800416122
2.1971590129313645,-7.599699281260858e-05,3324.3611111111113,122400,0.0,-6.622559130341364e-06,-4.030492175265595,0.012353657789472316,0.0011964879383217692,446,1.5806270003556243e-06,0.0007391104591234481,0.0,17,0.0,0.001201325126362294,-6.937443362741858e-05,0.001272903153674431,0.014045628602788957
2.197180414038991,-1.7529467192313554e-05,3324.3611111111113,129600,0.0,-4.666395229258505e-06,-3.984668481264796,0.01765273509498146,0.00031447647763545517,437,2.2681037140449077e-05,0.0007975507643108215,0.0,18,0.0,0.0006910146402330453,-1.2863072192865439e-05,0.00034407758689957476,0.03979937574566209
2.1972100072247644,-2.2516740275755994e-05,3324.3611111111113,136800,0.0,-6.751550557211245e-07,-2.722080896510176,0.006013883558080702,0.00037764853620922585,429,3.7283244401187065e-07,0.0003767921131509444,0.0,19,0.0,0.0005526021310638186,-2.1841585231269715e-05,0.00039672936131417315,0.03590808676789989
2.1972156161732146,1.9861652820486186e-06,3324.3611111111113,144000,0.0,1.1616212217430173e-06,-2.4581258769971983,0.011180241379505589,9.712306087466297e-05,421,1.4300989226811788e-05,0.00028316032343631237,0.0,20,0.0,0.00042630256502330883,8.245438123107722e-07,7.32045002244451e-05,0.033232549087547844
2.197216658882363,-4.094867555717238e-06,3324.3611111111113,151200,0.0,7.001123617315396e-07,-2.2480262984540413,0.009947125236079156,0.00046913713934637597,415,1.1941290085674867e-05,0.00026490359418372044,0.0,21,0.0,0.00039550957388771144,-4.79498004701568e-06,0.000445790944616097,0.032102284501236596
2.19721814532444,-2.219860391034651e-05,3324.3611111111113,158400,0.0,1.2273486675329876e-06,-1.4194706071180014,0.006911482614760407,0.0007582821432067136,409,6.043369388717609e-06,0.00022522081218557256,0.0,22,0.0,0.00037243107583993844,-2.3425952682327148e-05,0.0007566442949483023,0.029816346687919253
2.1972207593665547,-2.5031453549921762e-05,3324.2291666666665,165600,0.0,1.123917304390629e-06,-2.0148887786032663,0.002886815355931595,0.0007648224074922617,404,1.0634313182218213e-07,0.0001322908357646579,0.0,23,0.0,0.00026613038766944554,-2.6155370826117893e-05,0.0007742306432165033,0.028067907512277425
2.197220388310296,-3.461277096218644e-05,3324.2291666666665,172800,0.0,1.020643299729718e-06,-1.581624254553564,0.0029664239388616158,0.0009125566967111173,400,1.0409155012453073e-07,0.00014981389849728663,0.0,24,0.0,0.00028324588936277635,-3.563341429418029e-05,0.0009293613806117459,0.021139742557133145
2.1972211358566134,-1.967957690554714e-05,3324.2291666666665,180000,0.0,1.586133532430245e-06,-1.238272575069041,0.002618087397316389,0.0007056603609124153,397,8.838293192692777e-08,0.00011942671677320454,0.0,25,0.0,0.0002604559248504937,-2.126571042317159e-05,0.0007081047770343648,0.029901772259942182
2.197221486344539,-1.7117385115109974e-05,3324.2291666666665,187200,0.0,1.011969241759342e-06,-1.2998435228739782,0.002801710098836184,0.0005322486681739088,393,8.093301637878425e-08,0.00010532907633994052,0.0,26,0.0,0.0002673211166858805,-1.8129354353814648e-05,0.0005379172579786327,0.026191821777667774
2.197222455948118,-1.2007265597379133e-05,3324.2291666666665,194400,0.0,9.768911540043567e-07,-1.5000660612091183,0.002058132404048275,0.0004611672094463193,391,5.0304977560746765e-08,8.158069910952956e-05,0.0,27,0.0,0.00020396515745139208,-1.2984156698697307e-05,0.00046354666486473034,0.029635324250920896
2.1972217895082697,-1.1901863444088436e-05,3324.266666666667,201600,0.0,6.988359563451688e-07,-1.101636826623842,0.002534733069141877,0.00044927025151241293,387,6.793612517381627e-08,9.274238823993407e-05,0.0,28,0.0,0.000245592399632038,-1.2600699417235121e-05,0.00045058869709714723,0.02624278447479824
2.197222924945216,-8.616651734773129e-06,3324.266666666667,208800,0.0,4.159407744969821e-07,-1.7600659409843424,0.0018199085008031774,0.000393542949433145,386,4.247369355738465e-08,7.502506695640779e-05,0.0,29,0.0,0.00017427895474921216,-9.032592517303569e-06,0.0003940807802541592,0.02347466302266388
2.197222025962103,-1.915402440498604e-05,3324.266666666667,216000,0.0,4.976754455344329e-07,-1.4010156660049995,0.0024154792276693685,0.0005992207139624278,385,6.715363692574172e-08,0.00011819865953614877,0.0,30,0.0,0.00023537573749953476,-1.965169985572285e-05,0.0006062691568132279,0.02226739835152758
2.197223160380409,-1.1842499497867467e-05,3324.266666666667,223200,0.0,2.6185279389093715e-07,-1.7560580122376244,0.0017933215956256114,0.0002809770796564831,383,3.917719087554105e-08,6.753904773288262e-05,0.0,31,0.0,0.00017447588181805556,-1.2104352286424231e-05,0.00028814239140547457,0.02165979766452548
2.1972229825472707,-7.759732150135215e-06,3324.266666666667,230400,0.0,3.886967418223637e-07,-1.2711705814238894,0.00197909102812595,0.00024027063362847827,381,4.1995018698517266e-08,7.406793771599954e-05,0.0,32,0.0,0.00019044541494453508,-8.148428892407965e-06,0.00024225260432233752,0.024391544612501866
2.19722290151391,-5.572168266915589e-06,3324.266666666667,237600,0.0,2.6110395526621867e-07,-1.7717435792232579,0.001989315939381794,0.00020709716409496383,380,4.451704236689735e-08,7.051899876254082e-05,0.0,33,0.0,0.00019068613708415015,-5.833272218932486e-06,0.00020910027156774565,0.026518845683430013
2.197223398641304,-4.528381218929062e-06,3324.3055555555557,244800,0.0,1.0497442494539505e-07,-1.6965666362532863,0.00165696915150918,0.00016902424820083075,379,3.4734277069151675e-08,6.412232153480023e-05,0.0,34,0.0,0.00015851053259898697,-4.633355636250221e-06,0.0001702581478423747,0.020859032496214302
2.1972227602377137,-5.960050695452421e-06,3324.3055555555557,252000,0.0,-7.364311001059446e-09,-1.843648851241857,0.008861568537715895,-4.025446249530341e-05,377,1.4115168078548344e-05,0.00016590950267789887,0.0,35,0.0,0.000192715475683149,-5.9526863552574535e-06,-8.639493748788367e-06,0.022776678155623016
2.1972230905862085,8.287756321996157e-07,3324.3055555555557,259200,0.0,2.429070308329089e-07,-1.2077571684808013,0.0018671697509327915,-7.255055868454074e-05,375,4.303945101204012e-08,7.81231205529166e-05,0.0,36,0.0,0.00017798320973804312,5.858686173444726e-07,-7.289386762829328e-05,0.021039312701709098
2.1972234430388795,3.6301146905398682e-06,3324.3055555555557,266400,0.0,2.3403990598862816e-07,-1.4629413609380129,0.001709151772767616,-0.00010913117686264571,374,3.074619277783661e-08,6.499082839815742e-05,0.0,37,0.0,0.00015893344977818797,3.3960747695587887e-06,-0.00011041369408390499,0.021571788920829185
2.1972234627084126,6.5315765959759295e-06,3324.3055555555557,273600,0.0,1.7479626489403698e-07,-2.0305927803852253,0.006552200808437192,7.986167218924882e-05,374,1.0088994884357356e-05,0.00011499956910182399,0.0,38,0.0,0.00015507635450017152,6.356780157780519e-06,5.5118637635695495e-05,0.016029397871153064
2.1972230672079416,-1.734605500333584e-05,3324.2261904761904,280800,0.0,2.7350316389578625e-07,-1.763117727464627,0.01041398070071164,0.0001667317251526078,373,1.760066358984835e-05,0.0001322057142837386,0.0,39,0.0,0.00017991710424136424,-1.7619557846315845e-05,0.00020970302214245459,0.022026347803184368
2.1972233831343484,2.8314490772675807e-07,3324.2261904761904,288000,0.0,-3.7518573476516366e-07,-1.9912976709891246,0.005209695279582316,-0.00014861530179934948,371,7.06481724417969e-06,0.00010951403149224338,0.0,40,0.0,0.00015852475079603567,6.583307337052906e-07,-0.00013257773337722783,0.019010231979956934
2.1972229062217887,1.105383025081414e-05,3324.2261904761904,295200,0.0,1.30285419512301e-07,-1.8590097769259146,0.002115763446607585,-0.00031092997532204,369,5.600660753885695e-08,0.00010674201820646425,0.0,41,0.0,0.00019332126143906082,1.092354484577285e-05,-0.00031531652678774553,0.01921843423904368
2.1972237544589577,1.1054314438057292e-05,3324.2261904761904,302400,0.0,-2.1665853356854245e-07,-1.816848157114453,0.0013985525592525609,-0.0003562324055666168,369,2.3371920483556313e-08,5.4706531047927333e-05,0.0,42,0.0,0.00013649240816659112,1.1270972998010656e-05,-0.0003594533258324696,0.015010186929408535
2.1972238023508166,1.3209772262574652e-05,3324.2261904761904,309600,0.0,8.906960501978539e-08,-1.9218569277077122,0.0014140785645138257,-0.0003295583044136129,369,2.245943288916774e-08,4.9659141109667184e-05,0.0,43,0.0,0.0001338147720316291,1.312070265903629e-05,-0.00033716500510371395,0.014438976298535874
2.197223790225185,1.0135948429426133e-05,3324.2261904761904,316800,0.0,4.046443044532492e-07,-1.7674161720809138,0.0014197155123745538,-0.00024370119660761837,368,2.3803503098086365e-08,5.293726514413655e-05,0.0,44,0.0,0.00013774610923148096,9.731304142770546e-06,-0.0002506892228643697,0.022694471831154625
