value_loss,grad_norm,frames,fps,epoch_idx,advantage_norm,explained_variance,policy_loss,PMM:episode_rewards,P01:episode_rewards,episode_length,P09:episode_rewards,policy_entropy
0.008653417218010873,0.26416682410239384,168000,271,21,1.0654121714830398,0.8995020282268524,-0.0006408759764235583,1.84,0.0,201.93,5.0,1.3520052468776702
0.006834571058861911,0.265317150668869,176000,272,22,0.9618864879012108,0.9260161799192429,-0.0017140122596174478,2.02,0.0,204.0,5.0,1.3572927129268646
0.004810887669445946,0.20722352107856534,184000,272,23,0.8271282708644867,0.9478083056211472,-0.0010359702329151331,2.03,0.0,204.63,5.0,1.3267571938037872
0.004088074037572369,0.20522893410529722,192000,272,24,0.7417311856150627,0.9479917031526566,-0.0009687470326025505,1.81,0.0,199.93,5.0,1.3304976856708526
0.0054698828374966976,0.22397265890121,200000,273,25,0.8493672066926956,0.9504536199569702,-0.0022542765601247083,1.76,0.0,198.15,5.0,1.3176212739944457
0.0032029582289396785,0.17098664134600738,208000,273,26,0.6361526724696159,0.9539422023296357,-0.00039189282193547115,1.57,0.0,188.75,5.0,1.334238840341568
0.007062523948261515,0.24710771310701266,216000,274,27,0.9473762875795364,0.914315145611763,-0.0007649803551612422,1.67,0.0,193.58,5.0,1.3498150038719177
0.0047454796536476355,0.1975603852275813,224000,273,28,0.7865578278899192,0.95087118268013,-0.0014783575608453248,1.84,0.0,199.52,5.0,1.3437756145000457
0.0052013668231666085,0.19101006555268316,232000,274,29,0.8067579454183579,0.9447768962383271,0.00013051875328528694,2.06,0.0,209.24,5.0,1.3415361630916596
0.004863843193161302,0.19667399605204453,240000,274,30,0.8022619253396988,0.9440891879796982,0.0002000381057132472,2.11,0.0,210.58,5.0,1.342609087228775
0.004150437683565542,0.17033034487720233,248000,275,31,0.7154834698140621,0.9561122131347656,-0.0010417940648039803,2.03,0.0,206.9,5.0,1.3568777811527253
0.004438564418232999,0.1916542240339523,256000,275,32,0.756181743144989,0.9610627084970474,-0.001403783640562324,2.29,0.0,215.35,6.1000000000000085,1.3406812739372254
0.004716052562871482,0.18291438694228315,264000,275,33,0.7554038563370704,0.9557029777765274,-0.00021726290997321486,2.29,0.0,215.16,6.1000000000000085,1.3429441416263581
0.0046273279318120334,0.18076843800558212,272000,275,34,0.7499015612900257,0.946829200387001,-0.0009937560511752964,2.72,0.0,227.82,9.0,1.336028527021408
0.0030771122485748494,0.14938103193460578,280000,276,35,0.6069824993610382,0.97208076775074,-0.0009160998390143505,2.26,0.0,212.75,5.1000000000000085,1.3271127796173097
0.0027565690371557138,0.14004858683893442,288000,275,36,0.5619770999252797,0.9682975798845291,-0.0004233450693573104,2.26,0.0,214.36,6.0,1.3371766352653502
0.005630648860242218,0.2141082790909377,296000,275,37,0.83513307929039,0.9462966817617416,-0.0007369586179265753,2.24,0.0,216.2,5.1000000000000085,1.3502507722377777
0.004952406277880073,0.17936121257503987,304000,276,38,0.7828108069300651,0.9486014926433564,-0.0012050093433936127,2.25,0.0,216.82,6.0,1.3520276021957398
0.0022789951888262296,0.12914730822439802,312000,276,39,0.5213021382689476,0.9623511356115341,-0.0006949971267022193,2.05,0.0,206.25,6.0,1.354733988046646
0.006204570679110475,0.2092485492654787,320000,276,40,0.852186518907547,0.9291948574781418,-0.00020478073916819996,1.77,0.0,192.75,5.1000000000000085,1.3598403060436248
0.0037435065985482654,0.16293054362328277,328000,276,41,0.6517836789786816,0.9691947197914124,-0.0002691789517120924,1.81,0.0,193.35,5.0,1.3529682409763337
0.003230883628712036,0.1445675413150402,336000,276,42,0.6285867649316788,0.9730995923280716,-0.0012319002038566397,2.28,0.0,212.83,5.1000000000000085,1.3507598114013672
0.0028995697805657985,0.1422343431976829,344000,275,43,0.5700445854663849,0.9723569935560227,-0.00040672160015674307,2.3,0.0,217.42,5.1000000000000085,1.3558826184272765
0.0026059534421074204,0.14235308087794216,352000,275,44,0.5281014102697372,0.9764927798509597,-0.001502594871981273,1.85,0.0,200.56,5.0,1.3433351337909698
0.003213984018366318,0.15162085993850682,360000,275,45,0.6058824603259564,0.9718713974952697,-0.00026745481638499767,1.74,0.0,194.5,5.0,1.3555953109264374
0.0047478564031189305,0.17833662502924433,368000,275,46,0.7494958473742008,0.9522008103132248,-0.00040011163100643897,2.12,0.0,209.42,5.0,1.3644787752628327
0.004749694565252867,0.18450259723190282,376000,274,47,0.7602788352966309,0.9602625328302383,-0.0012926160947972676,2.35,0.0,219.88,5.1000000000000085,1.3538973569869994
0.008620709896204061,0.26096773223232417,384000,274,48,1.0357984128594397,0.9079554206132889,0.0003268606404890306,2.41,0.0,217.68,6.0,1.3640285277366637
0.005330197244184091,0.19350582226154917,392000,275,49,0.8112514650821686,0.9530744194984436,5.429899028968066e-05,2.58,0.0,221.31,6.0,1.3559948766231538
0.004598469508637209,0.17457129600479646,400000,275,50,0.7653654523193836,0.9583352595567703,-0.0007376981665129279,2.29,0.0,212.08,5.0,1.3555075454711913
0.00721211696829414,0.23107618111371198,408000,275,51,0.8910818156599999,0.9362503612041473,-0.0010850974005006718,2.25,0.0,210.43,5.0,1.3681188559532165
0.005664707786054351,0.1903920203116354,416000,275,52,0.8255279690027237,0.9220126110315323,-0.0008396060021186714,1.84,0.0,196.78,5.0,1.3614457714557648
0.003917255002888851,0.16676396344568375,424000,275,53,0.6720314398407936,0.9620214563608169,-0.000677128104143776,1.73,0.0,194.0,5.0,1.3399955916404724
0.005379668883106206,0.2039532435352001,432000,275,54,0.8300239071249962,0.9529402071237564,-0.0020676308698602953,1.93,0.0,200.75,5.0,1.3309642004966735
0.005435456156847067,0.19359134914630607,440000,275,55,0.8298092746734619,0.9416262418031692,-0.001048054534912808,2.29,0.0,214.84,6.0,1.339507646560669
0.00666091512190178,0.21757528889857017,448000,275,56,0.9215879076719284,0.9390226531028748,-0.0010469796913093888,3.02,0.0,236.85,9.0,1.3359632992744446
0.005838195015385282,0.1906770682331208,456000,275,57,0.8397213605046272,0.9386489236354828,-0.001129867526178714,3.11,0.0,240.23,9.0,1.3467894792556763
0.005298599382804241,0.19444945689659487,464000,275,58,0.8227765157818794,0.9473072040081024,0.00010453508701175452,2.41,0.0,215.17,9.0,1.3565048003196716
0.006727086062310264,0.21188386225042033,472000,275,59,0.9081775683164597,0.9352951741218567,-0.0013832234966685065,2.46,0.0,219.23,6.0,1.3621693634986878
0.0063941471022553745,0.19763879540189247,480000,276,60,0.8810574845969676,0.9368527162075043,-0.0009642433849512599,2.56,0.0,222.63,7.0,1.3540187335014344
0.0062610487765050495,0.21326523704814818,488000,276,61,0.8643509528040886,0.9314094293117523,-0.00218558563006809,2.77,0.0,231.76,7.0,1.359566091299057
0.011729533389443532,0.31591114964026773,496000,276,62,1.2492086777091027,0.8665315824747085,-0.0013424228539224714,2.77,0.0,232.68,7.0,1.3648974692821503
0.009677000389201567,0.2755520832548466,504000,276,63,1.1525301530957222,0.8790441447496414,-0.0005593961838167161,2.41,0.0,219.17,5.0,1.35897066116333
0.00771865424583666,0.23206318431295947,512000,276,64,1.035026975274086,0.9305360865592956,-3.334258846734883e-05,2.37,0.0,216.04,5.0,1.3352395963668824
0.007844849326647817,0.2598322654045213,520000,276,65,1.0184422585368156,0.9142548978328705,-0.0003480912519080448,2.39,0.0,217.18,5.0,1.3536526310443877
0.008749342595692725,0.29000014698723875,528000,276,66,1.0991820168495179,0.8923614543676376,-0.002617980798022472,2.52,0.0,220.82,6.1000000000000085,1.3324719190597534
0.0073537249880610035,0.24736731472761306,536000,276,67,1.002878113090992,0.9392601585388184,-0.0015153057128190995,2.31,0.0,215.38,6.0,1.3263320171833037
0.0077848925383295865,0.2577100798905918,544000,276,68,1.0428438955545425,0.9049451059103012,-0.0017097932862816378,2.61,0.0,223.29,6.0,1.3512534081935883
0.007313849341589958,0.2480527685348458,552000,276,69,0.9762270769476891,0.905083321928978,0.0005981762835290283,2.41,0.0,217.95,6.0,1.3474324798583985
0.009130506427027285,0.30038704502391794,560000,276,70,1.1203815248608588,0.916115196943283,-0.001609493960859254,2.28,0.0,213.18,6.0,1.3277629435062408
0.01065177212236449,0.3103438096729518,568000,276,71,1.2082066583633422,0.8854614359140396,-0.0013993011681304778,2.59,0.0,225.26,6.0,1.340567971467972
0.009326658135978504,0.270268537591694,576000,276,72,1.1080232915282249,0.907609127163887,-0.0011736545246094465,3.33,0.0,250.36,7.1000000000000085,1.3432747948169708
0.008479684393678326,0.27014370989580655,584000,277,73,1.0264674791693686,0.9200294977426529,-0.0017036144721350864,3.65,0.0,262.84,9.0,1.3401965594291687
0.008455431906040757,0.26008233600504005,592000,277,74,1.06929721981287,0.9204417800903321,0.00041863399354042486,3.33,0.0,250.3,8.100000000000009,1.341336625814438
0.005194659146363847,0.21189953527449196,600000,276,75,0.8323540407419204,0.9429568493366242,-0.000858955115545541,2.85,0.0,234.66,7.0,1.351652421951294
0.004680275284335948,0.19912772514512245,608000,277,76,0.7854117873311043,0.9490567690134049,1.5704333636676894e-05,2.88,0.0,236.28,7.1000000000000085,1.3540365862846375
0.0058722302719252184,0.21817584530802084,616000,277,77,0.890946079492569,0.9493506342172623,-0.0022098073385132012,2.77,0.0,231.45,7.1000000000000085,1.3553091061115266
0.010594639590708539,0.30707220099194305,624000,277,78,1.2158496376872063,0.9004204624891281,-0.001490970072336495,3.07,0.0,240.33,9.0,1.35147292137146
0.008028337039868348,0.251604860251603,632000,277,79,1.030636421740055,0.9066435837745667,-0.0015690533054294065,2.91,0.0,232.12,9.0,1.35437295794487
0.006233823313959874,0.2299652712383648,640000,277,80,0.9181630676984787,0.944451157450676,-0.0015592167295108083,3.08,0.0,242.95,8.0,1.3454742157459259
0.008677217000513337,0.2515238398070716,648000,277,81,1.0640522143244744,0.9156460016965866,-0.0007792499595961999,3.04,0.0,241.63,7.0,1.3547477781772614
0.008178774463012815,0.2748489789145081,656000,277,82,1.06297976821661,0.9155518275499344,-0.0011967505188658833,2.97,0.0,242.26,6.0,1.346613608598709
0.007858426602324472,0.24953064871221048,664000,277,83,1.0418219682574272,0.9200151926279068,0.0004936044820351526,2.82,0.0,231.81,7.0,1.3386149549484252
0.008069493290386164,0.27471989222133325,672000,277,84,1.033984388113022,0.8903844821453094,-0.00184879221545998,3.06,0.0,238.6,9.0,1.3552204525470735
0.008720102502265945,0.2961455325981206,680000,276,85,1.0960441166162491,0.906100126504898,-0.000642076616641134,2.78,0.0,228.02,9.0,1.3461038875579834
0.007255308473249897,0.25875169627751815,688000,276,86,1.0135264390707015,0.935369388461113,-0.003599038098618621,2.67,0.0,223.92,6.0,1.3297368383407593
0.00816381357901264,0.2820913156309441,696000,276,87,1.0622963452339171,0.9055062812566758,-0.0019214355829171837,2.74,0.0,229.87,6.0,1.3485614740848542
0.0069286084832856434,0.2529000288475865,704000,276,88,0.9740386274456978,0.9420917904376984,-0.0008225339389173314,2.67,0.0,228.73,6.0,1.337148162126541
0.008053485642885789,0.2777721374654383,712000,277,89,1.0337785395979882,0.9286790806055069,-0.004399738715728745,2.81,0.0,231.91,7.1000000000000085,1.3356355953216552
0.01201522673596628,0.3547772041527098,720000,277,90,1.2995119243860245,0.8842398256063462,-0.004139431547737331,3.04,0.0,239.94,8.0,1.3291667759418488
0.010173127773450688,0.31632119975029416,728000,277,91,1.1705196258425712,0.892587406039238,-0.0009153737040469423,3.2,0.0,246.65,7.1000000000000085,1.3208529984951018
0.009479431118816137,0.29266671349240353,736000,277,92,1.1565566331148147,0.8992373305559158,-0.0004806689466931857,3.01,0.9000000000000004,242.02,6.0,1.3312488603591919
0.013296254997840151,0.3344056527377957,744000,277,93,1.2269028899073602,0.8661895680427552,-0.004845380292390473,3.06,0.0,243.45,6.0,1.3195028936862945
0.008984467800473794,0.30796065496113356,752000,277,94,1.1192347544431687,0.9133567833900451,0.00021984204649925232,3.1,0.0,245.7,7.0,1.324839686155319
0.01092684461735189,0.321031165667605,760000,278,95,1.2618603122234344,0.8780220103263855,-0.00376588622253621,3.12,0.0,243.48,6.1000000000000085,1.3247023117542267
0.010224460419267415,0.3145818987068348,768000,277,96,1.2021327003836633,0.8903938549757003,-0.0014783377811545507,3.38,0.0,251.46,8.0,1.3120489454269408
0.005564140675705858,0.21611195433593242,776000,277,97,0.8808691197633743,0.9460172539949417,-2.581618682597764e-05,3.42,0.0,252.09,8.100000000000009,1.3334550249576569
0.006196559850359336,0.21414424927753684,784000,277,98,0.8979192957282066,0.9391009038686753,-0.0019171258868300356,3.26,0.0,252.13,7.1000000000000085,1.3342302763462066
0.010650499088224024,0.3095069066961566,792000,276,99,1.2110434865951538,0.888504410982132,-0.0022228533786255865,2.81,0.0,232.91,6.0,1.334175112247467
0.007931779307546094,0.2549625512872976,800000,276,100,1.0481551334261894,0.9217193526029587,-0.0022157727835292462,3.18,1.0,245.07,6.200000000000017,1.3142865455150605
0.01132449483848177,0.30965633074655813,808000,276,101,1.2804461175203323,0.8419591474533081,-0.0014082549553131685,3.4,1.0,247.95,9.0,1.3103508460521698
0.01346711810445413,0.33932799884919895,816000,276,102,1.401191245317459,0.8683299434185028,-0.003460188256285619,4.04,1.0,272.06,10.0,1.310217547416687
0.009054791169473901,0.2783619999331627,824000,276,103,1.1336954700946809,0.9071530997753143,-0.0021217814658302816,3.87,0.0,266.95,9.100000000000009,1.3252584779262542
0.0078057638532482085,0.28033994386209776,832000,275,104,1.0573132565617562,0.9310400652885437,-0.0024432972476643045,3.51,0.0,255.78,8.0,1.3311153662204742
0.00790674747666344,0.2618593770996883,840000,275,105,1.0715011078119279,0.9178628122806549,0.00047089416373637507,3.44,0.0,252.47,8.100000000000009,1.3310744655132294
0.01059422875288874,0.32294030047895717,848000,275,106,1.2519215989112853,0.8936503624916077,-0.0036910117797378916,3.88,1.0,264.78,9.0,1.3220414066314696
0.009766131738433614,0.2974191655110075,856000,275,107,1.1947908121347428,0.9053393745422363,-0.0008937102399067953,4.37,0.9000000000000004,279.09,9.100000000000009,1.3285980677604676
0.009135686857625842,0.2736565766989023,864000,275,108,1.1526729565858842,0.8953708708286285,-0.0001722811812942382,4.28,1.0,277.3,10.0,1.3328656077384948
0.009458188769640401,0.2896775833637541,872000,275,109,1.1750111395120622,0.9006379747390747,-0.002290860201301257,3.93,0.0,268.98,10.0,1.3303273499011994
0.011375525114126504,0.33297244592420805,880000,275,110,1.2746741735935212,0.8716169810295105,-0.000969703152677539,3.74,0.0,262.53,10.0,1.3276203393936157
0.00959030287573114,0.3024965071219344,888000,275,111,1.1800774210691451,0.8956580275297165,-0.0014571700239321217,3.9,0.0,265.5,9.100000000000009,1.330435037612915
0.013038769492413848,0.37688936324993705,896000,275,112,1.3956838023662568,0.8486349254846572,-0.005907416143418232,3.99,0.0,269.18,9.0,1.3153412699699403
0.013997540934942663,0.36201725518913486,904000,275,113,1.4467135435342788,0.8553624385595322,-0.002817031626454991,4.29,1.0,279.05,9.0,1.285524581670761
0.01566648995736614,0.43611142506159484,912000,275,114,1.5169544684886933,0.857875047326088,-0.009472022379632107,4.44,1.0,283.65,9.0,1.2932216906547547
0.014110292452387511,0.3812734638153048,920000,275,115,1.4211122262477875,0.8699597954750061,-0.0039296510144777134,4.85,1.0,291.21,10.0,1.3027775156497956
0.022943676495342517,0.574943767083454,928000,274,116,1.6088834071159364,0.36381537318229673,-0.004533736738521838,4.88,1.0,292.94,10.0,1.292564593553543
0.01565111440140754,0.43598893965805485,936000,274,117,1.5288299489021302,0.8502216875553131,-0.006916992048500106,4.67,1.9000000000000004,286.64,10.0,1.2906568849086761
0.015464930369053036,0.40429365711386417,944000,274,118,1.5111120522022248,0.8314928990602494,-0.00491927349310572,5.17,2.0,302.54,11.0,1.257818921804428
0.013070790360216052,0.37833695535653883,952000,274,119,1.4025999516248704,0.8561544913053513,-0.0035411469638347627,5.45,2.0,304.52,11.0,1.2508332896232606
0.01654832852538675,0.42065462324083647,960000,274,120,1.5734984689950944,0.839198152422905,-0.0030710450129117816,6.13,2.0,317.98,11.0,1.227987701892853
0.015579444451723247,0.39309194739273423,968000,274,121,1.5179649901390075,0.8364292585849762,0.00015871063558734022,6.51,2.0,328.21,11.100000000000009,1.2663493275642395
0.01572102416539565,0.4078912077489364,976000,274,122,1.5283183127641677,0.8359695225954056,-0.003734725395333953,6.38,2.0,326.45,11.0,1.2725281751155852
0.013992485420312733,0.4000927922532779,984000,274,123,1.4537530481815337,0.8388407725095749,-0.004958534029428847,6.4,2.0,332.05,11.0,1.264271627664566
0.015280387825332581,0.4363659828853902,992000,274,124,1.5013377618789674,0.8353680276870727,-0.002733088189852424,6.17,2.0,330.16,11.0,1.229563570022583
0.02007714846171439,0.49754245079772036,1000000,274,125,1.7372366321086883,0.8051496094465256,-0.004044796251837397,6.42,2.0,335.61,11.0,1.2389523160457612
0.02032595379598206,0.46564262382606403,1008000,273,126,1.7261635145545007,0.6332976466417313,-0.004608073851559311,6.61,2.0,343.16,11.0,1.2327254295349122
0.0158063864056021,0.40588731128992817,1016000,273,127,1.5547711330652236,0.8252277117967606,-0.0017026899178745226,6.79,2.9000000000000004,352.2,11.0,1.2331962871551514
0.018372957366518675,0.5109506910920733,1024000,272,128,1.6565410560369491,0.8257441389560699,-0.0019246437965193763,7.31,3.0,367.68,12.0,1.2426189982891083
0.01677494007628411,0.4879517126981107,1032000,272,129,1.5797201138734818,0.7730486404895782,-0.0055148363276384775,7.14,2.9000000000000004,362.59,12.0,1.238154491186142
0.01699926064349711,0.4283480172686893,1040000,272,130,1.5947446417808533,0.8206931686401367,-0.004244837368023582,7.1,3.0,363.24,12.100000000000009,1.2464279568195342
0.01832967727910727,0.46640259391725414,1048000,272,131,1.6734822332859038,0.8052113598585129,-0.007664388927951222,7.68,3.0,378.23,13.0,1.231132926940918
0.01629321079701185,0.44097861248660514,1056000,271,132,1.572392522096634,0.8254345178604126,-0.0010850566165754572,7.71,3.0,375.14,13.0,1.2207624816894531
0.018553555137477817,0.4790754409491065,1064000,271,133,1.6632639592885972,0.7922248828411103,-0.004910990806529299,7.91,3.0,382.51,14.0,1.2062783026695252
0.01817317080218345,0.47800501015282487,1072000,271,134,1.6616215318441392,0.7856481564044953,-0.006725270407041534,8.7,4.0,407.48,14.0,1.1986122846603393
0.018618117303121837,0.43960549624114553,1080000,271,135,1.6744340366125108,0.7882068485021592,-0.0031691364808648357,8.84,5.0,414.05,14.100000000000009,1.2402563393115997
0.021680529897566886,0.49699151303851347,1088000,271,136,1.7779665672779084,0.7085581594705581,-0.0039697666830034,8.91,5.0,411.68,14.100000000000009,1.2272483491897583
0.02420546698383987,0.5646113493630306,1096000,270,137,1.9086734586954117,0.7602135419845581,-0.009004808323734324,9.25,4.9,418.51,14.100000000000009,1.1932603633403778
0.017861757113132627,0.4704236550075804,1104000,271,138,1.644268639087677,0.8163467454910278,-0.006110589723102748,9.08,4.0,415.68,14.100000000000009,1.2017220151424408
0.01821527663152665,0.46353105955722057,1112000,271,139,1.6527630960941315,0.7955305540561676,-0.003235146647202782,9.22,4.0,408.64,15.0,1.206437759399414
0.016471014176495373,0.4574689611191197,1120000,271,140,1.582950890660286,0.8332838976383209,-0.004110416444018483,9.63,4.0,416.1,16.0,1.2138921225070953
0.018086687461473048,0.4937659572331471,1128000,271,141,1.6446446710824967,0.8147368198633194,-0.0019493452638562304,9.59,4.9,425.78,14.0,1.2179470562934875
0.019606274389661848,0.48059422757480186,1136000,271,142,1.7284966844320298,0.7872962313890457,-0.004620134727447294,9.32,5.0,424.19,14.0,1.202934241294861
0.019191546156071125,0.5110467505177326,1144000,271,143,1.6977930349111556,0.7835918629169464,-0.002316974567947909,9.38,4.9,427.85,15.0,1.2135559523105621
0.018257593750022352,0.4533589765552685,1152000,271,144,1.6565453845262528,0.8005054461956024,-0.008146766121935798,9.33,4.9,430.38,14.100000000000009,1.2299108386039734
0.017414845626335593,0.4766296092247845,1160000,271,145,1.6284822082519532,0.7953679710626602,-0.001813655140576884,9.15,4.0,425.29,14.100000000000009,1.2024250280857087
0.01751336602959782,0.455532935980631,1168000,271,146,1.6340789544582366,0.8082585126161576,-0.0049713699516723865,9.02,3.9000000000000004,417.48,15.0,1.2062442290782929
0.014663743278943002,0.41012671205813755,1176000,271,147,1.4917255967855454,0.8515045988559723,-0.0010354193765670062,9.17,3.9000000000000004,412.62,15.0,1.2277259993553162
0.01760243489407003,0.45222641886149745,1184000,271,148,1.6393039274215697,0.8040099889039993,-0.005349103550397558,9.29,4.9,412.04,15.0,1.2006932926177978
0.019926754599437116,0.47575168152311853,1192000,271,149,1.7456367498636245,0.7646321445703507,-0.005426101491320878,9.69,5.0,418.81,15.0,1.1856880962848664
0.01810399693902582,0.4620266398501694,1200000,271,150,1.6484150791168213,0.7974209779500961,-0.005547024651386892,9.65,5.0,422.5,15.0,1.2066899716854096
0.019383600866422056,0.47182555167961643,1208000,272,151,1.7107756096124649,0.8148515737056732,-0.004686631873555598,9.83,5.0,431.81,15.0,1.2146972608566284
0.02043778860475868,0.4993985084703261,1216000,272,152,1.7639038282632828,0.7670753866434097,-0.0077404972413205545,10.31,5.0,446.39,15.100000000000009,1.1864456498622895
0.022112446962855758,0.5288550531243356,1224000,272,153,1.8299217373132706,0.7500373661518097,-0.002822653838666156,10.26,5.0,448.19,16.0,1.2128925263881682
0.017867883322760462,0.45385029739699306,1232000,272,154,1.6574114054441451,0.8060259872674942,-0.003530213393969461,10.73,5.9,467.2,16.0,1.2409410655498505
0.017176429762039334,0.4538817630088338,1240000,272,155,1.6064641362428664,0.8156392395496368,-0.006196341188624502,10.46,5.0,459.04,16.0,1.208658287525177
0.020768568804487585,0.5199183821840482,1248000,272,156,1.7765925937891007,0.7791900289058685,-0.0055720274922350654,10.48,5.0,459.07,16.0,1.1825387239456178
0.017363738785497844,0.42785964069912447,1256000,272,157,1.6241576743125916,0.8142680895328521,-0.003403743376256898,10.47,5.0,460.04,16.0,1.1892577290534974
0.02062036730814725,0.4783952158574123,1264000,273,158,1.7565566647052764,0.7855125045776368,-0.004575836895382963,10.63,5.0,456.0,16.0,1.2147042322158814
0.01958669238258153,0.4801607957984745,1272000,273,159,1.7238585793972014,0.7727578616142273,-0.004983854428282939,10.93,5.9,464.1,16.0,1.192799733877182
0.019856131123378872,0.4717471436837345,1280000,273,160,1.7387889540195465,0.782323967218399,-0.005644227276789025,10.89,6.0,462.91,16.0,1.173916927576065
0.018324181782081724,0.4830496446340766,1288000,273,161,1.672268875837326,0.79723608314991,-0.0038197438064889867,11.26,7.0,474.93,16.0,1.1876209008693694
0.022312285508960486,0.5285500025295924,1296000,273,162,1.8491023349761964,0.7702808791399002,-0.008564514856552706,11.44,7.0,476.76,16.0,1.1942737209796905
0.021329934736713768,0.501181914475985,1304000,273,163,1.805598571896553,0.7716188192367553,-0.00931985198534676,11.82,7.0,475.92,16.10000000000001,1.185326544046402
0.018153210240416228,0.47542836055687565,1312000,273,164,1.6499018985033036,0.809150995016098,-0.0029608212484163233,11.83,7.0,484.46,17.0,1.1796793925762177
0.024253196958452464,0.5389617345350627,1320000,273,165,1.9220191788673402,0.7428654855489731,-0.002717970463563688,12.02,7.0,490.83,17.0,1.1949571907520293
0.02160222629085183,0.544452273811251,1328000,273,166,1.8233270275592803,0.7858390283584594,-0.005509022807236761,12.23,7.0,497.37,18.0,1.1853929555416107
0.022411584369838238,0.5428527704146981,1336000,273,167,1.8528334152698518,0.7569977647066116,-0.006202290087821893,12.58,7.0,509.71,18.0,1.1659210294485092
0.025856047654524445,0.5778384211324415,1344000,274,168,1.9699919748306274,0.7245055264234543,-0.010148604299756699,12.89,7.0,518.67,19.0,1.1685391581058502
0.022614968130365013,0.5296441779578474,1352000,274,169,1.8503375673294067,0.7640900880098342,-0.004166195871075615,13.4,8.0,531.8,19.10000000000001,1.180070379972458
0.02035952525679022,0.5028352443682186,1360000,274,170,1.7648728919029235,0.7518603920936584,-0.0030631427391199393,13.5,7.9,536.38,20.0,1.1203052377700806
0.022112001734785735,0.4915867304739164,1368000,274,171,1.8212737715244294,0.7281173795461655,-0.006966694008006016,13.56,8.0,538.83,19.0,1.1703921580314636
0.02346902018878609,0.5337653696243188,1376000,274,172,1.877262122631073,0.6998122644424438,-0.002820639698766172,13.43,7.9,541.09,19.10000000000001,1.1399661529064178
0.024734917068853973,0.5930363720148586,1384000,275,173,1.9382518124580383,0.7353970646858216,-0.004252749389270321,13.7,7.0,545.23,20.0,1.1903866016864777
