fps,PMM:episode_rewards,policy_loss,grad_norm,value_loss,epoch_idx,P01:episode_rewards,advantage_norm,P09:episode_rewards,policy_entropy,explained_variance,frames,episode_length
273,1.36,8.871863210515584e-05,0.05933998533403714,0.0012855314158514374,353,0.0,0.36694565899670123,3.0,1.3830577301979066,0.5298780643939972,2824000,182.8
273,1.17,-2.6771587115490548e-05,0.05441961146872698,0.0010439042203506687,354,0.0,0.3393795794993639,3.0,1.3852498733997345,0.7342894631624222,2832000,174.28
273,1.1,0.0001952939461443748,0.06626708102833145,0.0016087967763087363,355,0.0,0.4242107813805342,3.0,1.3842003905773164,0.5741139948368073,2840000,171.55
273,1.36,0.00015331548056565225,0.07932989528667803,0.0020320227368210908,356,0.0,0.47504072926938534,4.0,1.3839699470996856,0.4656700426340103,2848000,179.57
273,1.31,-0.00018566893064416945,0.0644341697704884,0.0015588562570337673,357,0.0,0.4172232496738434,4.0,1.3855404663085937,0.7363724392652512,2856000,177.66
273,1.21,0.0001370854016749945,0.05461581578609422,0.001002523983916035,358,0.0,0.3505074255913496,3.0,1.3854475450515746,0.5929502952098846,2864000,175.71
273,1.21,-0.00017471953433414455,0.05129496223328742,0.0010472021902387496,359,0.0,0.34584910072386266,3.1000000000000085,1.384921531677246,0.8464174103736878,2872000,175.12
273,1.34,0.00023759927018545567,0.06851324103235386,0.0014844299232936464,360,0.0,0.4203996551036835,4.0,1.3851187252998352,0.5776335382461548,2880000,179.26
273,1.34,-0.000305380820427672,0.061064547272368035,0.0011023828375618906,361,0.0,0.3560639952868223,3.0,1.3854540967941285,0.23043615162372588,2888000,178.81
273,1.13,0.00014285285520600156,0.05714757944796913,0.0011238784582383232,362,0.0,0.36732470817863944,3.0,1.3856118381023408,0.7145231914520264,2896000,171.22
273,1.19,-0.00013182931019400712,0.05585986466234342,0.0011921774647635176,363,0.0,0.3580707440525293,3.0,1.3857850670814513,0.5231953895092011,2904000,174.58
273,1.28,0.00025771780929062515,0.05822597736551436,0.0011279379884945229,364,0.0,0.3754101932793856,3.0,1.3857852005958557,0.6734825801849366,2912000,179.86
273,1.21,-8.444738181424327e-05,0.04241899596264305,0.0007112102200335358,365,0.0,0.29018841713666915,3.0,1.3856241059303285,0.7698288476467132,2920000,176.71
273,1.24,0.00018873301713028922,0.055339072049198475,0.0010714124433798134,366,0.0,0.361668142452836,3.0,1.3850538158416748,0.721840683221817,2928000,175.83
273,1.42,-0.00021499666036106646,0.07644899169278686,0.0019183073631575099,367,0.0,0.4503424473851919,3.0,1.3850717103481294,0.6081165915727615,2936000,184.01
273,1.28,-3.1318985566031185e-05,0.06785030100677371,0.001508859199238941,368,0.0,0.42611324608325957,3.0,1.3856695401668548,0.6015547144412995,2944000,178.18
273,1.2,9.924517595209181e-05,0.048180051514727824,0.0007410295854606375,369,0.0,0.29592938303947447,3.0,1.3859327399730683,0.6372622728347779,2952000,175.94
273,1.17,9.873150040220935e-05,0.04342640075754481,0.0006626681258785538,370,0.0,0.2865603890269995,3.0,1.3859282779693602,0.6437935620546341,2960000,175.93
273,1.2,-0.00013408285100013017,0.06551875105575923,0.001273250094600371,371,0.0,0.37336997747421263,3.0,1.38576540350914,0.6979766207933426,2968000,175.85
273,1.15,-0.0002790524034935515,0.058659216563429734,0.001307073359275819,372,0.0,0.3545902834832668,3.0,1.3856549263000488,0.5671652442216873,2976000,172.49
273,1.2,3.005259786732495e-05,0.0582669516335581,0.0014228032937535317,373,0.0,0.36648873262107373,3.0,1.3856866693496703,0.6067107129096985,2984000,172.57
273,1.31,-0.00010192947977429866,0.05333532291226259,0.0011070947980260826,374,0.0,0.3430962470918894,3.0,1.385808209180832,0.7099438977241516,2992000,176.16
273,1.23,0.00024564950173953546,0.05430428497641801,0.000987674466887256,375,0.0,0.3561048052459955,3.0,1.3856247246265412,0.8953127360343933,3000000,175.11
273,1.28,-0.00044357970473356544,0.06754262788648488,0.0014836410213320051,376,0.0,0.3891696985810995,3.0,1.3854050731658936,0.5214991343021392,3008000,176.07
273,1.42,3.03929258370772e-05,0.06435427253776128,0.0015645427292474779,377,0.0,0.4174374743551016,3.1000000000000085,1.3856641638278961,0.7032224839925766,3016000,182.33
273,1.41,0.0001714218712004367,0.05138579524339027,0.0008722141092584934,378,0.0,0.3164930380135775,3.0,1.3853587818145752,0.782315069437027,3024000,184.75
273,1.31,-0.00030204766255337745,0.06710641664365138,0.0015609311349908239,379,0.0,0.40892511889338495,3.0,1.3850362920761108,0.6498980498313904,3032000,178.72
273,1.55,0.00010001859183830675,0.059250439942760975,0.0014294763094221707,380,0.0,0.3941180499643087,4.0,1.3853828287124634,0.8999462246894836,3040000,186.55
273,1.54,5.142075398907764e-05,0.0597003918818718,0.0013758657011203469,381,0.0,0.38392532981932165,4.0,1.3856917822360992,0.7152595454454422,3048000,185.52
273,1.35,0.00020653248837334103,0.04223829518242342,0.0006876811405345507,382,0.0,0.27527459610253574,4.0,1.385970710515976,0.3070184940099716,3056000,179.77
273,1.35,-0.0002149655212451762,0.04432338001430284,0.0007555829182456364,383,0.0,0.30054373122751715,4.0,1.3854707825183867,0.9014391297101975,3064000,180.46
273,1.33,3.661092719994485e-05,0.06058910920492461,0.0012066004219741444,384,0.0,0.36632072046399117,3.0,1.385616420507431,0.5914062684774399,3072000,179.23
274,1.3,0.00010369205931056058,0.059939796001548175,0.0014602724886208307,385,0.0,0.40967315301299095,3.0,1.3848659336566924,0.7542765992879867,3080000,178.54
274,1.3,-0.00018062171667224903,0.05619480449628589,0.0013065620918860077,386,0.0,0.37002148397266865,3.0,1.385366872549057,0.5989007622003555,3088000,177.07
274,1.38,-0.0002578130949405022,0.06769075606694497,0.0016194353554965346,387,0.0,0.4365945242345333,3.0,1.3855477631092072,0.7237905526161194,3096000,180.68
273,1.44,0.0006005626863611723,0.06860643278283599,0.0016601747694949154,388,0.0,0.4455400637537241,3.0,1.385178679227829,0.5955588185787201,3104000,183.74
273,1.37,-0.00015557034726953133,0.048543698846902295,0.0009675398722538375,389,0.0,0.310369575843215,3.0,1.3855851805210113,0.5683624094724655,3112000,180.99
273,1.39,-0.00021591374388663098,0.06946459184784544,0.0014621975018962985,390,0.0,0.4070897962152958,3.0,1.3856361377239228,0.709106313586235,3120000,181.29
273,1.51,-2.9364169081418366e-05,0.055049362888447605,0.0011436194309135317,391,0.0,0.35588261872529986,3.0,1.3856781208515168,0.6345159286260604,3128000,185.29
274,1.43,-7.84624404332135e-06,0.03977419185387623,0.0006073022635609959,392,0.0,0.2667829481512308,3.1000000000000085,1.3860126662254333,0.7647500246763229,3136000,184.27
273,1.38,-0.0003843781305477023,0.07513127771305056,0.0021071839538490166,393,0.0,0.482733890786767,4.0,1.3839834666252135,0.7034707790613175,3144000,180.23
273,1.4,0.0003401159062923398,0.06352713498265859,0.0013829501151121804,394,0.0,0.38645517475903035,3.0,1.3849760293960571,0.7052778178453445,3152000,180.38
273,1.3,0.00026097931229742246,0.05106131922494603,0.0010557679839985213,395,0.0,0.3534111419320107,3.0,1.3855999791622162,0.7636746102571488,3160000,178.89
273,1.34,-0.00036350812792079523,0.06403210889618743,0.0013835889456095174,396,0.0,0.399511141628027,3.0,1.3846890687942506,0.4580854541063309,3168000,181.26
273,1.3,-2.9285427954164332e-05,0.05709089931492213,0.0010253091286722337,397,0.0,0.35270152099430563,3.0,1.3835910856723785,0.5414470642805099,3176000,178.58
273,1.3,-0.00019632459967397153,0.05382861333387903,0.000927997573671746,398,0.0,0.35066370479762554,3.0,1.3853171002864837,0.8820744615793228,3184000,179.36
273,1.38,0.0004156357963984192,0.05011355398089962,0.0010108524775569094,399,0.0,0.3341416610777378,3.0,1.3855216705799103,0.7494927191734314,3192000,183.7
274,1.51,-0.0005281539041243377,0.08832818261642095,0.002124902270879829,400,0.0,0.5101949578523636,3.0,1.385009961128235,0.7488723999261856,3200000,186.38
274,1.53,0.00026122354497715606,0.05454591899131974,0.0015300525795464636,401,0.0,0.3503688318282366,4.0,1.3856064307689666,0.5873107993602753,3208000,188.0
274,1.26,-0.00023129968583816664,0.06571252345703414,0.0015180578897707165,402,0.0,0.4171469178050756,3.0,1.3857313370704651,0.49939347088336944,3216000,178.21
274,1.23,-0.00016610849677817897,0.0648871863129127,0.00189467318039533,403,0.0,0.41856353528797624,3.0,1.3847412145137787,0.7180217826366424,3224000,175.92
274,1.29,0.0003548859048169106,0.057216611725097115,0.0012628049526028917,404,0.0,0.3814164860546589,3.0,1.3852465915679932,0.8652783066034317,3232000,177.31
274,1.37,-0.00029988694013809435,0.04178730273456525,0.0006110952099697897,405,0.0,0.2697704218327999,3.0,1.385174858570099,0.6560485643148423,3240000,181.12
274,1.3,0.00012651666522287997,0.06408383561261556,0.0013627700960933,406,0.0,0.38586531281471254,3.0,1.3845138812065125,0.7599629932641982,3248000,179.57
274,1.54,0.00027150039644766364,0.07475935732059737,0.001677448754417128,407,0.0,0.448602057993412,4.1000000000000085,1.3837332248687744,0.8790021431446076,3256000,189.92
274,1.9,-0.0004179060483147623,0.058534969595293945,0.0014515871237381361,408,0.0,0.39029742412269114,4.1000000000000085,1.3827238404750823,0.7032217752933502,3264000,201.37
274,1.74,0.00041639633127488196,0.06431664814168378,0.00135298837449227,409,0.0,0.4041815557330847,4.0,1.3829295635223389,0.6116971379518509,3272000,196.23
274,1.44,-0.00021299545958754606,0.0390189075798473,0.000578042688248388,410,0.0,0.26668418526649473,3.0,1.3840194177627563,0.8422490167617798,3280000,186.3
274,1.59,0.00014130968687823043,0.0652067323335154,0.001337179182228283,411,0.0,0.38982697516679765,3.1000000000000085,1.3851064431667328,0.7843384313583374,3288000,192.14
274,1.63,-0.000251786817170796,0.041053931102547195,0.0006034173256557552,412,0.0,0.2629764148592949,4.0,1.3850578093528747,0.7041325861215592,3296000,192.61
274,1.61,0.0002464850022806786,0.07328252193980353,0.002006337231432553,413,0.0,0.46999213747680185,4.0,1.3856386828422547,0.4610753685235977,3304000,190.61
274,1.53,-0.00048501201876206324,0.06541628776439116,0.001616605492818053,414,0.0,0.4356864263117313,3.0,1.38401264667511,0.7312299793958664,3312000,190.97
273,1.33,-3.149436612147838e-05,0.04927371445534998,0.0009671967435133411,415,0.0,0.32255781285464763,3.0,1.3838183081150055,0.7478972053527833,3320000,184.11
273,1.31,8.431665584794245e-05,0.049301356953691845,0.0008685698620683979,416,0.0,0.30868181072175505,3.1000000000000085,1.3855247151851655,0.8865467435121537,3328000,181.44
273,1.35,8.898226791643537e-05,0.06743259683356576,0.001393677742089494,417,0.0,0.40988068722188475,4.0,1.3853313601016999,0.6674467307329178,3336000,182.09
273,1.27,-0.0003904582945688162,0.05375959962828165,0.0010507389391568721,418,0.0,0.34744675919413565,3.1000000000000085,1.384910454750061,0.784495873451233,3344000,178.02
273,1.24,0.0003388751907027654,0.06635274666694252,0.0014761579615878873,419,0.0,0.40643800429999827,3.0,1.3852157139778136,0.6927703231573105,3352000,176.26
273,1.45,-0.0001225603889906779,0.07427146458086806,0.001851603943941882,420,0.0,0.47536180332303046,3.0,1.3853939712047576,0.8433787912130356,3360000,182.71
273,1.57,-0.00014687561735627242,0.055763475146222666,0.001147826991691545,421,0.0,0.36434816785156726,4.0,1.385330206155777,0.6664505207538605,3368000,188.06
274,1.79,0.00022844199394057797,0.05756195038612989,0.0011291956051718444,422,0.0,0.3736934603005648,4.1000000000000085,1.3855352020263672,0.8266195571422577,3376000,195.97
274,1.45,-9.79658035794273e-05,0.05007208463727028,0.0010926289992858073,423,0.0,0.33493795797228815,4.0,1.3858355510234832,0.5911323028802872,3384000,184.2
274,1.16,-0.00020063837513589533,0.05100498579222075,0.0009286022797459736,424,0.0,0.3186756928265095,3.0,1.3857383668422698,0.6716797602176666,3392000,174.87
274,1.24,2.0910625316901132e-05,0.0503785492160884,0.0008148423629245372,425,0.0,0.3246520832180977,3.0,1.3852307879924775,0.7146145433187485,3400000,177.58
274,1.12,-7.455030994606204e-05,0.04739349277024594,0.0008852389754974865,426,0.0,0.3205885414779186,3.0,1.383953354358673,0.29197673201560975,3408000,172.67
273,1.04,-0.00014220712593669306,0.05724215550737459,0.001268637682624103,427,0.0,0.3851247754693031,3.0,1.3842205715179443,0.6753172957897187,3416000,169.54
273,1.26,-9.198941115755588e-05,0.04782392086794995,0.0007101486913961707,428,0.0,0.29516673780977726,3.0,1.38503577709198,0.8298674821853638,3424000,179.59
273,1.31,9.722410730319098e-05,0.05397938217867246,0.0009139824866724666,429,0.0,0.3147140531241894,3.0,1.3854699623584747,0.5739593333005906,3432000,181.97
273,1.24,0.000315473126975121,0.05638337552019015,0.0010375187893077965,430,0.0,0.3477854114025831,3.0,1.385450657606125,0.653001349568367,3440000,176.65
273,1.37,-0.0005725717116729357,0.049702976732396945,0.000981921239363146,431,0.0,0.32411635108292103,3.0,1.3852064287662507,0.65116958796978,3448000,181.31
273,1.42,-2.9296014254214242e-05,0.06289982769657779,0.0013759639136696933,432,0.0,0.376595221683383,3.0,1.3840523326396943,0.6974871575832366,3456000,184.33
273,1.37,0.00034367785629001445,0.0509421696167106,0.0009075143019435927,433,0.0,0.32207794815301893,3.0,1.3851959323883056,0.7076055228710174,3464000,183.31
273,1.2,-0.0002954164675611537,0.05281156025344211,0.0009020052137930179,434,0.0,0.3154973478615284,3.0,1.3853136801719665,0.7179438138008117,3472000,176.21
273,1.18,2.5307456480732073e-05,0.05150055522182814,0.0009279046049050521,435,0.0,0.33992768421769143,3.0,1.3851883220672607,0.8380319863557816,3480000,173.51
273,1.39,-0.00027261253184406086,0.07885595953517678,0.0020478878245921805,436,0.0,0.4709685166925192,4.0,1.3848320293426513,0.6183256208896637,3488000,181.39
273,1.47,-4.1590109285607466e-05,0.06605586697746374,0.0014252222154755145,437,0.0,0.40681878887116907,3.0,1.3832820987701415,0.3603837233781815,3496000,185.92
273,1.4,-0.00017072614766220796,0.05109605853647399,0.0008856632997776614,438,0.0,0.3174584998190403,3.0,1.3839427602291108,0.7433115184307099,3504000,183.51
273,1.24,0.0004207464668434113,0.05128641377669804,0.0009232843126665102,439,0.0,0.325241789072752,3.0,1.3852157247066499,0.5099824845790863,3512000,177.08
273,1.18,-4.3460844026412814e-05,0.0713167525942619,0.0014845181403507013,440,0.0,0.4186077404022217,3.0,1.3849737775325774,0.8180214321613312,3520000,175.23
273,1.44,0.00013298805246449773,0.04473894763920473,0.0007055794588814024,441,0.0,0.2898699124902487,4.0,1.385290231704712,0.7944187480211258,3528000,186.12
273,1.32,-0.00048594413179671393,0.06287596099663699,0.0012464960134457215,442,0.0,0.3682476380467415,3.0,1.384195146560669,0.7717323875427247,3536000,179.54
273,1.32,8.077289392531384e-05,0.054899667250590305,0.00103331110200088,443,0.0,0.3353412453085184,3.1000000000000085,1.3834359097480773,0.6325790458917617,3544000,178.97
273,1.68,0.00013800596294458956,0.06227937127207052,0.0012393091234116581,444,0.0,0.3728142805397511,4.0,1.383144748210907,0.8726291078329086,3552000,194.91
273,1.55,-0.00019912386720534415,0.05428510943230243,0.0009758960608451161,445,0.0,0.34630950175225733,4.0,1.3842628216743469,0.6659774589538574,3560000,191.14
273,1.53,0.00027366786328457236,0.07422282665054108,0.0018405536880163709,446,0.0,0.43956840023398397,4.0,1.3827914679050446,0.7132907456159592,3568000,188.6
273,1.71,-0.00015273024859197904,0.0522031502653016,0.0011488166901108344,447,0.0,0.34639869414269925,5.0,1.384471561908722,0.46671967566013334,3576000,194.49
273,1.61,0.00019035150718991646,0.0558200157695771,0.001120005367192789,448,0.0,0.33123939894139764,4.1000000000000085,1.385170168876648,0.18387152433395385,3584000,191.0
273,1.41,-3.96263541188091e-05,0.041939690872909656,0.0007052131991076749,449,0.0,0.2841940888762474,4.0,1.3854394495487212,0.6769882833957672,3592000,184.79
274,1.39,1.7645569078013067e-05,0.04802199027000911,0.0010337162917858223,450,0.0,0.33432019732892515,4.0,1.3853335678577423,0.7939021468162537,3600000,183.39
273,1.26,-0.00038407262618420643,0.06600239728129766,0.00165160449607356,451,0.0,0.4331580428034067,3.0,1.3844204926490784,0.6648740607500077,3608000,177.3
274,1.21,3.0147503093758132e-06,0.04255288729302834,0.0006899093739048112,452,0.0,0.2970225541293621,3.0,1.3845782208442687,0.8067264091968537,3616000,174.98
274,1.39,6.072351930470177e-05,0.06504690771588269,0.0015192979259882123,453,0.0,0.40428719624876974,4.0,1.3853704643249511,0.807532907128334,3624000,181.99
274,1.33,0.00016548136019991944,0.06443926903076683,0.0014499761963816128,454,0.0,0.391721316203475,4.0,1.3851918995380401,0.8230415540933609,3632000,180.5
274,1.51,0.00010949046016321517,0.06339725103443081,0.0015734372794395312,455,0.0,0.408341573625803,4.1000000000000085,1.3856734812259675,0.584957339167595,3640000,186.84
274,1.76,-0.00016777679149527103,0.06184918471312243,0.0013977061524929014,456,0.0,0.40747602805495264,5.0,1.385088393688202,0.8868196845054627,3648000,195.19
274,1.91,8.103264321107417e-05,0.06332734058054053,0.0014653390757302987,457,0.0,0.4008033735305071,5.1000000000000085,1.3836191928386687,0.7429847949743271,3656000,202.61
274,2.12,-0.0002951019825559342,0.05613915162832658,0.001227204512397293,458,0.0,0.3354506814479828,6.0,1.383552498817444,0.8913892608880997,3664000,211.96
274,1.65,2.9611169447889552e-05,0.04605124008405493,0.0008801208739896537,459,0.0,0.3015538351982832,4.0,1.3831464087963103,0.8062532305717468,3672000,193.11
274,1.28,-0.00018485896165657323,0.05338810756004718,0.0012047201274253893,460,0.0,0.3416491854190826,4.0,1.3844442939758301,0.3999518120288849,3680000,177.14
274,1.17,-0.00012772126745403512,0.045549335998340906,0.00094001107110671,461,0.0,0.3030458613485098,3.0,1.3852834391593933,0.8430318319797516,3688000,173.59
274,1.26,0.0001801249232084956,0.058114021174672806,0.0012369874316209462,462,0.0,0.3572476906329393,3.0,1.3832065677642822,0.7490593063831329,3696000,177.13
274,1.28,-0.00011203714631847106,0.046252769254995184,0.0008728207000240218,463,0.0,0.3201153603941202,3.0,1.3834247398376465,0.6668271440267562,3704000,178.36
274,1.2,-0.00019545001865481026,0.06807543217411222,0.0016167187184328213,464,0.0,0.43805455885827543,3.0,1.3841125118732451,0.27237399995326994,3712000,176.29
274,1.3,0.00010648153722286224,0.04353108780892999,0.0007404976805628394,465,0.0,0.292790502011776,3.0,1.3857204401493073,0.8428842371702194,3720000,179.18
274,1.46,1.4466214634012432e-06,0.058430860459114366,0.0011702290025277762,466,0.0,0.36919818580150604,4.0,1.3855629920959474,0.761608191728592,3728000,185.13
274,1.6,-0.00012326744574238545,0.0514570946615847,0.0009929165475841728,467,0.0,0.3384207879751921,4.1000000000000085,1.3851847517490388,0.8342591547966003,3736000,193.56
274,1.84,0.00011018605782737722,0.046897153680597416,0.0007201021294167731,468,0.0,0.2827946839481592,5.0,1.3846962463855743,0.8986895257234573,3744000,202.23
274,1.54,-0.0003147094283485785,0.060907640888398014,0.0013539392131133353,469,0.0,0.3731435350328684,4.0,1.382262316942215,0.8724656105041504,3752000,187.89
274,1.77,0.00029569386832008606,0.07404582680789366,0.0015612335401237942,470,0.0,0.4323196761310101,4.1000000000000085,1.3843273079395295,0.7537926840782165,3760000,195.92
274,1.55,-0.00017563468260050285,0.043054959198012756,0.0007640391700988403,471,0.0,0.2888621941953897,4.0,1.385041856765747,0.8125091183185578,3768000,187.6
274,1.45,5.23788429745764e-05,0.050268500829960115,0.0009414644287608098,472,0.0,0.33643258072435855,4.0,1.385355496406555,0.7951715350151062,3776000,185.21
274,1.45,0.0005963421020351234,0.07214250389591612,0.0017113121405418496,473,0.0,0.43298618637025355,3.0,1.3853531801700592,0.7350890904664993,3784000,184.53
274,1.69,-0.0003020410070894286,0.05374970003157817,0.0011008298658998683,474,0.0,0.3469878377765417,4.0,1.3852563095092774,0.7960134637355805,3792000,194.71
274,1.53,7.00374120788183e-05,0.03715854138163052,0.0007402126772831253,475,0.0,0.2718034107983112,4.0,1.384740206003189,0.8036686825752258,3800000,189.21
274,1.51,0.00014854256762191653,0.06141054980982692,0.0012483007099217502,476,0.0,0.37554523289203645,4.0,1.3852636647224426,0.4682773894071579,3808000,188.3
274,1.37,-8.703874817001634e-05,0.052188328194823025,0.0010201573096128413,477,0.0,0.33356398418545724,4.0,1.3851553416252136,0.8336768341064453,3816000,182.41
274,1.43,-2.0544924482237547e-05,0.04835206080394228,0.0008028066264523659,478,0.0,0.3237425369769335,4.0,1.385526487827301,0.883710178732872,3824000,184.08
274,1.5,-0.00011836153746116906,0.045159622810385776,0.0009377193510954385,479,0.0,0.3093817076086998,4.0,1.3858479750156403,0.573185522556305,3832000,186.36
274,1.39,-8.61861411249265e-05,0.04364231472314873,0.0007253331277388498,480,0.0,0.2894824930280447,4.0,1.3849791753292084,0.8616141587495804,3840000,181.66
274,1.42,6.991137604927644e-05,0.06110662592107532,0.0013604917803604621,481,0.0,0.3769824159145355,3.1000000000000085,1.3854031884670257,0.774407085776329,3848000,184.84
274,1.51,-7.825933867934509e-05,0.04923307322446447,0.0009566309110232396,482,0.0,0.333760719448328,3.0,1.3852496719360352,0.6852692699432373,3856000,188.16
274,1.56,-1.9172199245076626e-07,0.05425633675253899,0.0011795829011680325,483,0.0,0.3335032855719328,3.1000000000000085,1.3856800305843353,0.8024393248558045,3864000,190.35
274,1.51,-0.00023769148552673869,0.06285333488174281,0.001203097065736074,484,0.0,0.3651138583570719,3.0,1.3858350360393523,0.6386568796634674,3872000,187.67
274,1.24,6.74564045311854e-05,0.0345743073163205,0.00046833193777274574,485,0.0,0.2339993929862976,3.0,1.3851776015758515,0.7949372416734696,3880000,176.73
274,1.24,0.00015656793169910088,0.0521878946978083,0.0009290991562011186,486,0.0,0.3372730094194412,3.0,1.3850927317142487,0.8039889168739319,3888000,174.74
274,1.34,-7.447525829775259e-05,0.04556080307695927,0.0007351150886097457,487,0.0,0.3021345314383507,3.0,1.385250449180603,0.8630182439088822,3896000,178.62
274,1.17,6.235361594008282e-05,0.035735360782776095,0.0004997242024182924,488,0.0,0.24900805078446864,3.0,1.3852208650112152,0.8334286224842071,3904000,173.54
274,1.1,-3.085553487380821e-05,0.03505823385545565,0.0005600277881603688,489,0.0,0.24380018293857575,3.0,1.3849490106105804,0.79111851811409,3912000,171.64
274,1.13,-0.00021564982838754077,0.042169881476990786,0.0006690218853327678,490,0.0,0.28508975252509117,3.0,1.3855538523197175,0.5838616746664047,3920000,174.37
274,1.35,-9.34537674766034e-06,0.06463182804359739,0.0012271679814148228,491,0.0,0.3772897193580866,3.0,1.385512309074402,0.6680378377437591,3928000,183.72
274,1.35,0.0002080440308782272,0.05331006461915219,0.000934446148785355,492,0.0,0.33318121030926706,3.0,1.385677192211151,0.6503757137060165,3936000,182.47
274,1.36,-4.734397494758014e-05,0.04620140020912895,0.0007633989128225948,493,0.0,0.3015668661892414,3.1000000000000085,1.3854129278659821,0.8106433123350143,3944000,181.63
274,1.41,-0.000485341349922237,0.06676160500942441,0.0010123207543074387,494,0.0,0.3377980597317219,4.0,1.3850002837181092,0.8583781296014785,3952000,184.08
274,1.66,0.00023347261572780552,0.06473946386402679,0.0014798572221116047,495,0.0,0.3946522641181946,4.0,1.3821129655838014,0.6324270540475845,3960000,193.04
274,1.84,-0.00019215051706851228,0.05256859949337709,0.001057985283259768,496,0.0,0.33993068486452105,5.0,1.3838236904144288,0.7964433526992798,3968000,200.32
274,1.54,-0.0008012011704704491,0.06497791953000659,0.001575923132331809,497,0.0,0.3951769015192986,3.1000000000000085,1.3853241634368896,0.5408945643901825,3976000,187.76
274,1.6,0.0002181709452997893,0.053526577407683164,0.001076263057802862,498,0.0,0.3414336410909891,4.0,1.3838109588623047,0.7260525876283646,3984000,186.59
274,1.52,1.322316296864301e-05,0.059492198938060625,0.0013899284221406561,499,0.0,0.36233421325683596,3.1000000000000085,1.384236433506012,0.7221290051937104,3992000,184.68
274,1.44,-6.96940126363188e-05,0.040292805147669176,0.0006285109100281261,500,0.0,0.260752335563302,4.0,1.3812267470359803,0.8941766625642776,4000000,185.42
274,1.54,-0.00016348649679457595,0.04762612259346863,0.0006540544699237216,501,0.0,0.2881537816673517,4.0,1.3815861821174622,0.8824238377809525,4008000,187.4
274,1.56,-0.00014185998850734904,0.05907184674469716,0.0009789279581673327,502,0.0,0.30758714996278286,4.0,1.3833025515079498,0.7422173565626144,4016000,189.23
274,1.61,-0.00011209753982257098,0.06369850274257381,0.0013627419202384772,503,0.0,0.38619213700294497,4.0,1.384125233888626,0.8621196120977401,4024000,191.74
274,1.47,0.0001479975353140617,0.05243187571799791,0.0010608761617913842,504,0.0,0.34017408959567547,4.0,1.3842488241195678,0.8537259876728058,4032000,184.91
274,1.53,-0.0003127196681452915,0.0475105268834778,0.0007697604220447829,505,0.0,0.3007708036899567,4.0,1.3850216746330262,0.7946280747652054,4040000,187.27
274,1.28,-0.0004649831575079588,0.04710009512205333,0.0008175932707672473,506,0.0,0.2989108291640878,3.0,1.385599068403244,0.4204132574796677,4048000,177.85
274,1.22,0.0002396541710186284,0.05215116599580405,0.0010395407493706444,507,0.0,0.363565928414464,3.0,1.3853506100177766,0.7698621642589569,4056000,173.07
274,1.37,-0.0002694269494531909,0.030728960629140878,0.00039642775920583517,508,0.0,0.21547524724155664,3.1000000000000085,1.3847201871871948,0.35514524042606355,4064000,179.75
274,1.22,-0.00013795647857477888,0.06550947986764555,0.0013191361157078062,509,0.0,0.39471793606877326,3.1000000000000085,1.3855142760276795,0.6043331217765808,4072000,174.84
274,1.33,-0.00031367404491902564,0.0566769081416982,0.0011422902933554723,510,0.0,0.3623003041744232,3.0,1.3852004086971283,0.8395840018987656,4080000,174.52
274,1.3,0.0003493872011313215,0.044147044572971694,0.000671041385649005,511,0.0,0.2936647464334965,3.0,1.3854638612270356,0.6293355071544647,4088000,175.39
274,1.13,-0.0001536041489453055,0.04034097403547385,0.0006285689313517651,512,0.0,0.27772969819605353,3.0,1.3855058884620666,0.7947018921375275,4096000,172.98
274,1.48,0.0004274058841110673,0.06736246809468749,0.0015756862670241389,513,0.0,0.4281866813451052,3.0,1.3855741381645204,0.8659734654426575,4104000,183.14
274,1.45,-5.2802910504397e-05,0.060421208617716646,0.0013996134067565435,514,0.0,0.38179665088653564,3.0,1.3854007363319396,0.46922160089015963,4112000,182.39
274,1.33,-0.0004161714689689688,0.06434422335131434,0.0013603204639002797,515,0.0,0.38069369159638883,3.0,1.385559060573578,0.7140771305561066,4120000,179.13
274,1.48,0.0003445767154335044,0.04950503383522462,0.0009615491476870374,516,0.0,0.33393248833715916,4.0,1.3856908464431763,0.7665787106752395,4128000,183.0
274,1.54,4.364695661934093e-05,0.05875080959490658,0.0012311273773229915,517,0.0,0.36731598287820816,4.0,1.3842209875583649,0.8389546239376068,4136000,188.26
274,1.8,-0.0003761469488381408,0.05098591132850979,0.0009712309313908918,518,0.0,0.33335103139281275,4.0,1.385138840675354,0.869652568101883,4144000,198.86
274,1.48,-0.00040146011917386204,0.06096884123106006,0.0012815544731347472,519,0.0,0.3547931798547506,4.0,1.3854173445701599,0.7244768637418747,4152000,186.38
274,1.46,0.0004760741638892796,0.06666697454691507,0.0014225063830963335,520,0.0,0.41865590266883373,4.0,1.3854055047035216,0.786265773177147,4160000,185.92
274,1.64,-0.0002496562297164928,0.040849956128216854,0.0008650292837410234,521,0.0,0.31150231070816514,4.0,1.385210542678833,0.659218379855156,4168000,191.56
274,1.42,-0.00028190603215534794,0.0693864083132002,0.001651097371141077,522,0.0,0.41837314814329146,3.1000000000000085,1.382438452243805,0.694896429181099,4176000,182.38
274,1.31,-0.00031079425823918425,0.06342316354839275,0.0013224497744522524,523,0.0,0.4102359288185835,3.0,1.3830257856845856,0.6809062629938125,4184000,178.96
