epoch_idx,avg_q_retraced,episode_length,model_prob_std,policy_loss,frames,grad_norm,rollout_prob_std,avg_q_selected,policy_gradient_loss,P01:episode_rewards,q_loss,policy_entropy,explained_variance,PMM:episode_rewards,policy_gradient_bias_correction,P09:episode_rewards,fps,advantage_norm
332,-3.3542497499942544e-06,3324.41,1.5457443036548116e-05,1.0213957912558616e-07,2390400,3.3404052547074195e-06,1.6801481040396898e-05,-3.2714845464454864e-06,1.0213957912558616e-07,0.0,4.956769240024735e-10,2.1972253321663815,-707.2044417242208,0.0,0.0,0.0,343,0.00012797587126828862
333,-3.247549557813943e-06,3324.37,1.4161367049180575e-05,8.536762604547611e-08,2397600,2.9620165875709683e-06,1.5337889884662485e-05,-3.4562507632212514e-06,8.536762604547611e-08,0.0,4.297218556457591e-10,2.1972252806942305,-1735.2455100793243,0.0,0.0,0.0,343,0.00011117267062881336
334,-2.6665743280499026e-06,3324.37,1.3401699335690954e-05,4.9232968854462734e-08,2404800,3.39304742857178e-06,1.4645822488831975e-05,-2.8444851775197944e-06,4.9232968854462734e-08,0.0,4.512539124460499e-10,2.197225332033066,-1678.3718108688652,0.0,0.0,0.0,343,0.0001230909559317969
335,-2.170967138645499e-06,3324.37,1.3067201240730015e-05,1.1775749608635771e-07,2412000,2.9324376936759877e-06,1.4405164351333477e-05,-2.2619018693558608e-06,1.1775749608635771e-07,0.0,3.5665223690210583e-10,2.1972253008021245,-1578.3067439817057,0.0,0.0,0.0,343,0.00011802534878267605
336,-1.6511734361798183e-06,3324.37,1.7368302328173788e-05,7.106903417396419e-08,2419200,3.7921036666682332e-06,1.8718482969606815e-05,-1.7394384256462186e-06,7.106903417396419e-08,0.0,5.445094194410008e-10,2.1972252980048066,-467.1776051700919,0.0,0.0,0.0,343,0.00015747571833239782
337,-1.4714278683101437e-06,3324.37,1.4525762072586143e-05,7.438163066004966e-08,2426400,3.3051966886329335e-06,1.577013650492947e-05,-1.441006688550408e-06,7.438163066004966e-08,0.0,4.5404921625824394e-10,2.1972253023064328,-1435.9315416733,0.0,0.0,0.0,343,0.0001254484702897222
338,-1.8787679768037278e-06,3324.38,2.2307434782520535e-05,2.6475570515860985e-08,2433600,4.796102424493493e-06,2.3533501981773955e-05,-1.7747663481770816e-06,2.6475570515860985e-08,0.0,8.157773578897792e-10,2.1972252438465754,-405.04976823157733,0.0,0.0,0.0,343,0.0001726971149589455
339,-2.301820060565853e-06,3324.38,1.381423058274529e-05,-5.449271128557105e-08,2440800,3.4651803515102872e-06,1.5293559398122355e-05,-2.062307119306288e-06,-5.449271128557105e-08,0.0,4.177547544795573e-10,2.1972252486117934,-2352.226722601869,0.0,0.0,0.0,343,0.0001299471972791073
340,-2.400052273616776e-06,3324.38,1.5454375699311676e-05,4.623546238493666e-08,2448000,3.62814837701467e-06,1.673999312687632e-05,-2.515686630655896e-06,4.623546238493666e-08,0.0,6.283760551475946e-10,2.1972252545909376,-1120.0927417752978,0.0,0.0,0.0,343,0.00014568554144948144
341,-1.9360818531107984e-06,3324.38,1.4251281404558021e-05,7.457375967505174e-08,2455200,3.1009263505829987e-06,1.553294567409437e-05,-1.948718991367818e-06,7.457375967505174e-08,0.0,4.250319905172311e-10,2.197225302104597,-1687.826419590986,0.0,0.0,0.0,343,0.00012534540782425062
342,-2.0505905121116917e-06,3324.38,1.4597159778729722e-05,4.561257328572774e-08,2462400,3.07277116969842e-06,1.5768913819516333e-05,-1.8210626205685776e-06,4.561257328572774e-08,0.0,5.292205661319526e-10,2.1972252095577063,-1045.3702078036983,0.0,0.0,0.0,343,0.00012804809788144206
343,-2.618742323050614e-06,3324.38,1.4926066029046614e-05,8.07380627282818e-08,2469600,3.0388436331060504e-06,1.6170441531038994e-05,-2.4095637326713786e-06,8.07380627282818e-08,0.0,4.140503634508837e-10,2.1972253002981086,-866.7249540243522,0.0,0.0,0.0,343,0.00012013460958740617
344,-3.182078130491328e-06,3324.42,1.446898643520636e-05,2.35032525505087e-08,2476800,3.1810207419158644e-06,1.5489031330828438e-05,-3.2552752433096347e-06,2.35032525505087e-08,0.0,3.924045229788893e-10,2.197225251516337,-1369.1279966182572,0.0,0.0,0.0,343,0.00012171388066093187
345,-3.324891835268197e-06,3324.42,1.3820898483112354e-05,5.2499215012235925e-08,2484000,3.213385752721994e-06,1.490374760448558e-05,-3.0782935530166193e-06,5.2499215012235925e-08,0.0,4.1836620518269574e-10,2.1972252578867804,-1424.4538670908396,0.0,0.0,0.0,343,0.00012568828368864134
346,-3.494103015599595e-06,3324.42,1.354667017568936e-05,3.9925201083637724e-08,2491200,3.2488215585905384e-06,1.4841671359981074e-05,-3.459468239505477e-06,3.9925201083637724e-08,0.0,4.460815181372331e-10,2.197225295904452,-1358.3861572727071,0.0,0.0,0.0,343,0.0001245852428181288
347,-4.040987109224911e-06,3324.42,1.719304971575166e-05,6.443787767254144e-08,2498400,4.00952049208482e-06,1.8199378679017152e-05,-3.948928513834077e-06,6.443787767254144e-08,0.0,5.060136152409157e-10,2.1972252890136508,-738.4778991433789,0.0,0.0,0.0,343,0.00015476866021303852
348,-3.906833653445738e-06,3324.42,1.4300594892068805e-05,1.045147118197857e-07,2505600,3.095087718246877e-06,1.5420104776267457e-05,-3.9618392017256024e-06,1.045147118197857e-07,0.0,5.282246413750615e-10,2.1972253059050737,-1448.3377342197775,0.0,0.0,0.0,343,0.00012149901856824493
349,-3.761603585853206e-06,3324.53,2.2080153957313205e-05,4.9654809042452185e-08,2512800,4.859511545733783e-06,2.3198688248436958e-05,-4.008640511888796e-06,4.9654809042452185e-08,0.0,7.842847447919282e-10,2.1972252568933697,-5923.400571599716,0.0,0.0,0.0,343,0.00020101676848687243
350,-3.6646283933083717e-06,3324.53,1.2075480023037214e-05,9.388634910322969e-08,2520000,2.7789367368182144e-06,1.3279028607768404e-05,-3.5776255589801535e-06,9.388634910322969e-08,0.0,3.213701163464069e-10,2.1972253064409135,-1895.2396122773523,0.0,0.0,0.0,343,0.00010923798364191628
351,-4.337989461026265e-06,3324.53,1.4612170406967944e-05,9.844416034196105e-08,2527200,3.4803065934165615e-06,1.556788567672065e-05,-3.9894521991515024e-06,9.844416034196105e-08,0.0,6.359311385999004e-10,2.197225315548755,-3263.8723909553055,0.0,0.0,0.0,343,0.00012166359031513722
352,-4.3034676139778255e-06,3324.53,1.1917810000207293e-05,1.2332790542490344e-07,2534400,2.678149854133326e-06,1.2974544217096536e-05,-4.381762977164884e-06,1.2332790542490344e-07,0.0,3.098361783254387e-10,2.197225301060727,-1429.4014313221826,0.0,0.0,0.0,343,0.000101055995964744
353,-4.593524614632068e-06,3324.53,1.607628837043811e-05,7.935388258958817e-08,2541600,3.2953972100662796e-06,1.715645633766217e-05,-4.4565633485010245e-06,7.935388258958817e-08,0.0,4.23387459551585e-10,2.1972252968127135,-629.2586674488207,0.0,0.0,0.0,343,0.00013388292014258028
354,-4.872817458509212e-06,3324.53,1.4070586784858617e-05,1.3041967421943332e-07,2548800,3.0954139586798194e-06,1.5226398247014054e-05,-4.833162396624797e-06,1.3041967421943332e-07,0.0,3.617633303733833e-10,2.1972252984414484,-1078.6496474459439,0.0,0.0,0.0,343,0.00012343245066413942
355,-5.2089244935953905e-06,3324.63,1.7068040950448148e-05,1.1975500113337035e-07,2556000,3.718068674981612e-06,1.817548309748128e-05,-4.948079585773408e-06,1.1975500113337035e-07,0.0,6.432384993231177e-10,2.1972253241677766,-816.771992743627,0.0,0.0,0.0,343,0.00015268618663693312
356,-5.671535458515318e-06,3324.63,1.3396849632607625e-05,1.1080848721829907e-07,2563200,3.4382346945072667e-06,1.4452017910677925e-05,-5.7946920235786405e-06,1.1080848721829907e-07,0.0,5.130931039467075e-10,2.1972252573475006,-1668.103725803775,0.0,0.0,0.0,343,0.00013250625220444565
357,-5.882068555062384e-06,3324.63,1.263798806480366e-05,1.1237206732826546e-07,2570400,3.362932710243652e-06,1.3691450245455184e-05,-5.684554145526518e-06,1.1237206732826546e-07,0.0,4.5589601409683683e-10,2.197225297632672,-1780.606043757919,0.0,0.0,0.0,343,0.0001256627834190061
358,-6.156098855986331e-06,3324.63,1.459806409990032e-05,1.216523748918695e-07,2577600,3.052534620726146e-06,1.5679450517428983e-05,-6.185747818672135e-06,1.216523748918695e-07,0.0,4.679673297490377e-10,2.1972252714791627,-850.659176423433,0.0,0.0,0.0,343,0.0001233461514511729
359,-6.176007628973534e-06,3324.63,1.3480919645196634e-05,1.4447195872168015e-07,2584800,3.1367539397145617e-06,1.458150106408558e-05,-6.134319630884526e-06,1.4447195872168015e-07,0.0,4.095775249633768e-10,2.197225330550835,-1677.6234745470745,0.0,0.0,0.0,343,0.0001224669129644233
360,-6.961097245342292e-06,3324.55,2.3241098624972826e-05,1.0577148856807101e-07,2592000,5.554937753589096e-06,2.430098598807266e-05,-6.755506230153933e-06,1.0577148856807101e-07,0.0,1.0332611092913022e-09,2.197225219919568,-148.33070576834305,0.0,0.0,0.0,343,0.0002150616073772148
361,-7.28881037133574e-06,3324.55,1.3043184370519577e-05,1.4730833093766808e-07,2599200,3.151544964041554e-06,1.4142338402132594e-05,-7.06264947280394e-06,1.4730833093766808e-07,0.0,4.016738972312457e-10,2.197225302843132,-1732.7269735723175,0.0,0.0,0.0,343,0.00012039050259367633
362,-7.5481698976901976e-06,3324.55,1.4670946383417656e-05,1.6187895586786933e-07,2606400,3.7234271914828874e-06,1.570768962421405e-05,-7.462928776982351e-06,1.6187895586786933e-07,0.0,5.201560690265714e-10,2.197225261686971,-1309.530442726401,0.0,0.0,0.0,343,0.00013182870557368453
363,-7.822279560394532e-06,3324.55,1.1718441344265974e-05,1.84764938721303e-07,2613600,2.698622373874475e-06,1.2663391024595899e-05,-8.009649689290014e-06,1.84764938721303e-07,0.0,3.210843365227858e-10,2.1972252479905174,-1957.6655896530478,0.0,0.0,0.0,343,9.804802208128253e-05
364,-7.808197470723594e-06,3324.55,1.7659377225804045e-05,1.3053208683421304e-07,2620800,3.887739485896231e-06,1.8747671264290625e-05,-7.862678415908668e-06,1.3053208683421304e-07,0.0,4.794435822446569e-10,2.197225330948199,-360.8549886630199,0.0,0.0,0.0,343,0.00015889707893035077
365,-7.44825618713072e-06,3324.55,1.6074673982128868e-05,1.7490907176010758e-07,2628000,3.411708178760317e-06,1.708148234000655e-05,-7.597285626266129e-06,1.7490907176010758e-07,0.0,5.189808145313727e-10,2.1972253037918184,-1368.030519686956,0.0,0.0,0.0,343,0.00014121807349556638
366,-7.384636673611601e-06,3324.5,1.597240788881632e-05,1.8687761593145873e-07,2635200,3.5844144013586676e-06,1.7002591719615916e-05,-7.507102548370866e-06,1.8687761593145873e-07,0.0,4.719571741810122e-10,2.197225236438569,-813.6238036985372,0.0,0.0,0.0,342,0.00013843996664438505
367,-7.2918592373240696e-06,3324.5,1.240840994541706e-05,1.7359300619282417e-07,2642400,2.837915405963975e-06,1.3482719276432532e-05,-7.265733980902374e-06,1.7359300619282417e-07,0.0,3.4074740366478223e-10,2.1972252951349533,-3157.4345981881925,0.0,0.0,0.0,342,0.00010987534091036254
368,-7.479749802166499e-06,3324.5,1.1418437541148962e-05,1.1536892006479964e-07,2649600,2.8337735168011677e-06,1.2312899220835753e-05,-7.591356609155911e-06,1.1536892006479964e-07,0.0,3.0169357337540515e-10,2.1972253570291733,-1548.2599253178544,0.0,0.0,0.0,342,0.00010706554299445321
369,-7.320459437850664e-06,3324.5,1.4936176037254188e-05,1.3599622733035569e-07,2656800,3.647825881177298e-06,1.6126407197465373e-05,-7.060616764607419e-06,1.3599622733035569e-07,0.0,4.658826684358196e-10,2.19722530387066,-962.9602382809492,0.0,0.0,0.0,342,0.00014449652185289155
370,-7.973412364587299e-06,3324.5,1.4578763099055901e-05,1.5364123710241418e-07,2664000,3.1987626299008776e-06,1.5663565787907304e-05,-7.918225233956632e-06,1.5364123710241418e-07,0.0,3.883767973304399e-10,2.1972253068130483,-1332.0101305018404,0.0,0.0,0.0,342,0.00012267996882952103
371,-7.710247380946048e-06,3324.51,2.0809333104422623e-05,8.837887373362551e-08,2671200,4.5404552486398346e-06,2.1897035789772906e-05,-7.968233853933357e-06,8.837887373362551e-08,0.0,6.950585381535515e-10,2.1972252839236033,-340.4818545931136,0.0,0.0,0.0,342,0.0001832249634661407
372,-7.088070041584581e-06,3324.57,1.2101077175977495e-05,1.687092786954262e-07,2678400,2.628200547650294e-06,1.3239698046396627e-05,-7.236620688157803e-06,1.687092786954262e-07,0.0,2.702070538919005e-10,2.197225327204775,-2384.1991235817786,0.0,0.0,0.0,342,0.00010114041035761461
373,-6.989034187058894e-06,3324.57,1.55969412839269e-05,1.138595822687483e-07,2685600,3.4059227195454983e-06,1.6661263252028817e-05,-6.794892113447755e-06,1.138595822687483e-07,0.0,5.216790476355972e-10,2.197225275503264,-1380.5650081540573,0.0,0.0,0.0,342,0.00013668839328866554
374,-7.1445690767861205e-06,3324.57,1.2369223198140329e-05,1.6026169304735526e-07,2692800,2.7846140054183494e-06,1.3359855951049046e-05,-7.33338871014752e-06,1.6026169304735526e-07,0.0,3.1750547748709793e-10,2.1972253217454596,-1480.6501847538823,0.0,0.0,0.0,342,0.00010196357662852101
375,-6.8668475894211285e-06,3324.57,1.680808350307815e-05,1.3928048378923353e-07,2700000,3.454882666629898e-06,1.7851130361197056e-05,-7.088787938345926e-06,1.3928048378923353e-07,0.0,4.400034593183309e-10,2.197225239144431,-424.774774954177,0.0,0.0,0.0,342,0.00014454670215210779
376,-6.754631470408236e-06,3324.57,1.390140353353876e-05,1.2906851804051811e-07,2707200,3.176830034051484e-06,1.4936478942716452e-05,-6.599350131308609e-06,1.2906851804051811e-07,0.0,3.575250054600001e-10,2.197225330103011,-1480.8888152674976,0.0,0.0,0.0,342,0.00012286702839380345
377,-6.945545579792597e-06,3324.47,1.8434434092415673e-05,1.8381580615633467e-07,2714400,4.100085658110783e-06,1.955277755665892e-05,-7.135809051924803e-06,1.8381580615633467e-07,0.0,6.569752356259228e-10,2.1972252852386895,-1122.2643006755154,0.0,0.0,0.0,342,0.0001607510576388453
378,-6.438408846050575e-06,3324.47,1.2346561730906173e-05,1.1024659004396598e-07,2721600,2.9502487269369502e-06,1.3321927599922036e-05,-6.446694991845718e-06,1.1024659004396598e-07,0.0,3.7318126342615534e-10,2.1972252925552387,-3682.5018538285503,0.0,0.0,0.0,342,0.0001085459412114845
379,-7.1803902248452745e-06,3324.47,1.2185676202136619e-05,1.0964019741908716e-07,2728800,2.7456919338887655e-06,1.3174304894370098e-05,-6.96167131449514e-06,1.0964019741908716e-07,0.0,3.643220530070686e-10,2.197225318011783,-1533.9871771231483,0.0,0.0,0.0,342,0.00010758466105006022
380,-7.826149917726012e-06,3324.47,1.5540253004170762e-05,1.4070424817828907e-07,2736000,3.546956933013952e-06,1.667030173829668e-05,-7.789235589627192e-06,1.4070424817828907e-07,0.0,4.1477909988557844e-10,2.1972252714633944,-1034.1898156771679,0.0,0.0,0.0,342,0.0001350534713178162
381,-7.728841323374323e-06,3324.47,1.4795444004364743e-05,1.9186504252062467e-07,2743200,3.316825334407461e-06,1.5970816310853e-05,-7.812656514591942e-06,1.9186504252062467e-07,0.0,3.9187650196357836e-10,2.197225333269311,-1280.2188294547605,0.0,0.0,0.0,342,0.00012828658540238772
382,-7.829978747193105e-06,3324.47,1.8782618444300434e-05,1.3259485164035084e-07,2750400,3.933384063220675e-06,1.989940547842267e-05,-7.783639599196365e-06,1.3259485164035084e-07,0.0,5.466733484370114e-10,2.197225304444631,-690.0473644007955,0.0,0.0,0.0,342,0.0001586053321031049
383,-7.683877237944953e-06,3324.54,1.3438338054465063e-05,1.2987836157886187e-07,2757600,3.349024345672731e-06,1.4481314140531958e-05,-7.720229497624827e-06,1.2987836157886187e-07,0.0,4.989179159464957e-10,2.1972253037918184,-1796.073102850195,0.0,0.0,0.0,342,0.00012990226126973953
384,-7.436530493069291e-06,3324.54,1.3495182914069693e-05,1.7066958997662912e-07,2764800,3.3680758759360555e-06,1.4572027956575535e-05,-7.364924195390662e-06,1.7066958997662912e-07,0.0,5.287476616013357e-10,2.1972252446602263,-1355.1972076467673,0.0,0.0,0.0,342,0.00012732836560221784
385,-7.392648536195762e-06,3324.54,1.3540763745057676e-05,1.4579606644669698e-07,2772000,3.1949339561155247e-06,1.4740387687288071e-05,-7.658639041014843e-06,1.4579606644669698e-07,0.0,4.3170274976966734e-10,2.1972252895497775,-1623.8097389556774,0.0,0.0,0.0,342,0.00012273528588141122
386,-7.447050454683926e-06,3324.54,1.615442888842767e-05,1.2975962720119398e-07,2779200,3.333441353416449e-06,1.7165308497515933e-05,-7.5102162738840125e-06,1.2975962720119398e-07,0.0,3.669100882875095e-10,2.197225247243094,-822.2664123240728,0.0,0.0,0.0,342,0.0001390216917249767
387,-7.403136881950324e-06,3324.54,1.2889133684388229e-05,2.0779241366287388e-07,2786400,2.6997512627861884e-06,1.3929558759167709e-05,-7.377698231725999e-06,2.0779241366287388e-07,0.0,2.833879808641209e-10,2.1972253073612165,-1408.5900452725311,0.0,0.0,0.0,342,0.00010940205512543457
388,-7.07397623584194e-06,3324.64,1.895866759821785e-05,1.3096830595075e-07,2793600,4.013105478666186e-06,1.9962702614827294e-05,-7.719536148172102e-06,1.3096830595075e-07,0.0,6.547139319324061e-10,2.19722522088775,-661.7188707279214,0.0,0.0,0.0,342,0.00016637592606773272
389,-6.231651178771161e-06,3324.64,1.3509583929920692e-05,1.4115347469422745e-07,2800800,3.296176233048726e-06,1.4540999179971209e-05,-6.460005285707329e-06,1.4115347469422745e-07,0.0,4.928597226112233e-10,2.1972253138930706,-2241.6028131127014,0.0,0.0,0.0,342,0.00011854571120926522
390,-6.128110198283643e-06,3324.64,1.2398133691301946e-05,1.1819252054039525e-07,2808000,2.759221651695334e-06,1.356559690620955e-05,-6.015438318311478e-06,1.1819252054039525e-07,0.0,3.5560575709885747e-10,2.197225343121423,-1619.4762940272806,0.0,0.0,0.0,342,0.00010516623083494402
391,-6.167120871061594e-06,3324.64,1.5043330872535675e-05,2.039765781094274e-07,2815200,3.33715991205643e-06,1.6067294827547193e-05,-6.278543998343183e-06,2.039765781094274e-07,0.0,3.908297899212306e-10,2.197225282794584,-1230.2116521191344,0.0,0.0,0.0,342,0.0001295826714774871
392,-5.889436084628391e-06,3324.64,1.4041165691965702e-05,8.466743239477187e-08,2822400,3.0321078875330434e-06,1.5064780376967438e-05,-5.903829578713086e-06,8.466743239477187e-08,0.0,3.18690985379649e-10,2.19722528257698,-5596.517025094514,0.0,0.0,0.0,342,0.00012201867139576216
393,-6.453289837745379e-06,3324.64,1.6551132958891555e-05,1.5143271308625045e-07,2829600,3.6223119601862505e-06,1.7490814315501406e-05,-6.099514842107551e-06,1.5143271308625045e-07,0.0,4.3929648174818564e-10,2.1972253198010696,-680.0178697866455,0.0,0.0,0.0,342,0.00014332928300780264
394,-6.736241145539507e-06,3324.61,1.3998267429361258e-05,1.5773378634704654e-07,2836800,3.193302094388223e-06,1.4898471532277834e-05,-6.847093068275234e-06,1.5773378634704654e-07,0.0,3.9585724211548084e-10,2.1972253155077577,-1631.0637580033995,0.0,0.0,0.0,342,0.0001122695064731546
395,-6.42919549319284e-06,3324.61,1.2164887525854409e-05,1.9112245162875005e-07,2844000,3.242414907253913e-06,1.3021788312668169e-05,-6.539175140348547e-06,1.9112245162875005e-07,0.0,4.102244172009449e-10,2.1972253151829277,-1954.5130867049097,0.0,0.0,0.0,342,0.00012018333179715381
396,-6.6476768170577515e-06,3324.61,1.176271665181292e-05,1.4247295131349046e-07,2851200,2.532453997480316e-06,1.2727215392405809e-05,-6.6145724541360915e-06,1.4247295131349046e-07,0.0,2.845864720921887e-10,2.1972252523084856,-1694.026164855923,0.0,0.0,0.0,342,9.84462710392009e-05
397,-6.515964858639535e-06,3324.61,1.60391515103607e-05,1.1898162299635417e-07,2858400,3.3047275080924017e-06,1.707030110103749e-05,-6.800097155447142e-06,1.1898162299635417e-07,0.0,3.941217277220096e-10,2.1972253034985254,-557.8010284853265,0.0,0.0,0.0,342,0.00013003279847116988
398,-6.393085284765188e-06,3324.61,1.2671509474696854e-05,1.6501380952595205e-07,2865600,2.742889835556276e-06,1.3638372774008322e-05,-6.397375644994061e-06,1.6501380952595205e-07,0.0,3.6079136520927797e-10,2.1972252692431997,-82941.93755397786,0.0,0.0,0.0,342,0.0001068229025959383
399,-6.620063871715891e-06,3324.49,1.5055602558416715e-05,1.981676856060018e-07,2872800,3.36301081928678e-06,1.5913749700559264e-05,-6.441440988761127e-06,1.981676856060018e-07,0.0,4.0321912993703504e-10,2.1972252978218925,-1114.3441294236409,0.0,0.0,0.0,342,0.00013371225466459334
400,-6.733254505176712e-06,3324.49,1.045070398203187e-05,1.6552356200998516e-07,2880000,2.530197925132398e-06,1.1337473529243459e-05,-6.901695192442592e-06,1.6552356200998516e-07,0.0,2.2043736466420162e-10,2.197225280117105,-2363.266050906104,0.0,0.0,0.0,342,9.513404478160925e-05
401,-6.492762369630906e-06,3324.49,1.0944221645570737e-05,1.857083282365478e-07,2887200,2.5035506874038534e-06,1.1806769763823573e-05,-6.632049675983709e-06,1.857083282365478e-07,0.0,3.340573898684911e-10,2.1972253115561906,-5730.0889430609,0.0,0.0,0.0,342,9.521212044591214e-05
402,-6.3739768917837854e-06,3324.49,1.4616332278940359e-05,1.5081566081943492e-07,2894400,3.374342501037765e-06,1.5546185964536765e-05,-6.07239309774422e-06,1.5081566081943492e-07,0.0,4.720219982213108e-10,2.1972252950908016,-1370.7456070007754,0.0,0.0,0.0,342,0.0001248683463338525
403,-6.2773821794690835e-06,3324.49,1.3311238260903776e-05,1.4593958407111302e-07,2901600,2.932055381267182e-06,1.4160887526512795e-05,-6.386147241901998e-06,1.4593958407111302e-07,0.0,3.180344998824149e-10,2.1972253126063674,-7870.19233546427,0.0,0.0,0.0,342,0.00011341400748280484
404,-6.603180805161182e-06,3324.49,1.5186801327059334e-05,1.6184622997740618e-07,2908800,3.16568967595658e-06,1.611822689205633e-05,-6.552120985541855e-06,1.6184622997740618e-07,0.0,5.50069505549568e-10,2.197225293255357,-11593.998760585779,0.0,0.0,0.0,342,0.0001282135117184924
405,-6.491437260822428e-06,3324.44,1.3969879466080622e-05,1.28834600013289e-07,2916000,3.249125063912017e-06,1.4895959808745558e-05,-6.681469604196927e-06,1.28834600013289e-07,0.0,4.2071087872541536e-10,2.197225215570637,-3462.7821189875635,0.0,0.0,0.0,342,0.0001219042409677808
406,-6.274591710941889e-06,3324.44,1.2501273275822604e-05,1.4018436987032513e-07,2923200,3.0614365955131477e-06,1.3424949773043716e-05,-6.453692718229865e-06,1.4018436987032513e-07,0.0,4.067565518947661e-10,2.1972253204401206,-4769.260051206297,0.0,0.0,0.0,342,0.00011200895454659487
407,-6.222109272432144e-06,3324.44,1.0741506078132005e-05,1.2815932355913464e-07,2930400,2.445543455628715e-06,1.1586492273008937e-05,-6.318818764686521e-06,1.2815932355913464e-07,0.0,3.126105198383331e-10,2.197225345117705,-2856.1394998935593,0.0,0.0,0.0,342,9.681665551470085e-05
408,-6.136567852637301e-06,3324.44,1.2360898421555642e-05,1.46415072861042e-07,2937600,2.709158666118369e-06,1.3276476954101349e-05,-6.101810448067154e-06,1.46415072861042e-07,0.0,2.6303806588420403e-10,2.197225343244417,-8456.02754146994,0.0,0.0,0.0,342,0.00010612099216531972
409,-6.3633084339216855e-06,3324.44,1.1767466161147377e-05,1.5231533321343374e-07,2944800,2.519048399800011e-06,1.2702947566550159e-05,-6.35825489495408e-06,1.5231533321343374e-07,0.0,3.157358290476778e-10,2.197225333850736,-1713.1287177507254,0.0,0.0,0.0,342,9.871991069936874e-05
410,-6.312358231882952e-06,3324.52,1.658604638563366e-05,1.8550777070553298e-07,2952000,3.465943736810436e-06,1.73360432713193e-05,-6.4983376208982604e-06,1.8550777070553298e-07,0.0,4.5604037739702846e-10,2.197225307150492,-725.4487389328649,0.0,0.0,0.0,342,0.00013701225930043664
411,-6.0389775412009584e-06,3324.52,1.1923620997560108e-05,1.2646959227107553e-07,2959200,2.6456253537221757e-06,1.2907223922366391e-05,-6.127571885819692e-06,1.2646959227107553e-07,0.0,2.636717232302629e-10,2.197225324066858,-2203.33727693026,0.0,0.0,0.0,342,0.00010427232822800693
412,-5.9064902857051815e-06,3324.52,1.121395349716948e-05,1.4718041427480183e-07,2966400,2.5764168287018325e-06,1.2045787465214645e-05,-6.02830196723839e-06,1.4718041427480183e-07,0.0,3.608443123113193e-10,2.1972253557172405,-1287.8235102415179,0.0,0.0,0.0,342,0.00010304877762800296
413,-5.558997431792767e-06,3324.52,1.2579900538710001e-05,1.639804620416402e-07,2973600,2.7985546804895657e-06,1.3407977933266864e-05,-5.691521353188487e-06,1.639804620416402e-07,0.0,3.377091087249451e-10,2.197225290432809,-1884.8644512282576,0.0,0.0,0.0,342,0.00010747799437816877
414,-5.48793232633336e-06,3324.52,1.5582064297988714e-05,1.1138202969512639e-07,2980800,3.287798311485439e-06,1.6399555426243064e-05,-5.587141086707369e-06,1.1138202969512639e-07,0.0,4.287607985028568e-10,2.1972252828860404,-3778.7346925760885,0.0,0.0,0.0,342,0.00013507015474764167
415,-5.152851338393841e-06,3324.52,1.4275641633272253e-05,8.171971175221428e-08,2988000,3.0896067626062954e-06,1.5212375885942392e-05,-5.136452916542026e-06,8.171971175221428e-08,0.0,3.5173677670483953e-10,2.197225273768451,-1106.1858304793009,0.0,0.0,0.0,342,0.0001190810195988744
416,-5.1894449622328215e-06,3324.56,1.5209882514550519e-05,1.306674176660243e-07,2995200,3.3804176014999287e-06,1.6178466177112693e-05,-5.613309856056412e-06,1.306674176660243e-07,0.0,3.9479874953527244e-10,2.197225339422151,-1951.6750065533258,0.0,0.0,0.0,342,0.00013318598907429403
417,-4.421710153166868e-06,3324.56,1.1549162456339021e-05,7.091395687878776e-08,3002400,2.7679416874280213e-06,1.2495758201363172e-05,-4.588310166949909e-06,7.091395687878776e-08,0.0,3.6628105852348805e-10,2.197225270072619,-1278.8734431151045,0.0,0.0,0.0,342,0.00010271246952102414
418,-4.324797944372265e-06,3324.56,1.0211428495796416e-05,1.0564106469094066e-07,3009600,2.177933530592672e-06,1.0979688641867825e-05,-4.3976306070211045e-06,1.0564106469094066e-07,0.0,2.2568509482479197e-10,2.1972252955323173,-1660.70521051422,0.0,0.0,0.0,342,8.647384765708019e-05
419,-4.443604644565452e-06,3324.56,1.5068554080493464e-05,1.3560484323461755e-07,3016800,3.448375035424754e-06,1.594520866451233e-05,-4.711000954602188e-06,1.3560484323461755e-07,0.0,4.2064312009631407e-10,2.197225275935319,-2909.6948306739337,0.0,0.0,0.0,342,0.00013523157966868662
420,-4.071958743289932e-06,3324.56,1.0083889942173243e-05,1.0053535423918477e-07,3024000,2.1413025509834835e-06,1.083440468835246e-05,-4.076716093889459e-06,1.0053535423918477e-07,0.0,1.7418465448520197e-10,2.1972252874336546,-1678.1593798981266,0.0,0.0,0.0,342,7.930883293094964e-05
421,-4.067205905712741e-06,3324.5,1.5298177397827176e-05,8.772834454242842e-08,3031200,3.2219828140096743e-06,1.5899195646672448e-05,-3.926540226893894e-06,8.772834454242842e-08,0.0,5.648615105237606e-10,2.1972251946900885,-612.4865008162916,0.0,0.0,0.0,342,0.0001255165004821044
422,-4.359945551403229e-06,3324.5,9.105081323437788e-06,5.2732277974947956e-08,3038400,2.118752291173182e-06,9.831883295204133e-06,-4.407656001859399e-06,5.2732277974947956e-08,0.0,1.863652110254849e-10,2.197225305315048,-2445.6340229861407,0.0,0.0,0.0,342,7.826133813486642e-05
