frames,PMM:episode_rewards,explained_variance,P01:episode_rewards,avg_q_selected,avg_q_retraced,episode_length,policy_entropy,q_loss,model_prob_std,policy_gradient_bias_correction,fps,advantage_norm,grad_norm,rollout_prob_std,policy_gradient_loss,epoch_idx,P09:episode_rewards,policy_loss
561600,0.0,-657951474085.3715,0.0,-1.1373894362259315e-05,-1.3621384820077842e-05,3324.75,2.196679943074625,4.483626965449118e-08,0.003674632255379086,-8.774799763664218e-08,352,0.001623493000927698,4.3414788105297786e-05,0.006301199290867546,3.6834309021642186e-07,78,0.0,2.8059509309507595e-07
568800,0.0,-7551475864790.932,0.0,-2.8045846006006874e-05,-2.775811743091823e-05,3324.75,2.1966682921042517,3.657055136708773e-08,0.0037115767703665096,-2.4667368679616194e-08,352,0.0014871637396833017,4.178968793940975e-05,0.009602784493444708,3.5686948366437056e-09,79,0.0,-2.109866476436154e-08
576000,0.0,-682276414730.6454,0.0,-4.9553038546516095e-05,-5.054144117254721e-05,3324.75,2.1966485396453317,3.7696023470649456e-08,0.0037717843962655887,5.009619364988132e-08,352,0.0015177661984213076,4.3538899393723196e-05,0.00795966377496601,1.1061380407852525e-06,80,0.0,1.1562342349713892e-06
583200,0.0,-307.0210786559247,0.0,-3.97545924336873e-06,-2.1623207826219156e-06,3324.75,2.19668462951978,3.801363872458366e-08,0.003658106854251985,5.161439572077077e-08,351,0.001623373843259196,4.401687846223996e-05,0.007905339321839776,-1.404810166537589e-08,81,0.0,3.756628655349671e-08
590400,0.0,-56.44933672541821,0.0,7.57400597107727e-06,6.900441962089145e-06,3324.75,2.1966789080888502,3.662737184212509e-08,0.0036774886811550005,-2.1956732262756827e-08,351,0.0015626558720370147,4.325984431473097e-05,0.007894912016647005,-3.5264652886733376e-07,82,0.0,-3.7460325801046964e-07
597600,0.0,-18.49669330402327,0.0,-1.254917708117717e-06,-2.6710694446418073e-06,3324.75,2.196673345391483,4.852834102890365e-08,0.0036966592867080593,-1.6529734300500513e-08,351,0.0018613136804117847,5.031911021035707e-05,0.007194215485438308,2.1985228339217228e-07,83,0.0,2.033225497950799e-07
604800,0.0,-561460332084.3007,0.0,-1.6690115604101193e-05,-1.561092792099448e-05,3324.74,2.1966716142684692,3.1356116400846686e-08,0.0037024491501321624,-8.503080823211532e-08,351,0.0011913819912805711,3.3695376179270665e-05,0.007239443320644251,3.2049014382915973e-07,84,0.0,2.35459327836612e-07
612000,0.0,-352385974753.2312,0.0,-5.32255098880375e-05,-5.3168214943498e-05,3324.74,2.1966235805062393,3.088149618675862e-08,0.003853055909500832,-3.0373884076267334e-09,351,0.0014945102403020978,4.363848521482455e-05,0.006118602077445883,8.321386801212658e-07,85,0.0,8.291013018416985e-07
619200,0.0,-26073136270.34663,0.0,-5.275859463866753e-06,-4.525154843585604e-06,3324.74,2.1966624222987545,2.821692280604673e-08,0.00373166966586492,-2.0340379017962304e-08,351,0.0012699425418491671,3.590728483217065e-05,0.004977877814009805,-2.614752314500075e-07,86,0.0,-2.818156105802029e-07
626400,0.0,-28.92992175541227,0.0,1.301909328424876e-05,1.085377171335722e-05,3324.74,2.1966610620419185,3.8891700897605935e-08,0.0037378923544597385,3.7700564736025476e-08,351,0.0016198986288792287,4.286269859958465e-05,0.00481877388472351,-2.636634298522124e-07,87,0.0,-2.2596286070905892e-07
633600,0.0,-134901313580.43077,0.0,5.554406793752578e-06,8.199502722046447e-06,3324.74,2.1966582351639157,2.9281552305333106e-08,0.003747259021324609,8.06682121186452e-08,351,0.0012768157296039904,3.6014123756150426e-05,0.004750749311633482,-2.556411131069167e-07,88,0.0,-1.7497290466069545e-07
640800,0.0,-5616547932.985043,0.0,2.875225916084002e-05,2.610840735102437e-05,3324.76,2.1966605898028324,4.064097152374036e-08,0.0037401152366406416,5.1207059935209116e-08,351,0.0016351630613694718,4.289386502182285e-05,0.004798177150715631,-9.324626315250253e-07,89,0.0,-8.812555628952038e-07
648000,0.0,-25439641738.92619,0.0,1.2685317314170187e-05,1.1119951586205044e-05,3324.76,2.1966446013551537,2.7638928091327917e-08,0.003791605127518307,1.195680800888018e-08,351,0.0012351128894009477,3.519267422689248e-05,0.0047220013717438275,-3.6714141111202675e-07,90,0.0,-3.55184609441498e-07
655200,0.0,-1462.4561039360838,0.0,-2.9589599104345626e-05,-3.097984374806159e-05,3324.76,2.1966095231544407,3.1743805311150185e-08,0.0038994913770806134,6.940929338898858e-08,350,0.0014576693502379257,4.2404422727924174e-05,0.004717615872920889,9.090849579300518e-07,91,0.0,9.784942507634707e-07
