P01:episode_rewards,policy_gradient_loss,epoch_idx,advantage_norm,policy_loss,explained_variance,rollout_prob_std,policy_gradient_bias_correction,policy_entropy,PMM:episode_rewards,fps,q_loss,P09:episode_rewards,model_prob_std,avg_q_selected,frames,episode_length,avg_q_retraced,grad_norm
0.0,0.0001504303213247719,13,0.004173095881318052,0.0001504303213247719,-127.42005139986674,0.01723746322095394,0.0,2.1853363037109377,0.0,395,3.1098471104940018e-06,0.0,0.01723746300364534,-0.006979623840500911,93600,3324.125,-0.0069018281375368435,0.0010688579343882641
0.0,0.00014187311705124255,14,0.0038030453259125354,0.00014187311705124255,-47.96308600107829,0.01414058730006218,0.0,2.1890809377034506,0.0,402,1.521676497873159e-06,0.0,0.014140587424238522,-0.006383763470997413,100800,3324.125,-0.006317860322693983,0.0006261168335476314
0.0,0.0001451406441447034,15,0.023495344448989878,0.0001451406441447034,-15.339168818791707,0.013390958216041327,0.0,2.190013281504313,0.0,409,1.0255259263658445e-05,0.0,0.013390958309173584,-0.006632201125224431,108000,3324.125,-0.0065510543218503395,0.0016246731394821898
0.0,0.0001227388597423366,16,0.008044038185228903,0.0001227388597423366,-28.43480698267619,0.01267816557859381,0.0,2.1907707850138345,0.0,416,2.8299591569691527e-06,0.0,0.012678165547549724,-0.005801785007740061,115200,3324.125,-0.005726710862169663,0.000586572650632676
0.0,-6.119001345867882e-05,17,0.09155203789757767,-7.686392508966728e-05,-22.52663243316784,0.023351026647945958,-1.5673909979139188e-05,2.188677156791485,0.0,419,0.00018072999834198262,0.0,0.014145993802415593,-0.006282995954752165,122400,3324.0,-0.00638714356221032,0.00363256634272816
0.0,-0.00030748619887134055,18,0.21044265065846654,-0.0003156155556153242,-159.50692183424084,0.046423059637392204,-8.129348108832161e-06,2.1526999297879987,0.0,417,0.0005570512765782749,0.0,0.031805659623461824,-0.009018433444453255,129600,3324.0,-0.008858842635326299,0.009848672860483866
0.0,2.0281436001510304e-05,19,1.106968678017147,2.5272099872674537e-05,-9.669324840235491,0.1147855924803729,4.9906633198365636e-06,0.32424347854502183,0.0,411,0.007611879067441838,0.0,0.28348460771488365,0.35675150388161353,136800,3324.0,0.36172757672287703,0.08830610424605725
0.0,-0.0029800933020991305,20,0.8806588845969076,-0.00344346470564738,-0.06491971843772466,0.10492003260559782,-0.00046337140173787953,1.2989835634882805,0.0,408,0.003606562174600185,0.0,0.1816703808956124,0.008743964905367675,144000,3324.0,0.003584965673551238,0.05751986762940162
0.0,0.0002271436515277293,21,0.6635346013786537,0.00026114239336933793,-1.935666439966077,0.11048086368427093,3.399874563140679e-05,1.3614024400545495,0.0,405,0.0021292938618510575,0.0,0.17774348595430925,-0.01477223903035915,151200,3324.0,-0.01362192411751797,0.03696400453954594
0.0,-0.0007158216852012773,22,0.5886745333486381,-0.0007421564162615229,-0.36301698699228,0.10743740724333835,-2.633472910115028e-05,1.1646347285491183,0.0,402,0.0027528343372777864,0.0,0.20207758208857732,0.17453326142681486,158400,3324.0,0.1739007605038105,0.086040417357935
0.0,-0.0006311042303129745,23,0.5099709462267027,-0.0006586870700060246,0.4544468344692831,0.1448768049772341,-2.7582843540334393e-05,0.6679281275199045,0.0,400,0.0014869957108901621,0.0,0.26105413525744725,0.13971516150030153,165600,3324.3125,0.13783682721363943,0.034616889631814286
0.0,-0.00020225760651824482,24,0.9422751666074274,-0.00010943197995063486,-0.3653466317790841,0.1594099354752827,9.282562490920868e-05,0.3615483897941516,0.0,396,0.012679839662677078,0.0,0.2860916486548053,0.334535968718641,172800,3324.3125,0.327351685761717,0.22455796006655745
0.0,8.988324831776905e-06,25,0.8960376298423639,8.824443443984975e-06,0.6664057024658987,0.17597676441033994,-1.6388137544714871e-07,0.00359837197877724,0.0,393,0.004780168180386933,0.0,0.3142180111160669,-0.44048248738168727,180000,3324.3125,-0.44331357215132033,0.08415657854076186
0.0,1.9052470915022853e-06,26,0.642416027047765,1.6222176269500128e-06,0.7479137096944309,0.18324570612508861,-2.8302944446748946e-07,0.006477202235236912,0.0,391,0.001985017066291815,0.0,0.31411108711409186,-0.13752786864952812,187200,3324.3125,-0.1373454820206537,0.026620680303139705
0.0,1.7908030967094255e-06,27,0.5391001316419157,1.0956174903470839e-06,0.8437764117452834,0.1909544570119214,-6.951856048107153e-07,0.00675381757836375,0.0,389,0.0016343043175765107,0.0,0.31409934944892054,-0.13165727600024887,194400,3324.3125,-0.12978727092264863,0.023923898185820292
0.0,7.686983949897116e-06,28,0.7123830061004182,7.4641289083824765e-06,0.783377439309644,0.19435503331843523,-2.22854776459805e-07,0.00857738668619764,0.0,387,0.002258820001127133,0.0,0.314025737439253,-0.12169107780406424,201600,3324.4333333333334,-0.1224922212649487,0.036553850623853114
0.0,4.367121630341249e-06,29,0.6950284869175452,9.857044988687903e-06,0.7831589852500673,0.20380790448683517,5.4899233409990916e-06,0.01389546875570636,0.0,384,0.0031833440346448003,0.0,0.3137601899708648,-0.171138509886226,208800,3324.4333333333334,-0.17329165991429982,0.06538368154000508
0.0,-0.00012228860601439125,30,0.5188562022344697,-0.00011876316256994248,-0.8535463052940747,0.19490255335168472,3.5254435027305183e-06,0.6103310268946981,0.0,383,0.0016050649120659959,0.0,0.2624377491307401,-0.0429159614006673,216000,3324.4333333333334,-0.04142904504801273,0.029436881727444752
0.0,-0.0003115702615841606,31,0.5959986120051453,-0.0006085708996215543,-0.9388446442711921,0.18629091782229287,-0.00029700063938719354,0.9392886912278712,0.0,381,0.0020826247289458854,0.0,0.22541358737955017,-0.025748564001502623,223200,3324.4333333333334,-0.026445059654430978,0.0548771971940654
0.0,-0.0007317628364448347,32,0.5473414071578108,-0.0006779554842332754,-3.843011353009593,0.18785886464975574,5.380735090023776e-05,0.995033388634917,0.0,379,0.0018136946122455364,0.0,0.2221703429593059,0.08469182809708713,230400,3324.4333333333334,0.08557840212727479,0.05318635881772254
0.0,-0.0010820268073629684,33,0.590655020809629,-0.001000284231268832,-3.192511886162732,0.18939944841105627,8.174256755171967e-05,1.004723596247258,0.0,378,0.001869662874467024,0.0,0.2192306052924937,0.08415306615416533,237600,3324.4333333333334,0.08319467741591983,0.03555064262058976
0.0,6.670506157673173e-05,34,0.6245124741206586,-3.801840842642498e-06,-1.7726778126921918,0.19297042554027583,-7.050690554210069e-05,0.753741953600809,0.0,377,0.0020333050829253446,0.0,0.24173472309258406,0.041267073900191235,244800,3324.5,0.04099826654099314,0.05414572884246319
0.0,-0.00022030953417271802,35,0.5403689096248635,-0.00023828459913972808,0.27137613934026195,0.2200379326643925,-1.7975063038554547e-05,0.26230610775275937,0.0,376,0.0015977093646113573,0.0,0.2964456635808188,-0.02801317629591462,252000,3324.5,-0.02854376468591606,0.018688162850355725
0.0,-0.0002693098657719431,36,0.5522112712292283,-0.0004994237483977233,-4.516643054028394,0.2034082817040767,-0.00023011388245691182,0.78952594347914,0.0,375,0.0019548644692149726,0.0,0.24004136027794237,0.05262404475189188,259200,3324.5,0.05316247344376341,0.050338053553675335
0.0,-0.0003026853687825924,37,0.4940327434309773,-0.0003587063163774026,-0.709001075601767,0.21439442682833895,-5.6020945446627036e-05,0.517397017138345,0.0,375,0.0013531229474681692,0.0,0.27485489432773896,0.05768771225335225,266400,3324.5,0.05714460368371672,0.011981190647819266
0.0,-9.878053289600768e-05,38,0.4166771447812012,-0.0001096089147616049,-0.44668613192609663,0.2200380040052606,-1.0828382875565823e-05,0.22329667838663936,0.0,374,0.0009625088196746145,0.0,0.3005585985230448,0.026974122841277363,273600,3324.5,0.026723416151844877,0.009139278633675054
0.0,-6.952947697012433e-05,39,0.5051426442900289,-8.872983327886153e-05,-0.5189126437847261,0.22110178775257533,-1.9200356471758666e-05,0.16942815215361337,0.0,373,0.0013841010210783574,0.0,0.3044146812171059,0.006920094617158015,280800,3324.5119047619046,0.006499134811668819,0.011705065557739123
0.0,1.9477175483104847e-06,40,0.5108792510369999,-2.0054540656962703e-05,-0.14983080659751538,0.22808990564749193,-2.200225761082372e-05,0.13470922158962045,0.0,372,0.00145442123805369,0.0,0.3069340148540559,-0.003104371971154857,288000,3324.5119047619046,-0.0030495152717965,0.010028336233686324
0.0,-1.143825255222524e-05,41,0.40794170305611194,-2.271209650401736e-05,-0.15976220866715898,0.23275212816335406,-1.1273844057843887e-05,0.09103431325659832,0.0,372,0.0010891142292201246,0.0,0.309529257789891,-0.011618348688558825,295200,3324.5119047619046,-0.0111887045574069,0.008312665543135304
0.0,-2.425500295799795e-05,42,0.5275010083289078,-2.7339947784372585e-05,-0.41711678501632476,0.2299407132845076,-3.0849441696513644e-06,0.1103147211422523,0.0,371,0.0014574813963210568,0.0,0.3085108479396218,0.005137733861096825,302400,3324.5119047619046,0.005045551960238589,0.00983362161612305
0.0,-2.3353387623241788e-05,43,0.3600632696921035,-3.784194802695642e-05,-0.6622857949232299,0.2416894214020835,-1.4488560878534261e-05,0.08845851544616005,0.0,371,0.0009083881186860606,0.0,0.30984643791521355,-0.001873268729266004,309600,3324.5119047619046,-0.0016507555812122951,0.008247309885797905
0.0,0.00010264379630821202,44,0.42098625582672417,9.778740275058746e-05,-0.6722394053850855,0.23627933136586632,-4.856392904605512e-06,0.21280139964251293,0.0,371,0.0011308063138978958,0.0,0.3014006189055859,-0.012548419687684347,316800,3324.5119047619046,-0.012835215764450644,0.009719864755877126
0.0,-4.7426689667865585e-05,45,0.5002839180882407,-4.415049161501232e-05,-0.6498136277575602,0.23560438285073948,3.276195365157917e-06,0.19920771435076126,0.0,370,0.0014221175161513574,0.0,0.30256991037538283,-0.023030125720705803,324000,3324.3541666666665,-0.023248842510780483,0.010505064985211058
0.0,8.92407079590791e-06,46,0.36059148825660703,-6.521991067264656e-06,-0.4550245835723471,0.24079589425350983,-1.5446061689691743e-05,0.14245354997448376,0.0,370,0.0008905271997894679,0.0,0.30643707436056533,-0.015557758965882105,331200,3324.3541666666665,-0.015275802221524656,0.006588724733664804
0.0,-5.4395862823020534e-05,47,0.4245761632637451,-6.238033722946673e-05,-0.5316449635400974,0.24456812468687533,-7.98447437550659e-06,0.10902634216585842,0.0,369,0.0011019061138943162,0.0,0.30853354681933676,-0.004599772335830435,338400,3324.3541666666665,-0.004428521283144913,0.007453375445941345
0.0,7.562516235789225e-05,48,0.4056472033220861,6.981678816326543e-05,-0.4172503023180696,0.2482588579878211,-5.808378462747467e-06,0.11915334701242428,0.0,369,0.0009962905064966189,0.0,0.30792836207719076,-0.00805010763872613,345600,3324.3541666666665,-0.008292187181318767,0.00749651773768968
0.0,-7.639500405773666e-06,49,0.32595616074692874,-2.1237032200523186e-05,-0.4971337129293927,0.24648125874617743,-1.359753178397048e-05,0.1528630568412325,0.0,369,0.0007984892433757833,0.0,0.30592271685008965,-0.0065548303586740716,352800,3324.3541666666665,-0.006341693081695479,0.006396355565686205
0.0,9.01401322961382e-06,50,0.33008709218414845,-1.2364724841915185e-05,-0.46993252559270693,0.24727871025139725,-2.1378739460751655e-05,0.1643395452136859,0.0,368,0.0008301080736612434,0.0,0.30519085334729495,-0.00017125534552821662,360000,3324.57,-0.00024634631468941666,0.006056460047138043
0.0,6.985527736337569e-06,51,0.4125319364356229,-5.385858713799891e-06,-0.8741276878226028,0.24288830076326842,-1.2371387334089806e-05,0.14089014638696418,0.0,367,0.0010943858220201536,0.0,0.30677637191884444,-0.003204154880095755,367200,3324.57,-0.003021610088790468,0.007986783436171593
0.0,-4.2103170906678275e-05,52,0.32111723586670543,-5.0236449080526026e-05,-0.3672723235844304,0.2466438008430931,-8.13327739872809e-06,0.11596482102707442,0.0,366,0.0007940015338849982,0.0,0.30819227745648103,0.0012781669941259485,374400,3324.57,0.0012468825198463428,0.006360489700092866
0.0,-7.684306674085357e-06,53,0.33950757993547814,-7.040562699094225e-06,-0.4312557040509723,0.250049657276462,6.437439118511484e-07,0.08668371815411817,0.0,366,0.0008594070766929824,0.0,0.3100214381267627,-0.012612518050979512,381600,3324.57,-0.012509029412731397,0.006565013495317491
0.0,-9.912778830206905e-07,54,0.34855621201676074,-7.0391188861802e-06,0.26485734161955343,0.25403779106559576,-6.047841187429883e-06,0.0971213957750135,0.0,366,0.0008620922932398873,0.0,0.3093970584648627,-0.015320363269808391,388800,3324.57,-0.015229597400304757,0.006603252286463051
0.0,4.811576825884599e-05,55,0.3754032265167874,5.504555293870455e-05,0.24682705780106878,0.2508382488614618,6.929786176815182e-06,0.15581647319888525,0.0,365,0.0009822998020087897,0.0,0.3058155646638523,-0.01332306707591503,396000,3324.57,-0.0136450785946313,0.00728162547759474
0.0,-0.00010640946226330732,56,0.3902165906871891,-0.00012133350090925166,0.2153727866433285,0.24922051217052196,-1.4924040247787297e-05,0.12406359211704324,0.0,364,0.001060364435805622,0.0,0.30770711882680496,-0.011574197401300399,403200,3324.74,-0.011238734833552767,0.008060359382796176
0.0,-1.6314780236433547e-05,57,0.29464883789863616,-2.138760744459534e-05,0.33236893066338136,0.2531565430517944,-5.072827329338107e-06,0.0696340816266214,0.0,364,0.0007603600759225195,0.0,0.3109852971124744,-0.0014249420254084308,410400,3324.74,-0.0012851271245333032,0.006225462825948682
0.0,-1.7004081350348328e-05,58,0.302821727481139,-2.1853139339101193e-05,-0.33709923902982536,0.26243343763788085,-4.849057802624418e-06,0.05923455904551054,0.0,364,0.0007085001613847728,0.0,0.3115366918009138,-0.0002642789177892243,417600,3324.74,7.393756664044731e-05,0.005535176069704065
0.0,5.710328716169386e-06,59,0.33896166434836766,1.1279744989738872e-06,-1.190437196639795,0.25935712983447406,-4.582354192051489e-06,0.07196333861747194,0.0,364,0.0009023310379808708,0.0,0.310866993444543,-0.0067969791052862084,424800,3324.74,-0.006826284199884709,0.00628880249869523
0.0,-1.2991736868853109e-05,60,0.37016245406051357,-2.089347421298979e-05,-0.5884903413577686,0.26495944619689454,-7.901737523102278e-06,0.08030720233617099,0.0,363,0.0009257922458543743,0.0,0.31040917188101175,-0.0015770849969738352,432000,3324.74,-0.00172914878220906,0.006087717660743117
0.0,-3.0752855865229334e-05,61,0.3350933420131347,-3.483220454915489e-05,-0.14257868575434837,0.25921373856032176,-4.079348723931699e-06,0.07237115190940953,0.0,363,0.0008239256695964269,0.0,0.3108507611429092,-0.005254229559801706,439200,3324.8,-0.005115347499853304,0.005455675924709404
0.0,-1.3697367319291423e-05,62,0.3659656277989815,-1.7865186384037194e-05,-0.45058999047776355,0.2561171201591798,-4.167818973186936e-06,0.0661201558665638,0.0,362,0.0008987278798781812,0.0,0.31120744908028725,-0.0013845920341011694,446400,3324.8,-0.0013709752653374764,0.006199320226132022
0.0,-5.349757670251589e-06,63,0.266891686067468,-9.0402317458157e-06,-0.24222984613486073,0.25966210473998985,-3.6904742292527886e-06,0.05144963707439797,0.0,362,0.0005873366914989489,0.0,0.3119663006209192,0.0006871594188351804,453600,3324.8,0.0009545549205643716,0.004310333060557963
0.0,-6.039918979952041e-06,64,0.3669739441790435,-9.507186430478537e-06,-0.4425695218681973,0.26339817982679486,-3.467267234900985e-06,0.06721388917618369,0.0,362,0.0011008357713184064,0.0,0.31114949724306823,0.0018133991527254157,460800,3324.8,0.0017780802399616376,0.006356165185321857
0.0,1.5508908116078688e-06,65,0.3218017744040856,-1.2506784352379127e-06,-0.35575211428460624,0.264936087284651,-2.8015690497534005e-06,0.06305308144303068,0.0,362,0.0007651493544800371,0.0,0.3113746181970078,-0.003327530795607215,468000,3324.8,-0.003500391571090852,0.005402416356211243
0.0,1.6602279859880669e-06,66,0.3100099866836277,1.5651761263520407e-06,-1.2251637106534665,0.2625643179995357,-9.505177146003707e-08,0.07152239022027485,0.0,361,0.0007485009716789459,0.0,0.31091817497497515,-0.003692258801338588,475200,3324.8,-0.0037676410678388838,0.005921202171977696
0.0,-4.489362354085101e-06,67,0.30219931288577967,-8.172541191538338e-06,-0.40692833431025666,0.2669556850778363,-3.683178799632896e-06,0.08442615800936305,0.0,361,0.0007777553996831818,0.0,0.31019080112456643,-0.006138635640856505,482400,3324.87,-0.006082791403958147,0.004654766388462073
0.0,9.253889827897697e-07,68,0.3055854939592007,1.751253636376189e-06,-0.24781790885345018,0.26306990154895676,8.258643571676491e-07,0.0771172461298999,0.0,361,0.0007291722292133563,0.0,0.3106104781766418,0.0008228483114385561,489600,3324.87,0.0008785581547234143,0.0047890474869675785
0.0,-1.4022887876577789e-05,69,0.285776349403378,-2.3623623226543693e-05,-0.6058374067147573,0.26687981358182333,-9.600735820466842e-06,0.07087587957610451,0.0,361,0.0007470210940323295,0.0,0.3109385679070912,-0.001093017257673117,496800,3324.87,-0.0009696586808317194,0.004994038910744892
0.0,-8.606124778573548e-06,70,0.2935318438787378,-1.1715422760023565e-05,-0.25603631977287544,0.262503505852172,-3.1092980348283447e-06,0.0674188909682115,0.0,360,0.0006572154159763458,0.0,0.31115483698903257,-0.012185937937610246,504000,3324.87,-0.012178895751461841,0.004642114615557494
0.0,4.639003893524897e-06,71,0.21069768283842735,7.109108714293625e-07,-0.20134963542394996,0.2658980706641599,-3.928093067351071e-06,0.0676891544651009,0.0,360,0.00047321013834034526,0.0,0.31115125595534177,-0.0011425152560840637,511200,3324.87,-0.0010272470738276053,0.003291790579694503
0.0,2.2286119499682847e-05,72,0.23571353304148138,2.0461309144880464e-05,-0.1390426047761289,0.2725273511174416,-1.8248095229066974e-06,0.06776350820156199,0.0,360,0.0005101312767201777,0.0,0.31114785397218336,-0.0035024342908629826,518400,3324.88,-0.0036126376257229753,0.003750893041082282
0.0,-9.820399314281848e-06,73,0.23708863026492058,-1.0528600755818056e-05,-1.2778305519786144,0.27165210996355327,-7.082016761710298e-07,0.07717049194499849,0.0,360,0.0005973808796830864,0.0,0.31064613090502835,0.00017345496950968352,525600,3324.89,0.00020280038709217247,0.004194213538406121
0.0,5.164552962510465e-06,74,0.2521159236543749,4.4693421861925853e-07,-1.0366150412859396,0.27083365499485906,-4.717619779508889e-06,0.06336841712870868,0.0,360,0.0006064658179352081,0.0,0.311338596076361,0.0032871824361016965,532800,3324.89,0.0032422540692364104,0.0041487912064957005
0.0,-2.3254046535589294e-05,75,0.2945112123618063,-3.274969036013085e-05,-0.8678330762892918,0.2715428616233016,-9.49564358381728e-06,0.07272682465108031,0.0,360,0.0007071822111105413,0.0,0.3108767523606877,-0.0023554065782633595,540000,3324.89,-0.0021181041289618937,0.005097592414170916
0.0,-2.0966939366151266e-05,76,0.31497243138360326,-2.4084068373789942e-05,-0.6817661401850206,0.2672399351611813,-3.1171290111108504e-06,0.06114670783143353,0.0,359,0.0007921968165213679,0.0,0.31150811834231257,0.012591442916058458,547200,3324.89,0.012375913420530203,0.00538291572082513
0.0,-6.628536218555002e-06,77,0.2798935350116782,-4.767811850444904e-06,-0.2808671670505609,0.27317690894249586,1.8607242236500107e-06,0.06250564150369765,0.0,359,0.0007312826476447097,0.0,0.31143961136690296,-0.003582658166211198,554400,3324.89,-0.003810927109764106,0.0050552143246224545
0.0,3.270179956338362e-07,78,0.17616889922044404,1.2184657367449472e-07,-0.11319982183358025,0.2731174053783928,-2.0517127640329047e-07,0.06524589898345608,0.0,359,0.0003681649736900937,0.0,0.31129481306388257,0.0008592015965250682,561600,3324.88,0.0009100985248298658,0.0028741815609933828
0.0,-1.0879612563859915e-05,79,0.31928353698999445,-1.3474881974829916e-05,-0.004696235190136259,0.27436064763380796,-2.595269485272089e-06,0.06173353899940901,0.0,358,0.0007810481873525218,0.0,0.3114796607458301,-0.0038008091670198078,568800,3324.88,-0.004031495798365853,0.004587246098543667
0.0,-7.283449932038881e-07,80,0.31291677677486507,-1.1864836690666818e-06,-0.42496955315981594,0.2724449193229278,-4.581387709510684e-07,0.05036382303126009,0.0,358,0.0007570043677888602,0.0,0.3120449610870509,0.0031583698549989742,576000,3324.88,0.0026954577819491357,0.0051153675606313825
0.0,3.51909651531052e-05,81,0.25281594795322726,3.510980874032417e-05,-0.25481126877996657,0.2720600115803499,-8.115750438956797e-08,0.06251414363139442,0.0,358,0.0006677528154657213,0.0,0.3114414100845655,-0.006356914842284,583200,3324.88,-0.0060310151152237,0.004468210202857676
0.0,-2.0315360729613214e-05,82,0.28792149350318136,-2.1847960947082418e-05,-0.18318253532446252,0.27918753695905846,-1.5326001650707785e-06,0.06759447004729832,0.0,358,0.0007279122121141754,0.0,0.31117800762610776,0.00119896790586209,590400,3324.88,0.0012358848746562554,0.004365778873281963
0.0,-2.3277899637271072e-05,83,0.21907006906431717,-2.3492024986410647e-05,-0.11784284951825622,0.27421980176830574,-2.14125582052366e-07,0.059474934117976955,0.0,358,0.000519271769477283,0.0,0.3115967764287557,0.0006693683805939787,597600,3324.88,0.0005598946601538855,0.0038824004185053127
0.0,5.232286723022913e-06,84,0.18292280484086995,3.8918056367242744e-06,-0.14063326848404753,0.27470862302101323,-1.340481226650403e-06,0.0570888325679929,0.0,358,0.00038253340592279175,0.0,0.31173385658789243,0.005155277515190795,604800,3324.83,0.0052219022972932435,0.003529591604025338
0.0,-7.478714527676923e-06,85,0.2675082560040786,-7.043136447261388e-06,-0.23962465038296407,0.2826030123028806,4.3557808856657376e-07,0.04804864176329738,0.0,358,0.0006327018785062079,0.0,0.31217226169806317,0.002218279835138378,612000,3324.83,0.002167113249922281,0.00420480998992477
0.0,1.473652482946457e-05,86,0.217920423231812,1.4175356082383198e-05,-0.000707049748254196,0.2773623095553309,-5.611679942055522e-07,0.06550909180105442,0.0,358,0.0005061074066836971,0.0,0.31127548356496154,-0.00161620769837995,619200,3324.83,-0.0016810905094947278,0.003691732988021003
0.0,-3.9617100894867206e-06,87,0.19923050736932077,-6.315673860088945e-06,-0.03691662767497951,0.2814618044758521,-2.353963689106997e-06,0.06567959690624207,0.0,358,0.0004220352966313766,0.0,0.3112752333267656,-0.0023327063714222106,626400,3324.83,-0.002398266569894918,0.0027646731267592715
0.0,1.1888548989344584e-05,88,0.15704845752231972,1.9651464664499842e-05,-0.07157048073237536,0.28577066343849294,7.76291675581153e-06,0.07871631429308935,0.0,358,0.00032960079774231534,0.0,0.31055696432631485,0.0010632405790452013,633600,3324.83,0.0009900581120855926,0.003060299789348678
0.0,-1.9761185632418494e-05,89,0.1860748507293858,-1.6838528770536478e-05,-0.05325091077931342,0.28037151066714494,2.92265703167848e-06,0.08040950105860632,0.0,358,0.00041701211969118483,0.0,0.3104806807995946,0.001173790740747095,640800,3324.95,0.0011435182209380214,0.0030865251132497036
0.0,4.108267319355807e-06,90,0.22095050177869519,-8.517826321083457e-07,0.022153076617017632,0.2855827794957256,-4.960049694026769e-06,0.09184258537544383,0.0,358,0.0005011373188211423,0.0,0.3098446241588819,0.0003044730101518079,648000,3324.95,0.0005103767532847766,0.0030369563776645233
0.0,4.7535210711623036e-06,91,0.18592729355447565,4.686143091929383e-06,-0.27021775377727064,0.2862090837829328,-6.737801191406257e-08,0.07595878762638976,0.0,358,0.0004434072408219778,0.0,0.31065464480607596,0.011632506100794426,655200,3324.95,0.011690197619571038,0.0033887841971129815
0.0,-0.00013990383985830907,92,0.19353579083139755,-0.00022533502319425854,-0.7298927513001456,0.27142879617947435,-8.543118483243831e-05,0.6992762251375687,0.0,358,0.0004485798151543779,0.0,0.2481100023200824,0.035441668924934694,662400,3324.95,0.036006327139468684,0.013251305457985727
0.0,-0.00041901927213301786,93,0.2762998034013167,-0.00047839679541289865,-5.376524585650167,0.27118495502545464,-5.937752024829782e-05,0.702078847623058,0.0,358,0.0008055488878329772,0.0,0.25197981224178967,0.10172333537418836,669600,3324.95,0.10126100353119843,0.03200892114714342
0.0,-0.0002152281085481088,94,0.2622777913627584,-0.00035357320490079895,-0.1818985778935515,0.27845106189008834,-0.00013834509700228287,0.28523641621091006,0.0,358,0.0006422327902512401,0.0,0.28810672147634037,0.027311489392205363,676800,3324.95,0.027705493709031172,0.024169736402915358
0.0,-0.00025042384849666393,95,0.20248192259175804,-0.0002734239631312901,-9.345960483564427,0.27574988936640754,-2.3000112923474147e-05,0.5681651449003429,0.0,357,0.0005278115261097221,0.0,0.26201473881643284,0.06733939287242868,684000,3324.81,0.06728103714682182,0.03295497919638719
