value_loss,policy_loss,episode_length,fps,clip_fraction,explained_variance,P01:episode_rewards,policy_entropy,epoch_idx,PMM:episode_rewards,frames,approx_kl_divergence,grad_norm,advantage_norm,P09:episode_rewards
1800755695.5465484,0.06609240466516439,289.1875,200,0.2371337890625,-19.37690233923495,0.0,0.0995807117581599,1,6.25,10240,3071500.138185272,1497621572.8580813,15.968712323904038,0.0
0.005068470427459637,0.0023538391794772906,294.77941176470586,183,0.2165771484375,-1.862645149230957e-09,0.0,0.9122739155776799,2,27.573529411764707,20480,0.012218855729257072,0.1459315180260794,15.968632763624191,75.0
0.003832497017192793,0.0009577489443472586,295.61,198,0.2546630859375,-1.862645149230957e-09,0.0,1.2460744377225637,3,31.25,30720,0.008196352991944877,0.11686802582002169,15.96869432926178,77.50000000000021
0.0028311612424303688,-0.0004998384332793648,297.4,207,0.2770263671875,7.450580596923829e-10,0.0,1.233776966482401,4,41.5,40960,0.005612033236843672,0.05117932678054513,15.968698304891586,100.0
0.003592456520270204,-0.0009617067153158132,297.17,212,0.3036376953125,3.3527612686157227e-09,0.0,1.468947948515415,5,41.5,51200,0.005537236857935568,0.041968814782389924,15.968699115514756,100.0
0.0037326195605828618,-0.0006707945649395697,296.26,217,0.30888671875,5.587935447692871e-09,0.0,1.5410950988531114,6,47.5,61440,0.006663231991853991,0.04354294571514132,15.968712174892426,100.0
0.00447164678781462,-0.0009760517063114093,301.38,219,0.268408203125,-1.0430812835693359e-08,0.0,1.556406920403242,7,68.0,71680,0.005313336254539535,0.04497035797819448,15.96870431303978,125.0
0.0031763690661918533,-0.0006135807598184329,301.15,223,0.2592529296875,-1.080334186553955e-08,0.0,1.5296733677387238,8,63.0,81920,0.004863572742556244,0.039808796036980384,15.96871308684349,125.0
0.002248078767864853,-0.0009915404808452876,299.33,224,0.3216552734375,-1.4528632164001465e-08,0.0,1.5016156166791916,9,47.0,92160,0.005383672774155457,0.040732862751664246,15.968489575386048,100.0
0.004873101754907338,-0.0005728711606934666,301.02,224,0.28798828125,1.601874828338623e-08,0.0,1.5854827284812927,10,49.75,102400,0.005538587487740188,0.049363286603702275,15.968710315227508,100.0
0.007229441911294998,-0.0015983471461368027,307.51,224,0.249365234375,-9.313225746154785e-09,0.0,1.6055857703089713,11,67.5,112640,0.0037023246562057468,0.04738852847957853,15.968717694282532,175.0
0.008899024422851199,-0.001208600710015162,322.04,226,0.225732421875,-1.0430812835693359e-08,0.0,1.6924305856227875,12,106.5,122880,0.0031367444966463156,0.05039381595194235,15.968717223405838,225.0
0.010453579620661912,-0.002009426950098714,334.83,227,0.2545654296875,1.4528632164001465e-08,25.0,1.6949427612125874,13,155.25,133120,0.0033690685463170665,0.053285033606590995,15.968717747926712,275.0
0.007876547534760903,-0.0011755360941606342,338.03,227,0.253125,4.097819328308106e-09,25.0,1.6737881623208524,14,166.0,143360,0.0040460650209070085,0.050679653834096484,15.968717610836029,277.5000000000002
0.00681820704857472,-0.001282817114406498,332.95,227,0.2922607421875,-1.1548399925231934e-08,25.0,1.7191794380545615,15,151.5,153600,0.00424213090414014,0.05361254835536798,15.968716424703597,275.0
0.007610045836918289,-0.0011348403553711251,333.88,227,0.2379150390625,-4.470348358154297e-09,25.0,1.6961761936545372,16,142.0,163840,0.0032574418573858566,0.05282995928036792,15.968717581033706,277.5000000000002
0.006887190203076443,-0.0013092945046082605,332.01,227,0.2515625,-5.215406417846679e-09,25.0,1.715084256976843,17,127.25,174080,0.0040525539782720445,0.051545773756631955,15.968715143203735,250.0
0.0072985763806570954,-0.0015084622846188722,331.55,227,0.266455078125,7.450580596923829e-10,22.500000000000007,1.7324980996549129,18,126.25,184320,0.003687128388332894,0.05053438525006332,15.968709594011306,302.5000000000002
0.006716041301115183,-0.0011314088565995916,332.63,228,0.2417724609375,-1.862645149230957e-09,0.0,1.6662740521132946,19,135.75,194560,0.003299651758243272,0.0510599316622665,15.968717050552367,355.00000000000045
0.008561399358222843,-0.0018462751279002987,336.32,229,0.275244140625,-6.7055225372314455e-09,22.500000000000007,1.6743803724646569,20,153.0,204800,0.00452235318308567,0.05154947492762334,15.96871754527092,425.0
0.008603282324111205,-0.001461184088839218,336.25,230,0.207958984375,0.0,25.0,1.6318036779761314,21,155.0,215040,0.002814376589890344,0.05079586087413253,15.968717980384827,425.0
0.010242128484424028,-0.0010838619942660443,339.29,231,0.1973388671875,4.097819328308106e-09,50.0,1.64903514534235,22,169.0,225280,0.0030169325587792173,0.053597155887077544,15.96871787905693,355.00000000000045
0.011869479958841111,-0.0016345885400369299,338.51,231,0.229345703125,1.564621925354004e-08,50.0,1.70417036190629,23,170.0,235520,0.0034287311059870264,0.05514725523762504,15.968717831373215,325.0
0.0144000504995347,-0.0013003539097553585,346.04,231,0.19638671875,2.9802322387695314e-09,50.0,1.7020358599722385,24,223.25,245760,0.002742769850885907,0.057199258552704954,15.968717724084854,432.5000000000006
0.012602085867183633,-0.001248213793769537,352.93,231,0.230126953125,4.8428773880004884e-09,75.0,1.7155304491519927,25,249.75,256000,0.0028889133957250126,0.05853906505394807,15.96871782541275,527.5000000000002
0.011464517497370253,-0.0009375677283969708,354.91,231,0.1873046875,-1.1175870895385742e-09,100.0,1.7470993518829345,26,264.75,266240,0.002636526151468388,0.054261728386352556,15.968717920780183,575.0
0.010943658985343063,-0.0014770740002859385,353.65,231,0.2356201171875,4.470348358154297e-09,75.0,1.7329022310674191,27,245.25,276480,0.003083540603131496,0.05772311647512233,15.968717813491821,552.5000000000002
0.008370847275682537,-0.0013618815472000278,341.43,232,0.25615234375,-7.450580596923829e-10,50.0,1.7231899455189705,28,205.0,286720,0.0031692989590283104,0.054907668030300935,15.968717366456985,480.00000000000045
0.006709796159793768,-0.0015292210391635308,329.02,232,0.2968017578125,-1.1175870895385742e-08,50.0,1.7663397133350371,29,160.75,296960,0.0041545740946958174,0.051797656479461815,15.968717056512833,330.0000000000004
0.0082716340265506,-0.0018920585240266518,323.3,232,0.273095703125,2.6077032089233397e-09,25.0,1.7519506320357323,30,135.25,307200,0.0036713494300670392,0.05273893516660132,15.968717539310456,250.0
0.005725958304901723,-0.001483605248358799,320.94,232,0.2873046875,-8.940696716308593e-09,0.0,1.7278441064059735,31,123.25,317440,0.0037620465657141723,0.04949636662462975,15.968717521429062,225.0
0.010700885219239353,-0.0016179455997189507,324.39,232,0.2456787109375,-8.568167686462402e-09,22.500000000000007,1.7429369658231735,32,142.75,327680,0.003500275089322713,0.05648710750074132,15.968717318773269,250.0
0.009948555614391808,-0.0007296514439076418,330.51,232,0.18349609375,-7.078051567077636e-09,25.0,1.7030161783099174,33,148.25,337920,0.0026578262487873872,0.0522223301523545,15.968717616796493,250.0
0.005137066339011653,-0.002327725166833261,326.53,233,0.309814453125,-1.1175870895385742e-09,25.0,1.5963663019239902,34,133.75,348160,0.004164541151209278,0.04851986834652742,15.968717449903489,250.0
0.002932043553411745,-0.0012003078740235652,319.08,233,0.234423828125,2.2351741790771484e-08,0.0,1.5623196437954903,35,94.75,358400,0.0034401626722114997,0.04477584288640603,15.968661695718765,200.0
0.003662616515703121,-0.001085682594384707,307.09,233,0.2673095703125,-4.470348358154297e-09,0.0,1.612097653746605,36,55.0,368640,0.003623369598676618,0.04648671714979012,15.968678438663483,125.0
0.0036477245449358263,-0.0009842765393841546,304.17,233,0.251318359375,-2.2351741790771484e-09,0.0,1.5238597780466079,37,46.5,378880,0.0035388601479098723,0.048588908089406455,15.968707537651062,100.0
0.002895664094454631,-0.0011904717179277214,305.74,233,0.2587890625,-1.1548399925231934e-08,0.0,1.4740825064480305,38,48.0,389120,0.0038797396893414772,0.042340765493857284,15.968701338768005,77.50000000000021
0.0021147628569312795,-0.0011454072082415223,302.4,233,0.335595703125,-2.123415470123291e-08,0.0,1.4665651820600032,39,39.0,399360,0.005560148844956814,0.04644571557221774,15.968607407808303,75.0
0.002142927675587103,-0.001300773600632965,297.5,233,0.299560546875,-1.4156103134155273e-08,0.0,1.4984803274273872,40,32.25,409600,0.004276211541491648,0.04467704701199657,15.968661201000213,75.0
0.0028364303590393547,-0.00107380712943268,295.54,233,0.2340087890625,-8.940696716308593e-09,0.0,1.5061329536139965,41,30.0,419840,0.0030987560204039253,0.04602643936724603,15.96850094795227,75.0
0.0028453514152475766,-0.0012682999884418677,295.39,233,0.28310546875,2.9802322387695314e-09,0.0,1.5026323840022087,42,33.75,430080,0.003550128187055179,0.04474142760031457,15.968397241830825,75.0
0.002832706374895899,-0.0008758118436162476,294.04,233,0.2331787109375,-4.470348358154297e-09,0.0,1.4044622331857681,43,36.25,440320,0.0035967372118022923,0.03959485296451937,15.968703258037568,75.0
0.003985861206797381,-0.0010975787890856736,297.4,233,0.2665283203125,-7.078051567077636e-09,0.0,1.5038983538746833,44,45.0,450560,0.004007871948851971,0.04272889791020682,15.96870943903923,75.0
0.006006283649807642,-0.0013730664917602554,307.93,234,0.2952392578125,-6.7055225372314455e-09,0.0,1.6368256121873856,45,62.25,460800,0.00454635482002459,0.047806024476976905,15.9687151491642,100.0
0.009570303552209225,-0.0011567272551474162,328.86,233,0.224658203125,5.960464477539063e-09,25.0,1.7098129905760289,46,110.5,471040,0.00299897495544883,0.053508115057773434,15.968717694282532,200.0
0.010309277051237586,-0.0008586736548750196,337.19,233,0.2256103515625,-3.3155083656311036e-08,25.0,1.682649727910757,47,133.75,481280,0.0029302343532208396,0.05549573837970275,15.968717604875565,275.0
0.008417429708060808,-0.00101688183931401,351.8,234,0.2244873046875,8.195638656616212e-09,50.0,1.6695870280265808,48,167.25,491520,0.0032121718155053713,0.05204087510225387,15.968717747926712,277.5000000000002
0.009735300112515688,-0.0010848151712707476,350.41,234,0.2447509765625,5.587935447692871e-09,47.50000000000001,1.7109365597367288,49,164.0,501760,0.0033078854524092095,0.05385694666180665,15.968717700242996,300.0
0.006803447607853741,-0.0013142355775926263,346.42,233,0.290673828125,-3.725290298461914e-09,25.0,1.7323157876729964,50,150.75,512000,0.003397968912668148,0.05279678923892496,15.968717312812805,275.0
0.0064507615943512064,-0.0015481994167203083,331.7,234,0.3134765625,2.6077032089233397e-09,25.0,1.739647487550974,51,129.0,522240,0.0044643384464734485,0.04991981611099744,15.968717515468597,252.50000000000023
0.00814823179589439,-0.0017032639956596541,333.04,234,0.306298828125,-5.587935447692871e-09,25.0,1.6820292986929417,52,125.25,532480,0.004133567990447773,0.05386664697168686,15.968716806173324,202.50000000000023
0.009920965763376444,-0.0016542344692425104,340.26,234,0.252587890625,-1.4156103134155273e-08,25.0,1.6746323585510254,53,140.25,542720,0.0035765718603215646,0.05217530342279386,15.968717551231384,250.0
0.010129475611029193,-0.001577951726358151,353.67,234,0.26171875,-3.3527612686157227e-09,25.0,1.6748476535081864,54,169.5,552960,0.0032479897838584293,0.0563725357275458,15.96871783733368,325.0
0.011864872212754562,-0.0012590094800543738,366.26,234,0.20576171875,-1.4901161193847656e-08,75.0,1.708261074870825,55,199.0,563200,0.00272016521482783,0.05274776247062666,15.968717873096466,375.0
0.011014769098619582,-0.0012087284074368653,354.4,234,0.198779296875,-1.1175870895385742e-09,72.50000000000001,1.707517546415329,56,206.25,573440,0.002386491304991978,0.05520288735937624,15.968717652559281,402.5000000000002
0.012406167326116702,-0.0019294728317618137,351.34,234,0.2346923828125,1.4901161193847657e-09,75.0,1.7175469048321248,57,211.5,583680,0.003021349784546601,0.05546781175431288,15.968717861175538,400.0
0.010427001490461408,-0.0015149643120821565,340.39,234,0.2323486328125,-2.6822090148925782e-08,72.50000000000001,1.6759592711925506,58,200.25,593920,0.002963342728261864,0.05539542754287478,15.96871771812439,355.00000000000045
0.011510184773942455,-0.0010726772670750506,337.13,234,0.1889404296875,-2.2351741790771484e-08,50.0,1.614411936700344,59,194.25,604160,0.0025032571474866926,0.056806573304879884,15.968717557191848,350.0
0.0125388840213418,-0.0018013947130384623,335.7,234,0.21025390625,1.4901161193847657e-09,50.0,1.5843536630272865,60,204.75,614400,0.0026414171318705827,0.056078895030005474,15.968717801570893,377.5000000000002
0.013649091876141028,-0.0013906947628129275,337.95,234,0.18701171875,-8.568167686462402e-09,50.0,1.6103369101881981,61,223.5,624640,0.002305964291269902,0.05419611894578524,15.968717855215072,502.5000000000002
0.012655363725571078,-0.0014801865894696676,345.86,234,0.2206298828125,-2.2351741790771484e-09,50.0,1.6667127385735512,62,258.25,634880,0.0027687487311538915,0.05449410387748029,15.968717700242996,552.5000000000002
0.01067851526204322,-0.0021395663086877905,342.51,234,0.2203857421875,-1.080334186553955e-08,72.50000000000001,1.635438671708107,63,246.75,645120,0.0029364384680320653,0.05261846626146159,15.968717622756959,550.0
