P01:episode_rewards,PMM:episode_rewards,explained_variance,frames,policy_entropy,episode_length,P09:episode_rewards,advantage_norm,epoch_idx,policy_loss,value_loss,fps,grad_norm
0.0,2.32,0.8722440546751022,272000,1.3734078979492188,215.64,6.0,1.1474421262741088,34,-0.0013760131056187674,0.010265682988101616,832,0.25233744523754537
0.0,2.21,0.9517813378572464,280000,1.3682479429244996,211.04,6.0,0.7508145025372506,35,-0.0006195547714014538,0.00469313337089261,832,0.18237241545321445
0.0,2.23,0.9315295374393463,288000,1.3631136453151702,211.27,6.0,0.8609005936980247,36,-0.0014623027271591126,0.0061899391689803455,833,0.20441539510605683
0.0,2.03,0.9472040098905563,296000,1.3564428067207337,203.86,5.1000000000000085,0.8223606723546982,37,-0.0006797566139721312,0.0056638511763594575,833,0.19116280990833892
0.0,2.1,0.9720321238040924,304000,1.3394291734695434,206.96,6.0,0.596823313832283,38,-0.0005775866622570903,0.0028467562404694037,833,0.14192159741907548
0.0,2.09,0.9484150725603103,312000,1.365400071144104,207.47,5.1000000000000085,0.7850578366219998,39,-0.00033932685204490553,0.005199710328015499,833,0.17587762487486974
0.0,2.16,0.9632020717859269,320000,1.3514941489696504,212.45,5.0,0.7514432829618454,40,-0.0015645495231729001,0.004572125958220568,833,0.18101157192613268
0.0,2.17,0.827789899110794,328000,1.3603470063209533,214.7,6.0,1.117201056778431,41,-0.002440634540107567,0.010893456869525834,834,0.27895725893033324
0.0,2.45,0.8842394483089447,336000,1.3684934020042419,221.93,6.1000000000000085,1.0731989213824271,42,-0.001767484308220446,0.008960530943004414,834,0.26328345549395604
0.0,2.01,0.7535428804159164,344000,1.354996268749237,198.65,5.1000000000000085,1.33671767026186,43,-7.092601736076176e-05,0.013366108703776263,834,0.3590826565315834
0.0,1.85,0.9271676683425903,352000,1.3482501542568206,194.88,5.0,0.9065427169203758,44,-0.0007497131754644215,0.0066290435299742965,834,0.21854086527961317
0.0,2.11,0.9269497859477996,360000,1.3551365160942077,206.59,5.0,0.9655326309800148,45,-0.0014334659631822433,0.0068576634768396615,834,0.21771703746163357
0.0,2.15,0.8858642441034317,368000,1.3544845366477967,210.39,5.0,1.075414200425148,46,0.0007822885893983767,0.008640721415285952,834,0.25262650664356806
0.0,2.03,0.8623435229063035,376000,1.3521977174282074,208.67,5.0,1.159445875287056,47,-0.0013372906995937229,0.010426591134746558,835,0.2797375109887901
0.0,2.06,0.8581977564096451,384000,1.3485243582725526,210.22,5.0,1.1828996512293815,48,-0.0009137387925147777,0.010092173202428967,835,0.2803253086505922
0.0,2.08,0.9039053583145141,392000,1.3480446124076844,210.05,5.0,1.0609971722960472,49,-0.0027379122670390644,0.008159535136073828,835,0.27222112160921613
0.0,2.18,0.8222556221485138,400000,1.334151291847229,210.76,5.0,1.1571483087539673,50,-0.0017099826864432543,0.009953239138121716,835,0.28134277245306794
0.0,2.39,0.8093140381574631,408000,1.3265073597431183,217.21,6.0,1.3816495418548584,51,-0.0003267506859265268,0.013473969246260821,836,0.31480515118849106
0.0,2.18,0.825169552564621,416000,1.3363427007198334,209.02,5.0,1.2546490612626076,52,-0.002779440152226016,0.01129831901867874,836,0.33015705650427657
0.0,2.26,0.7553061914443969,424000,1.315358488559723,213.73,6.1000000000000085,1.4239809519052506,53,-2.442084834910929e-05,0.014379315555561333,836,0.334262272076573
0.0,1.94,0.8584930157661438,432000,1.3267089855670928,203.33,4.0,1.2231094229221344,54,-0.004928265010821633,0.01106282718188595,835,0.3500641655324877
0.0,2.04,0.9272338724136353,440000,1.327541357278824,206.84,5.0,0.9720559257268906,55,-0.0014979311957722529,0.006851421109749936,836,0.24521145854614446
0.0,2.3,0.8752302831411362,448000,1.3357462358474732,217.49,5.0,1.2092552304267883,56,-0.0014970874937716872,0.010475282311672345,836,0.2992028784352315
0.0,2.33,0.8653948795795441,456000,1.3124148333072663,217.24,5.0,1.2568973451852798,57,9.434497565962375e-05,0.011210246717673726,836,0.2963705668582765
0.0,2.72,0.8398422056436539,464000,1.3063404977321624,230.77,5.0,1.2905001291632652,58,-0.005523193304616143,0.0135465331049636,837,0.361954629993138
0.0,2.79,0.8912331986427308,472000,1.3194714391231537,233.09,6.0,1.1856830474734306,59,-0.002024890274333302,0.010179403015063144,837,0.31333167040788
0.0,3.24,0.939768477678299,480000,1.3209343147277832,252.38,7.0,0.9437573057413101,60,-0.0003814128218073165,0.006472131131449715,838,0.24154940652368576
0.0,3.14,0.9255231255292893,488000,1.3273273265361787,246.58,7.0,0.9344045287370681,61,-0.0007645575886999723,0.00654404288972728,838,0.23400641900037983
0.0,3.18,0.9030882716178894,496000,1.3284909892082215,248.89,9.0,1.0715539875626563,62,-0.0005359735192905646,0.008729142973315902,839,0.26075253641250096
0.0,3.02,0.9145498311519623,504000,1.3403964412212372,240.59,7.200000000000017,1.0406344702839851,63,-0.00172213257959811,0.007721617154311388,839,0.24084821702718376
0.0,3.11,0.9260573911666871,512000,1.339730634689331,244.76,7.200000000000017,0.9463818642497063,64,-0.002193562680768082,0.0068934085802175105,839,0.2309632723119222
0.0,2.81,0.8935718232393265,520000,1.3453068709373475,232.98,6.0,1.1897061404585838,65,-0.001665495685301721,0.010153193410951644,839,0.29000704045911346
0.0,2.98,0.9525444555282593,528000,1.3300083136558534,239.86,7.1000000000000085,0.7622513905167579,66,7.164076267144992e-05,0.004578367024660111,840,0.17790967266508598
0.0,2.63,0.8736418879032135,536000,1.323639054298401,227.8,6.0,1.2252774900197982,67,-0.0016044796162805143,0.010548384382855148,840,0.31456588540323094
0.0,2.51,0.8517535620927811,544000,1.3082537299394608,224.26,6.0,1.1906766659021377,68,-0.004821000791052938,0.010824641038198024,840,0.3749878400485016
0.0,2.97,0.869726145863533,552000,1.3095307958126068,235.97,7.0,1.3254886883497239,69,-0.0029574952251277863,0.011832440209109335,840,0.355028997800541
0.0,3.22,0.8860520929098129,560000,1.3079185485839844,245.37,7.0,1.254518809914589,70,-0.005529541380237788,0.011515613745432347,841,0.35732936717406305
0.0,3.53,0.8779833418130875,568000,1.3218706357479095,256.65,8.100000000000009,1.1867821142077446,71,2.9970962168590633e-06,0.010145756418351084,841,0.30445511823924504
0.0,3.31,0.9137495225667953,576000,1.3338314664363862,250.58,8.100000000000009,1.0789518019556998,72,8.855163585394621e-05,0.008055836729472503,842,0.2659490490026169
0.0,2.91,0.9150301229953766,584000,1.3348371648788453,236.24,7.0,1.0175066983699799,73,-0.0029517054816824385,0.007230724232504144,841,0.2614649993235175
0.0,2.72,0.9336177974939346,592000,1.3291164922714234,229.51,7.0,0.925249148607254,74,-0.0007030533082433976,0.006284347730688751,841,0.2331911187701747
0.0,2.66,0.9120351582765579,600000,1.3357636177539824,224.33,7.200000000000017,1.1332017061114312,75,-0.0007771057228092104,0.009471911101136356,842,0.3072463153914806
0.0,2.61,0.8991426873207092,608000,1.3152522313594819,223.98,6.0,1.1315459471940994,76,-0.003826381998624129,0.009360452516702936,842,0.28750308480122855
0.0,3.16,0.9320976340770721,616000,1.307400631904602,244.14,8.0,0.9907397359609604,77,-0.001404131870922356,0.006923380505759269,842,0.23681415347511595
0.0,3.28,0.8531143802404404,624000,1.3159167063236237,248.95,8.0,1.3180518743395806,78,-5.120576970512048e-05,0.011965304265031592,842,0.3483257839066221
0.0,3.58,0.8818767112493515,632000,1.3190460562705995,259.75,9.0,1.2280775532126427,79,-0.0063012578047346324,0.01259858681121841,842,0.3658825414087305
0.0,3.27,0.9032260680198669,640000,1.3290099012851715,246.13,9.0,1.1224812376499176,80,-0.0036100022839355007,0.010032908046850935,842,0.28711245446528993
0.0,3.4,0.8918616330623627,648000,1.317085350751877,251.43,9.0,1.1678471183776855,81,-0.001649611037573777,0.009405059036798774,842,0.28031163358170713
0.0,3.6,0.8906841272115708,656000,1.3007809281349183,253.68,9.0,1.298257195353508,82,-0.0042959116818383335,0.011657432143110782,842,0.35579885746863
1.0,3.84,0.8792888355255127,664000,1.3154173016548156,264.75,8.100000000000009,1.1942086777091026,83,-0.0017785945134210124,0.009818552791839465,843,0.300567494436566
1.0,4.06,0.8570953971147537,672000,1.309709551334381,271.31,9.0,1.3063958084583283,84,-0.002011508357245475,0.012030646483181045,843,0.35081102700477146
1.0,4.15,0.876197025179863,680000,1.2944325506687164,274.88,8.0,1.335188399553299,85,-0.006815288597717881,0.012410756116732955,843,0.349907013728383
1.0,4.01,0.8587778264284134,688000,1.3015910387039185,271.41,9.0,1.3756253767013549,86,0.0001488724147202447,0.012476628401782364,843,0.35224138345994016
1.0,4.63,0.784332526922226,696000,1.3023687243461608,291.47,9.0,1.5376671224832534,87,-0.005339515941450372,0.01586165692191571,843,0.40943137802327667
1.0,4.46,0.8736916536092758,704000,1.2742018216848374,284.03,9.0,1.295391263961792,88,-0.0049795748735778035,0.011157949101179837,844,0.36806095305906383
1.9000000000000004,4.98,0.8491112816333771,712000,1.2810660481452942,295.77,10.0,1.3945073771476746,89,-0.002981474055850413,0.013195449644699693,844,0.3923451696309786
2.0,5.24,0.838931851387024,720000,1.2738023793697357,303.31,10.0,1.5203561913967132,90,-0.00455138340126723,0.015285168141126633,844,0.41762124782257026
2.0,5.29,0.7563604086637497,728000,1.2331785755604505,304.77,10.0,1.582844353914261,91,0.0024388537398772315,0.019051151850726457,844,0.4346895094808195
2.0,5.83,0.7872243028879166,736000,1.2801902282238007,322.81,10.0,1.6853328269720078,92,-0.00655525756534189,0.019023049669340254,844,0.4631262573392646
2.0,5.44,0.8748751991987228,744000,1.2614163839817047,311.17,9.0,1.2946985846757888,93,-0.0019648328723269517,0.011435169575270266,845,0.3606231282514261
2.0,5.54,0.8422016370296478,752000,1.2614111113548279,312.13,10.0,1.442185725569725,94,-0.0024494436795066575,0.013990769719239324,845,0.3758097052780089
2.0,5.96,0.7884329175949096,760000,1.2302021753787995,327.05,10.0,1.697817384004593,95,-0.003759270180016756,0.018710301984101535,845,0.46676623705126075
2.0,6.43,0.8212299644947052,768000,1.2548224687576295,335.7,11.100000000000009,1.523061801791191,96,-0.0015642632977687753,0.01534519690554589,846,0.4121973549858331
2.0,6.79,0.8600577664375305,776000,1.2518611860275268,342.77,12.0,1.4240232914686204,97,-0.003782394511508755,0.013797732363454997,846,0.3908058431386632
3.0,6.82,0.8414488393068313,784000,1.2652212250232697,345.79,12.0,1.4788575196266174,98,-0.006576015077298507,0.014664278659038245,847,0.40850981801171643
3.0,6.7,0.7949399995803833,792000,1.2398937356472015,338.03,12.0,1.6469555014371873,99,-0.005480583601747639,0.018217462971806528,847,0.46837562095590807
3.0,6.98,0.8175508081912994,800000,1.2190545761585236,346.4,12.100000000000009,1.5985979926586151,100,-0.006411939824174624,0.017261695992201568,847,0.4308165365201752
3.0,6.91,0.8229765713214874,808000,1.256176598072052,349.36,11.0,1.568842395544052,101,-0.002930293582030572,0.016161798341199754,848,0.416159390895723
3.0,6.97,0.8266646856069565,816000,1.251964064836502,349.44,11.0,1.6062204903364181,102,-0.0033164303231751546,0.016941954877693205,848,0.44492091420696134
3.9000000000000004,7.21,0.810415500998497,824000,1.235098180770874,359.94,11.100000000000009,1.5557041907310485,103,-0.005951639453414827,0.016262838714756072,848,0.4444136875577549
3.9000000000000004,7.02,0.810887741446495,832000,1.2545143151283265,360.52,11.0,1.5734889793395996,104,-0.004904900451365392,0.016460760929621756,848,0.43229771066848016
3.0,7.1,0.8144277381896973,840000,1.2629106283187865,356.73,11.0,1.5720905524492264,105,-0.004641704919995391,0.01664563363417983,848,0.4000069429780511
3.0,7.22,0.830155621767044,848000,1.2530181431770324,358.43,11.0,1.406927419900894,106,-0.0023008140875026583,0.013226159112527967,848,0.3827114822161058
3.0,7.15,0.8039267921447754,856000,1.2348101651668548,356.64,11.0,1.5693541753292084,107,-0.004904754918534308,0.01670354955131188,849,0.44232605802963376
3.0,7.53,0.8529917883872986,864000,1.2369414532184602,360.25,12.0,1.5096051973104476,108,-0.008195389953907579,0.015436102435924113,849,0.4594930857014993
3.0,7.58,0.8349751138687134,872000,1.210061045885086,362.74,12.100000000000009,1.480729985833168,109,-0.001659911599708721,0.014679328110069036,849,0.4235661058354742
3.0,7.27,0.8092957133054733,880000,1.2320867264270783,353.89,12.100000000000009,1.5798271107673645,110,-0.00324353615520522,0.016537954290397464,849,0.4470569928439342
3.0,7.48,0.7855596166849136,888000,1.2391904628276824,357.71,13.0,1.7240007597208022,111,-0.00449708791449666,0.01948346134275198,850,0.5048468264519214
3.9000000000000004,7.92,0.780742678642273,896000,1.1987044429779052,366.49,12.100000000000009,1.7222782784700394,112,-0.006380485933623277,0.019548876439221204,850,0.5238340749912891
4.0,8.23,0.8141171997785568,904000,1.1631278347969056,370.25,13.0,1.6672994697093964,113,-0.005653332744259387,0.0183931655716151,850,0.48135998603304964
4.0,8.33,0.8233016449213028,912000,1.2141146337985993,382.45,13.0,1.6013774865865706,114,-0.005456985147902742,0.017124346783384682,850,0.4330727341151917
5.0,8.81,0.813673910498619,920000,1.2096404612064362,399.31,12.100000000000009,1.5322092801332474,115,-0.003291558608179912,0.01556332052219659,850,0.4186114694149498
5.0,8.96,0.8255977016687394,928000,1.171902836561203,403.52,13.0,1.530164132118225,116,-0.004446745816385374,0.015907037442084403,850,0.39661631095073896
5.0,8.77,0.8176763546466828,936000,1.1557154858112335,406.51,13.0,1.5690549784898757,117,-0.007037626369638019,0.016374732721596955,850,0.4532909756720077
4.0,8.62,0.785743048787117,944000,1.1741538524627686,406.46,13.0,1.648482897877693,118,-0.00382753392419545,0.01763992634601891,851,0.46465292522299
4.9,8.8,0.8065373474359512,952000,1.1828204572200776,407.38,13.0,1.6797850143909454,119,-0.004663960636244155,0.018608964909799398,851,0.4772935618265437
5.0,8.89,0.7264550852775574,960000,1.1154362094402313,413.79,13.0,1.813366026878357,120,-0.009970736590621527,0.02263503212016076,851,0.576697611024123
4.9,8.89,0.685753366947174,968000,1.1355263148248196,414.62,14.0,1.8374553191661835,121,-0.0014240532924304715,0.025602594818919897,851,0.6087189667179855
5.0,8.99,0.7674987155199051,976000,1.1694215893745423,422.96,14.0,1.7857581168413161,122,-0.0074074709205888215,0.021088112890720368,851,0.5109702892923229
5.0,9.25,0.7928576791286468,984000,1.1907545518875122,427.97,14.0,1.6139442044496537,123,-0.0020570670675988368,0.017068928442895412,851,0.4542584910049671
5.0,8.89,0.8046730095148087,992000,1.2164388191699982,418.75,14.0,1.6151694810390473,124,-0.008140022241568658,0.017504638144746423,851,0.4749354014648047
4.9,9.25,0.7965198904275894,1000000,1.2012981688976287,423.0,14.100000000000009,1.6796012049913407,125,-0.0029115637321956455,0.01836262648459524,852,0.48865928499594746
4.9,9.37,0.7754464387893677,1008000,1.2045238435268402,424.29,15.0,1.6761746448278427,126,-0.00015320684178732336,0.018680771286599337,852,0.4666692199435238
5.0,9.89,0.7768077254295349,1016000,1.197424134016037,437.64,15.0,1.7733005118370055,127,-0.006065152418450452,0.020755085265263915,852,0.5007106290946345
5.0,9.83,0.7413547098636627,1024000,1.182992901802063,433.82,14.100000000000009,1.9186321640014647,128,-0.002984246345004067,0.02422071016393602,852,0.565079295721254
5.9,10.77,0.7045013630390167,1032000,1.1677871584892272,452.04,17.0,1.8327410155534745,129,-0.008462292038602754,0.022296318730805068,853,0.5470620969499465
6.0,10.83,0.7492912828922271,1040000,1.167472048997879,458.67,17.0,1.80985910654068,130,-0.006833526331174653,0.02144283895380795,853,0.5143117748335431
6.0,10.92,0.7734233230352402,1048000,1.1711293005943297,454.05,17.0,1.8370449984073638,131,-0.0019433325744466856,0.022151003964245318,853,0.5200140091650849
6.0,11.09,0.7666324800252915,1056000,1.1709391927719117,459.79,17.0,1.8066351342201232,132,-0.0038332619203720244,0.02129941071383655,853,0.5447778819872919
5.0,10.99,0.7662203216552734,1064000,1.1739106905460357,464.96,17.0,1.820853772163391,133,-0.00663458884904685,0.02176818821579218,854,0.5487538356677579
5.9,11.66,0.7736132019758224,1072000,1.2013877844810485,484.57,18.0,1.779317063689232,134,-0.002715944843366742,0.020730962697416543,854,0.49668404310823466
6.0,11.1,0.7707070165872574,1080000,1.1672893524169923,477.79,17.0,1.7313444542884826,135,-0.005497153751202859,0.019644604735076426,854,0.5382838838155156
6.0,10.96,0.7676256102323532,1088000,1.1549278056621552,473.9,17.0,1.7567959308624268,136,-0.004719754452235065,0.020142015698365868,854,0.5230123530078647
6.0,11.43,0.7173853385448455,1096000,1.143115429878235,489.97,17.10000000000001,2.026183010339737,137,-0.011673683203698602,0.02676509216427803,854,0.6161916350499357
7.0,11.55,0.7235985887050629,1104000,1.1135373532772064,496.72,17.0,1.8721789014339447,138,-0.0037317404757777695,0.023037158232182265,854,0.5596762433902017
7.0,12.49,0.7212924462556839,1112000,1.1180658066272735,520.87,19.0,1.8418331551551819,139,-0.0031839905976084994,0.022270337948575615,854,0.5613261281817843
7.0,12.63,0.7322258245944977,1120000,1.0319142246246338,526.61,19.0,1.910675060749054,140,-0.015056741597218206,0.025059049129486085,855,0.590918640375862
7.0,13.39,0.6947637975215912,1128000,1.076446623802185,538.07,20.0,2.082374851703644,141,0.0005492126289755105,0.028823945028707384,855,0.6369639938260997
7.0,13.76,0.7291458237171173,1136000,1.1125964415073395,541.26,22.0,2.001594225168228,142,-0.014707183637656272,0.026714070858433844,855,0.6176952284830296
7.9,14.09,0.7310861670970916,1144000,1.1157663679122924,550.02,22.10000000000001,2.077318180203438,143,-0.016116096882497002,0.02875416221562773,855,0.6715254423828096
7.9,13.96,0.7189540123939514,1152000,1.119236365556717,547.91,23.0,1.9553254354000091,144,-0.004142930727539351,0.024681907128542662,855,0.5662946602581463
7.0,13.64,0.7491701513528823,1160000,1.1133005130290985,532.8,22.0,1.9614878571033478,145,-0.007161620280239731,0.025307063283398747,855,0.5888224963234143
7.0,13.46,0.7527033185958862,1168000,1.0997292393445968,527.93,21.10000000000001,1.9541366750001907,146,-0.008319639407563955,0.025379058909602462,855,0.5637484142831615
6.9,13.55,0.7311643385887145,1176000,1.0476320576667786,525.45,22.0,1.8979474771022797,147,-0.00889600507391151,0.023363373894244432,855,0.5963530345552478
7.0,13.46,0.7347911459207535,1184000,0.9910610032081604,524.2,22.0,2.017169227600098,148,-0.006552145264868159,0.02699388047680259,856,0.6304937660484744
6.0,13.31,0.512776871919632,1192000,0.9043151351436972,516.37,21.0,2.3095903968811036,149,-0.010826593447709455,0.0422914874041453,856,0.9151481615317641
6.0,13.06,0.7503726041316986,1200000,1.0315724921226501,507.81,21.0,1.9671179735660553,150,-0.00495578065078007,0.025425493991933765,856,0.5881915161413096
6.0,13.29,0.7396975368261337,1208000,1.0708783978223801,516.99,22.0,1.8125058031082153,151,-0.005534940402721986,0.021817078334279358,856,0.5127507576593451
7.0,13.71,0.773727245926857,1216000,1.0574304205179215,525.29,22.10000000000001,1.816509222984314,152,-0.006394636300974525,0.02157774942461401,856,0.5698276000936003
7.0,13.39,0.7230463218688965,1224000,1.1234606999158858,523.69,21.0,1.9258148503303527,153,-0.005806792148650857,0.02439010496251285,856,0.5654285629479076
7.0,13.38,0.7479251831769943,1232000,1.164543751478195,533.53,21.10000000000001,1.7887924993038178,154,-0.00429773035884864,0.020961373737081887,857,0.5143300010081923
7.0,13.21,0.7031829398870468,1240000,1.1121775656938553,533.19,20.0,1.9590534341335297,155,-0.010458381423959509,0.025856322711333632,857,0.5502091595640857
8.0,13.86,0.7221885704994202,1248000,1.0798773241043091,552.73,20.0,1.9199012982845307,156,-0.009570506092713912,0.02445669684559107,857,0.5618579945868525
9.0,15.01,0.7072730898857117,1256000,1.0424180346727372,576.23,22.0,2.015312565565109,157,-0.009442701357911573,0.026506162602454423,857,0.6307605500400156
9.0,15.2,0.7174122405052185,1264000,1.0584962254762649,578.98,21.10000000000001,1.9618929505348206,158,-0.005624013710303188,0.025446945866569877,857,0.6103195101430435
9.0,15.07,0.722447122335434,1272000,1.05287692964077,581.16,21.10000000000001,1.9726489508152008,159,-0.0033011925790924577,0.02586538533680141,858,0.6111310821560669
9.0,15.32,0.705926986336708,1280000,1.0599409967660904,590.18,22.0,2.086579819917679,160,-0.005864394624950364,0.028773188502527774,858,0.6450373303333201
9.0,15.77,0.7415284794569016,1288000,1.0774972677230834,590.74,23.10000000000001,1.8629241704940795,161,-0.008134688718710094,0.022960015474818646,858,0.5426035603042318
9.0,15.85,0.7427341222763062,1296000,1.0987000632286072,591.42,24.0,1.9844706976413726,162,-0.005098226655172766,0.02567486433312297,858,0.5837616637672803
9.0,16.18,0.7335757821798324,1304000,1.1241091591119767,594.91,24.0,2.0243537998199463,163,-0.004611661375383847,0.027071384810842574,858,0.5888152857784081
9.0,16.25,0.7024750137329101,1312000,1.1375922417640687,592.89,24.0,2.020355042219162,164,-0.009174665368045681,0.026840042332187296,859,0.6096476072162141
9.0,16.0,0.6813045966625214,1320000,1.1131676864624023,599.3,24.0,2.1068560886383056,165,-0.01155543092667358,0.029422574127092958,859,0.6102078356726254
9.0,16.69,0.7126896077394486,1328000,1.106143087744713,602.22,25.10000000000001,2.080910519361496,166,-0.009528258217032999,0.02862764338962734,859,0.6191194861460407
9.0,17.16,0.7350637334585189,1336000,1.1166237860918045,611.26,28.0,1.9138767838478088,167,-0.0071387617563595995,0.024134984845295547,859,0.5618629358796617
10.0,17.37,0.7158524614572525,1344000,1.1301473021507262,624.08,27.10000000000001,2.0818917429447175,168,-0.008389501721394481,0.028857198543846607,859,0.6133388796937893
10.0,17.75,0.6411710453033447,1352000,1.1262971568107605,632.84,28.0,2.080918610095978,169,-0.010811657629674301,0.02842976321466267,859,0.5797027528546946
10.9,18.35,0.7260708111524582,1360000,1.1355729043483733,648.52,29.0,1.9526600581407547,170,-0.00782280807819916,0.025185484876856207,860,0.5862754790109865
10.0,18.15,0.7112500739097595,1368000,1.1204543495178223,641.93,28.10000000000001,2.076588025093079,171,-0.010846216689096765,0.029145205104723574,860,0.6649341976521178
10.0,18.09,0.702203848361969,1376000,1.1020373725891113,638.49,28.0,1.9964072465896607,172,-0.01169421551458072,0.02656881235539913,860,0.5905718766035973
10.0,18.16,0.6880223727226258,1384000,1.0639301896095277,637.92,28.0,2.073900867700577,173,-0.008877306100985152,0.029140525441616775,860,0.7187690060261063
