#{"t_start": 1542727526.746297, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,129,6.621815
0.0,127,8.582259
4.0,299,15.130736
1.0,157,17.794848
0.0,129,19.897478
5.0,350,26.40547
0.0,127,28.427333
0.0,125,30.625699
0.0,127,32.742046
1.0,175,35.848142
1.0,173,38.886329
4.0,298,44.235737
0.0,129,46.331422
0.0,127,48.4809
0.0,129,50.763615
2.0,204,54.565018
0.0,129,56.751162
4.0,301,62.036738
0.0,125,64.292634
0.0,125,66.33947
0.0,129,68.527664
2.0,224,72.710159
1.0,155,75.351116
1.0,173,78.168934
1.0,157,80.888565
2.0,200,84.510162
0.0,125,86.653293
1.0,173,89.760921
3.0,230,94.036269
1.0,157,96.742896
2.0,190,100.042737
3.0,250,104.748803
0.0,127,106.954911
4.0,301,112.687117
3.0,248,117.354361
2.0,200,121.199196
1.0,155,123.884142
1.0,153,126.571856
1.0,157,129.152003
1.0,174,132.356275
2.0,202,135.821478
2.0,202,139.366204
5.0,350,146.176121
0.0,127,148.413733
0.0,129,150.845331
2.0,202,154.448464
1.0,171,157.437408
0.0,127,159.837103
0.0,129,161.968784
0.0,127,164.116492
3.0,246,168.390078
4.0,297,173.612741
9.0,404,180.859991
2.0,198,184.312638
2.0,198,187.976759
0.0,127,190.152664
2.0,198,193.421157
3.0,246,197.885889
4.0,297,203.166091
5.0,329,209.215361
2.0,202,212.634619
0.0,129,214.72478
1.0,155,217.571856
0.0,127,219.796028
1.0,155,222.358742
0.0,129,224.610038
2.0,202,228.386983
3.0,246,232.742686
0.0,127,234.777257
0.0,127,237.079039
0.0,125,239.088091
1.0,157,241.693389
9.0,404,249.178479
9.0,404,256.567082
2.0,198,259.928808
0.0,127,262.153671
0.0,127,264.406349
9.0,380,271.076088
4.0,278,276.264589
5.0,350,282.416288
0.0,129,284.652753
2.0,202,287.990242
2.0,202,291.598083
2.0,198,295.227328
0.0,127,297.3911
3.0,230,301.586079
3.0,248,305.787818
10.0,451,314.10566
4.0,297,319.394804
9.0,423,327.088174
10.0,431,334.966958
2.0,202,338.695198
1.0,175,341.984056
4.0,296,347.119974
5.0,350,353.561943
2.0,202,357.137716
1.0,176,360.480711
0.0,127,362.641949
0.0,129,364.693992
2.0,202,368.264201
3.0,250,372.83718
6.0,379,379.846065
2.0,198,382.973625
6.0,382,389.962758
0.0,125,392.037421
2.0,185,395.109898
1.0,155,397.957945
2.0,207,401.688155
0.0,129,403.859054
1.0,157,406.790297
0.0,127,408.779989
2.0,198,412.252204
1.0,152,414.871844
0.0,129,417.211285
0.0,127,419.312508
4.0,297,424.468914
0.0,127,426.803212
5.0,348,433.050823
1.0,177,436.327256
2.0,203,439.750977
2.0,205,443.417475
0.0,129,445.68853
1.0,155,448.483539
0.0,127,450.491745
2.0,187,453.939069
2.0,186,456.979281
0.0,125,459.126654
5.0,326,465.24021
5.0,350,471.484693
0.0,129,473.78688
0.0,127,475.794672
0.0,127,477.822721
2.0,206,481.434652
3.0,250,485.850308
5.0,292,491.006613
4.0,278,496.03539
0.0,127,498.112865
0.0,127,500.26766
1.0,172,503.260372
1.0,155,505.9343
2.0,203,509.56621
0.0,127,512.025674
3.0,228,516.015756
2.0,200,519.592849
0.0,127,521.853705
1.0,155,524.348681
0.0,127,526.417046
5.0,350,532.810673
2.0,187,535.820699
0.0,129,538.16164
4.0,295,543.653153
0.0,125,545.650695
9.0,419,553.153073
2.0,185,556.349851
1.0,173,559.49203
1.0,173,562.376773
5.0,372,568.95469
12.0,514,578.1811
1.0,174,581.068911
3.0,273,586.044249
4.0,297,591.104478
0.0,127,593.019872
1.0,159,595.994141
1.0,175,598.931101
0.0,129,600.944003
0.0,129,603.022755
1.0,152,605.696168
1.0,155,608.223472
5.0,326,614.0941
1.0,155,616.626189
4.0,274,621.481371
3.0,251,625.939114
0.0,129,628.007596
0.0,125,630.047514
4.0,269,634.979533
2.0,183,638.163963
7.0,250,642.696843
1.0,153,645.247454
4.0,319,651.202977
7.0,428,658.579659
1.0,155,661.215798
3.0,229,665.020419
0.0,127,667.077637
6.0,346,673.216474
5.0,352,679.546119
5.0,326,685.197515
2.0,220,689.197546
1.0,157,691.844264
13.0,528,701.816409
1.0,154,704.44325
3.0,251,708.99397
4.0,277,713.839967
4.0,260,718.632093
1.0,154,721.193653
3.0,274,726.125595
0.0,127,728.1079
5.0,347,734.196959
0.0,127,736.517225
3.0,218,740.20479
0.0,127,742.432062
1.0,175,745.65119
3.0,216,749.36324
1.0,173,752.26177
3.0,214,756.195999
0.0,129,758.454743
2.0,226,762.127093
1.0,173,765.298656
1.0,174,768.212113
2.0,182,771.246212
4.0,247,775.732817
0.0,129,777.78956
6.0,356,784.284127
8.0,477,792.889904
7.0,426,800.574174
2.0,181,803.720533
0.0,129,805.669973
5.0,350,812.123083
0.0,129,814.158196
5.0,372,820.841898
8.0,302,826.007358
3.0,235,830.3092
7.0,387,837.008051
10.0,451,845.100404
3.0,247,849.302375
5.0,350,855.596686
4.0,281,860.435178
7.0,427,868.428077
3.0,229,872.236207
3.0,272,877.054827
10.0,361,883.440197
9.0,346,889.324001
4.0,303,894.624622
8.0,447,902.697978
6.0,397,909.343811
3.0,216,913.073066
7.0,428,920.617005
3.0,212,924.157957
3.0,234,927.964909
3.0,227,931.98142
8.0,370,938.519078
9.0,346,944.33333
9.0,493,953.241145
4.0,297,958.610081
11.0,479,967.290318
4.0,285,972.155345
4.0,299,977.46017
9.0,483,986.100726
7.0,398,993.191956
2.0,187,996.150947
7.0,338,1002.284108
3.0,235,1006.160875
3.0,233,1009.953364
12.0,550,1019.716027
5.0,290,1024.781268
1.0,155,1027.337674
4.0,302,1032.72367
9.0,470,1041.228934
5.0,353,1047.217201
5.0,328,1053.056865
5.0,334,1059.030295
5.0,305,1064.464842
12.0,543,1074.020581
5.0,307,1079.476913
3.0,251,1083.966825
9.0,488,1092.755394
12.0,443,1100.501397
13.0,624,1111.9887
8.0,454,1120.083813
5.0,328,1125.974054
8.0,411,1133.136252
8.0,495,1141.967509
6.0,359,1148.169982
12.0,584,1158.827596
5.0,353,1164.965489
13.0,374,1171.655573
5.0,290,1176.706792
7.0,390,1183.451532
7.0,408,1190.568484
9.0,428,1198.184875
14.0,385,1204.904554
17.0,637,1216.102776
13.0,351,1222.260229
8.0,457,1230.065056
11.0,520,1239.348097
14.0,604,1250.086326
10.0,396,1257.134997
9.0,505,1266.351121
10.0,455,1274.38666
15.0,561,1284.443914
10.0,376,1291.285331
8.0,447,1298.938853
12.0,526,1308.057583
6.0,403,1315.203381
12.0,611,1326.053744
11.0,406,1333.320721
6.0,355,1339.603462
15.0,542,1349.310211
17.0,503,1358.400255
26.0,711,1371.194823
27.0,779,1384.75711
9.0,486,1393.376569
25.0,770,1407.232627
18.0,561,1417.136884
16.0,575,1427.194053
8.0,442,1435.019942
17.0,625,1446.076555
29.0,818,1460.558701
20.0,632,1471.406749
9.0,464,1479.617805
16.0,601,1490.045442
18.0,644,1501.539994
21.0,703,1514.146133
20.0,674,1525.870019
20.0,782,1539.66066
12.0,441,1547.30567
22.0,647,1558.761209
21.0,721,1571.310164
21.0,667,1583.055179
13.0,608,1594.035088
13.0,645,1605.243454
17.0,738,1618.093088
21.0,682,1630.134759
10.0,506,1638.946521
32.0,988,1656.568342
12.0,517,1665.807665
20.0,811,1679.989185
25.0,823,1694.408396
22.0,637,1705.511364
11.0,507,1714.480302
20.0,617,1725.408809
28.0,926,1741.534996
19.0,643,1753.306912
26.0,802,1767.541672
31.0,836,1782.228744
26.0,727,1795.175487
19.0,756,1808.642566
28.0,773,1822.365449
22.0,814,1837.020608
20.0,749,1850.559795
9.0,491,1859.32403
17.0,650,1870.826376
13.0,555,1880.316358
24.0,768,1893.875475
26.0,873,1909.345529
27.0,742,1922.30765
41.0,1152,1942.80665
37.0,972,1959.98008
28.0,747,1973.233024
32.0,981,1990.304727
9.0,408,1997.276255
21.0,677,2009.305875
34.0,815,2023.187268
32.0,834,2038.122793
33.0,1008,2056.210321
36.0,904,2072.462368
35.0,1093,2091.630247
29.0,815,2105.489358
35.0,1089,2124.687234
17.0,681,2136.546289
26.0,688,2148.520064
25.0,647,2159.993736
6.0,377,2166.799045
2.0,227,2171.159131
1.0,155,2173.912892
0.0,129,2176.165783
0.0,125,2178.336176
0.0,129,2180.726697
1.0,178,2184.066164
38.0,902,2200.38823
54.0,939,2217.455621
38.0,955,2234.551625
11.0,460,2242.515196
35.0,1182,2263.745994
31.0,992,2281.393283
24.0,710,2293.609451
20.0,749,2307.163862
24.0,873,2322.404477
33.0,708,2335.103645
19.0,788,2348.830165
32.0,894,2364.612226
36.0,945,2381.213516
19.0,559,2391.02144
14.0,507,2400.089531
29.0,683,2412.040211
22.0,764,2425.316767
36.0,1061,2444.310626
16.0,650,2455.557882
37.0,940,2472.309415
46.0,1073,2491.623382
54.0,1206,2513.199264
74.0,1482,2540.509005
31.0,622,2551.92565
27.0,954,2569.0527
43.0,1166,2589.582038
49.0,1180,2611.326595
