approx_kl_divergence,PMM:episode_rewards,explained_variance,grad_norm,P01:episode_rewards,fps,epoch_idx,frames,policy_loss,episode_length,value_loss,P09:episode_rewards,policy_entropy,advantage_norm,clip_fraction
0.002119201655409892,343.0,0.7454143665730953,3.3245323486020504,175.0,236,11,112640,-0.006484008251572959,381.79,0.16082837623544038,650.0,1.7166595973074437,15.968719327449799,0.125830078125
0.0018680339302593828,343.25,0.7825411528348922,2.8680532135518875,175.0,236,12,122880,-0.005899993073035148,384.49,0.15115731651894748,652.5000000000002,1.7438292719423771,15.968719297647477,0.1143310546875
0.002094139184589765,343.5,0.7492243487387895,2.7012489066090732,175.0,238,13,133120,-0.006693452470790362,381.11,0.14377144912723452,650.0,1.7487361885607242,15.968719345331191,0.1260986328125
0.00226724741510254,341.75,0.8288670103996992,2.3781745924192386,150.0,237,14,143360,-0.007838301049923757,383.46,0.1096111214486882,625.0,1.7398470968008042,15.968719393014908,0.1394775390625
0.002349562004042429,353.75,0.7951555345207453,2.5628278320994773,150.0,238,15,153600,-0.00714144621451851,390.27,0.15567752695642412,625.0,1.7362852811813354,15.968719190359115,0.1484619140625
0.0023445105959129416,363.75,0.8522551033645869,2.1518937445007955,150.0,238,16,163840,-0.008151846586952161,401.07,0.12176966965198517,625.0,1.7355696104466916,15.968719375133514,0.1525146484375
0.002196604734899976,375.5,0.8704895555973053,2.1905197172410054,197.5,238,17,174080,-0.007874572882428765,412.93,0.11387279138434678,625.0,1.7163482472300529,15.968719136714935,0.1421142578125
0.002002835346655995,398.5,0.8557260561734438,2.0176651100453626,200.0,239,18,184320,-0.007710534892976284,417.42,0.1359257025178522,650.0,1.7297488085925579,15.968719285726547,0.1210205078125
0.001822593246254447,419.0,0.8332606673240661,2.214905287422672,200.0,239,19,194560,-0.008460470768477535,420.69,0.1393115981016308,675.0,1.7252495430409909,15.968719154596329,0.10517578125
0.002251540873908472,424.75,0.8255266327410936,2.420277652138484,200.0,239,20,204800,-0.00902171537745744,411.47,0.15753315079491587,675.0,1.7313734643161296,15.968719273805618,0.1400390625
0.002214490471976974,425.25,0.8526435408741235,2.1179435341636914,200.0,239,21,215040,-0.009630687249591574,407.04,0.12936148585285992,675.0,1.7201863840222358,15.968719255924224,0.1356689453125
0.0021069089864798564,425.0,0.7947482638061046,2.1450953930613244,200.0,239,22,225280,-0.00929722920882341,410.51,0.14526091984007508,652.5000000000002,1.7053782247006892,15.968719387054444,0.1277587890625
0.0022003370189625704,405.75,0.833232993260026,2.012478927558829,200.0,240,23,235520,-0.009689563709616777,414.0,0.13100241229403764,650.0,1.7105468958616257,15.968719136714935,0.139404296875
0.002401226141239758,428.25,0.822520001232624,1.8861349325282006,225.0,240,24,245760,-0.008870644779381109,426.54,0.13215504717081786,675.0,1.7167926996946334,15.968719273805618,0.150390625
0.0022072735794156843,434.25,0.8691782742738724,1.963819510183604,225.0,240,25,256000,-0.010722073258875753,431.48,0.10512189958244562,675.0,1.7097715727984906,15.968719232082368,0.1333740234375
0.002391448444575694,445.0,0.841575775295496,2.2622546465670395,250.0,240,26,266240,-0.009958873939831392,435.24,0.13594036821741612,700.0,1.7097208835184574,15.968719309568405,0.1419677734375
0.002326551194971972,455.0,0.8278191085904837,2.1461402949815644,250.0,240,27,276480,-0.00978366119452403,430.23,0.1439825097564608,700.0,1.701217846572399,15.968719172477723,0.1390869140625
0.002129306941720041,473.75,0.8500712435692549,2.15454104123103,250.0,240,28,286720,-0.009609631865168921,433.84,0.15987948765978216,750.0,1.6991442441940308,15.96871924996376,0.1263671875
0.002121358452280046,462.75,0.7729440927505493,2.12996543016411,200.0,240,29,296960,-0.009726598217821448,425.41,0.20008585858158767,750.0,1.7210416525602341,15.968719238042832,0.1321533203125
0.002435246971936379,475.25,0.854813477024436,1.9002785789974084,197.5,240,30,307200,-0.010296950819611083,426.08,0.1452596518676728,750.0,1.71489345356822,15.968719333410263,0.145947265625
0.002706757863325366,503.5,0.8968092996627093,2.0486394003102126,222.5,240,31,317440,-0.011611059718416073,434.25,0.11757430494762958,750.0,1.7049830600619316,15.968719345331191,0.167529296875
0.0021248742179753163,495.25,0.8527148876339197,2.2090954428779117,225.0,240,32,327680,-0.01028120964037953,437.53,0.13841867935843766,725.0,1.7237486355006695,15.968719112873078,0.1304931640625
0.002242448518245811,519.5,0.8405841525644064,1.8971236281799908,250.0,240,33,337920,-0.009779249039274874,436.31,0.1301994225475937,752.5000000000002,1.7010681107640266,15.968719273805618,0.127294921875
0.0023389688638875113,517.5,0.8996824264526367,1.7778440239717639,250.0,240,34,348160,-0.0104812237121223,432.1,0.1096792024327442,750.0,1.6900250375270844,15.96871930360794,0.1395263671875
0.0021061010765155057,500.25,0.86381800994277,2.155258062822514,250.0,240,35,358400,-0.0094738934909401,426.59,0.15001990455202757,750.0,1.7011182278394699,15.96871926188469,0.12158203125
0.00245694082798336,489.75,0.8328002847731113,1.9870266912190773,220.00000000000003,241,36,368640,-0.011234652062194072,422.56,0.16073873052373527,750.0,1.711784241348505,15.968719136714935,0.1474365234375
0.0022622307524446123,500.5,0.8394468199461699,1.9572990493690816,225.0,241,37,378880,-0.010384522151434794,428.22,0.1514513365458697,750.0,1.6926230996847154,15.96871930360794,0.1402587890625
0.002524006935300642,473.25,0.7933206915855407,1.8298733794528197,225.0,241,38,389120,-0.010716496840177569,437.92,0.14281265763565898,727.5000000000002,1.6998316861689091,15.968719232082368,0.1615478515625
0.0027657009519774286,475.25,0.9012249160557986,1.6776816417237632,225.0,241,39,399360,-0.011454844688705635,444.95,0.10835921042598784,750.0,1.6797815978527069,15.968719178438187,0.1591552734375
0.0025249046003185194,486.5,0.8657666228711605,1.9905863890964952,250.0,241,40,409600,-0.010729826335591497,446.1,0.14625971275381744,752.5000000000002,1.6840985670685769,15.968719279766082,0.14267578125
0.0025889436055425456,476.25,0.8804252076894045,1.766864523838717,250.0,241,41,419840,-0.010440828516948386,452.19,0.13843148660380394,750.0,1.6974405191838742,15.968719321489335,0.164697265625
0.002695283285652615,526.0,0.8989785846322775,1.890118977409081,297.5,241,42,430080,-0.010978717318175768,457.59,0.11155495643615723,750.0,1.667663400620222,15.968719112873078,0.15751953125
0.0021913746726798734,561.5,0.8603031262755394,1.9974095987946048,300.0,242,43,440320,-0.010386448872304754,458.63,0.15656584864482284,752.5000000000002,1.6753722205758095,15.968719244003296,0.125439453125
0.0022717238264252453,563.5,0.8648385614156723,2.041530764839564,297.5,242,44,450560,-0.010179722023167415,459.13,0.1724663036176935,750.0,1.6700656577944755,15.968719220161438,0.1436279296875
0.002670325795316174,576.25,0.8932207874953747,1.628965226812434,275.0,242,45,460800,-0.011846999046974815,463.53,0.12492270416114479,752.5000000000002,1.6763256289064885,15.968719333410263,0.161669921875
0.002506370916103433,579.25,0.9016327679157257,1.7800318765069878,275.0,242,46,471040,-0.010821850862703286,462.18,0.13644110828172415,775.0,1.6751497134566307,15.968719297647477,0.1456298828125
0.0020742274469742247,548.5,0.8421691253781318,2.0820745001283907,247.5,242,47,481280,-0.009484276883449638,458.95,0.18736233697272836,775.0,1.7070348866283893,15.968719393014908,0.1169921875
0.002086177841272585,528.25,0.8381935477256774,1.9418922823704832,247.5,242,48,491520,-0.011061920527572511,445.39,0.17808279576711356,775.0,1.6918398566544055,15.968719321489335,0.120068359375
0.002458585523732247,529.5,0.8652495838701725,1.82597323990658,250.0,242,49,501760,-0.011468490996776382,443.36,0.1380321486387402,775.0,1.6742027528584003,15.968719375133514,0.14560546875
0.0027124952923035027,509.25,0.8942679326981307,1.684218406878832,247.5,242,50,512000,-0.012286849485826678,428.29,0.12514156266115606,750.0,1.6784350991249084,15.96871920824051,0.1425048828125
0.002563568372443436,516.0,0.8957954619079829,1.7972096388923298,250.0,242,51,522240,-0.01300502756566857,424.36,0.12888331939466297,727.5000000000002,1.6875355206429958,15.96871924996376,0.1538330078125
0.0026160034605712595,551.25,0.8887236338108778,1.710229348055386,297.5,242,52,532480,-0.012843005963804898,440.0,0.12657975391484796,775.0,1.6804078698158265,15.968719404935836,0.161376953125
0.0026771139883070413,550.25,0.9057431563735008,1.8312258301783673,300.0,242,53,542720,-0.01275237137251679,435.43,0.14207795155234634,750.0,1.6700066678225993,15.968719357252121,0.1676025390625
0.002138407102472979,537.75,0.8859318472445011,2.047003880195187,275.0,242,54,552960,-0.011942161637853133,439.36,0.16778608867898584,750.0,1.6895601093769073,15.96871936917305,0.1248046875
0.0023789317575622724,546.75,0.9249649159610271,1.545285514124529,275.0,242,55,563200,-0.01322031187664834,443.78,0.08417471444699913,750.0,1.6949569962918758,15.968719190359115,0.14794921875
0.0023967046973897106,554.5,0.9008610304445028,1.7544221637554611,300.0,241,56,573440,-0.012454628607338236,439.8,0.11391416457481682,750.0,1.6755922168493271,15.968719255924224,0.1484619140625
0.002374842491520072,554.5,0.8886066801846028,1.7626041083133461,275.0,241,57,583680,-0.011382767351096845,446.38,0.13004442800302057,750.0,1.661796186119318,15.968719244003296,0.13203125
0.0022878694979456818,556.0,0.8967789269983768,1.8306859726334213,300.0,242,58,593920,-0.012317750896909275,445.71,0.12912206640467047,750.0,1.663804180920124,15.968719345331191,0.1353759765625
0.0025175086530455954,569.75,0.9434632964432239,1.6938652007083452,322.5,241,59,604160,-0.013225354848691495,454.62,0.08066463945433497,775.0,1.6771711938083171,15.96871913075447,0.1649169921875
0.002432640224720054,569.0,0.8908716656267643,1.8242432419579324,300.0,241,60,614400,-0.011257890812703408,453.38,0.1363642032491043,775.0,1.6895166397094727,15.968719345331191,0.145947265625
0.002599366480240245,580.25,0.9088334243744611,1.7292012751344703,275.0,241,61,624640,-0.012989433749316959,457.95,0.1348500631051138,802.5000000000002,1.68181788995862,15.968719244003296,0.1453857421875
0.002480141702131143,575.0,0.8903820317238569,1.9085820347212383,272.5,241,62,634880,-0.010930483695847214,462.3,0.17158488219138235,800.0,1.6892901048064233,15.96871924996376,0.1443115234375
0.002594037782842236,577.75,0.880755927413702,1.9488489509335971,250.0,241,63,645120,-0.012524763440524112,461.56,0.17395088134799153,800.0,1.6871464289724827,15.96871938109398,0.15146484375
0.0024228433923556836,557.25,0.9133517891168594,1.5423278312096529,250.0,241,64,655360,-0.013461976952385157,457.11,0.10556858172640204,800.0,1.6892955414950848,15.968719106912612,0.153564453125
0.0024931584315712315,584.25,0.8864939399063587,1.8379343901697047,300.0,241,65,665600,-0.011926333391238586,459.22,0.13813919320236892,800.0,1.687395865470171,15.968719255924224,0.1593505859375
0.00236252812881078,579.75,0.9096460737287998,1.6549288056089153,297.5,241,66,675840,-0.011726410604023841,462.7,0.12048712482210248,800.0,1.6828497223556043,15.96871919631958,0.1371826171875
0.0025732074115015343,598.0,0.9009860169142485,1.705308798541291,300.0,241,67,686080,-0.012809671811555744,470.02,0.13356691324152054,800.0,1.6877030342817307,15.968719255924224,0.1705810546875
0.002677789443612568,612.0,0.8433937896043062,1.713603573563729,325.0,241,68,696320,-0.012817841381183826,478.71,0.1633320367662236,777.5000000000002,1.6742566123604774,15.968719291687012,0.166796875
0.0028234001216336088,582.75,0.8841744959354401,1.6617113389264055,297.5,241,69,706560,-0.013734782383835409,471.48,0.1392006719019264,775.0,1.6839199535548688,15.96871913075447,0.1771240234375
0.002850071903731395,577.25,0.8991382651031017,1.7722829569394594,275.0,241,70,716800,-0.012601576869928976,464.81,0.13631812559906392,775.0,1.6776467137038709,15.96871930360794,0.1738525390625
0.0026169051790706104,555.0,0.9011811681091786,1.6771960555711793,275.0,241,71,727040,-0.012891182817111258,458.65,0.12897525110747665,775.0,1.6735598117113113,15.96871919631958,0.173974609375
0.0025284845983381777,534.75,0.904046269133687,1.6899964241915335,275.0,241,72,737280,-0.013412059835900436,451.58,0.13428939948789775,750.0,1.6740958988666534,15.968719178438187,0.1572998046875
0.0023396019576242587,545.0,0.8676755286753177,1.703663008565195,275.0,241,73,747520,-0.012190535930130864,455.6,0.14783502675127239,775.0,1.6711401671171189,15.968719291687012,0.1475341796875
0.002630189311685504,528.0,0.9084225282073021,1.8394169057880554,325.0,241,74,757760,-0.013400166728024488,457.52,0.10818493012338877,752.5000000000002,1.6691623590886593,15.968719220161438,0.1603515625
0.0025530322966918423,554.0,0.9010651789605617,1.661643495777101,322.5,241,75,768000,-0.013926911842281698,469.43,0.12915846314281226,802.5000000000002,1.690138152986765,15.96871920824051,0.1489501953125
0.0023507052775133836,572.0,0.9197178915143013,1.769317720293652,325.0,241,76,778240,-0.011792507319478318,469.06,0.12648281988222151,825.0,1.6682648949325085,15.968719327449799,0.153076171875
0.0025648676247104476,574.25,0.9151811555027962,1.6156938562802368,325.0,241,77,788480,-0.013712326062523062,470.49,0.11308487656060606,825.0,1.6822675079107285,15.968719327449799,0.162939453125
0.0025542576307546593,605.25,0.9149634666740895,1.7133049041283257,350.0,241,78,798720,-0.013321479823935079,476.82,0.11216463996097445,802.5000000000002,1.681337808817625,15.96871920824051,0.1495849609375
0.0030808413047228355,606.0,0.9282047688961029,1.750350492716236,350.0,241,79,808960,-0.013281380936678033,470.54,0.11375409492757171,800.0,1.665475571155548,15.968719232082368,0.174658203125
0.0024944979420471127,617.0,0.9187289744615554,1.6722183362688834,350.0,241,80,819200,-0.012151745834489702,472.47,0.12807009578682482,800.0,1.6433790042996406,15.968719351291657,0.1561279296875
0.002679772042711503,622.25,0.9488659426569939,1.5964576713013114,375.0,241,81,829440,-0.014076848217519,477.25,0.08035002360120416,800.0,1.6696776658296586,15.968719172477723,0.1572509765625
0.0023471271709357474,621.0,0.9252293404191733,1.7556741064954298,375.0,241,82,839680,-0.012964283476321725,486.05,0.12662199311889707,800.0,1.684040904790163,15.968719315528869,0.138623046875
0.002435456930720962,613.75,0.9230735667049885,1.7822827108901702,375.0,241,83,849920,-0.012958327794694923,490.72,0.14413267457857729,802.5000000000002,1.6663811683654786,15.968719238042832,0.155419921875
0.0023747993105647383,620.0,0.9027339193969965,1.7819656120736767,350.0,241,84,860160,-0.012973252109077293,500.7,0.1434832619037479,825.0,1.6708554849028587,15.968719190359115,0.1445556640625
0.002724459185060675,638.25,0.9241008661687374,1.7620914640951024,372.5,241,85,870400,-0.013540239199937788,509.69,0.11805340010905638,825.0,1.6665851771831512,15.968719244003296,0.1534423828125
0.0031491776655460505,652.25,0.9393133699893952,1.8091635593109594,350.0,241,86,880640,-0.014497079703869532,510.55,0.11616244576871396,827.5000000000002,1.6470013186335564,15.968719297647477,0.1623046875
0.0029310538423491226,675.25,0.8735811188817024,1.9866024519810246,325.0,241,87,890880,-0.01167234550084686,513.17,0.3066023525316268,855.0000000000005,1.6471326306462288,15.968719309568405,0.1639404296875
0.0028901092289973806,736.5,0.9330589327961206,1.6952486203208512,347.5,241,88,901120,-0.013318681023520185,525.75,0.09014122703811153,1065.0000000000014,1.6689640760421753,15.968719255924224,0.180712890625
0.0027027954444523348,737.75,0.8451897036284208,1.777215266255895,350.0,241,89,911360,-0.012780664724414238,530.3,0.3144495892338455,1065.0000000000014,1.6619939126074315,15.9687191426754,0.1640869140625
0.0027296450031147616,775.0,0.9185305438935757,1.6330851945492673,400.0,241,90,921600,-0.014192798271687934,534.92,0.10825612763874233,1065.0000000000014,1.6760165676474572,15.968719184398651,0.1630615234375
0.002532970784727989,760.0,0.9168114949017763,1.8296543512031,397.5,241,91,931840,-0.011888129376529832,534.43,0.1792838509893045,1050.0,1.669353334605694,15.968719094991684,0.1492431640625
0.00293449511877984,774.0,0.9593771945685148,1.557026207017712,422.5,241,92,942080,-0.015092373811421566,537.16,0.0757163300877437,1202.5000000000002,1.6537871651351452,15.968719178438187,0.17734375
0.0027808899345248867,754.5,0.9637226074934006,1.6508028843355234,450.0,241,93,952320,-0.013135244231671095,533.4,0.07371776414802297,910.0000000000008,1.66769106015563,15.968719214200974,0.1814208984375
0.0026771854749998605,794.25,0.8808088209480047,1.928565187182413,447.5,241,94,962560,-0.011688668613714981,534.96,0.30449355943128464,910.0000000000008,1.6663078352808953,15.968719226121902,0.1630859375
0.002446244838916128,765.5,0.9410935088992118,1.7238492414907707,422.5,241,95,972800,-0.012504879278276348,530.64,0.1231741281459108,832.5000000000007,1.6671193972229958,15.968719393014908,0.1400146484375
0.00291697899197089,824.0,0.9273866690695286,1.7498296794749777,550.0,240,96,983040,-0.01373643883416662,552.08,0.27241153150098396,832.5000000000007,1.6678134299814702,15.968719220161438,0.1696533203125
0.0034596372107219913,818.75,0.9631262149661779,1.7464575992606803,550.0,240,97,993280,-0.013823430189222562,554.67,0.10257563050836324,825.0,1.6483596615493297,15.968719202280045,0.1846923828125
0.0024732310341281697,818.0,0.9714615687727928,1.7476261644419935,572.5,240,98,1003520,-0.013487944926600904,555.36,0.07616403407882899,825.0,1.6376211985945701,15.968719375133514,0.1650146484375
0.002844168867114025,820.25,0.9602913539856672,1.6833022862790887,575.0,240,99,1013760,-0.012742854950556649,550.51,0.12876714747399093,825.0,1.6455138966441154,15.968719327449799,0.1552734375
0.0025397706528796004,784.5,0.9664680927991867,1.6105499254411648,575.0,240,100,1024000,-0.013175208150641993,544.43,0.08250219111796468,825.0,1.6562089502811432,15.968719220161438,0.1452880859375
0.002686679069836734,783.5,0.903148851543665,1.8587494809914564,575.0,240,101,1034240,-0.012675463550112908,540.38,0.225640741805546,825.0,1.6465245574712752,15.968719297647477,0.1473876953125
0.0025480019052000575,788.75,0.9273969557136297,1.699318493918516,597.5,240,102,1044480,-0.01103220670192968,536.54,0.14739312841556967,825.0,1.6509434051811696,15.968719244003296,0.159326171875
0.002126950746003667,875.75,0.8103393781930208,2.2798281279189707,522.5,240,103,1054720,-0.009900351630858496,532.62,0.6786449932958931,865.0000000000013,1.6563261106610299,15.968719178438187,0.127392578125
0.0017859273125398582,868.75,0.8680162128061056,2.0849666326945258,495.0,240,104,1064960,-0.010416564933620975,535.21,0.3572373308939859,865.0000000000013,1.6764537245035172,15.96871919631958,0.108447265625
0.0019671466497246035,924.25,0.8876057587563991,1.8627913975136976,425.0,240,105,1075200,-0.0116707179491641,547.43,0.3263694518711418,1225.0,1.6731156595051289,15.968719404935836,0.117041015625
0.0023103940325202464,886.5,0.9310588903725148,1.8733266795861532,425.0,240,106,1085440,-0.012477355558075942,536.68,0.11055518449284137,1135.000000000001,1.6506334453821183,15.968719357252121,0.1343017578125
0.0019555543934532855,931.5,0.8147859267890454,2.3331511039561295,422.5,240,107,1095680,-0.009349859080975876,529.97,0.6944291432388127,865.0000000000034,1.6408815898001194,15.968719387054444,0.1138916015625
0.002594481490371276,929.0,0.8346307300031185,1.9690308571537538,425.0,240,108,1105920,-0.0119666273756593,526.79,0.44047584605868906,867.5000000000036,1.6594178155064583,15.968719220161438,0.1551513671875
0.002413900551619344,923.25,0.9206013470888138,1.7852762915399734,450.0,240,109,1116160,-0.012497374293161556,532.72,0.15954022565856577,825.0,1.6661140255630016,15.968719255924224,0.1540771484375
0.002404312431486086,849.75,0.9407326210290193,1.61781477497559,447.5,240,110,1126400,-0.013355765953565423,530.19,0.12249514859868213,825.0,1.6709942825138568,15.968719255924224,0.1548828125
0.0026459398158752588,879.75,0.8998040899634361,1.61677182225989,397.5,239,111,1136640,-0.013827405319170793,534.12,0.29136375930393116,825.0,1.6633719965815543,15.968719029426575,0.1536865234375
0.0024911283251984615,923.5,0.8009349275380373,2.0954138025992584,445.0,239,112,1146880,-0.011469135890365578,546.51,0.6628736840793863,880.0000000000003,1.6597659498453141,15.968719160556793,0.132421875
0.001986707240985492,977.0,0.8259983263909817,2.3041343696414343,472.5,239,113,1157120,-0.011136812013501186,561.57,0.6611129935830832,960.0000000000031,1.665518732368946,15.968719255924224,0.1204833984375
0.00207029705642328,973.0,0.8846370164304972,2.0676742744837675,472.5,240,114,1167360,-0.011745544815494214,558.34,0.3933278483338654,1095.0000000000016,1.663669815659523,15.96871924996376,0.122412109375
0.002202236034623042,1129.0,0.7926247231662273,2.2050768396059937,475.0,240,115,1177600,-0.01102491349738557,588.04,0.7505116808228195,4002.5,1.6642743155360222,15.968719291687012,0.13203125
0.00197459096985455,1116.0,0.8632247250527143,2.234868922912285,475.0,240,116,1187840,-0.011465860965836327,583.76,0.3851944170426577,3910.000000000001,1.6698643885552884,15.968719065189362,0.1218994140625
0.002131112354959765,1224.75,0.8203966192901134,2.346745927328846,475.0,240,117,1198080,-0.012060371357074473,591.37,0.6205906837247313,4075.0,1.6586438938975334,15.968719339370727,0.137548828125
0.001926029923174926,1136.75,0.786843952909112,2.750627978338332,450.0,240,118,1208320,-0.010724472652509576,582.57,0.7154104002285748,3905.0000000000005,1.662210376560688,15.968719029426575,0.1272705078125
0.002457735738096597,1206.25,0.8149081625044345,2.4833820068559715,450.0,239,119,1218560,-0.01340708948628162,591.32,0.6701759934658185,3955.0000000000005,1.6537353537976742,15.96871919631958,0.1447021484375
0.0021231952855945225,1270.5,0.7610919058322907,2.9933989512678174,450.0,239,120,1228800,-0.010031647283176426,595.78,0.9309444586746395,3955.0000000000005,1.6427146069705487,15.968719309568405,0.121826171875
0.0024050349757548254,1347.5,0.8017027255147695,3.126738605901965,450.0,239,121,1239040,-0.011600493727019056,594.33,1.037606248818338,4077.5000000000005,1.6387151136994362,15.968719285726547,0.152685546875
0.0028265145151980127,1343.5,0.8485563941299915,2.1368973328894154,445.0,239,122,1249280,-0.011854067641979781,589.83,0.41671351161785425,4077.5000000000005,1.6706129893660546,15.968719327449799,0.1656005859375
0.002275878868568123,1287.5,0.8621512919664382,2.0733327508691346,422.5,239,123,1259520,-0.012435440640547312,585.62,0.5559793989057653,3955.0000000000005,1.6618956223130226,15.968719273805618,0.1433349609375
0.0027961787618099587,1232.75,0.9007911249995232,1.5519505326514882,447.5,239,124,1269760,-0.01336228008258331,586.36,0.1463134736637585,3955.0000000000005,1.6771955259144307,15.968719285726547,0.1600341796875
0.0028757944110796704,1125.25,0.9215342592447996,1.5804430849569184,447.5,239,125,1280000,-0.013658919418230654,573.3,0.12688242918811737,3800.0,1.671811792254448,15.96871930360794,0.16962890625
0.0022632137857275356,1038.25,0.8065417610108853,2.249238982943122,422.5,239,126,1290240,-0.01141898629066418,575.96,0.6773359721526504,1332.5000000000005,1.670850221812725,15.968719327449799,0.1329833984375
0.002277041009415698,1005.0,0.8613233104348182,2.0398611764097163,472.5,239,127,1300480,-0.011865359621151584,570.03,0.3868148397654295,1280.0000000000005,1.6616936840116978,15.968719136714935,0.1295166015625
0.0020413837398794853,1065.25,0.7968062367290258,2.6071974745627164,475.0,239,128,1310720,-0.01047981881783926,565.74,0.856602567853406,1567.5000000000205,1.648098499327898,15.968719166517257,0.131591796875
0.0022755947124554585,1125.25,0.7795065395534039,3.39356024666001,445.0,239,129,1320960,-0.010174618397650192,557.1,1.3482382345478983,4080.0000000000005,1.637592862546444,15.968719214200974,0.1326171875
0.0020037972379103714,1352.5,0.7674144599586725,3.281932755067635,475.0,239,130,1331200,-0.009771737169467087,587.52,1.0093269560020417,4152.5,1.6313938893377782,15.96871948838234,0.12236328125
0.0026374184079717192,1499.0,0.8229144800454378,2.3680432659640003,472.5,239,131,1341440,-0.01215055478442082,597.66,0.5695247819647193,4205.0,1.634826844930649,15.96871913075447,0.16455078125
0.002210284005537137,1566.25,0.7354472253471613,3.824631584762495,472.5,239,132,1351680,-0.008481485045922454,604.83,1.4292019684333355,4250.0,1.580861258506775,15.96871926188469,0.1424072265625
0.0020994137894607716,1844.5,0.766486368328333,3.590675453385282,525.0,239,133,1361920,-0.010138926993386121,628.49,1.4902975653763861,4250.0,1.6125375680625438,15.96871936917305,0.1350341796875
0.0024726394465918802,1893.75,0.8424026139080525,2.784643385641147,525.0,239,134,1372160,-0.012134492486075033,641.01,0.8160268040141091,4255.0,1.6299202211201191,15.968719238042832,0.152783203125
0.0021312977568530758,1977.5,0.7782845176756382,3.1564123165494573,550.0,239,135,1382400,-0.009990176057544885,670.75,0.9916147011332214,4302.5,1.640669611096382,15.968719160556793,0.1432373046875
0.002713079851116964,1814.0,0.8670022178441286,2.173070242071737,547.5,239,136,1392640,-0.014083606677013449,660.62,0.47096449125092477,4300.0,1.6636772006750107,15.968719291687012,0.169384765625
0.002098267982717397,1805.0,0.8507155232131481,1.981494784420823,547.5,239,137,1402880,-0.013254073497228092,664.57,0.44276976948603985,4255.0,1.6497762121260167,15.96871919631958,0.12802734375
0.002474980622969631,1701.75,0.911761126294732,2.049267771327586,547.5,239,138,1413120,-0.012558398644614499,660.86,0.3657479816582054,4205.0,1.653602383285761,15.968719321489335,0.1482177734375
0.0023570538813604694,1374.75,0.9315124891698361,2.0127422039374494,525.0,239,139,1423360,-0.012021771453692053,650.03,0.1824473648914136,4127.5,1.6576306089758872,15.968719351291657,0.1511962890625
0.002419974101190197,1355.0,0.8832935720682145,2.657231081836927,547.5,239,140,1433600,-0.011903542690561153,655.44,0.701991002378054,4152.5,1.6388049334287644,15.968719309568405,0.1406005859375
0.0022757209945442744,1398.75,0.8249182607978582,2.7041972897342794,575.0,239,141,1443840,-0.009884906905790558,656.61,1.0280436602653935,4152.5,1.6454150408506394,15.968719339370727,0.1391845703125
0.0025310178910334644,1363.0,0.8435394935309887,2.2668843684677684,525.0,239,142,1454080,-0.01183800015351153,645.33,0.7610927034635097,4127.5,1.6479843370616436,15.968719410896302,0.1465576171875
0.002272239003014306,1331.25,0.8586810547858477,2.109455401525911,642.5,239,143,1464320,-0.012434203214797889,629.72,0.4992345517850481,4150.0,1.6448317654430866,15.968719220161438,0.1448974609375
0.0020151540594841887,1327.25,0.8348460245877505,2.4497171886914577,547.5,239,144,1474560,-0.011589387516505668,619.28,0.7340048897312954,4150.0,1.637944509088993,15.96871946454048,0.127978515625
