P01:episode_rewards,avg_q_selected,grad_norm,model_prob_std,policy_gradient_bias_correction,epoch_idx,q_loss,episode_length,explained_variance,policy_gradient_loss,rollout_prob_std,policy_loss,avg_q_retraced,fps,PMM:episode_rewards,policy_entropy,advantage_norm,frames,P09:episode_rewards
0.0,-0.0002745328057547643,0.0011344510021350067,0.0019696644817789395,0.0,11,4.881268748135881e-06,3324.5833333333335,-22.955760701497397,4.933893436979512e-06,0.0019696644905100886,4.933893436979512e-06,-0.0002702568601913905,368,0.0,2.1970394055048623,0.013149899050282935,79200,0.0
0.0,-3.283124821488551e-05,0.0005694434845617024,0.0007710536738159135,0.0,12,1.0341932380697473e-06,3324.5,-38.32249933878581,-9.46333803616047e-07,0.0007710536709055304,-9.46333803616047e-07,-3.163316427314082e-05,376,0.0,2.1971895933151244,0.00436025074062248,86400,0.0
0.0,0.00030071916571614563,0.0009381215191324769,0.0007669062732020393,0.0,13,2.0153448341867867e-06,3324.5,-71.84846247037252,-4.535178682848103e-06,0.000766906255739741,-4.535178682848103e-06,0.00031592293066940634,382,0.0,2.1971761067708333,0.0037190276275699337,93600,0.0
0.0,9.140118204792695e-05,0.0006489415476673891,0.000631617180382212,0.0,14,1.0192750702723667e-06,3324.5,-49.446456336975096,-3.7318901377147996e-06,0.0006316171832925951,-3.7318901377147996e-06,8.610448000657319e-05,388,0.0,2.19719922542572,0.002835206171342482,100800,0.0
0.0,-0.0002534761530303816,0.0007581525072083138,0.0015684147801948711,0.0,15,3.2009572014620366e-06,3324.5,-21.923735586802163,5.387245019032131e-06,0.0015684147637027004,5.387245019032131e-06,-0.0002792664957875483,393,0.0,2.1971189896265666,0.010913317708764225,108000,0.0
0.0,8.187313893965135e-05,0.00031705870118221754,0.0005720087152440101,0.0,16,8.558990539124049e-07,3324.5,-68.90215848286947,-3.622069051090193e-06,0.0005720086939012011,-3.622069051090193e-06,0.0001114337292771476,399,0.0,2.1971960226694742,0.0036925405108680326,115200,0.0
0.0,-5.332224745861292e-05,0.0006949011881071707,0.0014076052579696774,1.049795930076812e-06,17,2.427078992144455e-06,3324.9166666666665,-14.09334962110671,-3.904484432085408e-07,0.005437503311274605,6.593475220871303e-07,-3.09267987738345e-05,399,0.0,2.197136381902392,0.010203325647390177,122400,0.0
0.0,0.00018054679881352158,0.00034991315906959396,0.0007094828482659838,1.6725648201791332e-06,18,8.078023831891328e-07,3324.9166666666665,-18.5910080818146,-4.235628820478444e-06,0.013309988845487756,-2.5630639542771945e-06,0.00017816070673395412,393,0.0,2.197201356840512,0.005038399032350055,129600,0.0
0.0,0.0003129678328900208,0.00027208802950033986,0.0005600400057335805,9.352257890195831e-07,19,6.186366949813127e-07,3324.9166666666665,-45.71301588638749,-8.735112164525237e-06,0.011737815836595713,-7.799886340524394e-06,0.00031447841670703225,389,0.0,2.197209916177881,0.00400269594958801,136800,0.0
0.0,0.00022900937269403055,0.00019773354772081357,0.0005310242165005692,-2.1817981535776046e-07,20,4.2071049737762784e-07,3324.9166666666665,-12.922968366792594,-5.5568230951647e-06,0.00866845040121002,-5.775002881905258e-06,0.00023199315692148012,385,0.0,2.197211007315015,0.003926212296915264,144000,0.0
0.0,0.0001876884027559292,0.00018137202813802962,0.00046994942465192126,-3.1530432506445194e-07,21,3.3382125781474973e-07,3324.9166666666665,-16.11274342272963,-3.334589232730919e-06,0.009821535863794117,-3.649893554734398e-06,0.0001818190387238939,380,0.0,2.1972138399737218,0.0036229632096087907,151200,0.0
0.0,0.00017085933576190833,0.00014721929777828155,0.00041573330826445124,-1.8272104183979153e-07,22,2.3088049532149245e-07,3324.9166666666665,-10.385957438973294,-2.7668474404159436e-06,0.009217647187184702,-2.9495684832031255e-06,0.00016737333362284602,376,0.0,2.197216437066788,0.003222054330559128,158400,0.0
0.0,0.00013410550039275726,0.00010183662992669478,0.0002932063187817553,-1.502741380210272e-07,23,1.4626551886589284e-07,3324.5208333333335,-62.45358806203281,-3.2681288706320242e-06,0.00819816075992989,-3.4184030151313966e-06,0.0001341231124384678,374,0.0,2.1972201482076494,0.0024003073647979782,165600,0.0
0.0,0.00015513617638794012,9.985144824151315e-05,0.00026961273385392123,-3.285504695440075e-07,24,1.4552799587469555e-07,3324.5208333333335,-61.843236328372875,-2.9643415323877412e-06,0.008609143856537443,-3.2928920010236453e-06,0.00015224905848144196,370,0.0,2.197220894754248,0.002219952928261057,172800,0.0
0.0,0.0001215292753305803,8.215417442472846e-05,0.0002340054623436786,-1.364679314764106e-07,25,1.0257542360090401e-07,3324.5208333333335,-112.3799089889583,-3.165522386585135e-06,0.006837549162854615,-3.3019903177352223e-06,0.0001175758753214766,368,0.0,2.197221853326238,0.0019002217657355315,180000,0.0
0.0,6.954143347406394e-05,9.634619109499243e-05,0.0002972563681338678,-5.715528292934584e-08,26,1.1916596714550611e-07,3324.5208333333335,-13.745918564777526,-9.253050677310214e-07,0.007917056285237662,-9.82460348675359e-07,6.996988982766399e-05,367,0.0,2.1972207068450866,0.0024854239846842136,187200,0.0
0.0,4.854387023781196e-05,5.9790632115494607e-05,0.00018126395055061094,1.1816396958089155e-07,27,6.526821303210564e-08,3324.5208333333335,-170.444797007514,-1.5220282464084547e-06,0.006931757418220806,-1.403864283432227e-06,4.548866455887863e-05,366,0.0,2.197223018259599,0.001536101546140469,194400,0.0
0.0,2.953819283419985e-05,9.463528691068303e-05,0.00029177844016647296,-3.0665180404520513e-07,28,1.2381748856442927e-07,3324.7166666666667,-137.9458775930745,-5.135502923891978e-07,0.007500259668683092,-8.202020921029118e-07,3.002771548521663e-05,365,0.0,2.1972205096861672,0.002404697757685917,201600,0.0
0.0,1.2238407384892353e-05,6.307677939511522e-05,0.000192231977591818,-3.1409358459967053e-07,29,6.764746178257121e-08,3324.7166666666667,-930.5882411874856,2.9564710343608893e-07,0.006184676960347314,-1.8446472258112697e-08,1.240683296696744e-05,363,0.0,2.197222766232869,0.0016136699723751412,208800,0.0
0.0,4.247455291871484e-05,6.571268234239755e-05,0.00019818051038525528,-1.0371586859080797e-07,30,6.620641948195409e-08,3324.7166666666667,-82.77056082276498,-4.43605282639895e-07,0.005317547329904829,-5.473211497903413e-07,4.237513386843508e-05,361,0.0,2.197222889539369,0.0016077948177322108,216000,0.0
0.0,-1.4909397263640103e-05,5.6383572395133684e-05,0.0001744317506183997,4.544320494648081e-08,31,5.689009417703029e-08,3324.7166666666667,-416.92885743292555,3.138913204420784e-09,0.0045499199908773874,4.858212171940511e-08,-1.409902595166083e-05,360,0.0,2.1972231480053495,0.0014986290397508938,223200,0.0
0.0,-3.105013758610337e-05,5.7413874855576736e-05,0.00019182486609224724,3.5517790498336886e-08,32,5.997801373573851e-08,3324.7166666666667,-454.4924081314934,5.783435810100299e-07,0.005972962443904887,6.138613754479314e-07,-3.097430692914966e-05,360,0.0,2.1972229360871847,0.0016213568424735868,230400,0.0
0.0,-3.899113098289718e-05,5.937065588736189e-05,0.00019550296534761542,-5.3541009628336626e-08,33,6.088896738499954e-08,3324.7166666666667,-282.73317987151876,6.62640446108678e-07,0.006841657040340097,6.090994388672388e-07,-3.834267699779826e-05,359,0.0,2.1972228405494536,0.0016675547952549115,237600,0.0
0.0,-5.4044506549529915e-05,5.198861567470746e-05,0.0001761015489048905,-7.471817548216004e-08,34,5.3569796526931934e-08,3324.8194444444443,-1040.968372954865,1.6593785328548125e-06,0.005379874594954653,1.5846603553568166e-06,-5.3912254153371297e-05,358,0.0,2.1972231803085434,0.00150215392393105,244800,0.0
0.0,-4.636800826962704e-05,4.795665281687881e-05,0.00014480557107970349,-5.928273252728046e-08,35,3.627156509388283e-08,3324.8194444444443,-959.7719073704567,1.1127700443372014e-06,0.004334700129166399,1.0534873060127945e-06,-4.5164330328803275e-05,357,0.0,2.1972237702764073,0.001180612219120938,252000,0.0
0.0,-5.008939820167596e-05,4.798031426395808e-05,0.000144261291123392,-1.37773448124613e-07,36,3.7101452343148235e-08,3324.8194444444443,-853.2470199637991,1.4345973271412168e-06,0.005093387333327069,1.2968238803376869e-06,-4.81100436697835e-05,357,0.0,2.197223646823691,0.0012704296429715382,259200,0.0
0.0,-6.330513052337366e-05,4.9678005335118944e-05,0.0001726150381953404,1.7480337059320504e-09,37,4.147427189511038e-08,3324.8194444444443,-258.74954423193583,1.7484315182674145e-06,0.0038325072116251807,1.7501795495456589e-06,-6.269308671635396e-05,357,0.0,2.1972233779468238,0.0014520798378464103,266400,0.0
0.0,-7.270783206825323e-05,4.0592784638368154e-05,0.00013741207370349869,3.5283357778186854e-08,38,3.111072386201175e-08,3324.8194444444443,-1173.6262438149174,1.4845266810523425e-06,0.005394464922304779,1.5198100396782933e-06,-7.089351359667413e-05,356,0.0,2.1972238943942637,0.001183299974530263,273600,0.0
0.0,-7.062383940387162e-05,5.0832474090501175e-05,0.00018315994045429936,3.4031324730430602e-09,39,4.8253611868193486e-08,3324.6666666666665,-43.44434227109299,1.714853173211153e-06,0.00678601219910931,1.7182563058697261e-06,-6.930599260744475e-05,355,0.0,2.1972231056034826,0.0015758499662984235,280800,0.0
0.0,-7.645485476392163e-05,3.443152200370338e-05,0.00011848845750321182,8.703155769931902e-08,40,2.3622236049434448e-08,3324.6666666666665,-1796.3157447105175,2.047112583510181e-06,0.004445246375105325,2.1341441399496965e-06,-7.633397432881692e-05,355,0.0,2.197224162012812,0.0010170983639736298,288000,0.0
0.0,-4.7798211985127875e-05,4.4614172404965436e-05,0.00013288351284365736,-1.5005101016851294e-08,41,2.8435562107316686e-08,3324.6666666666665,-187.1687284238818,7.075758914160506e-07,0.0034916237123741273,6.925707914020419e-07,-4.723062232137131e-05,355,0.0,2.1972239286937407,0.0010671921999395608,295200,0.0
0.0,-7.379254664357856e-05,3.4716111963532505e-05,0.00012418852634068548,7.006495424009159e-09,42,2.3645809744788392e-08,3324.6666666666665,-1220.3813286684494,1.851472332352293e-06,0.0046857769294992085,1.858478829818455e-06,-7.422872257790465e-05,354,0.0,2.197224086185612,0.0010761806628245064,302400,0.0
0.0,-7.555133001511018e-05,3.817400171619836e-05,0.00013853273817194205,4.62037223591949e-08,43,2.729202360621902e-08,3324.6666666666665,-802.2156969750873,1.3998138030114573e-06,0.004327107807639332,1.4460175216935937e-06,-7.479574181132425e-05,354,0.0,2.197223880253141,0.001208985966644659,309600,0.0
0.0,-7.483270738886003e-05,3.722344298421232e-05,0.0001385333570042637,-8.893900170974914e-09,44,2.993814318990842e-08,3324.6666666666665,-687.1407259689943,1.7842615946487595e-06,0.0046117340428068814,1.7753676919519746e-06,-7.288043501782422e-05,353,0.0,2.1972238615707114,0.0011969009235980636,316800,0.0
0.0,-7.606351141576954e-05,3.441862022577002e-05,0.00012673456371243126,3.2505172807786735e-08,45,2.7311425182358344e-08,3324.71875,-1340.295999523042,1.942872314546414e-06,0.0052129704332834976,1.9753774830994035e-06,-7.666163249340902e-05,353,0.0,2.1972240318003156,0.0011040955041550214,324000,0.0
0.0,-7.054761831523499e-05,3.200289510522444e-05,0.0001113887178677855,6.680698350292587e-08,46,2.074169015920915e-08,3324.71875,-825.5132063693724,1.5268806097940513e-06,0.004098016783099418,1.5936875912221643e-06,-7.090206702081386e-05,352,0.0,2.1972243304227397,0.0009269689074420649,331200,0.0
0.0,-6.752198979300028e-05,3.177546769631557e-05,0.00011077332422560392,4.1509618711188526e-08,47,1.9974595555546e-08,3324.71875,-879.2881372108155,1.3248340205548133e-06,0.003571444283717815,1.3663436398433178e-06,-6.562857430614553e-05,352,0.0,2.197224357307903,0.0009243785810756544,338400,0.0
0.0,-6.927702092872053e-05,3.462601158694334e-05,0.00012824980834213624,4.8248282306007785e-08,48,2.3376092052830378e-08,3324.71875,-425.8489405388934,1.3732393154819503e-06,0.0030408537229623736,1.421487598657903e-06,-6.863135201461128e-05,351,0.0,2.197224002288132,0.001118084362893887,345600,0.0
0.0,-6.808969702091354e-05,2.577776362545035e-05,9.555385964290902e-05,-1.2802300510993104e-08,49,1.6067545910580157e-08,3324.71875,-1589.6067154370876,1.6960796377708236e-06,0.00501105484395713,1.6832773394082827e-06,-6.983138619805858e-05,351,0.0,2.1972244667579934,0.0008110614256184681,352800,0.0
0.0,-7.099674479846612e-05,3.7332662911488175e-05,0.00013811861206581923,2.0827705632263543e-08,50,2.5606234820193163e-08,3324.77,-194.23196519159137,1.7239419457411595e-06,0.0053554410231352375,1.744769654331762e-06,-7.369420905412144e-05,350,0.0,2.197223888285577,0.0011994962353246736,360000,0.0
0.0,-7.889255229447227e-05,2.2675499184810802e-05,8.404620441991836e-05,-5.004947239860436e-09,51,1.2267506527326584e-08,3324.77,-1800.2369211739585,1.9299884499130508e-06,0.0035223901430476187,1.9249835022429175e-06,-7.769309868885939e-05,350,0.0,2.1972246572895657,0.0007044437305038238,367200,0.0
0.0,-6.38892650289967e-05,3.328663833399982e-05,0.0001045248389396651,6.182658897975061e-08,52,1.6110479660825126e-08,3324.77,-84.66129476973934,1.5417376186411231e-06,0.004406008258173848,1.6035642097891572e-06,-6.209273831238592e-05,350,0.0,2.1972244742938454,0.0009046708882305398,374400,0.0
0.0,-7.232181639708524e-05,2.7877721097733687e-05,0.0001042824434975883,-9.9860252130871e-09,53,1.7041411014277993e-08,3324.77,-1273.8217426873011,1.8492181224995793e-06,0.0034202294793674315,1.839232096694373e-06,-7.001404251688713e-05,350,0.0,2.197224389901237,0.0009073165182817753,381600,0.0
0.0,-6.372646346085374e-05,3.086686425897801e-05,0.00011552064433630033,-8.127512382214088e-09,54,1.9576008639226528e-08,3324.77,-435.8669698904586,1.1944075868449617e-06,0.0047239472294365635,1.186280074313872e-06,-6.301455480375679e-05,349,0.0,2.197224233497101,0.0010167664800625601,388800,0.0
0.0,-6.121427770354092e-05,2.9074952598306944e-05,0.00011037790277422425,1.039205201233581e-08,55,1.8152643182100214e-08,3324.77,-846.9007757809112,1.2456018140020725e-06,0.0026943258531426464,1.2559938654420265e-06,-6.169619164629982e-05,349,0.0,2.197224291153055,0.0009361801795493044,396000,0.0
0.0,-6.124764329710853e-05,2.9256614799974557e-05,0.00011033691461664473,1.5161435767522463e-08,56,2.0359439090898224e-08,3324.77,-937.0027091123943,1.4322196184726258e-06,0.004356657294765935,1.4473810523706034e-06,-6.0920869426708016e-05,348,0.0,2.1972242914873457,0.0009515790593787094,403200,0.0
0.0,-5.814722176580745e-05,2.871397709158215e-05,9.509264555792286e-05,-4.6289070358480133e-08,57,1.3743848885536153e-08,3324.77,-954.980171442688,1.1452545451920823e-06,0.004347127586973235,1.0989654739074529e-06,-5.853210920649294e-05,348,0.0,2.197224550474258,0.0008142070289376914,410400,0.0
0.0,-5.553070960634588e-05,2.4885966691515095e-05,9.088677520975263e-05,1.0703331377888006e-08,58,1.2130964890775187e-08,3324.77,-580.582762203638,1.221327810527728e-06,0.0031365396048372417,1.2320311419562153e-06,-5.533423845919463e-05,347,0.0,2.1972246421905823,0.0007752515413409676,417600,0.0
0.0,-5.607464971093116e-05,2.9608918700184437e-05,0.00011184233506617927,1.6798528103360392e-08,59,1.892051883274512e-08,3324.77,-530.9858356913815,1.2931964127536923e-06,0.0028241844306632876,1.3099949392464893e-06,-5.498982828549939e-05,347,0.0,2.19722427068564,0.0009933422596206643,424800,0.0
0.0,-5.394244513253297e-05,2.2035871367665107e-05,8.177819966318018e-05,4.201708464402637e-08,60,1.2158060652074841e-08,3324.77,-1715.0369920411185,1.1147253885750406e-06,0.006242200822695403,1.1567424743885022e-06,-5.319714847058686e-05,347,0.0,2.1972246262383845,0.0007348896531402355,432000,0.0
0.0,-5.091665105417768e-05,2.9433064500371374e-05,0.00011136944491766002,9.36330666663539e-09,61,1.908493542208625e-08,3324.66,-97.06981190590001,1.2276933275859604e-06,0.0036134267629931278,1.2370566341894364e-06,-5.000674812137692e-05,346,0.0,2.1972243014182995,0.000995651344423018,439200,0.0
0.0,-4.7892004345374593e-05,2.0328918739718823e-05,8.104887342059308e-05,3.5885730401080054e-08,62,1.0529596975222979e-08,3324.66,-1651.7222270909947,8.453572278485778e-07,0.003671648869434872,8.812429569453043e-07,-4.85378498937251e-05,346,0.0,2.1972247356460204,0.0006749671153203151,446400,0.0
0.0,-4.1616371721283457e-05,2.6868956410911996e-05,8.637075519307175e-05,2.0313819275256887e-08,63,1.1569398171832808e-08,3324.66,-267.8117110713607,5.690945489117092e-07,0.0041475856988626505,5.894083691155591e-07,-3.9786871521158824e-05,346,0.0,2.1972247019299753,0.0007533887170436254,453600,0.0
0.0,-4.290895864443652e-05,2.096553768758859e-05,7.903914613852037e-05,2.2990871848432582e-08,64,1.0447991166106781e-08,3324.66,-1462.05001357457,9.240077946603269e-07,0.004772854704053572,9.469986647611627e-07,-4.35624771757084e-05,346,0.0,2.1972247386325607,0.0006828676452932492,460800,0.0
0.0,-4.3730274816841914e-05,2.257623926643752e-05,9.133938090804977e-05,-3.4744974131668744e-09,65,1.1600892990822881e-08,3324.66,-244.91007555267166,9.763105688137101e-07,0.003411643067751989,9.72836071877763e-07,-4.2965281107932226e-05,345,0.0,2.1972245987887105,0.0007852162298528375,468000,0.0
0.0,-4.167263589068016e-05,2.0742503505234236e-05,8.159987504585187e-05,5.192439116534861e-10,66,1.0572107061571825e-08,3324.66,-894.2768301976042,8.612658459172807e-07,0.0021478472614095095,8.617850895744052e-07,-4.090321938882105e-05,345,0.0,2.1972246794599704,0.0007176997210374928,475200,0.0
0.0,-3.8412135610657954e-05,2.2483244403844275e-05,8.836084302508483e-05,2.6407489178527385e-09,67,1.282011195476829e-08,3324.75,-988.8575135134139,9.603839495538874e-07,0.004400693707220401,9.630246960316724e-07,-3.743378190176286e-05,344,0.0,2.197224607619028,0.0007381794128289382,482400,0.0
0.0,-3.436868755253277e-05,2.0672445708651516e-05,7.781729078956427e-05,1.3246198168954176e-08,68,9.213063989959328e-09,3324.75,-1189.3091324716017,4.5454086108338303e-07,0.0043977604031189815,4.6778705896868403e-07,-3.351246405323551e-05,344,0.0,2.1972247782649186,0.0006834986896696516,489600,0.0
0.0,-2.9654674937470795e-05,2.0310329530886523e-05,7.401106126002965e-05,-3.672682630116873e-09,69,9.376243730326803e-09,3324.75,-578.5907687571314,5.240798502317537e-07,0.0031555393037767014,5.204071679490134e-07,-2.9909129360071853e-05,344,0.0,2.1972248629066677,0.0006278014256248652,496800,0.0
0.0,-2.9722177000345036e-05,2.069097770263682e-05,8.400627179566958e-05,-4.076113804656885e-09,70,1.0574796109725947e-08,3324.75,-736.5705820476819,5.592592603882796e-07,0.003980613174178669,5.551831456968834e-07,-3.07946333452405e-05,343,0.0,2.197224651089421,0.0007366860035360438,504000,0.0
0.0,-3.029462908505102e-05,1.9151709950696566e-05,7.673653334838718e-05,-5.453779595768661e-09,71,8.749749086854868e-09,3324.75,-1268.8698703383643,5.555450998921047e-07,0.004799818601075881,5.500913206470783e-07,-3.058723295893403e-05,343,0.0,2.197224704992203,0.0006652685562959273,511200,0.0
0.0,-3.216168170207725e-05,2.557121464503228e-05,0.00010558832780243128,-3.1785897147284663e-09,72,1.5206822860795642e-08,3324.72,-155.71671522802143,8.272956106282385e-07,0.0031355187120461073,8.241170215511188e-07,-3.249960229837482e-05,343,0.0,2.1972243404230745,0.0009173863131755514,518400,0.0
0.0,-3.2444323682908225e-05,1.7537334233019067e-05,6.915385787146506e-05,-7.936406760467122e-11,73,8.158622474126999e-09,3324.68,-1630.0359933567552,7.1234022989661e-07,0.004114638672680702,7.122608646031545e-07,-3.234362354105927e-05,343,0.0,2.1972248678358772,0.0005921219536543546,525600,0.0
0.0,-2.8268840331211376e-05,1.9701199628591967e-05,6.854216482405182e-05,1.232440918701943e-08,74,7.300917593493625e-09,3324.68,-420.8821936189182,7.160094917972659e-07,0.003680772923361276,7.283339009267651e-07,-2.8377238290429306e-05,343,0.0,2.1972248836516073,0.0006228499767530111,532800,0.0
0.0,-3.069443608612548e-05,1.6394887323255178e-05,6.297248506665175e-05,-3.7225067984705683e-09,75,7.178294457132095e-09,3324.68,-1607.0745742207291,6.381551987253007e-07,0.003513041507972547,6.344326913565632e-07,-2.97414994069157e-05,343,0.0,2.197224887067048,0.000563672700060562,540000,0.0
0.0,-2.6725093233915057e-05,2.00942369013269e-05,8.371265410783197e-05,-3.7022508495241813e-09,76,9.95715017438043e-09,3324.68,-155.54162174404613,5.476300430222878e-07,0.00205456840545864,5.439277924907456e-07,-2.6711597477337125e-05,343,0.0,2.1972246978238776,0.0007689597437708337,547200,0.0
0.0,-2.4646371132589187e-05,1.6610901054842768e-05,6.770126267201945e-05,-1.3754671396921164e-09,77,7.578630431427962e-09,3324.68,-1262.8146141104282,8.672277819600997e-07,0.0019196772602139097,8.658523158676121e-07,-2.375766451653858e-05,343,0.0,2.1972248740139464,0.0006044593969671128,554400,0.0
0.0,-2.310235914456397e-05,2.125144717052012e-05,8.33457037818066e-05,-3.427144457935617e-09,78,1.177319049928893e-08,3324.59,-774.4434168803188,5.155505863427645e-07,0.002288188633212245,5.121234424868165e-07,-2.2913413458568766e-05,343,0.0,2.197224640925094,0.000748027754902978,561600,0.0
0.0,-2.084149009057399e-05,1.891260096456952e-05,7.014052951908813e-05,1.5276187863178853e-09,79,7.533986865114844e-09,3324.59,-1141.6390515473345,5.105743572664598e-07,0.003011370402286704,5.121019760118933e-07,-1.993722947317009e-05,342,0.0,2.1972248747519085,0.0006417382127949984,568800,0.0
0.0,-1.8217066904943745e-05,1.683272145654056e-05,6.246924452604182e-05,2.725249129245758e-10,80,6.574314602493441e-09,3324.59,-475.9034443270056,5.173609936679586e-07,0.0032129674947477586,5.17633519071026e-07,-1.8138689149016202e-05,342,0.0,2.197224886698067,0.0005403734892595138,576000,0.0
0.0,-1.629742872112232e-05,1.825077803391469e-05,7.06647668003505e-05,-5.199379352410566e-09,81,7.734144408489712e-09,3324.59,-782.5171673908499,4.861802921213504e-07,0.0029529746669587627,4.809809125054468e-07,-1.657194443269974e-05,342,0.0,2.1972248020657785,0.0006492057286963608,583200,0.0
0.0,-1.7354256238433815e-05,1.8115795997064956e-05,7.263092381512246e-05,1.0154738863121792e-08,82,7.971038915715876e-09,3324.59,-878.226878621332,4.064988465113207e-07,0.0034053535327539654,4.166535861754949e-07,-1.6904203890895567e-05,342,0.0,2.1972248269515062,0.0006574109224537982,590400,0.0
0.0,-1.461690212728111e-05,2.2206567855289646e-05,8.80126405923104e-05,-1.170174462171685e-09,83,1.1649288539345577e-08,3324.59,-199.11559476767707,1.589262871382162e-07,0.0018418013875017764,1.5775611294126445e-07,-1.41829005419293e-05,342,0.0,2.1972245807658863,0.0008049045309014775,597600,0.0
0.0,-1.2384197334175234e-05,1.5569526446886206e-05,6.156647289897714e-05,3.247370118840211e-10,84,6.6332228384455545e-09,3324.69,-1628.9452829769427,4.1199727186580196e-07,0.0010027573960352581,4.123220088438506e-07,-1.2114066837538997e-05,342,0.0,2.197224946851453,0.0005408476736803757,604800,0.0
0.0,-8.089521951530193e-06,1.6079168878943032e-05,6.0784344206819005e-05,4.214911086819484e-10,85,5.7177421379022974e-09,3324.69,-493.015199084755,1.6246488179397738e-07,0.0019418576059300093,1.628863730605577e-07,-8.051718330035345e-06,342,0.0,2.197224942067313,0.0005611181850906002,612000,0.0
0.0,-7.22024151880332e-06,1.4587252261204736e-05,5.943890779959143e-05,0.0,86,5.926246704864347e-09,3324.69,-1338.4624335297895,3.588029635652885e-07,0.0005389271755478198,3.588029635652885e-07,-7.401910178557391e-06,342,0.0,2.197224981321229,0.000513428902421479,619200,0.0
0.0,-8.357019500465865e-06,1.845920939312223e-05,7.74403383482942e-05,0.0,87,8.762793802409755e-09,3324.69,-120.71446979079928,1.4558131709693032e-07,0.0005263684833490905,1.4558131709693032e-07,-8.695069981637885e-06,342,0.0,2.197224814503912,0.0007141454061855432,626400,0.0
0.0,-7.114666259993806e-06,1.544687275700333e-05,6.289278725243244e-05,0.0,88,6.739451257077719e-09,3324.69,-1276.1238316434167,2.9259653511237945e-07,0.0004490115823244096,2.9259653511237945e-07,-7.340509685589919e-06,341,0.0,2.1972249049484414,0.00055974489182889,633600,0.0
0.0,-7.946195746356353e-06,1.995140817258211e-05,8.125444185791836e-05,0.0,89,1.0634297684326686e-08,3324.67,-660.4940530524367,2.5033016305750983e-07,0.00040553132691272935,2.5033016305750983e-07,-9.511895142830935e-06,341,0.0,2.197224644271154,0.0007256362225055522,640800,0.0
0.0,-9.56222653956898e-06,1.4045897625936734e-05,5.7879029498068606e-05,0.0,90,5.493327408356203e-09,3324.67,-1535.3492206045687,4.815782552912876e-07,0.0003395811623895575,4.815782552912876e-07,-9.71971454453212e-06,341,0.0,2.1972249529696013,0.0005243644274064757,648000,0.0
