frames,explained_variance,avg_q_retraced,rollout_prob_std,epoch_idx,P09:episode_rewards,fps,grad_norm,model_prob_std,episode_length,policy_entropy,q_loss,policy_gradient_loss,policy_loss,avg_q_selected,PMM:episode_rewards,P01:episode_rewards,policy_gradient_bias_correction,advantage_norm
3009600,-772.4473864115956,1.2866599759636049e-06,9.239228224277375e-06,418,0.0,341,8.013944126080641e-07,8.453489820717261e-06,3324.29,2.197225304586547,1.767512458158784e-10,-3.833307390837769e-08,-3.833307390837769e-08,1.2844140048342801e-06,0.0,0.0,0.0,8.193908242387674e-05
3016800,-367.3289051460368,1.2922861122188942e-06,8.911172174234498e-06,419,0.0,341,6.820544243621476e-07,8.301276940383582e-06,3324.29,2.1972252329852844,1.8743141013682962e-10,-2.958277875792917e-08,-2.958277875792917e-08,1.3369152017965348e-06,0.0,0.0,0.0,7.097285475375707e-05
3024000,-1293.3558780104584,1.1579945509927329e-06,7.709629902144742e-06,420,0.0,341,6.513278250461479e-07,7.200227230666109e-06,3324.29,2.1972252866673094,1.3060587862381243e-10,-9.736260211445477e-09,-9.736260211445477e-09,1.253026914117779e-06,0.0,0.0,0.0,6.756721918386004e-05
3031200,-100.0126319243006,7.818318760486202e-07,1.2985972800480744e-05,421,0.0,342,1.2169758494534653e-06,1.2283640271122929e-05,3324.3,2.197225306147621,4.487190431062318e-10,-4.606537359861079e-08,-4.606537359861079e-08,9.587749213003714e-07,0.0,0.0,0.0,0.00013009879207283464
3038400,-2049.8594166636813,7.361323703100506e-07,7.577213530497738e-06,422,0.0,341,6.557915326021511e-07,6.962517057206371e-06,3324.3,2.197225357981586,1.6421790760212606e-10,-2.427917550788166e-08,-2.427917550788166e-08,7.55409641379779e-07,0.0,0.0,0.0,6.669508509083928e-05
3045600,-66.49677234850233,7.397533050947466e-07,9.914923293275065e-06,423,0.0,341,9.463849434539438e-07,9.200545312980454e-06,3324.3,2.197225309534678,2.7909658533542534e-10,-2.237998031415178e-08,-2.237998031415178e-08,6.976586492382685e-07,0.0,0.0,0.0,8.855889810213906e-05
3052800,-1400.1730865059578,4.030332429452236e-07,8.252491691065765e-06,424,0.0,342,6.090425141594734e-07,7.641518044836617e-06,3324.3,2.197225279940499,1.5050895679329787e-10,-2.1426679261799167e-08,-2.1426679261799167e-08,5.529962557636127e-07,0.0,0.0,0.0,6.670350961328048e-05
3060000,-572.6482598887801,1.35218596108195e-07,1.0951388566297135e-05,425,0.0,342,9.978643915009502e-07,1.032403106203899e-05,3324.3,2.197225197200422,2.618733514073608e-10,-3.8436942174736237e-08,-3.8436942174736237e-08,3.368732891478553e-07,0.0,0.0,0.0,9.57470874055227e-05
3067200,-1080.867285808905,-3.541207399400914e-08,9.517415529408239e-06,426,0.0,342,7.978208857081913e-07,8.852104391289539e-06,3324.3,2.1972252879350904,2.0806250133185185e-10,-6.819422715292355e-09,-6.819422715292355e-09,4.204322846157814e-08,0.0,0.0,0.0,7.84038551350946e-05
3074400,-820.3902148843223,-7.965097859864142e-08,8.784247301840731e-06,427,0.0,342,7.482127084565981e-07,8.1113356692997e-06,3324.46,2.1972252493139184,2.2748757504560873e-10,-1.2586016362725254e-08,-1.2586016362725254e-08,-2.806286656552489e-08,0.0,0.0,0.0,7.758810041291911e-05
3081600,-1117.461170090547,-4.273957601029712e-07,9.00189224169886e-06,428,0.0,342,8.506071066652944e-07,8.353733135099263e-06,3324.46,2.197225349094502,1.8849294545562975e-10,-4.660189595364344e-09,-4.660189595364344e-09,-3.097451355263976e-07,0.0,0.0,0.0,8.133531777101053e-05
3088800,-837.9276934606261,-2.41006790825602e-07,7.949476612297044e-06,429,0.0,342,6.628787038542547e-07,7.341219916106809e-06,3324.46,2.197225332730318,1.7514915575052614e-10,2.0248797987840636e-09,2.0248797987840636e-09,-3.793076010228172e-07,0.0,0.0,0.0,6.675953926413824e-05
3096000,-468.97739345024513,-2.440695853134223e-07,1.1953376408516356e-05,430,0.0,342,1.1293206727455662e-06,1.1218640945748373e-05,3324.46,2.1972252780735175,3.8269441295026187e-10,-5.443164523968295e-09,-5.443164523968295e-09,-1.698478585633329e-07,0.0,0.0,0.0,0.00011193050431298138
3103200,-1347.063816542928,2.6326196502938055e-08,8.305081121122045e-06,431,0.0,342,6.907552337505047e-07,7.63357575579219e-06,3324.46,2.1972252434586723,1.673735884039277e-10,2.431879888925768e-08,2.431879888925768e-08,-1.0276657754894182e-08,0.0,0.0,0.0,7.156239057517535e-05
3110400,-38.980569321229346,-1.9314488365476356e-07,1.3513706455214668e-05,432,0.0,342,1.175913040925882e-06,1.2887096543763513e-05,3324.35,2.1972252871309004,4.658081872138147e-10,-4.817017417981513e-08,-4.817017417981513e-08,-1.604922983845703e-07,0.0,0.0,0.0,0.0001130952503423769
3117600,-2012.6905030687944,2.6261179357871195e-09,7.092205859498008e-06,433,0.0,342,6.21756594153636e-07,6.559130086721125e-06,3324.35,2.1972253181063945,1.6013849460541354e-10,-7.881955939806097e-09,-7.881955939806097e-09,-1.1715469745698414e-08,0.0,0.0,0.0,6.474655665133987e-05
3124800,-136.6426476526891,-2.2817398330462463e-07,8.17726745679621e-06,434,0.0,342,6.686546618977416e-07,7.5688815920088445e-06,3324.35,2.1972253174378125,1.7948727670100385e-10,1.0314912629124345e-08,1.0314912629124345e-08,-1.5612537300280932e-07,0.0,0.0,0.0,6.88319714756245e-05
3132000,-1226.955849972277,-3.551484497706891e-07,9.205911397345481e-06,435,0.0,342,7.259036855731169e-07,8.650010398444833e-06,3324.35,2.1972252728963135,1.707654476222407e-10,-1.4327989585955551e-08,-1.4327989585955551e-08,-2.4231123639298267e-07,0.0,0.0,0.0,7.26714513761962e-05
3139200,-246.91616570071344,-8.215528602290784e-07,1.1407409815970933e-05,436,0.0,342,9.734352964719437e-07,1.0805660115818755e-05,3324.35,2.197225327498641,3.162015773983551e-10,-1.701811194459331e-08,-1.701811194459331e-08,-4.844486666789323e-07,0.0,0.0,0.0,0.00010591495036615229
3146400,-1172.0961806910236,-4.517103978061196e-07,1.1054885499013061e-05,437,0.0,342,1.1281440635945887e-06,1.043708827247719e-05,3324.35,2.197225160210565,3.085190501838998e-10,1.915173554141824e-08,1.915173554141824e-08,-5.797040602619619e-07,0.0,0.0,0.0,0.00010318722361749408
3153600,-812.5064427266709,-3.369969370788029e-07,1.5781128188897418e-05,438,0.0,342,1.6782161658634137e-06,1.5017704267438465e-05,3324.53,2.1972253192701037,8.508824129879456e-10,-9.570262953484572e-09,-9.570262953484572e-09,-3.02323890099957e-07,0.0,0.0,0.0,0.0001411207084803054
3160800,-1014.4816455241612,-3.382066350557422e-07,9.188331503436315e-06,439,0.0,342,9.003194278544825e-07,8.63487164823182e-06,3324.53,2.197225329081218,2.5835359652955645e-10,-3.5429438692595984e-08,-3.5429438692595984e-08,-3.123343504755794e-07,0.0,0.0,0.0,8.757324233568613e-05
3168000,-670.9631151372464,-4.1721213677705313e-07,7.905655331613981e-06,440,0.0,342,6.405587208210517e-07,7.264230460251229e-06,3324.53,2.19722533996143,1.8914787065608372e-10,1.0602815277711878e-08,1.0602815277711878e-08,-3.364714812287842e-07,0.0,0.0,0.0,6.677714724160914e-05
3175200,-671.6655610133731,-7.337619141566618e-07,8.498722278333045e-06,441,0.0,342,7.333123924787183e-07,7.910636152687286e-06,3324.53,2.197225338088141,2.1573760061566376e-10,1.9749362471554657e-08,1.9749362471554657e-08,-6.534221572355364e-07,0.0,0.0,0.0,7.867951900284954e-05
3182400,-1041.3803979717675,-8.869449063639715e-07,7.91653385838295e-06,442,0.0,342,6.342060560655474e-07,7.232274672858957e-06,3324.53,2.1972253437332374,1.5076239365876523e-10,4.0387456408132095e-08,4.0387456408132095e-08,-7.085065310995092e-07,0.0,0.0,0.0,6.944698090362993e-05
3189600,-84.53799135514352,-1.1352222730794461e-06,1.4282226684142213e-05,443,0.0,342,1.2556519726287807e-06,1.3591010537464463e-05,3324.6,2.1972252827220493,3.9961921918979494e-10,8.879873158610221e-09,8.879873158610221e-09,-7.698757250468872e-07,0.0,0.0,0.0,0.00012269424809505474
3196800,-1457.6130109744095,-1.473646809773544e-06,8.905090581691076e-06,444,0.0,342,7.62545614407687e-07,8.330310310049064e-06,3324.55,2.1972253316767,2.3312159032574514e-10,2.5285760374850786e-08,2.5285760374850786e-08,-1.338970460772594e-06,0.0,0.0,0.0,8.057626881365928e-05
3204000,-517.2126858127559,-1.608205830963159e-06,8.979828149089784e-06,445,0.0,342,8.143903953352828e-07,8.44131406734392e-06,3324.55,2.1972253219286606,2.4766545203611824e-10,4.416858729206969e-08,4.416858729206969e-08,-1.4814156574884776e-06,0.0,0.0,0.0,8.237334973014439e-05
3211200,-1436.8990111105313,-1.6183321028325927e-06,7.109194145008525e-06,446,0.0,342,6.000546295352183e-07,6.582725545037389e-06,3324.55,2.1972252806406174,1.3630296827173722e-10,7.4132425110585e-08,7.4132425110585e-08,-1.6703037924067568e-06,0.0,0.0,0.0,6.218865451445981e-05
3218400,-135.33075041414727,-1.6173575172122848e-06,8.954852500355113e-06,447,0.0,342,7.444100002889394e-07,8.306552351472103e-06,3324.55,2.197225259428933,2.2452260706989209e-10,4.47455867795433e-08,4.47455867795433e-08,-1.6090591075198715e-06,0.0,0.0,0.0,8.026516217177032e-05
3225600,-1106.5832739004254,-1.538829460087457e-06,8.606059898774614e-06,448,0.0,342,7.389981529239409e-07,8.054143519530119e-06,3324.55,2.197225293961782,2.0172478067787058e-10,7.6413029947563e-08,7.6413029947563e-08,-1.732551489047401e-06,0.0,0.0,0.0,7.263858788356567e-05
3232800,-779.0056196261794,-1.4936565686423478e-06,7.229077493548339e-06,449,0.0,342,5.735956765246236e-07,6.833679830195685e-06,3324.51,2.1972252845196496,1.393517707237227e-10,5.020282800049011e-08,5.020282800049011e-08,-1.491162338232707e-06,0.0,0.0,0.0,6.709044795945846e-05
3240000,-1290.8223599927903,-1.3625265535939928e-06,8.041652061980531e-06,450,0.0,342,7.550523956242595e-07,7.555205402019043e-06,3324.51,2.1972252353471076,2.2499728547466064e-10,3.1492626785437296e-08,3.1492626785437296e-08,-1.2994971603195528e-06,0.0,0.0,0.0,7.520863768833659e-05
3247200,-412.8994173612418,-1.5014723924821582e-06,7.310790840223404e-06,451,0.0,342,6.065110887760898e-07,6.79334981837858e-06,3324.51,2.1972253467544673,1.4223865244758098e-10,3.822357537250134e-08,3.822357537250134e-08,-1.4446424273181549e-06,0.0,0.0,0.0,6.460551523438337e-05
3254400,-830.3668012517077,-1.6714371671321677e-06,9.197690320857669e-06,452,0.0,342,8.605206649166498e-07,8.662324592817654e-06,3324.51,2.1972253093233816,1.948976395565837e-10,2.978283884951009e-08,2.978283884951009e-08,-1.654797338841658e-06,0.0,0.0,0.0,8.573608887429275e-05
3261600,-905.0073101463393,-1.7065776890129358e-06,7.396349561594388e-06,453,0.0,342,6.439515434638379e-07,6.861358280102216e-06,3324.51,2.1972253727345237,1.722732708573199e-10,1.8329438598629543e-08,1.8329438598629543e-08,-1.6271616455018403e-06,0.0,0.0,0.0,6.389679053622249e-05
3268800,-207.81120496221953,-1.7867993750549673e-06,1.1315002687622957e-05,454,0.0,342,9.691180623139812e-07,1.0775277178675956e-05,3324.53,2.197225316387636,3.2420092142643005e-10,6.690003958987718e-08,6.690003958987718e-08,-1.8126870381033994e-06,0.0,0.0,0.0,9.975055590488141e-05
3276000,-1772.8735363829642,-1.7715187344473485e-06,8.287831187914207e-06,455,0.0,342,6.98865118298457e-07,7.722554370751199e-06,3324.57,2.197225181797825,1.7675735242749988e-10,4.220550679929745e-08,4.220550679929745e-08,-1.642523381844736e-06,0.0,0.0,0.0,6.641037073426747e-05
3283200,-626.8801608850652,-2.0240422919926e-06,1.0000340988942156e-05,456,0.0,342,1.2050078390911967e-06,9.517934001305236e-06,3324.57,2.197225215255268,2.967339318336718e-10,1.9821955741149034e-08,1.9821955741149034e-08,-1.8910909949070966e-06,0.0,0.0,0.0,0.00010590276051528029
3290400,-1000.2909280826349,-2.1068128704589294e-06,7.377767743141587e-06,457,0.0,341,5.95946661301209e-07,6.876549443050175e-06,3324.57,2.1972252622577884,1.588577359266769e-10,6.746168980828017e-08,6.746168980828017e-08,-2.059915848297687e-06,0.0,0.0,0.0,6.084900798379789e-05
3297600,-24.86454130072442,-2.0255159018997153e-06,9.498373814941776e-06,458,0.0,342,7.709502037545293e-07,8.937504406874936e-06,3324.57,2.197225273024468,2.3300625037205e-10,4.979160887078104e-08,4.979160887078104e-08,-2.135427877845928e-06,0.0,0.0,0.0,8.381119370558137e-05
3304800,-1492.2458932331126,-1.8096634936569592e-06,6.492710302394975e-06,459,0.0,342,5.367785791847717e-07,6.093846648281085e-06,3324.57,2.197225307948375,1.2636548196162026e-10,4.5558720271237924e-08,4.5558720271237924e-08,-1.8731276161979225e-06,0.0,0.0,0.0,5.675917921101427e-05
3312000,-462.02049333081357,-1.656654259344729e-06,1.1524470320181994e-05,460,0.0,342,9.695567502832548e-07,1.1042318400505623e-05,3324.5,2.1972253324493534,3.546541310195356e-10,3.825671115594824e-08,3.825671115594824e-08,-1.8095151251331897e-06,0.0,0.0,0.0,9.785676524971552e-05
3319200,-1266.4908378436562,-1.5984333570034601e-06,8.729203825282712e-06,461,0.0,342,8.33806612449568e-07,8.302738637873306e-06,3324.5,2.197225337410099,2.1964822915304327e-10,-1.1624228177107626e-08,-1.1624228177107626e-08,-1.577526299663605e-06,0.0,0.0,0.0,8.12660807449324e-05
3326400,-503.8376224938839,-1.9701763284567662e-06,7.604535102859339e-06,462,0.0,342,6.172677122499054e-07,7.148416388936859e-06,3324.5,2.197225255001159,1.5873598214657165e-10,9.627335673553034e-09,9.627335673553034e-09,-1.8295106654473063e-06,0.0,0.0,0.0,6.402147717650153e-05
3333600,-1125.9268541355202,-2.0390633815300594e-06,9.034482329506922e-06,463,0.0,342,7.98614707151114e-07,8.567507888849314e-06,3324.5,2.1972252708768085,3.186684063920145e-10,3.514464147733057e-08,3.514464147733057e-08,-1.9514263282462044e-06,0.0,0.0,0.0,8.299066514061968e-05
3340800,-930.8987076958019,-2.303655755126868e-06,8.42308233468766e-06,464,0.0,342,6.819046138128952e-07,7.946251308736777e-06,3324.5,2.197225241418238,1.9426838119767508e-10,6.048614569061546e-08,6.048614569061546e-08,-2.231734800164776e-06,0.0,0.0,0.0,6.974800254648246e-05
3348000,-233.88836416063484,-2.382578110974556e-06,1.1133136189074652e-05,465,0.0,342,9.060904704066752e-07,1.0667114432548842e-05,3324.5,2.19722524660605,2.9527619687286046e-10,5.160121627584778e-08,5.160121627584778e-08,-2.6161302140258637e-06,0.0,0.0,0.0,9.612162746683817e-05
3355200,-1197.0498633469817,-2.1954665237528105e-06,9.047064065262438e-06,466,0.0,341,7.789389502562986e-07,8.479231783790521e-06,3324.47,2.1972253284410197,2.4782116900327907e-10,2.2564768090487553e-08,2.2564768090487553e-08,-2.306011222617799e-06,0.0,0.0,0.0,7.824024126020518e-05
3362400,-697.648059752407,-2.1282232316486696e-06,8.69042863673549e-06,467,0.0,341,7.668752011536642e-07,8.165330033574065e-06,3324.47,2.1972253099320427,2.3391436643976e-10,6.05367458722337e-08,6.05367458722337e-08,-2.11977054633973e-06,0.0,0.0,0.0,7.735085107700693e-05
3369600,-900.6092847725249,-2.340979677097713e-06,1.0210492880131906e-05,468,0.0,341,1.032375906181086e-06,9.52800453099756e-06,3324.47,2.197225268416935,2.862740229492933e-10,8.005581134436432e-08,8.005581134436432e-08,-2.2109236261700794e-06,0.0,0.0,0.0,9.437594080500159e-05
3376800,-53.748623678045185,-2.3733326577458646e-06,9.153017027320269e-06,469,0.0,341,6.893036425354383e-07,8.631173405271264e-06,3324.47,2.1972253393240995,2.3366040175219226e-10,5.4651701432124697e-08,5.4651701432124697e-08,-2.5331384331802244e-06,0.0,0.0,0.0,7.78183107584373e-05
3384000,-986.2578071250409,-2.477601577666858e-06,7.63093686056038e-06,470,0.0,341,6.138474187127197e-07,7.0904969746844996e-06,3324.47,2.197225319676929,1.6717413771691248e-10,3.525240998243221e-08,3.525240998243221e-08,-2.330289964589464e-06,0.0,0.0,0.0,5.962220398661889e-05
3391200,-623.514377126722,-2.999799757855639e-06,1.2922340722148704e-05,471,0.0,341,1.2140673088419462e-06,1.2361501865839389e-05,3324.52,2.1972252727406367,4.4484059228580074e-10,5.301443858954765e-08,5.301443858954765e-08,-2.528761179953725e-06,0.0,0.0,0.0,0.00011968015117927185
3398400,-1381.381417605546,-2.995904018685935e-06,8.267475091155941e-06,472,0.0,341,8.035231226165584e-07,7.83565238811235e-06,3324.52,2.197225351245315,1.6239124925808297e-10,6.100951109131553e-08,6.100951109131553e-08,-3.0145619627478308e-06,0.0,0.0,0.0,7.972263824368779e-05
3405600,-260.0857779209639,-3.0473892694899596e-06,8.253644283351835e-06,473,0.0,341,6.94968023672543e-07,7.743565999102164e-06,3324.52,2.1972252813091986,1.973509313703905e-10,7.972256790980138e-08,7.972256790980138e-08,-3.1381460170060953e-06,0.0,0.0,0.0,6.92822054127937e-05
3412800,-895.6565131405382,-3.103308837476636e-06,9.750582814569297e-06,474,0.0,341,8.559426075951319e-07,9.230784907618139e-06,3324.52,2.19722524104639,2.4507140195460224e-10,5.3760289376823136e-08,5.3760289376823136e-08,-2.9543199301721373e-06,0.0,0.0,0.0,8.273535988739919e-05
3420000,-977.8084901264609,-3.1697492495584896e-06,9.055085573496449e-06,475,0.0,341,8.391142634439028e-07,8.584688882769293e-06,3324.52,2.1972252894551665,2.000676812397713e-10,1.3338515109324397e-07,1.3338515109324397e-07,-3.234562976737916e-06,0.0,0.0,0.0,8.333138636054454e-05
3427200,-526.9438577279054,-3.0648516333053637e-06,9.139819432000368e-06,476,0.0,341,7.765897313255575e-07,8.65851658278506e-06,3324.52,2.1972253239564794,2.2197369423280508e-10,7.655278385974477e-08,7.655278385974477e-08,-3.1641144802239986e-06,0.0,0.0,0.0,8.243814992984051e-05
3434400,-1015.055273066551,-2.9451362388710073e-06,7.371417851179973e-06,477,0.0,341,6.260704972687333e-07,6.938264468158932e-06,3324.59,2.197225334543399,1.651401096362253e-10,7.937313988882995e-08,7.937313988882995e-08,-2.8328249086398283e-06,0.0,0.0,0.0,6.697812712057797e-05
3441600,-758.4879181051443,-2.9031908624643067e-06,7.625244487727622e-06,478,0.0,341,6.934167609364527e-07,7.167475101510043e-06,3324.59,2.1972253189011224,1.3378973105065718e-10,7.942202268051274e-08,7.942202268051274e-08,-2.8664652865897794e-06,0.0,0.0,0.0,7.223124433234522e-05
3448800,-1019.7639382477556,-2.901271028626992e-06,6.606185864068478e-06,479,0.0,341,5.442429152341123e-07,6.22839469087443e-06,3324.59,2.1972253124564243,1.9351583640032954e-10,5.700363813543922e-08,5.700363813543922e-08,-3.029288997077828e-06,0.0,0.0,0.0,5.573727656071541e-05
3456000,-263.20879214090644,-2.6957620443940313e-06,9.830839501137549e-06,480,0.0,341,7.823211233547143e-07,9.402102277649855e-06,3324.59,2.197225303252538,2.5461938823081604e-10,3.354553573268372e-08,3.354553573268372e-08,-2.653629339858578e-06,0.0,0.0,0.0,8.815560029272991e-05
3463200,-1205.3901418025912,-2.8441361241892176e-06,6.5789517546838225e-06,481,0.0,341,6.382380552608718e-07,6.231884173278755e-06,3324.59,2.1972253114836557,2.0048243195257962e-10,4.8905440275812604e-08,4.8905440275812604e-08,-2.799531981574026e-06,0.0,0.0,0.0,6.720404475027449e-05
3470400,-302.1109128070256,-3.133867696751694e-06,1.5120878485064731e-05,482,0.0,341,1.8621032964733263e-06,1.4700463899572242e-05,3324.48,2.1972252820408538,8.801452041686337e-10,2.1468305877436932e-08,2.1468305877436932e-08,-2.624567146193883e-06,0.0,0.0,0.0,0.00015274958514489918
3477600,-1639.877047236931,-3.3143041051912576e-06,6.836776647783414e-06,483,0.0,341,6.777575958867282e-07,6.460081584649849e-06,3324.48,2.1972253139813747,1.1475340053565903e-10,6.604942408617487e-08,6.604942408617487e-08,-3.359460000139629e-06,0.0,0.0,0.0,6.557775874010075e-05
3484800,-1916.6750201739176,-3.3949955074481368e-06,8.040710188720165e-06,484,0.0,341,8.560232509812829e-07,7.620945641265045e-06,3324.48,2.1972253174472742,2.2248913425622822e-10,7.59759123331538e-08,7.59759123331538e-08,-3.299483478518449e-06,0.0,0.0,0.0,7.704445681926601e-05
3492000,-1216.91740760158,-3.410950413263702e-06,7.072066418388315e-06,485,0.0,341,5.608356984650149e-07,6.653236650239008e-06,3324.48,2.1972253261861345,1.1384621571439555e-10,7.457545536800875e-08,7.457545536800875e-08,-3.462848506397597e-06,0.0,0.0,0.0,5.877441095278196e-05
3499200,-718.5555592456003,-3.282886671657314e-06,6.646848222177464e-06,486,0.0,341,5.016295429058309e-07,6.26076313204775e-06,3324.48,2.1972252578867804,1.0688840343352079e-10,1.0310497818293203e-07,1.0310497818293203e-07,-3.351802215497273e-06,0.0,0.0,0.0,5.849152647371099e-05
3506400,-562.6086448392731,-3.12809371697161e-06,9.955002685938842e-06,487,0.0,341,7.903256955575619e-07,9.390519744667794e-06,3324.48,2.197225310714157,3.411333337219499e-10,9.733904527683805e-08,9.733904527683805e-08,-3.153355465649362e-06,0.0,0.0,0.0,7.625076462171327e-05
3513600,-1073.996998494277,-3.0255033336793134e-06,8.846392292497738e-06,488,0.0,341,7.535327034704508e-07,8.436051724367917e-06,3324.41,2.197225312883892,2.0740259003483491e-10,1.207017429661841e-07,1.207017429661841e-07,-3.040469446971887e-06,0.0,0.0,0.0,7.973705054437024e-05
3520800,-751.4637366680083,-3.061007771590137e-06,6.653282721257051e-06,489,0.0,341,6.456669373853559e-07,6.355140347337179e-06,3324.41,2.1972253124802203,1.7334258644173037e-10,4.91413259532703e-08,4.91413259532703e-08,-3.1909826954598843e-06,0.0,0.0,0.0,6.780093451152484e-05
3528000,-1117.9958957608967,-3.0237131189908264e-06,6.459588881406646e-06,490,0.0,341,5.22036453880273e-07,6.133942405590257e-06,3324.41,2.197225286760486,9.302071898322846e-11,6.793005073250617e-08,6.793005073250617e-08,-3.1550626492485733e-06,0.0,0.0,0.0,5.4775747411204545e-05
3535200,-327.6717399264044,-2.6113003521446545e-06,8.494461245184145e-06,491,0.0,341,7.615910598762815e-07,8.095494033355523e-06,3324.41,2.1972253310680387,1.8723726262149678e-10,4.4683236520724906e-08,4.4683236520724906e-08,-2.8229563769994252e-06,0.0,0.0,0.0,8.644438391265731e-05
3542400,-986.3763005833777,-2.493324862493792e-06,7.491756530568418e-06,492,0.0,341,5.327251506179477e-07,7.112416058937302e-06,3324.41,2.1972253252589513,1.1103798974714489e-10,5.7863713110327007e-08,5.7863713110327007e-08,-2.517259743174105e-06,0.0,0.0,0.0,5.921346532703624e-05
3549600,-119.2037625021673,-2.8305404985470156e-06,1.2766470697720304e-05,493,0.0,341,1.2926693319898035e-06,1.2341186764056678e-05,3324.43,2.197225285560366,3.7431659435137773e-10,1.2326239638932926e-07,1.2326239638932926e-07,-2.4781020628874852e-06,0.0,0.0,0.0,0.00011526107595878038
3556800,-2217.285405610749,-3.179643519781657e-06,6.194398997475777e-06,494,0.0,341,5.859874211042036e-07,5.856431936138277e-06,3324.43,2.1972253039589638,1.4030562752817772e-10,6.51711281396846e-08,6.51711281396846e-08,-3.0631608997179454e-06,0.0,0.0,0.0,5.979466543462219e-05
3564000,-58.267721345275,-3.2516276462032392e-06,8.416281176283202e-06,495,0.0,341,8.126524434862902e-07,7.9947199052852e-06,3324.43,2.197225301946913,2.4539440700438807e-10,6.816921821916215e-08,6.816921821916215e-08,-3.2212605278134714e-06,0.0,0.0,0.0,7.801314114354816e-05
3571200,-1010.6664634232195,-3.1232934760349476e-06,7.3745701657161365e-06,496,0.0,341,6.36120165271977e-07,7.054478015176425e-06,3324.43,2.197225314215717,2.074897129940783e-10,5.036178087582512e-08,5.036178087582512e-08,-3.1353918194693166e-06,0.0,0.0,0.0,6.575118028300658e-05
3578400,-362.51256417048677,-3.297459062279149e-06,7.991446995564098e-06,497,0.0,341,6.265556148876949e-07,7.633642998113766e-06,3324.43,2.197225318289308,1.57745185036025e-10,7.068634367108953e-08,7.068634367108953e-08,-3.3344772790486627e-06,0.0,0.0,0.0,6.871346718975366e-05
3585600,-685.8782195550048,-3.3012969685454736e-06,9.108512260619367e-06,498,0.0,341,1.08851940726846e-06,8.720896936197311e-06,3324.43,2.1972252586278964,2.468087376363415e-10,1.0572487190533057e-07,1.0572487190533057e-07,-3.194174776445406e-06,0.0,0.0,0.0,9.798102208053202e-05
3592800,-867.426435048003,-3.3209659576366076e-06,9.085530166305729e-06,499,0.0,341,7.977856117729481e-07,8.663193331822712e-06,3324.38,2.19722529202542,1.680801993791921e-10,7.585801065409906e-08,7.585801065409906e-08,-3.2280034282811506e-06,0.0,0.0,0.0,8.441337385520337e-05
3600000,-1240.8115709516294,-3.439841020621624e-06,6.6984703336158245e-06,500,0.0,341,5.703773572520675e-07,6.395368979553499e-06,3324.38,2.1972253577072154,1.987461663701144e-10,7.75746227258741e-08,7.75746227258741e-08,-3.440138468450249e-06,0.0,0.0,0.0,5.791901980375186e-05
3607200,-773.8834966257577,-3.501780578545626e-06,5.569946595267015e-06,501,0.0,341,4.7031094548317424e-07,5.220596276632602e-06,3324.38,2.197225330986043,7.654493092692441e-11,9.404326585706491e-08,9.404326585706491e-08,-3.435873430726855e-06,0.0,0.0,0.0,5.46490738896748e-05
3614400,-501.5699975738702,-3.478967306564517e-06,8.47322811965839e-06,502,0.0,341,7.920187055410883e-07,8.128226122785897e-06,3324.38,2.1972252988121497,2.1263067215457557e-10,7.906733179581624e-08,7.906733179581624e-08,-3.5049280299264914e-06,0.0,0.0,0.0,7.977108955514049e-05
3621600,-1140.666778551423,-3.677373219864803e-06,7.295093344955941e-06,503,0.0,341,5.680485891847031e-07,6.961814292993207e-06,3324.38,2.1972253065616134,1.452330410074555e-10,6.586894065635777e-08,6.586894065635777e-08,-3.4915909280198073e-06,0.0,0.0,0.0,6.104650002226463e-05
3628800,-22.730882389724343,-3.826778344524601e-06,1.0381078287922162e-05,504,0.0,341,8.70844950336189e-07,1.002832212346253e-05,3324.3,2.197225290057807,2.536427543280595e-10,1.1625837985834921e-07,1.1625837985834921e-07,-3.984774038654301e-06,0.0,0.0,0.0,0.00010022875269097013
3636000,-1523.615090477738,-3.3899343381960693e-06,6.1307774349572395e-06,505,0.0,341,5.079281816872209e-07,5.772166372645874e-06,3324.3,2.197225352680242,1.3427644114785603e-10,4.8308885270500494e-08,4.8308885270500494e-08,-3.4857397004982108e-06,0.0,0.0,0.0,5.5577258827449375e-05
3643200,-148.18611733725146,-3.095766698836073e-06,7.59484997733773e-06,506,0.0,341,7.960429900479072e-07,7.211040483969528e-06,3324.3,2.1972252908680177,2.0837336274443442e-10,7.399598632858977e-08,7.399598632858977e-08,-3.14360822389268e-06,0.0,0.0,0.0,7.468377002744268e-05
3650400,-983.8305808273146,-3.10171408817236e-06,7.3873184785226065e-06,507,0.0,341,5.889057771151937e-07,6.952757860170032e-06,3324.3,2.1972251537773344,1.3798103425872195e-10,6.312815174976402e-08,6.312815174976402e-08,-3.1383693589312262e-06,0.0,0.0,0.0,6.215919835666806e-05
3657600,-235.14306337716562,-3.046803741322868e-06,6.5543781540468685e-06,508,0.0,341,4.534372182261977e-07,6.166919753359442e-06,3324.3,2.197225259873602,8.192769644344792e-11,8.671962800278437e-08,8.671962800278437e-08,-3.040139227917529e-06,0.0,0.0,0.0,5.5517233568629936e-05
3664800,-1079.1485054819043,-2.9359031981174285e-06,7.4932142207177435e-06,509,0.0,341,6.231625971653192e-07,7.132216279736044e-06,3324.3,2.1972252695591417,1.8565300937781304e-10,8.653189616328985e-08,8.653189616328985e-08,-2.9570770700366563e-06,0.0,0.0,0.0,7.03870980341685e-05
