policy_entropy,model_prob_std,policy_gradient_loss,fps,frames,P01:episode_rewards,advantage_norm,episode_length,explained_variance,policy_gradient_bias_correction,P09:episode_rewards,policy_loss,PMM:episode_rewards,epoch_idx,grad_norm,q_loss,avg_q_retraced,avg_q_selected,rollout_prob_std
2.1972178579543633,0.00035884303811784505,-4.943351803814327e-06,391,208800,0.0,0.0034295195221230174,3324.5333333333333,-4.054304847449222,-8.951836479142114e-09,0.0,-4.95230363462252e-06,0.0,29,0.00016681428910196,2.490410219865097e-07,0.0003395123669562202,0.00034039269677224284,0.003449522482727526
2.197217762407172,0.0003761718032135004,-1.9196401341961943e-05,389,216000,0.0,0.0032206837081017155,3324.5333333333333,-4.5203184669941825,-3.5793995939078136e-08,0.0,-1.9232195366180622e-05,0.0,30,0.00017625024975701154,2.4965263452706407e-07,0.0005791048499872286,0.0005888897861833265,0.0029610489324910483
2.1972203667832426,0.00030586798274025715,-9.67702483693553e-06,388,223200,0.0,0.0027834619493833524,3324.5333333333333,-4.259289358059565,0.0,0.0,-9.67702483693553e-06,0.0,31,0.00012540814168750516,1.5578411246636316e-07,0.00024822071897259864,0.00025865458524022535,0.003024806502154981
2.197220278476912,0.000307902370602408,-5.6143599436612905e-06,386,230400,0.0,0.002799673020638274,3324.5333333333333,-3.7244218021229143,-6.407925038982084e-08,0.0,-5.6784391922194895e-06,0.0,32,0.00012031110749378177,1.5446372523588783e-07,0.00024693291540542204,0.00024769814591515737,0.0029816790940210003
2.197221145327129,0.00026922557594742907,-1.0254293791986595e-05,384,237600,0.0,0.0025447757192563992,3324.5333333333333,-4.284150926241326,-3.516391587702004e-08,0.0,-1.0289457699400259e-05,0.0,33,0.00010579801038791414,1.232546119426265e-07,0.0002268775964674003,0.00023800991686281727,0.0028974211004909505
2.197221827989533,0.00023493776515529826,-2.133278186401299e-06,382,244800,0.0,0.002222739475327741,3324.527777777778,-5.343135466742767,3.857099054963936e-10,0.0,-2.132892478414268e-06,0.0,34,9.57733666590241e-05,1.0895641975418043e-07,0.00021507269412804767,0.00021302925035824135,0.0029313854429544274
2.1972217905389515,0.0002348579030190389,-8.850699583117991e-06,381,252000,0.0,0.0022132256444483234,3324.527777777778,-3.9468247166623596,-2.7593235548314016e-08,0.0,-8.878292823719054e-06,0.0,35,9.440669143609965e-05,9.9459893130333e-08,0.0003226867833407197,0.0003282978323456,0.0022684746514811064
2.1972223738577,0.0001984748888108702,-5.237822146014242e-06,380,259200,0.0,0.0018685927015292536,3324.527777777778,-4.953558125644134,4.817531114602908e-08,0.0,-5.189646834448654e-06,0.0,36,8.311758837606947e-05,8.58487780359485e-08,0.00023970955204296077,0.00023980873158006703,0.002872096240737909
2.197222725644944,0.0001969689909249913,-1.603081234568846e-06,379,266400,0.0,0.0020089869910485244,3324.527777777778,-4.246301584440092,6.104367280891489e-08,0.0,-1.5420375630231183e-06,0.0,37,7.232601103957164e-05,6.600738374558489e-08,0.00017889973545693686,0.00017431031150726272,0.002226371571766307
2.1972232873982223,0.00015874087084566347,-4.593685019845271e-06,378,273600,0.0,0.001479729810810775,3324.527777777778,-5.393070438190429,6.126513956890752e-08,0.0,-4.532419880276363e-06,0.0,38,5.6636574211506e-05,5.2639749746808564e-08,0.00017891271575636993,0.0001813130189259903,0.0022889105971023644
2.1972225145908895,0.0002038090758778419,-3.7359318221421238e-06,376,280800,0.0,0.001980826397589731,3324.5833333333335,-3.5905104452229684,1.4859837422353024e-08,0.0,-3.72107198210768e-06,0.0,39,7.100294616952723e-05,6.249457003418853e-08,0.00017239938940133832,0.00017185470232867353,0.003230417716604856
2.1972234111425104,0.000151793441665663,-4.770141751203882e-06,375,288000,0.0,0.0014924563018756947,3324.5833333333335,-5.326770180302164,1.2409064137676179e-08,0.0,-4.757732689043695e-06,0.0,40,5.520098266705231e-05,5.815341991364818e-08,0.00012358459113805847,0.0001281529464783306,0.001981812204367449
2.197221426884964,0.0002287668063406643,-6.793503697620672e-06,374,295200,0.0,0.0022042200526568444,3324.5833333333335,-8.102925394322506,1.8706989774525736e-08,0.0,-6.7747967067408595e-06,0.0,41,0.00010008319755511517,1.4594910077205001e-07,0.00020924462107752828,0.00021853640512017352,0.0030129742230397705
2.1972233651176327,0.00015317116360071692,-2.186580655508543e-06,373,302400,0.0,0.0014860981833344485,3324.5833333333335,-4.702782439632076,3.7272642342280784e-08,0.0,-2.149308022750694e-06,0.0,42,5.319910031170928e-05,4.3826728715700554e-08,5.631139996033935e-05,5.8260598455125734e-05,0.0022701778950503797
2.1972231059982668,0.00016520334304344047,-1.540882348034899e-06,372,309600,0.0,0.001582012612410518,3324.5833333333335,-5.285327939577992,2.0874436514425677e-09,0.0,-1.5387949035133236e-06,0.0,43,5.5407344422412994e-05,4.6390517628570726e-08,2.9372553917516336e-05,3.2310311001311666e-05,0.002716067883019865
2.1972233665935574,0.0001534472915128154,-1.3622860977869448e-06,372,316800,0.0,0.001565772814118111,3324.5833333333335,-5.2163596104724075,4.334128195949465e-08,0.0,-1.318944814045454e-06,0.0,44,5.504492699776663e-05,4.663503160208667e-08,2.33534429613784e-05,2.54746705594161e-05,0.002148288780972435
2.1972235476655304,0.00014347260634104913,5.079181424195609e-07,371,324000,0.0,0.001434557805751052,3324.4895833333335,-5.506755336284954,9.074596402708976e-09,0.0,5.169927394933379e-07,0.0,45,4.9563681884075076e-05,3.859147208133192e-08,9.58970359753555e-06,8.394644997064527e-06,0.002241833327469009
2.197223020025662,0.00016176805423085517,8.988402556111974e-07,370,331200,0.0,0.001620029600981359,3324.4895833333335,-4.618188350098947,2.5997578016282813e-09,0.0,9.014400146365382e-07,0.0,46,6.719942719850455e-05,5.5875221083283724e-08,7.307658361481022e-05,6.920046185776468e-05,0.001941004440678871
2.197223031984435,0.00015533158203736634,-1.3732120508971923e-06,369,338400,0.0,0.0014819365838634896,3324.4895833333335,-5.224100290594436,1.633671699450032e-08,0.0,-1.3568753329553015e-06,0.0,47,6.384720044760039e-05,5.142578624830676e-08,9.182260826860113e-05,9.003077605388938e-05,0.002389997893797959
2.1972233046898766,0.00015858534839513334,-1.5930816438887022e-06,368,345600,0.0,0.001603689321370136,3324.4895833333335,-4.5376308372238325,6.678503304947804e-08,0.0,-1.526296614177647e-06,0.0,48,5.5203875149038e-05,3.97107365055423e-08,6.160243499320608e-05,6.112714954776195e-05,0.00263022449412354
2.1972237671746147,0.00012727771808263314,-9.802397706082112e-07,368,352800,0.0,0.001239962149053994,3324.4895833333335,-8.419606729589757,0.0,0.0,-9.802397706082112e-07,0.0,49,4.315228830916704e-05,3.0510435310964426e-08,6.250273838712395e-05,6.148252829449221e-05,0.0018739673229925208
2.1972237380755644,0.00013788470590173218,-1.570028129803945e-06,368,360000,0.0,0.0013457220658400003,3324.68,-4.676301557451645,-7.812601702550852e-09,0.0,-1.5778407307367415e-06,0.0,50,4.3046196621775516e-05,3.513718439128256e-08,7.080944432239991e-05,7.019702872502008e-05,0.002773795200472508
2.1972239383440173,0.00011514986450052559,-6.571016303846997e-07,367,367200,0.0,0.0011560208400367138,3324.68,-7.508978075711499,1.6769044464126638e-08,0.0,-6.403325837889449e-07,0.0,51,4.337896842406516e-05,2.797426279757454e-08,6.890444335340362e-05,6.632494640028214e-05,0.002415325576270053
2.1972229571191093,0.00016687707098999313,-4.0237790977678e-06,367,374400,0.0,0.0017000900576951807,3324.68,-5.023514099329236,-2.2260779936849384e-09,0.0,-4.026005172885479e-06,0.0,52,7.325608931543372e-05,6.829064631259862e-08,0.0001395234762980729,0.00014217932324179003,0.00261828917951399
2.1972240990322907,0.000112990142097434,-1.0914902773148697e-06,365,381600,0.0,0.0011467175187514604,3324.68,-6.523401104593906,1.183882228353526e-07,0.0,-9.731020594059467e-07,0.0,53,4.13423990423446e-05,2.7962983941764667e-08,4.5548432699458686e-05,4.632850976487347e-05,0.0029078936240638604
2.197224141302563,0.00011000430552320525,-1.0396931407651353e-06,365,388800,0.0,0.001111658620310659,3324.68,-7.147897537615564,7.556045139372818e-08,0.0,-9.641326822133468e-07,0.0,54,3.731698058510965e-05,2.3621754232004573e-08,3.671692059201167e-05,3.6197957868208145e-05,0.002392152499100898
2.197224307485989,0.00010088637222971946,-4.1871817148825876e-07,365,396000,0.0,0.0010521095362133882,3324.68,-6.357996673607638,3.673907978433514e-08,0.0,-3.819790920828797e-07,0.0,55,3.208526661144541e-05,1.9233145766585537e-08,5.600219537664918e-05,5.3343614508347644e-05,0.002294184014807191
2.1972238769796157,0.00012275031904947215,-1.5556152602413295e-06,364,403200,0.0,0.0012532605037902024,3324.68,-6.4211698031559505,-3.043342407712164e-10,0.0,-1.555919596116349e-06,0.0,56,4.298033178694886e-05,2.80717764735503e-08,7.393732767057025e-05,7.355641201619907e-05,0.001988044338684152
2.197223363906618,0.0001268269842216796,-2.3621588239211613e-06,364,410400,0.0,0.0014213413874451708,3324.68,-10.141734789065898,0.0,0.0,-2.3621588239211613e-06,0.0,57,5.420816790505249e-05,7.984570016065226e-08,0.00010411189829706956,0.00010493944440787303,0.0014902550277229023
2.1972238531644215,0.00011850978318890533,-2.2505554493148885e-06,364,417600,0.0,0.0012049527511497856,3324.68,-8.233841543166667,-5.682414515225294e-09,0.0,-2.2562378645880257e-06,0.0,58,4.7407518373503514e-05,4.132934314389971e-08,0.00010587319412116166,0.0001063238325753237,0.0022010860249642244
2.1972241437056708,0.0001111936617091545,-2.9407057615424586e-06,364,424800,0.0,0.001146119913524123,3324.68,-8.197875500548454,-5.653898824675707e-09,0.0,-2.946359661125047e-06,0.0,59,3.807915928060046e-05,3.546122241945837e-08,6.956931161189532e-05,7.353299480431786e-05,0.001595986997446441
2.197224397876906,9.617009238560941e-05,-9.666779737253556e-07,363,432000,0.0,0.0010169163983024022,3324.68,-8.259602735102062,-3.5803070984132185e-09,0.0,-9.702582819065006e-07,0.0,60,3.3977769397978085e-05,1.9512913099929476e-08,5.940573149143862e-05,5.974213626264047e-05,0.0018892416246503825
2.197224078814017,0.00011783584797277926,-1.7270951936340956e-06,363,439200,0.0,0.0012356508858733875,3324.78,-5.483977552951386,-3.505410690936346e-09,0.0,-1.7306006043250318e-06,0.0,61,3.747074551421989e-05,2.6964923583505425e-08,5.608295618453839e-05,5.7268968801738785e-05,0.0020520107952172757
2.197224483901403,9.015947958805548e-05,-9.123914765077148e-07,362,446400,0.0,0.0008459506200892243,3324.78,-9.304608817307951,1.3469584888506652e-08,0.0,-8.989218900557749e-07,0.0,62,3.0250999836823076e-05,2.0419786103478476e-08,3.8646176439197266e-05,3.8518085590458636e-05,0.00237107078882928
2.197223875588841,0.0001156511396043748,-2.755590829879553e-06,362,453600,0.0,0.0012326801933724913,3324.78,-6.187515707711379,3.2900512694469497e-08,0.0,-2.7226903233904897e-06,0.0,63,5.066996992845191e-05,4.477690852268555e-08,8.306184324207303e-05,8.508515643496949e-05,0.0017870855456501684
2.1972238089640936,0.00011248223093677972,-1.0984017873490466e-06,362,460800,0.0,0.0011867984665641126,3324.78,-9.763262599380246,-2.3784159826808113e-09,0.0,-1.100780205680466e-06,0.0,64,4.566232560298006e-05,5.1789833881524624e-08,3.5456622616666646e-05,3.5226277004686114e-05,0.001988071703235763
2.1972243909514138,0.00010295089883230604,-8.147494783586913e-07,362,468000,0.0,0.0011142620594605504,3324.78,-7.20956102381623,4.93831256183815e-09,0.0,-8.098111646599848e-07,0.0,65,3.5402272840953875e-05,2.0965130434348832e-08,1.4199521054958753e-05,1.5505616703349583e-05,0.001603456934975593
2.1972244623729162,9.601853696260207e-05,-6.886233118624178e-07,362,475200,0.0,0.0010044016551272227,3324.78,-8.369323442218796,2.3211185862237473e-09,0.0,-6.863021932169821e-07,0.0,66,3.4252071860215176e-05,1.8494727688341146e-08,2.4116799458888322e-05,2.4814745251172365e-05,0.0015850168639545584
2.197224480840895,9.013881728486965e-05,-1.0709089223671945e-06,361,482400,0.0,0.0009023531058634161,3324.67,-8.039274582254192,-2.4775850230677556e-08,0.0,-1.095684770703091e-06,0.0,67,2.8880152378478194e-05,1.937747021443351e-08,9.296762399570086e-06,1.2062377518166505e-05,0.001186979613483889
2.19722434065014,9.388984934776331e-05,-7.438584557282825e-07,361,489600,0.0,0.0010078914358740004,3324.67,-8.52074689243521,-3.049911410831404e-09,0.0,-7.469083657456606e-07,0.0,68,4.0077197589484565e-05,3.275586929689359e-08,8.855982061452586e-06,1.0934221629162521e-05,0.0017610378144047865
2.1972241446277594,0.00010860496449396803,-2.852789291431378e-07,361,496800,0.0,0.0010731667652961374,3324.67,-7.79983072510933,-3.803471742003239e-08,0.0,-3.233136476684589e-07,0.0,69,4.579761244481015e-05,4.0398883211323056e-08,3.3972055637290804e-06,3.7400189349541297e-06,0.001977459159028423
2.1972246317888695,8.927854722840313e-05,1.017147387044503e-06,360,504000,0.0,0.000907877151945074,3324.67,-8.455402258249817,7.571602841001853e-09,0.0,1.0247189878215473e-06,0.0,70,3.1184954459398756e-05,1.999650382952642e-08,-2.8503573136223896e-05,-2.7961287760293152e-05,0.0017405294368348734
2.1972246971773726,7.923994260037279e-05,2.7961219003943357e-07,360,511200,0.0,0.0008555321543519226,3324.67,-9.463925097116402,-1.3216708263974124e-08,0.0,2.663954836843381e-07,0.0,71,2.893281091484296e-05,1.567866755724505e-08,-3.6096903480873674e-05,-3.470365458147244e-05,0.002138084490284633
2.197224444828967,0.00010002570739447586,5.654805051488052e-07,360,518400,0.0,0.0009991193246440151,3324.74,-7.432428626202086,2.33972567394621e-09,0.0,5.678202317834644e-07,0.0,72,3.1722147473563206e-05,2.3706957679843372e-08,-4.828196630711395e-05,-4.821695541345941e-05,0.0018030038917542998
2.197224746885753,7.727029535575393e-05,1.0778150187782197e-06,359,525600,0.0,0.0008022039455091358,3324.74,-15.34518356835716,5.405163451636479e-09,0.0,1.083220182928557e-06,0.0,73,2.837495497997561e-05,1.632316253270849e-08,-4.061803077528717e-05,-4.138362912492123e-05,0.0017774992314469238
2.1972243614234626,9.576438975886598e-05,4.4959328371693606e-08,359,532800,0.0,0.0009769900051625363,3324.74,-8.015275282992256,3.1352365715249453e-09,0.0,4.809456290971273e-08,0.0,74,4.129479906043377e-05,3.646463561353276e-08,5.475478302999577e-06,4.106175811260629e-06,0.001702244932898649
2.197224019936153,0.00010187885375859887,-4.837953804164203e-07,359,540000,0.0,0.0010494556533191188,3324.74,-12.496529421292285,0.0,0.0,-4.837953804164203e-07,0.0,75,4.4647516637517965e-05,5.3072238355624345e-08,-9.785124356670524e-06,-8.463003397019269e-06,0.0012683645499729755
2.197224799350456,7.762399138961146e-05,7.858773635794321e-07,359,547200,0.0,0.0007891120108621737,3324.74,-9.47812747959422,-1.3536219651339506e-09,0.0,7.845237411406029e-07,0.0,76,2.332920121883136e-05,1.4254531524749221e-08,-3.3872463737950737e-06,-5.1402158280324335e-06,0.0010448246306030595
2.1972249194989706,6.776423227450552e-05,6.613479529100766e-07,358,554400,0.0,0.0007223945858789115,3324.74,-9.79715427624428,-8.482901926577648e-09,0.0,6.528650509834989e-07,0.0,77,2.358570754780597e-05,1.103138764904532e-08,1.67255378757943e-05,1.4567876386692803e-05,0.00135843566402569
2.197224847690138,7.034450087630638e-05,-3.669690211125145e-07,358,561600,0.0,0.0007638720611050313,3324.64,-10.85314683488437,2.191605024866779e-09,0.0,-3.647774162771258e-07,0.0,78,2.3605233264085658e-05,1.29802568764478e-08,2.1080636172620542e-05,2.0879456126342945e-05,0.0015029395376262426
2.1972247548192785,7.685328298133165e-05,8.663142517820955e-08,358,568800,0.0,0.0009176508123326015,3324.64,-8.642647160236626,5.098391397950763e-10,0.0,8.714126365483139e-08,0.0,79,3.283309860041703e-05,2.2565249422363904e-08,2.303695386660842e-05,2.2799747946809346e-05,0.0012798643700139636
2.1972246335170884,8.545687154651806e-05,-1.1030964300236543e-06,357,576000,0.0,0.0009623250160004039,3324.64,-8.984379253084699,0.0,0.0,-1.1030964300236543e-06,0.0,80,3.629667098100602e-05,2.019515215036697e-08,3.537774049488819e-05,3.6176883154776415e-05,0.0014318828009486928
2.1972249468262235,6.49681288217517e-05,-4.2568710349330825e-07,357,583200,0.0,0.0006870628540106,3324.64,-11.239434261369327,-4.4515208027665455e-09,0.0,-4.3013862401185766e-07,0.0,81,2.3373809116158156e-05,1.6852888953117477e-08,3.444529917655043e-06,4.328734985687307e-06,0.001396115016045336
2.1972250021260886,5.9668726192047046e-05,7.180805649206008e-07,357,590400,0.0,0.0006255871281371669,3324.64,-10.993280945477034,-1.2862244602729334e-10,0.0,7.179519426640514e-07,0.0,82,1.9615293473763196e-05,8.187311287245097e-09,1.583590442002394e-05,1.411107468844612e-05,0.0011006225480103974
2.197224670926099,8.375904323274304e-05,-2.2356759313441573e-08,357,597600,0.0,0.0008912470441121768,3324.64,-7.49597163300981,3.44025165293576e-09,0.0,-1.8916509969628743e-08,0.0,83,2.6279005876938774e-05,1.3651015497323054e-08,1.949209746782953e-05,1.8875926560604112e-05,0.001856788908933898
2.1972249878097925,6.17329530101403e-05,-9.900728876669318e-07,357,604800,0.0,0.0006939276572595506,3324.65,-10.594731513522602,1.9088624029967264e-09,0.0,-9.881640250862993e-07,0.0,84,2.2178919677145064e-05,1.2824224665369697e-08,1.6620852529570834e-05,1.786451578797552e-05,0.002042328835895935
2.197224777747714,7.826620869121733e-05,-9.120053225529834e-07,357,612000,0.0,0.0008933466584732654,3324.65,-15.36951618982686,7.532728354303366e-09,0.0,-9.044725945539513e-07,0.0,85,3.47762807123888e-05,3.683394458870301e-08,7.00393926120179e-06,9.37278228336413e-06,0.0012995484390055047
2.197224856211395,6.694711328882765e-05,2.84442190062369e-07,357,619200,0.0,0.0006776968318686953,3324.65,-14.63367924952318,0.0,0.0,2.84442190062369e-07,0.0,86,2.4719572549643196e-05,2.0260574774322433e-08,-3.511066286884123e-06,-3.8752449194106235e-06,0.0005635512694782838
2.197224881503948,7.21290124659958e-05,1.9998111748652278e-07,356,626400,0.0,0.0007430437115385157,3324.65,-15.40519314168622,0.0,0.0,1.9998111748652278e-07,0.0,87,2.20585175275813e-05,1.2476685429375022e-08,4.635559108413413e-06,3.749669966804496e-06,0.0004884770006514561
2.197224958419169,6.121750438509595e-05,-3.822733742599779e-08,356,633600,0.0,0.0006631074940136622,3324.65,-11.936972008429509,0.0,0.0,-3.822733742599779e-08,0.0,88,2.141358707199821e-05,1.1019282317844165e-08,5.286979674082054e-06,5.060833510671817e-06,0.0004742444078422441
2.1972249002841413,6.826561426387055e-05,-3.6930044076042326e-07,356,640800,0.0,0.0007715572326595152,3324.67,-10.287647612504857,0.0,0.0,-3.6930044076042326e-07,0.0,89,2.4730665557352112e-05,1.6597447556825937e-08,8.386222932899397e-06,8.291695875884394e-06,0.00045667473605522834
2.1972248894354656,6.533980874501645e-05,-4.1688458507758263e-07,355,648000,0.0,0.0007637984738933785,3324.67,-14.247074805081837,0.0,0.0,-4.1688458507758263e-07,0.0,90,2.7710526121636665e-05,2.6830829454818496e-08,1.0497045488462062e-05,1.0671350608535905e-05,0.0003976083195898571
2.1972250243188993,6.158857118094085e-05,2.827568566117953e-07,355,655200,0.0,0.0006097608623852228,3324.67,-10.190362032380596,0.0,0.0,2.827568566117953e-07,0.0,91,2.1029301601595195e-05,1.2492354153232577e-08,1.0196754376392239e-05,9.659713468116164e-06,0.0003955179368646908
