q_loss,policy_gradient_bias_correction,policy_gradient_loss,PMM:episode_rewards,episode_length,model_prob_std,policy_entropy,frames,grad_norm,explained_variance,avg_q_retraced,policy_loss,rollout_prob_std,advantage_norm,fps,epoch_idx,P09:episode_rewards,avg_q_selected,P01:episode_rewards
2.038521457526445e-06,1.3676476852065802e-06,-3.378256865797117e-06,0.0,3324.25,0.003528595986925731,2.1967158730351732,136800,0.0006224509137659867,-14.50069800465826,0.00017951547167923662,-2.0106091645514444e-06,0.01645061758047502,0.011172136703847044,485,19,0.0,0.00017094968818249015,0.0
2.1338264655677996e-06,1.0950243965048739e-06,-5.5189898202069555e-06,0.0,3324.25,0.003531030555805142,2.196714455762868,144000,0.0005887048474129741,-8.151581036350715,0.00021661360509389092,-4.423965397125529e-06,0.01527234582762633,0.011651003303706322,473,20,0.0,0.00022342206628260186,0.0
1.5092560246805946e-06,2.047926149251142e-07,-5.897990330353501e-07,0.0,3324.25,0.0025993860504933677,2.1969422940350083,151200,0.0004505056945146196,-13.206808095315777,-1.8814400353494654e-06,-3.8500638696054986e-07,0.016934167467912035,0.00974538022562878,462,21,0.0,9.445879862411818e-06,0.0
1.5044684838562615e-06,-6.016092945560348e-08,8.154554953791522e-07,0.0,3324.25,0.0022861177171272515,2.1970014197296566,158400,0.00044109452279343615,-11.49711264518203,-6.751200173350748e-05,7.552945132856778e-07,0.012534011314039748,0.01006257672219709,455,22,0.0,-7.695629919538761e-05,0.0
9.77441535155229e-07,1.7323696507987686e-07,-1.7035970996456056e-08,0.0,3324.2083333333335,0.001935203040040852,2.197063375241542,165600,0.00029324796435884214,-10.837011393914148,2.6749357237971583e-05,1.5620101388928264e-07,0.01327531275417189,0.0071570196523422416,448,23,0.0,2.578429880793585e-05,0.0
5.668117053745123e-07,4.1209938016452585e-07,-2.3218622257694564e-06,0.0,3324.2083333333335,0.0018842937214307426,2.197079067400524,172800,0.00023107456332265505,-13.345577483839458,5.31007729266467e-05,-1.909762823154035e-06,0.013759228930677405,0.005887973058910112,442,24,0.0,5.474214156655373e-05,0.0
4.942367928660221e-07,6.010170936164345e-07,4.609312258756811e-07,0.0,3324.2083333333335,0.0019459130701013946,2.1970693143492652,180000,0.000208024775852652,-13.12244496175221,3.278763697871621e-05,1.06194831333246e-06,0.011392564165654467,0.005382210413398941,438,25,0.0,3.611983013671408e-05,0.0
8.530465340040467e-07,6.402758825789393e-08,2.462227804178455e-06,0.0,3324.2083333333335,0.0022230429686550496,2.1970204400353963,187200,0.0002863489913081392,-8.368623194921582,-2.230366792919843e-05,2.5262554281932844e-06,0.011909759493871769,0.00781975908254921,434,26,0.0,-2.1750817193868618e-05,0.0
5.285086460840409e-07,1.1256003053969508e-06,-1.6206185124518116e-06,0.0,3324.2083333333335,0.0021303051584028987,2.197038971179664,194400,0.00021114482665046203,-22.701513831599105,-8.328783847851871e-06,-4.950181798620543e-07,0.012327244773338374,0.005722969314180839,429,27,0.0,-2.2213622118819932e-07,0.0
7.590701297742981e-07,1.0671591644317857e-06,4.267982838545843e-06,0.0,3324.266666666667,0.0022680407129773233,2.1970114755630497,201600,0.0002588254952347916,-12.07006544031794,-7.909078530963776e-05,5.3351420331799245e-06,0.011195354236951395,0.006857842131891326,427,28,0.0,-7.490619146392554e-05,0.0
3.46948053408716e-07,2.328810245024514e-07,3.003749912069666e-07,0.0,3324.266666666667,0.0020988002064220223,2.197045123274364,208800,0.0001606715204561907,-33.95530851062644,-2.7114458263778665e-05,5.332560509997779e-07,0.01277424228527625,0.004538736982598993,422,29,0.0,-3.2065789005263656e-05,0.0
2.891372370215102e-07,-1.1449740648486045e-07,1.0739210893013692e-06,0.0,3324.266666666667,0.002076151163396413,2.1970494878071323,216000,0.00014426472991960294,-87.57988223734986,2.2012733786662242e-06,9.594236870548584e-07,0.013184038082943989,0.004003141103895412,419,30,0.0,4.841837140218489e-06,0.0
3.4432927179576084e-07,1.3016679684707718e-07,-7.341867549893689e-07,0.0,3324.266666666667,0.0020701623441963754,2.1970498764798756,223200,0.00015531073711621066,-20.184987369927146,1.905803959628443e-05,-6.040199401821961e-07,0.011719850381953636,0.004703339277725645,416,31,0.0,2.325081825838587e-05,0.0
3.408496590596111e-07,3.5817975916058746e-07,9.47861615933623e-07,0.0,3324.266666666667,0.002103502944613211,2.1970440208375766,230400,0.000149312988528702,-76.06823276530184,4.1955842454543084e-05,1.306041348264578e-06,0.00905248444523076,0.004432630891818312,414,32,0.0,3.632802314590875e-05,0.0
4.0337695375104576e-07,1.4379895336279556e-08,-2.3056104813197937e-06,0.0,3324.266666666667,0.0021639453299114454,2.1970338191304886,237600,0.0001630610476561892,-140.9021016508104,9.34788037479559e-05,-2.291230581756772e-06,0.010611450043049574,0.005024228903310156,411,33,0.0,9.712619214275893e-05,0.0
2.749466268970915e-07,5.774997719599545e-07,-2.766350738702674e-06,0.0,3324.3333333333335,0.0020606935047082576,2.197051724223863,244800,0.00012988515211356994,-41657352261.19512,0.00011956341232949594,-2.1888509692351883e-06,0.010697168920365614,0.003998101241827282,408,34,0.0,0.00011876653469799852,0.0
1.8381614883846298e-07,1.7894567084240027e-08,-3.2536908808438848e-06,0.0,3324.3333333333335,0.0020858972973563515,2.1970482521397723,252000,0.00011171633701699626,-6432188451.632893,0.0001137473917592543,-3.2357962770120037e-06,0.010671372508947986,0.0034348798971800465,406,35,0.0,0.00011748464821378561,0.0
1.7902407275542557e-07,2.4806120881557054e-07,-1.424936093303488e-06,0.0,3324.3333333333335,0.002143021412782011,2.197038458793883,259200,0.00010190986448140603,-316.2752439933732,0.0001230688454055511,-1.1768748740335406e-06,0.010992636717495594,0.0032016645909825644,404,36,0.0,0.00012713945425173339,0.0
2.2639965095000176e-07,1.8397805429549135e-07,-2.2959499090539204e-06,0.0,3324.3333333333335,0.0021625430171443244,2.197035128858985,266400,0.00012361300845344108,-450.6847792019352,8.940281753333328e-05,-2.11197185888504e-06,0.010275767759907194,0.004110720771001436,403,37,0.0,8.990535306234581e-05,0.0
1.521409662929826e-07,2.1104376672457956e-07,-2.2911876535126732e-06,0.0,3324.3333333333335,0.002077827766691963,2.1970496722724704,273600,9.046227008507409e-05,-321.33291258282134,0.00010582354611653414,-2.080143880076566e-06,0.009826424554418144,0.003007176305462862,400,38,0.0,0.00010692043059905355,0.0
2.3679627977823712e-07,8.187859983934654e-08,-2.211496722932634e-06,0.0,3324.2380952380954,0.0021687553990703133,2.1970337371662176,280800,0.00012215479280527826,-30.430869788706673,5.157899066225836e-05,-2.1296181288679767e-06,0.008332026437370074,0.004093783056311893,399,39,0.0,5.844526035242875e-05,0.0
1.207744368549149e-07,6.548034737682269e-08,-5.818218618995861e-07,0.0,3324.2380952380954,0.0020799731242651534,2.197049484350694,288000,7.856930712678693e-05,-inf,2.4986954474490968e-05,-5.163414953388144e-07,0.009231146772865764,0.0026127646450947546,397,40,0.0,2.64344461284466e-05,0.0
1.4031703386417378e-07,1.3577998302399073e-07,1.7074251084590615e-06,0.0,3324.2380952380954,0.0021668629266848915,2.1970345849271804,295200,8.866540327753949e-05,-75.05417798453932,-4.739475390128486e-05,1.8432050476078609e-06,0.009645688348485492,0.0028944134709147644,395,41,0.0,-4.141801151178e-05,0.0
1.4183364853426195e-07,1.5713644584286098e-07,9.566967331773829e-07,0.0,3324.2380952380954,0.0021381365968636355,2.197039419399998,302400,9.224944585722098e-05,-111925741370.64052,-2.6290272613137902e-05,1.1138332262790665e-06,0.008639054414871637,0.003146148616530915,393,42,0.0,-2.896190791249958e-05,0.0
1.3697481814403813e-07,-9.27141681446146e-08,6.131032098650018e-07,0.0,3324.2380952380954,0.002167025710008218,2.197034524649081,309600,8.718148023079508e-05,-221.96554960702062,1.6652569382344376e-06,5.203890278524104e-07,0.009176702581424652,0.0030891265091340992,392,43,0.0,-6.955149523565719e-07,0.0
1.5788206468798047e-07,-2.548953881803569e-08,8.18520401177467e-07,0.0,3324.2380952380954,0.0021527996874924397,2.197037033271537,316800,9.018069500972294e-05,-200.82138460153936,1.2557593706747282e-05,7.930308494248749e-07,0.009677814435898744,0.0031450351011041906,391,44,0.0,9.991488786927074e-06,0.0
1.788373404333259e-07,3.99720729142638e-07,5.150530525889332e-07,0.0,3324.375,0.002175676431691658,2.197032673043549,324000,9.771468341254327e-05,-81927150828.23666,3.725182453373325e-05,9.147737419815924e-07,0.008661945809353951,0.003239381906649108,390,45,0.0,3.7200711559273535e-05,0.0
1.1139758432285773e-07,2.7533593883632404e-09,-2.237895519485428e-07,0.0,3324.375,0.0021717912843266115,2.197033952846729,331200,7.387417289749918e-05,-inf,3.1266209028776223e-05,-2.2103615717376509e-07,0.0092952221669423,0.002500741496823158,389,46,0.0,3.460875707398454e-05,0.0
1.0792753238546039e-07,6.536419335163556e-08,-2.92043604825191e-07,0.0,3324.375,0.0022133431671385617,2.197026371123299,338400,7.434260116553341e-05,-41420615493.19678,2.1206345426287993e-05,-2.2667941460854326e-07,0.009023313544291471,0.002456669357600649,388,47,0.0,2.1642703024584742e-05,0.0
1.0826640580090967e-07,-1.0054292713120431e-07,-1.4626396695803266e-09,0.0,3324.375,0.0022402937279548496,2.197021752069236,345600,7.51848804241893e-05,-5463933403.649173,2.6287881800906163e-05,-1.0200558459544508e-07,0.00825554402673521,0.0027979048733658887,387,48,0.0,2.9189386953746143e-05,0.0
9.957890893955643e-08,9.498950747592845e-08,1.1661159089940714e-06,0.0,3324.375,0.002289344768228364,2.197012820792577,352800,7.105909446036969e-05,-inf,2.2399758105998154e-05,1.261105448908743e-06,0.008565809479156982,0.0024830010392293293,386,49,0.0,2.1843466888784613e-05,0.0
1.4751199591030447e-07,-6.039065720352893e-08,1.2798631821096612e-06,0.0,3324.41,0.0023393913048471043,2.19700313027889,360000,9.30642919090605e-05,-23.239359184129846,1.9874859258591765e-05,1.219472532377206e-06,0.008074527974757884,0.0032566307423783454,385,50,0.0,2.1424675964062272e-05,0.0
8.462252139205691e-08,-1.0442376654073572e-08,-1.6411361914528807e-06,0.0,3324.41,0.0022663770729852055,2.1970170049881808,367200,6.486378293359901e-05,-inf,5.084427138360485e-05,-1.6515785754271658e-06,0.008142263130851524,0.002326593173611015,385,51,0.0,4.697729850556217e-05,0.0
7.864621822637315e-08,-1.2368980051836678e-07,-2.3885990642745643e-06,0.0,3324.41,0.0022481817604478684,2.197020262782536,374400,6.503920384890389e-05,-97064469647.49254,6.865174209072697e-05,-2.512288852468064e-06,0.007172185439451983,0.002191734203658367,384,52,0.0,6.549538740889789e-05,0.0
8.863557593138624e-08,7.519082300808068e-08,-1.4415048003018213e-06,0.0,3324.41,0.002230375839742861,2.197023369830752,381600,6.174927013435992e-05,-764.0680969504232,0.0001122059145994186,-1.3663139876593999e-06,0.007381833309782595,0.002169406122574372,384,53,0.0,0.00011292899594096409,0.0
1.3606839346946118e-07,9.10474181063284e-08,-1.4009529093106906e-06,0.0,3324.41,0.002332598364446312,2.1970044176635284,388800,8.576104770697577e-05,-397455933.76837945,0.0001181013632831598,-1.3099054907112556e-06,0.006291234622282596,0.0031177494740953237,383,54,0.0,0.00011557891657149512,0.0
1.0552702138901739e-07,1.6348302268494028e-08,-2.8297381867585472e-06,0.0,3324.41,0.0023434813747926467,2.1970024284272838,396000,7.376817619918116e-05,-210.92318577782723,0.00010097785717817839,-2.813389859120779e-06,0.007472494668504951,0.0026070680554330437,382,55,0.0,0.00010764856786758421,0.0
1.3284794581081756e-07,2.8644106336821936e-07,-1.1143616393385624e-06,0.0,3324.43,0.0023955032944917077,2.1969921574298565,403200,7.486494949239314e-05,-inf,8.536316432201086e-05,-8.279205944482675e-07,0.007454498103331371,0.002702113715879264,381,56,0.0,8.457400006539805e-05,0.0
6.386950407791229e-08,3.323894514022926e-08,-1.2047309330795054e-06,0.0,3324.43,0.0024473811929772004,2.196982547937247,410400,5.466428946539649e-05,-inf,7.562927907658964e-05,-1.171491995193967e-06,0.0070754792107757,0.0019678113341825777,380,57,0.0,7.781284073074866e-05,0.0
6.74180895721352e-08,-6.641348747574678e-09,-1.3154405883300214e-06,0.0,3324.43,0.0024847202599584495,2.196975063678449,417600,5.35433913031933e-05,-4211403736.40197,5.7325271931892556e-05,-1.3220819394881665e-06,0.006186009219511309,0.0019101784722457408,380,58,0.0,5.932206034692723e-05,0.0
9.39339055911932e-08,-3.4277149865828695e-08,-9.450171175901821e-07,0.0,3324.43,0.002523754034077418,2.1969672214701057,424800,6.830297146040872e-05,-1301376878.1140192,8.176921814511753e-05,-9.792942896889258e-07,0.006059312404887307,0.002525344806457611,379,59,0.0,7.728492844846164e-05,0.0
7.157907163002063e-08,-1.2736756838551822e-08,-1.2844938764197808e-06,0.0,3324.43,0.002496122870601655,2.196972872927075,432000,5.563692622763195e-05,-166558581019.13925,7.747718984993062e-05,-1.29723064067353e-06,0.009244488219428122,0.002039389685156149,378,60,0.0,7.85709769483912e-05,0.0
1.0995915569870265e-07,1.6944566463037186e-08,-1.3908713228230484e-06,0.0,3324.55,0.002559114002136676,2.1969596031733922,439200,7.3881795724233e-05,-921536198.3516712,6.387363875363564e-05,-1.3739267543555124e-06,0.007478258209145953,0.0028171676749918096,377,61,0.0,6.531762167888983e-05,0.0
5.905061160026405e-08,2.0095557009557922e-07,-1.549598980159377e-06,0.0,3324.55,0.0025334393278672236,2.196965238045132,446400,4.760292911562353e-05,-inf,8.396484127289599e-05,-1.348643401471271e-06,0.006666777772473531,0.001760420702675768,376,62,0.0,8.266548371100621e-05,0.0
5.979539448299128e-08,6.833261407707388e-08,-1.2606182904888487e-06,0.0,3324.55,0.002545229937264046,2.1969628201496034,453600,5.290691610662619e-05,-inf,7.794292340135643e-05,-1.1922856952187766e-06,0.007198939265171437,0.0019290515158912507,375,63,0.0,7.818086097000395e-05,0.0
6.595138861550422e-08,6.788278930753056e-08,-1.534574646493002e-06,0.0,3324.55,0.002506274207505624,2.196970834082397,460800,5.3800421016403774e-05,-inf,8.445178629872749e-05,-1.4666918678797976e-06,0.00752871248951162,0.0019266535278030033,375,64,0.0,8.718524660729426e-05,0.0
7.232930633144151e-08,1.5977060119745194e-08,-1.2422726675334957e-06,0.0,3324.55,0.002523144218567158,2.196967356542144,468000,5.8441925777634964e-05,-69366079906.9293,5.3158396566459346e-05,-1.2262956038922807e-06,0.007504098709499831,0.0022542002957303985,374,65,0.0,5.7096954702331896e-05,0.0
6.74079220138205e-08,1.4249801198619485e-07,-5.242468308286694e-07,0.0,3324.55,0.002525274697146083,2.196966799648981,475200,5.385482493033892e-05,-447394726561.99915,3.32296837003272e-05,-3.81748817079123e-07,0.007057414368434351,0.0020555678718350793,373,66,0.0,3.527871447761841e-05,0.0
1.1170159111871761e-07,3.900085754219106e-08,5.002748458642151e-07,0.0,3324.62,0.0025398104882716995,2.196963458432206,482400,6.838215486528043e-05,-715093662948.6229,3.387552849590144e-05,5.39275711589883e-07,0.006613796122350649,0.0025051900086608416,373,67,0.0,3.4626745225716576e-05,0.0
5.131498088163843e-08,9.98097486793003e-08,3.1857225729981664e-07,0.0,3324.62,0.00246093636618868,2.196979819763274,489600,4.643250891226785e-05,-inf,1.9021149811283607e-05,4.183820279814023e-07,0.00784027187125055,0.0017209507781451555,373,68,0.0,1.8310790185264774e-05,0.0
4.5436561819203303e-08,9.80307566761403e-08,-3.464468015052986e-07,0.0,3324.62,0.002438066985237008,2.196984343837809,496800,4.389601319042652e-05,-inf,2.6391551235022274e-05,-2.484160419637373e-07,0.007935555061102457,0.0016527265518421488,372,69,0.0,2.664862737022893e-05,0.0
7.268063737924171e-08,2.983534029938045e-09,-9.512117170768546e-08,0.0,3324.62,0.0024477969562553517,2.1969822411499327,504000,5.696547240941206e-05,-641884479653.4937,1.653941183769058e-05,-9.213764041335472e-08,0.006107948187781156,0.002210487832825536,372,70,0.0,1.8390131722335068e-05,0.0
4.9131441958228484e-08,-3.3762203787534266e-08,-6.055741249386611e-07,0.0,3324.62,0.002405416733707257,2.1969906152619254,511200,4.462915701711985e-05,-inf,1.9892865940784344e-05,-6.393363165171431e-07,0.006951430471750746,0.00174933033076784,371,71,0.0,1.9991995683330827e-05,0.0
9.620091273234539e-08,2.3461375030949612e-08,7.235542120061686e-07,0.0,3324.59,0.0024044468834541655,2.196990577455551,518400,6.337062315349126e-05,-21348776224.794247,-6.50430325093577e-07,7.470155993894242e-07,0.007186433713289997,0.002444404106079669,371,72,0.0,-1.94726800356554e-06,0.0
3.97835674438452e-08,9.119848293819195e-08,2.1469757162070557e-07,0.0,3324.66,0.002317162935459424,2.197007496416884,525600,3.874504730005042e-05,-inf,2.4121201157042312e-05,3.058960483512704e-07,0.006870067651887429,0.0014809210988840627,370,73,0.0,2.3509693491480006e-05,0.0
4.435547984075002e-08,1.2791661530182137e-07,3.4580436781565466e-07,0.0,3324.66,0.002327538423203844,2.197005409159988,532800,4.067145369084946e-05,-31762974368563.242,1.3549349298626922e-05,4.7372099464153216e-07,0.006626744791246314,0.0015119648558439987,369,74,0.0,1.538832129672269e-05,0.0
4.80535929286883e-08,5.3787450998595506e-08,2.1234587552730063e-07,0.0,3324.66,0.002352015945241816,2.1970008181295695,540000,4.4243376997820965e-05,-330150526105.50055,3.616167213865068e-05,2.6613333143226254e-07,0.0069266791326466895,0.001665902288576194,369,75,0.0,3.2636012080746557e-05,0.0
7.247174043262474e-08,2.798048771205179e-08,-3.7032092089834197e-07,0.0,3324.66,0.0024254944442878663,2.19698649423463,547200,5.6328617955242844e-05,-30857835189.90721,3.45591632288615e-05,-3.4234044033892683e-07,0.005834052984816317,0.0022262580183653874,368,76,0.0,3.6311183356370084e-05,0.0
4.656231528874071e-08,9.486303864066532e-08,-4.6053483030661365e-07,0.0,3324.66,0.0023991932741935468,2.1969917420546214,554400,4.2652784185466614e-05,-inf,2.853886497976848e-05,-3.656717945549954e-07,0.005929859316028241,0.0016183837447243203,368,77,0.0,2.8975491290034313e-05,0.0
7.299814628629167e-08,8.60642040143287e-08,-2.553077520553727e-07,0.0,3324.77,0.0024564275314332916,2.196980115900595,561600,5.3673547569129185e-05,-inf,1.1106639669141639e-05,-1.6924354307250386e-07,0.0056910927391182345,0.0020726176872421947,368,78,0.0,1.311066492637679e-05,0.0
4.0163377530504806e-08,1.0629707965187156e-07,-5.749563898407897e-08,0.0,3324.77,0.002435889549306397,2.1969844867281183,568800,3.899599805835752e-05,-7156398520116.38,4.960361782690581e-06,4.880145437876493e-08,0.0058680653258438705,0.0015181353662986655,368,79,0.0,5.079413227498231e-06,0.0
4.183450512914621e-08,1.9438247089033024e-08,6.239112433867983e-07,0.0,3324.77,0.002434319579643049,2.1969849075873698,576000,3.79353859166131e-05,-7523157505326.166,-1.3432299171833861e-05,6.43349483394917e-07,0.005893867975368815,0.001401527330636468,368,80,0.0,-1.4557818787804559e-05,0.0
5.0307583594784477e-08,4.1383931695966186e-08,2.6220143817951453e-07,0.0,3324.77,0.002463664341947093,2.196978842010574,583200,4.416427273529605e-05,-1135111461035.0713,-3.895325432072439e-06,3.0358538119848677e-07,0.005290779200075785,0.0017430354067056396,368,81,0.0,-5.89115314661675e-06,0.0
4.2995119217277176e-08,1.170900205961875e-08,-2.6687177731885306e-08,0.0,3324.77,0.0024637709350679954,2.196978936819803,590400,3.8913736042348705e-05,-inf,2.0768163242386946e-05,-1.497817241297783e-08,0.0063271728643430536,0.0015146219721878114,367,82,0.0,2.112616547909923e-05,0.0
6.242176354049601e-08,9.723862615927824e-08,-1.151379942813401e-06,0.0,3324.77,0.0024978148814773665,2.19697192132473,597600,4.96071465027342e-05,-486913990127.78253,8.948966758281967e-06,-1.054141336698151e-06,0.006312993505810111,0.0020112135235121884,367,83,0.0,8.971865065032285e-06,0.0
3.6623062513442543e-08,1.6851989583421646e-07,-4.391687546123566e-07,0.0,3324.81,0.0025151384999561642,2.1969686068176597,604800,3.701055696051736e-05,-inf,3.550406315151389e-05,-2.7064884643210756e-07,0.0066868984722840315,0.0014544978099699437,367,84,0.0,3.486835821148447e-05,0.0
3.7158655607809146e-08,1.721025364525971e-08,-3.993291486016236e-07,0.0,3324.81,0.0025215000726212383,2.1969673625596617,612000,3.612278280606504e-05,-380611177481.88885,2.0907346338766143e-05,-3.821189025175378e-07,0.005223357384499637,0.0013700619125482157,366,85,0.0,2.1151171418680514e-05,0.0
3.424313335361421e-08,5.925679302756119e-08,-6.856777434161903e-07,0.0,3324.81,0.002517746985506848,2.1969680596596346,619200,3.585025347207348e-05,-90158799521.8948,3.1297818870494885e-05,-6.264209633063618e-07,0.0036031252131969844,0.0013229432437221224,366,86,0.0,3.2813965412194034e-05,0.0
5.388617849087644e-08,-3.0440860946402456e-09,-7.529778529229855e-07,0.0,3324.81,0.0025439984240631223,2.196962726018703,626400,4.729788017078513e-05,-16801310418.927954,3.4544697375949495e-05,-7.560219420851212e-07,0.003498263816544522,0.001917931069483836,365,87,0.0,3.5755728389051717e-05,0.0
4.0319091247972883e-08,6.750128121007442e-08,-8.612228243953449e-07,0.0,3324.81,0.0025347036444526615,2.196964640191623,633600,3.8577794548052704e-05,-inf,3.80708733247401e-05,-7.937215328997325e-07,0.0032921231053732636,0.0014970128502472513,365,88,0.0,3.802817478383676e-05,0.0
6.720812988846181e-08,-1.7173957782169228e-09,-5.858299986788176e-07,0.0,3324.94,0.0025557290569930852,2.1969601482436767,640800,4.750389984392778e-05,-inf,5.0164983260026286e-05,-5.875473970896729e-07,0.0034204677236543616,0.0018970217805125294,365,89,0.0,5.017323817066917e-05,0.0
3.184517554190862e-08,2.1175813056619362e-08,-7.739213078421185e-07,0.0,3324.94,0.0025189322951926093,2.196968049861136,648000,3.342818739453467e-05,-inf,4.29416959866738e-05,-7.527454996249319e-07,0.00305179576208709,0.0012830874902431033,365,90,0.0,4.4591732227538016e-05,0.0
3.288156180525696e-08,5.897474241119159e-09,-7.81364815647143e-07,0.0,3324.94,0.002544131637350705,2.196962710379293,655200,3.360527022726197e-05,-355713592511.6584,3.40502534111322e-05,-7.75467335705756e-07,0.0031267422100987345,0.0012670312252452526,365,91,0.0,3.409400592706297e-05,0.0
3.8872419801372574e-08,6.851048420651925e-08,-1.6801118506300161e-07,0.0,3324.94,0.0025565456147194792,2.196960108791079,662400,3.531395897624678e-05,-19059179492.53809,5.063339432234941e-05,-9.950069835688569e-08,0.0030010997724815437,0.0014290232015836924,365,92,0.0,4.852334600240314e-05,0.0
