frames,fps,advantage_norm,P01:episode_rewards,clip_fraction,episode_length,grad_norm,P09:episode_rewards,policy_entropy,epoch_idx,policy_loss,approx_kl_divergence,PMM:episode_rewards,explained_variance,value_loss
2949120,285,15.968717944622039,172.5,0.1993896484375,356.62,0.05929942801040786,400.0,1.5736255824565888,288,-0.000862456441973336,0.0015376584281057148,284.0,-9.313225746154785e-09,0.016600806231144814
2959360,285,15.968717920780183,175.0,0.17373046875,358.91,0.054668069735402336,405.00000000000045,1.6058865994215012,289,-0.0010024886381870602,0.0013471782536839782,299.75,-7.450580596923829e-10,0.016151051328051835
2969600,285,15.96871793270111,175.0,0.1771240234375,366.37,0.05661002003647523,552.5000000000002,1.6238374449312687,290,-0.0011168645203724736,0.0013178662848645217,315.75,1.2293457984924316e-08,0.016127692960435525
2979840,285,15.968717843294144,175.0,0.17001953125,367.68,0.05598233253467734,552.5000000000002,1.6488812416791916,291,-0.000648413193266606,0.0013646061623035165,317.0,-8.195638656616212e-09,0.01559685163665563
2990080,285,15.968717926740647,150.0,0.19111328125,364.35,0.059424835278482045,552.5000000000002,1.656654803454876,292,-0.0007928324059321313,0.00140858193637996,315.75,-3.7252902984619143e-10,0.01580075502570253
3000320,285,15.968717747926712,125.0,0.221728515625,359.75,0.05496915770911433,552.5000000000002,1.7183056019246579,293,-0.0009819656210311224,0.001759441847184462,286.5,3.725290298461914e-09,0.01199506647681119
3010560,284,15.96871787905693,100.0,0.2207763671875,361.6,0.05554141923438834,552.5000000000002,1.7296874925494194,294,-0.0012246304329892154,0.001582857999102316,275.75,-1.7881393432617187e-08,0.012910916701366659
3020800,284,15.968717974424361,72.50000000000001,0.2314208984375,348.58,0.05392949458725731,550.0,1.719733300805092,295,-0.0008198929248464992,0.0016863184865258062,238.75,-2.6822090148925782e-08,0.010001941956397786
3031040,284,15.968717724084854,50.0,0.2568359375,340.04,0.05277211663711334,450.0,1.7308096989989281,296,-0.00139811131884926,0.001996444051110302,201.25,0.0,0.008604903173545609
3041280,284,15.968717694282532,25.0,0.2440185546875,330.93,0.052642001906392774,475.0,1.7317166835069657,297,-0.0011827725378680044,0.0020767251991173907,181.0,1.7508864402770997e-08,0.00889774523639062
3051520,284,15.968717479705811,25.0,0.2641357421875,327.29,0.05391296701675813,327.5000000000002,1.728400209546089,298,-0.0010542634765442927,0.0019672877948210044,156.25,-1.9744038581848144e-08,0.00866990404574608
3061760,284,15.96871782541275,25.0,0.21669921875,328.73,0.05416311097572307,352.5000000000002,1.706475269049406,299,-0.0010143218238226836,0.0015228843947795666,159.75,-1.862645149230957e-09,0.00929025712684961
3072000,284,15.968717634677887,25.0,0.2142333984375,332.72,0.05178394697042239,377.5000000000002,1.7097612373530864,300,-0.0010781148030218901,0.0017220072649706708,169.75,-1.1920928955078126e-08,0.010551391266562859
3082240,284,15.968717628717423,25.0,0.2635498046875,344.41,0.051730916602032204,402.5000000000002,1.6983445160090924,301,-0.0013648681793711147,0.0021092922101161094,190.0,4.8428773880004884e-09,0.009426234366583231
3092480,284,15.968717789649963,47.50000000000001,0.2174560546875,349.85,0.055554502611565845,377.5000000000002,1.698526171594858,302,-0.000991204520687461,0.001607680237157183,198.25,1.4901161193847657e-09,0.010873584124419721
3102720,283,15.96871775984764,47.50000000000001,0.252587890625,359.69,0.05669307908910577,402.5000000000002,1.7188300736248494,303,-0.0012939102023665327,0.0017923681862271224,205.5,9.313225746154785e-09,0.010211765651183669
3112960,283,15.968717962503433,50.0,0.2570068359375,355.54,0.057483873672622435,405.00000000000045,1.7429983027279377,304,-0.0010102115455083549,0.0017967678757031535,207.0,-2.1979212760925294e-08,0.01103137811551278
3123200,283,15.968717652559281,25.0,0.2608642578125,350.67,0.0537670912476164,477.5000000000002,1.7394270487129688,305,-0.001393420271051582,0.001883227023654399,204.5,-2.0861625671386717e-08,0.009491625134614878
3133440,283,15.968717622756959,25.0,0.2149169921875,340.14,0.05647231459944492,452.50000000000017,1.758053895831108,306,-0.0010174134222324938,0.0015987790596113881,201.5,5.587935447692871e-09,0.009880770603376731
3143680,283,15.968717187643051,47.50000000000001,0.3185302734375,339.32,0.05805371412625854,475.0,1.7647211290895939,307,-0.0018918407098681201,0.002147647680129694,199.5,-5.587935447692871e-09,0.011082807559341745
3153920,283,15.96871777176857,50.0,0.22626953125,344.02,0.05404850964454132,452.50000000000017,1.7609118215739727,308,-0.0008057598257437349,0.0017007787545480824,210.25,7.450580596923829e-10,0.010505485578869411
3164160,283,15.968717861175538,50.0,0.2398193359375,344.11,0.055204574560575204,477.5000000000002,1.7319010823965073,309,-0.0008657506154122529,0.0017886622085939053,203.25,-8.195638656616212e-09,0.00997852495747793
3174400,283,15.968717807531357,50.0,0.2206298828125,345.4,0.053524825602704204,377.5000000000002,1.6879841692745685,310,-0.0012913504528114573,0.0016661988526152527,199.5,-3.7252902984619143e-10,0.011197383800026727
3184640,283,15.968717741966248,50.0,0.217529296875,346.46,0.05313134178427349,350.0,1.6939410381019115,311,-0.0009195256840030197,0.0016096836254149594,196.25,8.940696716308593e-09,0.00951856673691509
3194880,283,15.96871749162674,25.0,0.2658203125,342.03,0.05090321185502287,350.0,1.7381766729056836,312,-0.001074744141442352,0.0020151575068837247,177.5,-1.1175870895385742e-08,0.007498763258354302
3205120,283,15.968717032670975,25.0,0.2767822265625,337.41,0.05200799977714193,350.0,1.7458034329116345,313,-0.0010854363055841532,0.0023410549387108404,158.5,5.960464477539063e-09,0.007726942002202008
3215360,282,15.968717527389526,25.0,0.2541748046875,323.74,0.052834364152471516,302.5000000000002,1.753129467368126,314,-0.0011128846679639536,0.002031083898907582,134.25,-3.7252902984619143e-10,0.008156008596324682
3225600,282,15.968692618608475,25.0,0.2741943359375,329.47,0.05797133130791704,375.0,1.7634490326046943,315,-0.0012776789255440236,0.0017977378719365334,155.5,1.1175870895385742e-09,0.00983031881912395
3235840,282,15.968717855215072,25.0,0.2810546875,331.08,0.058967637907688664,377.5000000000002,1.757955865561962,316,-0.0017179065456730314,0.0019037769508429391,175.0,-1.7881393432617187e-08,0.01258806787955109
3246080,282,15.96871758699417,47.50000000000001,0.208349609375,339.49,0.05369744361746065,530.0000000000005,1.7453305669128896,317,-0.0009830577317188726,0.0014012058107766734,209.75,-7.450580596923829e-10,0.010814061995733936
3256320,282,15.968717765808105,50.0,0.198681640625,342.81,0.05509054059008335,402.5000000000002,1.7242766350507737,318,-0.0012378771614748984,0.0015135590741351735,217.0,6.7055225372314455e-09,0.013094105764321285
3266560,282,15.968717861175538,50.0,0.2607421875,346.02,0.05610764054865104,425.0,1.7318961970508098,319,-0.0014244207282899878,0.0018173338978613174,223.25,6.332993507385254e-09,0.01168611587563646
3276800,282,15.96871746778488,50.0,0.2943603515625,341.08,0.05313400876520099,400.0,1.7394208148121835,320,-0.0010447727581777144,0.002073657142875618,195.0,-8.940696716308593e-09,0.0075740506863439805
3287040,282,15.968717730045318,50.0,0.251611328125,332.06,0.05216053113667983,327.5000000000002,1.7449640192091465,321,-0.0008115369291772367,0.0017015682376154474,164.25,1.7136335372924803e-08,0.007972214304572844
3297280,282,15.968717360496521,25.0,0.269775390625,321.55,0.051122138782342216,250.0,1.7363075129687786,322,-0.0011907577514648437,0.001958391407936233,130.5,-3.725290298461914e-09,0.007194014583251374
3307520,281,15.968717616796493,25.0,0.268603515625,318.5,0.05128260172664081,250.0,1.7387787871062756,323,-0.0007973736384883523,0.0022008550463908706,128.5,8.940696716308593e-09,0.007337484059644339
3317760,281,15.968717730045318,25.0,0.325341796875,324.77,0.05196755831200589,250.0,1.732736450433731,324,-0.0014272199390688912,0.0022798260020636006,128.5,-3.3527612686157227e-09,0.008164698253494862
3328000,281,15.96871766448021,25.0,0.2919921875,323.4,0.05165064424763098,225.0,1.7414282791316509,325,-0.0011572175189940026,0.0021103625887917586,115.25,-8.568167686462402e-09,0.006328716969255766
3338240,281,15.968717473745347,25.0,0.264697265625,322.7,0.05124128340133331,225.0,1.7350889943540095,326,-0.0012773726717568933,0.001861504032373773,111.25,-7.078051567077636e-09,0.0067571904688293214
3348480,281,15.96871770620346,25.0,0.2450439453125,320.28,0.054525073938037336,250.0,1.7280344434082509,327,-0.001146553568833042,0.0016301954067102996,125.0,-3.725290298461914e-09,0.011091313461656682
3358720,281,15.968717378377914,22.500000000000007,0.23427734375,324.3,0.05359807822628807,275.0,1.731105799973011,328,-0.0007905558351922082,0.0014998564247036938,143.0,-7.078051567077636e-09,0.008621366495663096
3368960,281,15.96871783733368,25.0,0.224169921875,332.28,0.055630253652558206,325.0,1.7144988834857942,329,-0.0010629928612615914,0.0017455842656204368,174.75,1.2293457984924316e-08,0.011500858133513248
3379200,281,15.968717867136002,25.0,0.2220703125,337.01,0.0560832507570727,352.5000000000002,1.7191519275307656,330,-0.0010325348303013016,0.001673447172277065,194.0,-2.9802322387695314e-09,0.012092007239698433
3389440,281,15.9687175989151,25.0,0.2732666015625,333.67,0.056651801523324705,375.0,1.7265773110091687,331,-0.0011537303933437215,0.0016431378945355845,197.5,7.82310962677002e-09,0.009692326913443594
3399680,281,15.968717592954636,25.0,0.262451171875,331.76,0.053614945214018016,352.5000000000002,1.7272088363766671,332,-0.0011910115150385535,0.00186852812830125,180.5,1.3783574104309083e-08,0.009549084764421423
3409920,281,15.968717783689499,25.0,0.2120849609375,334.52,0.051404256165075414,327.5000000000002,1.7017980068922043,333,-0.0010562472358287777,0.001541242461598813,164.75,1.0058283805847169e-08,0.009702152594400104
3420160,280,15.968717908859253,25.0,0.2925048828125,330.53,0.05665667291342306,300.0,1.717947171628475,334,-0.0014661042063380592,0.0018272316449980508,159.25,7.82310962677002e-09,0.010695956977360765
3430400,280,15.968717652559281,50.0,0.23291015625,336.7,0.055458167931997746,350.0,1.6988615334033965,335,-0.0012008107085421215,0.0015658794899451323,185.5,1.4901161193847657e-09,0.011167850713536608
3440640,280,15.968717700242996,50.0,0.2627685546875,341.17,0.055337256168576196,350.0,1.6761008888483047,336,-0.0010853364616195903,0.00193052628079613,188.75,1.1920928955078126e-08,0.01041687149045174
3450880,280,15.96871789097786,50.0,0.199169921875,345.97,0.055199856427953685,527.5000000000002,1.6566015593707561,337,-0.0009018613669468323,0.0013849049551225789,201.0,8.568167686462402e-09,0.010815803607329144
3461120,280,15.968717813491821,50.0,0.25126953125,356.56,0.06010067977734619,550.0,1.6319631241261958,338,-0.00150294293416664,0.0015383987842994885,230.5,8.940696716308593e-09,0.014181319720228203
3471360,280,15.968717741966248,50.0,0.2425048828125,350.8,0.053861520031631735,400.0,1.6337473027408123,339,-0.001138951627217466,0.0018639258464531849,215.0,1.0058283805847169e-08,0.010088967691990547
3481600,280,15.968717950582505,50.0,0.1936279296875,351.63,0.05585301914294988,400.0,1.670422799140215,340,-0.0009072051241673762,0.0012594229276828629,219.5,4.470348358154297e-09,0.012243210009182803
3491840,280,15.968717658519745,50.0,0.2492431640625,344.43,0.05532495871799061,427.5000000000002,1.6565263077616692,341,-0.0013450174115860135,0.0016623487656943325,210.75,-1.3411045074462891e-08,0.012042131963244173
3502080,280,15.968717193603515,50.0,0.2406005859375,348.74,0.051837039659021866,425.0,1.641510444134474,342,-0.0009677498790551908,0.0018175976787802028,215.5,1.2665987014770507e-08,0.009888211196539487
3512320,280,15.968717563152314,50.0,0.2045166015625,347.73,0.05092834853707625,352.5000000000002,1.575233207643032,343,-0.0009793900557269809,0.0014808253387315062,192.75,1.0058283805847169e-08,0.008042347774244262
3522560,280,15.96871789097786,50.0,0.187451171875,349.98,0.04583354469738001,277.5000000000002,1.4844422310590744,344,-0.001274232767173089,0.0013001995990180148,173.25,-5.587935447692871e-09,0.011593513554544188
3532800,280,15.968717747926712,50.0,0.1884033203125,344.39,0.04734389652732664,250.0,1.5011395052075387,345,-0.0009316923638834851,0.0013715669273480558,156.75,-2.0489096641540527e-08,0.011094264308121637
3543040,280,15.968717622756959,50.0,0.2384521484375,342.56,0.04904344267126399,275.0,1.5357887841761113,346,-0.0009543143263726961,0.0015920941644282038,166.25,-1.862645149230957e-09,0.008287130435928703
3553280,279,15.968717855215072,50.0,0.2461669921875,335.06,0.05115370142472549,250.0,1.6033662676811218,347,-0.0008409871858020779,0.0021305013529286042,150.5,1.4901161193847656e-08,0.007207084275069065
3563520,279,15.968717354536057,25.0,0.2761962890625,333.04,0.050618738445635934,225.0,1.652773804962635,348,-0.0012770318346156273,0.0017970149233178744,143.0,-1.1175870895385742e-09,0.009581306064046658
3573760,279,15.968715685606004,25.0,0.2790283203125,326.87,0.05210357271855104,225.0,1.660358762741089,349,-0.0010175291841733269,0.0018002470019098382,124.0,4.470348358154297e-09,0.006496559100969535
3584000,279,15.968712955713272,25.0,0.2949462890625,324.32,0.05220434333448574,225.0,1.6455779552459717,350,-0.0008243507549195783,0.0017997693783115664,119.5,1.9371509552001954e-08,0.00602603998113409
3594240,279,15.968717658519745,25.0,0.2376708984375,326.36,0.05372919593891573,225.0,1.668437859416008,351,-0.0006651638552284567,0.0017325397438355595,116.25,1.9744038581848144e-08,0.008240480247150118
3604480,279,15.968717360496521,25.0,0.285546875,334.08,0.05131824291004287,227.5000000000002,1.6825025901198387,352,-0.0011715359352820088,0.002125025937641567,133.5,7.82310962677002e-09,0.007382168465233008
3614720,279,15.9687175989151,25.0,0.2284912109375,336.84,0.05009489867298554,250.0,1.674744874984026,353,-0.0008968575282779056,0.001804449761681326,137.0,-2.9802322387695314e-09,0.007752559724349339
3624960,279,15.968717408180236,50.0,0.223193359375,336.08,0.05296849088352016,227.5000000000002,1.6327197842299939,354,-0.0007950335952045861,0.0016340038810568557,140.25,1.862645149230957e-09,0.008560526780229338
3635200,279,15.96871770620346,25.0,0.26884765625,327.55,0.049218624078243706,225.0,1.633520881086588,355,-0.0013838868359016487,0.0018577347152188394,132.75,1.2293457984924316e-08,0.0077995874737098346
3645440,279,15.968717271089554,25.0,0.2882080078125,324.25,0.04707869189915216,202.50000000000023,1.646662324666977,356,-0.0013424332497379509,0.0019984319026718823,123.25,-2.2351741790771484e-09,0.006383383614684135
3655680,279,15.968681287765502,0.0,0.235498046875,320.06,0.04453020955701094,202.50000000000023,1.6232771940529347,357,-0.0007460778018867131,0.0014150309339299838,111.25,1.7508864402770997e-08,0.005473181685160577
3665920,278,15.968716377019883,0.0,0.2611328125,317.27,0.050758509885111304,200.0,1.5781203836202622,358,-0.000866240435425425,0.00151958397007661,96.75,9.313225746154785e-09,0.0053521953078359275
3676160,278,15.968717741966248,0.0,0.2160888671875,318.5,0.05442305434857275,200.0,1.549928069859743,359,-0.0004893891538813478,0.0014662640535064498,94.5,4.097819328308106e-09,0.007088947274223756
3686400,278,15.968717551231384,25.0,0.1546142578125,325.4,0.048128082321403684,200.0,1.5228687718510627,360,-0.0005220697221375303,0.001091591688387439,94.75,2.16066837310791e-08,0.007458385483732855
3696640,278,15.968717527389526,25.0,0.229052734375,330.86,0.051308032437813914,200.0,1.5799667984247208,361,-0.0009982502222555922,0.0014413401731474095,120.5,6.332993507385254e-09,0.009309185582060309
3706880,278,15.968717795610427,50.0,0.1958251953125,335.16,0.05310022608240794,225.0,1.617102725058794,362,-0.0007931087078759447,0.0013957403318897831,134.5,7.450580596923829e-10,0.01037453002500115
3717120,278,15.9687175989151,50.0,0.2163330078125,333.83,0.050094296616915404,252.50000000000023,1.576300847530365,363,-0.0010869098805414978,0.0016862634004240818,157.25,-1.5273690223693846e-08,0.00996248740775627
3727360,278,15.968717873096466,50.0,0.208642578125,349.71,0.051893400692887705,355.00000000000045,1.5927426531910895,364,-0.000978889969701413,0.0015738034987748506,207.0,8.940696716308593e-09,0.012671722123559447
3737600,278,15.968717724084854,72.50000000000001,0.206591796875,359.23,0.049648582731623384,400.0,1.6210309393703937,365,-0.0006061426840460627,0.001324996366565756,217.5,-6.7055225372314455e-09,0.01005537767050555
3747840,278,15.968717694282532,75.0,0.2148681640625,362.52,0.05288733009394162,412.5000000000011,1.5937742494046687,366,-0.001110240379057359,0.0013963395905790322,222.5,-1.5273690223693846e-08,0.01035333583386091
3758080,278,15.96871746778488,75.0,0.23916015625,355.92,0.05648661097117602,300.0,1.5918077945709228,367,-0.001205226525780745,0.0014815112560597754,195.5,1.1548399925231934e-08,0.010877460157416863
3768320,278,15.96871777176857,72.50000000000001,0.2196044921875,348.02,0.054712719004911835,300.0,1.6354286521673203,368,-0.000871876539895311,0.0013707563281059264,185.25,-4.097819328308106e-09,0.01071242001853534
3778560,278,15.968717741966248,50.0,0.2380859375,347.75,0.05668388812836842,302.5000000000002,1.668225359171629,369,-0.0011185682204086333,0.0013562773959122864,191.25,-1.862645149230957e-09,0.01079045844526263
3788800,278,15.968712902069091,25.0,0.1751953125,344.16,0.05242957116801779,325.0,1.6690672248601914,370,-0.0006555787575052818,0.0010990227233435234,180.0,-1.1175870895385742e-09,0.008636405056125795
3799040,278,15.96871737241745,25.0,0.23759765625,340.87,0.05181919833819161,325.0,1.6585631676018238,371,-0.001070588048605714,0.0014312166630134015,174.75,-2.458691596984863e-08,0.009625990467748124
3809280,278,15.968717795610427,25.0,0.2535888671875,344.23,0.056705236763607725,325.0,1.6491328701376915,372,-0.000972474021546077,0.0015662602903034895,178.25,9.685754776000977e-09,0.012723276895849267
3819520,277,15.96871775984764,50.0,0.2063232421875,342.46,0.05968417261688865,325.0,1.6616980880498886,373,-0.0007927282895252574,0.0011875993566519583,201.75,-1.1548399925231934e-08,0.01329919625131879
3829760,277,15.968717694282532,75.0,0.2504150390625,341.14,0.05668103333723684,325.0,1.6680017232894897,374,-0.0010111039104231168,0.0014956846846416738,212.5,-3.725290298461914e-09,0.012555537426760566
3840000,277,15.968717831373215,75.0,0.20703125,339.28,0.05658410180997013,327.5000000000002,1.6698983579874038,375,-0.001035368309385376,0.0012690693288277544,215.25,9.685754776000977e-09,0.013307768306549405
3850240,277,15.968717813491821,75.0,0.226806640625,341.45,0.05846826367445063,352.5000000000002,1.6741721533238887,376,-0.001158807919091487,0.0014359309836748935,223.75,-1.4901161193847657e-09,0.01309107237830176
3860480,277,15.96871771812439,75.0,0.1990966796875,352.56,0.055379517666492226,430.0000000000004,1.691736775636673,377,-0.0007660691771889105,0.0012894586853093414,245.5,-4.097819328308106e-09,0.01175013492065773
3870720,277,15.968717789649963,75.0,0.2188720703125,350.41,0.05481076305723648,552.5000000000002,1.701164435595274,378,-0.0010916820789134362,0.0013037565433194232,247.5,-1.1548399925231934e-08,0.012775001479894854
3880960,277,15.968717765808105,75.0,0.2166259765625,350.68,0.05578523538560025,452.50000000000017,1.7196723505854608,379,-0.0009302381182351383,0.0012953189289135025,238.25,2.6077032089233397e-09,0.01195182739984375
3891200,277,15.968717676401138,75.0,0.209619140625,351.46,0.055745665330835595,400.0,1.7325655840337277,380,-0.0011483977676107315,0.0011651278569786427,238.5,-1.080334186553955e-08,0.013996095507172868
3901440,277,15.96871777176857,50.0,0.23056640625,347.13,0.05634748168347257,427.5000000000002,1.7237175494432448,381,-0.0009749809716595337,0.001229423069423774,232.75,-1.1548399925231934e-08,0.01074351845163619
3911680,277,15.968717688322068,25.0,0.2003662109375,346.33,0.053700709928768686,400.0,1.7198905885219573,382,-0.0007493285949749407,0.0010841335292411714,221.0,1.1175870895385742e-08,0.01136656248854706
3921920,277,15.968717700242996,25.0,0.2561767578125,349.76,0.05681188500182812,502.5000000000002,1.6994402661919594,383,-0.000957057814594009,0.0016451193240754947,225.0,-1.30385160446167e-08,0.01103992112002743
3932160,277,15.968717747926712,47.50000000000001,0.2349609375,345.68,0.0546111335851772,405.00000000000045,1.6923805974423884,384,-0.0009532273401418933,0.0014297031595958743,204.0,-5.960464477539063e-09,0.009888201500871219
3942400,277,15.968717926740647,50.0,0.2364990234375,348.61,0.054802461873974195,527.5000000000002,1.7242784664034843,385,-0.0010209787360508926,0.0014233878012817058,218.75,-1.1175870895385742e-09,0.011530568942544051
3952640,277,15.968717968463897,50.0,0.2382080078125,345.03,0.05846696327863948,527.5000000000002,1.7166878417134286,386,-0.0011958299295656617,0.0013766600796543571,215.0,-2.9802322387695314e-09,0.013023659380269236
3962880,277,15.968717712163926,50.0,0.215185546875,345.77,0.056578889102212405,552.5000000000002,1.6456596046686172,387,-0.0010024704508396099,0.0012199051754180346,231.75,-1.862645149230957e-09,0.01219718248830759
3973120,276,15.96871783733368,75.0,0.167138671875,345.87,0.05050946477860072,400.0,1.5929176039993762,388,-0.00109808854322182,0.0010940536225859886,236.0,2.2351741790771484e-09,0.015564904268831014
3983360,276,15.968717950582505,125.0,0.16044921875,347.41,0.05123905727220537,352.5000000000002,1.5717800125479697,389,-0.0007785449575749226,0.001075620521521614,248.0,8.940696716308593e-09,0.01511516015016241
3993600,276,15.968718016147614,150.0,0.2110595703125,346.06,0.05419095041881165,350.0,1.5882119707763196,390,-0.0010812511889525922,0.0011998932289856157,248.5,2.16066837310791e-08,0.0122132266209519
4003840,276,15.968717944622039,147.5,0.1832275390625,344.85,0.0543688795775555,350.0,1.560675608366728,391,-0.0009434034451260232,0.0010897727381859567,244.75,-1.601874828338623e-08,0.016419601195957513
4014080,276,15.968717819452285,150.0,0.16767578125,344.52,0.0567183043028896,375.0,1.5100810430943965,392,-0.0009743807138875126,0.0010113940394660403,261.25,1.30385160446167e-08,0.016621130886051105
4024320,276,15.968717938661575,150.0,0.1435546875,345.23,0.052263211966812204,375.0,1.4829431295394897,393,-0.0006638541784923291,0.000843592759861167,270.0,1.862645149230957e-09,0.0159172719984781
4034560,276,15.96871793270111,172.5,0.1798583984375,337.76,0.05471862893435468,350.0,1.4909600414335729,394,-0.0006502134463516995,0.0009896556569486848,274.75,-6.7055225372314455e-09,0.016754730994580313
4044800,276,15.968718045949936,175.0,0.1650146484375,334.92,0.056441230339119866,350.0,1.5097299329936504,395,-0.0009882986858428921,0.0010417955812584978,278.0,4.470348358154297e-09,0.01677374781575054
4055040,276,15.96871787905693,172.5,0.1785400390625,334.59,0.055135457303744514,352.5000000000002,1.5255747370421886,396,-0.0008456725547148381,0.0009842450815654047,275.25,3.241002559661865e-08,0.014881124737439678
4065280,276,15.968717992305756,175.0,0.16005859375,338.3,0.05361547544706369,375.0,1.5454031884670258,397,-0.0008371707685000729,0.0010253911677907013,280.25,-1.7508864402770997e-08,0.016857287057791836
4075520,276,15.96871782541275,172.5,0.1645263671875,345.2,0.057142728698286904,377.5000000000002,1.5084196709096431,398,-0.0005893732799449935,0.0009869422506341152,277.75,-9.685754776000977e-09,0.016103826527250932
4085760,276,15.968717944622039,175.0,0.2064697265625,345.77,0.06041329970675603,400.0,1.5210963003337383,399,-0.0005909682775381952,0.001093521600262193,287.5,-4.8428773880004884e-09,0.016814284984138794
4096000,276,15.96871801018715,175.0,0.148779296875,346.72,0.05443207721007609,400.0,1.4835487648844718,400,-0.0008331040007760748,0.0008166183496527424,289.75,-4.470348358154297e-09,0.016449248327990062
4106240,276,15.968717753887177,197.5,0.134912109375,346.66,0.050684177170880765,400.0,1.4906469874083996,401,-0.0007722737191215856,0.0008468264674831971,296.0,-8.195638656616212e-09,0.017668883438454942
4116480,276,15.968717938661575,200.0,0.1496337890625,346.98,0.05603817140817539,400.0,1.5172789707779883,402,-0.0006955775763344719,0.0010466981341267002,301.0,7.078051567077636e-09,0.017797876175609417
4126720,276,15.968717867136002,197.5,0.186767578125,346.38,0.056848135193476215,375.0,1.5100085720419885,403,-0.0005202341169933788,0.001405668966516771,294.5,2.3096799850463868e-08,0.01470554478582926
4136960,275,15.968717801570893,150.0,0.1720458984375,343.76,0.05700352039860981,375.0,1.5458463534712792,404,-0.0008363415159692522,0.0009205525756613043,273.25,8.195638656616212e-09,0.014535010993131436
4147200,275,15.968717908859253,150.0,0.1935302734375,344.61,0.05704657740077017,375.0,1.5714255452156067,405,-0.0007223424283438363,0.0010623689188207664,263.75,4.470348358154297e-09,0.01534834416816011
4157440,275,15.968717902898788,150.0,0.1879150390625,345.2,0.058074449248167126,377.5000000000002,1.558918758481741,406,-0.0011918272895854898,0.0009888527656855216,267.25,-1.4528632164001465e-08,0.01658183109102538
4167680,275,15.968717896938324,150.0,0.169384765625,351.95,0.05468488521131356,400.0,1.5295213289558887,407,-0.0009797072765650229,0.00100805941482065,282.75,6.332993507385254e-09,0.015850507565482987
4177920,275,15.968717849254608,150.0,0.177880859375,358.31,0.05358496325921484,402.5000000000002,1.573913472890854,408,-0.0007917986280517652,0.0011748459739806094,285.75,-2.3096799850463868e-08,0.015007214748766273
4188160,275,15.968717873096466,150.0,0.173681640625,366.49,0.05245964032469837,477.5000000000002,1.5801504299044609,409,-0.0005869094675290398,0.001001170412371266,293.25,7.82310962677002e-09,0.015016686508897693
4198400,275,15.968717795610427,150.0,0.153466796875,370.7,0.05212670126718313,552.5000000000002,1.5706925041973592,410,-0.0005536317534279078,0.0009266553151533685,293.5,-1.1920928955078126e-08,0.014955209937761537
4208640,275,15.96871775984764,150.0,0.1977783203125,370.41,0.054297525234417734,552.5000000000002,1.5362566612660884,411,-0.0011205249491467839,0.0010184253565810764,291.25,-1.862645149230957e-08,0.014918945379031356
4218880,275,15.968717986345291,150.0,0.14931640625,372.02,0.05340372436166981,502.5000000000002,1.5172426663339138,412,-0.0006078701611841097,0.0008174788575558978,289.25,-8.568167686462402e-09,0.014691442777984776
4229120,275,15.968717944622039,150.0,0.1671630859375,375.74,0.0556211971935011,457.5000000000006,1.490836577117443,413,-0.000842311563246767,0.0009463543435458633,292.25,1.0430812835693359e-08,0.014309063031396363
4239360,275,15.968717813491821,175.0,0.13388671875,374.53,0.055288987065454286,402.5000000000002,1.51568548604846,414,-0.0005836240303324303,0.0007604921133996356,294.75,-4.470348358154297e-09,0.017382451819139534
4249600,275,15.968717777729035,175.0,0.1799560546875,369.0,0.05589927332724638,425.0,1.4890731297433377,415,-0.0006910458203492453,0.0009632761861823269,302.75,1.862645149230957e-08,0.0151440176385222
4259840,275,15.968717795610427,175.0,0.1587646484375,364.87,0.053344097314544626,482.5000000000007,1.5393329061567784,416,-0.0008213607601646799,0.0009663828508791994,304.25,-9.313225746154785e-09,0.015169295857049292
4270080,275,15.96871783733368,175.0,0.1336669921875,362.01,0.05453415526531029,482.5000000000007,1.5282700695097446,417,-0.0006543774474266683,0.0008897878033039319,303.0,5.587935447692871e-09,0.016069642567890695
4280320,275,15.96871799826622,172.5,0.1715576171875,359.33,0.05630790045635727,452.50000000000017,1.556264903396368,418,-0.0007930035135359503,0.0009635462096117209,297.0,-2.384185791015625e-08,0.016663633004645816
4290560,274,15.968717908859253,175.0,0.20107421875,357.6,0.05444223097440928,452.50000000000017,1.493820781260729,419,-0.0013169239304261283,0.0011586513337647375,300.5,1.1920928955078126e-08,0.015558400680311025
4300800,274,15.968718057870865,175.0,0.2098876953125,352.6,0.05246348872735159,375.0,1.475674545019865,420,-0.0010852845447516303,0.0011553822395967473,285.0,-2.5331974029541015e-08,0.015660305169876664
4311040,274,15.96871783733368,175.0,0.217431640625,363.05,0.05514137878787677,375.0,1.526524866372347,421,-0.0012336818606854649,0.0013290874393817377,294.5,1.1548399925231934e-08,0.016250396972463933
4321280,274,15.968717902898788,175.0,0.168408203125,365.67,0.05751292497674023,377.5000000000002,1.5357962638139724,422,-0.0006178568866744172,0.0009330492919104927,300.25,1.1920928955078126e-08,0.01745662778557744
4331520,274,15.968717956542969,197.5,0.188818359375,369.9,0.055603116816754894,400.0,1.5338029831647872,423,-0.0008912485300243134,0.001048558790986931,316.25,-1.564621925354004e-08,0.01637834364664741
4341760,274,15.968717908859253,222.5,0.20224609375,369.51,0.05626406135531099,400.0,1.5597678124904633,424,-0.000976791548964684,0.0011158254000747548,318.25,-5.587935447692871e-09,0.015442060289205983
