P09:episode_rewards,explained_variance,grad_norm,value_loss,policy_entropy,advantage_norm,epoch_idx,PMM:episode_rewards,policy_loss,fps,P01:episode_rewards,episode_length,frames
4.1000000000000085,0.9783315283060073,0.15721505095250796,0.0026684640083112754,1.352118400335312,0.5646133525669574,38,1.4,-9.963670781871769e-05,219,0.0,182.18,304000
5.0,0.9519098335504532,0.19972639529156716,0.005254651762079447,1.3382282412052156,0.7946369160711765,39,2.15,-0.0018672947090817614,218,0.0,206.91,312000
8.100000000000009,0.9511713880300522,0.18951847331931962,0.004659407049330184,1.3628536212444304,0.7702001093327999,40,2.52,0.0001435516849232954,218,0.0,220.48,320000
9.0,0.9407757741212844,0.17845342573079148,0.004230691837728955,1.3588969504833222,0.7184065952897072,41,2.45,-0.0007228660755208694,219,0.0,215.82,328000
8.100000000000009,0.9585853058099747,0.1913239435012406,0.004472061450360343,1.3566443634033203,0.703582428842783,42,2.1,7.631733315065503e-05,219,0.0,203.26,336000
8.0,0.9371839427947998,0.21354599114114847,0.005355599178292323,1.356467205286026,0.8090347290039063,43,2.1,-0.002128496688674204,219,0.0,203.17,344000
6.1000000000000085,0.9647637587785721,0.16793610515106175,0.0038544971970259213,1.3546893990039826,0.6783808219432831,44,2.46,-0.0011781758844153956,220,0.0,220.91,352000
5.1000000000000085,0.9627242213487626,0.15703278169408022,0.0030728296442248393,1.3523685491085053,0.5874087862670422,45,1.91,-0.0007434396656026365,219,0.0,203.35,360000
5.0,0.9715182536840439,0.16155072808366552,0.0031815099657978864,1.3566196012496947,0.5971256920695305,46,1.95,-2.529465375118889e-05,220,0.0,202.57,368000
5.0,0.9591132366657257,0.15429594463641785,0.002710930479952367,1.364489151239395,0.5687042304873466,47,1.89,9.389471113536275e-05,221,0.0,200.05,376000
5.0,0.9517195671796799,0.2025864936153093,0.004932488327904138,1.3457791590690613,0.7893702858686447,48,2.14,-0.0010142004903173074,221,0.0,206.31,384000
5.0,0.9541955453157425,0.17934830371287738,0.004097625276190228,1.358920967578888,0.7234760650992393,49,2.15,-0.00037708730626036415,222,0.0,207.38,392000
6.0,0.9294565492868423,0.21906136968661943,0.005704892444482539,1.371444456577301,0.8643116255104542,50,2.29,-0.0003410698039806448,222,0.0,210.9,400000
5.0,0.8683460962772369,0.23662243273024341,0.0061791434924816716,1.3632285153865815,0.8951199957728386,51,1.82,-0.0008595581888221204,222,0.0,194.86,408000
6.1000000000000085,0.8462890261411666,0.30259791710621997,0.008403121223091147,1.3616495215892792,1.0684828293323516,52,2.14,0.0004386574498494156,222,0.0,207.22,416000
5.1000000000000085,0.9004682266712188,0.24357687874274922,0.0074358710594242435,1.3677425944805146,0.9692981702089309,53,2.03,-0.002013231279124739,222,0.0,205.69,424000
5.1000000000000085,0.9278688955307007,0.26561479861246257,0.006490428810066078,1.3536084747314454,0.9133512336015701,54,2.02,-0.0015246768987344694,222,0.0,206.32,432000
6.1000000000000085,0.9296269869804382,0.2675999185776552,0.0073282843513879925,1.356414680480957,0.9886143626272679,55,2.28,-0.0005153706562123261,222,0.0,215.09,440000
7.0,0.9503779661655426,0.2457974707290409,0.005598534910241142,1.3573483204841614,0.8717568898200989,56,2.49,0.0001888778981538053,223,0.0,221.4,448000
6.1000000000000085,0.877643872499466,0.3605472753450257,0.01227815831254702,1.355013635158539,1.149575641155243,57,2.57,-0.005720856682273734,223,0.0,225.18,456000
5.0,0.9190014374256134,0.29553201885868874,0.007971352094318717,1.3605175709724426,1.0527265003323556,58,2.33,-0.0008521165146885323,223,0.0,216.36,464000
5.0,0.9371463716030121,0.2713402417629074,0.007450107997283339,1.3530987536907195,0.9922558039426803,59,2.61,-0.0016908494537892693,224,0.0,227.05,472000
5.0,0.9242530417442322,0.26896917024738864,0.007811810941202566,1.3523975467681886,1.0378343534469605,60,2.71,-0.000986996641731821,224,0.0,233.67,480000
5.0,0.9539591926336288,0.22594494812944493,0.0051311732904287055,1.3406748652458191,0.8315336713194847,61,2.54,-0.0011616765914368443,224,0.0,228.18,488000
5.0,0.93675626039505,0.2582055603167276,0.006353960378328338,1.3470825397968291,0.9414604499936103,62,2.65,-0.0004379053824823131,224,0.0,231.99,496000
6.0,0.9065371561050415,0.3222055550131575,0.008322498674388043,1.347328771352768,1.0669242659211158,63,2.6,-0.0010746151171042585,224,0.0,229.53,504000
6.1000000000000085,0.9121193158626556,0.29577675502649,0.008980411250377074,1.354456340074539,1.0934765529632569,64,2.79,-0.003366043146015727,224,0.0,235.56,512000
6.1000000000000085,0.8815683430433273,0.34634812219384103,0.010968925263732672,1.3521322083473206,1.23099973320961,65,2.62,-0.0024280864489264788,224,0.0,226.14,520000
6.0,0.9070055675506592,0.25382921428854327,0.007161868438706733,1.3442974603176117,0.9989209473133087,66,2.78,-0.001738500680148718,223,0.0,231.48,528000
6.0,0.931776864528656,0.23980768037979674,0.006158268904546276,1.329633206129074,0.8997045582532883,67,2.81,-0.0005537643466959708,223,0.0,233.3,536000
8.100000000000009,0.8710819232463837,0.2871084205045209,0.010328646608977579,1.3529813444614411,1.1900536334514618,68,3.04,0.0008799457398708909,223,0.0,239.54,544000
7.0,0.9119903784990311,0.2981025880737161,0.008117173889186233,1.3483917617797851,1.0666911324858666,69,2.8,0.00042341646272689106,223,0.0,234.42,552000
7.0,0.8867911052703857,0.3084390719478812,0.009810546975350007,1.3471076691150665,1.1734114116430283,70,2.8,-0.0006453300046268851,223,0.0,232.55,560000
7.1000000000000085,0.9131858944892883,0.26927806870547427,0.007888723637443036,1.34438933968544,1.0348041784763335,71,2.87,-0.0016305812390055507,224,0.0,235.35,568000
8.100000000000009,0.9107106387615204,0.2810817914060762,0.008597639063955284,1.3433407199382783,1.0827601593732834,72,2.89,0.0014490010918234474,224,0.0,233.81,576000
6.0,0.8903879708051682,0.3071221527614623,0.010346396071836352,1.3382427978515625,1.2000208401679993,73,2.7,-0.0024502523595583627,224,0.0,231.84,584000
6.0,0.8922255688905716,0.3045902262314313,0.009235023534856737,1.3401210618019104,1.1406214299798012,74,2.63,-0.0014415407209889964,223,0.0,229.35,592000
8.100000000000009,0.9381762075424195,0.22687013541076062,0.005365494941943325,1.330893179178238,0.8598945903778076,75,3.02,-0.000592183483968256,224,0.0,240.51,600000
9.0,0.9484577149152755,0.24259136050671087,0.005888412620406598,1.3323978650569916,0.889004591703415,76,3.32,-0.0011704695939261,224,0.0,249.33,608000
9.0,0.8842863249778747,0.3299178403310665,0.01020303345285356,1.3450580418109894,1.1979976600408555,77,3.44,-0.0008954947418533265,223,0.0,250.94,616000
7.0,0.8899587363004684,0.3809061699714681,0.013262896070955321,1.3320270359516144,1.3715881806612016,78,3.27,-0.0028258479470969176,223,0.0,249.2,624000
6.0,0.8893027180433273,0.3222944152076167,0.009862908482318744,1.3372062122821808,1.165637201666832,79,3.11,-0.0009987077547702937,223,0.0,242.69,632000
6.0,0.9063506251573563,0.33201934085119267,0.009547056171577424,1.3293020832538605,1.1833355009555817,80,3.02,-0.0019773517482099125,222,0.0,244.56,640000
7.200000000000017,0.8932151359319687,0.3007619731276389,0.008754749934887514,1.3279736959934234,1.1305082589387894,81,3.55,-0.000395417747204192,222,0.0,258.89,648000
9.0,0.9211715161800385,0.27999605586240084,0.007574607843998819,1.3245306587219239,1.0504976153373717,82,3.53,-0.0019170141677022912,222,0.0,259.82,656000
10.0,0.895424233675003,0.30301385694948957,0.009495210936293005,1.3293599212169647,1.1615323868393899,83,3.76,-0.001288660963618895,222,0.0,263.48,664000
10.0,0.918361724615097,0.29169413319860393,0.008015424350742251,1.321784064769745,1.0634700345993042,84,3.88,-0.0006866326071030926,222,0.0,266.13,672000
10.0,0.9171754729747772,0.2831831022552346,0.008272636880283244,1.341586835384369,1.06971164226532,85,3.79,-0.0024073691363446417,222,0.0,261.41,680000
10.0,0.8944050186872482,0.3254002032453509,0.010600402554264293,1.3308571004867553,1.2182432144880295,86,3.91,-0.0011203039955580607,222,0.0,265.13,688000
7.200000000000017,0.9076990813016892,0.33069637322988304,0.009626971180550755,1.3185117447376251,1.16366237282753,87,3.24,-0.0016702759630879882,222,0.0,243.29,696000
9.100000000000009,0.9025058555603027,0.3201370039826621,0.009630943151423708,1.3311364138126374,1.18988605260849,88,3.68,0.00026244524502544664,222,0.0,261.18,704000
9.0,0.8960330235958099,0.3374470607624167,0.010495900809764862,1.3271642351150512,1.243785274028778,89,3.5,-0.002674409548926633,223,0.0,256.98,712000
8.100000000000009,0.8991352903842926,0.3716713311647789,0.011147786878282204,1.3187469744682312,1.2651674020290375,90,3.52,-0.003630839396973897,222,0.0,257.92,720000
7.0,0.9267550295591355,0.30322310326717516,0.00761457284213975,1.317333654165268,1.050688423514366,91,3.12,-0.0023645498568657785,222,0.0,242.73,728000
8.0,0.9192572450637817,0.29800457167754785,0.008646077231969685,1.3186204826831818,1.124701941013336,92,3.37,-0.0029927452372794506,222,0.0,253.43,736000
9.0,0.9153348046541214,0.3063821531738995,0.008763085005339235,1.312293690443039,1.1325064298510552,93,3.9,0.00016058667228207923,221,1.0,273.5,744000
9.100000000000009,0.9009963124990463,0.34146167907329733,0.010292317017447204,1.306078531742096,1.219029969573021,94,4.28,5.218338810664136e-05,221,1.0,286.57,752000
10.0,0.8787649363279343,0.35375169160541176,0.01095356704085134,1.3005508542060853,1.2550986522436143,95,4.56,-0.00655816216225503,221,1.0,295.43,760000
10.0,0.846163341999054,0.368927546835004,0.0138726792531088,1.2752112638950348,1.429012291431427,96,4.5,-0.0008115192083641887,221,1.0,292.72,768000
10.0,0.7949604177474976,0.49416619982257914,0.02108213059604168,1.240513380765915,1.786781370639801,97,4.82,-0.005071014768909663,221,1.0,301.68,776000
10.0,0.8352785158157349,0.3879743626604618,0.01440106294117868,1.2455709874629974,1.4758321183919907,98,5.09,-0.00430728038365487,221,1.0,306.42,784000
10.0,0.8989969247579574,0.35630972078553036,0.010154752247035503,1.2543666219711305,1.2331759852170945,99,5.45,0.00014159848506096752,221,1.9000000000000004,319.3,792000
10.100000000000009,0.8293070310354232,0.4407493989282194,0.016451464225538073,1.2547003412246704,1.5812705427408218,100,5.77,-0.0017857764830660017,222,1.0,330.41,800000
11.0,0.7752117317914963,0.49426460352593693,0.01971109302947298,1.1830570125579833,1.706800039410591,101,6.07,-0.010142317452846328,221,1.9000000000000004,338.02,808000
10.100000000000009,0.8666907620429992,0.37029578003971353,0.012160358361434191,1.197229950428009,1.3468588465452194,102,5.9,-0.00610204670461826,221,0.0,332.29,816000
10.100000000000009,0.8713309037685394,0.3748765858069353,0.012312273930292576,1.2034744560718535,1.3495250403881074,103,5.68,-0.006317459921119734,222,0.0,328.88,824000
10.100000000000009,0.8069868159294128,0.5326676311140675,0.019280201187357307,1.1883429026603698,1.6281314533948898,104,5.47,-0.009286421751603484,221,0.0,322.31,832000
10.100000000000009,0.8307524025440216,0.4626664167796658,0.017953507360070942,1.145631513595581,1.6404432505369186,105,5.29,-0.003930010824697092,221,0.0,319.43,840000
10.100000000000009,0.8700721848011017,0.3686723785877017,0.012145280530676246,1.2021803319454194,1.3483430284261704,106,5.55,-0.00321357716969942,221,0.0,329.15,848000
11.0,0.8952744030952453,0.3298375663230193,0.010924038699595257,1.2718283891677857,1.2499884480237962,107,5.7,-6.222855736268685e-05,220,1.9000000000000004,334.08,856000
11.0,0.8672046375274658,0.3925692260385148,0.013785608340986072,1.257085839509964,1.4360438370704651,108,5.96,-0.002543367619873607,220,2.0,341.58,864000
10.100000000000009,0.8185886532068253,0.46849893568370676,0.0174760199803859,1.211086220741272,1.633605151772499,109,5.89,-0.007528782435983885,220,2.0,341.0,872000
11.100000000000009,0.818916540145874,0.4643876326977847,0.018347619590349494,1.2327824795246125,1.6721545088291168,110,6.16,-0.004620078508160077,220,1.0,349.68,880000
11.100000000000009,0.855762915611267,0.3819302421977102,0.014131020638160408,1.251771490573883,1.4494441169500352,111,6.23,-0.002302355618448928,220,1.0,349.13,888000
11.0,0.8423270183801651,0.4430834506017737,0.01771573757287115,1.2574442315101624,1.6295314478874205,112,6.24,-0.002437475918268319,220,1.9000000000000004,352.75,896000
11.100000000000009,0.8464202636480331,0.45154016361350147,0.01565119058592245,1.2202890479564668,1.524770115017891,113,6.3,-0.0017174750071717426,220,1.0,357.01,904000
10.0,0.8560533511638642,0.4178181238840575,0.014160188590176403,1.240106600522995,1.4643786036968232,114,5.77,-7.472806377336383e-05,221,1.0,343.58,912000
11.0,0.8087323153018952,0.48744195806163126,0.01859890986699611,1.2312303638458253,1.6667575305700302,115,6.16,-0.005048354789614677,221,1.9000000000000004,354.07,920000
11.0,0.8570427602529526,0.3605393322573322,0.012276531895622611,1.2949120950698854,1.3310459959506988,116,5.76,-0.0014506318053463473,221,1.0,340.52,928000
11.100000000000009,0.8206165754795074,0.450885044565112,0.01616268225479871,1.2377450066804885,1.4929011631011964,117,5.97,-0.004148244663520017,221,0.0,341.59,936000
11.100000000000009,0.8474929827451706,0.43219255158364583,0.014039170029573143,1.2810199296474456,1.4475919890403748,118,5.89,0.0018888134160079061,221,1.0,338.82,944000
12.0,0.8032313156127929,0.42681506689230875,0.016572881338652222,1.2834785640239716,1.5468921864032745,119,5.9,-0.004992448073608102,221,0.9000000000000004,339.02,952000
12.0,0.8497735196352005,0.4166620828975013,0.014845975209027529,1.2661072278022767,1.4913259845972062,120,6.32,-0.009457188440719619,221,2.0,351.56,960000
12.0,0.8572172594070434,0.41545078592734186,0.015338063086383046,1.2507112753391265,1.517176313996315,121,6.38,-0.004722003184724599,221,2.0,351.12,968000
12.0,0.8292525392770768,0.4682908232830036,0.01694116847589612,1.218809690475464,1.6100139456987381,122,6.4,-0.004925214744871482,221,2.0,351.3,976000
12.0,0.8378553128242493,0.4037792440510116,0.014856013804674148,1.2428165805339813,1.48964397251606,123,6.92,-0.0039606902026571335,221,2.0,362.78,984000
12.0,0.8871245896816253,0.3517235125817142,0.011700008949264883,1.2605868768692017,1.3122211092710494,124,7.02,-0.0014425328622746747,221,2.0,364.77,992000
13.0,0.8339652568101883,0.48160692615184414,0.017785692270845175,1.22632186293602,1.605464386343956,125,7.54,-0.007665033270895947,222,2.0,378.42,1000000
13.0,0.8559986960887909,0.4346836624384558,0.01482588227139786,1.2386276984214784,1.4768473422527313,126,7.77,-0.003743823684344534,222,2.0,393.42,1008000
13.0,0.8480946296453475,0.3930360785441546,0.013732284603174777,1.2544074487686157,1.4284046858549118,127,7.93,0.0010731019503145945,221,2.0,394.91,1016000
13.0,0.8291285562515259,0.43892713072710277,0.016587483403272926,1.261699334383011,1.5715345919132233,128,7.82,-0.004344212222204078,221,2.0,393.26,1024000
13.0,0.8810454362630844,0.39930630181110677,0.013718768199905753,1.2350566935539247,1.4375848251581191,129,7.74,-0.0035928656134638004,221,0.9000000000000004,391.62,1032000
13.0,0.8366640472412109,0.4844928762130874,0.01757853936869651,1.2154257345199584,1.630235800743103,130,7.18,-0.0066184326843358576,221,0.0,374.22,1040000
13.0,0.8651578956842423,0.3957767405453438,0.01271977266529575,1.233757117986679,1.3766380017995834,131,6.92,-0.0023617047537118196,222,0.9000000000000004,364.29,1048000
12.0,0.8587034386396408,0.4502441350825791,0.016074198428541422,1.2239749479293822,1.5494021528959274,132,6.7,-0.004589517450658605,222,0.9000000000000004,364.29,1056000
12.100000000000009,0.8271014255285263,0.5304667285019452,0.018872301639057697,1.2351636803150177,1.6815999972820281,133,6.86,-0.0035971096876164666,222,0.9000000000000004,368.33,1064000
13.0,0.8707881259918213,0.4276590724001016,0.013621696792542935,1.2563192105293275,1.4448123413324356,134,7.37,-0.0018079627597762738,222,2.0,383.34,1072000
13.0,0.8098552078008652,0.4563255858291444,0.01585379192372784,1.2506674298644065,1.4986909407377242,135,7.35,-0.003399665980541613,222,2.0,385.03,1080000
13.0,0.8378749489784241,0.4650312963647725,0.017177244224585594,1.2455310678482057,1.6142196583747863,136,7.64,-0.004775304975919425,222,2.0,391.62,1088000
13.100000000000009,0.8344799607992173,0.4328890886192191,0.015593915027566255,1.2063679015636444,1.5263555526733399,137,8.13,-0.004132948641708936,222,2.0,399.37,1096000
14.100000000000009,0.7864630573987961,0.5470243771400851,0.019224429908208548,1.1695975816249848,1.7042476892471314,138,8.2,-0.0055681802716571836,223,1.9000000000000004,397.19,1104000
15.100000000000009,0.842149446606636,0.4947415172980918,0.017911174180917443,1.2371646285057067,1.6068295216560364,139,8.19,-0.006817714175849687,223,0.0,391.18,1112000
16.0,0.8588838851451874,0.43930754340841993,0.015613702712580562,1.26763800740242,1.5072357612848282,140,8.77,-0.0037976806321239564,222,0.0,403.1,1120000
15.0,0.8579438298940658,0.5156803136612873,0.01763113626278937,1.2078199529647826,1.6138828313350677,141,8.16,-0.006656600146088749,222,0.0,391.14,1128000
14.0,0.8036158287525177,0.5153649748807966,0.020000018016435205,1.1938498687744141,1.7212622237205506,142,8.08,-0.004727330903988331,223,0.0,389.17,1136000
13.0,0.8392678260803222,0.47763490047607804,0.01758578546810895,1.2521680462360383,1.6219049274921418,143,7.67,-0.004688568198034772,223,0.9000000000000004,387.07,1144000
14.0,0.8274597525596619,0.46001836415763153,0.016938076971564443,1.234172592163086,1.5828979402780532,144,8.15,-0.003915041717555141,223,2.0,405.78,1152000
14.0,0.8051612520217896,0.4548462913750281,0.017111813731025903,1.2518430590629577,1.596183089017868,145,8.37,-0.005489446469291579,223,2.0,410.43,1160000
14.100000000000009,0.8299964940547944,0.4651313028916909,0.01725601471029222,1.2315678095817566,1.6166890650987624,146,8.59,-0.0021307201619492843,223,2.0,414.73,1168000
15.0,0.85563736140728,0.45679635762888116,0.016465492853894828,1.2375273859500886,1.5596790117025376,147,8.69,-0.00460975770605728,223,2.0,422.93,1176000
16.0,0.805991393327713,0.5278754995170838,0.020153538091108203,1.2042812192440033,1.7464675843715667,148,9.12,-0.005362413828843273,223,2.9000000000000004,435.94,1184000
16.0,0.8012344920635224,0.5354127873282557,0.01975748457480222,1.226795563697815,1.6891989570856094,149,9.44,-0.005979302964988165,223,2.0,436.15,1192000
16.0,0.8356015628576279,0.46128956504656193,0.01643787840846926,1.2090464425086975,1.5733686941862106,150,9.63,-0.0036790320655563846,223,2.0,440.7,1200000
16.0,0.8745840501785278,0.46422826090307423,0.014733840655535459,1.202266343832016,1.461508874297142,151,9.55,-0.004359432659839513,223,2.0,440.0,1208000
16.0,0.8025296622514725,0.533816867062209,0.020050289374776185,1.1541138339042663,1.7324500745534896,152,9.69,-0.0056101889198180285,223,0.9000000000000004,444.89,1216000
16.0,0.842373052239418,0.47395229341077266,0.016541809528134763,1.2160611128807068,1.575234899520874,153,9.77,-0.007409210397891002,223,0.0,437.02,1224000
15.0,0.8259270894527435,0.45752269872028317,0.01615026514045894,1.2119635081291198,1.5547824758291244,154,9.59,-0.00425217313808389,223,0.9000000000000004,443.61,1232000
15.0,0.7994278049468995,0.5122523747480059,0.01889885450247675,1.2018986546993256,1.6841462934017182,155,9.47,-0.0038233912782743573,223,0.0,442.93,1240000
16.0,0.8337408059835434,0.4555267437921629,0.016042628376744687,1.254486128091812,1.5624630665779113,156,9.52,-0.0025734057625959395,223,0.9000000000000004,446.69,1248000
15.0,0.8828303426504135,0.36308690405411015,0.011711427988484503,1.2549641466140746,1.320792687535286,157,9.02,-0.0016125748472404667,223,2.0,432.16,1256000
13.0,0.858407907485962,0.41303605384249986,0.013944702143780886,1.2201343584060669,1.4489530581235885,158,8.85,-0.0028854442734154873,223,2.0,433.72,1264000
13.100000000000009,0.8407896870374679,0.45652407944304846,0.01595073665957898,1.1929791784286499,1.5445091444253922,159,8.89,-0.006677636391186752,223,1.8000000000000007,432.06,1272000
15.100000000000009,0.8298361110687256,0.5026023177746305,0.018719879379495978,1.162502135038376,1.6872598761320114,160,9.54,-0.007951723382575437,223,2.0,445.52,1280000
14.100000000000009,0.8222835290431977,0.47946403920534336,0.0180508950445801,1.2351119780540467,1.641835486292839,161,9.3,-0.005005427807336673,223,0.9000000000000004,440.09,1288000
15.0,0.7856432723999024,0.49793439201158196,0.020295759150758385,1.236751219034195,1.7494342982769013,162,9.28,-0.004703962266154349,224,1.9000000000000004,444.12,1296000
15.100000000000009,0.8231044191122056,0.4592400126001324,0.01806748554110527,1.2530007922649384,1.6414634042978287,163,9.9,-0.006056998115527676,224,2.0,468.76,1304000
16.10000000000001,0.8262469184398651,0.430052660021604,0.01612630011513829,1.2506156694889068,1.5626867181062698,164,9.95,-0.007183134465958574,224,2.9000000000000004,466.81,1312000
16.10000000000001,0.7968503361940384,0.4772480318066405,0.01910317319445312,1.203951623439789,1.7015353566408158,165,9.66,-0.0033865667518693954,224,2.9000000000000004,462.67,1320000
16.10000000000001,0.8626553332805633,0.4546958852763944,0.017540491693653168,1.24542555809021,1.6097129428386687,166,9.73,-0.0036553839749103646,224,2.0,458.04,1328000
16.0,0.8582326781749725,0.4372463579576543,0.0157039090921171,1.2474417829513549,1.5284243535995483,167,9.76,-0.0037806275875482244,224,2.0,462.57,1336000
18.10000000000001,0.8320272153615952,0.4935860769761259,0.01979874917306006,1.1884842610359192,1.7138462144136428,168,9.8,-0.006120008595753461,224,2.0,454.65,1344000
19.0,0.8221379518508911,0.5505475758956156,0.01981508675031364,1.1877446341514588,1.7258587509393692,169,9.95,-0.0038323247601510955,224,1.9000000000000004,453.85,1352000
19.0,0.7275023907423019,0.5505612083893676,0.0207690214458853,1.2530631184577943,1.7480636382102965,170,9.94,-0.005739775575930253,224,1.0,451.79,1360000
18.0,0.8564401960372925,0.4610700124283818,0.016416011718101798,1.2491789996623992,1.574725894331932,171,9.6,-0.0045661397359072,224,1.9000000000000004,448.36,1368000
