value_loss,frames,P01:episode_rewards,explained_variance,episode_length,advantage_norm,grad_norm,policy_loss,epoch_idx,fps,PMM:episode_rewards,policy_entropy,P09:episode_rewards
0.005073087415657937,344000,0.0,0.9573847365379333,205.67,0.7633365251123905,0.18768812116680608,-0.00032478965440532195,43,216,2.05,1.3497667133808136,5.1000000000000085
0.0056182026132592,352000,0.0,0.9403975111246109,214.37,0.820689654648304,0.205631648573749,0.0006761630656546913,44,216,2.3,1.3620705473423005,6.0
0.005166702258575242,360000,0.0,0.9448744291067124,217.07,0.7893256492912769,0.18565075378082585,-0.0001896755005873274,45,216,2.3,1.3649490511417388,6.0
0.005056235197407659,368000,0.0,0.9428602957725525,204.82,0.766918806284666,0.20109575855801962,-0.0010324352435418405,46,216,2.01,1.3625617933273315,6.0
0.0026963092779624274,376000,0.0,0.9686827969551086,195.38,0.5737924256920814,0.14501175312615147,-0.001304594186876784,47,216,1.76,1.3588905704021454,4.0
0.002490462871355703,384000,0.0,0.9791037428379059,197.57,0.5281849388778209,0.1312397890850707,-0.0007817194983363152,48,216,1.77,1.3546219325065614,5.0
0.00523417897609761,392000,0.0,0.9568396723270416,218.39,0.775458390712738,0.1925351567489912,-0.0007829394401051104,49,216,2.33,1.3559592139720917,5.1000000000000085
0.0021309172103065066,400000,0.0,0.9783392256498337,214.8,0.4681991696357727,0.10689258569067046,-0.0005693842304754071,50,217,2.21,1.3571500539779664,5.0
0.0032180733821587635,408000,0.0,0.9644911891222,199.78,0.619646225720644,0.15472789300219655,-0.0003955420576676261,51,217,1.84,1.3467173445224763,5.0
0.003723546165128937,416000,0.0,0.9629239869117737,202.43,0.6561910018324852,0.16182180736379564,-0.0006200883611199969,52,217,2.0,1.3531842172145843,5.0
0.005812968255195301,424000,0.0,0.9435303556919098,212.41,0.8149985709786415,0.2121923223835612,3.9631272957194594e-05,53,217,2.35,1.3602039873600007,9.0
0.0037506796899833715,432000,0.0,0.9678474223613739,219.59,0.6596158267557621,0.16106608581613638,-0.0014689555061340798,54,218,2.52,1.3635771346092225,9.0
0.0033307398253236897,440000,0.0,0.9684893554449081,211.35,0.6208111725747585,0.1601445325936442,-0.0006730234769929666,55,218,2.3,1.3576748192310333,9.0
0.0054675818051327955,448000,0.0,0.9370898842811585,200.79,0.8139178732037544,0.18232734194467995,-0.00030560109415091576,56,218,1.98,1.365701538324356,6.1000000000000085
0.004035589666455053,456000,0.0,0.9630701267719268,217.5,0.7244018769264221,0.16780381552036888,-0.0009157376177608967,57,218,2.38,1.360135052204132,7.1000000000000085
0.0054529807486687785,464000,0.0,0.9495890808105468,226.38,0.8292739100754261,0.20549166039170952,-0.0008021540206391365,58,218,2.58,1.3605998730659485,6.200000000000017
0.004168476096820087,472000,0.0,0.9668652158975601,220.61,0.6674905854463578,0.19089961570543362,-0.002491470563254552,59,218,2.48,1.3534136986732483,6.0
0.008101019762107172,480000,0.0,0.9108329898118973,219.0,1.0226567861437799,0.27066835402464623,0.000824500357848592,60,218,2.48,1.3645962297916412,6.300000000000026
0.009670908409170807,488000,0.0,0.8693326568603515,209.89,1.150034974217415,0.3145525300949611,-0.0031459162710234523,61,218,2.28,1.3510826981067658,5.1000000000000085
0.007938041869783774,496000,0.0,0.9215671616792679,222.74,1.0327045157551766,0.27245443765679167,0.00018663153110537678,62,218,2.52,1.3556059670448304,5.0
0.006806888367282227,504000,0.0,0.9372068732976914,227.4,0.9299633732438087,0.23266009052446276,-0.000691120020346716,63,219,2.56,1.3470377480983735,6.0
0.009378448931965978,512000,0.0,0.9123133724927902,252.98,1.1452758204936981,0.2904416451921425,-0.0018528456694912165,64,220,3.22,1.3506253826618195,7.1000000000000085
0.011684793182648718,520000,0.0,0.8541796904802322,245.26,1.2608259776234627,0.3363744704556024,-0.0032517133746296167,65,219,3.08,1.3552186930179595,7.1000000000000085
0.007540004783659242,528000,0.0,0.9306607216596603,227.05,1.0120453587174416,0.2554697133718678,-0.0010186099598649889,66,219,2.67,1.3404592311382293,6.0
0.007101421733677853,536000,0.0,0.9337640076875686,217.0,0.9751578162610531,0.24957434614467341,-0.0020287761095096357,67,219,2.45,1.3256763982772828,6.0
0.010256811763392762,544000,0.0,0.8891528350114822,235.96,1.2150055766105652,0.30965709090419724,-0.001950782565982081,68,219,2.91,1.3327700805664062,8.100000000000009
0.007807510069687851,552000,0.0,0.9271093142032624,245.65,1.040878011882305,0.26992368976628817,-0.0006353575998946326,69,219,3.23,1.3289046573638916,9.0
0.009089083650615067,560000,0.0,0.905240004658699,236.43,1.107759389281273,0.2934116257255927,-0.0015430647636094363,70,219,2.96,1.3431745922565461,9.0
0.01022830645670183,568000,0.0,0.8942112666368485,247.42,1.1924402272701264,0.3055678836496436,-0.0017006016348022968,71,220,3.27,1.3328942894935607,9.0
0.01001165464404039,576000,0.0,0.8714223009347916,237.78,1.178681600689888,0.2858655892082143,-0.0008597530881525018,72,220,3.01,1.3416053903102876,7.0
0.009270034151850268,584000,0.0,0.9092570573091507,248.4,1.135216908454895,0.291182335075744,-0.0009921535156900063,73,220,3.39,1.3386983132362367,9.0
0.008735854201950133,592000,0.0,0.9189249813556671,241.0,1.1094995585083962,0.2790696601878386,-0.0009207313715160126,74,220,3.14,1.3402607095241548,7.0
0.006911536077968777,600000,0.0,0.9353421807289124,250.1,0.9763274505734444,0.2840735836173858,-0.003845260708476417,75,221,3.32,1.3299412310123444,7.0
0.01104053291142918,608000,0.0,0.8958085983991623,244.96,1.2243713292479514,0.31773422644844884,2.5384750188095495e-05,76,220,3.03,1.3419341790676116,6.0
0.007491737193195149,616000,0.0,0.923393514752388,249.72,1.0032880800962447,0.25248531622846426,-0.0013150078208309423,77,220,3.15,1.3315622091293335,6.0
0.0075974551937542855,624000,0.0,0.923796489238739,242.99,1.0301487097144126,0.27013611773428914,-0.002497875704721082,78,220,3.04,1.3299625217914581,6.0
0.008491037802305073,632000,0.0,0.9236166429519653,245.75,1.0703658467531205,0.28531460535038894,-0.0025863386248238386,79,220,3.14,1.3114048421382904,7.0
0.00829762899549678,640000,0.0,0.9148892283439636,242.19,1.065276897251606,0.27986464234494074,-0.0018867686574230902,80,220,3.09,1.3233116924762727,6.1000000000000085
0.009866162198595702,648000,0.0,0.8930267244577408,244.61,1.1845919799804687,0.3137351485190487,-0.0015550683775290963,81,220,3.15,1.3329283285140991,8.100000000000009
0.010123856326099485,656000,0.0,0.8835291463136673,244.64,1.202646754682064,0.3078591856884571,-0.0007717781758401543,82,220,3.22,1.3215646374225616,9.100000000000009
0.01357630803482607,664000,0.0,0.8628677660226822,253.49,1.4164163535833358,0.35884026015200965,-0.003787367973709479,83,220,3.53,1.3049638521671296,9.0
0.009629907351918519,672000,0.0,0.9051349836587906,250.65,1.1703173142671586,0.33310604337373556,-0.0015060438492218965,84,220,3.45,1.2872456562519075,8.0
0.010920902456855402,680000,0.0,0.8981782096624374,253.08,1.236476069688797,0.33603514989210914,-0.005628981960981037,85,220,3.56,1.30871875166893,8.0
0.01011456141481176,688000,0.0,0.8994460707902908,254.16,1.2072910794615745,0.32187582201587,-0.003891719609091524,86,220,3.43,1.3204499566555024,8.0
0.008239326375769452,696000,0.0,0.9282486176490784,260.39,1.00897786706686,0.28592006608232484,-0.001848341152362991,87,220,3.56,1.3337034428119658,9.0
0.012150507170008495,704000,0.0,0.8791994804143906,249.0,1.262782590985298,0.3430084039471227,-0.0019026995045715012,88,220,3.22,1.3314934360980988,9.0
0.01210486369440332,712000,0.0,0.8571113735437393,259.28,1.3253013694286346,0.31961526719607725,-0.002588634883868508,89,221,3.57,1.3115177607536317,10.0
0.010166819635778666,720000,0.0,0.8758708149194717,252.92,1.194911513030529,0.3050610520645471,-0.0025468864926369863,90,221,3.4,1.2867402970790862,8.100000000000009
0.005557717233896256,728000,0.0,0.944149980545044,259.55,0.8918368610739708,0.24076821510181573,-0.000713478724937886,91,221,3.61,1.3210249984264373,9.0
0.009477874259464442,736000,0.0,0.8979937171936035,246.69,1.1649814963340759,0.32563229509026037,-0.0026553621381754057,92,221,3.27,1.3296409249305725,7.1000000000000085
0.01309299292275682,744000,0.0,0.852770721912384,259.39,1.392836673259735,0.3963047669898652,-0.0022434958489611747,93,221,3.71,1.3120669722557068,10.0
0.008975562134291976,752000,1.0,0.9033619302511215,272.17,1.139207620024681,0.29970966799583476,-0.0036084818613016977,94,221,3.99,1.3053407549858094,10.0
0.00902966524939984,760000,0.0,0.9160645246505738,274.62,1.1407064825296402,0.30267414999431347,-0.0015570176320034079,95,221,4.05,1.3080398118495942,9.100000000000009
0.011408341431524605,768000,0.0,0.8696090763807297,268.15,1.2872367495298385,0.3495607000172313,-0.00026058917152113284,96,221,3.79,1.325003958940506,9.0
0.012738058636896312,776000,0.0,0.8755416476726532,267.81,1.378507409095764,0.3554055372933201,-0.003604822017805418,97,221,3.95,1.3030950975418092,9.0
0.013960338328033686,784000,1.0,0.8420964401960372,275.7,1.449040659070015,0.3948218901302388,-0.0025635632240300766,98,221,4.16,1.2886993753910065,9.100000000000009
0.015049301909748465,792000,1.0,0.8484457099437713,275.36,1.4975715774297713,0.4090971727893597,-0.0017931286233942956,99,221,4.23,1.2785383033752442,8.0
0.01122004333883524,800000,1.9000000000000004,0.8737878853082657,299.25,1.2763578081130982,0.3561312764380057,-0.004430011977092363,100,221,4.84,1.2792096745967865,10.0
0.014175542776938528,808000,2.0,0.8599740266799927,305.15,1.4566871702671051,0.38194816251768055,-0.0032321134822268505,101,221,4.9,1.2670363795757293,9.0
0.01210980989271775,816000,1.0,0.8748185461759568,307.32,1.3457223188877105,0.36501939996550625,-0.0008675374188169371,102,221,5.06,1.2792876696586608,10.0
0.014909609756432473,824000,1.0,0.8181195628643035,317.85,1.4885988622903823,0.3934015605867447,-0.0039718684449326245,103,221,5.46,1.2785248744487763,11.0
0.01509594286326319,832000,2.0,0.8343120419979095,323.16,1.5007265841960906,0.4037236031983921,-0.004222336585444282,104,221,5.74,1.2581579649448396,11.0
0.0185940322605893,840000,2.0,0.8199048858880996,327.7,1.6640761286020278,0.4709119495013333,-0.005869542231666855,105,220,6.01,1.2543723213672637,11.0
0.016157556022517384,848000,2.0,0.8272800612449646,348.93,1.5585261875391005,0.4144116044616659,-0.003105902331881225,106,220,6.78,1.2406890785694122,12.0
0.0149185285018757,856000,2.0,0.8327800196409225,359.81,1.4908859324455261,0.421595822353879,-0.002620952544384636,107,220,7.07,1.2530628144741058,12.0
0.018619978269562125,864000,2.0,0.7830977439880371,360.42,1.6476413828134537,0.49131912737128014,-0.003906176424352452,108,220,7.09,1.260991507768631,12.0
0.01685800072038546,872000,2.0,0.829756052494049,365.24,1.5876051145792007,0.45064362768913213,-0.005257621280834428,109,220,7.32,1.2426137614250183,13.100000000000009
0.018108719680458307,880000,2.0,0.8238329750299453,359.82,1.6573916268348694,0.464614203209581,-0.0019925687894283327,110,220,7.31,1.2413367187976838,14.0
0.016804570017848165,888000,2.0,0.7967358756065369,357.99,1.5587229138612748,0.4405991311821903,-0.0055833956121932714,111,220,7.06,1.2327940052747726,13.0
0.03046391887124628,896000,3.0,0.7753731977939605,363.41,1.803989030122757,0.6474061468773626,-0.010969536617049016,112,220,7.11,1.1972259211540222,13.0
0.017415726082399486,904000,2.0,0.8166503298282624,357.88,1.6101216119527817,0.4499591479028082,-0.0056652726064203305,113,220,6.98,1.247914024591446,13.0
0.017235375978052615,912000,2.0,0.8056649690866471,359.02,1.6093605625629426,0.45985459750142205,-0.0014617446353076956,114,220,7.42,1.247217197418213,14.0
0.01891672656405717,920000,2.0,0.8219153797626495,361.26,1.6839466613531113,0.4919372512581846,-0.0071097492997068915,115,220,7.43,1.24041348695755,14.0
0.019087448944337667,928000,2.0,0.7969060617685318,369.13,1.6862623941898347,0.47618672735762474,-0.003906572249252349,116,220,8.03,1.247387387752533,14.0
0.02383797433692962,936000,2.9000000000000004,0.7192238014936447,379.39,1.8436666524410248,0.6230365423273719,-0.011412748753136838,117,220,8.12,1.2231932073831557,14.0
0.01843307726085186,944000,3.0,0.803663985133171,380.31,1.672684404850006,0.4646282473986487,-0.006113634730572812,118,220,8.16,1.202625036239624,14.100000000000009
0.0167746764421463,952000,3.0,0.8116556495428086,387.48,1.5767672705650329,0.4320166467712657,-0.0010548248351551592,119,219,8.39,1.2269732451438904,14.0
0.0165257285349071,960000,4.0,0.8092104291915894,391.97,1.5868911892175674,0.4556600290075357,-0.004503176759826601,120,220,8.67,1.2112058514356614,14.100000000000009
0.016707859472371637,968000,4.0,0.8006234949827195,398.3,1.5858434540033342,0.44916238417376464,-0.005772747244918719,121,220,8.63,1.2273775267601013,14.0
0.01695625017862767,976000,4.0,0.7854673367738724,413.61,1.6109519362449647,0.45736067900729327,-0.004438747155072633,122,220,9.02,1.1959978938102722,14.0
0.019893585788086057,984000,5.0,0.7757035291194916,420.91,1.7337636029720307,0.5148954843940263,-0.009993293304578401,123,220,9.21,1.178315154314041,13.100000000000009
0.020580182536505162,992000,5.0,0.7794670218229294,424.54,1.7578396880626679,0.5246422088606484,-0.0031809614546364174,124,220,9.15,1.1649760353565215,13.0
0.01971930071245879,1000000,5.0,0.7593901348114014,426.0,1.7381135410070419,0.5221472249883855,-0.008336300431401468,125,220,9.11,1.1589601957798004,13.0
0.021774952867999672,1008000,4.0,0.7310649019479751,425.3,1.7931627386808395,0.5200024159976472,-0.003143736455886028,126,220,9.16,1.1759177267551422,14.0
0.02238089788239449,1016000,4.0,0.7809261411428452,417.13,1.852358614206314,0.5118737807047615,-0.0015769992588320746,127,219,9.04,1.1985227417945863,15.0
0.02206672601867467,1024000,4.0,0.7651071172952651,411.14,1.831054482460022,0.5323515439717696,-0.006216858559055254,128,219,8.98,1.180589646100998,15.100000000000009
0.02170130755752325,1032000,4.0,0.7760026800632477,413.95,1.8069411224126817,0.5494612981665443,-0.004686973884236068,129,219,9.14,1.186465215086937,16.0
0.016574438200332223,1040000,4.0,0.8192376118898391,417.65,1.5938874459266663,0.45408222645353225,-0.0053859427885618065,130,220,9.27,1.2016603028774262,16.0
0.020113521311432122,1048000,4.0,0.7829102540016174,414.45,1.762442432641983,0.5270738587092815,-0.00482988766831113,131,220,9.15,1.1790717184543609,16.0
0.01765988362021744,1056000,4.9,0.8071795248985291,420.02,1.6394767665863037,0.4798117128445869,-0.0050694539828691635,132,220,9.48,1.1700829017162322,15.0
0.018189837536774577,1064000,5.0,0.8137544375658036,428.98,1.6629293990135192,0.5134229320137341,-0.002767592683667317,133,220,9.63,1.1875957202911378,14.100000000000009
0.019110506856814025,1072000,6.0,0.7881419515609741,441.57,1.6958459395170211,0.5229802589883635,-0.010441142625641078,134,220,10.1,1.1827772438526154,15.100000000000009
0.022574794297106564,1080000,5.9,0.7524122327566147,435.42,1.849633605480194,0.5733289044734173,-0.005748986609978602,135,220,10.12,1.1722323954105378,16.0
0.023252298356965184,1088000,6.0,0.779968211054802,443.16,1.8629324054718017,0.5616724814701431,-0.005249863705776079,136,220,10.55,1.1749669682979584,17.0
0.019837173093110325,1096000,6.0,0.7848633539676666,443.78,1.732410998940468,0.5144838183741962,-0.007361178928622394,137,220,10.25,1.1802069211006165,16.0
0.023704196894541382,1104000,6.0,0.774782001376152,454.58,1.8983208441734314,0.5901192125881679,-0.004886339648801368,138,220,10.45,1.139263796210289,17.0
0.020325636942870914,1112000,6.0,0.8039777189493179,468.3,1.75537593126297,0.5350717589607352,-0.002083468577475287,139,220,11.13,1.130474744439125,18.0
0.016758234556764364,1120000,6.0,0.7986074501276016,473.94,1.5878400182724,0.44823357978326583,-0.007184896637918428,140,220,11.14,1.1532533395290374,18.0
0.02046557096298784,1128000,6.0,0.7927505511045456,479.02,1.7488182735443116,0.5149904785287293,-0.007826578497770242,141,220,11.29,1.0495281082391739,18.0
0.020338087021373213,1136000,7.0,0.7970541858673096,490.97,1.7590166461467742,0.5380469936476847,-0.0032839651335962116,142,220,11.44,1.1240432912111282,17.0
0.02268080527894199,1144000,7.0,0.7770587313175201,499.37,1.8594676041603089,0.5988665435465866,-0.007813107061665506,143,220,11.9,1.12948056101799,17.10000000000001
0.021447024578228592,1152000,7.0,0.7669499093294143,500.33,1.801327279806137,0.5492043053399697,-0.005750562012544833,144,220,12.03,1.1489459615945816,17.0
0.02236143039073795,1160000,6.9,0.7826763606071472,488.77,1.8457731735706329,0.5372960464327309,-0.005555450754764024,145,219,11.57,1.1353210726380347,16.0
0.022196919899433853,1168000,6.0,0.7973550635576249,479.28,1.8280984288454056,0.5543715098190921,-0.006543742979702074,146,219,11.12,1.13180645942688,16.0
0.020704460702836512,1176000,7.0,0.7811638110876084,497.02,1.7629917120933534,0.4922708934016321,-0.0023564509478455876,147,219,11.84,1.1632840514183045,16.0
0.01921880627050996,1184000,6.0,0.8141085982322693,496.7,1.7100510311126709,0.5052728174406471,-0.006096164706395939,148,220,11.89,1.1530162191390991,17.0
0.020983348530717195,1192000,7.0,0.8041148221492768,497.24,1.7810101366043092,0.533122425114475,-0.005617797496452113,149,220,12.04,1.1321685791015625,17.0
0.023489655130542814,1200000,7.0,0.7602059841156006,506.72,1.8811317366361617,0.6088634929616046,-0.006192737927194685,150,220,12.24,1.1348340356349944,18.0
0.023660601261071862,1208000,7.0,0.7481258046627045,511.14,1.867764401435852,0.6092138324744072,-0.009014167346758768,151,220,12.36,1.1500854450464248,18.0
0.017220381880179048,1216000,7.0,0.8240696924924851,509.86,1.6173600333929061,0.48517796414676906,-0.005438379268744029,152,220,12.58,1.131958491206169,18.0
0.01802484495565295,1224000,7.9,0.807213448882103,504.25,1.6587318521738053,0.4636845317507501,-0.004671749951173751,153,220,12.1,1.16062928378582,18.0
0.020235535958781838,1232000,7.0,0.7584398144483566,498.14,1.7543618029356003,0.508397155499291,-0.0009289395704399795,154,220,12.1,1.1745918345451356,18.0
0.021106492558028548,1240000,7.0,0.7588800907135009,503.44,1.7850212901830673,0.5118584833697358,-0.00925099344109185,155,220,12.25,1.1688931751251221,18.0
0.018889551470056175,1248000,7.0,0.8030710840225219,501.86,1.6991150462627411,0.46257672826949686,-0.004385574972257018,156,220,11.95,1.1736104547977448,18.0
0.019057730506174268,1256000,6.9,0.8077915918827057,489.21,1.6981995344161986,0.48153381498731496,-0.005647010360089553,157,220,11.31,1.1525475120544433,17.0
0.02356241731904447,1264000,7.0,0.7635580635070801,495.87,1.8831916487216949,0.5531063364446698,-0.008140754583873786,158,220,11.42,1.153233938217163,18.0
0.020555829084478318,1272000,6.9,0.7721713507175445,498.84,1.76155460357666,0.5384550872472726,-0.005089722186676226,159,220,11.6,1.1126402401924134,18.0
0.02378664756193757,1280000,6.9,0.7665487307310105,505.14,1.896984121799469,0.5868376929623013,-0.00415921439511294,160,220,11.74,1.087368089556694,18.0
0.023478916441090406,1288000,6.9,0.7719761115312577,515.4,1.86344522356987,0.5729432836481041,-0.010418545273132622,161,220,12.11,1.1027026969194411,19.0
0.022889228789135813,1296000,7.0,0.752185246348381,526.44,1.8516564238071442,0.5813744332939119,-0.00450591386295855,162,221,12.78,1.077084111571312,19.10000000000001
0.02400235834531486,1304000,7.0,0.7759449177980423,539.98,1.9029543548822403,0.5589146409663612,-0.010110218494664877,163,221,13.33,1.1509799724817276,20.0
0.02709935510996729,1312000,7.0,0.7307325899600983,546.02,2.0138031852245333,0.6386176856041793,-0.004979470504913479,164,221,13.75,1.0726611697673798,20.10000000000001
0.022495028683915733,1320000,7.0,0.7280859822034835,558.6,1.8520745265483856,0.5347404783027239,-0.008069945100551194,165,221,14.1,1.0058119207620622,21.0
0.033732525315135715,1328000,7.9,0.6922774624824524,571.34,2.246751272678375,0.7256054571133882,-0.01269713190595212,166,220,14.52,0.9984432029724121,21.0
0.02865716012660414,1336000,7.9,0.7094710850715638,575.06,2.0738703429698946,0.6606607349578006,-0.011746912897797302,167,220,14.91,1.0536714243888854,22.0
0.02514539994299412,1344000,7.9,0.7444877630472183,575.47,1.948794037103653,0.602346825114324,-0.006622946053394117,168,221,14.78,1.049307565689087,22.10000000000001
0.02533160232473165,1352000,8.0,0.7247955483198166,578.37,1.9520586037635803,0.6593425388261486,-0.008866552788240369,169,221,14.6,1.0647700172662735,21.0
0.027710522962734102,1360000,8.0,0.7234116667509078,583.31,2.033132493495941,0.6857884508973285,-0.012588982593733818,170,221,15.01,1.0703667515516282,23.0
0.02507800209335983,1368000,8.0,0.7633112114667893,583.25,1.9383930087089538,0.5820608286906506,-0.0014727702096570283,171,221,15.04,1.0988195008039474,23.0
0.02666159627959132,1376000,8.9,0.7401389795541763,589.58,1.9965641635656357,0.623568037856919,-0.009103345792973415,172,221,15.47,1.1294518744945525,23.10000000000001
0.024652611128985882,1384000,8.9,0.7411271202564239,582.09,1.9147598731517792,0.5841066629069092,-0.005334803130826913,173,221,15.42,1.1098067504167557,24.10000000000001
0.024936549444682897,1392000,9.0,0.743300793170929,584.61,1.9355190634727477,0.5901757185783281,-0.006112619027262554,174,221,15.57,1.1526561677455902,24.10000000000001
