fps,frames,episode_length,explained_variance,policy_loss,clip_fraction,P09:episode_rewards,policy_entropy,epoch_idx,value_loss,P01:episode_rewards,advantage_norm,PMM:episode_rewards,approx_kl_divergence,grad_norm
224,2662400,308.16,3.7252902984619143e-10,-0.0019537010142812506,0.4002685546875,127.50000000000021,1.6632911927998066,260,0.005003079577380376,0.0,15.968702811002732,70.0,0.003346347334775146,0.046907450321470964
223,2672640,305.47,-4.097819328308106e-09,-0.0013786741394142155,0.248095703125,127.50000000000021,1.6496954090893268,261,0.005019345083462667,0.0,15.968716090917587,75.5,0.0021977585980380355,0.04700546613299429
223,2682880,303.56,-7.450580596923829e-10,-0.001363742411194835,0.3642333984375,125.0,1.6579362817108632,262,0.004540651548066421,0.0,15.968705987930297,68.75,0.0035109871100985402,0.04678188311494452
223,2693120,312.09,7.078051567077636e-09,-0.0014468235338426893,0.2574462890625,177.50000000000023,1.6570907458662987,263,0.008013303690313478,0.0,15.968717640638351,87.0,0.0019628329945703626,0.051601495642867326
223,2703360,315.81,8.940696716308593e-09,-0.0010824120621691692,0.2730712890625,200.0,1.6201321996748448,264,0.006810908999000276,0.0,15.968717515468597,95.25,0.0022143540849256737,0.050758956740696734
222,2713600,321.28,4.097819328308106e-09,-0.0012130738803534768,0.25107421875,225.0,1.5715897724032402,265,0.007008819639167996,25.0,15.968717610836029,117.75,0.0021430018967947715,0.05044138261831167
222,2723840,313.49,1.1920928955078126e-08,-0.0012746048312692437,0.29453125,200.0,1.5733294099569322,266,0.006599882806222012,25.0,15.968717807531357,103.5,0.0024873011223490948,0.05025743046405745
222,2734080,311.0,1.4901161193847657e-09,-0.0009390310475282604,0.2370849609375,175.0,1.5525021113455295,267,0.0054078192795408596,25.0,15.968715637922287,94.5,0.0026189372710462067,0.048492861810256166
222,2744320,310.61,2.2351741790771484e-09,-0.0007963796910189558,0.200927734375,175.0,1.573127407580614,268,0.00512033164269603,25.0,15.968700623512268,91.75,0.0017990676629722202,0.0482551344068418
222,2754560,310.13,-4.8428773880004884e-09,-0.0010862432718568016,0.2757568359375,152.50000000000023,1.611947024613619,269,0.0059985568984984635,22.500000000000007,15.968717485666275,90.25,0.0020588881825489127,0.04831823793537824
221,2764800,312.17,7.82310962677002e-09,-0.000760181153236772,0.2316162109375,225.0,1.6696864373981952,270,0.008756983614512137,25.0,15.968717616796493,108.0,0.001971424727315707,0.05229103745060595
221,2775040,317.74,-1.899898052215576e-08,-0.0011160087400639896,0.2611083984375,277.5000000000002,1.6789938665926456,271,0.008372968550793303,25.0,15.968717849254608,130.0,0.0022189914006673916,0.05151123758213151
221,2785280,327.98,7.82310962677002e-09,-0.0006818968227889855,0.215771484375,400.0,1.6213816449046135,272,0.0065350820405456036,25.0,15.968717628717423,149.5,0.0017144704709494362,0.04978036292632908
221,2795520,328.46,1.1175870895385742e-09,-0.0006900316700921393,0.2255126953125,275.0,1.646216655522585,273,0.0077429851253072,25.0,15.968710160255432,132.0,0.002077772668360467,0.0516809222176892
221,2805760,321.77,-6.7055225372314455e-09,-0.0009674662618635921,0.24501953125,250.0,1.6448871828615665,274,0.007342110071840579,25.0,15.968717712163926,119.75,0.0019044674864971967,0.051982300027446506
220,2816000,322.72,-3.7252902984619143e-10,-0.000790061761654215,0.2807861328125,250.0,1.6936030507087707,275,0.007977463365659788,25.0,15.968717563152314,122.0,0.002483434419622199,0.053621584294368564
220,2826240,324.36,-7.078051567077636e-09,-0.0006186674219861743,0.2259033203125,252.50000000000023,1.7028845369815826,276,0.00871907370747067,25.0,15.968717765808105,127.75,0.002092278513293877,0.053146261745388515
220,2836480,326.56,1.1175870895385742e-09,-0.0008742160469410009,0.3017333984375,302.5000000000002,1.691656931489706,277,0.004550811836247703,25.0,15.96871104836464,126.0,0.002701791482934368,0.04676790344352176
220,2846720,313.33,1.1920928955078126e-08,-0.0011660333912004717,0.257373046875,250.0,1.741548402607441,278,0.0046164783097282225,0.0,15.968696844577789,97.5,0.002180536654623211,0.0472545825356792
220,2856960,307.47,5.960464477539063e-09,-0.0009225771307683317,0.308447265625,175.0,1.7704510688781738,279,0.006996537566919869,0.0,15.96871383190155,84.25,0.0024242700844638422,0.05338207237965251
220,2867200,307.83,-1.899898052215576e-08,-0.0009947710397682386,0.265869140625,175.0,1.779972568154335,280,0.006100506175886267,0.0,15.968716877698899,90.25,0.0020247411888817623,0.05126148029739976
219,2877440,315.67,2.2351741790771484e-09,-0.0012595103908097371,0.2221923828125,225.0,1.777626568824053,281,0.00947641229358851,0.0,15.968717640638351,123.75,0.0015774636717139855,0.056069980454196186
219,2887680,323.01,-3.725290298461914e-09,-0.0015661087301850785,0.30263671875,357.5000000000007,1.7660481311380862,282,0.009394509300545906,25.0,15.968717670440673,152.0,0.002340016947005097,0.054439212568075726
219,2897920,327.11,9.313225746154785e-09,-0.0012391640768328216,0.27197265625,357.5000000000007,1.7142813622951507,283,0.0066021154428653975,22.500000000000007,15.968717461824417,154.25,0.0020601678685920888,0.050588063370634505
219,2908160,328.39,2.2351741790771484e-09,-0.0009373989290907047,0.2131103515625,327.5000000000002,1.6956202372908593,284,0.008254399980432935,25.0,15.968717533349992,153.5,0.001651801554874055,0.05345324402476139
218,2918400,329.27,-3.3527612686157227e-09,-0.001334614741790574,0.251806640625,302.5000000000002,1.6799505062401294,285,0.010044325877242955,25.0,15.968717807531357,147.75,0.0018104334785221,0.055013785669942736
218,2928640,329.47,3.7252902984619143e-10,-0.0006534472617204301,0.2006103515625,277.5000000000002,1.6786455169320107,286,0.008615396935238096,25.0,15.968717628717423,148.5,0.0016004918870805795,0.05341161040444229
218,2938880,329.32,-2.9802322387695314e-09,-0.0010569127087364904,0.251318359375,275.0,1.6475329749286174,287,0.008570391694240698,25.0,15.96871754527092,147.75,0.0019455106456575777,0.05239352409128113
218,2949120,323.85,-1.0430812835693359e-08,-0.0011722344763256843,0.2711669921875,275.0,1.6212071567773818,288,0.007370897300097568,25.0,15.968717414140702,141.5,0.001916838975398605,0.0512725266408392
218,2959360,320.94,-7.450580596923829e-10,-0.0009458167074626545,0.20224609375,277.5000000000002,1.6695479430258273,289,0.00965385285544471,25.0,15.9687175989151,145.0,0.0016213501355991865,0.05371689322772758
217,2969600,323.02,-1.3783574104309083e-08,-0.0013312341972778086,0.2225341796875,425.0,1.7146662078797816,290,0.009206568501076618,25.0,15.968717682361603,160.75,0.0017753543314483976,0.05395713012890703
217,2979840,327.89,6.7055225372314455e-09,-0.0005329440617060754,0.1498046875,325.0,1.6782000102102757,291,0.010758579811954406,25.0,15.968717831373215,171.0,0.0012097146139353754,0.05298577111177325
217,2990080,332.03,-2.2351741790771484e-09,-0.0004923905544274021,0.2399658203125,330.0000000000004,1.690795136988163,292,0.009954954600834754,25.0,15.968717753887177,180.0,0.0018486076249303097,0.05622350476195577
217,3000320,328.61,1.4901161193847657e-09,-0.001267584931338206,0.270849609375,300.0,1.6787494070827962,293,0.008350748831981036,25.0,15.968717533349992,162.75,0.0020327142220764927,0.05569444692640284
217,3010560,319.11,6.7055225372314455e-09,-0.0009803968572668965,0.2573974609375,275.0,1.6507793240249158,294,0.005711780555111545,22.500000000000007,15.968717312812805,135.75,0.0022934865244550904,0.049818644433478276
217,3020800,316.14,1.862645149230957e-09,-0.0013243928198789945,0.272265625,225.0,1.643719357997179,295,0.007122573133665355,0.0,15.968717533349992,116.75,0.002173299566750586,0.05271133184130881
216,3031040,318.77,-1.3783574104309083e-08,-0.0008598290598456515,0.2390380859375,307.5000000000006,1.631638314574957,296,0.008961874003580306,0.0,15.96871770620346,128.25,0.0017890997948768472,0.053171875087806054
216,3041280,327.09,3.725290298461914e-09,-0.000994007516419515,0.235595703125,375.0,1.6457357428967954,297,0.010450504691107199,25.0,15.968717807531357,156.25,0.0016557064640096541,0.05443256272008172
216,3051520,329.48,-4.097819328308106e-09,-0.0009203711482768995,0.2534423828125,377.5000000000002,1.6752326525747776,298,0.007259849920865235,25.0,15.968717259168624,162.5,0.0019368693302908469,0.050597254226677324
216,3061760,330.63,3.054738044738769e-08,-0.0012073122285073622,0.2690673828125,300.0,1.6796115413308144,299,0.00670753869701457,25.0,15.968714386224747,153.25,0.00205899441785391,0.05054536333939508
216,3072000,321.39,-3.3527612686157227e-09,-0.0011960743911913596,0.272509765625,227.5000000000002,1.6637477979063988,300,0.006109897109581652,25.0,15.968717515468597,121.0,0.0021420987149582517,0.051841000740113274
216,3082240,319.6,-4.097819328308106e-09,-0.0010337137020542287,0.2350341796875,307.5000000000006,1.6972130872309208,301,0.006771549860968662,0.0,15.968717849254608,124.5,0.002127350603564082,0.05111242877522064
216,3092480,311.48,7.078051567077636e-09,-0.0012695015466306359,0.263037109375,200.0,1.691009184718132,302,0.004933143903815562,0.0,15.968715655803681,103.0,0.002106812161105154,0.04771800967547961
215,3102720,308.17,-1.080334186553955e-08,-0.0009540883278532419,0.277685546875,200.0,1.6652882546186447,303,0.005306685928235311,0.0,15.968717163801193,94.25,0.0022520189545844004,0.050723168526995654
215,3112960,305.49,-2.2351741790771484e-09,-0.0016301393185131018,0.3234619140625,150.0,1.6513883650302887,304,0.005302903119498126,0.0,15.968712115287781,77.0,0.002496645122232621,0.047029127391508094
215,3123200,304.94,1.4156103134155273e-08,-0.0011962848468101584,0.3367431640625,127.50000000000021,1.6443518653512001,305,0.0045593033741965884,0.0,15.968715757131577,72.75,0.0023722332798456593,0.050683177729660245
215,3133440,303.44,5.215406417846679e-09,-0.0011994218701147474,0.3041259765625,125.0,1.6270517744123936,306,0.0037504204918093363,0.0,15.96871059536934,71.5,0.0022868981995699754,0.04535550976358895
215,3143680,302.26,-2.570450305938721e-08,-0.0013422256648482288,0.3095703125,127.50000000000021,1.6998029462993145,307,0.005251906569768039,0.0,15.968713790178299,67.5,0.0025568078812852947,0.04853220346345475
215,3153920,302.58,4.8428773880004884e-09,-0.0008426984677498695,0.2408203125,175.0,1.6991845220327377,308,0.005519968307606859,0.0,15.968717157840729,78.75,0.001756066430362324,0.04888213365974004
214,3164160,302.56,-6.7055225372314455e-09,-0.000909447710000677,0.3055419921875,175.0,1.6723765090107918,309,0.004281313899906536,0.0,15.968706566095353,82.75,0.002357664894094569,0.04829071043955064
214,3174400,300.71,-2.3096799850463868e-08,-0.0009009470326418523,0.335693359375,127.50000000000021,1.6522277891635895,310,0.0028749397861489003,0.0,15.968682485818864,69.75,0.002452936045403931,0.04513551706132857
214,3184640,296.61,-2.9802322387695314e-09,-0.000371120061390684,0.2546142578125,75.0,1.572481582313776,311,0.0024651329077315155,0.0,15.968704748153687,49.5,0.0020399581938420398,0.044005758562211277
214,3194880,294.78,-9.313225746154785e-09,-0.0009255103617761051,0.33876953125,100.0,1.6394172489643097,312,0.0036166231487527512,0.0,15.968713009357453,40.25,0.0028792052574146965,0.045215031811718945
214,3205120,298.84,-1.2293457984924316e-08,-0.0002883377743273741,0.262109375,125.0,1.6977771021425725,313,0.0053960715140704,0.0,15.968707835674286,50.75,0.0020275064507373486,0.04946069987264393
214,3215360,312.53,-8.940696716308593e-09,-0.0008426804895862005,0.2896728515625,175.0,1.739958941936493,314,0.007511834986780741,0.0,15.96871777176857,90.5,0.0022479673877114693,0.055288933193939196
214,3225600,324.83,-7.450580596923828e-09,-0.0009494733963947511,0.2656005859375,250.0,1.7416471853852271,315,0.007180699999116769,0.0,15.968717330694199,120.0,0.0017599819022734663,0.053277819226765166
213,3235840,327.55,1.4901161193847657e-09,-0.001293971012637485,0.293359375,252.50000000000023,1.7251363813877105,316,0.005866649776712052,22.500000000000007,15.968716192245484,125.25,0.002359843495617042,0.049117950280812464
213,3246080,316.82,-4.8428773880004884e-09,-0.0012379527535813395,0.3154541015625,200.0,1.6862564742565156,317,0.004933981165822843,0.0,15.968716597557068,95.25,0.00227930938353893,0.05134538396550681
213,3256320,309.81,-2.9802322387695314e-09,-0.0010135934931895462,0.27919921875,152.50000000000023,1.6946906000375748,318,0.005188548631352319,0.0,15.9687156021595,78.75,0.002065742756013833,0.049692695010573024
213,3266560,317.58,5.215406417846679e-09,-0.0008866924861649749,0.22890625,202.50000000000023,1.7102881774306298,319,0.007167513041167695,0.0,15.968717420101166,104.0,0.0016061219958487527,0.05137910061739317
213,3276800,327.98,3.725290298461914e-09,-0.0009505876478215214,0.27119140625,230.0000000000004,1.7425438679754734,320,0.006911890347669214,25.0,15.968715637922287,125.75,0.002146580943360732,0.05335136879294353
213,3287040,331.52,-1.1920928955078126e-08,-0.0011050620618334507,0.270361328125,290.0000000000013,1.7548329003155232,321,0.006190954464000242,25.0,15.968714821338654,133.75,0.0018648449329702998,0.05130094265895245
213,3297280,319.47,7.450580596923828e-09,-0.001058748810828547,0.32236328125,177.50000000000023,1.7426626935601235,322,0.005133312510258748,0.0,15.96870738863945,108.5,0.0026740927462412857,0.05015843406688562
212,3307520,311.44,2.6077032089233397e-09,-0.0008932941927923821,0.3122314453125,175.0,1.694506225734949,323,0.004207991880727846,0.0,15.96870905160904,88.75,0.0020724273606617773,0.048328247384741306
212,3317760,304.51,-1.3411045074462891e-08,-0.0008860527190336142,0.262646484375,125.0,1.6877060249447822,324,0.0038708501459041146,0.0,15.96871155500412,66.5,0.002202990709415076,0.04612779641008324
212,3328000,304.88,-1.4901161193847657e-09,-0.0009554073629260528,0.33623046875,125.0,1.7235321164131165,325,0.00456819144947076,0.0,15.968717026710511,64.75,0.002973150228626764,0.04947347114730542
212,3338240,306.3,-5.960464477539063e-09,-0.0007819641505193431,0.2454345703125,150.0,1.7628025963902474,326,0.006451950173322984,0.0,15.968717056512833,76.25,0.0016984482020632186,0.05289019813128987
212,3348480,316.63,2.9802322387695314e-09,-0.0012765591254719766,0.292578125,242.50000000000148,1.7548421248793602,327,0.006831506092566997,0.0,15.968717658519745,117.5,0.0021811823846178413,0.051928687457966735
211,3358720,320.85,-3.3527612686157227e-09,-0.0008892702084267512,0.28125,425.0,1.751601592451334,328,0.00842540476223803,22.500000000000007,15.9687175989151,136.25,0.0019042111643841509,0.05323738164089725
211,3368960,326.84,-1.2665987014770507e-08,-0.0005616580605419585,0.257373046875,355.00000000000045,1.7486153937876225,329,0.006312433464472633,0.0,15.968716955184936,143.0,0.0017921893671882573,0.05360687615684952
211,3379200,322.34,-5.215406417846679e-09,-0.0007319453108721064,0.2390625,300.0,1.7654848590493202,330,0.008857582176096912,25.0,15.968717432022094,129.75,0.0015550354780486941,0.054021816641381545
211,3389440,335.32,-2.2351741790771484e-09,-0.001004608798029949,0.2476318359375,302.5000000000002,1.7408380076289176,331,0.009899855164258042,25.0,15.96871783733368,151.5,0.0016832427311555876,0.05415382316472332
211,3399680,342.27,1.1175870895385742e-08,-0.0009242103413271252,0.2469970703125,452.50000000000017,1.739582499116659,332,0.010297278047801228,50.0,15.96871789097786,180.75,0.001765801045689841,0.0532129691336777
211,3409920,355.14,-4.8428773880004884e-09,-0.0006417445871193195,0.2023193359375,475.0,1.7294648051261903,333,0.012049376910727005,50.0,15.968717849254608,208.0,0.0013456032690442044,0.05411313804273312
211,3420160,356.68,2.9802322387695314e-09,-0.0008592335143475793,0.203271484375,500.0,1.6918518468737602,334,0.011767717963084578,25.0,15.968717843294144,219.75,0.0013569023998257989,0.055001044542101696
211,3430400,366.14,-3.3527612686157227e-08,-0.0010866440155950841,0.224365234375,525.0,1.6910276308655738,335,0.014134453817678149,50.0,15.968717867136002,252.0,0.001514941881418963,0.05878272183158828
210,3440640,359.92,-7.82310962677002e-09,-0.0011223404933843994,0.227490234375,530.0000000000005,1.711778173595667,336,0.013655401600408368,100.0,15.968717908859253,253.5,0.0015438648324277437,0.058977412462868514
210,3450880,358.17,-1.1920928955078126e-08,-0.0005414457966253395,0.1728271484375,530.0000000000005,1.680621539056301,337,0.013637285756703931,122.5,15.968717861175538,260.0,0.0011647084414278196,0.058456166460963466
210,3461120,353.8,2.7939677238464355e-08,-0.0013742633756919532,0.2297119140625,457.5000000000006,1.6650704331696033,338,0.01531489123881329,125.0,15.968717992305756,263.25,0.0014049300934516396,0.057674209700844824
210,3471360,353.91,1.1175870895385742e-09,-0.0008781416414421983,0.1607421875,402.5000000000002,1.6722796157002449,339,0.015000358919860447,125.0,15.968717867136002,261.0,0.001186250781478293,0.05557823849645545
210,3481600,353.39,-1.2665987014770507e-08,-0.0009485012211371213,0.19951171875,400.0,1.7035048194229603,340,0.013063007737946464,125.0,15.968717795610427,258.75,0.0014212383276515084,0.054777589926533164
210,3491840,348.93,-1.1920928955078126e-08,-0.0010225107289443258,0.2447509765625,400.0,1.7388919405639172,341,0.011906260076284526,125.0,15.96871775984764,242.25,0.0014746730102615402,0.06018208831935473
210,3502080,344.68,-2.9802322387695314e-09,-0.0017173515756439884,0.2529052734375,402.5000000000002,1.7162915877997875,342,0.010879793903495739,75.0,15.968717873096466,229.0,0.0017668742710782227,0.055882833353103026
210,3512320,335.02,-3.725290298461914e-09,-0.0010101895080879332,0.2284912109375,400.0,1.735710509121418,343,0.010704749697072202,50.0,15.968717592954636,203.75,0.0016670691356978295,0.056561817123473565
209,3522560,333.9,-2.9802322387695314e-09,-0.0011507940722367493,0.217431640625,350.0,1.7352073602378368,344,0.009943619449768449,50.0,15.96871789097786,186.75,0.001415764993194557,0.054284753937777507
209,3532800,335.58,-8.940696716308593e-09,-0.0013108889637805988,0.2623291015625,300.0,1.7425345845520497,345,0.01007568960339995,50.0,15.96871793270111,173.75,0.0016414299698055857,0.055445224323514064
209,3543040,335.56,-1.1175870895385742e-09,-0.000636121018033009,0.2172607421875,300.0,1.7628647230565548,346,0.010160993654631056,50.0,15.96871652007103,169.75,0.0014147333265100315,0.05408394588359402
209,3553280,333.08,4.8428773880004884e-09,-0.0014862353322314449,0.30166015625,300.0,1.735518629103899,347,0.009045664794393815,25.0,15.968717604875565,159.25,0.0020597941871528746,0.056961933217199744
209,3563520,330.47,-5.960464477539063e-09,-0.001360416255920427,0.236376953125,275.0,1.7054165579378604,348,0.010760451869282405,50.0,15.968717801570893,158.75,0.0016955908526199437,0.0537959097716814
209,3573760,330.47,-1.5273690223693846e-08,-0.0009793832588911755,0.208251953125,277.5000000000002,1.706159245967865,349,0.011451944780128542,50.0,15.968717747926712,164.5,0.0013763740593446983,0.05435076322690816
209,3584000,339.3,-8.195638656616212e-09,-0.000918268541136058,0.225048828125,302.5000000000002,1.7102442383766174,350,0.013141109046409838,75.0,15.968717730045318,198.0,0.0013535179322445856,0.05587947984169049
209,3594240,341.53,-2.2351741790771484e-09,-0.0005861498488229699,0.2215087890625,427.5000000000002,1.7004948854446411,351,0.011082918537431397,72.50000000000001,15.96871770620346,216.5,0.0015275722392175338,0.05310657593880911
209,3604480,347.21,-1.7881393432617187e-08,-0.0012026274354866473,0.2617919921875,427.5000000000002,1.7567219361662865,352,0.011527864940580912,50.0,15.96871782541275,230.0,0.001595917968518279,0.05606929977347989
208,3614720,336.62,-9.313225746154785e-09,-0.0011367474089638563,0.2576904296875,375.0,1.746230023354292,353,0.009784362322079687,50.0,15.968717473745347,200.5,0.001498913881300723,0.05438972751444511
208,3624960,321.79,1.30385160446167e-08,-0.0016416612983448432,0.34609375,302.5000000000002,1.7372366189956665,354,0.005045041742505418,25.0,15.968717318773269,155.75,0.0023468720682785714,0.04916958137023495
208,3635200,314.26,1.4901161193847657e-09,-0.0011512195747855002,0.2845703125,227.5000000000002,1.7666804909706115,355,0.007834235451628046,25.0,15.9687175989151,130.5,0.001836450485768637,0.05176581284078293
208,3645440,315.56,-3.725290298461914e-09,-0.001275713837094372,0.289599609375,250.0,1.7791546143591404,356,0.008279114390188625,25.0,15.96871770620346,126.75,0.0018966689404578574,0.05443742164371721
208,3655680,317.98,-2.16066837310791e-08,-0.0012281295174034312,0.3048828125,252.50000000000023,1.7656980082392693,357,0.007478437443751318,25.0,15.96871749162674,131.75,0.002253866903248536,0.05260361907490668
208,3665920,326.19,-1.080334186553955e-08,-0.0008151392965373816,0.2099853515625,310.00000000000085,1.7388433702290058,358,0.010565281020171824,25.0,15.968717676401138,159.25,0.0013115731741379477,0.05229683746075024
208,3676160,333.0,3.725290298461914e-09,-0.001038237538887188,0.252001953125,425.0,1.7094080060720445,359,0.010101355433653226,25.0,15.968717646598815,176.0,0.001686679720023676,0.05482301208251542
208,3686400,345.0,-1.1548399925231934e-08,-0.000640600970837113,0.193115234375,477.5000000000002,1.7183434657752514,360,0.01298780928409542,47.50000000000001,15.968717777729035,209.75,0.0011885592664270916,0.05587415966132188
208,3696640,344.28,-1.4901161193847656e-08,-0.001159133742476115,0.217822265625,502.5000000000002,1.7132913552224636,361,0.010969149945594836,50.0,15.968717861175538,222.25,0.001514177844887854,0.05336472430535484
207,3706880,342.34,-1.1548399925231934e-08,-0.0007697484335949412,0.2293701171875,525.0,1.7172105886042117,362,0.009006330428201181,50.0,15.968717831373215,218.0,0.0013767067419564682,0.0510348318892704
207,3717120,330.75,-1.862645149230957e-09,-0.0008695940116012935,0.214404296875,402.5000000000002,1.6620989926159382,363,0.006634944655765196,25.0,15.968711471557617,170.25,0.0015406686581798112,0.04732281479021551
207,3727360,323.2,-3.3527612686157227e-09,-0.0014612956303608371,0.2572998046875,427.5000000000002,1.5878719329833983,364,0.006766934402163116,0.0,15.96871657371521,149.0,0.0018346800381095819,0.0482749380294878
207,3737600,312.29,-3.725290298461914e-09,-0.0007710899320954922,0.212744140625,255.00000000000043,1.5738520354032517,365,0.005953940695872006,0.0,15.968717330694199,113.75,0.0014590346987262137,0.046643591572141666
207,3747840,308.88,-1.5273690223693846e-08,-0.0012304979129112326,0.2669677734375,425.0,1.603050608932972,366,0.005654269191109051,0.0,15.96871746778488,116.0,0.0017258111733610803,0.046628462096197976
207,3758080,303.19,-6.332993507385254e-09,-0.0007095029381162021,0.2490234375,177.50000000000023,1.6467459112405778,367,0.004911108028431599,0.0,15.968708121776581,92.5,0.0016146864287520657,0.04903556686527666
207,3768320,303.56,0.0,-0.0010535460027313094,0.27919921875,175.0,1.705206000059843,368,0.006598626812046859,0.0,15.968717801570893,89.25,0.0018112286722612226,0.049799289766196665
207,3778560,307.75,-2.2351741790771484e-09,-0.001229620447338675,0.2950439453125,200.0,1.705497495830059,369,0.006480969967302031,22.500000000000007,15.968715596199036,102.0,0.0018645455966066038,0.05054273182435256
207,3788800,308.95,-6.7055225372314455e-09,-0.0015227752410282847,0.3292236328125,200.0,1.7052058160305024,370,0.005688664489542816,25.0,15.968717056512833,103.75,0.0022011852480773087,0.04864044088394594
206,3799040,306.76,3.7252902984619143e-10,-0.0007888356616604142,0.2501220703125,200.0,1.6975207522511482,371,0.005449656251403212,0.0,15.968717378377914,96.0,0.0015546073226232692,0.04898098418965979
206,3809280,302.45,3.7252902984619143e-10,-0.0009161343703453894,0.25888671875,150.0,1.6934371158480643,372,0.005202834842611992,0.0,15.968716138601303,77.25,0.0014203536453635478,0.050333133596645666
206,3819520,302.94,-7.450580596923828e-09,-0.0007664772074349457,0.3208251953125,152.50000000000023,1.6978297233581543,373,0.004886697785999062,0.0,15.968695610761642,78.0,0.0021295290585271686,0.04775334363248131
206,3829760,303.47,-1.4901161193847656e-08,-0.0007276472200828721,0.2536376953125,175.0,1.7074973188340663,374,0.006414393988029588,0.0,15.96871691942215,83.75,0.002130639887388952,0.049261868029802744
206,3840000,303.43,1.0430812835693359e-08,-0.0009722690869239159,0.32431640625,177.50000000000023,1.726409135758877,375,0.005329280753592069,0.0,15.96869644522667,83.75,0.002133916753587073,0.05011603886328168
206,3850240,304.75,-4.470348358154297e-09,-0.0007924566143628908,0.2785888671875,150.0,1.718351174890995,376,0.0050667014537907566,0.0,15.968715792894363,80.0,0.0017461526905449888,0.04918693658805904
206,3860480,306.84,-1.0430812835693359e-08,-0.0009112567931879312,0.2796875,150.0,1.7285334475338459,377,0.00585212189998856,0.0,15.968717020750045,81.25,0.0018655084021986569,0.05294040568961359
206,3870720,308.58,-2.9802322387695314e-09,-0.000986582358746091,0.29814453125,175.0,1.7545431286096573,378,0.006971481820619374,0.0,15.968717610836029,92.25,0.0017750161074673088,0.052446853299940165
206,3880960,310.21,1.7508864402770997e-08,-0.0007646634392585838,0.2778564453125,227.5000000000002,1.748595429956913,379,0.006361661579512656,0.0,15.96871663928032,110.5,0.0017764302854743619,0.051038161346139574
206,3891200,312.74,7.82310962677002e-09,-0.0010612092977680732,0.2580810546875,225.0,1.7313231863081455,380,0.007456942905992037,25.0,15.968717581033706,113.25,0.0016917706740230188,0.05087491007102503
206,3901440,311.88,-1.30385160446167e-08,-0.0006765274592908099,0.2489501953125,250.0,1.6811248704791069,381,0.006409580875015308,25.0,15.968716949224472,113.75,0.0013920824416487677,0.05087087869696718
205,3911680,309.69,-1.3411045074462891e-08,-0.0005941883224295452,0.228857421875,250.0,1.7207401499152184,382,0.006399541920200136,22.500000000000007,15.968716776371002,106.75,0.001366245980915437,0.04990942431312271
205,3921920,317.24,8.195638656616212e-09,-0.0007514655240811408,0.223583984375,305.00000000000045,1.7519448205828667,383,0.008463765315718774,0.0,15.968717694282532,121.25,0.0013059802794828101,0.053433534217661206
205,3932160,320.88,1.0058283805847169e-08,-0.0008288710749184247,0.225,400.0,1.7327713184058666,384,0.007326513408406754,25.0,15.968717622756959,138.25,0.00139387403118576,0.05101617468643762
205,3942400,330.7,1.4156103134155273e-08,-0.0011302251663437347,0.28583984375,400.0,1.7263675227761268,385,0.006303130398489998,25.0,15.968713033199311,150.0,0.001641670983133281,0.05240657298527943
205,3952640,325.07,-5.587935447692871e-09,-0.0008012394539036905,0.261474609375,400.0,1.6707026690244675,386,0.0074529081398225115,0.0,15.968714195489884,138.5,0.00144578520688583,0.04992352276711493
205,3962880,334.57,-8.568167686462402e-09,-0.0007191849897935753,0.231689453125,252.50000000000023,1.6374130055308342,387,0.00949947608896764,0.0,15.968717944622039,139.75,0.0013685330098155645,0.05318538845673565
205,3973120,329.11,1.1175870895385742e-08,-0.0007938100938190473,0.2879150390625,225.0,1.697815465927124,388,0.006110561629247968,0.0,15.968717449903489,125.75,0.002051503555230738,0.05023990821693277
205,3983360,330.78,-7.450580596923829e-10,-0.0008390710539970314,0.2760498046875,227.5000000000002,1.7113048501312733,389,0.007727018187324575,25.0,15.968717610836029,134.5,0.0014809726712030624,0.052815936511705505
205,3993600,328.8,-1.3783574104309083e-08,-0.0010007976612541824,0.2447265625,227.5000000000002,1.7395129323005676,390,0.009862366997549544,25.0,15.968717783689499,142.25,0.0013697127250338781,0.054281089167070286
205,4003840,328.67,-9.313225746154785e-09,-0.0009727652424771805,0.2613037109375,250.0,1.742296551167965,391,0.008935116006068711,25.0,15.968717712163926,151.0,0.001644943186039427,0.053877803757571764
205,4014080,327.93,-2.60770320892334e-08,-0.0008593435824877816,0.234912109375,250.0,1.7485714823007583,392,0.007906311808733335,25.0,15.968717420101166,152.5,0.0015306735337333067,0.05380822380699224
204,4024320,323.49,-3.7252902984619143e-10,-0.0008883787952072453,0.227978515625,252.50000000000023,1.7521634504199028,393,0.007849096275913325,25.0,15.968717789649963,136.0,0.0012380566653746427,0.05259534686800419
204,4034560,319.77,-2.644956111907959e-08,-0.0011616530362516641,0.3030517578125,275.0,1.7399898774921894,394,0.00633198833293136,25.0,15.968717521429062,127.25,0.0018021733478349234,0.05147768140092516
204,4044800,313.4,-5.587935447692871e-09,-0.0007337639373872662,0.2906494140625,202.50000000000023,1.7315796166658401,395,0.004520762686851754,0.0,15.968716162443162,102.25,0.001753103726957761,0.04717635030074592
204,4055040,303.77,8.195638656616212e-09,-0.000619101598567795,0.30517578125,175.0,1.7553075321018696,396,0.00558149034369535,0.0,15.968715441226959,77.25,0.0019318286362420168,0.04892634998492519
