PMM:episode_rewards,P01:episode_rewards,episode_length,P09:episode_rewards,epoch_idx,advantage_norm,fps,frames,grad_norm,policy_gradient_bias_correction,explained_variance,q_loss,policy_entropy,policy_gradient_loss,policy_loss,avg_q_retraced,model_prob_std,avg_q_selected,rollout_prob_std
0.0,0.0,3324.25,0.0,19,0.004958939791660727,458,136800,0.00018173549147680788,6.955189740488601e-08,-5.316968993062064,3.0072569495787427e-07,2.1972170972634872,2.0018723532784647e-05,2.0088275492906768e-05,-0.0004877579394514979,0.00038281614010898807,-0.0004994917238772835,0.004786633088294207
0.0,0.0,3324.25,0.0,20,0.004672078707063861,451,144000,0.00015286195455210553,8.325721053301813e-09,-5.146354934264112,2.39011134701165e-07,2.1972174916917053,1.675032002670681e-05,1.675864574255886e-05,-0.0004362019601607696,0.00038054779218955876,-0.0004437145258771365,0.004478164131440295
0.0,0.0,3324.25,0.0,21,0.003896766182991245,444,151200,0.00012681381407141331,1.1067232350312235e-08,-6.121378404867082,1.9297102273818293e-07,2.1972197203598323,1.1780568762092825e-05,1.1791635999530426e-05,-0.00036146938381000554,0.0003162257034427101,-0.00036517534896986383,0.004288223876670219
0.0,0.0,3324.25,0.0,22,0.00389282948489174,439,158400,0.0001200967005943411,1.8281118594699673e-08,-5.108350567202718,1.745881453860723e-07,2.1972192576322604,8.707988095251993e-06,8.726269218343039e-06,-0.00029268129325977517,0.0003257698870121209,-0.00029643217746905053,0.0031011200399747173
0.0,0.0,3324.2083333333335,0.0,23,0.0026388041340756688,435,165600,8.032259531074617e-05,9.322923252529275e-09,-5.791742427317555,1.0835495942625488e-07,2.1972217559183718,1.4472652980189005e-05,1.4481975890850696e-05,-0.0002690064392205656,0.0002234820002362294,-0.0002788189134791354,0.00455108829524998
0.0,0.0,3324.2083333333335,0.0,24,0.002648289395925992,432,172800,8.142464313559132e-05,6.868682112958091e-09,-5.727402440366291,1.3322342052287645e-07,2.19722265258668,1.0595546374814613e-05,1.0602415049080023e-05,-0.0002542168232182684,0.00019664636670840412,-0.00026030135664249044,0.0030990633924129142
0.0,0.0,3324.2083333333335,0.0,25,0.002228862935620464,428,180000,7.194765471969424e-05,1.2887712649166537e-08,-6.030195778428562,8.458287986215551e-08,2.197223197647503,5.438477918798547e-06,5.451365629758202e-06,-0.0002170395938689277,0.00017162106799109065,-0.00021866406059589715,0.002505374806508891
0.0,0.0,3324.2083333333335,0.0,26,0.002735088174784554,426,187200,7.2108598037474e-05,2.341993215233223e-09,-5.82876678799826,9.259751504902837e-08,2.197222237397754,4.354245088114523e-06,4.3565870802808605e-06,-0.0002018105507268624,0.00022819786703881357,-0.00020274698616308987,0.0023927949037118065
0.0,0.0,3324.2083333333335,0.0,27,0.00240384162113702,422,194400,6.976649748817095e-05,5.241473035622983e-09,-5.992478791313598,9.06113301587449e-08,2.1972231348071785,7.1560856770434075e-06,7.161327123557754e-06,-0.00018281618448468288,0.00017981193972321557,-0.0001866875401998897,0.0028556580334784653
0.0,0.0,3324.266666666667,0.0,28,0.0027850063021244184,420,201600,7.691826508274053e-05,1.0206096116386712e-09,-6.02658316058772,1.0589908763999901e-07,2.197221940907221,2.6875043279855646e-06,2.688524932623404e-06,-0.00017673850016604225,0.00022473429729452332,-0.00017599118259091658,0.002315421024197117
0.0,0.0,3324.266666666667,0.0,29,0.0019198659971976504,416,208800,5.0197972366234617e-05,1.3914015618689118e-10,-6.590155473581698,6.165553934217237e-08,2.1972236145457265,8.86988342402775e-06,8.870022540842607e-06,-0.0001489153513989189,0.00015052843485408577,-0.0001572999045111785,0.0027437913188015964
0.0,0.0,3324.266666666667,0.0,30,0.001767482177844887,415,216000,5.025356645607276e-05,9.997014359211623e-09,-6.645057572239922,5.967835852712793e-08,2.197223795964604,6.362049935126254e-06,6.3720469405475955e-06,-8.490181303434755e-05,0.0001412954667596861,-9.096520054542629e-05,0.0038416267742458956
0.0,0.0,3324.266666666667,0.0,31,0.0019922617136349826,413,223200,4.826436110910596e-05,6.041442819454665e-09,-5.5550761770066766,6.691577260469997e-08,2.197223705630454,5.067687900387385e-06,5.07372934059898e-06,-2.270793876637378e-05,0.00015006791016036104,-2.856841753994794e-05,0.003405962060031734
0.0,0.0,3324.266666666667,0.0,32,0.0018423628125379934,411,230400,4.786912836022459e-05,-4.472775545000868e-12,-6.678915595260878,5.0565642514064874e-08,2.197223643171724,-1.892130982396615e-06,-1.8921354591316472e-06,-2.2831831472732847e-05,0.00014948349742632946,-2.0059775011800388e-05,0.0018598556090100155
0.0,0.0,3324.266666666667,0.0,33,0.0019737603383980476,408,237600,4.8263664182553935e-05,4.851240560588806e-09,-5.831872408636032,5.6149900231559264e-08,2.197223466568523,6.900816076331185e-07,6.94932849394863e-07,-4.628144132340591e-05,0.00016310257144574452,-4.636035904728228e-05,0.002485849024763209
0.0,0.0,3324.3333333333335,0.0,34,0.0018370451706834416,406,244800,4.6361736020392303e-05,1.0451232274672544e-09,-5.795040558756343,5.89609579237293e-08,2.197223694390721,3.3363307182577107e-07,3.346781950828441e-07,-5.597256974642587e-05,0.00014191945758298857,-5.5165162015786323e-05,0.0021678508877779213
0.0,0.0,3324.3333333333335,0.0,35,0.0016261514883023215,404,252000,4.2646244874599674e-05,1.3323627141443213e-09,-5.736644098001813,5.863222842791805e-08,2.1972241769139726,1.9578690767070523e-06,1.959201437938765e-06,-6.522418701991675e-05,0.00011899117559540257,-6.578734545670044e-05,0.0024551884203126992
0.0,0.0,3324.3333333333335,0.0,36,0.001363573545208267,402,259200,3.3142902851456603e-05,1.1754470493248924e-09,-5.64437200415702,2.8969471132126195e-08,2.1972243417539294,-5.090642457616923e-07,-5.078888137985713e-07,-6.222808347518838e-05,0.00010653405076121249,-6.0403656352658676e-05,0.0027847109849291024
0.0,0.0,3324.3333333333335,0.0,37,0.0014813821837725257,401,266400,3.327257298260487e-05,1.6640702149572917e-09,-5.605846765306262,2.907782659017403e-08,2.197224106369195,3.0752820086044427e-06,3.0769460783753108e-06,-7.834135261257645e-05,0.00012346664971110604,-8.062197853308004e-05,0.002764303998447582
0.0,0.0,3324.3333333333335,0.0,38,0.0012525027084016726,399,273600,2.80175120715768e-05,2.389716961598904e-09,-5.810470691294898,2.7892659478961564e-08,2.1972245023742554,2.6214174602813045e-06,2.623807181610768e-06,-4.908904863629095e-05,9.747361686264874e-05,-5.077679367859095e-05,0.003218856225342978
0.0,0.0,3324.2380952380954,0.0,39,0.0015963942086735655,398,280800,3.5979897141109085e-05,8.072692271033622e-10,-6.120377798608256,3.383946330711664e-08,2.1972239705918786,6.606903941670363e-07,6.614976645275542e-07,-4.152503637647414e-05,0.0001327188619578092,-4.14456503950331e-05,0.0019172755986001462
0.0,0.0,3324.2380952380954,0.0,40,0.00111249443701497,396,288000,2.626275455566573e-05,8.620478748822521e-10,-6.748220657255285,2.5396607992246273e-08,2.1972246234063753,-3.871577053194675e-07,-3.8629565635772984e-07,-4.285361461259805e-05,8.716148402300551e-05,-4.105382345432955e-05,0.0023964146516600843
0.0,0.0,3324.2380952380954,0.0,41,0.001272260038419455,395,295200,3.087530226383741e-05,1.629985414625318e-09,-6.372549045035447,3.8064598957653857e-08,2.1972244176000517,1.2734113816568887e-06,1.2750413649242607e-06,-5.34433606920237e-05,9.959969025423019e-05,-5.328990923078978e-05,0.0023324182142985387
0.0,0.0,3324.2380952380954,0.0,42,0.0012458225903970918,394,302400,2.8002672947683425e-05,2.0146821495043494e-10,-6.188286368361225,2.808928599451352e-08,2.1972244525838778,4.238614078934123e-08,4.2587609024028957e-08,-5.329151056295294e-05,9.71717535854303e-05,-5.183484909957287e-05,0.0018670736399108846
0.0,0.0,3324.2380952380954,0.0,43,0.001263614516384324,392,309600,2.7241012076740553e-05,3.266428032817308e-09,-6.077356653323592,2.530999554350501e-08,2.1972244012811655,3.2792100407007193e-06,3.2824764702148913e-06,-6.415043665995747e-05,0.00010268916849076402,-6.622999563846118e-05,0.002187873772736953
0.0,0.0,3324.2380952380954,0.0,44,0.0012591076812282992,392,316800,2.71554383044836e-05,-8.150180382434277e-11,-6.161034764417264,2.5975034037666596e-08,2.1972244087602726,8.955751147901519e-07,8.954936134541014e-07,-5.6239721442623355e-05,0.00010179257703155915,-5.5757439849768405e-05,0.0021607719424294883
0.0,0.0,3324.375,0.0,45,0.0012879692253438177,391,324000,2.8686749513412384e-05,9.469935324801783e-10,-7.021326966033412,2.5839048229393707e-08,2.1972243084857075,3.1920631387696364e-06,3.193010134969613e-06,-4.002315300796292e-05,0.00010783012522666762,-4.313799976458424e-05,0.00176749345816133
0.0,0.0,3324.375,0.0,46,0.0011409080226987126,390,331200,2.8164686178495155e-05,6.585230967933361e-10,-6.349777550514412,3.010396928248255e-08,2.1972246225769556,2.978832892627457e-07,2.985418123121694e-07,-2.151227993909074e-05,8.576767880482347e-05,-2.1268671620541913e-05,0.0019496102213322059
0.0,0.0,3324.375,0.0,47,0.0010808559256100451,389,338400,2.430165435362599e-05,1.209978043685093e-10,-6.994464929671515,2.308200126509583e-08,2.1972246682107768,4.5778407070852194e-07,4.5790507139947034e-07,-3.1116156936272935e-05,8.22287224116852e-05,-3.103853414902809e-05,0.0018590911559488868
0.0,0.0,3324.375,0.0,48,0.0011059293327513153,387,345600,2.3248476457476844e-05,-4.81198475304828e-10,-7.569454848873551,1.75781106149401e-08,2.197224652981632,1.1921387913578974e-07,1.187326819105135e-07,-3.512475168499515e-05,8.890492527695773e-05,-3.416931212620785e-05,0.0019330899057441607
0.0,0.0,3324.375,0.0,49,0.0010708934289981526,387,352800,2.389505011245479e-05,1.524414020940649e-11,-6.012533017983513,2.0111677633545716e-08,2.1972247090036907,1.0843122679723761e-06,1.0843275133773145e-06,-4.074760424806473e-05,8.239272069034535e-05,-4.094286408207919e-05,0.0018084172685633435
0.0,0.0,3324.41,0.0,50,0.001355809750891081,386,360000,2.8163948546873654e-05,9.894343122596183e-11,-6.688599793920441,2.8444431654585574e-08,2.197224383401492,1.127738838758454e-06,1.1278377816765101e-06,-4.453610105003232e-05,0.00010689849176193843,-4.498750073910035e-05,0.0017550270962230629
0.0,0.0,3324.41,0.0,51,0.0011861954109033388,385,367200,2.6974148798929375e-05,9.333162785828285e-10,-6.068915438639422,2.879850756270311e-08,2.1972247307199653,9.931486769151853e-07,9.940820003781448e-07,-2.3482865267387823e-05,7.933099581547985e-05,-2.4382460988714447e-05,0.0019394214739315342
0.0,0.0,3324.41,0.0,52,0.0009876006404237346,385,374400,2.3297951189627274e-05,0.0,-7.831011505789228,2.57545058602154e-08,2.1972247697436624,-1.3312799002309005e-06,-1.3312799002309005e-06,-2.6553087996756994e-05,7.436793884676624e-05,-2.4914817157831214e-05,0.0011724253565438673
0.0,0.0,3324.41,0.0,53,0.0008533850625656394,384,381600,1.6566073033099903e-05,-4.870721110389948e-11,-5.47719984472744,1.061795336488406e-08,2.1972248528874108,2.2312008739540653e-06,2.231152167986411e-06,-3.05987271635858e-05,7.130316085751458e-05,-3.213479295036378e-05,0.001191248425247346
0.0,0.0,3324.41,0.0,54,0.001291225860471651,384,388800,2.71209755296559e-05,0.0,-5.761519782230967,2.3452417683364944e-08,2.1972243958806232,-8.242202568476206e-07,-8.242202568476206e-07,-2.6215475058979644e-05,0.00010566513317781208,-2.4588575002340686e-05,0.001048366002314922
0.0,0.0,3324.41,0.0,55,0.0010572064031237436,382,396000,2.1500363195944894e-05,3.3957657426716045e-10,-10.633105057770516,1.556066205777268e-08,2.19722461814336,-5.802343437236061e-07,-5.798947668236735e-07,-4.217673549499165e-05,8.633707148693503e-05,-4.062567208349788e-05,0.0016661750692945007
0.0,0.0,3324.43,0.0,56,0.0012210506480295723,382,403200,2.64605840408642e-05,1.1189583333977756e-10,-6.396425638549771,2.908070113085763e-08,2.1972245289606795,-1.600986121852001e-06,-1.6008742274767542e-06,-5.750690460619216e-05,9.037567212855853e-05,-5.4508124937430546e-05,0.0015078679924426341
0.0,0.0,3324.43,0.0,57,0.0010369072662882101,381,410400,2.2529742724786578e-05,4.002723337966548e-11,-7.448843003058874,3.1747280444931746e-08,2.197224848450176,2.4156704548032513e-06,2.4157104820440323e-06,-4.747552240075045e-05,7.008553746696254e-05,-4.856678780501526e-05,0.0013884369076410641
0.0,0.0,3324.43,0.0,58,0.0007780955315935643,381,417600,1.696111721255838e-05,0.0,-6.450889174689062,1.3752824732253676e-08,2.197224986531116,1.725183900259317e-06,1.725183900259317e-06,-3.560304688282302e-05,5.7301677498346764e-05,-3.674657919659285e-05,0.0008620033097001199
0.0,0.0,3324.43,0.0,59,0.0011569464563789163,380,424800,2.277033146831999e-05,1.0062873201377442e-10,-6.264871756043385,2.1053820196933943e-08,2.1972247118861588,7.126187828440436e-07,7.127194123694967e-07,-3.50962868673445e-05,8.840918545284614e-05,-3.4570925297646774e-05,0.001124914193190649
0.0,0.0,3324.43,0.0,60,0.0009677470781860864,379,432000,2.0074166774822218e-05,-3.445236422076429e-10,-6.214773804599015,1.873265936719077e-08,2.1972249023340367,1.243496805146265e-06,1.2431522794582866e-06,-3.3729612025455125e-05,6.997467684737321e-05,-3.3989771492288344e-05,0.002007975913479848
0.0,0.0,3324.55,0.0,61,0.0012243182423995562,378,439200,2.677596684257976e-05,3.156029274064845e-10,-13.741394793429071,2.4709630066446074e-08,2.1972245704654663,-1.4931771355527812e-06,-1.4928615327707777e-06,-4.741322050918709e-05,9.361855243414973e-05,-4.4371673639323e-05,0.0013321634960605495
0.0,0.0,3324.55,0.0,62,0.0008822498555476702,378,446400,1.8959293737337767e-05,2.909112358414253e-10,-5.992509772670331,1.6834559412492426e-08,2.197224889779217,2.6812336803005104e-06,2.681524589759995e-06,-6.108910509932944e-05,6.597637551659732e-05,-6.243530919178622e-05,0.0013306586297431406
0.0,0.0,3324.55,0.0,63,0.0009846033767124545,377,453600,2.2176762045679294e-05,-3.726770595828081e-10,-6.868736595678581,2.415138895956351e-08,2.197224895247707,1.8781703153007942e-06,1.8777976372148718e-06,-5.743190942036453e-05,7.026185579541912e-05,-5.888314818391006e-05,0.0015189273871250607
0.0,0.0,3324.55,0.0,64,0.0008780275691206813,376,460800,1.7111382478835234e-05,7.045041587142957e-11,-5.704520351281242,1.2758591893152335e-08,2.1972248634491014,7.611375090612204e-07,7.612079588997758e-07,-4.464655242133424e-05,6.830058105369742e-05,-4.4240940335156376e-05,0.001254599205335451
0.0,0.0,3324.55,0.0,65,0.0010427468597288174,376,468000,2.1376325555599375e-05,6.338627716533868e-10,-12.527861187230112,1.671792687825933e-08,2.197224691379753,6.493993786251892e-07,6.50033247925941e-07,-4.521935813911897e-05,8.184555662314963e-05,-4.511220320263843e-05,0.0017233253421843678
0.0,0.0,3324.55,0.0,66,0.0008982910365387123,375,475200,1.83486060288051e-05,-3.314926500493021e-10,-5.727466874576749,1.4158273144260384e-08,2.197224868999587,1.8372554946860964e-06,1.8369240022737405e-06,-4.513595367125308e-05,6.940112189934349e-05,-4.641989620332814e-05,0.0014924503038048081
0.0,0.0,3324.62,0.0,67,0.001071907754984089,375,482400,2.239528097008032e-05,2.2900369546791255e-10,-6.929959652020759,1.847131647648496e-08,2.1972245104170125,2.03054384670181e-06,2.0307728510728317e-06,-3.784960658646179e-05,9.025199636971308e-05,-3.934320010802093e-05,0.001613902079495295
0.0,0.0,3324.62,0.0,68,0.0008684961765846397,374,489600,1.7926894958961107e-05,0.0,-6.827113079977415,2.0502425894668228e-08,2.1972249276865097,2.114999978255624e-06,2.114999978255624e-06,-3.059445998490316e-05,6.103557937024106e-05,-3.298284920389513e-05,0.001562868172297073
0.0,0.0,3324.62,0.0,69,0.0007241984752066441,373,496800,1.3979246476904517e-05,5.709493914688816e-10,-6.568116628798858,8.155193948256764e-09,2.197225000161342,1.1043746959380062e-06,1.1049456441847116e-06,-2.2458987671932894e-05,5.8516269354776764e-05,-2.3155042226693856e-05,0.0019961596762259276
0.0,0.0,3324.62,0.0,70,0.0008768109548749172,373,504000,1.6660199846907377e-05,0.0,-5.857388145620861,1.1458573141228336e-08,2.1972248451955734,-1.8364319070861434e-07,-1.8364319070861434e-07,-2.2607956815580192e-05,7.214805510586972e-05,-2.1973808154786443e-05,0.0009546561080685388
0.0,0.0,3324.62,0.0,71,0.000806634775447795,373,511200,1.6325803234654178e-05,2.0269214455007994e-10,-8.647454110724587,1.3049652172416886e-08,2.1972249483116086,-5.167268624765216e-07,-5.165241703319714e-07,-2.7171177635863848e-05,6.587332369520929e-05,-2.567532030835782e-05,0.0015081772468809845
0.0,0.0,3324.59,0.0,72,0.0010422542168629346,373,518400,1.9558439120941792e-05,6.081965449785306e-10,-7.264190553180756,1.4222790145264855e-08,2.197224672067733,-2.089408262767688e-07,-2.0833262822188697e-07,-4.8918030743080304e-05,8.738810118850936e-05,-4.777074862691474e-05,0.0014450251051638704
0.0,0.0,3324.66,0.0,73,0.0006627507030728738,372,525600,1.3158344699124003e-05,3.761086664333391e-11,-8.669662139496161,8.450887676476429e-09,2.197225019193831,6.511655063668496e-07,6.512031172570544e-07,-4.652394855559688e-05,5.659405566215958e-05,-4.6508900890325734e-05,0.0015612621348903384
0.0,0.0,3324.66,0.0,74,0.0008375751093763511,372,532800,1.8305882926168726e-05,3.356646121548894e-10,-6.3173950837434285,1.795085576479202e-08,2.197224875988153,1.3421370260841678e-06,1.3424726902621022e-06,-6.104718123323335e-05,6.214458559786299e-05,-6.059966837369155e-05,0.001359569972170091
0.0,0.0,3324.66,0.0,75,0.0007171878955877117,372,540000,1.3836134111793053e-05,0.0,-6.27907176051821,9.995353582491526e-09,2.1972250341517583,2.0812022559256083e-06,2.0812022559256083e-06,-5.973633443072829e-05,5.6484604891368565e-05,-6.094479367675375e-05,0.0010875895469562346
0.0,0.0,3324.66,0.0,76,0.0009599651735496317,371,547200,1.7839864514630564e-05,-5.552702001902314e-11,-6.033518590656194,1.422842793722995e-08,2.19722483347132,3.0025332197986e-06,3.002477692778581e-06,-4.4668819735511634e-05,7.425978930244164e-05,-4.7655431528967335e-05,0.0011166489938734833
0.0,0.0,3324.66,0.0,77,0.0006495453984426706,371,554400,1.1948941583277044e-05,1.6502602679441875e-10,-6.301029893292321,6.118282888728143e-09,2.197225034038226,1.7411385839396747e-06,1.7413036106504897e-06,-3.80247483705413e-05,5.4034159678243065e-05,-3.91290171753806e-05,0.0017355177821420714
0.0,0.0,3324.77,0.0,78,0.0009926001748965698,371,561600,2.005585529125242e-05,0.0,-8.123409703736582,1.7166844100328363e-08,2.19722468130803,-9.161286443839302e-08,-9.161286443839302e-08,-3.546560589727831e-05,7.994099042891608e-05,-3.466952619178709e-05,0.0007877007514346596
0.0,0.0,3324.77,0.0,79,0.0008106356540807976,370,568800,1.7036833087322605e-05,-2.8325272991322787e-11,-6.606991208072693,1.773050273019068e-08,2.1972250055036846,1.061888105399382e-06,1.0618597800079671e-06,-3.681383350266798e-05,5.662212880921173e-05,-3.704248292020595e-05,0.001220944731744043
0.0,0.0,3324.77,0.0,80,0.0007290864248811669,370,576000,1.427310260523034e-05,0.0,-6.358059109572381,1.0716827108105547e-08,2.197225011870975,1.2291061945302225e-06,1.2291061945302225e-06,-3.1443478027448514e-05,5.60424700297463e-05,-3.189352999214183e-05,0.0009213109326187608
0.0,0.0,3324.77,0.0,81,0.0007070982375094785,370,583200,1.2254274205082885e-05,3.4370610061766155e-10,-7.462959534927966,7.652242642740524e-09,2.1972250311620654,5.785718723942746e-07,5.789155784948922e-07,-2.7110617436825297e-05,5.654503293084099e-05,-2.6760992105476956e-05,0.0009577116002933795
0.0,0.0,3324.77,0.0,82,0.0007244744341181695,370,590400,1.3527604992849346e-05,4.849374038131929e-10,-6.519128807045164,8.70645690524681e-09,2.1972250002906435,9.096250985253715e-07,9.1011003099486e-07,-3.349843891815648e-05,5.730570514014657e-05,-3.342519505922033e-05,0.0009647431234174424
0.0,0.0,3324.77,0.0,83,0.0009296976304691878,370,597600,1.8632228203418944e-05,-4.618018264087216e-11,-7.8462337653946,1.6268832051585773e-08,2.1972247510486174,1.2219876949312491e-06,1.2219415135061454e-06,-2.2728638430106897e-05,7.570406830134751e-05,-2.389803515091705e-05,0.00145456913389196
0.0,0.0,3324.81,0.0,84,0.0006657344575018136,369,604800,1.3645707395558243e-05,-1.670183398990351e-10,-9.283150001240786,1.1097955820200533e-08,2.197225045539715,-7.305757610185594e-07,-7.307427794887247e-07,-2.4593362405472297e-05,5.1728046360533275e-05,-2.3452167787853746e-05,0.0011966340046364473
0.0,0.0,3324.81,0.0,85,0.0007287725162299581,369,612000,1.5125065470956352e-05,0.0,-14.868744224631595,1.6708739937989407e-08,2.197225009392178,-9.902792652300435e-07,-9.902792652300435e-07,-3.760341462809443e-05,5.269030568575801e-05,-3.536182511775151e-05,0.0008642883901563921
0.0,0.0,3324.81,0.0,86,0.0006145345816787961,369,619200,1.221078265803262e-05,0.0,-13.722071067974685,8.227398446131182e-09,2.197225067905648,1.4418279448429763e-06,1.4418279448429763e-06,-3.969323545351034e-05,4.8029010107048184e-05,-4.0457397863979436e-05,0.0005468701684781767
0.0,0.0,3324.81,0.0,87,0.0009411323241353465,369,626400,1.7524542096942273e-05,0.0,-6.8265996011121155,1.2640025328728586e-08,2.197224885395595,4.472615820804068e-07,4.472615820804068e-07,-4.052245836892619e-05,6.982717025189981e-05,-3.9940003110520705e-05,0.00048549504015560314
0.0,0.0,3324.81,0.0,88,0.0006888744537321593,368,633600,1.3512025631057607e-05,0.0,-5.993594201235544,8.431145791100537e-09,2.1972250313323642,1.182752590649513e-06,1.182752590649513e-06,-3.520562518588122e-05,5.2757356740823436e-05,-3.574880047718609e-05,0.0003331986254571051
0.0,0.0,3324.94,0.0,89,0.0009004551970787043,368,640800,1.745782792398758e-05,0.0,-6.3291033839801,1.151370606535384e-08,2.1972247832824308,1.11851203632384e-06,1.11851203632384e-06,-2.7557985100602742e-05,7.331477308857829e-05,-2.8348372651155136e-05,0.00040244282642456635
0.0,0.0,3324.94,0.0,90,0.0007493166172892815,368,648000,1.870613128429614e-05,0.0,-7.717470070688181,1.7178810231798623e-08,2.197224969267845,3.0082629973675e-07,3.0082629973675e-07,-2.2781719065690035e-05,5.4193795882096787e-05,-2.369623912651155e-05,0.0002821456035280278
