q_loss,frames,avg_q_selected,P09:episode_rewards,P01:episode_rewards,PMM:episode_rewards,epoch_idx,rollout_prob_std,policy_gradient_loss,grad_norm,explained_variance,policy_loss,policy_gradient_bias_correction,avg_q_retraced,advantage_norm,fps,episode_length,policy_entropy,model_prob_std
6.793855912526567e-07,136800,0.00016189423011242287,0.0,0.0,0.0,19,0.003718917134654418,-4.194324292034752e-06,0.0003377322631875134,-4.211603757086254,-4.196271346954163e-06,-1.9470234521339126e-09,0.0001620125816415501,0.007567824735283104,448,3324.1111111111113,2.1972085770728094,0.0005900099573781995
3.664946652842935e-07,144000,0.00015412738887980886,0.0,0.0,0.0,20,0.0029618664122444036,-3.2720012530980677e-06,0.00020902363394235957,-4.409236755408938,-3.2720012530980677e-06,0.0,0.00015124129175303228,0.005579573540220273,442,3324.1111111111113,2.197214310036765,0.0004584517913434187
2.8233955228996224e-07,151200,0.00015759077031650542,0.0,0.0,0.0,21,0.003036164513624215,-1.1862218580992545e-05,0.00016663922305952097,-5.076272262183446,-1.1862861501579155e-05,-6.429339008274751e-10,0.00014924537561637432,0.004847227410978001,437,3324.1111111111113,2.1972173566509174,0.00038847536274366946
2.2548588589318917e-07,158400,0.0001580495565836086,0.0,0.0,0.0,22,0.0036929336397643346,-1.3983640983623719e-05,0.00014923983572766674,-5.032453537816723,-1.3984242586458522e-05,-6.016032667329969e-10,0.00014468803134361953,0.004523304042385746,432,3324.1111111111113,2.197218059027006,0.00037503494876469035
1.3704357610872522e-07,165600,0.00010882310483274681,0.0,0.0,0.0,23,0.002908047264519921,-6.635626471006295e-06,0.00011054997956548474,-5.24372063201342,-6.635950500112552e-06,-3.2402486305765977e-10,0.00010330207250839921,0.0032803051294449676,429,3323.8541666666665,2.1972208679077885,0.0002639739059757175
1.2289316211479382e-07,172800,2.7859662630394923e-05,0.0,0.0,0.0,24,0.0033148431153431513,-1.691347222950142e-06,0.00011725851322042016,-4.774129821743284,-1.6924636067276625e-06,-1.1163800385978935e-09,2.6264769373360724e-05,0.003409929476488503,425,3323.8541666666665,2.1972214559051726,0.00026370070553264035
9.670819447666453e-08,180000,2.3677298640980252e-05,0.0,0.0,0.0,25,0.0030986023076883893,-2.3061465042225646e-06,9.04855072461834e-05,-4.594591958633175,-2.306403918652372e-06,-2.574069192951236e-10,2.1560087897652858e-05,0.0028864946554249546,422,3323.8541666666665,2.1972220729551615,0.00022391948853495817
8.978354656218436e-08,187200,6.238538554611604e-05,0.0,0.0,0.0,26,0.0032991305540395538,5.687218094637487e-07,8.488436807305697e-05,-4.233326034646816,5.680859335000838e-07,-6.35883335263994e-10,6.551614397294927e-05,0.0030104053514133696,419,3323.8541666666665,2.1972221352751293,0.0002387070795102484
6.411948312736891e-08,194400,3.7747722063575506e-05,0.0,0.0,0.0,27,0.003776411197837296,-4.657857285963101e-06,6.975392081328719e-05,-4.118110859089599,-4.659006667092633e-06,-1.1493939682919647e-09,3.278134008117899e-05,0.0024230211892460073,414,3323.8541666666665,2.197222843724928,0.00018827364369263224
8.763487433208615e-08,201600,-1.0725602350457768e-05,0.0,0.0,0.0,28,0.002496439098073017,-1.1110004391438544e-06,7.806963181341597e-05,-4.206754207223181,-1.111454183776832e-06,-4.537475347306715e-10,-1.2098506904150118e-05,0.0027873028412478376,412,3324.2,2.197222148050707,0.00022487980770260493
5.3178572865153634e-08,208800,-5.896177990323353e-05,0.0,0.0,0.0,29,0.0027891719138421174,-2.5449128436052763e-06,6.05158933697788e-05,-4.043200519438143,-2.5454579935926507e-06,-5.451463369610111e-10,-6.231495353149428e-05,0.002128031720047282,410,3324.2,2.1972232291433547,0.00016742726425347966
6.372503971388051e-08,216000,-0.00014390823452123142,0.0,0.0,0.0,30,0.0024643172126937235,2.598048785171369e-06,7.606689726619746e-05,-3.792692622898748,2.5964005139325074e-06,-1.6482807550590094e-09,-0.00014521175194189825,0.002508888295170634,408,3324.2,2.197222832939612,0.0001917944773942518
5.431322915380762e-08,223200,-9.365736356009075e-05,0.0,0.0,0.0,31,0.0027190258045290145,1.7141382883708041e-06,6.0948846243126775e-05,-3.7772351409392386,1.7137642635590232e-06,-3.740226411948439e-10,-9.410689497272154e-05,0.0022439092793136188,406,3324.2,2.1972231742881596,0.0001744381179507698
5.6454135365051385e-08,230400,-0.00010939964552837034,0.0,0.0,0.0,32,0.002711356609107201,8.060731808877366e-08,6.06278816611604e-05,-3.9754053616239915,8.050196070669578e-08,-1.0535008883779303e-10,-0.00011211929721967963,0.0023019394806414353,404,3324.2,2.1972230640479493,0.00018081361873530316
5.791851222697297e-08,237600,-8.36274446022156e-05,0.0,0.0,0.0,33,0.0023808153426464035,7.657096252789159e-06,6.357206713014363e-05,-3.767940238326315,7.656917013038074e-06,-1.7923232563013756e-10,-7.644858794402164e-05,0.0023742776758924255,401,3324.2,2.1972230126555004,0.00018295040546981617
4.333911731055175e-08,244800,3.4471234870826494e-06,0.0,0.0,0.0,34,0.0024573792702907017,4.3723091364185585e-06,5.0283455854164196e-05,-4.251338885357427,4.372222551833938e-06,-8.658689371559609e-11,9.342492888240521e-06,0.0018877555991531941,399,3324.3055555555557,2.1972234992386914,0.00014866707962207627
4.0924859910929555e-08,252000,2.5784136512480026e-06,0.0,0.0,0.0,35,0.0024349467285955453,1.2827455733289756e-06,5.421414608963647e-05,-4.066311073470941,1.282653987528304e-06,-9.158643843321102e-11,4.650171272747014e-06,0.001987154466428988,397,3324.3055555555557,2.197223544451925,0.0001487975194870342
4.0464711932883286e-08,259200,7.069015255771879e-06,0.0,0.0,0.0,36,0.0019825127630525292,-1.8898233416979803e-06,5.3163534705553264e-05,-3.855719572122766,-1.8898814343863121e-06,-5.8092926236681595e-11,4.363092140297623e-06,0.001896273050484168,395,3324.3055555555557,2.19722366230513,0.00014317508922763483
3.8200085261081735e-08,266400,9.433744398843408e-07,0.0,0.0,0.0,37,0.001599815673601213,-9.337056764882125e-07,4.77717035406112e-05,-3.6824431309387795,-9.338035034707063e-07,-9.782455480587616e-11,-7.875779702805356e-07,0.002031712920217817,394,3324.3055555555557,2.197223499843053,0.000156623316532986
2.6737641371925403e-08,273600,-5.10686711374318e-06,0.0,0.0,0.0,38,0.002056918731271765,1.3127590153922176e-06,3.7985320860605795e-05,-4.39845794892443,1.3126498327187331e-06,-1.0918368579378872e-10,-3.6411440545716965e-06,0.0015153546217118465,393,3324.3055555555557,2.197224118243106,0.00011245797866475152
4.499328076432677e-08,280800,-1.6401198587281504e-05,0.0,0.0,0.0,39,0.002214920403059642,-1.6463857154764937e-06,5.294663168399543e-05,-3.976649367790373,-1.6464532757745905e-06,-6.756444743960533e-11,-1.9169517605550837e-05,0.002084682273269488,391,3324.214285714286,2.1972233334577904,0.00016323523817225087
2.330056468251494e-08,288000,-1.118079991491309e-05,0.0,0.0,0.0,40,0.002164104979782577,9.927508864937012e-07,3.551202763138494e-05,-4.624573797157833,9.927955351044356e-07,4.463558920623593e-11,-1.0680758675797444e-05,0.0013608420978585307,391,3324.214285714286,2.1972242804179114,0.00010359044979864733
4.118119160752232e-08,295200,-4.2711379673374986e-05,0.0,0.0,0.0,41,0.0019299840620774665,-1.0125630995880896e-06,5.753865803694199e-05,-3.8838724579554214,-1.0125740879377137e-06,-1.0987751748489022e-11,-4.544557836744651e-05,0.002089374476373394,390,3324.214285714286,2.197223628526012,0.00014785811454144158
2.3667269470920917e-08,302400,-1.8236952925866443e-05,0.0,0.0,0.0,42,0.0019149859989819281,-1.1115697103499257e-06,3.5984249352363816e-05,-4.033194627799685,-1.1115543307945182e-06,1.537755219456945e-11,-1.9936082002777947e-05,0.0014662453809352076,389,3324.214285714286,2.1972242090058702,0.00010767463744523338
2.6786781143430825e-08,309600,-3.352739487417069e-05,0.0,0.0,0.0,43,0.0015918576761541632,-7.600893716163781e-08,3.963361120262016e-05,-4.069888335105145,-7.600893716163781e-08,0.0,-3.389167529808265e-05,0.0016476087223319075,388,3324.214285714286,2.1972239279265358,0.000128216341906037
3.21148427676363e-08,316800,-3.713214236920665e-05,0.0,0.0,0.0,44,0.0017217131835321647,-6.311715893454161e-07,3.997992783165584e-05,-4.411709416205921,-6.311715893454161e-07,0.0,-3.920811971473389e-05,0.0016980602075394322,388,3324.214285714286,2.197223933594567,0.00012920118869545597
2.7611242819056285e-08,324000,-5.487060769337929e-05,0.0,0.0,0.0,45,0.001470682286788227,1.5393135650268181e-06,3.714013125670523e-05,-4.360002880206527,1.5393135650268181e-06,0.0,-5.4812115698620216e-05,0.001556431692482859,387,3324.3541666666665,2.1972240267971377,0.00011845139130993517
2.6516310037912523e-08,331200,-7.55504479309185e-05,0.0,0.0,0.0,46,0.002306028393492278,1.9710496513423793e-06,4.102625410681748e-05,-4.354390259791935,1.971102252473731e-06,5.2608704553196934e-11,-7.443415494356212e-05,0.0015849153867372756,386,3324.3541666666665,2.197224165816156,0.00011420647894840926
2.4657484200072728e-08,338400,-6.935435630718226e-05,0.0,0.0,0.0,47,0.0018346760247712917,1.9135600356021436e-06,3.785531415309479e-05,-4.270254238427632,1.9137365627830238e-06,1.765303036024978e-10,-6.962516111420572e-05,0.0014919509953224355,385,3324.3541666666665,2.197224206028792,0.00011253481119311084
1.839695583137007e-08,345600,-5.4961768497551455e-05,0.0,0.0,0.0,48,0.0014618623535203833,6.427258433126954e-08,3.3256853627368554e-05,-4.119960882408278,6.428578716269027e-08,1.3202634356150137e-11,-5.641760327596293e-05,0.0013791135348733483,385,3324.3541666666665,2.1972243935721263,0.00010453779653159602
1.97489935791039e-08,352800,-4.634444006822176e-05,0.0,0.0,0.0,49,0.0013812714669005988,1.812614157865635e-06,3.012044704029925e-05,-4.6156463200894615,1.812614157865635e-06,0.0,-4.479635117619067e-05,0.0012522698710173634,384,3324.3541666666665,2.197224447821814,9.597559017381158e-05
2.2331837586809645e-08,360000,-3.253523049305306e-05,0.0,0.0,0.0,50,0.0016512601698878999,2.313983701065221e-06,3.464140886004799e-05,-4.429613349362025,2.3140273914583233e-06,4.3692211753360814e-11,-3.0724246341400254e-05,0.0014881045304620843,383,3324.45,2.197224256878807,0.00011590555573616617
1.4974812682469755e-08,367200,-2.950029491995085e-05,0.0,0.0,0.0,51,0.0025582648155174983,-1.1559797214035426e-07,2.5767208434244507e-05,-4.817566143655904,-1.1544593694576168e-07,1.5204538905688736e-10,-3.079936656612152e-05,0.0011009152124960753,382,3324.45,2.197224657929764,8.15663179068052e-05
2.599119182367633e-08,374400,-3.7878373933080205e-05,0.0,0.0,0.0,52,0.0017792773856676613,3.526561587823344e-06,4.00489208975056e-05,-4.854951608729741,3.526597058116713e-06,3.5469852240529084e-11,-3.4257141868016745e-05,0.0015868323098517964,381,3324.45,2.1972241564402504,0.0001151504081032712
1.5095633260011583e-08,381600,8.461497128699959e-08,0.0,0.0,0.0,53,0.0017353626363602154,-2.865973678061501e-07,2.6980892379283592e-05,-5.049454285098761,-2.865973678061501e-07,0.0,1.234074380742935e-07,0.0011239876021595374,381,3324.45,2.197224641795512,8.414047271023106e-05
1.957688153929635e-08,388800,-1.4882137323345053e-05,0.0,0.0,0.0,54,0.0016654647141543441,-2.7118034709003627e-06,3.0557140795695394e-05,-4.886179218557146,-2.7118383348639308e-06,-3.4866012299517024e-11,-1.8103271579295527e-05,0.0013455455035859306,380,3324.45,2.19722429394722,0.00010489800388313597
1.8926371294969545e-08,396000,-1.6375754165331217e-05,0.0,0.0,0.0,55,0.0015257936163140227,8.422419363450483e-07,2.9723080902907542e-05,-5.278025739145658,8.422419363450483e-07,0.0,-1.562210548688618e-05,0.0012943113161190199,380,3324.45,2.1972243786709655,9.99198113402776e-05
2.516039794974478e-08,403200,6.8045284886578285e-06,0.0,0.0,0.0,56,0.0014851958708372056,1.4844667681154621e-06,3.3981878704992285e-05,-5.447852710138552,1.4844685163663886e-06,1.7500252790113456e-12,8.387652635814514e-06,0.0014422126790477176,379,3324.52,2.1972243219456344,0.00010781465927955594
1.6592051417789522e-08,410400,2.4640388304262508e-05,0.0,0.0,0.0,57,0.0014953931044603735,1.3590238450396416e-06,2.9534204612886485e-05,-5.20591167716753,1.3589929390021239e-06,-3.090603540285775e-11,2.6921877490910864e-05,0.0011954992127318903,379,3324.52,2.1972245819038814,8.780065578279724e-05
2.0580739637379746e-08,417600,2.979314266268837e-05,0.0,0.0,0.0,58,0.0012036057859363273,-2.462749310043308e-06,3.2568394188469156e-05,-5.480766024412933,-2.462749310043308e-06,0.0,2.738378835276298e-05,0.0013445224183714051,378,3324.52,2.1972243877535775,9.994366003172012e-05
1.4549163884766886e-08,424800,1.934875368548427e-05,0.0,0.0,0.0,59,0.0014398920418299895,-7.859987581551407e-07,2.602667388234359e-05,-5.325256670492667,-7.860012845293122e-07,-2.526517678197243e-12,1.9072156238452544e-05,0.0011950534066149476,377,3324.52,2.197224571310654,9.040028181344957e-05
1.2369005137770286e-08,432000,2.068332722942873e-05,0.0,0.0,0.0,60,0.0017466432037442172,9.464681469797115e-07,2.3180346172551746e-05,-5.345130412654271,9.464799067462053e-07,1.1756304140063555e-11,2.2377493375664745e-05,0.0009981687626279103,377,3324.52,2.1972247246775045,7.795378855962193e-05
1.9632139104957687e-08,439200,3.853771345371382e-05,0.0,0.0,0.0,61,0.0020468476194516177,-2.56417748425794e-07,2.953278871327443e-05,-5.563240635887025,-2.566103929377768e-07,-1.9264844823012572e-10,3.9651924182736914e-05,0.001328044747875422,376,3324.6,2.1972243611869358,0.00010475289465669824
1.1511032978860313e-08,446400,2.9277979286407104e-05,0.0,0.0,0.0,62,0.0018240101082062845,-3.3660480683854185e-06,2.1554920019025174e-05,-5.626363542552979,-3.3661700030157127e-06,-1.2193463029398623e-10,2.5958714441111666e-05,0.0009271568961198753,376,3324.6,2.197224851193882,6.868326566417534e-05
1.649316707154373e-08,453600,8.801878983568092e-06,0.0,0.0,0.0,63,0.002197206547123668,-1.1733201756565262e-07,3.142971791306814e-05,-5.313388878513896,-1.1735437814253476e-07,-2.2361209907538282e-11,8.863102778874807e-06,0.0012595111863440793,375,3324.6,2.197224537503152,9.063488374116998e-05
1.562347463374522e-08,460800,1.1811889366648534e-07,0.0,0.0,0.0,64,0.0015981675211585908,-7.680677483400569e-07,2.4645303468027212e-05,-5.375719882123685,-7.680748556621952e-07,-7.1026273597131325e-12,-6.174659479300271e-07,0.0010534192914284182,374,3324.6,2.197224655031527,7.838935389406322e-05
1.1668093965418198e-08,468000,-6.828237295957222e-06,0.0,0.0,0.0,65,0.0011682043305038874,-8.463583680094852e-07,2.2078932268762426e-05,-5.174971859808322,-8.463583680094852e-07,0.0,-8.519192905298708e-06,0.0010473237048558,374,3324.6,2.1972247798354534,8.079643738809378e-05
1.1201830646904258e-08,475200,-1.796509768519894e-05,0.0,0.0,0.0,66,0.0013699417740389269,2.8273478314490783e-07,2.089942753943622e-05,-5.745236000904329,2.8273036199010754e-07,-4.423533453115327e-12,-1.8074938868324797e-05,0.0009459170256623446,374,3324.6,2.197224743195942,7.24181187660637e-05
1.4705493428724553e-08,482400,-4.873710129727831e-06,0.0,0.0,0.0,67,0.0017497892032213589,1.9161582368106576e-06,2.4139748210975063e-05,-5.382737529526943,1.916117081228012e-06,-4.11553791046515e-11,-2.687126653469141e-06,0.001097204064596924,373,3324.72,2.197224660900535,8.610376918378584e-05
1.17828913442046e-08,489600,7.72850996116976e-06,0.0,0.0,0.0,68,0.0010985633446970525,5.457884854787283e-07,2.1911369448929746e-05,-5.679588179740268,5.457884854787283e-07,0.0,8.340274185565895e-06,0.0009433987694734757,372,3324.72,2.197224773744828,7.248344850869339e-05
1.2939833497253135e-08,496800,1.317618279620399e-05,0.0,0.0,0.0,69,0.0011702079101789079,-7.213514305023004e-07,2.5037925681463083e-05,-7.742931305760086,-7.213514305023004e-07,0.0,1.1891715581572387e-05,0.0010211698806763684,372,3324.72,2.197224721223933,7.57941367328757e-05
1.1114537223119392e-08,504000,-3.263312635171347e-06,0.0,0.0,0.0,70,0.0020072464107581483,1.111281619002557e-06,2.1323869149840673e-05,-4.982902902043055,1.111280740834895e-06,-8.781044487217293e-13,-2.1931334681470564e-06,0.0009937832123887347,372,3324.72,2.197224798855328,7.793823164850441e-05
1.08568650701947e-08,511200,-1.3277634602242018e-06,0.0,0.0,0.0,71,0.001219074443791183,-7.048862329773495e-07,1.9574627527970125e-05,-5.443040708993249,-7.049033213722461e-07,-1.708827153853084e-11,-2.2112735431795703e-06,0.0008888418601808689,372,3324.72,2.1972249181222434,6.521522842023034e-05
1.677103186582818e-08,518400,-1.4781581001754616e-05,0.0,0.0,0.0,72,0.0010856310549900354,6.553163156917929e-07,2.6204185611996806e-05,-5.130177319456661,6.55284616769787e-07,-3.1699599981986164e-11,-1.431160473060123e-05,0.0012345844980460705,371,3324.7,2.197224507804901,9.781014230691018e-05
8.65592074822635e-09,525600,-1.3292343516455079e-05,0.0,0.0,0.0,73,0.0013663643536748595,4.7218387055726616e-08,1.810568465592177e-05,-6.104596090543839,4.714806492538554e-08,-7.032153230094688e-11,-1.373569067598488e-05,0.0008229740560249959,371,3324.74,2.1972249617778434,6.29720076707414e-05
1.3020627360957052e-08,532800,-4.51665025993054e-06,0.0,0.0,0.0,74,0.0010365158546209213,8.101840240245327e-08,2.655969858927378e-05,-4.928064022915703,8.097806631242964e-08,-4.0335944461055026e-11,-4.784288556758988e-06,0.0010874776104662042,371,3324.74,2.197224717405107,8.004302578246864e-05
1.300487113673048e-08,540000,-1.7082574746068314e-05,0.0,0.0,0.0,75,0.0011121293679143183,-5.233061969889266e-07,2.2179205564651803e-05,-5.67272075883926,-5.233061969889266e-07,0.0,-1.8285945541436823e-05,0.0009562064702930954,370,3324.74,2.1972248265478345,7.157609517019099e-05
1.0053674177677475e-08,547200,-2.838752783046197e-05,0.0,0.0,0.0,76,0.0009400713194676003,1.4435369536282826e-06,2.0028475338742328e-05,-4.986349968815606,1.4435369536282826e-06,0.0,-2.7816916961506247e-05,0.000965314241372927,370,3324.74,2.197224820095395,7.78281914310016e-05
9.231754062669811e-09,554400,-2.22461049258666e-05,0.0,0.0,0.0,77,0.0009695177249075042,7.138753704032702e-07,1.80606254484919e-05,-5.456347409959823,7.138753704032702e-07,0.0,-2.2026466857059605e-05,0.0008472682404819698,370,3324.74,2.1972249596459523,6.457790981449935e-05
1.3545781832762335e-08,561600,-1.6805775228474075e-05,0.0,0.0,0.0,78,0.0016454185917396695,7.3330596434232e-07,2.238330805564494e-05,-5.392288934033384,7.332438635388081e-07,-6.20978873260785e-11,-1.5576112691473016e-05,0.0010134437790615717,370,3324.75,2.1972247003972845,8.245781737121242e-05
8.358393939604282e-09,568800,-1.2765263375873898e-05,0.0,0.0,0.0,79,0.0010160761819149786,-6.339501576347876e-07,1.7399526816219043e-05,-5.105793388174841,-6.340079067587889e-07,-5.7748228421417024e-11,-1.3785909589234954e-05,0.0008206639507031286,369,3324.75,2.1972249529578467,6.0136833082174387e-05
1.2270175595712483e-08,576000,-2.1080929286270813e-05,0.0,0.0,0.0,80,0.0013846819411700352,-9.040270346282064e-07,2.4325392436223995e-05,-4.949372943119397,-9.0407940573319e-07,-5.237117899841653e-11,-2.2840006614973704e-05,0.0010327918769770703,369,3324.75,2.197224816178519,7.68355147421235e-05
1.0136699484447549e-08,583200,-2.426961875223107e-05,0.0,0.0,0.0,81,0.0012333737066156031,2.2505706036572297e-06,1.9610567177109376e-05,-5.182581072758746,2.2505576198624496e-06,-1.2985351312740553e-11,-2.2272387232283737e-05,0.0009197406322879253,369,3324.75,2.1972248848500078,6.940520662860992e-05
8.5959969853351e-09,590400,-1.5901005952537734e-05,0.0,0.0,0.0,82,0.0011383997436806813,1.2100626520657824e-06,1.75597656557709e-05,-4.946617309725473,1.2100328630826505e-06,-2.979011703985179e-11,-1.4547077020469656e-05,0.0008414095579836801,368,3324.75,2.1972249048601378,6.600957279424523e-05
1.2803839417539389e-08,597600,-3.859877465626956e-06,0.0,0.0,0.0,83,0.0009872132583895008,3.0992525325242266e-07,2.1817910064078324e-05,-5.239565884196569,3.0992525325242266e-07,0.0,-3.484413515273928e-06,0.0010362625199472643,368,3324.75,2.197224779904835,7.988813996444295e-05
7.632074917214476e-09,604800,-9.563985754232542e-06,0.0,0.0,0.0,84,0.0007909680567063417,-9.247314122247623e-08,1.6088896057530966e-05,-5.072262237816261,-9.247314122247623e-08,0.0,-1.0148937557211734e-05,0.0007682215094937226,368,3324.76,2.197224959078289,5.780471262890762e-05
9.602353439053887e-09,612000,2.1623836258256641e-07,0.0,0.0,0.0,85,0.0007498557613589295,9.71943417917613e-07,2.0492634026477597e-05,-5.164181332487278,9.71943417917613e-07,0.0,1.2301244386522344e-06,0.0009234198032924517,367,3324.76,2.197224917843859,6.919983462327365e-05
9.28858519142438e-09,619200,-4.5874396209439755e-06,0.0,0.0,0.0,86,0.0006047962747277054,-5.818089060867968e-07,1.810672241277413e-05,-5.224873144040032,-5.818089060867968e-07,0.0,-5.315145642443313e-06,0.0008295622416401797,366,3324.76,2.197225006071348,6.177137702763958e-05
9.36836933763577e-09,626400,4.3864324281261795e-06,0.0,0.0,0.0,87,0.0005938166579362611,2.2663125818535553e-07,1.9132405230183674e-05,-5.131088830261003,2.2663125818535553e-07,0.0,4.311108112711123e-06,0.0009267717568778492,366,3324.76,2.1972248853703658,7.163713884022993e-05
7.1508044889186554e-09,633600,7.652106393820529e-06,0.0,0.0,0.0,88,0.0005711282165386907,9.890728802056666e-08,1.5508205032747305e-05,-5.127505527841984,9.890728802056666e-08,0.0,8.23525552874477e-06,0.0007495630070924462,366,3324.76,2.197224927677049,5.882216364427141e-05
1.0239791689405844e-08,640800,1.0321723330406485e-05,0.0,0.0,0.0,89,0.0004847007880809444,3.5614214263229517e-07,1.8870015323524155e-05,-4.847791865468024,3.5614214263229517e-07,0.0,1.0891451082579024e-05,0.0009169138021446535,365,3324.84,2.1972247822385618,7.366531946863375e-05
5.731100891932377e-09,648000,1.84791790078229e-05,0.0,0.0,0.0,90,0.00040046652158486973,-3.5614438490408404e-07,1.43477620126076e-05,-5.09778935837052,-3.5614438490408404e-07,0.0,1.8461886694653938e-05,0.0006821960238982958,365,3324.84,2.197225009682317,5.295009824434691e-05
9.738492633096953e-09,655200,2.545817300100334e-05,0.0,0.0,0.0,91,0.0003591752797624377,-1.8911119207597096e-06,2.0004372250925394e-05,-4.844080347933409,-1.8911119207597096e-06,0.0,2.3682771879838388e-05,0.0009194192236453854,365,3324.84,2.1972249631324945,6.753147494492645e-05
