policy_entropy,PMM:episode_rewards,fps,epoch_idx,P09:episode_rewards,value_loss,grad_norm,episode_length,explained_variance,frames,policy_loss,P01:episode_rewards,advantage_norm
1.3707821047306061,1.12,261,53,3.0,0.004971651674786699,0.13652356520006217,168.61,-0.17710564851760865,424000,-0.00034808990683814044,0.0,0.7561017674952746
1.3712566649913789,1.11,261,54,3.0,0.004830900630840915,0.1432480146934642,167.68,-0.3540647929906845,432000,-0.0008355149824637919,0.0,0.749495415315032
1.3734450566768646,1.18,261,55,3.0,0.004955304303148295,0.14148011473379737,172.11,0.03059891641139984,440000,-0.00017348949832012294,0.0,0.7410099817812443
1.3824340856075288,1.13,261,56,3.0,0.004614862411253853,0.1457105608951733,171.76,-0.10849218487739563,448000,-0.0007855479861609638,0.0,0.7360341961681843
1.3806488943099975,1.23,261,57,3.0,0.006179752025491325,0.1607981104312975,176.77,0.2307959431409836,456000,0.00040450086205964905,0.0,0.8905516031384468
1.3806551563739777,1.53,261,58,4.0,0.004579054564528633,0.15262669071678497,188.12,0.18873460233211517,464000,-0.00028547151991006105,0.0,0.7435727651417255
1.3828824055194855,1.3,262,59,3.0,0.003636017287935829,0.12781519001081112,178.05,0.1946905291080475,472000,0.000399249503025203,0.0,0.6612208203971386
1.3837195098400117,1.21,262,60,3.0,0.004472059779291157,0.142272053039147,174.1,-0.47215644776821136,480000,-0.0018846323089383077,0.0,0.7108178646862506
1.384690990447998,1.14,262,61,3.0,0.004070701919845305,0.1327776926477984,172.91,0.016855790615081787,488000,0.0005108003903660574,0.0,0.6783823519200086
1.383906614780426,1.08,262,62,3.0,0.004677650991870905,0.1374670008670921,172.92,0.1334216982126236,496000,8.885712064511608e-05,0.0,0.7283028404414654
1.3833114385604859,1.3,262,63,4.0,0.0051215697062434624,0.15014353395597538,182.49,0.2232078105211258,504000,-0.0002449154292116873,0.0,0.76192287966609
1.3824544286727904,1.61,262,64,4.0,0.005079037636969588,0.14164991146756795,193.15,-0.00208237886428833,512000,1.9791824597632514e-05,0.0,0.7792455860972405
1.3785548937320709,1.79,262,65,4.0,0.0052356417312694244,0.13733652574716848,197.98,0.44509844958782196,520000,0.00020604011544492096,0.0,0.8108473995327949
1.3815739703178407,1.68,263,66,4.0,0.005842790169554064,0.17373457710443518,193.7,-0.38566747307777405,528000,-0.0006233535161300097,0.0,0.8508118741214276
1.3803101038932801,1.36,263,67,3.0,0.0038627849289332517,0.1307461571551584,181.12,-0.014857871532440186,536000,5.392823066358687e-05,0.0,0.6810186012089252
1.3824620532989502,1.36,263,68,3.0,0.004491955864214105,0.13434132829121945,181.92,0.14897386550903322,544000,0.000505256139440462,0.0,0.7363051389157772
1.383656885623932,1.49,263,69,3.0,0.004539487087749876,0.13056902690595257,186.57,0.09898033797740936,552000,3.0549285656888967e-05,0.0,0.7434010390937328
1.3827804803848267,1.48,263,70,3.0,0.005803315944067435,0.1668477841036148,185.1,0.3534351187944412,560000,-0.0010014614094689023,0.0,0.820652776658535
1.3853362488746643,1.51,264,71,4.0,0.00330550270358799,0.10753893646077056,184.87,-0.320296556353569,568000,0.00018396777770249173,0.0,0.6078175500035286
1.383747032880783,1.4,264,72,3.0,0.004612592428602511,0.14024444988422238,181.75,0.3160994482040405,576000,0.00021762923686765133,0.0,0.7806257192790508
1.3760249042510986,1.26,264,73,3.0,0.0041555785703531,0.13408149684820875,175.87,-0.5487259250879287,584000,-1.3094414425722789e-05,0.0,0.7057591564953327
1.3779194176197052,1.04,264,74,3.0,0.004276271078924765,0.13295343670717835,168.27,-0.24883396685123443,592000,-1.8708479619817807e-05,0.0,0.6952396559715271
1.3832760643959046,1.07,264,75,3.0,0.003779514874404413,0.12034861186311374,170.9,0.18092835009098052,600000,3.761801548535004e-05,0.0,0.6511152052879333
1.3848866879940034,1.31,265,76,3.0,0.0032578939126688055,0.11478790431608553,181.18,0.3854858165979385,608000,-0.0004949319930165075,0.0,0.6327123366296291
1.384645926952362,1.25,265,77,3.0,0.004450731406686828,0.1315827991427378,178.18,-0.20799406230449677,616000,9.649898012867197e-05,0.0,0.6929792098701
1.381299796104431,1.29,265,78,3.0,0.005483248701712001,0.15643129311123743,178.09,0.15428044855594636,624000,0.00032451579259941356,0.0,0.7891983248293399
1.3815754652023315,1.34,265,79,3.0,0.004635955766716506,0.13225195581222995,179.69,0.26911828219890593,632000,-0.00038752152267989003,0.0,0.7043465823680163
1.381665756702423,1.5,265,80,3.0,0.004971358365874039,0.13622502931313157,184.44,0.4387044578790665,640000,0.00029164691499317997,0.0,0.7508719423413277
1.3804131424427033,1.56,265,81,4.0,0.0035591648225090466,0.1172187558986251,186.7,0.38370550990104674,648000,-9.102327996515669e-05,0.0,0.6569189271330833
1.3838911044597626,1.16,265,82,2.0,0.003503775995959586,0.10154396858319956,171.03,-0.262965247631073,656000,-0.00028412351890438,0.0,0.6155098323523999
1.3816285645961761,1.0,265,83,2.0,0.003977914980569039,0.12111103693709141,166.61,0.009540903568267822,664000,0.00035649409954203293,0.0,0.6599857150018216
1.380998089313507,0.92,265,84,2.0,0.0023929322684853103,0.0932434615317959,164.49,-0.0973078602552414,672000,-0.0007141929055796936,0.0,0.5135952723026276
1.38244992852211,0.83,265,85,2.0,0.0033414621450356206,0.11818788950042712,160.34,-0.05021211326122284,680000,0.00025833299179794266,0.0,0.6213927835226059
1.377133674621582,1.1,265,86,3.0,0.004002345322805923,0.12172176113710811,170.72,0.12896530449390411,688000,-0.00048260344796290154,0.0,0.687688235938549
1.3787556493282318,1.06,265,87,3.0,0.0028666836116462945,0.10268441730829299,168.29,-0.0743945962190628,696000,8.007682190509513e-06,0.0,0.5563027218729257
1.3807338345050812,0.93,265,88,2.1000000000000085,0.003316625794977881,0.10681461644366214,162.84,-0.09199234306812286,704000,0.0003411169022729155,0.0,0.6110198564827443
1.3797808504104614,1.05,265,89,3.0,0.0034116680453007576,0.11794306938073058,168.08,-0.6208059531450272,712000,0.00023169166088337078,0.0,0.6314819201827049
1.3792210507392884,0.9,265,90,2.1000000000000085,0.00349450713765691,0.1134275164192663,162.91,0.20271583199501036,720000,-0.00040185564814237295,0.0,0.6171131653338671
1.383877111673355,1.11,265,91,3.0,0.004554176749370527,0.12722757294486878,171.86,0.3214525634050369,728000,-0.00016588056838372721,0.0,0.7380718602240086
1.383680294752121,1.53,265,92,3.0,0.004051318675192306,0.12526618412116883,189.38,0.32455173552036287,736000,0.0009519732481567189,0.0,0.6975187274813652
1.3832744920253754,1.28,265,93,3.0,0.0031433555549301674,0.10055544256568835,179.6,0.29709289968013763,744000,-0.0007057352043921128,0.0,0.5825893065333366
1.3828537011146544,1.38,265,94,4.0,0.004297947290760931,0.1205130837316871,182.62,0.5737794601917267,752000,-0.00023271390862646512,0.0,0.7234724551439286
1.3841308963298797,1.55,265,95,4.1000000000000085,0.003891152954529389,0.10946099923579129,190.22,0.04697548091411591,760000,0.0003912354388739914,0.0,0.6594680565595626
1.3849725532531738,1.5,265,96,4.1000000000000085,0.004984619014212512,0.1312287661907275,190.29,0.1628394329547882,768000,-0.0003320775623433292,0.0,0.7413213539123535
1.384453423023224,1.44,265,97,4.0,0.004393674989405554,0.12402294726464025,185.52,-0.09796334624290466,776000,5.123638387885876e-05,0.0,0.7109450253844262
1.3844740498065948,1.13,265,98,3.0,0.00253683014670969,0.08780267304164564,172.23,-0.06765619516372681,784000,0.0007034934419789351,0.0,0.5169924042373896
1.3844266581535338,1.19,265,99,3.0,0.0031240681813505945,0.09899877078341461,175.25,0.4702825659513474,792000,-0.0004668287220192724,0.0,0.6043868310749531
1.383015215396881,1.54,265,100,4.0,0.003827228867521626,0.11981472652640812,187.27,0.49174304723739626,800000,-0.0004654737455439317,0.0,0.6575225993990899
1.3843569695949554,1.6,265,101,4.0,0.0040330803624237885,0.11849550069266211,189.46,0.27463268280029296,808000,-0.0002936270133432117,0.0,0.6914185006916523
1.3849235630035401,1.44,265,102,4.0,0.0026302845917234663,0.09763732273616119,184.11,0.14880741238594056,816000,0.00029986425943206996,0.0,0.5696323019266128
1.3848802089691161,1.21,265,103,3.0,0.003169565281496034,0.10946945689453576,174.39,0.10935818910598755,824000,0.00034386933490168306,0.0,0.5990208680927753
1.3852801096439362,1.08,266,104,2.1000000000000085,0.003170743181544822,0.11237283631309104,170.43,0.10614368617534638,832000,-0.0002990534677519463,0.0,0.6090863446891308
1.3840608072280884,1.19,266,105,3.0,0.0031547835114906775,0.10841843747670075,175.51,0.3988217526674271,840000,-0.0005076124856714159,0.0,0.6166945178806782
1.3825511837005615,1.57,266,106,4.1000000000000085,0.004412543955986621,0.12621671932373488,190.09,0.6026010620594024,848000,-1.793643459677696e-05,0.0,0.696654267013073
1.3839663422107698,1.62,266,107,4.0,0.0036260008249155364,0.10664919772672242,190.35,0.30737524688243867,856000,0.0004759987731176807,0.0,0.6336919998377561
1.384573163986206,1.35,266,108,3.1000000000000085,0.003128113805141766,0.10810352571026519,179.37,0.516039297580719,864000,-0.0005936721110992949,0.0,0.5946583539247513
1.384723892211914,1.2,266,109,3.0,0.00309360210718296,0.09897621989365843,175.28,0.5402109146118164,872000,0.0008129406177613418,0.0,0.5699992195516824
1.3848478877544403,1.19,266,110,3.0,0.0025291126958472887,0.09820145560632577,174.09,0.24056536734104156,880000,-0.0004733904718887061,0.0,0.5479346262663602
1.382141352891922,1.26,266,111,3.0,0.0036804039278649724,0.10067508358202888,174.17,0.2540083366632462,888000,0.0002370026760036126,0.0,0.6312174679338932
1.382694869041443,1.6,266,112,4.1000000000000085,0.004047289939553594,0.12436431071400421,187.82,0.4645038038492203,896000,-0.0007811387872789055,0.0,0.683242157548666
1.3831673550605774,1.66,266,113,4.1000000000000085,0.003024594924863777,0.09704531954904246,192.54,0.5188095939159393,904000,0.00038147120401845315,0.0,0.5738239296525717
1.3843080639839171,1.63,266,114,4.0,0.004222638437131537,0.12607554091770112,190.17,0.4233774882555008,912000,-0.0002577472649863921,0.0,0.6964964447170496
1.3843054044246674,1.55,266,115,4.0,0.0038672553396463627,0.12147169682376399,185.36,-0.24425851464271545,920000,0.0004345673433999764,0.0,0.6816902178525924
1.3848763275146485,1.32,266,116,4.0,0.0028634274963405914,0.09263987398666577,179.34,0.42139289021492005,928000,-0.0002987257979111746,0.0,0.5583715383708477
1.3852400994300842,1.21,266,117,3.0,0.002819260664837202,0.09548432977486813,176.26,0.4871903854608536,936000,0.00015904562736977822,0.0,0.5634250853955746
1.385192766189575,1.17,266,118,3.0,0.002928914602853183,0.09827886845833435,172.41,0.3312059134244919,944000,0.00028086449892725793,0.0,0.5905499143898487
1.373759607076645,1.35,266,119,4.0,0.0050657407548715125,0.13696930899236556,177.67,0.2774418842792511,952000,-0.00040777723777864596,0.0,0.7753957121819258
1.3800717878341675,1.45,266,120,4.0,0.002628223167557735,0.09569649630222644,182.59,-2.5002038913965223,960000,0.00039965829331777057,0.0,0.5460255942493677
1.3845847594738006,1.22,266,121,3.0,0.0035290148952844902,0.1121897833717186,177.13,0.27613821387290954,968000,-0.00033189975289133145,0.0,0.6220758034288884
1.382307858467102,1.21,266,122,3.0,0.003771723424142692,0.11725479532550481,175.99,0.2988686376810074,976000,0.0001597522635347559,0.0,0.6589729969203472
1.3823795163631438,1.24,267,123,3.0,0.0033125317053782056,0.10505897014469244,174.46,0.047213490009307864,984000,-0.00040788134967442605,0.0,0.6191398357599973
1.385269603729248,1.12,267,124,3.0,0.0031843348631082334,0.10051064597024723,171.74,0.29941000521183014,992000,0.00014304683136288077,0.0,0.6037971555441618
1.3847049570083618,1.39,267,125,4.0,0.0034974788969702785,0.1143441299667877,181.96,0.3481540369987488,1000000,7.410343896481208e-05,0.0,0.6420586851984262
1.384615136384964,1.24,267,126,3.0,0.0021062748926851784,0.07791153015795943,175.59,0.5356937563419342,1008000,2.5856065858533838e-05,0.0,0.4649814233928919
1.3838898134231568,1.2,267,127,3.0,0.003140999918759917,0.10575792084756877,178.35,0.24762343525886535,1016000,-9.615414979634807e-05,0.0,0.607343184351921
1.3821744263172149,1.39,267,128,3.1000000000000085,0.0029556937473535073,0.10019952221250909,184.28,0.3345994544029236,1024000,0.0001359042729018256,0.0,0.5928206283599138
1.3805925595760344,1.38,267,129,3.0,0.004032384116871981,0.11689944027116621,182.84,0.32592765867710116,1032000,0.00017011559837555977,0.0,0.6942593913525343
1.3842446637153625,1.44,267,130,3.0,0.002798145807828405,0.10352697586524823,185.86,0.20685347199440002,1040000,0.0004845683088933583,0.0,0.5632812321931123
1.383963210582733,1.33,267,131,3.0,0.003550745726679452,0.10391581467624715,182.56,0.3282145071029663,1048000,-0.0006789202809886774,0.0,0.6294559448957443
1.3821665751934051,1.3,267,132,3.1000000000000085,0.0024939289948088116,0.08637572512307626,179.76,0.16273193895816804,1056000,-0.00024200615735026076,0.0,0.5270672581344843
1.38220520734787,1.25,267,133,3.1000000000000085,0.0031316265623900106,0.10662144963772657,177.01,0.4648279732465744,1064000,-0.000854667723106104,0.0,0.6089730435609817
1.3821257638931275,1.17,267,134,4.0,0.002429286150254484,0.0850417925127959,175.39,0.16841259360313415,1072000,-1.2690320145338774e-05,0.0,0.504717079848051
1.3848561179637908,1.3,267,135,3.1000000000000085,0.0028844384273543256,0.09863156431886846,179.23,0.3170430386066437,1080000,-0.00014124348323093727,0.0,0.5863368585705757
1.3839989030361175,1.31,267,136,3.0,0.0032728214864619076,0.09930764369127348,179.06,-1.0058656823635101,1088000,7.480261847376823e-05,0.0,0.6043502486497164
1.3846459376811981,1.44,267,137,3.0,0.0029636870429385455,0.09954253016984467,184.81,0.5151203149557113,1096000,-7.16674314753618e-05,0.0,0.5783511909842491
1.3843401181697845,1.38,267,138,4.0,0.002838457725520129,0.094983783815135,180.13,0.2562711763381958,1104000,-0.00024681237675395096,0.0,0.5648090454190969
1.3820066678524017,1.27,268,139,3.0,0.002812156889704056,0.0997180397242429,175.44,0.2623642212152481,1112000,-0.00021184942830586805,0.0,0.5797603434324264
1.3834846484661103,1.29,268,140,3.0,0.003911793869556277,0.1164033979103367,177.52,0.2226782977581024,1120000,7.657564303372055e-05,0.0,0.6735362399369478
1.3851704621315002,1.23,268,141,3.0,0.0030912736682512333,0.10099426925656514,175.52,0.20374498546123504,1128000,0.00021297024766681716,0.0,0.6013148083537817
1.3846927762031556,1.24,268,142,3.0,0.0026927815740054937,0.08989086635878872,178.26,0.11443011701107025,1136000,2.4614930152893068e-05,0.0,0.540026463791728
1.384919717311859,1.37,268,143,3.1000000000000085,0.0031204049942607525,0.10766186911016298,183.95,0.24463276088237762,1144000,-0.0004697162549564382,0.0,0.6037856316566468
1.3841819179058075,1.28,268,144,3.0,0.002864479566342197,0.08847330377015666,180.44,0.11469715297222137,1152000,1.039301059790887e-07,0.0,0.5728552667796611
1.3851460194587708,1.33,268,145,4.0,0.002780667694678414,0.0902156657344217,180.43,0.4596544390916824,1160000,0.0004802116029168246,0.0,0.5591933113336564
1.3854407560825348,1.49,268,146,4.0,0.00283126753551187,0.09600003784276646,185.15,0.4569610494375229,1168000,-0.0003029999599675648,0.0,0.5704875365644694
1.3828350067138673,1.4,268,147,3.0,0.002734721417509718,0.08884243642699355,182.33,0.5210105937719345,1176000,-2.409204258583486e-05,0.0,0.5635611428320408
1.3845700204372406,1.12,268,148,3.0,0.0023985396868374666,0.09116497158112981,171.09,0.08072884023189544,1184000,0.00017066975444322453,0.0,0.5157970900088549
1.385040214061737,1.06,268,149,3.0,0.0033721241826424374,0.10287228992028755,169.16,0.4705942630767822,1192000,-6.649748829659074e-05,0.0,0.6312767390161753
1.3854333078861236,1.26,269,150,3.0,0.002498857148311799,0.08269196892105306,177.54,0.3388641530275345,1200000,-0.00038622958163614385,0.0,0.5298410765081644
1.3845077300071715,1.32,268,151,4.0,0.002191381365446432,0.07290955944552435,180.18,0.45052640318870546,1208000,0.0003399740089662373,0.0,0.48711223728954794
1.3831980443000793,1.47,269,152,4.0,0.0035413243547372988,0.10613170024731312,185.63,0.5855509150028229,1216000,-0.0002866538475791458,0.0,0.6389384607970715
1.3801162886619567,1.53,268,153,4.0,0.0019770863877783995,0.08094924848251654,187.71,-0.9653454077243805,1224000,-0.00030684717057738453,0.0,0.4800571048259735
1.3843172538280486,1.51,269,154,4.0,0.0025439827266382055,0.08805700315859127,187.28,0.6770596528053283,1232000,0.00033079019834985956,0.0,0.5595878508687019
1.385299972295761,1.74,269,155,4.0,0.0033960483093687798,0.10141424043632011,192.59,0.54981749355793,1240000,0.0006111242759652669,0.0,0.6183727142959833
1.385496904850006,1.54,269,156,4.0,0.0027522737230174245,0.0946805891039887,185.94,0.14351215720176697,1248000,-0.0003908570364001207,0.0,0.5439188423752784
1.3852009177207947,1.19,269,157,3.0,0.002550262081931578,0.08496595103577988,176.99,0.6566051214933395,1256000,0.00040666825766692225,0.0,0.5316596598923207
1.3847277688980102,1.31,269,158,4.0,0.0022908923301292817,0.08041652222655456,181.42,0.7062986266613006,1264000,-0.0006528135528498069,0.0,0.5049424321204424
1.3853481352329253,1.42,269,159,4.0,0.0036453795162378812,0.1058999779210861,184.38,0.028174528479576112,1272000,-4.310605174396187e-05,0.0,0.638053225427866
1.380499621629715,1.66,269,160,4.0,0.0041477572769508695,0.114615352297492,191.65,0.5372028541564942,1280000,-0.0001023830907070078,0.0,0.7080709494650363
1.3843063390254975,1.6,269,161,4.0,0.002526367805439804,0.08031092386531964,188.88,0.34541003227233885,1288000,-5.8323511184426023e-05,0.0,0.5245780260115862
1.3851878666877746,1.5,269,162,4.0,0.0015972265422169584,0.07062313811838761,186.88,0.5715196251869201,1296000,-0.000331517757367692,0.0,0.4410287495702505
1.3848259878158569,1.45,269,163,4.0,0.0028167016331281046,0.09830126325645126,184.47,0.6009074991941452,1304000,0.0007121096984337782,0.0,0.5802435900270939
1.3830708909034728,1.49,269,164,3.1000000000000085,0.003136885470812558,0.09652178556063332,187.52,0.5367504340410233,1312000,-7.405675933114253e-05,0.0,0.6091927593946457
1.3841643726825714,1.6,269,165,4.1000000000000085,0.0023283862157404654,0.07784071018746563,191.63,0.4935630095005035,1320000,-0.00023944368411321193,0.0,0.4983651357144117
1.383360012769699,1.8,269,166,4.0,0.0029064323515194702,0.0950739407002269,195.59,0.6837237280607223,1328000,-0.00025762713092262855,0.0,0.5761906026303768
1.3830796039104463,1.88,269,167,4.0,0.002122066571537289,0.07754848339003159,199.22,0.13561798751354218,1336000,-1.1413546990297619e-05,0.0,0.47411481775343417
1.3845105731487275,1.5,269,168,4.0,0.00203356486006669,0.07676322378757687,186.88,0.476349361538887,1344000,-1.698991243756609e-05,0.0,0.4727273693680763
1.3845533001422883,1.47,269,169,4.0,0.002608767116253148,0.08846179777839373,187.23,0.30172939598560333,1352000,0.00014871713421598542,0.0,0.5550071538984775
1.3849984562397004,1.41,270,170,4.0,0.0017237455378926825,0.07546210951492417,186.2,0.361892466545105,1360000,-6.006392650306225e-05,0.0,0.446440751850605
1.3853085517883301,1.24,270,171,3.0,0.0034764262108365074,0.10806186575238452,179.61,-0.42207261502742766,1368000,0.0001886069038300775,0.0,0.6356033869832755
1.3847226226329803,1.44,269,172,4.0,0.0028364315813814754,0.0942637857600481,186.5,-0.023936137557029724,1376000,-5.462593911943259e-05,0.0,0.5690893814712763
