episode_length,advantage_norm,fps,policy_loss,P01:episode_rewards,epoch_idx,policy_entropy,P09:episode_rewards,explained_variance,value_loss,frames,PMM:episode_rewards,grad_norm
173.76,0.6642453490197658,269,-0.0009970711549976842,0.0,40,1.3825971853733063,3.0,0.06907135963439942,0.004144105196974124,320000,1.09,0.14565553397544156
170.79,0.7448003793507815,269,-0.0005028772272635252,0.0,41,1.3821289229393006,3.0,-0.5091408526897431,0.005028082240896765,328000,1.06,0.16036699867001963
176.33,0.7680123446881771,269,-0.00027222915581660346,0.0,42,1.3796113801002503,3.0,0.07247707068920135,0.005263489064818713,336000,1.23,0.15184501598431724
180.65,0.7021372200548649,269,-0.0012117552972631528,0.0,43,1.3785699462890626,3.0,-0.7088816988468171,0.004730946805575513,344000,1.3,0.15064693707681628
180.95,0.8010169267654419,269,8.748054766329005e-05,0.0,44,1.381566072702408,3.0,0.2218502414226532,0.00571412445155147,352000,1.33,0.156588540655521
176.28,0.6796284365653992,269,-0.00050556231291921,0.0,45,1.384455498456955,3.0,-0.43637224912643435,0.004244666116792359,360000,1.28,0.14128948730305574
171.48,0.7250920592993498,268,-0.0008585362898884341,0.0,46,1.3815412330627441,3.0,0.00363935649394989,0.004604081514917198,368000,1.13,0.15875641870653018
178.65,0.7368254207074643,268,-0.000399151907417945,0.0,47,1.3811748957633971,3.0,0.14766092360019684,0.004626890188374091,376000,1.28,0.1539801297602561
176.0,0.646932874917984,268,-0.00041472655400866644,0.0,48,1.3836331021785737,3.0,0.23916782319545746,0.003831056462440756,384000,1.2,0.12788108434776413
178.35,0.7468028756976127,269,-0.0002351323344919365,0.0,49,1.3839605617523194,3.0,0.05873124301433563,0.004598676960886223,392000,1.27,0.140118312107109
188.08,0.7696073989570141,269,0.00017104896804085001,0.0,50,1.38401149392128,4.0,0.1673140686750412,0.005020139355474384,400000,1.58,0.1539677529868855
184.7,0.6516473326086998,269,-0.0005301085129758576,0.0,51,1.383389836549759,3.1000000000000085,0.2614119005203247,0.003763441367482301,408000,1.48,0.12691944321753362
184.66,0.7219880494475365,269,0.0005234041492803953,0.0,52,1.3827244126796723,3.0,0.3048552817106247,0.004621560492014396,416000,1.46,0.14216833764012385
183.33,0.6353371156007052,269,-0.0007653761094843503,0.0,53,1.3854232490062715,3.0,-0.1857779824733734,0.0037652981896098936,424000,1.41,0.13145844531954493
178.44,0.7885037246346474,269,0.00018700417640502565,0.0,54,1.3834582114219665,3.0,0.033030297160148624,0.0051990977734385525,432000,1.31,0.16112944699973308
180.57,0.681923414990306,269,-0.0001197720886557363,0.0,55,1.384188517332077,3.1000000000000085,0.3639480447769165,0.0041411438144859855,440000,1.34,0.13153823087821886
185.01,0.7581396126747131,269,0.00010444118606756092,0.0,56,1.3826016402244568,3.0,0.3419326776266098,0.004549587025103392,448000,1.42,0.1411513693524701
183.57,0.7752645465731621,269,-0.0007611693836224731,0.0,57,1.379307953119278,3.0,0.17951711773872375,0.004874279852083418,456000,1.39,0.14420756889738054
185.87,0.783478752374649,270,-9.417433990165592e-05,0.0,58,1.3829160475730895,3.0,0.048214754462242125,0.005018157719168812,464000,1.44,0.1541196741310737
189.45,0.6944043720513582,270,-0.0006219522724131821,0.0,59,1.384026094675064,3.1000000000000085,0.21600412130355834,0.004172554511169438,472000,1.53,0.1314520790712692
184.13,0.7985662171244621,270,-0.0001592510024056537,0.0,60,1.379928970336914,3.0,0.09808876752853393,0.005295945273537654,480000,1.43,0.14732384684683963
183.63,0.6802088832855224,271,3.983375154348323e-06,0.0,61,1.38266902923584,3.0,0.32007223188877104,0.004195884403889068,488000,1.44,0.13315397751810293
177.05,0.7706794568151235,271,6.337495578918606e-05,0.0,62,1.3833713269233703,3.0,-0.06507070124149322,0.005170504562775022,496000,1.28,0.1461078812855652
177.65,0.622889092117548,271,-0.00030178481494658627,0.0,63,1.384228788614273,3.0,0.2772661763429642,0.003524367483187234,504000,1.26,0.11297783464640833
184.6,0.7341926285624504,271,0.0002396530262194574,0.0,64,1.3830401134490966,4.0,-0.0657196968793869,0.004326066261273809,512000,1.46,0.13410294851381285
180.83,0.6798998333513737,271,2.9591392376460134e-07,0.0,65,1.3829933679103852,3.0,0.3478880751132965,0.004152798587529105,520000,1.36,0.12729510907790156
178.21,0.7121567653119564,271,0.00011787578900111839,0.0,66,1.384353643655777,3.1000000000000085,0.3429864603281021,0.004464990335836774,528000,1.28,0.12797215887206687
189.77,0.5839555019140243,271,2.1241105496301316e-05,0.0,67,1.3847418928146362,4.0,0.6098213464021682,0.003118120156614168,536000,1.59,0.1059708654343336
193.63,0.6903628358989954,271,0.0002324159027193673,0.0,68,1.385073835849762,4.0,0.4523614275455475,0.0038265429484454216,544000,1.7,0.12684026920833816
180.36,0.5859832715243101,272,-0.0006363614887231961,0.0,69,1.3846789622306823,3.0,0.2592480254173279,0.0032002150499465644,552000,1.33,0.10416017205469226
184.97,0.6361323378980159,272,0.0003119153837542399,0.0,70,1.3827034175395965,3.0,0.24259256303310395,0.0037274003693892155,560000,1.48,0.1147892912052267
188.67,0.6864876035600901,272,0.00019326730980537832,0.0,71,1.3845536673069,4.0,0.16007707357406617,0.003922862045219517,568000,1.6,0.1326768568408058
179.2,0.5501633276790381,272,0.0003711459970509168,0.0,72,1.382872769832611,3.0,0.2970161533355713,0.0029206815832003487,576000,1.28,0.10784260174516673
171.07,0.5877683552354575,272,-0.0003194369372795336,0.0,73,1.3831195032596588,3.0,0.2780517894029617,0.0033047766908202904,584000,1.04,0.1118646836909074
182.95,0.7522074574232102,272,-0.00032481191970873624,0.0,74,1.3853553211688996,4.0,0.5365868252515793,0.004801031892857282,592000,1.37,0.13493084653172915
179.54,0.5538299398869276,272,-2.851974499208154e-05,0.0,75,1.3853230631351472,3.0,0.08807581663131714,0.002882372088715783,600000,1.32,0.09914601543009949
173.62,0.5467685917019844,272,-0.0002380146982250153,0.0,76,1.3839341843128203,3.0,0.6734621870517731,0.0028033565374062162,608000,1.15,0.10157032868367386
178.38,0.5223774886876345,272,-0.0003917827369150473,0.0,77,1.3825444340705872,3.1000000000000085,0.4185034942626953,0.0027218172364518976,616000,1.28,0.10683780912084079
174.19,0.573669189736247,272,-0.0009524289527325891,0.0,78,1.383251370191574,4.0,0.5427584713697433,0.0031363854299706873,624000,1.19,0.12036712177940444
177.41,0.6203291883319616,272,9.476477571297436e-06,0.0,79,1.379521552324295,4.0,-0.08390481293201446,0.0033566608338878724,632000,1.24,0.11508489362149335
176.25,0.6301109606772661,272,-0.0002899189626623411,0.0,80,1.3835370790958406,4.0,-0.30108231484889986,0.003668389247104642,640000,1.23,0.11377878244239194
171.5,0.5845139222592115,272,0.0003749579363648081,0.0,81,1.384931185245514,3.0,0.29485661029815674,0.003075832172689843,648000,1.12,0.11254348899473879
183.75,0.6151206584274769,272,-0.0006088185624685138,0.0,82,1.3853685355186462,4.0,0.4952572417259216,0.003415405283230939,656000,1.41,0.11625777545846945
179.79,0.5325134326517582,272,-0.00037343136151321235,0.0,83,1.3854588019847869,4.0,0.19990770757198334,0.002726025263546035,664000,1.36,0.0983099186437004
170.12,0.5644643627852202,272,8.045992406550795e-05,0.0,84,1.3849312436580659,3.0,0.27505666196346285,0.002702495659905253,672000,1.17,0.10394176680006165
176.94,0.6381437654793263,272,-0.00017878831247799098,0.0,85,1.384530612230301,3.0,0.31153576910495756,0.0036417650438670536,680000,1.28,0.12136620258488057
177.31,0.6248817878961563,272,-0.0007471494322817307,0.0,86,1.3830351793766023,3.0,0.4829622757434845,0.003305836623185314,688000,1.22,0.1227306029630498
178.23,0.649608933031559,272,-0.0003591470385072171,0.0,87,1.3821832835674286,3.0,-0.4477952492237091,0.003679338645160897,696000,1.23,0.12488758590213277
177.23,0.599626616537571,272,2.591605036286637e-05,0.0,88,1.384506003856659,3.0,-0.025361531972885133,0.0033318157107714796,704000,1.27,0.11357371911815214
172.75,0.5643387068808079,272,0.0002992693190481077,0.0,89,1.3849079418182373,3.0,0.4002801489830017,0.002829189839249011,712000,1.15,0.1062595329645278
174.77,0.658278481811285,272,-0.00013726604454859627,0.0,90,1.3841315197944641,3.0,0.003593379855155945,0.0036373848948278464,720000,1.18,0.12316829202372574
193.81,0.5314007487148047,272,-0.0007103117220685817,0.0,91,1.3832065677642822,4.0,0.49320665895938876,0.0026318872665797243,728000,1.63,0.09866305737735892
195.63,0.5770197913050652,272,-0.0002587110394233605,0.0,92,1.3838375389575959,4.0,0.572565678358078,0.002913912381409318,736000,1.67,0.10217698642742677
188.78,0.5949756138026714,272,-0.00015556685757474044,0.0,93,1.3850534880161285,4.0,-0.1080759733915329,0.0031460674325353467,744000,1.54,0.10666746696429401
182.81,0.5965020391345024,272,0.00030168847122695295,0.0,94,1.3854404318332671,3.0,-1.1742556911706925,0.003205306021409342,752000,1.43,0.11389913223376688
179.96,0.6367425028979778,272,0.00010991842886141967,0.0,95,1.3847579944133759,3.0,0.029771201014518738,0.003854519675805932,760000,1.32,0.11690193164749647
181.19,0.5475147739797831,272,-0.0004916380441864021,0.0,96,1.3857537877559662,4.0,0.23871832489967346,0.0027177404015674258,768000,1.3,0.09761449328043843
188.33,0.6408616320043802,272,-0.0002953632947901497,0.0,97,1.3841027283668519,4.0,0.04975749313831329,0.003520630099956179,776000,1.5,0.11760681699451282
197.75,0.5569220986962319,272,9.888253076496767e-05,0.0,98,1.383098919391632,4.0,0.5263794708251953,0.002910557363429689,784000,1.74,0.0959241503518715
199.72,0.6028101496398449,272,7.037586532533168e-05,0.0,99,1.3821217119693756,4.0,0.24170272886753083,0.003326628606664599,792000,1.84,0.11130117825822662
190.07,0.5289373259991408,272,-0.00016648353256186964,0.0,100,1.382961698770523,4.0,0.39020057559013366,0.002674966805097938,800000,1.58,0.10344920629123724
178.27,0.6455472782999278,271,0.0003848298650700599,0.0,101,1.382796061038971,3.1000000000000085,0.4456416821479797,0.0035032516501814826,808000,1.28,0.11647627611354211
182.36,0.5904505374282598,271,-0.0008102526370203123,0.0,102,1.3844678175449372,4.0,0.420771467089653,0.0031747469336187353,816000,1.38,0.10613847797968305
183.3,0.6122723449021578,271,-0.00013504772738087923,0.0,103,1.3848491823673248,4.0,0.12541432023048402,0.0032842702690686564,824000,1.4,0.12041770519020717
181.87,0.5188216311484575,271,-6.532340914418455e-05,0.0,104,1.384770748615265,4.0,0.4774614757299423,0.002308296760020312,832000,1.36,0.093784206058687
181.05,0.5581264835596085,271,0.00027694156306097285,0.0,105,1.385333570241928,4.0,-0.07246075093746185,0.0026703133320916095,840000,1.29,0.09707788639146753
181.83,0.6031646405905485,271,-0.0002773828305362258,0.0,106,1.3850096070766449,3.1000000000000085,0.4801416051387787,0.0029152527090263902,848000,1.33,0.111054335768218
193.13,0.5553484205901623,271,-0.0003134933882392943,0.0,107,1.384897735118866,4.0,0.5744067120552063,0.0028257025317725494,856000,1.65,0.09875876514806604
190.97,0.5424683348089456,271,2.906769761466421e-05,0.0,108,1.3832399725914002,4.0,0.44995497941970825,0.002779326863674214,864000,1.59,0.10760189561292076
182.1,0.5447715944051743,271,-0.00019644130719825625,0.0,109,1.3841846311092376,4.0,0.1215102458000183,0.002614483043071232,872000,1.37,0.10015333675351396
170.05,0.4025506094843149,271,-0.00039505181019194424,0.0,110,1.384847640991211,3.0,0.537685574889183,0.0016249500486810575,880000,1.12,0.07323838711216292
171.9,0.5370205064117909,271,0.0004090991462726379,0.0,111,1.384497652053833,3.0,0.4453539931774139,0.002441743009767379,888000,1.18,0.09093831864198043
184.19,0.5963458618521691,271,-0.0004933062962663825,0.0,112,1.3846197736263275,4.0,0.3396087604761124,0.003098815342091257,896000,1.5,0.10868406185477168
177.53,0.4759260230511427,271,3.960346246458357e-05,0.0,113,1.3850178623199463,3.0,0.01268106997013092,0.0020302004328550537,904000,1.28,0.08819260302080469
171.82,0.4844694060832262,271,-0.0004111183607307112,0.0,114,1.3812000465393066,3.0,0.29305873334407806,0.00225307140572113,912000,1.11,0.0960926087665332
181.14,0.5694931780546904,271,0.0002316162049100967,0.0,115,1.3819694244861602,3.0,0.4373129689693451,0.0029608457004360387,920000,1.36,0.10222431597018752
182.03,0.492264811322093,271,-0.0005507581054553156,0.0,116,1.3805590784549713,3.0,0.6723425805568695,0.0021637221860146385,928000,1.38,0.09487162609832536
175.06,0.4887588015198708,271,8.390109076572116e-05,0.0,117,1.3824793446063994,3.0,0.42754888951778414,0.002314452681093826,936000,1.18,0.0874220318700785
178.36,0.6174055878818036,271,-0.0007144353017793037,0.0,118,1.384093964099884,3.0,0.6283298993110656,0.003152691267314367,944000,1.29,0.12348226375116424
177.72,0.5729206211864948,271,0.0003026008178858319,0.0,119,1.384619699716568,3.0,-0.10901569068431854,0.002813657813894679,952000,1.29,0.10466817448871407
173.96,0.6020157365500927,271,0.00011573797673918307,0.0,120,1.3829095125198365,3.0,0.10407210409641265,0.003008925241010729,960000,1.18,0.11108300428880215
172.96,0.481512908115983,271,-0.00030580370612369733,0.0,121,1.383146080970764,3.0,-0.6229880958795547,0.0023624108153308043,968000,1.16,0.08580191152444408
164.68,0.467214732170105,271,-6.046985145076178e-05,0.0,122,1.3810937047004699,2.1000000000000085,-3.2710019892454145,0.0019828979825251736,976000,0.96,0.08341864900287027
165.7,0.5479567249119282,271,0.00010608737931761425,0.0,123,1.380264332294464,2.1000000000000085,0.4685918819904327,0.0025078409627167274,984000,1.03,0.09717651835208686
171.95,0.6622095482051372,271,-1.209842154821672e-05,0.0,124,1.3821821427345276,3.0,0.26179520428180697,0.003585325036838185,992000,1.22,0.11798503447411444
174.41,0.47363629408180713,271,2.405518156592734e-05,0.0,125,1.3837075078487395,3.0,0.5214227551221847,0.002049229246840696,1000000,1.25,0.08444091387088458
176.16,0.5949747098982334,271,-0.0001606569516025047,0.0,126,1.3843040692806243,3.0,0.3974544245004654,0.002933089488069527,1008000,1.24,0.10002492049585078
183.36,0.6344480189681053,271,-0.0002738666538971302,0.0,127,1.3828663849830627,3.0,0.34301632165908813,0.0036100623901438667,1016000,1.4,0.11277638616495148
189.15,0.714918354600668,271,0.0007123673714522738,0.0,128,1.3837142014503478,4.0,0.6227758288383484,0.004113102009287104,1024000,1.56,0.13411370433673414
179.2,0.543204611837864,271,-0.0003591083694482222,0.0,129,1.3855962240695954,4.0,-0.10756757855415344,0.0028138513892190533,1032000,1.34,0.10208514872364756
175.05,0.4975716001540422,271,9.206826678564539e-05,0.0,130,1.3855889630317688,3.0,0.6267536878585815,0.0022321609825303314,1040000,1.2,0.08507981504820655
180.3,0.5465340026468039,271,1.0164795312448405e-05,0.0,131,1.3847850000858306,3.0,-0.37626960456371306,0.0026921850416692906,1048000,1.37,0.09624711625526708
177.14,0.4840530441701412,271,0.00023852063706726766,0.0,132,1.3851078724861146,3.0,0.19296085715293884,0.00210008399310027,1056000,1.31,0.08613390648877056
178.19,0.6198896758258343,271,-0.0008788922194798943,0.0,133,1.381643728017807,3.0,0.5296608692407608,0.0034151143467170187,1064000,1.3,0.12003887185566722
176.63,0.53458322070539,271,0.0006644797333865426,0.0,134,1.3850810754299163,3.0,0.32712387025356293,0.0024318951390159783,1072000,1.24,0.0975934916634667
182.53,0.650582420900464,272,-0.0003553199098678306,0.0,135,1.3852329111099244,3.0,0.26677864253520966,0.0036013280343468066,1080000,1.38,0.1205725950777995
186.5,0.5309846723824739,272,-0.0002312818901555147,0.0,136,1.3849348676204682,3.0,0.7331378102302551,0.002509045282567968,1088000,1.46,0.09248567852678825
177.42,0.4524537605047226,271,-8.08103260351345e-05,0.0,137,1.3852594161033631,3.0,0.3568452155590057,0.0019352186356263702,1096000,1.26,0.08005850386868106
172.66,0.5513543321192265,272,0.00022902161828824318,0.0,138,1.3833433449268342,3.0,0.34746397614479063,0.002828952232230222,1104000,1.15,0.10390167546785556
173.92,0.5209010588377714,271,-6.259464447794016e-05,0.0,139,1.3841265535354614,3.0,0.6382272958755493,0.002450198572842055,1112000,1.17,0.09156102467932505
177.36,0.48399917319417,271,-0.00021122139820363374,0.0,140,1.3845344638824464,4.0,0.6949126327037811,0.002239317652711179,1120000,1.29,0.08686547585709031
181.78,0.5285108037292957,271,-0.00020915111774229443,0.0,141,1.385125422477722,4.0,0.508628545999527,0.0028561917423212436,1128000,1.42,0.08334316356087607
192.19,0.4864681112766266,272,0.0001155836007092148,0.0,142,1.3854616248607636,4.0,0.7410961037874222,0.0020806487125810237,1136000,1.66,0.08737031653482574
180.3,0.4291750527173281,272,0.00012167010514531285,0.0,143,1.385514942407608,3.0,0.4166190856695175,0.0018078784421959426,1144000,1.33,0.07534308723383405
183.38,0.4831576929986477,272,-7.853037841414335e-05,0.0,144,1.384822084903717,3.0,0.6858605235815048,0.002170241499916301,1152000,1.36,0.08784634600060569
184.97,0.5458233883231878,272,-8.152594229613896e-05,0.0,145,1.384813792705536,3.0,-0.014573963284492493,0.002773235720524099,1160000,1.39,0.10215722019170066
179.39,0.45971299275755884,272,0.00017377143839439669,0.0,146,1.3855585932731629,3.0,0.4278378540277481,0.0018789895277586766,1168000,1.28,0.0817897792001136
182.82,0.35396080173552036,272,-0.00015522400266490877,0.0,147,1.3859033644199372,3.1000000000000085,0.47653142392635345,0.001235834649833123,1176000,1.34,0.059574768350766735
170.17,0.41254368916153905,272,8.925864232878667e-05,0.0,148,1.3855718100070953,3.0,0.4799609869718552,0.0015574695877876366,1184000,1.07,0.07552780900883874
175.6,0.5353155125677586,272,8.478259682306089e-05,0.0,149,1.3846676409244538,3.0,0.4198422181606293,0.002515589863032801,1192000,1.19,0.0945380807331393
184.46,0.482603692188859,272,-7.079986098688096e-06,0.0,150,1.3819611155986786,4.0,0.5236587661504746,0.002261964444332989,1200000,1.41,0.0787906574104463
181.65,0.5145020937919617,272,-4.81459399452433e-06,0.0,151,1.3844770407676696,3.1000000000000085,0.2624474930763245,0.002314853635180043,1208000,1.33,0.09527144991772683
187.26,0.6109016090631485,272,-0.0006335874505748507,0.0,152,1.3840569627285004,4.0,0.5491039681434632,0.0035673314963059967,1216000,1.45,0.10888602919532135
194.47,0.477091355919838,272,-0.0003806816898577381,0.0,153,1.3835177981853486,4.1000000000000085,0.6657091218233109,0.0023572397442330837,1224000,1.67,0.08318805825094307
185.1,0.4597799038887024,272,-8.649239607620985e-05,0.0,154,1.3826619696617126,4.0,0.3755205130577087,0.001933488193390076,1232000,1.41,0.07759577908752638
180.13,0.4647394705563784,272,0.00012821478641853902,0.0,155,1.383788559436798,3.0,0.6401714372634888,0.0019361115849460475,1240000,1.3,0.08174053447934469
188.3,0.5751623331010342,272,-0.00016966772265732287,0.0,156,1.3850832462310791,4.0,0.25930775701999664,0.002956356077338569,1248000,1.5,0.10881530250005936
189.19,0.47117385163903236,272,0.00018643536037416198,0.0,157,1.3853231489658355,4.0,0.6211261111497879,0.0019104589747075806,1256000,1.55,0.08037937309650807
185.03,0.45054601192474364,272,-0.0003143232985166833,0.0,158,1.3850635707378387,4.0,0.6824940609931945,0.0018903639906056925,1264000,1.46,0.07905575361225498
177.16,0.47040528260171416,272,-0.00024114989268127828,0.0,159,1.383968197107315,3.0,0.0146062833070755,0.002067656967774383,1272000,1.25,0.08703038921186873
174.24,0.5085501412302256,272,-4.6124623622745275e-05,0.0,160,1.3818013834953309,3.0,0.4547642374038696,0.0023203380415725405,1280000,1.16,0.09089262104378629
179.52,0.5478334854543209,272,-0.0004179506760556251,0.0,161,1.3820557761192322,3.0,0.30844550490379335,0.002679771953262389,1288000,1.33,0.10672232671412919
178.67,0.4935282266885042,272,0.0001271612540949718,0.0,162,1.3832946193218232,3.0,0.3744314581155777,0.0022895251267618733,1296000,1.37,0.08852981616502856
173.19,0.4627556762844324,272,-0.0004471839593315963,0.0,163,1.3839393627643586,3.0,0.37207845866680145,0.0021284854111945604,1304000,1.16,0.07566513309659567
179.76,0.5719741685688495,272,9.658102637331467e-05,0.0,164,1.3846333456039428,3.0,0.46750943541526796,0.002822336155513767,1312000,1.29,0.10381674262747366
185.03,0.5324740332365036,272,0.00012086490576621145,0.0,165,1.3848477482795716,3.0,0.597994829416275,0.0024598393368069084,1320000,1.47,0.09697431240820141
177.22,0.4842759803682566,272,4.528508376097306e-05,0.0,166,1.3851197457313538,3.0,0.08444502592086792,0.0022289949175319634,1328000,1.29,0.08620279658102904
178.78,0.5274241506308317,272,0.00042136858159210535,0.0,167,1.383815416097641,3.0,0.5729996287822723,0.0025371773922961438,1336000,1.3,0.09148205864318487
182.04,0.5265671739727259,272,-0.00021007221977924927,0.0,168,1.384255323410034,3.0,0.35450228333473205,0.002674780045854277,1344000,1.4,0.09561743514008546
190.53,0.5456872873008252,272,0.00010871578795104142,0.0,169,1.385161474943161,4.0,0.1444721430540085,0.0028595644537199403,1352000,1.63,0.09040387574597318
186.81,0.5162440978735685,272,-0.0002798291578073986,0.0,170,1.3853651010990142,4.0,0.5611924773454666,0.0026293100003385917,1360000,1.5,0.09113280490108211
184.48,0.3890568575263023,272,0.00034853096134611404,0.0,171,1.384394884109497,3.1000000000000085,0.7959608733654022,0.0013379555990104563,1368000,1.47,0.06686980336307055
191.92,0.5340335263311863,272,-0.00017604841516003945,0.0,172,1.3855035901069641,4.0,-0.04936466872692108,0.002562786274102109,1376000,1.66,0.09061566813559546
181.97,0.47416459560394286,272,-9.802324988413603e-05,0.0,173,1.3853785836696624,4.0,0.6604100084304809,0.0018826610843098023,1384000,1.41,0.08446883845003139
