value_loss,frames,policy_loss,P09:episode_rewards,advantage_norm,episode_length,fps,explained_variance,P01:episode_rewards,policy_entropy,PMM:episode_rewards,epoch_idx,grad_norm
0.010092269604865579,264000,-0.0008995738916564732,3.0,0.9966080265492201,184.36,272,-0.10896845161914825,0.0,1.3832157957553863,1.39,33,0.12018853231778509
0.0072769789886297075,272000,0.0008424347004620358,4.0,0.7369586401060224,180.3,272,-0.19039606928825378,0.0,1.3837835788726807,1.31,34,0.0983703995804642
0.010476419831429667,280000,0.0025807431084103882,4.0,1.0165710416436196,176.96,273,-0.17515405356884003,0.0,1.383349449634552,1.22,35,0.12570085270937262
0.007702985011551391,288000,0.001165480381459929,4.0,0.8420808711089194,180.16,273,-0.4175924664735794,0.0,1.3842843866348267,1.32,36,0.11278986164822728
0.010302541966593708,296000,0.0001717437687329948,4.0,1.015153008773923,185.13,272,-0.10136562705039978,0.0,1.3797672736644744,1.51,37,0.1374409521167762
0.008522477002361483,304000,-0.0011224449751898646,4.0,0.8899462010338902,181.78,272,-0.13447077989578246,0.0,1.3788975942134858,1.43,38,0.11475023205857271
0.010863437217449246,312000,0.0009821967384777963,4.1000000000000085,1.051469568684697,190.15,272,-0.09566746294498443,0.0,1.3838521873950957,1.55,39,0.12752098090446887
0.00974013454397209,320000,-0.0014608452713582665,4.0,0.9906915754079819,194.42,272,-0.10879673421382904,0.0,1.3854468429088593,1.68,40,0.11255430989573899
0.008386320506524499,328000,0.00040084465756081046,3.0,0.8778788792714477,181.98,272,-0.14914489328861236,0.0,1.3859891140460967,1.39,41,0.10560805904643074
0.008695778609526314,336000,0.000666087765712291,3.0,0.9040440862253308,177.43,273,-0.15431633293628694,0.0,1.385288486480713,1.25,42,0.1077330285249024
0.010356822969606582,344000,0.0009103253646753728,3.1000000000000085,0.979522655196488,188.12,273,-0.20089625895023347,0.0,1.3826645159721374,1.59,43,0.16023519142764178
0.009968956852753763,352000,0.0012905791983939708,4.0,0.9984736832976341,187.73,274,-0.11010045647621154,0.0,1.3795924270153046,1.58,44,0.13345765873620516
0.010515733094071038,360000,0.0006108514437801204,4.1000000000000085,1.0088104628771544,193.76,274,-0.06103303074836731,0.0,1.3820387959480285,1.7,45,0.1504142138523253
0.007059673902367649,368000,0.0008412455156212673,4.0,0.7554258933663368,180.37,273,-0.23438723504543305,0.0,1.3840504097938537,1.36,46,0.1267349677388697
0.009691370017026201,376000,0.0006592818643548526,4.0,0.9866733928769826,181.98,274,-0.037652432918548584,0.0,1.3789381217956542,1.36,47,0.16839996198308188
0.00956695545675757,384000,0.0003834113437915221,5.0,1.012579237371683,194.86,274,0.017477787733078003,0.0,1.3769053637981414,1.68,48,0.15627865591963905
0.009233553015292273,392000,0.0005677409563213586,5.0,1.0337226193398237,207.99,274,0.05523311078548431,0.0,1.3689081025123597,2.01,49,0.16238741429816422
0.008100421374747384,400000,0.0007152291625970974,5.0,0.9048989433050155,200.41,273,-0.16440721094608307,0.0,1.3758919060230255,1.84,50,0.16124646949364216
0.007241274211046402,408000,0.0006568938313284889,4.0,0.8373430186510086,185.52,273,-0.2842212039232254,0.0,1.383635960817337,1.43,51,0.13812400974504035
0.006485534160601674,416000,0.00025553522747941317,3.0,0.8048730056360364,183.15,273,-0.14118401765823363,0.0,1.3840655529499053,1.43,52,0.13000952579088554
0.006385147768232855,424000,-0.0005265787517419085,3.0,0.8095390352606774,183.15,273,-0.18761961817741393,0.0,1.3827513062953949,1.42,53,0.13693905736506837
0.008689894477829512,432000,-0.0003762831533094868,3.1000000000000085,0.9490793693065643,179.82,273,-0.15936921477317811,0.0,1.379552788734436,1.33,54,0.16793441809007084
0.005984535997158673,440000,0.00015522549947490915,4.0,0.788713073655963,179.09,274,0.06048521459102631,0.0,1.381240051984787,1.33,55,0.1260846245870934
0.006015262441869709,448000,0.0006349682949075941,3.0,0.7732133979350329,176.59,274,-0.6540009468793869,0.0,1.3793489038944244,1.26,56,0.11751935939572247
0.006019918059755582,456000,-0.0006060397741384804,4.0,0.8221053065359593,183.42,274,-1.9070174771547317,0.0,1.380218596458435,1.44,57,0.1207815839139048
0.005689546795038041,464000,5.8354776701889935e-05,4.0,0.7763017485290766,175.18,273,-0.2231361013650894,0.0,1.379453420639038,1.23,58,0.1287889348088486
0.007806381669943221,472000,0.00014318274174002,3.1000000000000085,0.886325067654252,176.07,274,-0.17669201493263245,0.0,1.3785705828666688,1.29,59,0.15323523035104264
0.0051217180636012926,480000,-0.0013488652183878003,3.0,0.7332713508605957,176.86,274,-0.41580808579921724,0.0,1.3752036798000336,1.34,60,0.1380371898762739
0.005627254635328427,488000,0.00046590611833380535,3.0,0.7479972807317972,163.37,274,-0.6610852628946304,0.0,1.372181098461151,1.0,61,0.12819585951859444
0.0060647900330513945,496000,0.000962799283079221,3.0,0.7855659406632185,165.71,274,-0.4219290578365326,0.0,1.36754341006279,1.06,62,0.1510204032048174
0.006096004815699416,504000,-0.0014979078508622478,2.0,0.7965229342877865,164.25,275,-0.23564843475818634,0.0,1.3791538536548615,1.0,63,0.16380846888443615
0.005863708567630965,512000,-0.0006641225538623985,3.0,0.7930126886814832,171.93,275,-0.04934327721595764,0.0,1.378651601076126,1.15,64,0.14121747560961537
0.0066819685947120885,520000,-0.000915015641003265,3.0,0.8602423682063818,174.51,275,-0.9282836627960205,0.0,1.3826501381397247,1.2,65,0.14922703762790338
0.00642992585489992,528000,-0.000415285216877237,3.0,0.8274501524865627,176.15,274,-0.17598876595497132,0.0,1.381142896413803,1.22,66,0.14123852079918783
0.006341397872674861,536000,-0.0011719594651367516,2.1000000000000085,0.8169910138100386,177.04,275,-0.009319328665733338,0.0,1.3836610341072082,1.3,67,0.1607628724412561
0.005784904681531771,544000,0.0002397845131054055,3.0,0.7802231200039387,174.04,275,-0.13695911884307863,0.0,1.3846437978744506,1.24,68,0.14584915163686374
0.005565298191504553,552000,-3.222855084459297e-05,3.0,0.7671273743361234,174.9,275,-0.2786835217475891,0.0,1.3830630767345429,1.21,69,0.13672195606065204
0.006710567114132573,560000,-0.002155302382889204,3.0,0.8644632530212403,177.94,275,0.26034357488155363,0.0,1.3809956228733062,1.29,70,0.17181420856151516
0.005447965765051776,568000,2.985045517561957e-05,4.0,0.7530442890524864,178.6,275,-0.023154587149620057,0.0,1.3745557212829589,1.29,71,0.1391928363988772
0.005380882782119443,576000,-0.0005278541533334647,4.0,0.7389626063406467,185.41,275,-0.17394136250019074,0.0,1.376593178510666,1.46,72,0.13495254707884613
0.006540225550561445,584000,-0.00031803814898012206,4.0,0.8855259711295367,189.45,275,0.0435814368724823,0.0,1.373363801240921,1.51,73,0.15651964656693454
0.007254940397760947,592000,-0.0005444538337178529,4.0,0.9066532477736473,197.76,275,0.32973722636699676,0.0,1.3782195591926574,1.73,74,0.15837017517618673
0.006021085655374918,600000,0.0007781322195660323,5.0,0.8453859919309616,199.65,275,-0.12361424088478089,0.0,1.3819605541229247,1.87,75,0.16381770482352428
0.0075324454955989495,608000,0.000894124154583551,4.0,0.96350496545434,199.14,275,-0.09582746386528015,0.0,1.3831050288677216,1.85,76,0.16303912731988704
0.006426461195223965,616000,-0.0012299355110735632,4.0,0.8534055118262768,201.78,275,-0.014728181958198548,0.0,1.3805444598197938,1.83,77,0.1642103355157735
0.005817404897461529,624000,2.5748512853169815e-05,4.0,0.8238570933043957,201.33,275,0.23250939548015595,0.0,1.3739713478088378,1.82,78,0.14229779830833839
0.004761599821358686,632000,0.00012936799437738956,4.1000000000000085,0.7424394057691097,193.38,275,0.15305842578411102,0.0,1.3751782858371735,1.63,79,0.12896013893828492
0.004450928028963972,640000,0.00037398324311652684,4.1000000000000085,0.6994345872104168,186.1,275,-0.7083132153749466,0.0,1.3784122788906097,1.47,80,0.12625212934689686
0.0060120985017420026,648000,-0.0018777145346393809,5.0,0.8182610207051039,195.1,275,0.14966822385787965,0.0,1.3798783683776856,1.71,81,0.14926152552024916
0.006335001689294586,656000,-0.0009165493223372323,4.0,0.842618733048439,188.83,275,-0.41352348744869233,0.0,1.3817907893657684,1.59,82,0.15170185382750134
0.005336791562694998,664000,0.0008470577385742218,3.0,0.7363318417966366,178.2,275,-0.1926451164484024,0.0,1.3828224372863769,1.32,83,0.14239425468184386
0.006711313533087377,672000,-0.0026930651629572823,3.0,0.9183722644299269,182.54,275,-1.0530418431758881,0.0,1.3711317431926728,1.41,84,0.18212251713709984
0.007095150648674462,680000,-0.0006495170935522764,3.0,0.8977353604137898,178.98,275,-0.6892671072483063,0.0,1.3732269501686096,1.37,85,0.1635503086947062
0.005116647450522578,688000,-0.001057213780368329,3.0,0.7598673052340746,176.95,275,-0.29815516650676727,0.0,1.3794732451438905,1.33,86,0.1389186022349772
0.0056742181409208566,696000,0.0002902962436201051,3.1000000000000085,0.7789889442175627,184.01,275,-0.4001552540063858,0.0,1.3806518185138703,1.44,87,0.13214809192845553
0.004403155774307379,704000,-0.00033884518197737636,3.1000000000000085,0.6513394629955291,175.07,275,-0.7211263507604599,0.0,1.384358398914337,1.23,88,0.12695896581918492
0.004423200389246631,712000,-0.0001666717247280758,2.1000000000000085,0.6851881123334169,164.96,275,-0.18785365879535676,0.0,1.380933965444565,0.95,89,0.12072993057468469
0.005250584777641052,720000,-0.0018281970907992218,3.0,0.7569535968452692,169.3,275,-0.25392122387886046,0.0,1.3793406224250793,1.08,90,0.1422306515597844
0.005195472152045113,728000,0.0004961257037939503,3.0,0.7814471065253019,178.05,275,-0.12916616797447206,0.0,1.3792315602302552,1.26,91,0.1374621665006386
0.005010841234834516,736000,-6.435716844862328e-05,4.1000000000000085,0.771433779001236,188.1,275,0.22056950032711028,0.0,1.377633055448532,1.53,92,0.1358108420302912
0.00474784289348463,744000,2.6423834847264515e-05,5.0,0.7515381573140621,198.61,275,0.1944878113269806,0.0,1.3800260603427887,1.82,93,0.12394481679369983
0.004471478543200647,752000,-8.941758816945367e-05,5.0,0.7427066859602928,198.18,275,0.5242754995822907,0.0,1.3810643136501313,1.73,94,0.11894075979448221
0.0034626644001400564,760000,0.0007611966956756077,4.0,0.619321271404624,189.22,275,-0.5591182738542557,0.0,1.3842080748081207,1.52,95,0.11040208711208749
0.004220880487919203,768000,-0.0008698396463296377,4.0,0.7062780296802521,186.72,275,0.011403034329414368,0.0,1.3839316082000732,1.42,96,0.13752716746809848
0.004277151563728694,776000,0.00017348491979646497,3.1000000000000085,0.6962512870132923,185.19,275,-0.20931926667690276,0.0,1.3837622535228729,1.4,97,0.12042216055240837
0.00588345221207419,784000,0.00033697311373543927,3.1000000000000085,0.8185614386200905,183.88,275,-0.33277810394763946,0.0,1.3801429224014283,1.41,98,0.16690965203207767
0.003572834163060179,792000,-0.0006798980673193,4.0,0.6456403551995754,187.74,275,0.5331496918201446,0.0,1.3813785421848297,1.49,99,0.11254583381233495
0.004502892014279496,800000,0.0004473839158890769,4.0,0.731656471118331,186.96,275,-0.10638177931308747,0.0,1.3819091701507569,1.46,100,0.13076836153712862
0.0032865998091438087,808000,0.00017444702785724076,4.0,0.6108928478509188,188.6,275,-0.14985471248626708,0.0,1.3827949893474578,1.54,101,0.10580587523662077
0.004083122065640055,816000,-0.0010519273881800474,4.0,0.6770065741240978,185.86,275,-0.9196797263622284,0.0,1.3829880893230437,1.5,102,0.12804827730701068
0.003322972474124981,824000,7.434057217324152e-05,3.1000000000000085,0.6049000554531813,187.11,275,0.27772483348846433,0.0,1.3840157067775727,1.48,103,0.0995315267413098
0.004199025055640959,832000,-0.0005894031102070585,4.0,0.6711863150447607,185.63,275,-0.02706177294254303,0.0,1.3833771669864654,1.46,104,0.1275164059287379
0.004136789521471656,840000,-0.0003064453635488462,4.0,0.688890458792448,184.79,275,0.40196147441864016,0.0,1.3841360676288605,1.48,105,0.12158003137745559
0.004625912415067432,848000,0.0005632527338457294,3.0,0.69382574044168,175.06,275,-0.45317038595676423,0.0,1.3810616958141326,1.21,106,0.12681360193431654
0.004532158900437935,856000,-0.000861300169453898,3.0,0.7310282134264707,175.93,275,-0.13336649179458618,0.0,1.3851421248912812,1.25,107,0.1291851185612823
0.004253560735014617,864000,-0.0009186056449470925,4.0,0.6813759511709213,184.69,274,0.2979614001512527,0.0,1.383788925409317,1.48,108,0.11890096035475298
0.004338994014251512,872000,9.791221358682379e-05,4.0,0.710622419193387,192.42,274,0.33138469576835633,0.0,1.3830616116523742,1.67,109,0.12035225584484556
0.0043914870497246735,880000,0.00040654175402323747,4.0,0.7178970542550087,194.11,274,0.21438716113567352,0.0,1.3848251855373384,1.66,110,0.12730560865996088
0.00394199421221856,888000,-0.0012516562211385461,3.0,0.6385949652642011,178.14,274,-0.09459850668907166,0.0,1.3836729073524474,1.26,111,0.12973260324969307
0.003313048713534954,896000,2.0218148856656627e-05,3.0,0.6022014683485031,177.94,274,-0.16916335999965668,0.0,1.3823689651489257,1.26,112,0.10215874580823175
0.005618872941631707,904000,-0.000238018827221822,3.0,0.8060767264664173,181.48,274,0.40569009482860563,0.0,1.3840976428985596,1.36,113,0.13881547334649896
0.003397716905747075,912000,-0.0008441750444762874,4.0,0.5843866276741028,186.33,274,0.32972561597824096,0.0,1.382384365797043,1.52,114,0.1077224822823983
0.0036914544152023155,920000,4.208025224215817e-05,4.0,0.620329315289855,188.91,274,0.2858511209487915,0.0,1.3838471210002898,1.56,115,0.10453933388586854
0.004605565254460089,928000,0.00043478454594151115,4.0,0.7222615772485733,188.32,274,0.15206424593925477,0.0,1.3844881892204284,1.51,116,0.12669901172345543
0.004723424754920416,936000,-0.0007986474864082993,3.0,0.7238845379650592,189.56,274,0.34605184257030486,0.0,1.3806157732009887,1.51,117,0.13121215612921927
0.004420993380335858,944000,-0.00017112822672061157,3.0,0.7376769863069057,188.85,274,0.16297043085098267,0.0,1.3805872428417205,1.54,118,0.12558599544110324
0.004940847314501297,952000,0.00028734582144807064,4.0,0.7496059070527553,189.04,274,-0.08814573049545288,0.0,1.3806050789356232,1.56,119,0.14035452334071155
0.0049398374128941215,960000,-0.0007371050561778247,4.0,0.7401237737387418,190.13,274,0.14288703739643097,0.0,1.3821133410930633,1.59,120,0.11925728266799956
0.0032121719337737885,968000,-8.60009650932625e-05,3.0,0.5950356893241405,181.71,274,-0.08688375174999237,0.0,1.3827880823612213,1.35,121,0.11165070043653978
0.003526427252800204,976000,0.00027031330617319324,3.0,0.6441302264481783,172.18,274,-0.8406663286685944,0.0,1.3841583359241485,1.09,122,0.10896418648879172
0.003183561772311805,984000,-6.769289917428978e-05,3.0,0.5965178649872541,175.63,274,0.11341902136802673,0.0,1.385052614212036,1.19,123,0.10355193652823402
0.0031727274606964785,992000,-0.0017282426175006548,3.0,0.5764790347963572,170.74,274,-0.16445765376091004,0.0,1.3824912822246551,1.09,124,0.11553911499042059
0.003857780797115993,1000000,0.00031581109389662744,3.0,0.6807023090869189,172.19,274,0.12290552020072937,0.0,1.384242811203003,1.14,125,0.12037108944027927
0.00434820671333,1008000,0.00018577369672129863,3.0,0.7051195631921291,179.64,274,0.3406830835342407,0.0,1.3812410187721254,1.33,126,0.12054049096875935
0.003786877929887851,1016000,-0.0005774524730804842,3.0,0.6697708082944155,178.21,275,-1.6330603456497192,0.0,1.3838862216472625,1.27,127,0.11738403158416823
0.003570907233224716,1024000,0.0007988187517003098,3.0,0.6300545287877322,177.21,275,-0.6070093721151352,0.0,1.3851240491867065,1.23,128,0.10993828970480272
0.004185680990703986,1032000,-0.0007019356417004019,3.0,0.6987412121891975,183.78,275,0.3871271342039108,0.0,1.385123975276947,1.47,129,0.12747617449426546
0.003672668615654402,1040000,-0.0005211640510242433,3.0,0.6148244121670723,179.4,275,-1.7662244838476182,0.0,1.3848999774456023,1.4,130,0.11254826473029828
0.0032412568100698993,1048000,0.00041111505205662977,2.1000000000000085,0.6245411577820777,167.04,275,0.13836157143115999,0.0,1.3827509474754334,1.06,131,0.10907646694534044
0.003728647079296934,1056000,0.00042306040246330666,3.0,0.6543697742372752,171.67,275,0.03520799875259399,0.0,1.3851214694976806,1.15,132,0.11177427432664944
0.003723444657807704,1064000,0.00036759576498297976,3.0,0.6630383858084679,172.31,275,-0.24603064835071564,0.0,1.3825967371463777,1.17,133,0.10970691991751616
0.002297399123199284,1072000,-6.859808854642324e-07,3.0,0.49761322177946565,172.62,275,0.14549550294876099,0.0,1.3836780166625977,1.19,134,0.08269390273782973
0.003309741485063569,1080000,-0.0007296045449038501,3.0,0.635057946741581,173.8,275,0.16515643775463104,0.0,1.3821129250526427,1.18,135,0.12063637795472854
0.003624789552559378,1088000,-4.501844819969847e-05,3.0,0.6411232844740152,174.22,275,-0.365947567820549,0.0,1.3817546629905701,1.17,136,0.11196211711115779
0.003687508226466889,1096000,-0.0003771817036977154,3.0,0.6883804481476545,179.43,275,0.4897149312496185,0.0,1.3772736883163452,1.3,137,0.11739352399646387
0.00386828134796815,1104000,-0.00037139032484446945,3.0,0.67778630271554,179.05,275,-0.47936565935611725,0.0,1.373977906703949,1.31,138,0.12048712337139734
0.003336021636496298,1112000,0.0003207271048449911,2.1000000000000085,0.5855411410331726,168.51,274,-0.4045107185840607,0.0,1.379175626039505,1.04,139,0.10654468948007093
0.003073627587982628,1120000,0.0001128132016674499,3.0,0.5888793966174126,170.17,274,-0.2933950573205948,0.0,1.383790580034256,1.09,140,0.08868108108490012
0.002781147544956184,1128000,-0.0002063755136623513,3.0,0.5531354544311762,171.51,274,0.3119779568910599,0.0,1.383247445821762,1.13,141,0.09688643082618283
0.0042666509445552945,1136000,-5.183248722460121e-05,3.0,0.6903679223358631,176.62,274,-0.47815822541713715,0.0,1.3830542171001434,1.23,142,0.11897432087805992
0.0034262123023654566,1144000,0.0002873034524964169,3.1000000000000085,0.640230443328619,188.51,274,-0.45319976210594176,0.0,1.3838076722621917,1.56,143,0.11312953734294232
0.003109434630605392,1152000,-0.00021041356187197379,4.0,0.603967325091362,185.29,274,0.5184089624881745,0.0,1.383742538690567,1.5,144,0.10389838789511893
0.0039136608893750235,1160000,0.00041855954321363243,3.0,0.6848898170143366,175.79,275,-0.3500518703460693,0.0,1.3834243321418762,1.24,145,0.11620937444166969
0.002348846506392874,1168000,-0.0009329821135179373,3.0,0.506620673686266,172.64,275,0.35510251224040984,0.0,1.3840695106983185,1.18,146,0.08448662814192832
0.003545847594868974,1176000,0.0006605025151475275,3.0,0.6291493151336909,170.97,275,0.1398513162136078,0.0,1.3818274521827698,1.1,147,0.10188477362784963
0.004510057727384264,1184000,-0.00046311489742947745,3.0,0.7439496670663357,180.96,275,0.32023118555545804,0.0,1.383733332157135,1.33,148,0.12626923267019305
0.0026502801959577484,1192000,-0.0004381171777504278,3.1000000000000085,0.5566809459030628,187.71,275,0.3974151635169983,0.0,1.384429978132248,1.54,149,0.09079230204041423
0.0027095029868360143,1200000,0.0004164493833377492,3.0,0.5654885713011026,178.71,275,0.16607018887996675,0.0,1.3846908438205718,1.33,150,0.09196585894369363
0.0026089995120855748,1208000,0.0002580428910005139,3.0,0.5382055558264256,175.68,275,0.2717426347732544,0.0,1.3848020434379578,1.27,151,0.08458528217292009
0.0019124862673561439,1216000,-0.0001789816899690777,3.0,0.4501399984955788,172.22,275,0.23843598306179048,0.0,1.3852611196041107,1.13,152,0.07612291761818026
0.0020984122558002126,1224000,3.600052703404799e-05,3.0,0.5030296668410301,169.81,275,-0.7395117652416229,0.0,1.384265387058258,1.06,153,0.08758645878438234
0.003693617210883531,1232000,-0.00048070002212625696,3.1000000000000085,0.6547847631573677,178.8,275,0.32919213831424715,0.0,1.3847119188308716,1.3,154,0.11809864428339349
0.0023582769783388356,1240000,-0.000394413098692894,4.0,0.5232064930349588,186.46,275,0.26383321404457094,0.0,1.3840824794769286,1.5,155,0.08732511078541391
0.003890022567138658,1248000,0.0004816965090140002,4.0,0.6621436669677496,181.95,275,-0.47702679932117464,0.0,1.3835370004177094,1.39,156,0.11052365675843663
0.0029510334093356505,1256000,-0.0001480408781208098,3.1000000000000085,0.5957506185770035,176.55,275,0.2824499189853668,0.0,1.383169174194336,1.26,157,0.10185814762211529
0.002243917706218781,1264000,-0.00016210306304856203,2.0,0.5085688792169094,164.36,275,0.02264818787574768,0.0,1.3829558181762696,0.92,158,0.07980259866195388
0.00296555846616684,1272000,-0.00013735217082285088,3.0,0.5753489554673433,172.42,275,0.3704214370250702,0.0,1.3818336188793183,1.11,159,0.0906053940628528
0.0031534621460014025,1280000,-0.00015381938399514184,3.0,0.5979164376109839,177.1,276,-0.026261077523231507,0.0,1.3789829552173614,1.26,160,0.1024730182064557
0.0030460960943310056,1288000,-2.7902979345526545e-05,3.0,0.5817465154826641,175.01,276,0.1655901312828064,0.0,1.3831975328922272,1.24,161,0.10795190216363158
0.002485616985577508,1296000,-0.000350599205121398,3.0,0.5223162817955017,173.82,275,-0.13849540829658508,0.0,1.3787939286231994,1.21,162,0.08984621087543537
0.0045164572748035425,1304000,-0.0005039101122383727,2.0,0.7629248691350221,170.05,275,0.3477148026227951,0.0,1.3778931593894959,1.11,163,0.12585796721364084
0.0034203310946759303,1312000,0.0003097556625289144,3.0,0.6245098626613617,180.28,275,0.08288052499294281,0.0,1.3806125664710998,1.42,164,0.10390560194038433
0.0019548500439850614,1320000,-6.176815368235112e-05,3.0,0.4837743442505598,176.27,275,0.3255470931529999,0.0,1.3811680889129638,1.35,165,0.07710889205967665
0.0029325138089916435,1328000,0.00022734952421160415,3.0,0.5811314852535725,171.82,275,0.3391627329587936,0.0,1.3806829261779785,1.2,166,0.09843920247383359
0.0034489905554801227,1336000,8.998146098747384e-05,3.0,0.6261507652699947,177.92,275,-0.09104228258132935,0.0,1.3812162816524505,1.31,167,0.10623067195634939
0.0022398511279970988,1344000,-0.0001281507287058048,3.0,0.4958677750080824,179.26,275,0.13053757786750794,0.0,1.3830795443058015,1.33,168,0.0881700482328981
0.0025047199313121384,1352000,-0.0003427717258455232,3.0,0.5220983957499266,169.12,275,0.014148667454719543,0.0,1.3841483283042908,1.08,169,0.09061647581913068
0.002592752796408604,1360000,-3.8655445678159594e-07,3.0,0.5553595106303691,175.61,275,0.323376305103302,0.0,1.382896145582199,1.27,170,0.0997098807321704
0.002608452030981425,1368000,9.405647055245937e-05,4.0,0.5608457113802433,186.33,275,0.587964893579483,0.0,1.3841336393356323,1.53,171,0.09023543865954635
0.00273320998690906,1376000,-0.001240534347925859,3.0,0.5351451070606709,180.66,275,0.63422882437706,0.0,1.3837223768234252,1.37,172,0.10362200317968
