frames,grad_norm,value_loss,epoch_idx,advantage_norm,P09:episode_rewards,P01:episode_rewards,policy_entropy,policy_loss,clip_fraction,episode_length,approx_kl_divergence,fps,explained_variance,PMM:episode_rewards
286720,0.05031958353282693,0.005599644012329463,28,15.96871638894081,150.0,0.0,1.678442434966564,-0.0013595748147054109,0.2650390625,312.64,0.003724299118482577,468,0.0,74.0
296960,0.04754232642652752,0.0069221994328472645,29,15.968717914819717,150.0,0.0,1.6870723009109496,-0.0008572608283429872,0.2189208984375,311.92,0.003238546938791842,467,-3.3527612686157227e-09,76.25
307200,0.04789893162437364,0.006184363704097961,30,15.96871595978737,175.0,25.0,1.6416364423930645,-0.0015455865730473306,0.3030517578125,315.81,0.004688710052164424,467,7.450580596923828e-09,91.25
317440,0.05180829618629468,0.0061572339308895606,31,15.968716144561768,175.0,25.0,1.6912872232496738,-0.0006090902443247614,0.23271484375,317.92,0.0031526964954991855,467,-2.6077032089233397e-09,102.0
327680,0.050929444348830524,0.005101503889369497,32,15.968715852499008,175.0,25.0,1.6759801834821701,-0.0011494274003780447,0.24736328125,313.87,0.0031405212239064896,466,7.078051567077636e-09,95.75
337920,0.04866380808205236,0.004582927221917998,33,15.968716025352478,175.0,0.0,1.6889717392623425,-0.0015059677902172553,0.2940185546875,311.99,0.0041708897677608546,466,1.564621925354004e-08,87.25
348160,0.048411089083176435,0.004268241103797976,34,15.968712949752808,150.0,0.0,1.6963768966495991,-0.0013080140299280175,0.2661865234375,305.43,0.003896030695614172,466,4.097819328308106e-09,72.0
358400,0.048109491219720246,0.004520848466336247,35,15.968713945150375,150.0,0.0,1.6746164470911027,-0.0008650287018099334,0.2648193359375,303.03,0.0038277137666682393,466,1.1175870895385742e-08,70.75
368640,0.045509640796778716,0.0030948474943727432,36,15.968715727329254,102.50000000000021,0.0,1.5754771560430527,-0.0013515667396859499,0.376708984375,298.94,0.005987105575081841,466,1.1175870895385742e-09,62.5
378880,0.04356812482560376,0.0024739269023719146,37,15.968712067604065,100.0,0.0,1.6097600482404233,-0.001462795920087956,0.3119140625,295.85,0.004705957338239841,466,-2.9802322387695314e-09,45.5
389120,0.043936246350644866,0.001857057944056395,38,15.967237657308578,75.0,0.0,1.5904264859855175,-0.0009414747271875967,0.3611572265625,294.37,0.0052967659427622495,466,9.313225746154785e-09,33.0
399360,0.048377841705917954,0.004206313380525373,39,15.968659281730652,75.0,0.0,1.6608519464731217,-0.0011874992931552697,0.308154296875,294.64,0.004497355935882297,466,-1.3411045074462891e-08,34.75
409600,0.051554494137017313,0.0058653258671483854,40,15.968716472387314,127.50000000000021,0.0,1.7105640329420566,-0.0014220700839359778,0.2979248046875,301.53,0.004150326649426006,466,-8.195638656616212e-09,54.25
419840,0.047939543533206966,0.004491488892360706,41,15.968714255094529,150.0,0.0,1.6875888504087926,-0.0011823768116300925,0.28515625,305.73,0.004298728212324932,466,-2.0861625671386717e-08,76.0
430080,0.04828437367443008,0.004446786375376632,42,15.96871577501297,150.0,0.0,1.6678751595318317,-0.0011951022970606573,0.2737060546875,308.28,0.0037992192240722034,466,7.450580596923828e-09,81.25
440320,0.04983004155784634,0.005094357982852671,43,15.968716561794281,125.0,0.0,1.6247037060558795,-0.0017068653658498078,0.3274169921875,310.26,0.004543669551406992,466,1.3783574104309083e-08,70.25
450560,0.046652886354618596,0.0047538152402566425,44,15.968707883358002,152.50000000000023,0.0,1.5493532076478005,-0.0005760797175753396,0.297119140625,317.23,0.004694950375073859,466,-3.203749656677246e-08,83.75
460800,0.049838126904125375,0.0052615943252078525,45,15.968716377019883,177.50000000000023,0.0,1.6516469448804856,-0.0008837542971377843,0.2352783203125,316.15,0.0037511339980369485,466,-2.2351741790771484e-09,84.0
471040,0.0475830796618789,0.004456047989788203,46,15.96871429681778,177.50000000000023,0.0,1.6160850569605827,-0.0017773485815268941,0.291650390625,309.75,0.004051882929320527,466,1.862645149230957e-09,82.5
481280,0.05095229195278526,0.0052173041713331255,47,15.968716251850129,150.0,0.0,1.6889514207839966,-0.0013883684765460202,0.3166259765625,307.19,0.0048256255085675544,467,6.332993507385254e-09,73.25
491520,0.048522775278551575,0.005373783631625884,48,15.968715703487396,150.0,0.0,1.7234826110303403,-0.0015847424867388327,0.31328125,307.07,0.004771051111879388,467,0.0,78.5
501760,0.051598012571374405,0.0032983786654815716,49,15.968546801805497,150.0,0.0,1.648646043241024,-0.0010590963713184465,0.311572265625,303.03,0.003735916812212281,467,4.097819328308106e-09,72.0
512000,0.04599018681478608,0.0034985551869283426,50,15.968698877096177,125.0,0.0,1.6574182413518428,-0.002206894688424654,0.399658203125,298.75,0.005003805709520748,467,-1.1920928955078126e-08,57.5
522240,0.052089200567994064,0.0075637321411704764,51,15.968717682361603,127.50000000000021,0.0,1.660132747888565,-0.0011300753027171594,0.24267578125,304.08,0.0032746164196851167,467,-1.862645149230957e-09,61.0
532480,0.05572170844519422,0.009353317721979693,52,15.968717777729035,200.0,0.0,1.6160152688622476,-0.0007251808103319491,0.2466064453125,321.34,0.0030527263878866507,467,-1.9744038581848144e-08,98.0
542720,0.0477611300037775,0.010131279306369834,53,15.968717831373215,275.0,25.0,1.537807086110115,-0.0012505037149821874,0.180419921875,339.17,0.002366196692423728,467,-5.960464477539063e-09,145.25
552960,0.052090193392837894,0.008101819351941231,54,15.968717861175538,325.0,50.0,1.6009533427655698,-0.0010727298915298889,0.2748046875,348.69,0.004187227259171778,467,-3.01748514175415e-08,172.75
563200,0.05148353267127768,0.007474406181381709,55,15.968716537952423,300.0,25.0,1.6904849372804165,-0.001280553660399164,0.28076171875,339.43,0.003677207239343261,468,-8.568167686462402e-09,152.5
573440,0.055336949597961524,0.007874590181063467,56,15.968716299533844,275.0,25.0,1.6632409490644933,-0.0009549706264806446,0.208251953125,330.63,0.0030791025577116215,467,5.215406417846679e-09,143.0
583680,0.052235987628896405,0.007692716222391027,57,15.968717795610427,202.50000000000023,25.0,1.6697561882436276,-0.0012278676193091087,0.244189453125,321.77,0.0036019395623497984,467,6.332993507385254e-09,116.75
593920,0.051917024988402984,0.007897350428174832,58,15.968717730045318,227.5000000000002,22.500000000000007,1.664986176788807,-0.0010760172554000746,0.2271240234375,325.52,0.002936994515425795,467,0.0,135.25
604160,0.05153248821492721,0.007729921734011214,59,15.968704217672348,227.5000000000002,0.0,1.6203943066298963,-0.0012183849092252785,0.2075927734375,323.58,0.0026541311553501144,467,-9.685754776000977e-09,127.5
614400,0.04568883929382062,0.004086386984249657,60,15.968693685531616,250.0,0.0,1.669968232512474,-0.0013276592861075187,0.3139892578125,320.08,0.004546335421105141,467,-4.097819328308106e-09,119.25
624640,0.0498821068759905,0.006303519400487545,61,15.968701934814453,202.50000000000023,0.0,1.6951375015079975,-0.0017582013286300934,0.303369140625,313.08,0.004312309658894264,467,1.862645149230957e-09,101.25
634880,0.05483006956583355,0.00818205151008442,62,15.968717581033706,200.0,0.0,1.7132563136518002,-0.0016715942736482247,0.2836181640625,310.92,0.0032811698732757577,467,8.568167686462402e-09,98.25
645120,0.05421174771721323,0.0073388153465003825,63,15.968715846538544,225.0,0.0,1.734245852380991,-0.0008159634126059245,0.2902587890625,317.45,0.004034158309991653,466,-2.6077032089233397e-09,122.25
655360,0.0576474874591123,0.010190623669404885,64,15.96871783733368,277.5000000000002,25.0,1.7695131331682206,-0.0021571367668002496,0.313232421875,324.69,0.004184094930428728,467,6.7055225372314455e-09,142.5
665600,0.05894266301462853,0.012521724314137828,65,15.968717944622039,430.0000000000004,25.0,1.749882699549198,-0.0012987781352421734,0.2301513671875,334.66,0.002697779359186825,466,1.9371509552001954e-08,180.75
675840,0.05300947837087229,0.008863235528002633,66,15.96871537566185,475.0,25.0,1.733056541532278,-0.0016810072382213547,0.252783203125,341.11,0.0033845433637452516,463,4.8428773880004884e-09,195.75
686080,0.05634646351180607,0.011573550095636164,67,15.96871782541275,527.5000000000002,50.0,1.6432849556207656,-0.0013525691494578496,0.2355224609375,352.72,0.002832101301066814,463,-3.3527612686157227e-09,225.0
696320,0.05468666768739773,0.01229220707755303,68,15.96871799826622,525.0,50.0,1.7084699742496015,-0.0012747756813041634,0.1900146484375,362.12,0.002335351778663153,463,2.16066837310791e-08,233.25
706560,0.05310388822056687,0.010638280342027429,69,15.968717867136002,500.0,50.0,1.7296004317700864,-0.00104296983590757,0.1685302734375,352.88,0.0024304249231818175,463,-1.30385160446167e-08,210.5
716800,0.05911954742641712,0.012685919330397154,70,15.968717938661575,410.00000000000085,50.0,1.7215538755059243,-0.000686098979349481,0.2259521484375,354.9,0.002862341853597172,462,-2.2351741790771484e-09,221.25
727040,0.052413045816441885,0.011126688688818831,71,15.968717724084854,350.0,50.0,1.6645647242665291,-0.0012187314136099304,0.2115478515625,350.61,0.0026901859374561356,462,1.4528632164001465e-08,205.25
737280,0.05296445345496921,0.01152965733781457,72,15.96871775984764,377.5000000000002,50.0,1.6082403041422366,-0.001206595380062936,0.2372802734375,349.31,0.0034575302214420846,462,-4.470348358154297e-09,207.0
747520,0.05564066847107012,0.012368598992179614,73,15.968717765808105,402.5000000000002,72.50000000000001,1.5914831437170505,-0.0019803911563940346,0.225732421875,355.46,0.0028960347443955925,461,-1.1175870895385742e-09,213.0
757760,0.051692420893309984,0.014848949740553508,74,15.968717938661575,502.5000000000002,100.0,1.5413112327456475,-0.0013481263078574557,0.175634765625,365.88,0.002224084316048902,458,3.3527612686157227e-09,240.5
768000,0.051948558969761395,0.013246570466435514,75,15.968717831373215,550.0,122.5,1.5500142239034176,-0.001143306009907974,0.1638671875,365.85,0.0023476926275236565,456,1.564621925354004e-08,261.75
778240,0.05127448674659687,0.014303510950412601,76,15.968717843294144,550.0,125.0,1.5718745455145835,-0.001221662387615652,0.203125,371.49,0.003110660321726755,456,-7.82310962677002e-09,286.0
788480,0.05374785528315781,0.013088779722056642,77,15.96871782541275,552.5000000000002,150.0,1.6332077138125896,-0.0008863216920872219,0.1699951171875,376.86,0.002259585699061972,455,1.2665987014770507e-08,291.5
798720,0.05397912673275516,0.011791591371002141,78,15.96871783733368,500.0,125.0,1.6326203785836697,-0.0015035101874673273,0.19716796875,374.46,0.002734367026050677,454,1.4156103134155273e-08,275.0
808960,0.05845567909286362,0.011544382925785612,79,15.968717777729035,500.0,125.0,1.7112390220165252,-0.0016063696381024783,0.235791015625,371.68,0.0029325101770837137,450,-4.470348358154297e-09,268.5
819200,0.05336594154983665,0.00916413554132305,80,15.96871771812439,500.0,75.0,1.7570124745368958,-0.0013384323268837762,0.242919921875,356.52,0.0032212683962711706,446,1.862645149230957e-08,229.0
829440,0.05260795417513355,0.006885905405192716,81,15.968717247247696,452.50000000000017,25.0,1.7480326652526856,-0.0009681746720161755,0.2365966796875,343.57,0.0032974898445786494,442,-1.1920928955078126e-08,181.0
839680,0.055030936915121766,0.009972432717040647,82,15.968718063831329,475.0,25.0,1.719808642566204,-0.0011581568061956205,0.248583984375,338.15,0.0029101746640833428,438,6.332993507385254e-09,175.0
849920,0.05330836142769187,0.009213492712660809,83,15.968717700242996,302.5000000000002,25.0,1.6785367518663405,-0.0012054520295350813,0.2315185546875,336.85,0.0028124700731268605,434,0.0,156.0
860160,0.04995625258130396,0.008278688492100627,84,15.968717712163926,335.00000000000085,50.0,1.6762700989842414,-0.0012630294160771883,0.19521484375,334.13,0.002579052410044369,430,-9.313225746154785e-09,162.0
870400,0.051968167134538376,0.007865856089483713,85,15.968717652559281,332.5000000000006,50.0,1.6395277187228203,-0.0016352633356291335,0.2490966796875,334.28,0.0028823560096839173,427,-1.4528632164001465e-08,158.5
880640,0.04924679369326801,0.009425909347464767,86,15.968717670440673,275.0,50.0,1.6170330345630646,-0.0017093989525164943,0.241845703125,326.47,0.003250593959643311,423,3.3527612686157227e-09,153.0
890880,0.05128553932179147,0.0065525101597359026,87,15.96871572136879,225.0,25.0,1.6459911562502385,-0.0006949935275770258,0.2463623046875,322.74,0.003176364208519544,420,2.0861625671386717e-08,131.5
901120,0.053426274138316174,0.0063984657558648905,88,15.968717169761657,200.0,0.0,1.6533982172608375,-0.0010346626047976315,0.2759765625,312.16,0.0030683677834076662,417,1.3783574104309083e-08,106.75
911360,0.0541599968427197,0.0077922134477375945,89,15.968717473745347,225.0,0.0,1.6985677748918533,-0.0014594016083719907,0.26298828125,313.54,0.003261259698314234,413,2.5331974029541015e-08,115.25
921600,0.05592483327444366,0.008019631836845065,90,15.968713527917862,250.0,25.0,1.708154447376728,-0.000565908809130633,0.2245849609375,315.62,0.00311802952007838,410,-1.601874828338623e-08,131.5
931840,0.052412553590738854,0.007400763863336124,91,15.968717461824417,250.0,25.0,1.7177307732403277,-0.0015471074475499336,0.2476806640625,317.44,0.0031047768099313087,407,-7.82310962677002e-09,136.5
942080,0.05535801732683928,0.010861843273596605,92,15.968717658519745,425.0,25.0,1.7047377973794937,-0.0018655026757187442,0.2343017578125,327.02,0.0028058553424102684,405,-1.7508864402770997e-08,162.75
952320,0.05285968744465057,0.008806979196015164,93,15.968717813491821,500.0,25.0,1.7048543684184552,-0.0011945651131100021,0.2975830078125,335.56,0.003931890089370426,402,3.3527612686157227e-09,181.0
962560,0.05131585461501451,0.00642904117168257,94,15.968712544441223,500.0,25.0,1.6758851632475853,-0.001698835542993038,0.3271728515625,338.0,0.004031296237991455,400,-3.3527612686157227e-09,177.0
972800,0.0494840704358543,0.00570389342200599,95,15.96868708729744,330.0000000000004,0.0,1.6553073570132255,-0.0015527379899140214,0.3031982421875,327.23,0.003842141109635122,397,-5.215406417846679e-09,133.0
983040,0.05099742166323172,0.00929260943794361,96,15.968717694282532,327.5000000000002,0.0,1.6651112757623197,-0.0013074566995783243,0.2381591796875,333.09,0.0029631282380591984,395,-2.9802322387695314e-09,142.5
993280,0.052839126814661,0.0074435246748180365,97,15.968717682361603,327.5000000000002,0.0,1.6496409632265567,-0.00130767120863311,0.2423828125,330.63,0.0028952752090674492,393,4.8428773880004884e-09,146.75
1003520,0.047064864209325125,0.005553044755272652,98,15.96871395111084,302.5000000000002,0.0,1.6391305103898048,-0.0013993724478496006,0.2962646484375,327.69,0.004217692106294635,391,-9.685754776000977e-09,145.75
1013760,0.044377347591015054,0.00413344974661527,99,15.968713104724884,200.0,0.0,1.505385434627533,-0.001516426735179266,0.328662109375,309.8,0.004190364177043193,389,-8.568167686462402e-09,91.5
1024000,0.04616515164948991,0.005380764336769062,100,15.968717050552367,152.50000000000023,0.0,1.6285927653312684,-0.0017574952929862776,0.295068359375,305.93,0.0037635799412328195,387,-1.1920928955078126e-08,77.5
1034240,0.04489105300819164,0.004844955782357374,101,15.968716037273406,150.0,0.0,1.5365977995097637,-0.0009325320257630665,0.2169677734375,307.95,0.0027757897651440543,385,-2.644956111907959e-08,73.25
1044480,0.04525332750077807,0.005096804160290347,102,15.968683004379272,175.0,0.0,1.532070554792881,-0.0012642393763599102,0.2138671875,307.88,0.0028766170223548217,383,-7.82310962677002e-09,80.5
1054720,0.046066882909274506,0.006677766507891647,103,15.968717485666275,175.0,0.0,1.5295446902513503,-0.0011059147531341297,0.2215087890625,306.83,0.0028929441212426354,381,4.470348358154297e-09,81.75
1064960,0.050699400408565576,0.006572788441735611,104,15.968717730045318,225.0,0.0,1.5801713481545447,-0.0013194559156545437,0.2264404296875,309.11,0.002636558312588022,379,3.7252902984619143e-10,102.0
1075200,0.04854435678756836,0.007896094933585118,105,15.968717163801193,252.50000000000023,22.500000000000007,1.554551760107279,-0.0010212408138613681,0.2297607421875,314.29,0.003092015382310365,377,-1.30385160446167e-08,117.0
1085440,0.050927991594961655,0.007261318171140374,106,15.968717485666275,252.50000000000023,25.0,1.5623617224395274,-0.000872241274555563,0.2481689453125,319.24,0.0030041439139495197,376,6.7055225372314455e-09,118.75
1095680,0.05253553289947734,0.00996403413664666,107,15.968717688322068,252.50000000000023,25.0,1.625978322327137,-0.0007483980663891999,0.1982177734375,323.25,0.002859497180247672,374,-2.6077032089233397e-09,142.75
1105920,0.05277926394853161,0.012156210585089866,108,15.968717813491821,277.5000000000002,25.0,1.6273140706121922,-0.0013527205421269173,0.206884765625,329.61,0.0025553736911206213,373,-2.6077032089233397e-09,160.5
1116160,0.05345088176148792,0.009546635343576781,109,15.968717789649963,355.00000000000045,50.0,1.6171180933713913,-0.0014310052356449887,0.2327880859375,335.8,0.003113602528168258,371,-9.685754776000977e-09,191.5
1126400,0.05175425328297981,0.010159316694262089,110,15.968717867136002,400.0,50.0,1.655758447945118,-0.0010885783671255923,0.202392578125,339.92,0.002568942446407618,370,1.4901161193847657e-09,192.5
1136640,0.056436160044448666,0.009372600867573055,111,15.968717575073242,400.0,50.0,1.701432356238365,-0.0014880256665492197,0.2817626953125,341.88,0.003135821920704984,369,-4.8428773880004884e-09,184.25
1146880,0.05527088228873965,0.009764064649061766,112,15.96871789097786,402.5000000000002,50.0,1.675257957726717,-0.00115442316782719,0.23359375,340.31,0.002808508068187621,367,5.215406417846679e-09,185.0
1157120,0.04801720553149518,0.0061274613368368595,113,15.968716663122176,375.0,25.0,1.6130982421338558,-0.0021596417478576767,0.2683349609375,333.12,0.0031692846959344933,366,3.725290298461914e-09,159.5
1167360,0.045958378309523006,0.005708227521628828,114,15.968713349103927,302.5000000000002,25.0,1.4966276057064534,-0.0010287374971085228,0.2187744140625,321.48,0.0024664146563793564,364,-1.2665987014770507e-08,133.25
1177600,0.045851583435842024,0.005311856367450218,115,15.96871612071991,225.0,0.0,1.4492819733917712,-0.001126681727328105,0.22607421875,312.56,0.002755464566524779,363,2.2351741790771484e-09,95.75
1187840,0.04960806711379378,0.00478190266120464,116,15.968707132339478,225.0,0.0,1.5803671039640903,-0.0007851199119613739,0.244677734375,312.91,0.0031197120235987087,361,-1.3411045074462891e-08,96.0
1198080,0.048264745041304805,0.004454425570181863,117,15.968658912181855,175.0,0.0,1.6517680391669274,-0.0013613441984489326,0.32451171875,309.17,0.004022055340203679,360,-4.097819328308106e-09,82.0
1208320,0.05264836467165533,0.006982310609600972,118,15.968717414140702,202.50000000000023,0.0,1.7023592121899127,-0.001083991731138667,0.235888671875,310.38,0.0026766041553173635,359,2.9802322387695314e-09,98.0
1218560,0.05030166396273862,0.005542409092777234,119,15.968714356422424,202.50000000000023,0.0,1.7243283726274967,-0.0011731103924830677,0.2876708984375,307.67,0.0032298069723083246,358,-1.7881393432617187e-08,91.5
1228800,0.0508539119339767,0.006890888890097813,120,15.968716204166412,227.5000000000002,22.500000000000007,1.6924221247434617,-0.0012605580523086246,0.305908203125,315.21,0.003918148667526111,356,-1.7881393432617187e-08,109.75
1239040,0.05134952922869536,0.010665623536078783,121,15.968718099594117,227.5000000000002,25.0,1.6955148056149483,-0.0015637558997696032,0.2402587890625,322.95,0.0026886564248002286,355,1.1175870895385742e-09,115.5
1249280,0.055673294781095825,0.011395594205237104,122,15.968717777729035,327.5000000000002,25.0,1.7198091566562652,-0.0014439148668316192,0.280859375,334.09,0.003545705142994393,354,-1.1920928955078126e-08,158.0
1259520,0.056156769456700416,0.011136652456480078,123,15.968717634677887,350.0,25.0,1.70611978918314,-0.0013972846390970517,0.251953125,340.9,0.003200428703507896,353,7.450580596923829e-10,185.5
1269760,0.049565272841293265,0.009423519424308325,124,15.968717724084854,377.5000000000002,50.0,1.591733018308878,-0.0014324709751235786,0.2287353515625,352.49,0.002879719551708604,352,1.4901161193847657e-09,207.0
1280000,0.056930662786268425,0.009940564083808567,125,15.968717849254608,400.0,50.0,1.5452312700450421,-0.0013825434321915963,0.2354248046875,349.87,0.002682435505514036,351,6.332993507385254e-09,202.0
1290240,0.04790647107457078,0.00962744995867979,126,15.968717592954636,355.00000000000045,50.0,1.535992081463337,-0.0009030428951518843,0.1914306640625,347.79,0.00243374556011986,350,-4.470348358154297e-09,187.0
1300480,0.05078046109550732,0.009342465480131068,127,15.968717908859253,427.5000000000002,50.0,1.5509091414511205,-0.0015472039387532277,0.206396484375,347.51,0.0023767761631802386,349,6.332993507385254e-09,192.75
1310720,0.05471619280202156,0.009506874587714265,128,15.968717569112778,502.5000000000002,50.0,1.640291193127632,-0.0006402004277333617,0.223486328125,352.08,0.0025112893983532556,348,5.215406417846679e-09,205.5
1320960,0.05422163185538289,0.009991154164163163,129,15.968717676401138,525.0,25.0,1.6765534587204456,-0.0013116338348481804,0.2349365234375,350.98,0.0029361681869886523,347,-6.332993507385254e-09,206.0
1331200,0.0559152345306204,0.010097252011473757,130,15.968717849254608,550.0,25.0,1.6836935006082059,-0.0018270105516421608,0.2646240234375,358.75,0.0028553172376177827,346,-6.332993507385254e-09,223.25
1341440,0.05393968856505852,0.009836972883203999,131,15.968717819452285,387.5000000000011,25.0,1.7476091757416725,-0.0013376199538470245,0.2328369140625,349.37,0.0027328711729524002,345,-1.080334186553955e-08,187.75
1351680,0.051256985255601906,0.006648723609669105,132,15.968717575073242,375.0,25.0,1.706763958185911,-0.0015410677915497217,0.288671875,343.04,0.0035887489165432386,344,-2.6077032089233397e-09,176.0
1361920,0.053690406308420646,0.009989956760546193,133,15.968717765808105,350.0,25.0,1.722285858541727,-0.0015832357295948896,0.2399169921875,330.74,0.0025670576038805846,343,-4.8428773880004884e-09,157.5
1372160,0.05226168923873996,0.009303338600147981,134,15.968717741966248,327.5000000000002,25.0,1.7299591794610023,-0.0014741123628482455,0.269775390625,333.11,0.002947500908680922,342,-7.82310962677002e-09,158.25
1382400,0.05346511810334088,0.010191802505869419,135,15.968717819452285,300.0,25.0,1.6837711781263351,-0.0009044388119946234,0.2052734375,339.77,0.0022199061443473056,341,-1.7508864402770997e-08,173.0
1392640,0.05326052159050202,0.011582004369120113,136,15.968717962503433,325.0,25.0,1.5959663562476636,-0.0013260071536933538,0.19794921875,353.49,0.0023581918440697793,340,-1.3783574104309083e-08,190.75
1402880,0.05091070267149089,0.010127688539796509,137,15.96871777176857,300.0,47.50000000000001,1.5743084989488125,-0.0010451938727783273,0.208251953125,355.94,0.0022824678537631373,340,6.7055225372314455e-09,193.25
1413120,0.05138129378160831,0.007690943540001172,138,15.9687175989151,300.0,50.0,1.6497576855123044,-0.0010410821676487103,0.2220458984375,351.77,0.0023896149853499084,339,3.725290298461914e-09,186.0
