explained_variance,grad_norm,P01:episode_rewards,PMM:episode_rewards,clip_fraction,policy_entropy,epoch_idx,episode_length,fps,advantage_norm,frames,policy_loss,value_loss,P09:episode_rewards,approx_kl_divergence
-7.450580596923829e-10,0.052830231864246215,147.5,271.5,0.1752685546875,1.6483985558152199,283,349.24,287,15.968717885017394,2897920,-0.0007373717202426633,0.014375723955890863,380.00000000000045,0.001368418705919794
5.960464477539063e-09,0.05398897716399442,125.0,266.75,0.2096435546875,1.6336313366889954,284,352.73,287,15.968717813491821,2908160,-0.0011450400485045974,0.013140677657793276,400.0,0.0018054077471106212
8.568167686462402e-09,0.053886213446583266,75.0,257.5,0.2185791015625,1.5995642259716987,285,350.07,287,15.96871777176857,2918400,-0.0011897857788426337,0.011238407023483887,427.5000000000002,0.0016869761219481915
-1.4156103134155273e-08,0.05372585834853497,50.0,213.0,0.22197265625,1.6562098734080792,286,338.72,287,15.968717801570893,2928640,-0.001007229606693727,0.010195638327058987,377.5000000000002,0.001979917579001267
-1.4528632164001465e-08,0.05531899342401092,50.0,203.75,0.2441650390625,1.6650491915643215,287,338.27,287,15.968717807531357,2938880,-0.0011133529977087164,0.011485620862913493,377.5000000000002,0.001812691712234482
2.6077032089233397e-09,0.05631269823636779,50.0,205.25,0.2172119140625,1.6542677007615567,288,335.96,286,15.968717747926712,2949120,-0.0009608454485714902,0.012405802372086328,377.5000000000002,0.0017510535863266342
-1.1175870895385742e-09,0.05261286845239558,75.0,225.0,0.1890869140625,1.6142317220568656,289,343.54,286,15.968717801570893,2959360,-0.0011169089404575061,0.013590456718520726,425.0,0.001534122347791822
-3.725290298461914e-09,0.055352734886024935,75.0,226.5,0.169921875,1.6270821429789066,290,342.62,286,15.968717950582505,2969600,-0.0007203250479506096,0.014228456377168186,402.5000000000002,0.0014339125255730778
6.332993507385254e-09,0.057916289418562895,97.5,240.75,0.1961181640625,1.6359261490404606,291,349.55,286,15.968717807531357,2979840,-0.0014786367642955155,0.012593423129146686,425.0,0.0015571251795392983
1.6391277313232423e-08,0.05423545809407376,75.0,235.0,0.191455078125,1.5742769964039325,292,348.54,286,15.96871783733368,2990080,-0.0010425020056572976,0.012427955245220801,402.5000000000002,0.0017251656337890608
1.30385160446167e-08,0.053600689327774974,50.0,227.25,0.190869140625,1.5971774525940419,293,344.04,286,15.968718028068542,3000320,-0.000869144488387974,0.011889275026624091,362.5000000000011,0.0013189253098119026
-5.215406417846679e-09,0.051893944083670464,75.0,245.75,0.2151123046875,1.5942187443375588,294,352.62,286,15.968717795610427,3010560,-0.0012970662512088893,0.01231616855948232,577.5000000000002,0.0018186521383199762
6.7055225372314455e-09,0.050810676580924086,50.0,253.0,0.1989990234375,1.5597164131700993,295,360.14,286,15.968717914819717,3020800,-0.0009305453899287386,0.00968996689771302,577.5000000000002,0.0014306410917129142
1.4901161193847657e-09,0.05170888054209868,50.0,256.25,0.2070068359375,1.541942796856165,296,366.65,285,15.96871777176857,3031040,-0.0010805344201799017,0.011337376984010916,600.0,0.0018246007294465017
-1.1920928955078126e-08,0.053616189432957775,50.0,220.5,0.189697265625,1.5212098084390164,297,356.93,285,15.968717765808105,3041280,-0.0008964794793428155,0.010420952370986924,505.00000000000045,0.00143569852048131
6.332993507385254e-09,0.047873758899995386,25.0,200.5,0.1707275390625,1.4864882975816727,298,350.39,285,15.968717741966248,3051520,-0.0008890969260392012,0.009588870614243206,500.0,0.0014474807734302431
-3.7252902984619143e-10,0.04883112718655329,50.0,208.0,0.19345703125,1.4569180987775325,299,347.1,285,15.968717741966248,3061760,-0.0012314178202359471,0.01116397449241049,550.0,0.0019053065931075252
-5.587935447692871e-09,0.048066333231677555,50.0,203.75,0.184716796875,1.4186779588460923,300,353.5,285,15.968717777729035,3072000,-0.0010429186964756808,0.011515613923984347,505.00000000000045,0.0015963043497620789
-5.960464477539063e-09,0.046858016787883545,50.0,210.5,0.1884521484375,1.4835861958563328,301,359.0,285,15.968717724084854,3082240,-0.00036240675981389356,0.010010652277560438,527.5000000000002,0.0015963950558102625
-1.4901161193847657e-09,0.051551473427328874,50.0,191.25,0.263330078125,1.6202840626239776,302,355.32,285,15.968716514110564,3092480,-0.0008655715319036972,0.00904956152733689,377.5000000000002,0.002271859877424731
1.5273690223693846e-08,0.052295579003392025,50.0,191.5,0.2039794921875,1.6155409537255765,303,355.35,284,15.968717873096466,3102720,-0.001042272391714505,0.010834955486461694,325.0,0.0014996440013760547
-1.4901161193847656e-08,0.049650765285379136,50.0,181.0,0.2011474609375,1.6194776602089405,304,356.7,284,15.968717819452285,3112960,-0.0010770027209218824,0.010328431967354845,275.0,0.0015502666849613433
-1.0430812835693359e-08,0.05126917948527535,50.0,177.5,0.249267578125,1.654352067410946,305,354.87,284,15.968717563152314,3123200,-0.0008198492047085893,0.007367626380346337,277.5000000000002,0.0017895776970135557
-1.1548399925231934e-08,0.05373904818481208,47.50000000000001,164.75,0.2621826171875,1.6954343244433403,306,349.98,284,15.968717652559281,3133440,-0.0011411074163333978,0.008615794838897272,275.0,0.0019535886395544823
-1.0430812835693359e-08,0.0543916579579822,25.0,142.75,0.2712646484375,1.7213397465646267,307,331.72,284,15.968717974424361,3143680,-0.0011614213028224186,0.008919081778549299,252.50000000000023,0.0018602914019766104
1.7136335372924803e-08,0.050672791208696034,25.0,131.0,0.2689208984375,1.7319430232048034,308,328.32,284,15.968717414140702,3153920,-0.00162575731810648,0.006365825845477957,250.0,0.0019576562376073525
1.7136335372924803e-08,0.050053972241025126,25.0,107.5,0.265576171875,1.7456730976700783,309,316.43,284,15.968713700771332,3164160,-0.0009568630375724752,0.005649979928102766,225.0,0.0019125139502193633
2.3469328880310058e-08,0.052990339694282,0.0,109.5,0.2874267578125,1.7438688158988953,310,319.91,284,15.96871719956398,3174400,-0.0011188715776370372,0.006801783403693662,225.0,0.0019231873003320743
4.8428773880004884e-09,0.048851800188872856,0.0,97.25,0.3100830078125,1.74143188893795,311,312.62,284,15.968717366456985,3184640,-0.0013693050095753279,0.0051254850632176385,200.0,0.0023649746772719028
1.0058283805847169e-08,0.05291913424882877,25.0,110.25,0.3036865234375,1.7272257700562477,312,320.92,283,15.968717724084854,3194880,-0.0011653525565634482,0.0080800892706975,225.0,0.002372152902904645
-4.470348358154297e-09,0.05421803241268887,25.0,107.75,0.2563720703125,1.7317999698221684,313,321.47,283,15.96871758699417,3205120,-0.0006915741225384409,0.008039541364450998,225.0,0.00201147366275336
1.1548399925231934e-08,0.056001106534208964,25.0,135.75,0.2386962890625,1.6958564706146717,314,329.81,283,15.968717527389526,3215360,-0.0010148918096092529,0.008560826522079878,252.50000000000023,0.0018902069657883657
2.9802322387695314e-09,0.05827026507916586,25.0,165.75,0.24736328125,1.67205173894763,315,340.13,283,15.968717807531357,3225600,-0.001421687840775121,0.011246636549185497,302.5000000000002,0.0018552913814914973
1.2293457984924316e-08,0.054218815796621134,25.0,197.25,0.174072265625,1.6531359530985354,316,338.17,283,15.968717867136002,3235840,-0.0010508745239349083,0.01413551113655558,455.0000000000004,0.0013170672437524899
1.862645149230957e-09,0.05205058066203215,50.0,229.25,0.1624755859375,1.649655208736658,317,347.64,283,15.968717789649963,3246080,-0.000842046745310654,0.012541607041930547,500.0,0.0012707152628820494
1.4901161193847656e-08,0.0543666648420134,75.0,247.75,0.2011474609375,1.5873283840715886,318,357.68,283,15.968717813491821,3256320,-0.0011324747476464836,0.012634738525957801,452.50000000000017,0.0016751090314187423
-3.3527612686157227e-09,0.04982606423206199,75.0,248.25,0.18330078125,1.5101686969399453,319,365.6,283,15.968717831373215,3266560,-0.0009965932527848053,0.013274715916486457,450.0,0.0014026352057328495
-1.7881393432617187e-08,0.05378026543325955,100.0,251.75,0.1947265625,1.5199254855513573,320,362.39,282,15.968717777729035,3276800,-0.001106258544314187,0.013052121015789453,480.00000000000045,0.001429217740194133
-2.2351741790771484e-09,0.056396424420538584,125.0,261.5,0.2316162109375,1.5656299978494643,321,368.27,282,15.968717658519745,3287040,-0.0014806482522544684,0.012506765565558454,457.5000000000006,0.0016311623975525436
5.960464477539063e-09,0.053215650504430015,125.0,264.5,0.181640625,1.575302916020155,322,362.21,282,15.968717885017394,3297280,-0.0007619391075422754,0.01435397718450986,527.5000000000002,0.0012865441724329684
-1.6763806343078613e-08,0.05581350698014601,125.0,278.0,0.1634033203125,1.5681291326880455,323,363.44,282,15.96871789097786,3307520,-0.0007301117078895913,0.014228127589740324,552.5000000000002,0.0011566250469854822
-2.1979212760925294e-08,0.0577489258199652,125.0,259.5,0.20048828125,1.593516369909048,324,353.96,282,15.96871793270111,3317760,-0.0011506457602081354,0.014259721057896968,402.5000000000002,0.0014488371764741713
6.7055225372314455e-09,0.05457044816868799,125.0,259.0,0.160693359375,1.5736637495458126,325,349.46,282,15.968717867136002,3328000,-0.0008305471019411925,0.016240792094322387,375.0,0.0012655921884572763
2.6077032089233397e-09,0.05562163928622801,150.0,263.25,0.1807373046875,1.5702692702412606,326,349.3,282,15.968717926740647,3338240,-0.0012730450551316607,0.01591751802916406,375.0,0.0012884118679039602
9.313225746154785e-09,0.05377999832194923,125.0,271.75,0.1802978515625,1.5151443734765053,327,346.08,282,15.968717873096466,3348480,-0.0008009724879229907,0.014080621354514733,400.0,0.0014863145808988066
-4.097819328308106e-09,0.05075695267805188,150.0,284.5,0.149951171875,1.4796266213059426,328,351.5,282,15.968717902898788,3358720,-0.0006374854358000448,0.015793969726655633,400.0,0.001148480414249775
-1.1920928955078126e-08,0.051989120886997954,150.0,263.5,0.1802734375,1.5486104659736157,329,349.4,281,15.96871783733368,3368960,-0.001198040309100179,0.0141583198121225,377.5000000000002,0.001350365829847533
-1.4901161193847656e-08,0.057171995180630784,147.5,260.25,0.2227294921875,1.5988056302070617,330,345.09,281,15.968717873096466,3379200,-0.0014601693783333758,0.014633489717380144,400.0,0.0015443803703504954
-6.332993507385254e-09,0.0561680589707252,150.0,277.5,0.202880859375,1.6383500523865222,331,355.06,281,15.968717944622039,3389440,-0.0010674119072064058,0.014717915680375882,530.0000000000005,0.0014878140177955856
1.6391277313232423e-08,0.054394570306856384,147.5,282.5,0.179833984375,1.645865234732628,332,356.55,281,15.968717920780183,3399680,-0.0010436621869303053,0.015174583383486605,530.0000000000005,0.0012353894501586637
-1.1548399925231934e-08,0.05603970462422102,150.0,292.5,0.23310546875,1.6835717476904393,333,360.64,281,15.968717926740647,3409920,-0.001075094311090652,0.01319491805625148,552.5000000000002,0.0016088965210286688
-8.940696716308593e-09,0.052590157847802466,100.0,256.75,0.2486083984375,1.6853151246905327,334,353.81,281,15.96871787905693,3420160,-0.0009160221281490522,0.010531906417600111,475.0,0.00165505450519845
3.3527612686157227e-09,0.055145348853234646,100.0,239.25,0.2291015625,1.6589646115899086,335,357.11,281,15.968717747926712,3430400,-0.001229467921439209,0.010753353374457219,452.50000000000017,0.001505091912554235
-1.9371509552001954e-08,0.05544407354760902,72.50000000000001,205.25,0.238525390625,1.6728997997939588,336,350.92,281,15.968717592954636,3440640,-0.0010122361993126106,0.010672529715520795,327.5000000000002,0.0015900353617354312
1.1175870895385742e-08,0.05377936863429922,50.0,200.25,0.231298828125,1.697757687419653,337,350.0,281,15.968717843294144,3450880,-0.001034081823490851,0.011250245818519033,350.0,0.0015328407326705928
-1.1175870895385742e-09,0.05240824240400761,47.50000000000001,200.5,0.2333251953125,1.6906570240855217,338,351.72,281,15.968717914819717,3461120,-0.0013756427320913644,0.011788940546102822,327.5000000000002,0.001565473516899374
-1.0430812835693359e-08,0.05587866991610889,50.0,197.75,0.234814453125,1.7150120571255685,339,345.94,281,15.968716847896577,3471360,-0.000933073151827557,0.009616496685578114,327.5000000000002,0.0019160130645332174
-1.5273690223693846e-08,0.053173273962028964,50.0,197.75,0.27353515625,1.7020484387874604,340,345.95,280,15.968717867136002,3481600,-0.0013176729589758907,0.008715340368144097,387.5000000000011,0.001778714966053485
-1.0058283805847169e-08,0.05195229870355615,25.0,175.75,0.288623046875,1.6678473047912121,341,344.0,280,15.96871775984764,3491840,-0.0011612279646215028,0.007416404499599594,330.0000000000004,0.0018374072248036554
2.9802322387695314e-09,0.052906957791311104,25.0,149.0,0.23466796875,1.6889065019786358,342,336.51,280,15.968717604875565,3502080,-0.0010190266799327218,0.007243184091953481,227.5000000000002,0.0014758258550898518
-1.862645149230957e-09,0.052132153822746094,25.0,136.0,0.2732177734375,1.7002461902797221,343,333.23,280,15.968717652559281,3512320,-0.0010862102055398282,0.008157592599945928,225.0,0.0016967507297579233
-2.2351741790771484e-09,0.049730579558741175,25.0,139.75,0.218603515625,1.6559754855930806,344,328.9,280,15.968717956542969,3522560,-0.0012272868618310895,0.008707740213321814,250.0,0.0015173958029436108
1.0430812835693359e-08,0.04944363479524255,22.500000000000007,133.75,0.2941650390625,1.6112746708095074,345,326.46,280,15.968714594841003,3532800,-0.0012121663781726965,0.005243635890957421,225.0,0.0020601363568971466
-8.195638656616212e-09,0.05168692557548771,0.0,116.25,0.3134521484375,1.6138635456562043,346,320.13,280,15.968717533349992,3543040,-0.0013616246229503303,0.007942713418469794,225.0,0.0021099696408491296
-5.960464477539063e-09,0.051568902251561466,0.0,105.75,0.3049560546875,1.6597487777471542,347,320.65,280,15.96871640086174,3553280,-0.0012272839849174488,0.007212256611575185,225.0,0.002142045266293735
-1.0058283805847169e-08,0.048558308673680814,25.0,130.5,0.20009765625,1.6606129750609397,348,328.19,280,15.968717682361603,3563520,-0.0008470438071526587,0.009407956726499833,250.0,0.0014060029106701677
1.4156103134155273e-08,0.05083799569109595,25.0,150.75,0.2445068359375,1.666258268803358,349,339.87,280,15.968717443943024,3573760,-0.0011574439799005632,0.008351556746788447,252.50000000000023,0.0016658286366066477
7.450580596923829e-10,0.05399360790063882,25.0,157.5,0.2319580078125,1.6478147394955158,350,344.26,280,15.968717682361603,3584000,-0.0011287132329016458,0.009732483366678934,275.0,0.001625252712381098
-6.332993507385254e-09,0.052607031050825925,25.0,152.75,0.2053955078125,1.6263156577944755,351,346.26,279,15.96871787905693,3594240,-0.0008871132744388887,0.008697801295056706,275.0,0.001442297135656645
6.332993507385254e-09,0.05180470264521383,25.0,157.25,0.18681640625,1.6549288891255856,352,350.07,279,15.96871770620346,3604480,-0.0005360248651413713,0.010425534749083453,277.5000000000002,0.0011974881919968538
2.4959444999694825e-08,0.051999897015835475,50.0,161.25,0.2169189453125,1.6256027288734913,353,350.24,279,15.968717807531357,3614720,-0.0011503373098094016,0.009784228961507324,275.0,0.001392526706138142
-3.5762786865234374e-08,0.055769899802811065,50.0,179.5,0.259130859375,1.6492585197091103,354,354.83,279,15.968716311454774,3624960,-0.0011970801391726128,0.009930829988252298,325.0,0.0016568887213693983
-1.0430812835693359e-08,0.054313083395868586,50.0,197.5,0.20927734375,1.6651888713240623,355,359.03,279,15.968717646598815,3635200,-0.0008527542351657758,0.009719944032258353,425.0,0.001299477129138893
-1.6763806343078613e-08,0.05366725487420364,50.0,201.0,0.2540283203125,1.640653107315302,356,362.09,279,15.968717867136002,3645440,-0.0006305311204414466,0.009282004100532504,435.00000000000085,0.0016355169007283622
2.9802322387695314e-09,0.04853161871749238,50.0,199.5,0.2234619140625,1.5972806565463542,357,361.79,279,15.968717855215072,3655680,-0.0013074348236841616,0.009654063205380226,430.0000000000004,0.0014928437383218806
-3.725290298461914e-09,0.05041593554599424,50.0,206.25,0.25361328125,1.515485242754221,358,372.73,279,15.96871775984764,3665920,-0.0013629393601149787,0.008083729177815257,525.0,0.0017899616567447652
7.82310962677002e-09,0.04756610079974763,50.0,199.0,0.2145263671875,1.5309057720005512,359,379.05,279,15.968715435266494,3676160,-0.0008794765242782887,0.008177050087546434,500.0,0.0016076208317599594
-1.5273690223693846e-08,0.05042881045106203,50.0,179.5,0.2066162109375,1.5552749998867512,360,372.56,279,15.968717557191848,3686400,-0.000578946042151074,0.008027961935312078,275.0,0.001603676728609571
7.450580596923829e-10,0.0519252173060167,50.0,143.75,0.270751953125,1.6237921044230461,361,352.31,279,15.968717789649963,3696640,-0.0006361217994708568,0.006574817997807259,205.00000000000043,0.0017944701049913193
2.6077032089233397e-09,0.047176013141178835,25.0,113.25,0.3035400390625,1.6604026131331922,362,331.22,278,15.968716275691985,3706880,-0.0010907719704846385,0.004585413373877145,200.0,0.002098915991365402
5.215406417846679e-09,0.048043315181272014,0.0,97.0,0.284375,1.6183078743517398,363,321.93,278,15.968715608119965,3717120,-0.000565235372778261,0.004862928372369879,177.50000000000023,0.0020460868181089607
-1.7136335372924803e-08,0.04612332269930083,0.0,91.5,0.2459716796875,1.6212925136089325,364,318.11,278,15.968713128566742,3727360,-0.0005498643286955485,0.005241705605870806,155.00000000000043,0.0019557330713894316
3.725290298461914e-09,0.04729500747264984,0.0,87.5,0.2438720703125,1.560049369931221,365,315.51,278,15.968712770938874,3737600,-0.0009281418719183421,0.004899359633304812,152.50000000000023,0.0015524316045116393
8.195638656616212e-09,0.04571706661954635,0.0,82.0,0.2423828125,1.5446854092180728,366,314.11,278,15.968715542554856,3747840,-0.0005719423170376103,0.0040096325416755,150.0,0.002137297016719231
1.0430812835693359e-08,0.046286441817160504,0.0,71.0,0.258837890625,1.6176516108214856,367,307.5,278,15.968702906370163,3758080,-0.0007091813917213585,0.004602861559234839,150.0,0.001791183827850773
-1.0430812835693359e-08,0.04952231641023096,0.0,76.5,0.235693359375,1.6478019408881663,368,308.79,278,15.968714487552642,3768320,-0.0004985262086847797,0.005621585597856438,150.0,0.0017024241541435004
-2.9802322387695314e-09,0.048862256432848125,0.0,84.25,0.2841064453125,1.6700507797300816,369,308.59,278,15.968713659048081,3778560,-0.0008928510469559114,0.004163256855781583,175.0,0.0019186055856152961
5.587935447692871e-09,0.04797596545276932,0.0,86.75,0.3236572265625,1.6902755856513978,370,308.04,278,15.968703997135162,3788800,-0.0010774749411211816,0.004982425290839388,152.50000000000023,0.0020228313086704474
-8.940696716308593e-09,0.047386724959127755,0.0,67.0,0.3485107421875,1.6715955503284932,371,300.69,278,15.968692106008529,3799040,-0.0006448694239225006,0.0035378603271560395,125.0,0.002199336094327009
-2.2351741790771484e-09,0.04876413627839589,0.0,65.75,0.3121337890625,1.6854756444692611,372,298.68,278,15.96871150135994,3809280,-0.000906766862317454,0.004013017609614522,150.0,0.002196343192031236
8.940696716308593e-09,0.04862317387463144,0.0,61.5,0.334521484375,1.6899271793663502,373,301.17,277,15.968716943264008,3819520,-0.0008753702190006152,0.005198299040466736,150.0,0.002236797765098686
-1.0430812835693359e-08,0.05035652379981633,0.0,71.75,0.34697265625,1.7109640590846538,374,308.74,277,15.968716835975647,3829760,-0.0010721309910877608,0.005225064472506346,150.0,0.0022782415391759516
1.1175870895385742e-09,0.04978684629045658,0.0,71.5,0.2906982421875,1.6294942066073417,375,309.23,277,15.96871685385704,3840000,-0.0005411621243183618,0.004070337518919586,150.0,0.00169736349574805
9.313225746154785e-09,0.048961679075808846,0.0,68.75,0.273095703125,1.660443013906479,376,307.1,277,15.96868868470192,3850240,-0.00046097969861875755,0.003964752643193492,150.0,0.0019893471922159734
1.862645149230957e-09,0.047423579992842614,0.0,68.75,0.3381591796875,1.699026121199131,377,302.02,277,15.96871139407158,3860480,-0.00164893530527479,0.004980314923571427,127.50000000000021,0.002017280661505083
-4.470348358154297e-09,0.05056177799800299,0.0,69.5,0.32939453125,1.7233851440250874,378,302.15,277,15.968715852499008,3870720,-0.0009066322076250799,0.005581316305286066,127.50000000000021,0.002230295375125024
3.725290298461914e-09,0.05162553614303472,0.0,99.5,0.25595703125,1.6915537230670452,379,308.75,277,15.968717938661575,3880960,-0.0010120235208887606,0.00843750594467565,200.0,0.001656395679265188
1.6763806343078613e-08,0.053263202934242096,0.0,135.25,0.284912109375,1.6405201099812985,380,317.96,277,15.968717563152314,3891200,-0.0010567434532276821,0.00870983668246481,300.0,0.0015261927743267733
1.7881393432617187e-08,0.05398724240475995,47.50000000000001,172.75,0.2216796875,1.6278747662901878,381,327.83,277,15.968717628717423,3901440,-0.0008575775395001983,0.011591236569074681,402.5000000000002,0.0015445481689013718
7.450580596923828e-09,0.0499344162566522,47.50000000000001,190.75,0.1987548828125,1.6300111271440982,382,329.92,277,15.968717801570893,3911680,-0.0009678552414698061,0.009576356917386874,475.0,0.0014852723298702131
4.097819328308106e-09,0.052101010330561345,50.0,182.25,0.261669921875,1.6391362503170968,383,329.09,277,15.96871758699417,3921920,-0.0014080762426601722,0.008856272202137916,405.00000000000045,0.001577264995233918
1.3783574104309083e-08,0.04989060784507833,25.0,176.0,0.21181640625,1.5989054039120674,384,327.39,277,15.968717682361603,3932160,-0.000866547341865953,0.009716297867998946,382.5000000000007,0.0015666042614896013
-1.4901161193847657e-09,0.0520773488159566,25.0,161.25,0.200244140625,1.5941955685615539,385,324.88,277,15.968717819452285,3942400,-0.0004975671003194293,0.008841395802301122,330.0000000000004,0.001308292775291875
-7.078051567077636e-09,0.05269655273245558,25.0,169.0,0.1792724609375,1.5634045109152794,386,329.39,276,15.968717753887177,3952640,-0.0006884514677949483,0.010235916470992378,325.0,0.0011775022434903804
-8.568167686462402e-09,0.05056722136298364,25.0,171.75,0.2337890625,1.5589422322809696,387,333.74,276,15.968717497587203,3962880,-0.0010159575758734718,0.008495445759399445,302.5000000000002,0.0014599280626725886
-2.2351741790771484e-09,0.055333359771838196,47.50000000000001,181.0,0.2567626953125,1.5377708926796914,388,340.2,276,15.968717813491821,3973120,-0.0009890325236483477,0.010535070140758763,377.5000000000002,0.0015671218131643628
-5.587935447692871e-09,0.05442540395520092,25.0,174.25,0.227392578125,1.5992379821836948,389,337.54,276,15.968717533349992,3983360,-0.0006640752420935314,0.00925750131609675,380.00000000000045,0.0015107270505211544
-1.5273690223693846e-08,0.05220112113189189,25.0,181.5,0.2763427734375,1.6299706518650054,390,338.6,276,15.968717640638351,3993600,-0.00121719863745966,0.009405245368816395,425.0,0.001770437769084765
1.1175870895385742e-09,0.05105309875575228,25.0,172.0,0.263037109375,1.6751945465803146,391,332.87,276,15.96871758699417,4003840,-0.0008597258129157126,0.00845707756589036,335.00000000000085,0.0016661890721479723
8.195638656616212e-09,0.05184654361440492,25.0,155.0,0.2544189453125,1.7055826760828494,392,324.27,276,15.968717646598815,4014080,-0.0006354544006171636,0.007752382056605711,325.0,0.0017514129044343464
-1.6763806343078613e-08,0.05299501966222392,25.0,131.0,0.284521484375,1.6958182021975516,393,318.6,276,15.968716859817505,4024320,-0.0009554673335514963,0.007890644058670659,252.50000000000023,0.0017229026342420184
6.7055225372314455e-09,0.052242469152299645,47.50000000000001,136.0,0.243408203125,1.687449461966753,394,323.15,276,15.968717712163926,4034560,-0.0010070914031530265,0.008466905326895358,252.50000000000023,0.0013521817089099386
-1.4901161193847657e-09,0.052168227437053884,50.0,140.75,0.3277587890625,1.7218310557305814,395,324.63,276,15.968717622756959,4044800,-0.00091352549061412,0.007223301545764116,275.0,0.0016730589493931802
-7.450580596923829e-10,0.0505885205517872,25.0,135.5,0.32919921875,1.733695238828659,396,321.35,276,15.968717437982558,4055040,-0.0011941197823034599,0.005955108591206226,277.5000000000002,0.0019036733182815624
1.3411045074462891e-08,0.050822911296946716,0.0,105.25,0.337451171875,1.752509781718254,397,311.34,276,15.968716597557068,4065280,-0.000984232659538975,0.005900781117202314,202.50000000000023,0.00176075801322213
-1.4901161193847657e-09,0.05168311864596675,0.0,90.25,0.26748046875,1.7235111862421035,398,307.86,276,15.96871401667595,4075520,-0.000784705711339484,0.005796829024893669,175.0,0.0014973710468893842
-3.7252902984619143e-10,0.05293973494535238,0.0,106.75,0.267724609375,1.7076362438499928,399,314.15,276,15.968717783689499,4085760,-0.0008156887492077658,0.0073669696997967545,225.0,0.0015289700222069769
3.725290298461914e-09,0.05132029979426138,0.0,103.0,0.2243896484375,1.6544212885200977,400,312.84,276,15.968699651956559,4096000,-0.0005127821161295288,0.005919093919609253,225.0,0.0012728341711408576
-2.0116567611694337e-08,0.04993949014540839,0.0,97.75,0.308544921875,1.6411825515329839,401,311.55,275,15.968710070848465,4106240,-0.0008905664835765492,0.004831794973343406,200.0,0.001799454296767067
7.82310962677002e-09,0.05070001271132124,0.0,86.75,0.283642578125,1.6493526577949524,402,306.76,275,15.968711638450623,4116480,-0.0007826492874301039,0.0055981824365574084,150.0,0.0015806245160888467
9.313225746154785e-09,0.0490658616426291,0.0,74.0,0.2912109375,1.663318070024252,403,302.41,275,15.968716555833817,4126720,-0.001001644929056056,0.004164896538765106,150.0,0.0015440917181422265
-4.470348358154297e-09,0.04889843850860059,0.0,78.25,0.28935546875,1.6578736782073975,404,304.39,275,15.96868399977684,4136960,-0.000830873830273049,0.005114000749092185,127.50000000000021,0.0015956933158804531
9.685754776000977e-09,0.04737613544328269,0.0,72.5,0.316162109375,1.658761167526245,405,303.35,275,15.968703055381775,4147200,-0.001366244769815239,0.004865956437732422,150.0,0.0018639277090471752
5.960464477539063e-09,0.04920305221972859,0.0,81.5,0.30859375,1.6731195516884327,406,306.32,275,15.96871680021286,4157440,-0.0007652158143173438,0.004272593056793994,152.50000000000023,0.0018511752245927936
-7.078051567077636e-09,0.0496717291849027,0.0,71.25,0.22451171875,1.6535927541553974,407,302.69,275,15.968710881471633,4167680,-0.0005992076343318331,0.003892877994991295,150.0,0.0013176155827522961
-1.2665987014770507e-08,0.053101381991063665,0.0,84.0,0.2522216796875,1.6417934536933898,408,309.16,275,15.968717378377914,4177920,-0.0008241713458119193,0.007015660458864659,175.0,0.0013714752925181983
-1.0058283805847169e-08,0.05046681083670418,25.0,100.0,0.2671875,1.6301330626010895,409,318.35,275,15.968716382980347,4188160,-0.001073909891420044,0.006339130825818984,200.0,0.0015797396577795554
3.7252902984619143e-10,0.04880402246821178,25.0,120.5,0.2377685546875,1.651251782476902,410,325.14,275,15.968712812662124,4198400,-0.0009902360288833734,0.006605901121281477,250.0,0.0013750950428175202
2.9802322387695314e-09,0.049657363701495184,25.0,129.0,0.2898193359375,1.6334113590419292,411,325.05,275,15.968717116117478,4208640,-0.001005897454524529,0.00763698376249522,227.5000000000002,0.0017118550565953683
7.82310962677002e-09,0.0532524992556548,25.0,141.25,0.2305908203125,1.5933045409619808,412,328.64,275,15.968717581033706,4218880,-0.0006934168915904593,0.009565424065112894,250.0,0.0011691572384449956
3.725290298461914e-09,0.048971805147466005,25.0,166.0,0.1763916015625,1.5492065772414207,413,340.11,275,15.968717765808105,4229120,-0.0011471695346699563,0.010399450204204186,252.50000000000023,0.001116406997519448
1.9371509552001954e-08,0.046813473376497314,50.0,173.0,0.181591796875,1.4512838654220104,414,347.87,275,15.968717736005782,4239360,-0.0008587108703068224,0.009764524715137668,250.0,0.0011224074405191686
5.960464477539063e-09,0.04272723072301848,50.0,168.5,0.1683349609375,1.3644366964697838,415,342.65,275,15.968717646598815,4249600,-0.0007906986556918127,0.009424689837214829,252.50000000000023,0.001017656940196332
-5.215406417846679e-09,0.048590131903058276,50.0,168.25,0.2140380859375,1.386065200716257,416,336.02,274,15.968717741966248,4259840,-0.001227767851378303,0.011523708266031463,252.50000000000023,0.0012231942899887827
-1.5273690223693846e-08,0.04971497214582403,97.5,184.25,0.183447265625,1.5034643441438675,417,341.72,274,15.968717861175538,4270080,-0.0006560819798323792,0.011367802042514086,275.0,0.0010341529119614278
2.9802322387695312e-08,0.04972049951328287,72.50000000000001,183.75,0.219091796875,1.526630173623562,418,341.77,274,15.968717473745347,4280320,-0.0009258226342353737,0.008799835497120512,275.0,0.0012083337287606354
-1.2293457984924316e-08,0.04971226092090285,72.50000000000001,185.75,0.191650390625,1.500714299082756,419,344.92,274,15.96871782541275,4290560,-0.0007923360280983616,0.010466654007905163,275.0,0.0011922186953142954
