episode_length,explained_variance,grad_norm,policy_gradient_loss,PMM:episode_rewards,avg_q_retraced,model_prob_std,q_loss,P09:episode_rewards,policy_gradient_bias_correction,policy_entropy,frames,advantage_norm,fps,policy_loss,avg_q_selected,rollout_prob_std,P01:episode_rewards,epoch_idx
3324.36,-1089.6633189302968,7.5003531786888694e-06,-2.0031544487404194e-07,0.0,9.817714059536422e-06,2.3818596015618425e-05,2.0804519527651237e-09,0.0,0.0,2.1972252756041826,1440000,0.00030358103367571584,345,-2.0031544487404194e-07,1.0171656544015504e-05,3.567351419664548e-05,0.0,200
3324.36,-1035.3396663555925,6.323473747402188e-06,-1.1707755061357756e-07,0.0,8.566341909318814e-06,1.9754061466052616e-05,1.5354450835135662e-09,0.0,0.0,2.1972253080404056,1447200,0.00025667200561503047,345,-1.1707755061357756e-07,8.795308606535898e-06,3.265585590744016e-05,0.0,201
3324.36,-1105.6179449766591,6.167857974152834e-06,-2.0228620635301966e-07,0.0,8.515814876018917e-06,1.988581822010315e-05,1.6716402632109718e-09,0.0,0.0,2.1972252629106004,1454400,0.0002298671059613013,345,-2.0228620635301966e-07,8.775569127777097e-06,3.004376182725573e-05,0.0,202
3324.36,-560.2298055878679,7.408851960556618e-06,-1.7136942895552595e-07,0.0,9.336742235136268e-06,2.4020290367810942e-05,1.9796879010481706e-09,0.0,0.0,2.197225277779938,1461600,0.0003143019230620769,345,-1.7136942895552595e-07,8.82513551865028e-06,3.508213636138139e-05,0.0,203
3324.36,-1322.8095352680766,6.6765175782013384e-06,-2.750133525794988e-07,0.0,1.0343383328362839e-05,1.999838039720034e-05,1.771978940063999e-09,0.0,0.0,2.1972253069738863,1468800,0.0002705332843714513,345,-2.750133525794988e-07,1.09304615372587e-05,2.9149457060315344e-05,0.0,204
3324.41,-128.74527699479984,1.0013791364480418e-05,-1.085992967323673e-07,0.0,1.0964617320565047e-05,2.9521512015646726e-05,3.6357204127067313e-09,0.0,0.0,2.1972252064312574,1476000,0.0003987012582530976,345,-1.085992967323673e-07,1.0570326102728051e-05,3.838405339261573e-05,0.0,205
3324.41,-1754.4809267022906,6.304302628022699e-06,-2.3222457872305907e-07,0.0,1.262775644001387e-05,2.076034098887169e-05,1.5616032279544408e-09,0.0,0.0,2.1972252729929314,1483200,0.0002595121527649457,345,-2.3222457872305907e-07,1.191387599157953e-05,2.948356774570632e-05,0.0,206
3324.41,-417.7168820063132,6.547245444332203e-06,-3.247144612287421e-07,0.0,1.3139528516026148e-05,1.9685500594836493e-05,1.365264390741974e-09,0.0,0.0,2.197225261169767,1490400,0.00024765536726188236,345,-3.247144612287421e-07,1.3204460177106853e-05,2.8097650172717577e-05,0.0,207
3324.41,-1450.817047554841,6.76357992254811e-06,-4.029381778156458e-07,0.0,1.2239759004142032e-05,2.0293767983143124e-05,1.9885542621863518e-09,0.0,0.0,2.197225308806177,1497600,0.0002550625991110005,345,-4.029381778156458e-07,1.2484123522621566e-05,2.8170599977106544e-05,0.0,208
3324.41,-335.6275286504679,7.1281631170744454e-06,-4.0167605885201236e-07,0.0,1.2562458823620232e-05,2.2806008516425658e-05,1.3902871142413003e-09,0.0,0.0,2.197225244112345,1504800,0.0002901191015718093,345,-4.0167605885201236e-07,1.254264787246927e-05,2.9935722510965757e-05,0.0,209
3324.41,-1137.0043590767423,6.778675063991919e-06,-3.3547292311522167e-07,0.0,1.1939067346215129e-05,2.0259159612423776e-05,1.2859403871852532e-09,0.0,0.0,2.1972252632038933,1512000,0.00026464600558176877,345,-3.3547292311522167e-07,1.2167385882124772e-05,2.7176225421681825e-05,0.0,210
3324.37,-1115.6038013175935,7.286803419485921e-06,-2.0613807369845595e-07,0.0,1.1371547711355055e-05,2.4377908769959086e-05,2.5880891554655207e-09,0.0,0.0,2.197225277632002,1519200,0.0003146688726019059,345,-2.0613807369845595e-07,1.1874922723520633e-05,2.981360177762052e-05,0.0,211
3324.37,-1435.9969765463327,7.0448177272395235e-06,-1.7159048206246152e-07,0.0,9.746848522195611e-06,1.973163606713851e-05,1.7343754825308884e-09,0.0,0.0,2.197225314293589,1526400,0.00026891128008298354,345,-1.7159048206246152e-07,1.0249305473464466e-05,2.503853780215844e-05,0.0,212
3324.37,-814.9208335774871,6.074884681463499e-06,-2.7156687064738264e-07,0.0,9.370818803325028e-06,1.9273269029954892e-05,1.8119317480942225e-09,0.0,0.0,2.197225259343055,1533600,0.00023915560780035148,345,-2.7156687064738264e-07,9.635055923211737e-06,2.4460464264184754e-05,0.0,213
3324.37,-886.8132646378551,7.736804607554413e-06,-2.2048602407116298e-07,0.0,9.225117651404677e-06,2.323776115670246e-05,1.778718789909904e-09,0.0,0.0,2.1972252544145734,1540800,0.00031843871477600747,345,-2.2048602407116298e-07,9.217942209281433e-06,2.822614137930044e-05,0.0,214
3324.37,-966.4776971956219,7.391758577842913e-06,-2.3877887314984464e-07,0.0,1.007348383918075e-05,2.269874786693117e-05,1.549263354421137e-09,0.0,0.0,2.1972253033093043,1548000,0.00030024265213654793,345,-2.3877887314984464e-07,1.0235375942098501e-05,2.7954741898713203e-05,0.0,215
3324.43,-143.81496570459433,9.161676497134521e-06,-1.832625009116091e-07,0.0,9.526431345369132e-06,2.72075594565885e-05,2.4639464089477773e-09,0.0,0.0,2.197225238743913,1555200,0.0003782379055241874,345,-1.832625009116091e-07,9.856173863716649e-06,3.177077814212132e-05,0.0,216
3324.42,-1950.7461440567256,5.548291585358584e-06,-2.00260603546826e-07,0.0,8.865748381978154e-06,1.6265042450745746e-05,1.5068726555801077e-09,0.0,0.0,2.1972253070472814,1562400,0.00020489877832816398,345,-2.00260603546826e-07,9.2697537907329e-06,2.0186513333704445e-05,0.0,217
3324.42,-673.9562060972056,6.1579985317230485e-06,-1.586320915425432e-07,0.0,8.050963985842447e-06,1.882010483686574e-05,1.1819430689468409e-09,0.0,0.0,2.197225271728304,1569600,0.0002448987566774956,345,-1.586320915425432e-07,7.992414014855362e-06,2.3591032889764095e-05,0.0,218
3324.42,-1133.7798354500694,6.655562247803645e-06,-1.34262769928656e-07,0.0,8.922297492201538e-06,2.21021823196113e-05,2.254896443483151e-09,0.0,0.0,2.1972252355027853,1576800,0.00026742476227683984,345,-1.34262769928656e-07,8.806084660353067e-06,2.6763388633561934e-05,0.0,219
3324.42,-208.4042899094861,7.07356679941936e-06,-1.562931798883363e-07,0.0,9.097814602059602e-06,2.2432064849716297e-05,1.5884314136660965e-09,0.0,0.0,2.19722529486689,1584000,0.0002913681326102535,344,-1.562931798883363e-07,9.517950206689311e-06,2.6927626680009787e-05,0.0,220
3324.42,-1014.534630784501,6.783942060825042e-06,-2.3248821026634504e-07,0.0,8.449953147574556e-06,2.1334624053880118e-05,1.5770265199885833e-09,0.0,0.0,2.1972252815804154,1591200,0.00026683165121075566,344,-2.3248821026634504e-07,8.013338700129449e-06,2.5859876179473217e-05,0.0,221
3324.49,-827.6073573506006,7.469056543007405e-06,-1.132985085796517e-07,0.0,8.77239937983812e-06,2.421810857530817e-05,2.4092899390120984e-09,0.0,0.0,2.1972252835766977,1598400,0.00030839871235326116,344,-1.132985085796517e-07,9.234724601796908e-06,2.7761261299852782e-05,0.0,222
3324.49,-1180.9967198447387,6.309947038066609e-06,-1.9784438413025225e-07,0.0,9.003212124237314e-06,1.8707613273186834e-05,1.238791326470993e-09,0.0,0.0,2.197225282674744,1605600,0.00023887425211892294,344,-1.9784438413025225e-07,8.872448888398917e-06,2.3190079422481595e-05,0.0,223
3324.49,-1054.7010754187775,5.38788750494972e-06,-8.109027451384318e-08,0.0,9.934589317598063e-06,1.581654148111511e-05,1.5844688810718306e-09,0.0,0.0,2.1972252896317728,1612800,0.00020658625994612564,344,-8.109027451384318e-08,9.937341611976921e-06,1.9413594008655752e-05,0.0,224
3324.49,-911.7409648461631,6.065761955139486e-06,-1.8862787174151114e-07,0.0,9.858762430705907e-06,1.8838113491640752e-05,1.499737622731832e-09,0.0,0.0,2.197225253061643,1620000,0.0002375548288594271,344,-1.8862787174151114e-07,1.0027794386985834e-05,2.2936522599250277e-05,0.0,225
3324.49,-1156.667586982302,6.622061441044641e-06,-2.4089429831468985e-07,0.0,1.0070200081690208e-05,2.0438541893541798e-05,1.479405096095527e-09,0.0,0.0,2.197225238453774,1627200,0.0002626737416799927,344,-2.4089429831468985e-07,9.760495167415322e-06,2.462306636152067e-05,0.0,226
3324.43,-311.59462797270885,7.936873370327966e-06,-2.402516055748865e-07,0.0,1.0570589389057462e-05,2.5925986958996975e-05,2.4442772038061067e-09,0.0,0.0,2.197225224082432,1634400,0.0003276370355294534,344,-2.402516055748865e-07,1.125356112876063e-05,2.9836528488653176e-05,0.0,227
3324.53,-1687.779322879655,5.063400673763618e-06,-2.190907896071348e-07,0.0,9.506460518310326e-06,1.5767968651042945e-05,1.0739291573852492e-09,0.0,0.0,2.1972252872917384,1641600,0.0001969734083117767,344,-2.190907896071348e-07,9.934848379837376e-06,1.9146443872358983e-05,0.0,228
3324.53,-1703.633276925932,6.018671396232283e-06,-2.0646033155336257e-07,0.0,9.49078586034245e-06,1.8541111097662483e-05,1.4489299012521277e-09,0.0,0.0,2.19722525692806,1648800,0.0002289208749877367,344,-2.0646033155336257e-07,9.450242386522618e-06,2.2105928478898928e-05,0.0,229
3324.53,-1363.4583157498716,5.857287832789283e-06,-8.296601002428536e-08,0.0,1.0356339978022369e-05,1.812087653818512e-05,1.8703475318635496e-09,0.0,0.0,2.197225260255198,1656000,0.00022314134120107317,344,-8.296601002428536e-08,1.0311383356409088e-05,2.1338108202629336e-05,0.0,230
3324.53,-104.43595264951703,7.031242961797872e-06,-2.9272553956504066e-07,0.0,8.96396264101775e-06,2.383810451550457e-05,1.5556837776088515e-09,0.0,0.0,2.1972252848791696,1663200,0.0002876250499093552,344,-2.9272553956504066e-07,9.305078990345098e-06,2.6971957159382084e-05,0.0,231
3324.53,-1147.3881841634661,5.565931560468518e-06,-8.054940791812317e-08,0.0,9.330622596101341e-06,1.7552323403900496e-05,1.4027215187809302e-09,0.0,0.0,2.197225297459219,1670400,0.000219372177070145,344,-8.054940791812317e-08,9.20721553086724e-06,2.0619014516890433e-05,0.0,232
3324.51,-682.8930276167456,7.244188924833933e-06,-1.9126054656931949e-07,0.0,9.500652213379123e-06,2.443885645881156e-05,2.1297090479060053e-09,0.0,0.0,2.1972252167816517,1677600,0.0003080179661694627,344,-1.9126054656931949e-07,9.705392213923895e-06,2.7456878255884592e-05,0.0,233
3324.51,-1533.7746937188745,6.12893525930926e-06,-1.1031846137728969e-07,0.0,9.434258431168829e-06,1.8068173259406548e-05,1.41918458695453e-09,0.0,0.0,2.197225274613926,1684800,0.00023006098151520906,344,-1.1031846137728969e-07,9.41407105505916e-06,2.1179240744163142e-05,0.0,234
3324.51,-767.3436891657431,6.562703154753384e-06,-1.686419332038296e-07,0.0,9.072042815099484e-06,1.993401241175691e-05,2.3312722673582915e-09,0.0,0.0,2.1972253078096124,1692000,0.00024301291833515797,344,-1.686419332038296e-07,8.65585079385789e-06,2.326099888556106e-05,0.0,235
3324.51,-891.7552097995319,5.553077022822033e-06,-3.613252110441008e-07,0.0,9.375965380080567e-06,1.8829245255956845e-05,1.2001203575102115e-09,0.0,0.0,2.1972252406865835,1699200,0.0002240754699787629,344,-3.613252110441008e-07,9.82000850576191e-06,2.2064099154924462e-05,0.0,236
3324.51,-1008.9508605853055,5.640012723507264e-06,-1.4101749222570864e-07,0.0,8.910207630056451e-06,1.870736438267581e-05,1.3548882113806333e-09,0.0,0.0,2.1972252006158626,1706400,0.00022155739743069683,344,-1.4101749222570864e-07,9.060454944328281e-06,2.1700450212269136e-05,0.0,237
3324.51,-628.4012239538866,7.041233462192877e-06,-1.7978035185841518e-07,0.0,8.827979778985422e-06,2.214806714844162e-05,1.6354303919127126e-09,0.0,0.0,2.197225289032573,1713600,0.00028568724723779075,344,-1.7978035185841518e-07,8.675678331657298e-06,2.5028074217431593e-05,0.0,238
3324.67,-1689.0192177730216,5.3184981092810165e-06,-1.2677576899749342e-07,0.0,8.121916663316534e-06,1.6614630424415346e-05,1.1823244903745712e-09,0.0,0.0,2.1972253083425857,1720800,0.000210558265287775,344,-1.2677576899749342e-07,8.20158544615518e-06,1.9564775908437755e-05,0.0,239
3324.67,-1157.9354143404203,5.7671366071755295e-06,-1.1682147549995664e-07,0.0,7.253551661771477e-06,1.639153277690888e-05,9.28381531527769e-10,0.0,0.0,2.1972252771873317,1728000,0.00022874769258930796,344,-1.1682147549995664e-07,7.634850038142658e-06,1.9315977110821562e-05,0.0,240
3324.67,-1527.1926466533669,6.132900551585089e-06,-2.348367953733149e-07,0.0,7.096302058423216e-06,1.763220456167891e-05,1.5481612838654345e-09,0.0,0.0,2.1972253136447892,1735200,0.00022095799641683438,344,-2.348367953733149e-07,7.209516951107939e-06,2.04986288625033e-05,0.0,241
3324.67,-115.57257161533076,5.30402262425787e-06,-2.0904980660428828e-07,0.0,6.929468638537357e-06,1.843234174750417e-05,1.3031287567776361e-09,0.0,0.0,2.1972252704983664,1742400,0.00021934187483661085,344,-2.0904980660428828e-07,7.061035520069425e-06,2.140639279521267e-05,0.0,242
3324.67,-1142.1765881163324,5.519385727726072e-06,-1.0914377151196833e-07,0.0,6.321113999555801e-06,1.742447163203388e-05,1.0229143393475353e-09,0.0,0.0,2.1972253304940685,1749600,0.00021350716570643259,344,-1.0914377151196833e-07,6.5681593540876686e-06,2.0243330235190257e-05,0.0,243
3324.69,-677.475210822436,6.285471437536943e-06,-1.321093359352977e-07,0.0,5.726235086000548e-06,2.124631849289806e-05,1.5641028785690894e-09,0.0,0.0,2.1972253006160574,1756800,0.000268763297771559,344,-1.321093359352977e-07,5.54877115322803e-06,2.3964517061300747e-05,0.0,244
3324.69,-2226.5114688031317,4.842254560595355e-06,-1.439089821586992e-07,0.0,6.4017746105056315e-06,1.4823768193402444e-05,9.335438581557848e-10,0.0,0.0,2.1972252678808086,1764000,0.0001890679177281494,344,-1.439089821586992e-07,6.1999883757353845e-06,1.707701276513695e-05,0.0,245
3324.69,-671.2513160957988,5.938352542416348e-06,-1.612760009262679e-07,0.0,6.4209579565935655e-06,1.7054317619358555e-05,1.901869226206432e-09,0.0,0.0,2.197225271308864,1771200,0.00022530824768502661,344,-1.612760009262679e-07,6.743041518179161e-06,1.949301379985923e-05,0.0,246
3324.69,-1342.5471167991716,4.901195357131311e-06,-1.8133398661863496e-07,0.0,6.060229141273757e-06,1.5491351180270297e-05,9.428437264218236e-10,0.0,0.0,2.197225310953837,1778400,0.00019016941022861138,344,-1.8133398661863496e-07,6.306639813983184e-06,1.771122826891683e-05,0.0,247
3324.69,-818.1489654440919,5.666368382953118e-06,-9.392178488845881e-08,0.0,5.78863695279454e-06,1.756220812330145e-05,1.1859895152908427e-09,0.0,0.0,2.197225290612569,1785600,0.0002214221956092113,344,-9.392178488845881e-08,5.83065842794825e-06,2.0249761254317062e-05,0.0,248
3324.69,-516.2045981000907,6.981143401630759e-06,-1.7949534125543088e-07,0.0,5.660305648256153e-06,2.0535262043314638e-05,1.3489993284387693e-09,0.0,0.0,2.19722521509443,1792800,0.00027844931199615716,344,-1.7949534125543088e-07,6.071448603361457e-06,2.3126235450837116e-05,0.0,249
3324.8,-1562.4516774500175,5.231057251972882e-06,-1.1064601910516803e-07,0.0,4.399051776561391e-06,1.6458099619143237e-05,1.077063661294422e-09,0.0,0.0,2.1972252917005903,1800000,0.00019986188853753642,344,-1.1064601910516803e-07,4.777748014126202e-06,1.8737670772812034e-05,0.0,250
3324.8,-1444.046429687619,5.911899194489408e-06,-7.832541531418859e-08,0.0,3.7285186566421584e-06,1.8004426495072344e-05,1.1468101452756203e-09,0.0,0.0,2.197225286629465,1807200,0.00023169896886270915,344,-7.832541531418859e-08,3.740716413379427e-06,2.0652697723312816e-05,0.0,251
3324.8,-1250.1192307543313,5.459697716635369e-06,-4.2094077778093354e-08,0.0,4.775656086000827e-06,1.7139133298940123e-05,1.3305047197244023e-09,0.0,0.0,2.197225270425832,1814400,0.0002080583561666869,344,-4.2094077778093354e-08,4.624114448427429e-06,1.9624923746869596e-05,0.0,252
3324.8,-295.18207685737764,6.534414317355817e-06,-1.988134005568986e-07,0.0,4.559388911219961e-06,2.1722024407471114e-05,1.7361969441132123e-09,0.0,0.0,2.197225265739742,1821600,0.00025997801000132145,344,-1.988134005568986e-07,4.94597022718561e-06,2.4177184194152297e-05,0.0,253
3324.8,-1770.4106078550421,5.756205305345235e-06,-5.6064959420289235e-08,0.0,3.246208572469401e-06,1.764026471172177e-05,1.2105619000863705e-09,0.0,0.0,2.197225220430464,1828800,0.00022587880109572453,344,-5.6064959420289235e-08,3.2859902873240502e-06,2.018279143694739e-05,0.0,254
3324.74,-376.5319904309952,7.331507004395745e-06,-1.383105513909201e-07,0.0,4.218872694717367e-06,2.1921268890297238e-05,1.5692248695934766e-09,0.0,0.0,2.19722524974712,1836000,0.0002863071896141825,344,-1.383105513909201e-07,4.016761364778839e-06,2.4246346115953286e-05,0.0,255
3324.74,-1906.956386005831,4.605646126997572e-06,-6.919192505371136e-08,0.0,4.354050648982122e-06,1.3489128278272333e-05,6.372621261974656e-10,0.0,0.0,2.1972253115278075,1843200,0.00016894643563120323,344,-6.919192505371136e-08,4.373951134532694e-06,1.5716747190856676e-05,0.0,256
3324.74,-1048.9862310911453,5.213828886068062e-06,-2.6421902423322588e-08,0.0,4.732682949240549e-06,1.716549770768991e-05,1.7016942589780402e-09,0.0,0.0,2.1972252812082806,1850400,0.0002214924367496763,344,-2.6421902423322588e-08,4.843703140745636e-06,1.9147957452977004e-05,0.0,257
3324.74,-1490.0947837741694,5.151502307554468e-06,-1.4598310937799903e-07,0.0,4.603276562175314e-06,1.654186009905255e-05,1.1741712204766175e-09,0.0,0.0,2.1972252507909897,1857600,0.00020112394279140836,344,-1.4598310937799903e-07,4.831241262129572e-06,1.882811448154038e-05,0.0,258
3324.74,-916.4203806718773,5.993874479148646e-06,-1.0855300499096304e-07,0.0,4.039895482927783e-06,1.9468237782942e-05,1.280503741095157e-09,0.0,0.0,2.197225278647488,1864800,0.0002398139694920816,344,-1.0855300499096304e-07,4.319031977834502e-06,2.1933833306176834e-05,0.0,259
3324.74,-803.5449135766456,5.727597094324559e-06,-2.140746192869815e-07,0.0,3.1935416933417693e-06,1.9394599249237154e-05,1.5682784094742558e-09,0.0,0.0,2.1972252689372924,1872000,0.00023208028610993673,344,-2.140746192869815e-07,3.688664446605729e-06,2.146027778109636e-05,0.0,260
3324.66,-985.0546409015901,5.92105150597067e-06,-1.7922154765691466e-08,0.0,2.2241712627898578e-06,1.9656406232632395e-05,1.3830242175859526e-09,0.0,0.0,2.19722530353637,1879200,0.00023975086657451863,344,-1.7922154765691466e-08,2.4774644277166253e-06,2.170552123069844e-05,0.0,261
3324.66,-1680.7596310766999,4.934210951953091e-06,-9.03414447548639e-08,0.0,1.2438052963643417e-06,1.5144684675674948e-05,1.1389306801683805e-09,0.0,0.0,2.197225280899219,1886400,0.00018665825876715752,344,-9.03414447548639e-08,1.868367344240079e-06,1.715108799340427e-05,0.0,262
3324.66,-1654.5481060458508,5.593821542361499e-06,-8.708231004916969e-08,0.0,1.1027830110269843e-06,1.6167492444811846e-05,1.871321152214144e-09,0.0,0.0,2.1972252661336666,1893600,0.00020745028520772856,344,-8.708231004916969e-08,1.8575571087964552e-06,1.7938839785939058e-05,0.0,263
3324.66,-295.35472306489635,5.042880549073586e-06,2.6371323056208427e-09,0.0,4.2332366836288276e-07,1.615577798566418e-05,8.212308688557624e-10,0.0,0.0,2.197225290098518,1900800,0.00020063283849125864,344,2.6371323056208427e-09,8.183288600791408e-07,1.7901543977928363e-05,0.0,264
3324.66,-1133.3393665112694,4.862973378210996e-06,4.656601855206367e-08,0.0,4.578467534590389e-07,1.5134131877483923e-05,9.453453138398682e-10,0.0,0.0,2.1972252361710796,1908000,0.00019582809007261782,344,4.656601855206367e-08,5.41715046872807e-07,1.7355990288391443e-05,0.0,265
3324.59,-253.65403182608742,6.5276395249062225e-06,1.3297680280217082e-08,0.0,6.271515265521452e-07,2.1069681219152154e-05,1.6483024127239895e-09,0.0,0.0,2.197225315094625,1915200,0.0002730843960041389,344,1.3297680280217082e-08,2.253860723716143e-07,2.2924617148642367e-05,0.0,266
3324.59,-2293.408358784365,4.413525565808411e-06,8.537887755631613e-08,0.0,6.10175147516426e-07,1.2874199422274358e-05,9.150000384013981e-10,0.0,0.0,2.197225313574549,1922400,0.00015882444144244925,344,8.537887755631613e-08,2.1164466804382953e-07,1.4575168470281415e-05,0.0,267
3324.59,-1067.9388574412512,5.222981617882121e-06,-2.076027882701324e-08,0.0,1.361454875144341e-06,1.6309437316796527e-05,1.658170697775114e-09,0.0,0.0,2.1972252461708406,1929600,0.00020203691845076453,344,-2.076027882701324e-08,1.462465799977448e-06,1.8138122396149153e-05,0.0,268
3324.59,-1368.54407596743,5.123793286408055e-06,-1.5006268494802763e-07,0.0,1.3523741750938154e-06,1.5902629929390362e-05,1.0862425881886007e-09,0.0,0.0,2.1972252919371167,1936800,0.00020083556555014172,344,-1.5006268494802763e-07,9.766851871722133e-07,1.8126894796366632e-05,0.0,269
3324.59,-612.0985800188914,5.586618457441597e-06,-6.22350769549302e-09,0.0,2.29665030122474e-06,1.8930554374329655e-05,9.970149921988793e-10,0.0,0.0,2.1972253089635747,1944000,0.00022836891602115512,344,-6.22350769549302e-09,2.271276256935991e-06,2.1038868597587052e-05,0.0,270
3324.59,-1085.9494425924288,5.346926827102455e-06,1.822346186436309e-08,0.0,2.39319836054059e-06,1.754269679167468e-05,1.2541653891429252e-09,0.0,0.0,2.1972252822300744,1951200,0.00021005361069598613,344,1.822346186436309e-08,2.605422906001756e-06,1.9406447042451007e-05,0.0,271
3324.54,-1109.146725034102,5.840077347024561e-06,-1.1228290853535365e-07,0.0,2.6945622794622077e-06,1.953998182547145e-05,1.6284893143891856e-09,0.0,0.0,2.1972252603971136,1958400,0.00023328144720614343,344,-1.1228290853535365e-07,2.609324002186703e-06,2.119769078187043e-05,0.0,272
3324.54,-1294.8841852763912,4.984201658066404e-06,-9.739962706436992e-08,0.0,2.5258162347909325e-06,1.5725920554377514e-05,1.1640573903929027e-09,0.0,0.0,2.197225283882605,1965600,0.00020447613018020663,344,-9.739962706436992e-08,2.344497406923777e-06,1.7691002827654578e-05,0.0,273
3324.54,-1081.7436258340042,5.206107112754321e-06,-1.3579648393428892e-07,0.0,2.9582313742053043e-06,1.7496842583873515e-05,1.8532801602560907e-09,0.0,0.0,2.1972252629171507,1972800,0.0002005304323400751,344,-1.3579648393428892e-07,2.9059647829223072e-06,1.9388557587562634e-05,0.0,274
3324.54,-535.4025832877084,5.145875822361016e-06,-7.488548037607297e-08,0.0,3.820465574308617e-06,1.6450527536412953e-05,1.0591244960527536e-09,0.0,0.0,2.1972252788240945,1980000,0.00020726769691662642,344,-7.488548037607297e-08,3.878808120196667e-06,1.8230114333119124e-05,0.0,275
3324.54,-1210.6877050274802,4.7235190948742835e-06,-1.25539980019983e-07,0.0,3.351599946226781e-06,1.480579230788395e-05,7.172230979634138e-10,0.0,0.0,2.1972252867903026,1987200,0.00018258728112584779,344,-1.25539980019983e-07,3.4756153550304027e-06,1.6641541189182625e-05,0.0,276
3324.54,-89.59414777216459,7.254760761779496e-06,-6.988066184933736e-08,0.0,3.349056959268276e-06,2.4064938239206862e-05,1.6215889311208566e-09,0.0,0.0,2.197225225823266,1994400,0.00028745481459605037,344,-6.988066184933736e-08,3.4931052644226323e-06,2.5789380089601567e-05,0.0,277
3324.54,-2043.7652487268615,4.122238751450124e-06,-8.138602469135992e-08,0.0,2.7267333847236936e-06,1.2910605695354314e-05,8.046330735779722e-10,0.0,0.0,2.1972252960810588,2001600,0.00015945603013915524,344,-8.138602469135992e-08,2.8336638210333494e-06,1.4685545177570701e-05,0.0,278
3324.54,-1096.4828023092407,5.000484876160196e-06,-6.360601625927876e-08,0.0,1.9343711226293147e-06,1.4830641928172014e-05,1.131834327008061e-09,0.0,0.0,2.19722526189196,2008800,0.00019109722461001672,344,-6.360601625927876e-08,1.8675503420221656e-06,1.6394842700193564e-05,0.0,279
3324.54,-1396.3357039811813,5.325797030116425e-06,-4.5153685056814944e-08,0.0,3.7494133305930488e-06,1.7590372182770286e-05,1.210672693515782e-09,0.0,0.0,2.1972252870236755,2016000,0.0002084910185179174,344,-4.5153685056814944e-08,3.3968247802859396e-06,1.948479954048509e-05,0.0,280
3324.54,-354.9699137720292,6.037759849285683e-06,-9.791414308429452e-08,0.0,4.216717896690445e-06,1.9395104816670717e-05,1.148963011721874e-09,0.0,0.0,2.19722527845196,2023200,0.0002379573576917208,344,-9.791414308429452e-08,4.347454128163065e-06,2.102874835957083e-05,0.0,281
3324.54,-3625.1405251935234,5.570487585600394e-06,-5.768152114833722e-08,0.0,3.3086804596762335e-06,1.855605395828914e-05,1.2220753693858689e-09,0.0,0.0,2.1972252855477508,2030400,0.0002308001638749707,344,-5.768152114833722e-08,3.4992864699034954e-06,2.0397259476996826e-05,0.0,282
3324.52,-910.4607602019914,5.719784740800692e-06,-6.337073335933003e-08,0.0,3.5213276524720485e-06,1.9404855669811982e-05,1.590482565417742e-09,0.0,0.0,2.1972252967622543,2037600,0.00023052811513959824,344,-6.337073335933003e-08,3.7911952859615895e-06,2.1161549277960168e-05,0.0,283
3324.52,-1842.9768762380104,4.540177053778925e-06,-1.1386571608192496e-07,0.0,2.7494911824281083e-06,1.5281343993899075e-05,8.905722496086416e-10,0.0,0.0,2.197225251387036,2044800,0.00017412156087278022,344,-1.1386571608192496e-07,2.7566318924018096e-06,1.696083245435067e-05,0.0,284
3324.52,-6118.339577726623,5.297695919167457e-06,-8.518922534980782e-08,0.0,3.823774100332442e-06,1.789014472697463e-05,1.6382317882548468e-09,0.0,0.0,2.197225299859173,2052000,0.00020345135537739182,344,-8.518922534980782e-08,3.872413627095716e-06,1.9481447323780937e-05,0.0,285
3324.52,-769.3075285267388,5.649233894199862e-06,-7.721103415691277e-08,0.0,3.5025844600640155e-06,1.9163190150606777e-05,1.356480965441698e-09,0.0,0.0,2.197225294794355,2059200,0.00022703831215328853,344,-7.721103415691277e-08,3.5654586712543586e-06,2.0976264254368432e-05,0.0,286
3324.52,-1591.7619117897086,4.1336159660174965e-06,-7.450240484195725e-08,0.0,3.5202177655296253e-06,1.332898134102657e-05,9.373336365248465e-10,0.0,0.0,2.1972253117958704,2066400,0.0001656266212957765,344,-7.450240484195725e-08,3.3301177981471924e-06,1.5099265279950991e-05,0.0,287
3324.6,-77.33669533112979,7.651265632735785e-06,-5.574192784144869e-08,0.0,4.488014548930394e-06,2.5820708198269112e-05,1.7695003767061035e-09,0.0,0.0,2.1972252005373076,2073600,0.0003070918904789804,344,-5.574192784144869e-08,4.019509185376391e-06,2.7344322550623503e-05,0.0,288
3324.63,-1541.0796599289647,5.712846780872327e-06,-8.844919002560033e-08,0.0,4.799599548073996e-06,1.8074279160887105e-05,1.2555067257546825e-09,0.0,0.0,2.1972252118965936,2080800,0.00021199725870045183,344,-8.844919002560033e-08,4.845890507181574e-06,2.0174168295681895e-05,0.0,289
3324.63,-1606.6146730009616,4.687032052684144e-06,-1.0484837859496269e-07,0.0,4.264988123556202e-06,1.4125403962380583e-05,7.353323318831508e-10,0.0,0.0,2.197225288152695,2088000,0.00017978045714271058,344,-1.0484837859496269e-07,4.3911025337845574e-06,1.572241570738156e-05,0.0,290
3324.63,-1759.1502020297858,5.3016664396581415e-06,-9.648823261772059e-08,0.0,3.912204536210016e-06,1.7213921711417574e-05,1.1046321010096978e-09,0.0,0.0,2.19722528867936,2095200,0.0001905509253829891,344,-9.648823261772059e-08,4.25208419011076e-06,1.9051624546956003e-05,0.0,291
