PMM:episode_rewards,avg_q_selected,policy_gradient_bias_correction,epoch_idx,episode_length,policy_entropy,rollout_prob_std,fps,advantage_norm,policy_gradient_loss,avg_q_retraced,policy_loss,frames,model_prob_std,P01:episode_rewards,grad_norm,q_loss,explained_variance,P09:episode_rewards
0.0,-0.0005919402492594762,6.755877255281733e-06,20,3324.277777777778,2.191292588051665,0.03193144973070563,460,0.017065002829090216,2.120419196355396e-05,-0.0005808846265025746,2.796006943492377e-05,144000,0.012227025583347,0.0,0.0008452103152420729,3.225492332772033e-06,-2.834512577470017,0.0
0.0,-0.0008069525524697095,-5.0660972519592444e-06,21,3324.277777777778,2.1921588815583126,0.03162694013843845,458,0.016425345442331735,2.3248703132044137e-05,-0.0008021056751824781,1.818260653888299e-05,151200,0.011258984981289516,0.0,0.0007765156609375482,2.8494087537715416e-06,-2.751124407951794,0.0
0.0,-0.0008848894523855832,-5.837872715831665e-06,22,3324.277777777778,2.191227167797467,0.030358875672451206,454,0.01620190269280491,3.0345127014813433e-05,-0.0008691264875100357,2.4507254850699867e-05,158400,0.012278850397708572,0.0,0.0007555241683235057,2.7466468515283867e-06,-2.7712074970725977,0.0
0.0,-0.0012085494495224058,-6.128715768113082e-06,23,3324.4375,2.1911444739847585,0.027102525587398164,453,0.014123800148973095,2.4109283902436806e-05,-0.0012096591089823204,1.7980568541446622e-05,165600,0.012374640460946553,0.0,0.0006356187186566599,2.1450714274584505e-06,-2.801641211680004,0.0
0.0,-0.0012011221657726382,6.605322894692169e-06,24,3324.4375,2.190817690699819,0.030166049995903103,450,0.012903390877976244,4.061425914872395e-05,-0.0011821589220129508,4.7219582185919404e-05,172800,0.01263595340322585,0.0,0.0006509186859598317,1.7618604124323601e-06,-2.6497099270849,0.0
0.0,-0.0013253346313366718,7.041656758133284e-07,25,3324.4375,2.191197653655652,0.027254623640501113,449,0.012613180442023334,4.494221387261237e-05,-0.0013086804266236463,4.564637936541489e-05,180000,0.012197254265796532,0.0,0.0005935019368626792,1.7744365857829002e-06,-2.762984970642461,0.0
0.0,-0.0010460269321623536,8.543727062715334e-06,26,3324.4375,2.1921584054496552,0.02860013290504289,447,0.013343835110251334,3.1342241883059676e-05,-0.001024051177476409,3.988596889304597e-05,187200,0.011221287767587613,0.0,0.000608104014400077,1.7568323535206288e-06,-1.9836596047121382,0.0
0.0,-0.0006964461531976167,2.31593223810991e-05,27,3324.4375,2.1912898018498903,0.02787250833148531,445,0.011092316563353289,4.644634181255439e-05,-0.0006401925291462582,6.960566418710279e-05,194400,0.012139503527247892,0.0,0.0005369618691412513,1.291493040708679e-06,-2.222633075185869,0.0
0.0,-0.00047496039429326494,1.6327892247513122e-05,28,3324.5333333333333,2.190585770733142,0.02774530294826796,444,0.012257636267378944,4.754204506387892e-06,-0.00047943496049556036,2.1082096394948355e-05,201600,0.012862494770319217,0.0,0.0005268247543273222,1.531498028137179e-06,-2.2624825027001596,0.0
0.0,-0.0005876407015832334,1.0570721393422246e-05,29,3324.5333333333333,2.189457694320452,0.026844944329279422,443,0.010528128609534294,3.070409417508019e-05,-0.0005690766083837906,4.127481552901882e-05,208800,0.013942409451895703,0.0,0.00043341753223749346,1.140369814897615e-06,-2.0106950324190356,0.0
0.0,-0.00037013144225812254,6.0502237953769705e-06,30,3324.5333333333333,2.1876869354487725,0.026244550095673988,442,0.010616423374955991,1.7777829401221046e-05,-0.00034762021724577246,2.3828053218610555e-05,216000,0.015390602686028513,0.0,0.0004984319016266826,1.1978995991358433e-06,-2.465590942148809,0.0
0.0,-0.0005695559552708242,3.741562581311012e-06,31,3324.5333333333333,2.1881896113907846,0.026397023087160458,441,0.009766666897875627,8.224815924944458e-06,-0.000569389103562648,1.1966378061177516e-05,223200,0.015084061493909862,0.0,0.00038484608264965285,8.966480827621187e-07,-1.975811512886532,0.0
0.0,-0.0005708083973172867,1.3110727198473168e-06,32,3324.5333333333333,2.1875123991947323,0.02719059653088657,439,0.010229076130226965,1.205409393683288e-05,-0.0005621665680742115,1.3365166913780784e-05,230400,0.015654841597738958,0.0,0.00042760762710511175,1.029450646201882e-06,-2.0756392802274415,0.0
0.0,-0.0003986837335822018,7.1911571429796246e-06,33,3324.5333333333333,2.1865780294036106,0.028557641667846054,438,0.010312057402749946,2.9285865620036843e-05,-0.0003661895035180253,3.647702266683999e-05,237600,0.016414542064026354,0.0,0.00040936839861832483,1.0409001158961928e-06,-1.9974561930081196,0.0
0.0,-0.00038301740400945,7.627220572634336e-06,34,3324.527777777778,2.185867728669807,0.025276830674360987,437,0.009327322984756114,2.9990442528372366e-06,-0.00038154434715247516,1.0626264549486338e-05,244800,0.016975601246610048,0.0,0.00037395438750242204,8.439534335525212e-07,-1.7976143828586295,0.0
0.0,-0.0001782882211980112,5.018226273182043e-06,35,3324.527777777778,2.18227671692009,0.026069541141291574,435,0.009153082411472063,6.011996824442781e-06,-0.00017158151466269494,1.103022288191396e-05,252000,0.0194959879420006,0.0,0.0004107996722280667,8.30383140473073e-07,-1.736590238393944,0.0
0.0,-0.00033880087414131375,3.850903632007102e-06,36,3324.527777777778,2.1814411041030177,0.025981175711984553,435,0.009131672754994638,1.5239479223487434e-05,-0.00032834693899834135,1.9090383083140396e-05,259200,0.02011340422762765,0.0,0.00038283819098419616,7.977387365298439e-07,-1.7715958335506852,0.0
0.0,-0.0005248181496651362,-3.3941696518844487e-06,37,3324.527777777778,2.181085441330123,0.026364036403884666,434,0.009866481927825908,4.640256637945382e-06,-0.0005334962770460166,1.246086513035714e-06,266400,0.02037781625209997,0.0,0.0003743425584225897,9.316088391713832e-07,-2.210455454805541,0.0
0.0,-0.0007223493369709767,-1.823225508867004e-06,38,3324.527777777778,2.180182058382287,0.026937819657127847,434,0.008344204647776982,2.3624145556667257e-05,-0.0007086296416193447,2.1800920270925895e-05,273600,0.02096495615934372,0.0,0.000338149726639751,6.791529643217934e-07,-2.2068203196339504,0.0
0.0,-0.00045840387498898325,8.666301071287004e-06,39,3324.5833333333335,2.1789778452039394,0.028249527221722973,432,0.009595738067365593,1.4255033624447595e-05,-0.0004460438949069345,2.29213346762552e-05,280800,0.02168028476532233,0.0,0.00038094978752202947,8.66504916087308e-07,-1.7116306835767767,0.0
0.0,-0.00039458829800535593,6.276893842409639e-06,40,3324.5833333333335,2.176813859431832,0.02608245786256034,431,0.00821611731324872,1.693375987531995e-05,-0.0003819511887340595,2.3210653632717097e-05,288000,0.02298617900896167,0.0,0.0003306477961369434,6.716539478025535e-07,-1.7183937031046426,0.0
0.0,9.13622725067071e-05,-1.5346250571591673e-06,41,3324.5833333333335,2.174037408462908,0.028982935022629264,430,0.00893822052921957,4.270154329169396e-06,0.00010650437541863738,2.7355287277795126e-06,295200,0.02446603296972594,0.0,0.00042289704829839684,8.162681865207659e-07,-1.3779979229012809,0.0
0.0,-0.0002699135560350449,5.30461569760681e-07,42,3324.5833333333335,2.1757753193283835,0.025676947349667665,429,0.008224132641251864,1.5610142174501282e-05,-0.0002605547584734167,1.6140603592453943e-05,302400,0.023574277355690437,0.0,0.0003194170879768013,6.611883153481138e-07,-1.3473480809278906,0.0
0.0,-0.0004775247635577563,-1.6607206782376282e-06,43,3324.5833333333335,2.175979803847888,0.028439346562317083,428,0.008544320348347168,1.9473590941713845e-05,-0.00046388451784142015,1.781287026949666e-05,309600,0.02343473424861533,0.0,0.00031916504985659585,6.668750393146182e-07,-2.198484481487955,0.0
0.0,-0.0004293036558947965,-1.853455077616116e-06,44,3324.5833333333335,2.17565985289831,0.026433765685540577,428,0.008006565868127697,8.591340581272103e-06,-0.00043049846240291394,6.737885431756956e-06,316800,0.02363092801903212,0.0,0.00029634948311721746,6.08087933170118e-07,-2.48387905907694,0.0
0.0,-0.0005384381730216957,3.125610637036598e-06,45,3324.4895833333335,2.175077419653141,0.026784529425942945,427,0.007595674741166896,1.5269332864897154e-05,-0.0005319060122014625,1.8394943469548042e-05,324000,0.023961573140350755,0.0,0.00028878953427166485,5.543283152343113e-07,-2.1103703766272814,0.0
0.0,-3.3276909959264844e-05,1.645302948119284e-06,46,3324.4895833333335,2.171612148351139,0.026273402720911516,426,0.007827544816647701,1.643374759663539e-05,-1.5492483321611943e-05,1.8079050615084732e-05,331200,0.025802514150014354,0.0,0.0003300146557609353,6.104175240256243e-07,-1.4001263069302319,0.0
0.0,5.072954266885427e-05,-3.432099371834479e-06,47,3324.4895833333335,2.1713103968031193,0.027787933394672573,426,0.00766693684902589,-1.151799105105898e-05,4.359133926826601e-05,-1.4950090613796366e-05,338400,0.025958782674587046,0.0,0.0003307251313863816,5.957543244434384e-07,-1.435205708350296,0.0
0.0,-0.0003162275945775642,-4.792598852035887e-07,48,3324.4895833333335,2.1724170421040245,0.0279561458411257,426,0.007889862784539304,1.8895042150945067e-06,-0.000321600271804744,1.4102444260735928e-06,345600,0.025422259202552217,0.0,0.0003114158039982653,5.739909722302448e-07,-1.2341836730308005,0.0
0.0,-0.0004171826080557136,4.431290074827805e-06,49,3324.4895833333335,2.171521328063238,0.02661749261327916,425,0.006916138207547307,1.5658196111493972e-05,-0.00040399224968044097,2.0089486199125648e-05,352800,0.025887155141681436,0.0,0.00027084142690738435,4.539247117704131e-07,-1.1431561734941271,0.0
0.0,-0.0002631934412289127,7.910113254923351e-07,50,3324.68,2.1705093782131,0.026987842862647046,425,0.007906801465426931,1.0575671758482155e-05,-0.0002521253017652247,1.1366683022900616e-05,360000,0.026404348338224862,0.0,0.0002948966865591498,6.098847725648058e-07,-1.348104967683869,0.0
0.0,-0.0001584982478208538,7.364062573080936e-07,51,3324.68,2.1703508624576386,0.026498236253724567,425,0.006655636075311266,1.5158887127710394e-05,-0.0001435909261649324,1.589529321867148e-05,367200,0.026488393373299567,0.0,0.00023962497100462498,4.381620966362847e-07,-1.2364731169598444,0.0
0.0,0.00020375868337807677,4.139578219786519e-07,52,3324.68,2.1663781451232844,0.03064550145507036,424,0.007850471637137826,-1.3598729060423207e-05,0.00019432093428533678,-1.3184771374556347e-05,374400,0.02839266797838112,0.0,0.00035467094660044334,6.190473889876643e-07,-1.194234643081824,0.0
0.0,-0.00020868289756436007,1.2084289555168642e-06,53,3324.68,2.16785017445834,0.02876963821890217,423,0.006575337336616206,9.56176527564269e-06,-0.00019994002580233096,1.0770194044816905e-05,381600,0.027731745089283333,0.0,0.00025201382046678846,4.154552268149682e-07,-0.9275428714197866,0.0
0.0,-0.0002779517833544911,1.700801111332967e-06,54,3324.68,2.167152147744068,0.027918653601802703,422,0.006662852499638955,9.942649803415635e-06,-0.00027127905303284925,1.1643450963606124e-05,388800,0.02806363339311685,0.0,0.0002463616458723433,4.22912222451491e-07,-1.4004222306467236,0.0
0.0,-0.0002457396765066733,2.3169637573060086e-06,55,3324.68,2.1654861931289946,0.029776490872784975,422,0.006434253477020233,3.658061240952113e-08,-0.00025151495615968343,2.353544409524533e-06,396000,0.028868416783045088,0.0,0.00024689744546351486,4.0165194996878734e-07,-1.1217923717484588,0.0
0.0,-0.00025651502979321045,1.235413210825269e-06,56,3324.68,2.1650239214821467,0.028975197182815503,421,0.0067823241325095296,8.932939390165927e-06,-0.00025218033990645526,1.0168352512275988e-05,403200,0.029087753296711497,0.0,0.0002560807124247063,4.5672597354881445e-07,-1.28274326240023,0.0
0.0,-9.70450962809682e-05,-2.0298687192542457e-07,57,3324.68,2.1630139836621662,0.02936825939550227,421,0.006651406019116708,1.1383549960793884e-05,-9.38500411935127e-05,1.1180562976630339e-05,410400,0.02999581105556221,0.0,0.0002677725727885746,4.5382368191136646e-07,-1.5673825238195676,0.0
0.0,-0.00014177927730031322,1.2137311974720537e-06,58,3324.68,2.1620822693826836,0.02972022035343621,421,0.006632634657089065,2.150452702551402e-06,-0.0001410364717387579,3.364183815318456e-06,417600,0.030390307976492018,0.0,0.000274229723587916,4.6164775351764646e-07,-1.6284517384517243,0.0
0.0,-0.00035376727667637295,1.3619899874670712e-06,59,3324.68,2.1630296211961717,0.027591284032733664,421,0.006451553182384471,8.378130752680318e-06,-0.0003448476883735681,9.74012097631636e-06,424800,0.030002595451586535,0.0,0.000242561930417995,3.94099287484934e-07,-1.4667282255490621,0.0
0.0,-0.0004650281869955241,4.054155178462166e-06,60,3324.68,2.161638056273183,0.0276210632689204,420,0.005858825290012978,1.551858768261708e-05,-0.00045714193889844434,1.9572742972433276e-05,432000,0.030629239839028176,0.0,0.00021416808833083094,3.3366516373462657e-07,-1.3727365715964417,0.0
0.0,-0.00028057940239644335,-6.817517087641006e-08,61,3324.78,2.1602533397621806,0.028459058544424265,420,0.006803333944134403,1.8478619635717517e-05,-0.00026687547045258116,1.8410444342318767e-05,439200,0.031245226235097137,0.0,0.0002443866869271874,4.3099074003063396e-07,-1.5661659736185192,0.0
0.0,-0.00023596952463698762,1.7372033242711105e-06,62,3324.78,2.1597697460476515,0.02936515628859247,419,0.005703053413165996,7.374635549402358e-06,-0.00023101408976912947,9.111838690145749e-06,446400,0.03144694512202205,0.0,0.00021897871073590263,3.268089232801934e-07,-1.2070783130459746,0.0
0.0,0.00020990692825888696,5.666275589809465e-07,63,3324.78,2.1542780715889402,0.03054345990841588,420,0.006590633773270787,-9.918050473455904e-06,0.00020213107865010396,-9.351422992141226e-06,453600,0.033732977285981174,0.0,0.0002768679059463073,4.341021615496111e-07,-1.3767573079963527,0.0
0.0,-0.00017990115959463088,2.3860505773419685e-06,64,3324.78,2.1569363624898212,0.029253557349023008,420,0.0060242844453739335,4.250477460772118e-06,-0.00017398204157261134,6.636528020902599e-06,460800,0.032658746628061175,0.0,0.0002431916069994893,3.863269171611525e-07,-1.3931875116106065,0.0
0.0,-0.00022319691708012505,3.091288343949285e-07,65,3324.78,2.1561265246735677,0.02955317434899154,419,0.006239644295345652,8.282351480619447e-06,-0.0002172999603885728,8.59148058871882e-06,468000,0.03301440517418087,0.0,0.0002258071142889066,3.783252234924366e-07,-1.481045114327045,0.0
0.0,-0.00017943255532322332,2.8687832887806776e-06,66,3324.78,2.154526228895263,0.030181755496869012,419,0.005979578266121698,5.4318706228259765e-06,-0.00017666384558621091,8.300654062298102e-06,475200,0.03368621903205556,0.0,0.00022980064327641732,3.4552243927273306e-07,-1.4162077910181075,0.0
0.0,-0.00018838463293183356,1.74967347057772e-06,67,3324.67,2.1538502910528234,0.02767299726437876,419,0.00596369759202442,6.084247831144018e-06,-0.0001829119916295312,7.8339211609151e-06,482400,0.03395912908303438,0.0,0.00022021763137514632,3.5361270268595635e-07,-1.468783389340948,0.0
0.0,2.8396845939044268e-05,8.240229303349836e-07,68,3324.67,2.150872471323089,0.031221132842360663,419,0.005772209170058237,8.659413082506834e-06,3.7802272619586724e-05,9.483435962724845e-06,489600,0.03514098741877923,0.0,0.00022415204917839275,3.399429489398416e-07,-1.16925180678724,0.0
0.0,0.00020333608726428172,3.225906299896786e-06,69,3324.67,2.148409890605271,0.031224464904369108,419,0.006298506283792594,-5.5854326930913955e-06,0.00020628847944240513,-2.3595264608343544e-06,496800,0.03608744042277364,0.0,0.00027153589808248034,4.0711306828479334e-07,-1.3141822310023108,0.0
0.0,2.7680308255369146e-05,4.791221174655833e-07,70,3324.67,2.149391254129863,0.0315472652901102,418,0.006127411430959082,-1.9078607254626423e-06,2.9539739120092458e-05,-1.428738610277752e-06,504000,0.035738073177044354,0.0,0.00023400698840262755,3.6548688191971524e-07,-1.3175032696932083,0.0
0.0,-9.81513907273467e-05,4.336388877915746e-06,71,3324.67,2.1481994662114547,0.030812849362439935,418,0.005422565550044445,6.904217690885522e-06,-8.965829573154471e-05,1.1240606606915685e-05,511200,0.03617920845288724,0.0,0.00021158847989911724,2.893669729606097e-07,-1.1739707665902281,0.0
0.0,2.958512693978009e-05,2.0464694397631513e-06,72,3324.74,2.146917813795584,0.030760457761777892,418,0.006398127685546156,-3.3820694443646078e-06,3.008300223795323e-05,-1.3356001057365003e-06,518400,0.03666678191936285,0.0,0.00023977694807922437,3.860561831306848e-07,-1.1946720215851665,0.0
0.0,-2.379323427772813e-05,9.79594852980148e-07,73,3324.74,2.147245211913472,0.030974617765344208,417,0.005193676031668913,5.173433750390511e-06,-1.4152157098701463e-05,6.153028671806451e-06,525600,0.03652815537739092,0.0,0.00019671564361486234,2.6974941168414525e-07,-1.1252467165871587,0.0
0.0,0.000350249015187527,1.7239655437953228e-06,74,3324.74,2.142378526017779,0.03328530030051571,417,0.006116872630608713,-2.9354629712410903e-06,0.0003543199573094185,-1.2114973206024164e-06,532800,0.03830218709473099,0.0,0.000252583597023697,3.816118371256761e-07,-1.294222552239422,0.0
0.0,0.00018909805486971352,3.4937883636170077e-06,75,3324.74,2.1435831645809156,0.03158580685899194,417,0.0060260541104063614,-3.9728351600211275e-06,0.00020212880215342708,-4.790468371464151e-07,540000,0.03789356164042912,0.0,0.0002505772447362372,4.1938514061304443e-07,-1.3051993074618953,0.0
0.0,0.0001127496220648952,-3.5650565152601604e-07,76,3324.74,2.1424677961024026,0.0316057307270193,417,0.00578016049679487,-4.8525117547558784e-06,0.00011436582615634846,-5.209017500225889e-06,547200,0.038323935751197115,0.0,0.00022332959180847113,3.149046969974704e-07,-1.5073823947423977,0.0
0.0,-1.3177785579103451e-05,3.283916240665675e-06,77,3324.74,2.1407179544334975,0.031596261150080004,416,0.005216778037471178,-8.138326888181092e-07,-1.6417945714645876e-05,2.470083317137016e-06,554400,0.03898102159481523,0.0,0.00019512694355867493,2.6219240621862856e-07,-1.046233752272618,0.0
0.0,-6.959900553714046e-05,1.5516989523937644e-06,78,3324.64,2.1398057032072986,0.032608985663268454,416,0.005655338400506744,-3.4163888857251168e-06,-7.322014277107242e-05,-1.8646897674260145e-06,561600,0.039295865872963555,0.0,0.00021110495833527796,3.1340717005532475e-07,-1.3072311372384822,0.0
0.0,4.6363824550330544e-05,1.4210529124836837e-06,79,3324.64,2.137897100103997,0.032295249403145716,415,0.005324059244293839,2.3147228580793345e-08,4.409518561516895e-05,1.444200283873862e-06,568800,0.03994811876476735,0.0,0.00021278023069041627,2.901877807591528e-07,-0.931274180999523,0.0
0.0,0.0001818017318326999,2.32905913879158e-06,80,3324.64,2.134646201114806,0.034422607260544316,415,0.0060839964284206795,-8.170666546337366e-06,0.0001783604365487995,-5.841607114460819e-06,576000,0.04104700129055393,0.0,0.00027485772939400596,3.924530926660489e-07,-1.0830843087541993,0.0
0.0,-8.52656070376378e-05,2.7953122370913012e-06,81,3324.64,2.1366924705581054,0.032894976236192246,415,0.0053556331784080065,1.5063819423635298e-06,-8.418897906983782e-05,4.301694078686336e-06,583200,0.04040284012769542,0.0,0.00020738717698057252,2.7710652235311624e-07,-0.9018136196595335,0.0
0.0,-0.00013751033901878638,1.6026212192930271e-06,82,3324.64,2.136885071690121,0.03303823847382788,415,0.004962805512080353,7.949692325362935e-06,-0.00012833888728610397,9.552313590078817e-06,590400,0.040333239155570196,0.0,0.00019065572419055556,2.389476359726792e-07,-1.244296459366405,0.0
0.0,-3.975832766646967e-05,1.8979588855884197e-06,83,3324.64,2.1359199054026727,0.0336683986886163,415,0.00582777688990867,-4.117273487103887e-06,-4.682453089665472e-05,-2.2193147822837426e-06,597600,0.040679614145959185,0.0,0.00021436572549717934,3.102275576257029e-07,-1.1732483661159006,0.0
0.0,-0.00014791206836455766,3.8281213387024645e-07,84,3324.65,2.136489743401134,0.03316276570885132,415,0.004803635468960085,7.313435381720405e-06,-0.000144042149992512,7.696247585916787e-06,604800,0.04046855927307745,0.0,0.00017790466109035132,2.2105541471261973e-07,-1.1407631499970108,0.0
0.0,0.0002648244227941361,2.3265798459523542e-06,85,3324.65,2.1322552258816976,0.03418952161549694,415,0.005675249731035103,5.399165480496332e-06,0.00027692654014781654,7.725745326274998e-06,612000,0.04185878668556966,0.0,0.0002397214932308473,3.2809257200655443e-07,-1.0934168727885163,0.0
0.0,5.5109501894101214e-05,1.3797420801195408e-06,86,3324.65,2.134842188774593,0.031184840451250907,415,0.004947480755628989,-1.1722696059849259e-05,4.285896832997812e-05,-1.0342954123836806e-05,619200,0.04100680726698585,0.0,0.00020587252383783716,2.5952881872335163e-07,-1.3983507249705376,0.0
0.0,-4.298510004245236e-05,2.930439076405664e-06,87,3324.65,2.134390143439883,0.031145516423922447,414,0.005396092486633702,-4.988912820229937e-07,-4.183884194543362e-05,2.4315476661894824e-06,626400,0.04119960034596264,0.0,0.00019176982619275074,2.59073671109926e-07,-1.2259075503232622,0.0
0.0,4.325033054429797e-05,3.7786555480496552e-06,88,3324.65,2.1325773657787415,0.031174671004881103,414,0.004926475071488071,1.180193937563161e-05,5.901877789147832e-05,1.5580594920535046e-05,633600,0.04182169439719506,0.0,0.0001858569762558828,2.4259662669289244e-07,-0.9916655335397947,0.0
0.0,0.00013888072684714755,1.1890651607545753e-06,89,3324.67,2.1314675555595013,0.0310173104772906,414,0.005440309122876171,-8.278524770505085e-06,0.00013226165985745153,-7.089459560949195e-06,640800,0.04219052438978992,0.0,0.0002093200830730897,2.743386907453749e-07,-1.052856069142541,0.0
0.0,2.498190917567482e-05,1.0399980662792506e-06,90,3324.67,2.131138652108964,0.03174079316978653,414,0.00480097200014695,4.593683005224655e-06,2.584656304789528e-05,5.633680997975139e-06,648000,0.04229642146651353,0.0,0.0001824209823190208,2.2181512979012308e-07,-0.8873817872859182,0.0
0.0,0.00022527716269859648,2.079487278285053e-06,91,3324.67,2.127034841171644,0.033212158397519384,414,0.005607818246711404,-1.2279661221893949e-05,0.00021871229482039764,-1.0200174028315656e-05,655200,0.04362447875029,0.0,0.0002554963062102313,3.3024840105011773e-07,-1.1914144934438553,0.0
0.0,-0.00013942527843706771,2.0140410732389314e-06,92,3324.67,2.128334485077984,0.03193273092142094,414,0.005119725912932562,6.655789727025041e-06,-0.00013108381150860445,8.669830848021469e-06,662400,0.04327663266508984,0.0,0.0001842207398824497,2.490237171460097e-07,-0.9887612041815246,0.0
0.0,-0.0001498390478406282,2.3723556285413277e-06,93,3324.67,2.126534983033226,0.03247967668152053,413,0.004958362277126431,6.982542111564749e-06,-0.0001437791051404474,9.354897693692427e-06,669600,0.04388869012058223,0.0,0.00018530785073493197,2.2957536430402745e-07,-1.1869431045407741,0.0
