approx_kl_divergence,advantage_norm,clip_fraction,fps,value_loss,P09:episode_rewards,P01:episode_rewards,epoch_idx,explained_variance,episode_length,policy_entropy,PMM:episode_rewards,grad_norm,policy_loss,frames
0.00021785826013598353,15.968718045949936,0.0,193,0.021823770957416853,275.0,25.0,12,-2.0861625671386717e-08,327.97,1.7802522517740726,152.75,0.06882309077477773,-0.0008232032414525747,122880
0.0002207124054166343,15.968718266487121,0.0,194,0.02232844594109338,452.50000000000017,25.0,13,-2.0489096641540527e-08,336.66,1.7819281198084354,184.5,0.06691695395953909,-0.0009158848548395327,133120
6.706276029042613e-05,15.968718135356903,0.0,195,0.020257883955491707,527.5000000000002,25.0,14,-2.2351741790771484e-09,339.42,1.777848032861948,191.5,0.0625310533457844,-0.00021244718664092943,143360
0.0001844865015442565,15.968718135356903,0.0,195,0.01830750017252285,502.5000000000002,25.0,15,-4.097819328308106e-09,339.35,1.778996466845274,183.0,0.06350107087389151,-0.0007676709743464017,153600
0.00013833013235213797,15.96871801018715,0.0,195,0.020622164322412574,350.0,25.0,16,6.7055225372314455e-09,338.4,1.775797215849161,172.0,0.06687105728675122,-0.0006818397570896196,163840
0.0001914353861707241,15.968718308210374,0.0,195,0.022601000394206493,350.0,25.0,17,-9.313225746154785e-09,338.58,1.7803569167852402,174.0,0.07049444905260906,-0.000594581142286188,174080
0.00017689633697930417,15.968717974424361,0.0,195,0.018615190393757076,385.00000000000085,25.0,18,-5.960464477539063e-09,342.99,1.7850418724119663,184.75,0.06907602217696587,-0.0007336923300499621,184320
0.00018678600182093775,15.968718242645263,0.0,195,0.022282722414820454,387.5000000000011,47.50000000000001,19,-2.9802322387695314e-09,345.68,1.7874993361532687,189.75,0.06033405331727894,-0.0008100560458842665,194560
0.00014247302490169033,15.968718069791795,0.0,195,0.020769303941051476,500.0,25.0,20,1.2665987014770507e-08,342.99,1.7781719125807285,191.25,0.05588860263621016,-0.0005565407653193688,204800
0.00011762687524328186,15.968718165159226,0.0,194,0.021455975977005437,402.5000000000002,50.0,21,-5.960464477539063e-09,339.05,1.779908113926649,189.5,0.056014706959063354,-0.000530102366610663,215040
0.0001259546199463557,15.96871811747551,0.0,194,0.017821370845194907,430.0000000000004,47.50000000000001,22,-3.203749656677246e-08,330.48,1.7756860926747322,181.5,0.05733267972741087,-0.0005512777974217897,225280
8.392431192145721e-05,15.968718272447585,0.0,195,0.023860788240563126,325.0,50.0,23,-1.9744038581848144e-08,330.39,1.7651236653327942,169.5,0.0563052806863696,-0.0003746044054423692,235520
0.00019175842062715275,15.96871833205223,0.0,194,0.024863552866736426,352.5000000000002,50.0,24,-1.4901161193847656e-08,333.49,1.7776893123984336,181.25,0.05842702887202718,-0.0007550961663582711,245760
0.0001720855632260765,15.968718081712723,0.0,194,0.019594035754562356,450.0,50.0,25,-3.3527612686157227e-09,343.39,1.7881377011537551,199.5,0.05819250580967252,-0.0007329825773922493,256000
0.00015711859401328353,15.968718022108078,0.0,194,0.019520780752645805,450.0,25.0,26,1.4901161193847657e-09,342.32,1.7867748446762561,195.75,0.05921852948415075,-0.0007082097481543315,266240
0.00016554224792955096,15.96871834397316,0.0,194,0.025507490750169382,305.00000000000045,50.0,27,1.1548399925231934e-08,339.56,1.7745606303215027,188.5,0.05708301551939314,-0.0007710759084147867,276480
0.00013449046696365486,15.968718194961548,0.0,194,0.021539414970902726,302.5000000000002,50.0,28,-2.644956111907959e-08,339.1,1.7722615107893944,183.25,0.0556929460603913,-0.0005445854440040421,286720
0.00013925360345083958,15.968718034029006,0.0,194,0.022495542862452568,357.5000000000007,50.0,29,-3.3527612686157227e-09,345.8,1.7854259073734284,200.5,0.05729462550898103,-0.0005483648070367053,296960
9.132678223657819e-05,15.968717986345291,0.0,194,0.019148083323671017,450.0,50.0,30,-1.7881393432617187e-08,345.74,1.7879854179918766,192.0,0.05762826896093618,-0.00036590978570529844,307200
0.00012116783528384189,15.9687180519104,0.0,194,0.017712561870575884,427.5000000000002,25.0,31,1.080334186553955e-08,342.3,1.7887925274670124,179.75,0.057162911139553706,-0.0005110806110678823,317440
8.883781176578509e-05,15.96871811747551,0.0,193,0.018049520162458067,380.00000000000045,25.0,32,-8.940696716308593e-09,334.66,1.7880810745060445,156.25,0.05559821980151082,-0.000402811012827442,327680
0.0001146557517159863,15.968718153238296,0.0,194,0.021916544454870745,302.5000000000002,0.0,33,7.450580596923828e-09,332.99,1.788169738650322,158.75,0.05550882771999057,-0.0005175941799279826,337920
0.00014212124463881538,15.968718028068542,0.0,194,0.019938324636314064,357.5000000000007,22.500000000000007,34,-1.6763806343078613e-08,338.6,1.784108430147171,174.5,0.05686298645949445,-0.0006322214328974951,348160
0.00013949168777074305,15.968718147277832,0.0,194,0.01991888280317653,427.5000000000002,25.0,35,-1.0058283805847169e-08,348.87,1.7828173406422139,193.75,0.05572050853785785,-0.0005294387414323864,358400
8.687034845600294e-05,15.968718057870865,0.0,194,0.020150983351049943,325.0,25.0,36,2.9802322387695314e-09,341.53,1.7837955467402935,172.75,0.054088117784911724,-0.00041800282488111404,368640
0.0001175319857599888,15.968718260526657,0.0,194,0.020314223275636322,325.0,25.0,37,-7.450580596923828e-09,335.3,1.7844594672322274,162.0,0.057372354990443755,-0.0005030066535255173,378880
0.00011389102999892486,15.968718075752259,0.0,194,0.018237672548275442,352.5000000000002,25.0,38,2.3469328880310058e-08,330.97,1.7799327477812767,170.5,0.05499416124612423,-0.0004838811630179407,389120
7.19245573705507e-05,15.968718022108078,0.0,194,0.0211084668058902,380.00000000000045,25.0,39,9.313225746154785e-09,334.77,1.7774228632450104,179.25,0.05430765440364436,-0.00027051344168285143,399360
0.00017941990836263245,15.96871799826622,0.0,194,0.018202374322572722,352.5000000000002,22.500000000000007,40,5.587935447692871e-09,334.44,1.7782955937087537,169.25,0.057604094028293695,-0.0007842842438549269,409600
0.00011286939138415164,15.968718284368515,0.0,194,0.02307674690382555,302.5000000000002,25.0,41,-1.1548399925231934e-08,333.51,1.7734363310039043,176.5,0.05083652895729995,-0.0004879054347838974,419840
0.00010783889692334014,15.96871811747551,0.0,194,0.022887467249529437,302.5000000000002,25.0,42,6.332993507385254e-09,333.6,1.7672696389257907,173.75,0.05344744675348932,-0.0004709819160780171,430080
9.110465316721771e-05,15.968718260526657,0.0,194,0.023454391688574106,355.00000000000045,47.50000000000001,43,-2.0116567611694337e-08,338.09,1.7767958842217921,194.75,0.05582939753423227,-0.0003739550036698347,440320
0.00013853017972920156,15.968717855215072,0.0,194,0.01760031503799837,325.0,25.0,44,-6.332993507385254e-09,332.55,1.777202358096838,174.25,0.05524993262398399,-0.0005887384661036777,450560
0.00020753497850929393,15.968718183040618,0.0,194,0.021469797412282787,325.0,50.0,45,9.685754776000977e-09,331.83,1.784572210907936,172.0,0.06081127390881136,-0.0008694584243130521,460800
0.00011967187073977926,15.968718266487121,0.0,194,0.022204917718772775,327.5000000000002,50.0,46,-2.16066837310791e-08,334.75,1.7843928769230843,173.5,0.056508327283938495,-0.0005325385922333225,471040
0.00018561840682771447,15.968717873096466,0.0,194,0.017280289152404295,302.5000000000002,47.50000000000001,47,-6.7055225372314455e-09,333.11,1.7843869805336,167.25,0.05988597989287801,-0.000832716891545715,481280
0.0001190112433011592,15.968717986345291,0.0,194,0.02084230828040745,307.5000000000006,25.0,48,-2.2351741790771484e-08,333.08,1.782407683879137,171.0,0.05563976304743826,-0.0005222163163125515,491520
0.00011806138293124491,15.96871811747551,0.0,194,0.018441830002120695,300.0,25.0,49,-1.4901161193847657e-09,331.86,1.7791389912366866,152.75,0.05447977029725152,-0.0004792367064510472,501760
0.00015999999509155315,15.96871821284294,0.0,194,0.021524819525075144,325.0,25.0,50,1.6391277313232423e-08,340.43,1.781893802434206,171.25,0.056832894531298674,-0.0006675518943666248,512000
0.0001258699549822495,15.968717968463897,0.0,195,0.016389861959032713,302.5000000000002,25.0,51,-1.30385160446167e-08,337.55,1.7841064244508744,158.0,0.05480137734306776,-0.0005561022178881103,522240
0.00013002312106955572,15.968718111515045,0.0,195,0.017763441070565024,325.0,25.0,52,3.3527612686157227e-09,335.66,1.786822471767664,157.0,0.05676096259232414,-0.0005855620785951033,532480
0.0001178081730849101,15.968718218803406,0.0,195,0.023291621464886704,350.0,25.0,53,-1.1175870895385742e-08,338.35,1.7837287470698358,163.25,0.056737240038066114,-0.0005221551580689265,542720
0.00011505169670691373,15.968718057870865,0.0,194,0.020534019690239803,327.5000000000002,50.0,54,-1.564621925354004e-08,339.85,1.7846634306013585,168.5,0.052690760314130114,-0.0004833826929825591,552960
0.00013120690162686798,15.968718135356903,0.0,194,0.022541913512395696,352.5000000000002,50.0,55,-2.6077032089233397e-09,342.57,1.7864615589380264,190.25,0.053737344757427044,-0.0006248283230888774,563200
0.00015344009144477866,15.968718153238296,0.0,194,0.02002341301413253,450.0,47.50000000000001,56,-8.940696716308593e-09,337.62,1.7783196099102496,189.5,0.055591210083674514,-0.0007003060018178076,573440
7.876606664609653e-05,15.968718373775483,0.0,194,0.02485947181703523,455.0000000000004,50.0,57,-1.4528632164001465e-08,340.28,1.7823743663728238,200.5,0.05831522559516199,-0.0002303962401128956,583680
0.0001626734278318054,15.968718266487121,0.0,194,0.02454818999976851,365.0000000000013,50.0,58,-1.564621925354004e-08,341.65,1.7825857073068618,205.5,0.05558309079831042,-0.000717788396650576,593920
8.637517442977583e-05,15.968718248605729,0.0,194,0.020448305321042425,325.0,50.0,59,-3.725290298461914e-09,341.49,1.7860654689371587,190.75,0.054478668596557124,-0.00038835141822346486,604160
0.00011735436467645855,15.968718135356903,0.0,194,0.023067196615738795,302.5000000000002,50.0,60,4.097819328308106e-09,341.21,1.7788962736725806,175.25,0.05488842260956676,-0.0005916001933655935,614400
0.00013660071660268614,15.968718177080154,0.0,194,0.021656745235668497,305.00000000000045,47.50000000000001,61,-8.195638656616212e-09,345.1,1.7822810679674148,179.75,0.05617936171717173,-0.0005064516670245211,624640
6.31009132362692e-05,15.96871801018715,0.0,194,0.018263659003423527,350.0,25.0,62,-4.097819328308106e-09,344.5,1.7871805407106875,175.75,0.05554362041698556,-0.0002590908552519977,634880
0.00010284781358826933,15.96871793270111,0.0,194,0.018289920984534545,352.5000000000002,25.0,63,-1.1175870895385742e-09,337.11,1.7839650586247444,171.25,0.05380701319031309,-0.00045895797411503735,645120
0.00014058149167457402,15.968718296289444,0.0,194,0.022977952478686347,300.0,25.0,64,1.7136335372924803e-08,336.41,1.7829782418906688,168.0,0.05575245122018763,-0.0005946809902525274,655360
0.00017302240218413089,15.968718159198762,0.0,194,0.022312406357377766,302.5000000000002,47.50000000000001,65,-1.3783574104309083e-08,334.18,1.779380689561367,173.0,0.05865446796036457,-0.0007825862525351112,665600
9.787111729044894e-05,15.968718296289444,0.0,194,0.02275973506330047,350.0,50.0,66,1.862645149230957e-09,349.09,1.7809447154402733,194.0,0.054357449677566706,-0.00044187712446728253,675840
0.00021855769191390096,15.968718361854553,0.0,194,0.025173738307785243,480.00000000000045,72.50000000000001,67,1.1175870895385742e-08,359.05,1.7777171783149242,221.25,0.05962562393203209,-0.001034378444455797,686080
0.00014508731335212134,15.968718326091766,0.0,194,0.0251836136856582,552.5000000000002,50.0,68,1.080334186553955e-08,358.63,1.7783525727689267,234.0,0.05648034895134753,-0.0005756255726737436,696320
0.00015037969869702295,15.96871812939644,0.0,194,0.02333069230080582,525.0,50.0,69,-2.9802322387695314e-09,353.13,1.7752724438905716,232.25,0.05673417861917844,-0.0007933871747809462,706560
0.00015195253578834667,15.96871846318245,0.0,194,0.024265703198034318,577.5000000000002,50.0,70,-1.6763806343078613e-08,344.94,1.7807499013841153,237.75,0.0555388710754921,-0.0005786309662653366,716800
0.0001773877332112761,15.968718177080154,0.0,194,0.020011541197891346,527.5000000000002,25.0,71,7.82310962677002e-09,337.8,1.7829746291041375,214.0,0.05664108971823019,-0.0008293480721476953,727040
9.671048216048916e-05,15.968717950582505,0.0,194,0.019471090982551686,325.0,25.0,72,1.1175870895385742e-09,332.43,1.7837793931365014,182.5,0.05700034003949282,-0.0004434377136931289,737280
0.00013199207361473951,15.968717986345291,0.0,194,0.01961623041133862,277.5000000000002,25.0,73,1.1175870895385742e-09,332.12,1.7799294710159301,159.75,0.055594171225324875,-0.0006596140014153207,747520
0.00014364726415507789,15.968718194961548,0.0,194,0.020106607192428783,407.5000000000006,50.0,74,-9.313225746154785e-09,331.49,1.7838007770478725,171.75,0.057024027866511215,-0.0006058096936612855,757760
0.00014867185042533038,15.968718135356903,0.0,194,0.020313280381378716,400.0,50.0,75,-7.450580596923829e-10,327.8,1.7814053364098072,164.75,0.053874938570429264,-0.0007001816982665332,768000
0.00015951915710346042,15.968718373775483,0.0,194,0.023517141491174696,402.5000000000002,47.50000000000001,76,-2.16066837310791e-08,331.33,1.7812769785523415,175.0,0.05833724694736684,-0.0006475764435890597,778240
0.00014399495518375717,15.96871789097786,0.0,194,0.018751851104025264,377.5000000000002,25.0,77,-9.685754776000977e-09,331.72,1.7832932703197002,168.75,0.05728790876565384,-0.00067823558638338,788480
0.00010442424832959318,15.968717950582505,0.0,194,0.01912481810140889,402.5000000000002,25.0,78,-8.940696716308593e-09,332.94,1.7868308030068873,178.0,0.055729617136479656,-0.0004244546518748393,798720
0.00011899903390251154,15.968718123435973,0.0,194,0.02018601065792609,375.0,25.0,79,1.3411045074462891e-08,332.19,1.7833139352500438,163.25,0.05510244667802163,-0.0005842797085279017,808960
8.318370464932556e-05,15.968718254566193,0.0,194,0.021930445384350607,377.5000000000002,47.50000000000001,80,2.9802322387695314e-09,331.61,1.7733632020652295,173.75,0.05430304832172041,-0.00042346504451415965,819200
5.8723080895539684e-05,15.968718308210374,0.0,194,0.024468297138810158,375.0,72.50000000000001,81,-3.725290298461914e-09,336.72,1.7695992521941661,184.25,0.052020412471422195,-0.00025056115082406906,829440
0.0001090730691394981,15.968718284368515,0.0,194,0.024778030632296576,407.5000000000006,75.0,82,3.725290298461914e-09,340.8,1.766593824326992,205.5,0.05386204825968201,-0.0005155126988029224,839680
0.00011569716372719085,15.968718320131302,0.0,194,0.026108507718890905,452.50000000000017,75.0,83,-1.1920928955078126e-08,346.47,1.765536579489708,223.0,0.05595902639283164,-0.0006001537960401038,849920
0.00015528042589849634,15.968718349933624,0.0,194,0.024335453935782424,527.5000000000002,75.0,84,-1.601874828338623e-08,350.72,1.761286511272192,237.25,0.05516482930763822,-0.0006050548377970699,860160
0.0001247607641541748,15.968718093633651,0.0,194,0.021778993704356254,527.5000000000002,50.0,85,-2.570450305938721e-08,350.93,1.776095200330019,230.25,0.05546913857668669,-0.0005113535924465395,870400
0.00012553033210078724,15.968718093633651,0.0,194,0.020405716687673704,502.5000000000002,50.0,86,2.644956111907959e-08,346.19,1.7830473601818084,213.25,0.05527000348676172,-0.0005114878902531927,880640
0.00010369129511076381,15.968718206882476,0.0,194,0.020366009627468883,452.50000000000017,25.0,87,-1.6763806343078613e-08,347.42,1.78748666793108,203.0,0.056005795927257115,-0.0004220023791276617,890880
7.678348373838518e-05,15.968718141317368,0.0,194,0.01985186371020973,427.5000000000002,25.0,88,-2.458691596984863e-08,339.32,1.7895746305584908,180.75,0.0528208949985851,-0.0003542140344507061,901120
0.00012498470058055488,15.968718183040618,0.0,194,0.02046304232208058,352.5000000000002,25.0,89,-2.2724270820617674e-08,338.59,1.7880055129528045,172.75,0.05569244598098104,-0.0005325888349034357,911360
0.0001111372548049161,15.968718189001084,0.0,194,0.01890086700441316,305.00000000000045,47.50000000000001,90,-9.685754776000977e-09,336.51,1.7887936934828759,169.75,0.052745542674339306,-0.0004973428331140894,921600
0.0001249449236368605,15.968718349933624,0.0,194,0.022876059205736966,305.00000000000045,50.0,91,-2.6077032089233397e-09,337.31,1.7865181103348733,172.0,0.05566187390669376,-0.000598987716875854,931840
0.0001134959090602905,15.968718272447585,0.0,194,0.02162314133311156,452.50000000000017,50.0,92,-6.7055225372314455e-09,344.64,1.780539693683386,192.5,0.054177430165646766,-0.0005259892386675347,942080
8.891201645173652e-05,15.968718111515045,0.0,194,0.023321444899193012,360.0000000000009,50.0,93,-4.470348358154297e-09,343.42,1.7826016254723072,194.5,0.05335688229712019,-0.0003594196703488706,952320
8.735023599228952e-05,15.968718206882476,0.0,194,0.022954363128519617,305.00000000000045,72.50000000000001,94,-2.9802322387695314e-09,339.45,1.7793062694370747,187.75,0.05594609841353102,-0.0003114358285529306,962560
9.678321764026166e-05,15.968717980384827,0.0,194,0.019552366776042617,305.00000000000045,47.50000000000001,95,1.2665987014770507e-08,339.21,1.7816375285387038,182.75,0.05330718644820929,-0.0004191266154521145,972800
0.00011487485502428285,15.968718248605729,0.0,194,0.021725351869827138,300.0,50.0,96,-2.7194619178771972e-08,338.78,1.7820884697139263,176.75,0.059019411087078796,-0.0006244104508368765,983040
0.00014609484793339788,15.968718177080154,0.0,194,0.02057564009737689,300.0,50.0,97,-1.4156103134155273e-08,336.78,1.7813186205923557,170.75,0.05462927080485165,-0.0006281933499849401,993280
0.0001262235313678417,15.968718200922012,0.0,194,0.023627162841148675,327.5000000000002,50.0,98,-4.470348358154297e-09,333.88,1.7815182469785213,177.25,0.05555815571825816,-0.00062155911255104,1003520
9.135860117908124e-05,15.96871812939644,0.0,194,0.02038109197455924,327.5000000000002,50.0,99,-1.4901161193847657e-09,336.33,1.7799473322927952,185.5,0.05345880601352108,-0.00032181342248804867,1013760
9.619342624667127e-05,15.968718099594117,0.0,194,0.01773142471793108,452.50000000000017,25.0,100,-2.7567148208618165e-08,336.79,1.7784828379750253,188.25,0.0546150467561898,-0.0004244231360644335,1024000
9.731034474480538e-05,15.968718189001084,0.0,194,0.02324151761131361,327.5000000000002,25.0,101,-3.7252902984619143e-10,334.89,1.7754176422953605,174.5,0.05643013375860453,-0.00042356424164609053,1034240
0.00016308961338644677,15.968718278408051,0.000927734375,194,0.02229303868371062,405.00000000000045,25.0,102,-5.587935447692871e-09,331.93,1.7797553040087224,178.0,0.05756321568715598,-0.0007744240256215562,1044480
7.409537161748859e-05,15.968718016147614,0.0,194,0.023414512100862338,377.5000000000002,25.0,103,-9.313225746154785e-09,336.68,1.7780062682926654,185.25,0.05356817619536586,-0.00036165945675747935,1054720
0.00012339082182712957,15.968718159198762,0.0,194,0.02208881620899774,450.0,50.0,104,-5.960464477539063e-09,346.16,1.7813821375370025,209.0,0.05441420213960042,-0.000572399375596433,1064960
8.018804913838551e-05,15.968718284368515,0.0,194,0.025331599247874693,477.5000000000002,50.0,105,3.3527612686157227e-09,345.67,1.7811190083622932,215.5,0.05610844458078614,-0.00036426954393391496,1075200
7.461698985888887e-05,15.968718189001084,0.0,194,0.019821122105349788,502.5000000000002,47.50000000000001,106,-1.825392246246338e-08,346.15,1.7833759263157845,215.5,0.052507909158384145,-0.00034794411367329304,1085440
7.411454948735852e-05,15.968718218803406,0.0,194,0.02335056044976227,450.0,50.0,107,-8.195638656616212e-09,347.05,1.7809342227876186,198.5,0.05240099570393617,-0.00030727358534932137,1095680
0.00018958189222750832,15.96871834397316,0.0,194,0.024696916958782823,450.0,50.0,108,1.4156103134155273e-08,352.35,1.7766139537096024,210.25,0.05639428603306854,-0.000881710508474498,1105920
0.00015217497936461654,15.968718123435973,0.0,194,0.021577567188069226,377.5000000000002,50.0,109,-1.825392246246338e-08,348.81,1.7876442968845367,197.0,0.058295653112733735,-0.000666611652559368,1116160
0.00014613892597168388,15.968718022108078,0.0,194,0.011640726853511297,425.0,25.0,110,-4.470348358154297e-09,333.72,1.7880629293620587,178.75,0.05905305837791269,-0.0007181258672062541,1126400
0.00012977173261816688,15.968717944622039,0.0,194,0.01828005464049056,275.0,25.0,111,1.6763806343078613e-08,318.4,1.7871351361274719,142.75,0.056394813041465965,-0.000638021713893977,1136640
0.00015832305585199434,15.968717789649963,0.0,194,0.016658853893750346,302.5000000000002,25.0,112,1.7136335372924803e-08,322.56,1.787735415995121,138.25,0.05790934245308871,-0.0007685167229283252,1146880
9.821495763269183e-05,15.968718355894088,0.0,194,0.0214067476495984,375.0,25.0,113,-1.3411045074462891e-08,330.85,1.7830443255603314,162.75,0.056149883384655916,-0.00043980463578918716,1157120
7.518391783385425e-05,15.968718236684799,0.0,194,0.02255711534526199,375.0,50.0,114,-2.60770320892334e-08,338.55,1.788363830000162,177.0,0.05482643322179981,-0.00031728964095236736,1167360
0.00017776783192395839,15.968718248605729,0.0,194,0.02206749742035754,375.0,50.0,115,-7.450580596923828e-09,341.87,1.7827721320092678,189.0,0.05712444010755143,-0.0009286701385462948,1177600
0.00016231921647431592,15.968717986345291,0.0,194,0.021517707069870086,387.5000000000011,50.0,116,-1.6391277313232423e-08,339.91,1.785335999727249,194.25,0.05538654176168858,-0.0007105673030309845,1187840
0.00010375735594845282,15.968718308210374,0.0,194,0.023242092179134487,477.5000000000002,50.0,117,7.450580596923829e-10,342.91,1.7812373340129852,205.5,0.05433187555283211,-0.0005248632725852076,1198080
0.00011477069415235519,15.96871829032898,0.0,194,0.02090957559994422,402.5000000000002,50.0,118,1.6763806343078613e-08,340.03,1.7724912241101265,197.5,0.05490516767676619,-0.000517309560382273,1208320
9.416139515385779e-05,15.968718230724335,0.0,194,0.0231895501492545,375.0,50.0,119,8.940696716308593e-09,339.8,1.7819662354886532,195.0,0.05475479687827709,-0.000375111177618237,1218560
0.00012318916778752964,15.968718141317368,0.0,194,0.02032515055616386,327.5000000000002,50.0,120,2.8312206268310546e-08,338.51,1.7776841044425964,182.25,0.05626170840479964,-0.0005881940080143977,1228800
0.00011545113742705837,15.968717908859253,0.0,194,0.019518349852296522,325.0,50.0,121,-5.587935447692871e-09,338.78,1.7726636663079263,178.0,0.058230428071417484,-0.0005616688504233025,1239040
0.00011045463541048406,15.96871845126152,0.0,194,0.025168197590392082,325.0,25.0,122,1.3783574104309083e-08,339.97,1.7815453492105007,179.75,0.0569359428903061,-0.0005050566338468343,1249280
0.00011001932970629013,15.968717783689499,0.0,194,0.01804129949596245,325.0,25.0,123,-2.123415470123291e-08,339.93,1.786467046290636,178.0,0.05695116096915398,-0.0005011354217913322,1259520
0.00018989770042736608,15.968718063831329,0.0,194,0.01924672742316034,377.5000000000002,47.50000000000001,124,2.6077032089233397e-09,342.81,1.7862732119858264,184.5,0.05767096933375073,-0.0009506682186838589,1269760
0.00011781047895791375,15.968718004226684,0.0,194,0.020257767714792863,425.0,25.0,125,1.2293457984924316e-08,338.9,1.7824970826506614,185.0,0.05730732910918336,-0.0005725802388042211,1280000
6.976604966766332e-05,15.968718123435973,0.0,194,0.024173881180468017,402.5000000000002,25.0,126,-1.4156103134155273e-08,344.52,1.778637531399727,188.25,0.05560901518717959,-0.0003366952187207062,1290240
0.0001116515133263718,15.968718105554581,0.0,194,0.02172091425745748,352.5000000000002,25.0,127,-2.123415470123291e-08,339.38,1.7779795035719872,182.0,0.058037181251401095,-0.0005449745782243554,1300480
0.00013489963885078283,15.968718111515045,0.0,194,0.022110965524916537,425.0,50.0,128,-3.5762786865234374e-08,346.19,1.7815673373639584,204.5,0.0586011955890946,-0.0006668321742836269,1310720
0.00012809084585043706,15.968718272447585,0.0,194,0.02078720849240199,350.0,25.0,129,8.940696716308593e-09,338.84,1.783446691930294,182.5,0.05503383002812875,-0.0005760401971201645,1320960
9.317493100091667e-05,15.968718218803406,0.0,194,0.02261496114078909,452.50000000000017,25.0,130,-2.5331974029541015e-08,345.14,1.7828574761748315,202.5,0.05629952804001846,-0.0005074046392110176,1331200
7.111789792340062e-05,15.9687180519104,0.0,194,0.019100243799039164,427.5000000000002,25.0,131,-2.123415470123291e-08,343.67,1.7800925247371198,186.5,0.05386489444256126,-0.0003609256815252593,1341440
4.870556638607582e-05,15.968718165159226,0.0,194,0.02115811552503146,405.00000000000045,25.0,132,7.82310962677002e-09,339.19,1.782277727127075,182.25,0.052938776222900316,-0.00019921230596082752,1351680
0.00011488943945252572,15.968718016147614,0.0,195,0.01614737470226828,275.0,25.0,133,-3.5017728805541994e-08,329.74,1.7861026875674724,153.0,0.05597375488047921,-0.0006077745593756845,1361920
0.00010049562143770175,15.968718057870865,0.0,194,0.018078668080852366,250.0,22.500000000000007,134,-3.7252902984619143e-10,327.64,1.7823807194828987,146.75,0.05796247944050807,-0.0004312867500402717,1372160
9.637668593516224e-05,15.96871799826622,0.0,194,0.01617494374222588,250.0,25.0,135,-1.0430812835693359e-08,328.53,1.783499927073717,134.75,0.05712374794076558,-0.000465561249802704,1382400
9.742934671841397e-05,15.968718034029006,0.0,194,0.018039339425740764,225.0,25.0,136,3.3155083656311036e-08,327.81,1.787144035100937,137.25,0.05611690531379001,-0.0004809310663404176,1392640
9.568993744828447e-05,15.968718147277832,0.0,194,0.018103104131296278,225.0,47.50000000000001,137,1.5273690223693846e-08,329.64,1.7857470020651818,134.25,0.05403205498024462,-0.0004657286357542034,1402880
0.000124628554703321,15.968718153238296,0.0,194,0.021437118374160492,250.0,47.50000000000001,138,-1.4901161193847656e-08,334.31,1.780023141950369,151.25,0.05441646470226531,-0.0006367098860209808,1413120
7.037215784828632e-05,15.968717962503433,0.0,194,0.01927675458136946,252.50000000000023,47.50000000000001,139,-1.1175870895385742e-08,334.06,1.7769732885062695,155.0,0.053418815893083595,-0.0003099927300354466,1423360
