episode_length,explained_variance,frames,PMM:episode_rewards,approx_kl_divergence,grad_norm,clip_fraction,fps,value_loss,policy_loss,epoch_idx,policy_entropy,P09:episode_rewards,P01:episode_rewards,advantage_norm
358.65,-8.195638656616212e-09,266240,213.0,0.0032608022937949954,0.05198542954549677,0.1982177734375,534,0.012305263152848056,-0.0013302443843713264,26,1.515684748440981,325.0,75.0,15.968717765808105
356.54,-4.8428773880004884e-09,276480,216.75,0.0026878110323991676,0.04630771547452651,0.184912109375,535,0.009337380827309972,-0.0016543299225304509,27,1.5076255328953265,325.0,75.0,15.968717795610427
351.46,-4.470348358154297e-09,286720,190.25,0.0026879508086381067,0.04578200800514268,0.18642578125,536,0.00923381007542048,-0.0012636726802156772,28,1.3776621408760548,302.5000000000002,75.0,15.96871770620346
352.06,-4.8428773880004884e-09,296960,174.75,0.002643293546711334,0.047955985842569514,0.1615234375,537,0.010052680465742014,-0.0008342513621755643,29,1.379265094548464,250.0,75.0,15.96871775984764
353.63,7.450580596923829e-10,307200,163.0,0.0038536868739015516,0.04905299519740948,0.280029296875,537,0.007606603929593803,-0.0017486620010458865,30,1.5021958455443383,225.0,75.0,15.968717205524445
357.83,-1.0430812835693359e-08,317440,153.5,0.0038299022614182833,0.05161595178102744,0.2522705078125,538,0.007661273330631957,-0.0011436792134190909,31,1.540234036743641,250.0,50.0,15.968717813491821
356.17,2.9802322387695314e-09,327680,153.0,0.0036949867346322664,0.057028397037989745,0.290283203125,538,0.009243418881487742,-0.0024230282615462784,32,1.6108998782932757,250.0,50.0,15.968717926740647
350.03,-3.4645199775695803e-08,337920,145.75,0.003397747002975393,0.0494826008868643,0.2397705078125,538,0.00875650155594485,-0.0012031932459649398,33,1.5153319403529166,227.5000000000002,50.0,15.968717783689499
354.94,3.725290298461914e-09,348160,155.25,0.002919258062956942,0.055378286041960455,0.219482421875,539,0.008236554057953071,-0.0007827394503692631,34,1.5899689063429832,225.0,50.0,15.968717318773269
358.16,-6.7055225372314455e-09,358400,159.5,0.0031157761190797827,0.053038067747043074,0.2199951171875,539,0.00849773642485161,-0.0011767038020479958,35,1.5464493453502655,250.0,50.0,15.968716913461686
363.41,-1.564621925354004e-08,368640,170.5,0.0027710235381391613,0.05540627444660101,0.208984375,540,0.010680038949794834,-0.0009651376130932476,36,1.605381529033184,252.50000000000023,50.0,15.968717724084854
367.38,-7.078051567077636e-09,378880,186.5,0.002644722531510979,0.05404061001699194,0.2107421875,540,0.008787400640721898,-0.001065375924372347,37,1.6608377180993557,327.5000000000002,50.0,15.968717724084854
365.84,3.7252902984619143e-10,389120,200.75,0.0035296357803872524,0.05774565278353837,0.243017578125,540,0.011784780106609105,-0.0010493661979126046,38,1.6802529387176037,385.00000000000085,50.0,15.968717747926712
351.31,-2.0861625671386717e-08,399360,197.0,0.0040212467294054475,0.052347990779696575,0.23017578125,540,0.010744227513350779,-0.001521704283368308,39,1.673415456712246,385.00000000000085,50.0,15.968717902898788
359.1,-3.7252902984619143e-10,409600,205.25,0.0031822390626985,0.05299213296263015,0.235498046875,541,0.009599670311513365,-0.0009742567928697099,40,1.6739289045333863,330.0000000000004,72.50000000000001,15.968717318773269
353.83,-8.940696716308593e-09,419840,206.0,0.002843055564824226,0.05338771363471893,0.2087158203125,541,0.010769396325486014,-0.0016157770358404377,41,1.7196182243525981,340.00000000000125,50.0,15.96871775984764
348.18,1.4901161193847657e-09,430080,190.25,0.003640883667048911,0.054455478093138075,0.2272705078125,541,0.011772740181186236,-0.0013909378645621472,42,1.7137087404727935,275.0,50.0,15.96871777176857
344.49,-9.313225746154785e-09,440320,202.75,0.0025148038211227687,0.05393385874561163,0.1748046875,541,0.012963821573066525,-0.0006974786720093107,43,1.7052144952118398,300.0,75.0,15.96871793270111
345.87,-7.450580596923828e-09,450560,231.25,0.002746824652263058,0.05622898048600437,0.2126220703125,542,0.01389868154656142,-0.0014932309670257383,44,1.6732016384601593,352.5000000000002,75.0,15.968717849254608
350.25,-2.3469328880310058e-08,460800,248.25,0.0025840504977622915,0.05438629573215555,0.1708984375,542,0.01493129212904023,-0.0009440018133318517,45,1.6518788889050484,400.0,122.5,15.968718022108078
355.1,-1.862645149230957e-08,471040,258.0,0.0026617621806963145,0.05639977937929931,0.205615234375,543,0.013788523047696798,-0.0016878069975064137,46,1.6615217737853527,437.500000000001,125.0,15.968717926740647
350.57,7.82310962677002e-09,481280,246.5,0.002464639823944026,0.054148129727473494,0.183203125,542,0.012424411358006182,-0.0012571708404720994,47,1.6890903159976005,432.5000000000006,75.0,15.968717670440673
345.54,-1.7508864402770997e-08,491520,229.5,0.0023716354161024355,0.051763851607178835,0.189306640625,542,0.009858842340872798,-0.0014541882283083396,48,1.6812854632735252,432.5000000000006,75.0,15.96871783733368
341.56,4.097819328308106e-09,501760,214.5,0.0029048947356272946,0.05389846519484307,0.224658203125,542,0.01215407192503335,-0.001513508592324797,49,1.6523790769279003,357.5000000000007,75.0,15.968717753887177
343.74,2.6077032089233397e-09,512000,219.5,0.0027816734439056745,0.05425849806338103,0.20439453125,543,0.01377842988440534,-0.0012939795095007866,50,1.7003705248236656,427.5000000000002,72.50000000000001,15.968717783689499
344.27,1.862645149230957e-09,522240,230.75,0.0030442669461763217,0.05457417527328283,0.2256103515625,543,0.011328123249973033,-0.0017987339229875942,51,1.7328808046877384,525.0,50.0,15.968717652559281
337.69,1.080334186553955e-08,532480,209.5,0.00339773691720211,0.05048319904008245,0.25517578125,543,0.007518251678084198,-0.0011397018664865755,52,1.7096093386411666,502.5000000000002,25.0,15.968717354536057
334.93,-3.7252902984619143e-10,542720,173.75,0.003562381565689066,0.05605223439074057,0.2754638671875,544,0.009405439194051724,-0.002027038106461987,53,1.6825098343193532,352.5000000000002,25.0,15.968717747926712
330.55,2.2351741790771484e-09,552960,145.75,0.003506203262600138,0.05099485519914957,0.2337646484375,544,0.0072588774226460375,-0.0012215580449264963,54,1.6565796747803687,275.0,25.0,15.968715912103653
328.52,1.5273690223693846e-08,563200,131.25,0.0029538033734070267,0.048130334201772026,0.22802734375,544,0.006998628383053073,-0.0014325070565973873,55,1.6270090974867344,227.5000000000002,25.0,15.968717288970947
329.29,-1.7508864402770997e-08,573440,133.5,0.004049589183000535,0.051213349975939806,0.2532470703125,544,0.007788911646821361,-0.0016347390366718173,56,1.606590747833252,252.50000000000023,25.0,15.968717527389526
327.7,5.215406417846679e-09,583680,127.0,0.0028724774625970896,0.04781804202559683,0.1926025390625,544,0.007539474820259784,-0.0011046523388358765,57,1.5722002290189265,227.5000000000002,25.0,15.968717688322068
327.93,9.313225746154785e-09,593920,124.0,0.0029838022118610754,0.05289678228304519,0.2345947265625,544,0.0066842277974501485,-0.0011042675396311097,58,1.6494154006242752,225.0,25.0,15.968717408180236
317.34,1.862645149230957e-09,604160,103.0,0.004012438290419596,0.051293668148803685,0.3036865234375,544,0.004384883429261776,-0.0009519899769657059,59,1.695724257826805,225.0,0.0,15.968706279993057
312.99,1.1920928955078126e-08,614400,92.5,0.0033258902052693885,0.05199955516009963,0.240625,544,0.007516365208687148,-0.0008416532265982824,60,1.734716646373272,225.0,0.0,15.968715161085129
313.32,4.8428773880004884e-09,624640,98.25,0.003150006046269027,0.04945944464208911,0.225146484375,544,0.005535364134087217,-0.0012500748129241402,61,1.6767235353589058,227.5000000000002,0.0,15.968712282180785
313.28,-1.862645149230957e-09,634880,95.75,0.003701239612928475,0.04889475599860031,0.2851318359375,544,0.00582809659726422,-0.0017244789363758174,62,1.6735724292695522,205.00000000000043,0.0,15.968715059757233
314.49,-1.1175870895385742e-09,645120,109.5,0.0035984711453352245,0.04983931925900243,0.2392333984375,544,0.00757311689267226,-0.001205438687611604,63,1.6942052870988846,250.0,0.0,15.968717336654663
309.31,1.1175870895385742e-09,655360,98.25,0.003024851864751099,0.049615639920288744,0.231103515625,543,0.004632784879686369,-0.001070172405889025,64,1.6896062836050987,200.0,0.0,15.968698036670684
307.81,-8.195638656616212e-09,665600,90.0,0.004207641274172147,0.04676167061435983,0.2569091796875,543,0.004042505116024486,-0.001115904204925755,65,1.6497809506952763,175.0,0.0,15.968653464317322
302.24,-3.725290298461914e-09,675840,64.75,0.006064882575765295,0.048797138993202024,0.3712158203125,544,0.004210629847659675,-0.0017538435975438915,66,1.683997505158186,125.0,0.0,15.968705767393113
310.99,1.080334186553955e-08,686080,86.0,0.0038450731795364847,0.05268672539513096,0.291259765625,543,0.007301241873869912,-0.0015980081032466841,67,1.72518547475338,177.50000000000023,0.0,15.968717414140702
315.87,-7.450580596923829e-10,696320,100.5,0.0036472469901582373,0.053762680325713616,0.2473388671875,543,0.008041198127284589,-0.0011469676130218432,68,1.73053220808506,200.0,0.0,15.968717688322068
326.82,8.195638656616212e-09,706560,140.5,0.003064202981465769,0.05318741006583243,0.2369384765625,543,0.007097598332761379,-0.000635138481084141,69,1.6829203709959983,377.5000000000002,25.0,15.968715679645538
326.36,-7.82310962677002e-09,716800,150.25,0.0028534568930808748,0.05397343857379856,0.2368896484375,543,0.008703123681516444,-0.0012143402913352475,70,1.6716816559433938,425.0,25.0,15.968717628717423
341.42,1.1175870895385742e-09,727040,183.25,0.0021589217220252975,0.05473743583459313,0.1806884765625,543,0.011686152248148573,-0.0008971406023192685,71,1.598212157934904,425.0,25.0,15.968717861175538
343.84,5.215406417846679e-09,737280,180.0,0.002588650376185342,0.05264154392492937,0.2083984375,543,0.011050313493615248,-0.0013802632009173976,72,1.6230531387031077,325.0,50.0,15.96871782541275
353.55,-5.960464477539063e-09,747520,227.5,0.002729989582530834,0.05845496802415765,0.2337890625,543,0.011803495830099564,-0.001667841045127716,73,1.6463211059570313,430.0000000000004,75.0,15.968717807531357
350.78,-4.8428773880004884e-09,757760,212.0,0.0027813568488454623,0.0550619700407442,0.2274169921875,543,0.010874636676817317,-0.0013253239892947021,74,1.630400874465704,350.0,75.0,15.968717592954636
344.55,-2.6077032089233397e-09,768000,194.0,0.002823649790821037,0.05251526334144881,0.22626953125,540,0.009203790783675458,-0.0014910056273947704,75,1.5820857189595698,305.00000000000045,50.0,15.968717360496521
344.37,8.940696716308593e-09,778240,173.25,0.0027815324396556207,0.05109719087089067,0.199462890625,536,0.009413053184164254,-0.001230331399710849,76,1.6374960578978062,275.0,50.0,15.968716710805893
343.95,-1.7508864402770997e-08,788480,173.5,0.0023347619317405587,0.05343933310582871,0.1955322265625,536,0.009749848534738703,-0.0008789639363385504,77,1.6764617525041103,277.5000000000002,50.0,15.96871770620346
343.61,-2.2351741790771484e-09,798720,178.25,0.002439745932679216,0.05442419539654243,0.2053955078125,536,0.009738542545164819,-0.0012448473535187077,78,1.6966277055442334,300.0,50.0,15.968717730045318
339.02,7.450580596923828e-09,808960,186.25,0.0028658263854936194,0.05206064629632264,0.2226318359375,536,0.008469708789016294,-0.00143931853963295,79,1.6455323070287704,475.0,50.0,15.968717813491821
317.85,-2.4959444999694825e-08,819200,132.75,0.0028987859024198316,0.04871622493681746,0.22587890625,536,0.004847592464095385,-0.0009110409813729347,80,1.6081861421465873,227.5000000000002,25.0,15.968712621927262
308.39,1.4901161193847657e-09,829440,115.75,0.0032248407700024018,0.048384251804012006,0.2604248046875,535,0.007555263927679334,-0.0016570231215155217,81,1.5381240494549275,225.0,25.0,15.968717223405838
307.9,-1.30385160446167e-08,839680,114.75,0.0027284945139513183,0.05289404975956511,0.2160400390625,534,0.009964966121333418,-0.0008973436470114393,82,1.6575999207794667,250.0,25.0,15.968717676401138
323.55,1.1175870895385742e-09,849920,159.25,0.003319796041671452,0.051955635906039924,0.244873046875,533,0.009836780618206831,-0.0011438761350291316,83,1.6224856451153755,327.5000000000002,25.0,15.968717604875565
317.65,6.332993507385254e-09,860160,145.25,0.0031266474556730373,0.05067087632960151,0.2572509765625,528,0.006146338677848462,-0.0010106602188898251,84,1.6830026008188725,300.0,25.0,15.96871652007103
316.48,-1.080334186553955e-08,870400,137.5,0.003356563396164347,0.049560945970390693,0.2890625,524,0.00806065328904424,-0.0021894602636166383,85,1.7031911447644235,277.5000000000002,25.0,15.968717378377914
312.56,1.862645149230957e-08,880640,115.5,0.004318304032801734,0.05391635457735193,0.2949951171875,520,0.007318022423277171,-0.0014680537846288645,86,1.693340326100588,225.0,25.0,15.96871239542961
324.25,1.899898052215576e-08,890880,161.0,0.002206247131141481,0.051342728696160786,0.1698974609375,514,0.013407561612257268,-0.0009610747551050735,87,1.609799510985613,300.0,50.0,15.968717765808105
331.24,-3.3527612686157227e-09,901120,203.5,0.0027248345615134895,0.05560606637184841,0.19951171875,507,0.014829078456386924,-0.0011379237465007463,88,1.5895912110805512,377.5000000000002,50.0,15.968717843294144
335.03,-5.587935447692871e-09,911360,233.5,0.0025700744809000753,0.05266017830993299,0.204345703125,492,0.012396595625614282,-0.0013435582819511182,89,1.6226074159145356,427.5000000000002,75.0,15.968717849254608
344.29,1.0430812835693359e-08,921600,251.0,0.0033271218960862826,0.05631085336989183,0.25986328125,477,0.010130969609514295,-0.0013184800543967867,90,1.6475456193089486,505.00000000000045,75.0,15.968717277050018
342.16,-2.9802322387695314e-09,931840,234.75,0.002820543301834277,0.05595638328941436,0.249755859375,462,0.011976965060966904,-0.0019128655148961116,91,1.6224711194634438,527.5000000000002,47.50000000000001,15.968717783689499
334.61,2.9802322387695314e-09,942080,206.75,0.0035410844595617163,0.051530359757866906,0.21298828125,448,0.010554256251634798,-0.0014118078153842362,92,1.6418027445673942,550.0,25.0,15.968717777729035
327.1,1.4901161193847657e-09,952320,189.5,0.002598519986736392,0.05260457616846095,0.2006103515625,436,0.009308217515717842,-0.0013055720028205542,93,1.6371794670820237,527.5000000000002,25.0,15.96871766448021
334.41,-1.0058283805847169e-08,962560,201.5,0.0025315704372360416,0.056258893506565835,0.205419921875,427,0.01270461902495299,-0.0008398761179705616,94,1.6228369154036044,407.5000000000006,50.0,15.968717789649963
335.32,-1.4901161193847656e-08,972800,196.5,0.0023341057592460857,0.05271408176065884,0.1943115234375,418,0.012017833755612628,-0.0010010435460571898,95,1.64258396551013,352.5000000000002,50.0,15.968717390298844
337.17,5.960464477539063e-09,983040,210.5,0.0025505276594799398,0.04973308698500536,0.1970947265625,409,0.011194042023271322,-0.0012472316549974494,96,1.5678088515996933,402.5000000000002,50.0,15.968717765808105
336.89,-1.9371509552001954e-08,993280,217.75,0.00259620442400319,0.053162454434135344,0.2032958984375,400,0.011979478413559263,-0.0009618064181267982,97,1.534355381131172,380.00000000000045,50.0,15.968717682361603
335.64,1.6763806343078613e-08,1003520,229.0,0.00240664737654015,0.05106907392682144,0.1982421875,393,0.011138357323943637,-0.0016326891593053006,98,1.530628141760826,477.5000000000002,50.0,15.96871783733368
328.65,-2.4959444999694825e-08,1013760,200.5,0.0028924612227626766,0.05485690963506784,0.2369873046875,386,0.009138316485132237,-0.001064621838304447,99,1.5102340005338193,430.0000000000004,47.50000000000001,15.968717414140702
330.21,-9.685754776000977e-09,1024000,202.0,0.0024799651853413705,0.05203324674782948,0.202490234375,382,0.010242070766616962,-0.0012593778174050385,100,1.528780210763216,525.0,25.0,15.968717736005782
324.92,-1.564621925354004e-08,1034240,176.75,0.0030721124857450376,0.051232131980799664,0.262255859375,378,0.008705656652637117,-0.0008797753376711626,101,1.5169974587857724,402.5000000000002,25.0,15.968717652559281
327.4,-2.0489096641540527e-08,1044480,171.5,0.0027736601313620214,0.05045547224668566,0.2382568359375,374,0.00833794810737345,-0.001059664520653314,102,1.4453743696212769,352.5000000000002,25.0,15.968717402219772
324.01,6.7055225372314455e-09,1054720,152.75,0.0025224505976098044,0.04801068998812856,0.1861328125,370,0.009887582031660713,-0.0010108897360623815,103,1.4227847702801228,250.0,47.50000000000001,15.968717712163926
325.8,-5.960464477539063e-09,1064960,163.0,0.0024754793249542216,0.050940167051056306,0.1851318359375,366,0.011724412236071657,-0.0010476552581167198,104,1.4839414842426777,277.5000000000002,50.0,15.968717873096466
326.38,-1.4901161193847656e-08,1075200,170.25,0.0027026110389329005,0.055072374166373096,0.2450439453125,363,0.011400682123348816,-0.00178095268420293,105,1.4704041667282581,277.5000000000002,50.0,15.96871770620346
330.14,2.9802322387695314e-09,1085440,182.75,0.0027541018768147294,0.04896261936329615,0.186572265625,359,0.010596318468742538,-0.0011144275675178505,106,1.533467698842287,302.5000000000002,50.0,15.96871771812439
332.48,8.568167686462402e-09,1095680,173.75,0.0033889375898411346,0.050061541523026706,0.2413818359375,356,0.007922837121623161,-0.001060243671236094,107,1.5695923410356045,300.0,47.50000000000001,15.968717658519745
328.92,1.1175870895385742e-09,1105920,164.5,0.003006546119502218,0.05007859193738001,0.243994140625,352,0.00905845430024783,-0.0011294471554720077,108,1.5921816639602184,300.0,25.0,15.968717652559281
323.79,-1.3783574104309083e-08,1116160,147.25,0.002555222840197757,0.04989425279635057,0.1874755859375,349,0.007231838309752448,-0.0008604578910308191,109,1.5831533052027225,275.0,25.0,15.968716990947723
325.96,-1.1548399925231934e-08,1126400,141.5,0.002798127395612937,0.05287388608736813,0.2435791015625,346,0.00946450652763815,-0.0016780795296654106,110,1.5299477934837342,275.0,25.0,15.968716835975647
323.23,-3.7252902984619143e-10,1136640,140.0,0.0030950323266097255,0.04972841620733102,0.23974609375,343,0.008337827238028695,-0.0014650830591563136,111,1.5203364677727222,252.50000000000023,25.0,15.968717736005782
322.17,3.7252902984619143e-10,1146880,134.5,0.0021614407631375342,0.04661818128252485,0.180615234375,341,0.007932657377205032,-0.0013226199269411154,112,1.4012121319770814,250.0,47.50000000000001,15.968717443943024
312.58,-1.564621925354004e-08,1157120,112.0,0.002931939042122167,0.04411088983976369,0.1978759765625,338,0.005127848710736771,-0.0009378509854286676,113,1.3872669070959092,200.0,25.0,15.968715798854827
311.41,-4.097819328308106e-09,1167360,90.0,0.0032633164592425603,0.048166696226881196,0.2806884765625,336,0.006369199771145873,-0.0014677411631055294,114,1.4648076437413693,175.0,25.0,15.968709456920624
313.64,0.0,1177600,95.5,0.002458651876190743,0.052466793899392995,0.2277587890625,333,0.008257241820683704,-0.0014357888983795419,115,1.5231724880635737,175.0,25.0,15.968717741966248
317.9,-1.1548399925231934e-08,1187840,112.5,0.0030403749129618517,0.051341071502028976,0.2559326171875,331,0.008168388432568462,-0.0012224590693222126,116,1.5153558827936648,200.0,25.0,15.968717485666275
318.88,-1.862645149230957e-09,1198080,131.25,0.0022593985082039582,0.04567434109622807,0.159716796875,329,0.00749477500598914,-0.0010672840866391199,117,1.4286038741469382,202.50000000000023,25.0,15.968717473745347
315.64,-4.470348358154297e-09,1208320,120.75,0.0026495619955596793,0.048819168382515224,0.191943359375,327,0.0071457173394776415,-0.0009768043360963929,118,1.3943239979445934,200.0,25.0,15.96871668100357
318.34,2.16066837310791e-08,1218560,119.75,0.003119927422392266,0.04785334360270869,0.2388427734375,324,0.006526329059573755,-0.00115307504129305,119,1.3962662480771542,200.0,25.0,15.968716788291932
317.79,5.215406417846679e-09,1228800,114.25,0.0022939038346294184,0.04431890877796269,0.19580078125,322,0.006984875008765812,-0.0013728609010286164,120,1.376967703551054,200.0,25.0,15.968717575073242
324.16,-2.8312206268310546e-08,1239040,124.25,0.002175415977688999,0.04881138243031272,0.1880615234375,320,0.0074695151599371455,-0.000591910333969281,121,1.3398494228720665,225.0,25.0,15.968717712163926
323.72,-2.2351741790771484e-09,1249280,121.75,0.0020326622358936676,0.04947527604117037,0.17978515625,318,0.007515407801747642,-0.0008660402600071393,122,1.4248352237045765,202.50000000000023,25.0,15.968717676401138
331.89,-1.7881393432617187e-08,1259520,132.75,0.002285739388801744,0.051040393733265674,0.163720703125,316,0.009797223750865669,-0.0007216449372208445,123,1.405506321042776,202.50000000000023,25.0,15.96871771812439
325.7,-7.078051567077636e-09,1269760,129.5,0.0028815633208409963,0.04997175162997725,0.2786376953125,314,0.00756366049809003,-0.0013208151001890655,124,1.400437092781067,200.0,25.0,15.968717437982558
318.31,1.0058283805847169e-08,1280000,119.5,0.0021484673727286464,0.051650834937114844,0.1984130859375,312,0.006451634275799733,-0.0006321459455648437,125,1.4070979580283165,200.0,47.50000000000001,15.968717086315156
299.26,-1.3411045074462891e-08,1290240,89.25,0.003051020139386651,0.048976217619143336,0.236572265625,310,0.005393665417091143,-0.0005562370573898079,126,1.435995065420866,150.0,25.0,15.96871730685234
299.45,-2.9802322387695314e-09,1300480,80.25,0.0025449988436434976,0.05162887401650682,0.233056640625,308,0.00518748966331799,-0.0006649227012530901,127,1.4446325346827507,150.0,25.0,15.968715965747833
305.0,-7.450580596923828e-09,1310720,88.0,0.0025895793246576205,0.049419917568741256,0.2263916015625,306,0.00801838322167896,-0.001076939206905081,128,1.4487500436604024,150.0,25.0,15.968717783689499
313.91,-1.3411045074462891e-08,1320960,103.5,0.002027906983784078,0.04575669667204345,0.1879150390625,305,0.007776782194923726,-0.0011152570517879213,129,1.3562572799623012,175.0,25.0,15.968717861175538
320.32,-1.1920928955078126e-08,1331200,117.0,0.002887328888630236,0.04777122328382088,0.212548828125,303,0.008612894600082655,-0.0010786132152134087,130,1.4319811455905438,175.0,50.0,15.96871758699417
319.54,-1.4901161193847656e-08,1341440,136.0,0.0021502099524013827,0.04666460760953813,0.1744384765625,302,0.011279537205700763,-0.0009169572262180736,131,1.4106565527617931,202.50000000000023,50.0,15.968717920780183
325.99,-2.1979212760925294e-08,1351680,166.5,0.002170331093324762,0.04789800022732224,0.1811767578125,300,0.011675997215570532,-0.0009337460724054836,132,1.4346157625317573,275.0,72.50000000000001,15.968717747926712
340.28,8.940696716308593e-09,1361920,212.0,0.0024485950061261972,0.05348494540446456,0.2030029296875,299,0.014598066869439208,-0.0012286854362173472,133,1.4904506534337998,327.5000000000002,75.0,15.968717908859253
344.5,-1.7136335372924803e-08,1372160,245.75,0.002270821980300752,0.056707099757327975,0.2042724609375,297,0.014838219493685755,-0.0015841812986764126,134,1.547580885887146,400.0,125.0,15.968717849254608
344.53,-1.1920928955078126e-08,1382400,256.25,0.002298849522520641,0.05522173516767574,0.20654296875,296,0.014447473430482204,-0.0015328482928453012,135,1.5501986488699913,377.5000000000002,150.0,15.96871787905693
342.43,1.1920928955078126e-08,1392640,256.5,0.0018942178332707726,0.0521046632741237,0.1406982421875,295,0.012458395873545669,-0.0007180577653343789,136,1.5622780948877335,402.5000000000002,125.0,15.96871777176857
342.57,5.960464477539063e-09,1402880,243.25,0.002430854239719338,0.05478954073001206,0.1863525390625,293,0.013792287315663999,-0.0012543688462756108,137,1.6207684226334096,402.5000000000002,100.0,15.968717914819717
