policy_entropy,advantage_norm,value_loss,grad_norm,approx_kl_divergence,policy_loss,explained_variance,P01:episode_rewards,episode_length,PMM:episode_rewards,fps,epoch_idx,frames,P09:episode_rewards,clip_fraction
1.6776806280016898,15.968719118833542,0.12291461869608611,2.1852262645521945,0.0025812008321853624,-0.011614345043381036,0.8765814587473869,300.0,439.76,498.75,192,41,419840,750.0,0.15546875
1.6755800187587737,15.968719238042832,0.11513583299238235,2.3552960933123335,0.0023346842087452425,-0.010795083165430697,0.910735760629177,300.0,444.3,501.5,192,42,430080,750.0,0.144775390625
1.6681014612317084,15.968719184398651,0.09781523421406746,2.121912241366994,0.002754182267586132,-0.012313110923605564,0.9060082133859396,300.0,460.0,522.75,192,43,440320,775.0,0.152490234375
1.6740120239555836,15.968719136714935,0.14698993877973407,2.1386097104427844,0.002375703898940546,-0.01143131298595108,0.8980992466211319,297.5,459.62,532.25,192,44,450560,775.0,0.1442138671875
1.6605324864387512,15.968719232082368,0.10253663976909592,2.116339041122539,0.002476814897432134,-0.01200063276628498,0.9270822506397962,300.0,462.45,553.0,192,45,460800,775.0,0.14599609375
1.6844139270484448,15.968719112873078,0.35420768447220324,2.2033429543349965,0.0027886030305584123,-0.010542665135290008,0.8109749846160412,275.0,460.56,568.5,192,46,471040,775.0,0.167529296875
1.6957219228148461,15.968719136714935,0.1757550263311714,2.2788647454867093,0.0023001780782127166,-0.01116737204392848,0.8715230107307435,222.5,450.97,559.25,193,47,481280,775.0,0.151220703125
1.6919355534017086,15.968719118833542,0.12509037530981004,1.7639164770800158,0.002581031261502504,-0.011710577018675394,0.8977271154522896,270.0,442.82,565.0,193,48,491520,752.5000000000002,0.16474609375
1.684517453610897,15.968719267845154,0.12930103787221014,2.08797629127833,0.0025667251202552165,-0.011955832927196753,0.868550318852067,297.5,448.54,577.5,193,49,501760,775.0,0.1331298828125
1.6848276168107987,15.968719267845154,0.15283182673156262,1.906332866764404,0.0025651797193407904,-0.012763720713701332,0.8721095740795135,300.0,446.09,539.5,193,50,512000,775.0,0.1392578125
1.6805603705346583,15.968719232082368,0.13185844945255668,1.9722302567460925,0.002390191100608149,-0.01293958549722447,0.9153127189725637,300.0,446.35,550.0,193,51,522240,750.0,0.1473876953125
1.6817537747323512,15.968719214200974,0.16367336153052747,2.1571406309881693,0.0025222125160443277,-0.012794766907609301,0.883608777821064,300.0,445.74,536.5,193,52,532480,750.0,0.1612060546875
1.68151710703969,15.96871938109398,0.17892657578922808,1.9768707457086159,0.002571084666874747,-0.011800879318616352,0.8129853673279286,300.0,444.09,532.5,193,53,542720,775.0,0.15458984375
1.691238348186016,15.968719363212585,0.16675157020799816,2.0822190119485335,0.002047258514085447,-0.010939947523365846,0.8601961832493543,300.0,437.94,520.25,193,54,552960,775.0,0.121142578125
1.670575961470604,15.968719404935836,0.11372913429513573,1.9205723842282834,0.0025310654897115065,-0.0138048777324002,0.9036027517169714,275.0,444.55,523.0,193,55,563200,775.0,0.1548583984375
1.6856289222836494,15.968719118833542,0.14499933295883238,2.0598902814480398,0.002384520908094931,-0.012584260577932582,0.9117094330489636,275.0,452.4,526.0,193,56,573440,800.0,0.137548828125
1.6862131014466286,15.968719202280045,0.1984398604836315,2.3512106004487316,0.0023215466500690926,-0.011754527484663413,0.8782716646790505,272.5,462.43,539.75,193,57,583680,800.0,0.1371337890625
1.673641164600849,15.968719285726547,0.10637433868832886,2.2148236539513992,0.0024137050955918018,-0.012902337915147655,0.9260292246937751,275.0,472.43,565.75,193,58,593920,825.0,0.1481201171875
1.681762908399105,15.96871924996376,0.11435148299206048,1.9242877374736942,0.00269292827279093,-0.013263710201135837,0.904949103295803,275.0,475.57,568.5,193,59,604160,825.0,0.1573974609375
1.681545763462782,15.96871926188469,0.16706085787154734,1.919943827436839,0.002715641152974845,-0.013455991542286938,0.8816644500941038,322.5,473.42,549.5,194,60,614400,800.0,0.168994140625
1.6838907577097415,15.968719154596329,0.13506947904825212,1.8723653528728588,0.002566932465072441,-0.01383346623624675,0.9095649231225252,275.0,475.93,545.75,194,61,624640,800.0,0.1439208984375
1.6673756197094918,15.968719226121902,0.12152417742181569,2.0028063318645124,0.0027772300059499496,-0.013661499874433502,0.9118724051862955,350.0,487.13,560.0,194,62,634880,777.5000000000002,0.16962890625
1.6582975544035434,15.96871947646141,0.1221972277853638,2.050248130452868,0.0027176117875800363,-0.014694984382367693,0.9176441185176373,322.5,483.38,543.0,194,63,645120,775.0,0.163818359375
1.653223980218172,15.968719309568405,0.2760153932031244,2.144443096934163,0.0024883867197562936,-0.012458451226120815,0.8616700254380703,325.0,492.22,621.75,194,64,655360,800.0,0.1512451171875
1.6652361169457435,15.96871936917305,0.19263156210072338,2.5307733703578696,0.002419930216956675,-0.010812392968364292,0.8663182452321052,347.5,491.18,628.5,194,65,665600,800.0,0.139892578125
1.660509541630745,15.968719315528869,0.10871149087324739,1.9231114715546895,0.002611197216470256,-0.012872590500774096,0.9399996936321259,347.5,484.91,646.5,194,66,675840,802.5000000000002,0.157958984375
1.6711400851607323,15.968719255924224,0.1873221372719854,2.0205767437528523,0.002449092201459618,-0.011087937953561777,0.8641427114605904,347.5,485.26,648.5,194,67,686080,802.5000000000002,0.13896484375
1.6772706024348736,15.968719214200974,0.10625259466469288,1.9012620183590947,0.002412625871193422,-0.013394540963781764,0.9218349661678076,347.5,490.61,648.75,194,68,696320,827.5000000000002,0.1452880859375
1.6807396203279494,15.968719136714935,0.13610211508348585,2.040900538451641,0.0022686365026860084,-0.013100710965227335,0.9024537470191717,325.0,482.64,603.5,194,69,706560,802.5000000000002,0.13466796875
1.6824279718101025,15.968719226121902,0.11008098088204861,1.900845410009902,0.0025289990447848716,-0.013698348520847503,0.9259028162807226,325.0,489.49,605.75,194,70,716800,802.5000000000002,0.159375
1.6772289246320724,15.968719238042832,0.12784175949636847,1.823657137552448,0.00315387586697429,-0.013332251804240514,0.9001461762934924,300.0,497.02,590.25,194,71,727040,800.0,0.187353515625
1.6779833063483238,15.968719291687012,0.1232048416743055,1.7648772971067885,0.002434585373316966,-0.012930222284194316,0.8993915341794491,325.0,513.65,622.0,194,72,737280,875.0,0.1467041015625
1.6863179318606853,15.968719083070756,0.32192836608737707,2.036846138511293,0.002462208298811995,-0.012528560731152539,0.8540146715939045,325.0,512.49,662.0,194,73,747520,852.5000000000002,0.15078125
1.680557744204998,15.968719172477723,0.0996994785964489,1.746561212670414,0.0024673575152522865,-0.013823536999916541,0.9188153594732285,350.0,524.4,663.25,194,74,757760,875.0,0.1609619140625
1.6688381485641002,15.968719345331191,0.0986279963515699,1.6753027003981393,0.0028888763722083204,-0.014553381648875074,0.9386511374264955,350.0,525.21,658.0,194,75,768000,852.5000000000002,0.1797607421875
1.6877166114747524,15.968719232082368,0.28738016246352344,2.071687255690413,0.0023362678710671762,-0.012664536001830129,0.8457071829587222,350.0,525.47,652.5,194,76,778240,850.0,0.1462646484375
1.6830604299902916,15.968719178438187,0.21128095095045865,2.0524242296665896,0.0022818181485607762,-0.012043383993659517,0.8576273016631604,350.0,513.83,661.5,194,77,788480,827.5000000000002,0.141845703125
1.674195109307766,15.968719220161438,0.2047160616144538,2.017983553641578,0.0022712180203942355,-0.011275537445908413,0.8346241101622581,347.5,509.99,635.5,194,78,798720,850.0,0.141064453125
1.667538783699274,15.968719232082368,0.10462926710024475,1.7391067680980261,0.0026997423612559555,-0.013318554940633475,0.9313984792679548,325.0,504.71,650.5,194,79,808960,850.0,0.160791015625
1.674098791182041,15.968719273805618,0.28937117089517417,1.8500905673433565,0.0024520963978151332,-0.012560186470363988,0.896662924066186,325.0,509.72,709.25,194,80,819200,950.0,0.1503662109375
1.6726384803652763,15.968719518184662,0.11730907438322902,1.7151661290715399,0.0027291210335764382,-0.013959281231655041,0.9378220479935407,347.5,508.29,688.0,194,81,829440,950.0,0.16201171875
1.6664028503000736,15.968719267845154,0.2981051343958825,1.9031008327875731,0.002398225250658797,-0.01134509533403616,0.8414060283452273,320.0,513.09,727.75,194,82,839680,952.5000000000002,0.15302734375
1.6706336542963982,15.968719279766082,0.08775641126558184,1.6074275182083344,0.00292809041627638,-0.014803219120221912,0.9493927761912346,397.5,528.96,746.75,194,83,849920,980.0000000000005,0.1690185546875
1.6739209160208701,15.968719321489335,0.13725878181867301,1.788331304957799,0.0031532231562554124,-0.014006648728536675,0.9377901501953602,397.5,536.17,758.5,194,84,860160,1055.0000000000005,0.1520751953125
1.6620977640151977,15.968719279766082,0.16604959580581635,2.0069625607092076,0.0024787602064182987,-0.013439441611990333,0.8968351546674966,350.0,528.23,689.75,194,85,870400,885.0000000000008,0.1399658203125
1.661433370411396,15.968719184398651,0.09999874136410654,1.6397365224639888,0.002453202676929653,-0.01413350605434971,0.9432531639933586,350.0,524.3,680.5,195,86,880640,852.5000000000002,0.1522705078125
1.6578981950879097,15.968719339370727,0.11948200834449381,1.7709838584370583,0.00257481652290643,-0.013750855769467307,0.9323180075734854,397.5,522.12,640.0,194,87,890880,850.0,0.1557373046875
1.663783598691225,15.968719273805618,0.14837472336366772,1.6778618315222587,0.002486144205920789,-0.012751768671023456,0.9065403562039137,397.5,525.16,639.5,194,88,901120,850.0,0.1542236328125
1.6651986137032508,15.968719220161438,0.1821632637642324,1.8770125313367672,0.0025456812549012786,-0.012632588274573208,0.8809623166918754,350.0,520.23,607.25,194,89,911360,850.0,0.1462158203125
1.6461689546704292,15.968719244003296,0.13734421338886021,1.8807568010998945,0.003086144227245663,-0.013769915833108826,0.8920511994510889,375.0,526.46,639.0,194,90,921600,850.0,0.1782958984375
1.6557834826409816,15.96871926188469,0.42179939623456447,2.045022785133751,0.002708670884795016,-0.013237642203239374,0.841217678412795,372.5,543.05,737.75,194,91,931840,962.5000000000011,0.1638671875
1.666073552519083,15.968719232082368,0.31212521691340955,1.996961875116201,0.0026078146240710066,-0.013163205634918995,0.8529029667377472,347.5,551.5,778.0,195,92,942080,1085.000000000001,0.1637939453125
1.6592294208705425,15.968719327449799,0.1884897532640025,1.9530918317550892,0.0025958264137674507,-0.01267242302710656,0.8732374731451273,350.0,550.61,759.25,195,93,952320,1052.5000000000002,0.1585205078125
1.6668838731944562,15.968719321489335,0.26307623463217167,1.8746688671248541,0.0023213227408408693,-0.013038833203972899,0.8747115004807711,372.5,551.0,808.75,195,94,962560,1005.0000000000005,0.1501220703125
1.6501304402947425,15.96871930360794,0.298782865004614,1.7633002880594557,0.0026247478041117557,-0.012892399650809239,0.8760438475757837,400.0,550.61,847.75,195,95,972800,1052.5000000000002,0.1708251953125
1.6497780792415142,15.968719297647477,0.42406917419284584,2.06397058732136,0.0023204379226175525,-0.011718715438837535,0.8532256945967674,425.0,542.34,849.75,195,96,983040,955.0000000000005,0.1466064453125
1.6396223887801171,15.96871924996376,0.2987609289120883,1.9454692197511647,0.0024565879340574704,-0.012961603709118207,0.8907276514917613,447.5,540.47,862.5,195,97,993280,882.5000000000006,0.1605224609375
1.6487080566585064,15.968719339370727,0.10800098767504096,1.77337038230961,0.0026757893179823133,-0.013759357044182251,0.9292607575654983,472.5,554.22,889.25,195,98,1003520,1045.0000000000016,0.1654296875
1.6527124293148518,15.968719345331191,0.10405393945984542,1.9108856131658691,0.0026622503510228776,-0.013569843635195866,0.9384910240769386,522.5,557.18,915.5,195,99,1013760,1302.5000000000002,0.1699462890625
1.6546179302036763,15.968719273805618,0.446387535543181,2.183302002589289,0.002331543539958484,-0.012010870203812373,0.8629945013672113,522.5,561.01,922.75,194,100,1024000,1300.0,0.15263671875
1.6609207339584828,15.96871930360794,0.3343070591101423,1.8014798073980753,0.002347552973958805,-0.012659328027802985,0.8869715258479118,475.0,560.91,873.5,195,101,1034240,1067.5000000000014,0.145166015625
1.6609021440148353,15.968719434738158,0.2776373852044344,1.8351569627973057,0.0022714910657217285,-0.013753636831825133,0.8993889335542917,475.0,565.33,851.75,194,102,1044480,1252.5000000000002,0.1475341796875
1.6661991819739341,15.968719202280045,0.08549792752601207,1.7763510176628112,0.0025030569451931746,-0.013968988405758864,0.9392262421548366,497.5,570.5,888.75,194,103,1054720,1252.5000000000002,0.1600341796875
1.6595991030335426,15.968719178438187,0.39164505193475635,2.171139328108916,0.002194541377957971,-0.01115986996301217,0.8766808699816465,472.5,569.7,894.25,194,104,1064960,1227.5000000000002,0.13994140625
1.6725347124040126,15.968719226121902,0.16835555317811668,1.8936072937281456,0.002416712254944614,-0.01370403766486561,0.9202796392142772,472.5,563.28,851.5,195,105,1075200,1202.5000000000002,0.15048828125
1.6578824885189534,15.968719267845154,0.36555714238202197,1.8538939818882434,0.0026612695299153117,-0.014289209480193677,0.8783302046358585,450.0,573.29,846.25,195,106,1085440,1227.5000000000002,0.162255859375
1.6607269287109374,15.968719178438187,0.35657826415263116,2.3446254911536415,0.002088902861783374,-0.012271185166900978,0.8709832906723023,422.5,562.4,857.0,194,107,1095680,1087.500000000001,0.128515625
1.6496699042618275,15.968719220161438,0.3109583565266803,1.825889292243886,0.002785178798945143,-0.014122785681684036,0.8668043624609709,400.0,566.05,854.75,194,108,1105920,1210.000000000001,0.164111328125
1.6470003232359887,15.968719244003296,0.4701583317248151,2.1461072794501024,0.0025195294322546656,-0.013028304516046774,0.8603428848087787,400.0,563.75,891.5,194,109,1116160,1300.0,0.152392578125
1.6462696619331836,15.96871913075447,0.23480956006096676,1.8604638511643508,0.002393341201286919,-0.01327585396975337,0.8566747825592756,450.0,586.42,946.0,194,110,1126400,1325.0,0.150048828125
1.6294733509421349,15.968719172477723,0.4051150582032278,2.264650470102934,0.002438251255989949,-0.011774708689335967,0.8637307450175286,445.0,589.49,1022.5,194,111,1136640,1332.5000000000005,0.1548828125
1.6400615490972996,15.968719321489335,0.9113715670537204,2.661563176084678,0.0024051924227481906,-0.011366561776958406,0.7992250237613916,397.5,588.12,1017.5,194,112,1146880,1332.5000000000005,0.1516845703125
1.625915265083313,15.968719428777694,0.8221266537904739,3.0078386095684033,0.002459836028424782,-0.010916649286809844,0.7798648931086063,450.0,615.54,1183.5,194,113,1157120,3837.500000000001,0.1526123046875
1.6248453259468079,15.968719184398651,0.5876562363933772,2.530456291422074,0.0024300492034402847,-0.011890334273994085,0.8333710238337517,472.5,624.52,1265.5,194,114,1167360,3950.0,0.14130859375
1.6471686638891696,15.96871926188469,0.29811806734651325,2.165026557334932,0.0021818780667448474,-0.012197478965754271,0.8950301934033632,450.0,637.1,1232.0,194,115,1177600,3952.5,0.1422119140625
1.670635823905468,15.968719190359115,0.25311711386311797,2.026145776397686,0.0021673978767242814,-0.012090578757488401,0.903667051717639,472.5,636.29,1230.0,194,116,1187840,3952.5,0.1367431640625
1.6512982241809369,15.968719226121902,0.6167779536452145,2.498073501340196,0.002245836834390853,-0.010289454304802348,0.7800393670797348,475.0,645.74,1266.75,194,117,1198080,3952.5,0.1288330078125
1.660482594370842,15.968719184398651,0.19790627751499415,1.759512748568509,0.002789709863134609,-0.012909024871623842,0.9127380516380071,472.5,637.9,1180.5,194,118,1208320,3725.0,0.1755615234375
1.651111087203026,15.968719387054444,0.4641565410536714,2.22782943258783,0.0022321259497974856,-0.012296506389247952,0.8650247663259506,450.0,621.48,1059.75,194,119,1218560,1652.5000000000196,0.1365234375
1.6572934463620186,15.968719238042832,0.1540506843710318,2.174757578779025,0.0022626170476772772,-0.01300033867082675,0.9265596326440573,447.5,605.52,932.5,194,120,1228800,1280.0000000000005,0.145703125
1.6396189525723457,15.968719309568405,0.3882863846840337,1.9433676444373937,0.002784402443808518,-0.014031185038766126,0.8992497123777866,447.5,594.7,962.25,194,121,1239040,1325.0,0.17626953125
1.6502085290849209,15.968719220161438,0.1339837676146999,1.6745940122630767,0.002784786807524497,-0.014664067824924132,0.9455309197306633,425.0,580.85,893.0,194,122,1249280,1325.0,0.178125
1.638148095458746,15.968719273805618,0.6955119352089241,2.461239729715437,0.0022447510102668973,-0.011080009262877865,0.8289942096918821,447.5,569.63,914.5,194,123,1259520,1327.5000000000002,0.1521728515625
1.6473375365138054,15.968719440698624,0.6146940945880488,2.5950162356395614,0.002230748723332363,-0.011381923922454008,0.8789396103471517,450.0,576.21,991.5,194,124,1269760,1350.0,0.1417236328125
1.6503541775047779,15.968719255924224,0.4613158095628023,2.1883618843017594,0.0023747494078410433,-0.012254757912887725,0.8607786670327187,450.0,582.73,1009.75,194,125,1280000,1582.5000000000198,0.1541259765625
1.6545251227915287,15.968719255924224,0.3207199756987393,2.099394326819368,0.00286778191023166,-0.012556846898951335,0.8882936671376228,450.0,587.76,1024.0,194,126,1290240,1582.5000000000198,0.1616943359375
1.666236650198698,15.968719238042832,0.1467882261495106,1.6882194880156463,0.0029552162040434853,-0.014617447926138994,0.9265204571187496,450.0,581.69,982.0,194,127,1300480,1350.0,0.172509765625
1.6596069008111953,15.968719118833542,0.40464217104017736,2.0268156149680374,0.0023810712464641193,-0.010890584534354274,0.8670907724648714,450.0,581.77,950.25,194,128,1310720,1327.5000000000002,0.1452880859375
1.6710035987198353,15.968719202280045,0.45033318614587187,1.957894044728576,0.0023741871916744322,-0.012060693639796227,0.883806736767292,450.0,586.73,993.25,194,129,1320960,1350.0,0.147216796875
1.6809605203568936,15.968719190359115,0.49239764316007495,2.0996146708998635,0.002026485565898285,-0.012067135614779545,0.8228819567710162,400.0,583.24,911.0,194,130,1331200,1275.0,0.1349365234375
1.6668758265674115,15.968719238042832,0.3597811463288963,1.9969986264170667,0.0024574154679956996,-0.013368354859994724,0.8792489461600781,400.0,584.98,901.75,194,131,1341440,1252.5000000000002,0.15556640625
1.6765800453722477,15.968719273805618,0.3587249373551458,1.926017189809785,0.001966382905937171,-0.011892897786674439,0.861050957813859,400.0,576.93,875.25,194,132,1351680,912.5000000000032,0.12939453125
1.66381791010499,15.96871926188469,0.5075517112156376,1.9920839768079337,0.002200633344955666,-0.012617925864105928,0.8454184900969267,375.0,569.07,900.25,194,133,1361920,1300.0,0.142822265625
1.6617432609200478,15.968719309568405,0.5432713323272764,2.0747213582923094,0.002313409528597166,-0.012767673561393167,0.8782433904707432,400.0,570.3,984.75,194,134,1372160,1987.500000000016,0.156689453125
1.6532644383609294,15.968719214200974,0.48434587265364826,2.1976765388614767,0.0024550690110462974,-0.012232715972822916,0.8762280680239201,400.0,572.57,967.5,194,135,1382400,1395.0000000000036,0.16298828125
1.6585338175296784,15.968719398975372,0.10334006592165679,1.5940985568622925,0.0023632520905724893,-0.014205727345688502,0.9568573080003262,425.0,569.34,933.25,194,136,1392640,1327.5000000000002,0.149658203125
1.6215627849102021,15.968719255924224,0.8619383480516263,2.8001568840346875,0.002062079212032979,-0.011092950345755526,0.8018105451017619,450.0,576.16,1093.75,194,137,1402880,3677.5,0.1397705078125
1.625471693277359,15.968719315528869,0.9818030490539968,2.939363239610027,0.002183214174010931,-0.009871860704515711,0.7868101544678211,475.0,596.79,1257.25,194,138,1413120,3950.0,0.148583984375
1.62392006367445,15.968719232082368,1.010946380114183,3.263767479261772,0.0020567440667949807,-0.010010990561568178,0.8057089503854513,497.5,609.84,1402.0,194,139,1423360,3982.5000000000005,0.1361328125
1.622419523447752,15.968719285726547,1.108260778617114,3.5018186234915767,0.0020604231543760836,-0.008658108161034761,0.7882969323545694,500.0,619.82,1466.25,194,140,1433600,4077.5000000000005,0.1277587890625
1.6366739131510257,15.96871930360794,0.40427371906116605,2.579510931830405,0.0022143141128939795,-0.011099123044550652,0.888162874430418,497.5,617.58,1451.0,194,141,1443840,4102.5,0.1503173828125
1.6503498628735542,15.968719220161438,0.680392642552033,2.925886075481702,0.002277107697023348,-0.010182942602295953,0.8396075576543808,500.0,622.07,1562.5,194,142,1454080,4127.5,0.133154296875
1.6436983294785024,15.968719297647477,1.4152352549601346,3.652661750060885,0.0017312178588443777,-0.008496055901377985,0.7218393683433533,497.5,620.79,1648.75,194,143,1464320,4127.5,0.120947265625
1.6465288780629634,15.968719214200974,0.9407672551460564,3.600806948579497,0.0020082012377091616,-0.010202778364509868,0.8293157294392586,497.5,605.3,1454.5,194,144,1474560,4052.5,0.1348876953125
