approx_kl_divergence,P09:episode_rewards,fps,advantage_norm,frames,P01:episode_rewards,grad_norm,policy_entropy,value_loss,epoch_idx,explained_variance,policy_loss,PMM:episode_rewards,episode_length,clip_fraction
0.00017322083996447192,525.0,197,15.968718022108078,153600,25.0,0.057235841372951166,1.7885817237198354,0.018276517941558268,15,-2.9802322387695314e-09,-0.000748953822767362,201.75,347.78,0.0
0.00010107089760369448,525.0,198,15.968717831373215,163840,47.50000000000001,0.05708318720295168,1.7869318462908268,0.017996184865478427,16,-8.195638656616212e-09,-0.000456986359313305,194.75,344.93,0.0
0.00014039850993583514,477.5000000000002,198,15.968717926740647,174080,25.0,0.055760429505169996,1.7841828510165214,0.01908443057909608,17,-1.3783574104309083e-08,-0.000696262934434344,185.5,347.37,0.00185546875
0.0001627012684082274,337.500000000001,197,15.968718194961548,184320,25.0,0.05531742538336465,1.7796159930527211,0.021993011265294626,18,4.470348358154297e-09,-0.0006532361639983719,172.75,337.84,0.0
0.0001494658609526134,477.5000000000002,198,15.968718230724335,194560,25.0,0.05534660962834016,1.7767717644572258,0.023397833833587355,19,0.0,-0.000612194064524374,192.5,342.91,0.0
0.0001068350429672904,407.5000000000006,198,15.96871838569641,204800,50.0,0.05828207063120415,1.776353720575571,0.025768349255668,20,-1.2293457984924316e-08,-0.00045695360458921643,200.0,336.08,0.0
0.0001086923863706346,480.00000000000045,197,15.968718308210374,215040,50.0,0.05490307856482808,1.7797368936240674,0.025599113167845643,21,-1.899898052215576e-08,-0.0004302494700823445,230.75,348.91,0.0
0.00013365152794779788,377.5000000000002,197,15.968717974424361,225280,50.0,0.05544207111700171,1.7777521096169948,0.01923348897398682,22,3.3527612686157227e-09,-0.0005649397233355557,203.0,347.01,0.0
0.00012665367565958263,330.0000000000004,197,15.968718427419663,235520,50.0,0.055594982503871945,1.782967847585678,0.02398108143825084,23,1.862645149230957e-09,-0.0005207303283896181,192.75,345.7,0.0
0.0001292170452902752,302.5000000000002,198,15.968717885017394,245760,25.0,0.05653541433647755,1.7885462187230587,0.01781712158990558,24,5.215406417846679e-09,-0.0005623782835755264,174.75,338.29,0.0
0.00013388156318399068,325.0,198,15.968718057870865,256000,47.50000000000001,0.053795794266877604,1.782554730772972,0.02066795400751289,25,0.0,-0.0006280096404225333,176.75,340.22,0.0
0.00010185381709177932,430.0000000000004,198,15.968717968463897,266240,50.0,0.056395666310594075,1.7891076385974884,0.019772263459162786,26,-9.685754776000977e-09,-0.0003777582842303673,185.0,340.63,0.0
0.00011437081546183947,325.0,198,15.968718272447585,276480,50.0,0.05940032262454085,1.7881449468433857,0.020112525604781696,27,-1.564621925354004e-08,-0.0004566076077026082,169.5,341.76,0.0
0.00016303686636511827,330.0000000000004,198,15.968718200922012,286720,25.0,0.057339717108672736,1.7878740660846233,0.019906754573457874,28,-1.1175870895385742e-08,-0.0006956708079087548,175.0,341.76,0.0
0.00016530842020578973,302.5000000000002,198,15.968718242645263,296960,47.50000000000001,0.05928495534803054,1.7830012656748295,0.024026636441703886,29,-2.9429793357849122e-08,-0.0008350602358405013,183.5,343.42,0.0
7.930578638735142e-05,475.0,198,15.968718194961548,307200,47.50000000000001,0.05478187150042394,1.7755049735307693,0.02299533794866875,30,4.8428773880004884e-09,-0.0003284382848505629,192.75,338.11,0.0
0.00015971114204873515,477.5000000000002,198,15.968718063831329,317440,25.0,0.05743980676316336,1.7794060058891774,0.01785515911033144,31,2.9802322387695314e-09,-0.0006534355547046289,198.0,338.68,0.0
8.43493397809869e-05,452.50000000000017,198,15.968718230724335,327680,25.0,0.05682433075385127,1.7819605961441993,0.021789218485355377,32,-8.940696716308593e-09,-0.0003239324378228048,181.5,335.96,0.0
0.0001868160763521587,380.00000000000045,198,15.968718028068542,337920,25.0,0.057390319942159006,1.788046521693468,0.01807163247431163,33,-1.4901161193847657e-09,-0.0008565766536776209,170.25,335.12,0.0
0.000142180359389954,325.0,198,15.968717962503433,348160,25.0,0.05866469251383163,1.7861072815954686,0.019902411184739323,34,-7.450580596923829e-10,-0.0006303495210886467,155.25,332.97,0.0
0.00016330509573307949,380.00000000000045,197,15.968718177080154,358400,25.0,0.056877510138857834,1.7771943129599095,0.020952442786074242,35,2.0489096641540527e-08,-0.0007522956051616347,181.25,338.85,0.0
0.00011815970705022493,500.0,197,15.968718069791795,368640,25.0,0.059310916430064586,1.7746167406439781,0.021980652477941474,36,-2.0489096641540527e-08,-0.0004646994799259119,195.5,346.27,0.0
9.455130562248115e-05,455.0000000000004,197,15.96871834397316,378880,50.0,0.053947569265112495,1.7796473115682603,0.02545740471687168,37,1.3783574104309083e-08,-0.00038724102087144273,212.0,350.25,0.0
0.00011581749386380125,477.5000000000002,198,15.968718248605729,389120,75.0,0.054774477851274116,1.7764039672911167,0.02527705827378668,38,3.7252902984619143e-10,-0.0005685994616214885,219.5,349.96,0.0
0.00012963758512452017,430.0000000000004,198,15.968718373775483,399360,72.50000000000001,0.056230517931987314,1.7793430030345916,0.023654298469773495,39,-1.2293457984924316e-08,-0.0004792054882273078,221.5,343.76,0.0
0.00015575127883273864,327.5000000000002,198,15.968717980384827,409600,25.0,0.05684585514891919,1.7873241104185582,0.02004547657852527,40,7.450580596923829e-10,-0.000737210433180735,195.5,337.34,0.0
8.088312840897061e-05,327.5000000000002,198,15.968717926740647,419840,25.0,0.054036898822514924,1.765509093552828,0.01536865865055006,41,-1.4156103134155273e-08,-0.00040431922643620056,179.0,335.2,0.0
0.00014217437663823773,402.5000000000002,198,15.968717926740647,430080,25.0,0.05651771275876079,1.7702387899160386,0.016262702156382147,42,-3.3527612686157227e-09,-0.0006462689738782502,158.75,323.88,0.0
0.00012443605996903528,475.0,198,15.968717962503433,440320,25.0,0.05573269173897728,1.779806984961033,0.01697141671029385,43,-1.080334186553955e-08,-0.00042493519140407443,161.0,321.69,0.0
0.00012039278818960497,475.0,198,15.968718004226684,450560,25.0,0.05530710035898716,1.7836027331650257,0.019117125828051938,44,-1.1175870895385742e-08,-0.0005333528799383203,164.0,321.55,0.0
7.774898512709072e-05,400.0,198,15.968718248605729,460800,25.0,0.05243896875569302,1.7818856067955493,0.021613568987231702,45,-2.8312206268310546e-08,-0.00037358086610765894,166.0,328.54,0.0
0.00015476018702003102,477.5000000000002,198,15.96871834397316,471040,25.0,0.05851399120484517,1.7775027394294738,0.02393886983045377,46,-1.080334186553955e-08,-0.0006811160988945631,194.75,340.12,0.0
0.00011545238595314088,455.0000000000004,198,15.968718057870865,481280,25.0,0.05485957926783429,1.780563385039568,0.01800942131667398,47,-1.4901161193847657e-09,-0.0005078056985439617,190.25,339.35,0.0
0.00012676058073335383,457.5000000000006,198,15.96871811747551,491520,25.0,0.054644373713482665,1.7835081584751606,0.02186631956137717,48,-2.9802322387695312e-08,-0.0005630233419651632,198.75,341.21,0.0
0.00010303620534308777,360.0000000000009,198,15.968718075752259,501760,25.0,0.054165720473353496,1.7769646532833576,0.02025580550543964,49,1.30385160446167e-08,-0.0004898348459391854,179.0,335.59,0.0
0.0001045984005735079,305.00000000000045,198,15.968718183040618,512000,25.0,0.05534508702961296,1.7787982627749443,0.018358373624505476,50,-4.470348358154297e-09,-0.0004542097730336536,168.75,337.61,0.0
0.00013178398412350134,350.0,198,15.968718045949936,522240,25.0,0.055747372943356174,1.7723904833197595,0.021537625248311088,51,1.4901161193847657e-09,-0.0004898403338302159,172.75,341.49,0.0
0.00010235563632932099,430.0000000000004,198,15.968718147277832,532480,25.0,0.051788466348660814,1.7755914799869061,0.022923748614266513,52,1.4901161193847657e-09,-0.00047330193738162054,185.5,339.35,0.0
0.0001396274454354085,357.5000000000007,198,15.968718272447585,542720,25.0,0.05414970076764651,1.7819590412080288,0.020293284897343257,53,4.097819328308106e-09,-0.0005591682296653744,180.75,338.4,0.0
0.0001038980405477119,380.00000000000045,198,15.968718022108078,552960,25.0,0.05353233727079275,1.7821780376136303,0.019930395358824172,54,-1.1548399925231934e-08,-0.00043184105124964843,180.0,333.93,0.0
7.72658048346031e-05,425.0,198,15.968718183040618,563200,47.50000000000001,0.05207135160573832,1.7858557492494582,0.02168222878826782,55,-2.9802322387695314e-09,-0.000333332782247453,180.0,331.0,0.0
0.000143865697394574,425.0,198,15.96871801018715,573440,50.0,0.05769922395163429,1.7850452587008476,0.019612182976561598,56,-5.215406417846679e-09,-0.0005442873716674512,177.5,331.56,0.0
9.875140172503905e-05,330.0000000000004,198,15.96871782541275,583680,25.0,0.051901735937898374,1.7860373944044112,0.017124533248716035,57,-2.458691596984863e-08,-0.00044049385505786633,167.5,330.96,0.0
0.00011036938060549062,325.0,198,15.968717938661575,593920,25.0,0.05711549742936763,1.7769471257925034,0.019131932518212123,58,-2.2351741790771484e-08,-0.0004347564012277871,155.75,330.71,0.0
0.00011509892376313502,327.5000000000002,198,15.968718039989472,604160,25.0,0.057475604605250766,1.7820106111466885,0.017362764925928788,59,-5.587935447692871e-09,-0.0005235947061009938,148.25,324.62,0.0
0.00017818092818586707,327.5000000000002,198,15.968718165159226,614400,25.0,0.05816443142907067,1.7721405513584614,0.020081547697191126,60,-2.2724270820617674e-08,-0.0008421866808930645,154.5,325.63,0.0
0.00018567581549007174,352.5000000000002,198,15.968718242645263,624640,25.0,0.05712499809646332,1.7742926850914955,0.02363163123372942,61,1.4901161193847656e-08,-0.0007520978128013667,176.75,336.69,0.0
0.00012375548912029187,377.5000000000002,198,15.968718200922012,634880,47.50000000000001,0.058483481656474635,1.7781939566135407,0.02262665432645008,62,-3.7252902984619143e-10,-0.0005349384213332087,193.25,341.64,0.0
0.00013798294107481013,505.00000000000045,198,15.968718236684799,645120,50.0,0.05674571467489968,1.779926711320877,0.02280363136669621,63,-3.01748514175415e-08,-0.0006001886700687465,214.5,350.63,0.0
0.0001993114567106602,527.5000000000002,198,15.968718123435973,655360,25.0,0.05882979009117978,1.7803065657615662,0.020042914961231874,64,-1.0430812835693359e-08,-0.0009838043195486534,200.5,342.0,0.0
0.00017073003914447327,410.00000000000085,198,15.968718355894088,665600,50.0,0.06112500850504542,1.775057190656662,0.023080859836773014,65,4.0605664253234865e-08,-0.0009030612709466368,196.75,340.06,0.0
0.0001605663625596776,405.00000000000045,198,15.968718320131302,675840,50.0,0.05829319925180807,1.7728109709918498,0.021754053101176396,66,-1.6763806343078613e-08,-0.0006830190304754069,184.25,333.0,0.0
7.337148847135211e-05,405.00000000000045,198,15.968718320131302,686080,72.50000000000001,0.0545612623819036,1.7611013144254684,0.028274566735490225,67,-4.8428773880004884e-09,-0.0003529854911903385,203.25,337.52,0.0
0.0001000851133735381,527.5000000000002,198,15.968718379735947,696320,75.0,0.05558891197700455,1.7595285274088384,0.026819873490603642,68,1.4901161193847657e-09,-0.0004259164383256575,229.75,349.2,0.0
0.0001227293529332485,375.0,199,15.968718373775483,706560,75.0,0.054282868426444385,1.7650081530213355,0.025034919794416056,69,-1.0430812835693359e-08,-0.0005414702152847894,229.75,357.73,0.0
0.00014030964809776946,380.00000000000045,198,15.968718487024308,716800,97.5,0.05780648173383095,1.7721377432346344,0.027710487018339336,70,-3.725290298461914e-09,-0.0006352327138301917,241.75,362.4,0.0
0.00011482704030285618,500.0,198,15.968718314170838,727040,75.0,0.056758081337090406,1.7700726225972176,0.02511633428512141,71,-1.6763806343078613e-08,-0.0005394004961999599,243.5,357.88,0.0
7.470081786049576e-05,500.0,198,15.968718230724335,737280,50.0,0.05357152480788653,1.7728166349232197,0.02292935915174894,72,-5.215406417846679e-09,-0.000354422080272343,234.5,349.22,0.0
0.00015997274581938114,500.0,198,15.968718433380127,747520,72.50000000000001,0.055782092744373,1.772892764210701,0.024848085548728704,73,-3.3527612686157227e-09,-0.0007190547061327379,225.5,347.09,0.0
7.643498182439146e-05,500.0,198,15.968718308210374,757760,50.0,0.05313737353765705,1.7811295077204705,0.02519240232068114,74,1.2665987014770507e-08,-0.0003300071952253347,225.0,349.2,0.0
8.36604725677148e-05,505.00000000000045,198,15.968718153238296,768000,75.0,0.053650037894835675,1.784030595421791,0.024152400152524935,75,-7.078051567077636e-09,-0.00036871427837468216,232.5,352.97,0.0
0.00010272239168322983,550.0,198,15.968718236684799,778240,75.0,0.058295869472580766,1.782888399809599,0.023152428650064394,76,1.4901161193847657e-09,-0.0004958318786520977,234.5,355.7,0.0
0.00014029902584820065,500.0,198,15.968717980384827,788480,50.0,0.056489892292863386,1.7833230704069138,0.01932716457231436,77,-1.30385160446167e-08,-0.0006215615580003941,205.5,349.57,0.0
0.0001113479340316914,432.5000000000006,198,15.968718016147614,798720,25.0,0.057433933109853376,1.7848714530467986,0.017123399671982044,78,3.725290298461914e-09,-0.000523849142700783,186.75,340.27,0.0
9.233082522506209e-05,427.5000000000002,198,15.968717896938324,808960,25.0,0.05630083728762143,1.7816974326968193,0.019650064490269868,79,-1.3411045074462891e-08,-0.00033495601928734686,175.25,335.33,0.0
0.0001109113484275781,332.5000000000006,198,15.968717962503433,819200,25.0,0.05280140857474801,1.786866592615843,0.017539260143530556,80,5.960464477539063e-09,-0.0005279376302496531,153.5,326.02,0.0
0.00015665616136004701,405.00000000000045,198,15.968718075752259,829440,25.0,0.053806170693763464,1.7799968652427196,0.0192465397703927,81,-1.1175870895385742e-08,-0.00076730191722163,161.5,331.75,0.0
0.00011864651772377499,277.5000000000002,198,15.968718028068542,839680,25.0,0.055874561334670614,1.7794517301023007,0.018152090147486886,82,-3.3527612686157227e-09,-0.0005018010149797191,148.75,331.97,0.0009765625
0.00010101902279870955,400.0,198,15.968717980384827,849920,25.0,0.05786475313166314,1.7879713974893092,0.015460087504470721,83,1.080334186553955e-08,-0.00043981537364743415,159.0,335.73,0.0
0.00011076064570687549,330.0000000000004,198,15.96871811747551,860160,25.0,0.05441131894970365,1.7874709263443946,0.020048663171473892,84,-8.568167686462402e-09,-0.0004655413267755648,157.25,332.23,0.0
9.866112542411543e-05,377.5000000000002,198,15.968718105554581,870400,25.0,0.05516589262679563,1.7844992876052856,0.020863493223441765,85,4.470348358154297e-09,-0.0004978116034180857,167.0,334.02,0.0
7.151557112496931e-05,375.0,198,15.96871839761734,880640,25.0,0.05622519047546981,1.7777154371142387,0.025620090245502068,86,-4.470348358154297e-09,-0.0003026458591193659,182.5,339.14,0.0
7.314130050461998e-05,350.0,199,15.968718189001084,890880,25.0,0.055380922850278666,1.7662738308310508,0.021867970045423134,87,-2.4959444999694825e-08,-0.0004006107631539635,173.75,334.42,0.0
0.00012902644765873107,350.0,199,15.968718057870865,901120,50.0,0.055963676480446055,1.7701536752283573,0.02145402870955877,88,-2.123415470123291e-08,-0.0005517365585546941,188.75,336.43,0.0
0.0002021364656147995,352.5000000000002,198,15.96871822476387,911360,50.0,0.058450547734057355,1.7655491046607494,0.023894848144846038,89,-3.01748514175415e-08,-0.0007970115089847241,194.25,336.71,0.0016357421875
9.565292768058953e-05,477.5000000000002,199,15.968718028068542,921600,50.0,0.055051844830389315,1.7823300421237946,0.021223974996246397,90,-3.725290298461914e-09,-0.0003802902741881553,201.75,344.25,0.0
9.927568664931385e-05,405.00000000000045,199,15.968718099594117,931840,47.50000000000001,0.054759297849083996,1.7852249085903167,0.021216001355787738,91,5.215406417846679e-09,-0.00047958573741198053,189.75,341.48,0.0
0.0001386891044347749,377.5000000000002,199,15.968718153238296,942080,25.0,0.060250938798055834,1.7841257527470589,0.018531996029196307,92,-2.6077032089233397e-09,-0.0006529121747007594,178.5,336.84,0.0
0.00010590457440216028,352.5000000000002,199,15.96871801018715,952320,25.0,0.056062652197304864,1.781857069581747,0.018937368976185098,93,-1.5273690223693846e-08,-0.00048479742727067785,165.75,335.03,0.0
0.000130266032751436,325.0,199,15.968718248605729,962560,25.0,0.05574815989434363,1.7730082653462886,0.02181358393863775,94,-6.332993507385254e-09,-0.0005489243932970567,167.0,333.67,0.0
0.00010936741805025462,380.00000000000045,199,15.968718028068542,972800,25.0,0.0563066390903796,1.785354432463646,0.02052450976043474,95,-5.960464477539063e-09,-0.0004749186344270129,175.75,338.44,0.0
8.897123951827624e-05,402.5000000000002,199,15.968718296289444,983040,25.0,0.05399864841710913,1.7830783642828465,0.024793518817750736,96,-1.899898052215576e-08,-0.0004180879692285089,193.5,345.02,0.0
0.0001315999513288091,500.0,199,15.96871801018715,993280,25.0,0.0559309135847527,1.781810738146305,0.022205870319157838,97,-1.30385160446167e-08,-0.0006122920600319049,211.25,347.99,0.0
7.567943145581069e-05,477.5000000000002,199,15.968718105554581,1003520,50.0,0.05487879345626391,1.7835984230041504,0.0201515401044162,98,-1.1548399925231934e-08,-0.00031661622815590815,201.5,342.5,0.0
6.257762854726679e-05,525.0,198,15.968718099594117,1013760,47.50000000000001,0.05403466938409446,1.7834997944533826,0.023045991401886567,99,-5.215406417846679e-09,-0.00027427142413216643,211.5,340.48,0.0
0.00010355509661721384,502.5000000000002,198,15.968718153238296,1024000,25.0,0.053984462365050036,1.7817674301564694,0.025162399804685265,100,-2.0489096641540527e-08,-0.0004857022227952257,208.25,343.48,0.0
0.00010522403520276668,477.5000000000002,199,15.968718206882476,1034240,25.0,0.05647012692815201,1.777579451352358,0.022702829161426054,101,7.450580596923828e-09,-0.000515780674686539,207.25,344.74,0.0
6.168954518415148e-05,330.0000000000004,199,15.968718189001084,1044480,25.0,0.0544367822749204,1.7711877644062042,0.021002819688874297,102,8.940696716308593e-09,-0.00027448169312265235,189.0,341.54,0.0
0.00020392491557856828,352.5000000000002,198,15.968718236684799,1054720,25.0,0.05734109124662325,1.7534812979400158,0.02310743747802917,103,-7.450580596923828e-09,-0.001046399024562561,183.0,338.02,0.00322265625
0.00010207756394855493,352.5000000000002,198,15.9687180519104,1064960,25.0,0.052317610649086396,1.7750493101775646,0.020151693746447562,104,-1.5273690223693846e-08,-0.00040285430004587396,179.0,337.85,0.0
0.0001440622370365574,305.00000000000045,198,15.968717950582505,1075200,25.0,0.056173494949248434,1.7764959692955018,0.017842988195479848,105,9.685754776000977e-09,-0.0006763996214431244,168.75,332.46,0.0
0.00012057037732979837,365.0000000000013,198,15.968718123435973,1085440,25.0,0.055724101158171,1.7779999502003192,0.02010397016420029,106,1.4901161193847656e-08,-0.0006001610507155419,173.25,333.09,0.0
0.00010691348395148736,355.00000000000045,198,15.968718236684799,1095680,25.0,0.0591194097974467,1.7713278971612454,0.021147421549540014,107,-7.450580596923828e-09,-0.0004893269046078785,167.75,326.28,0.0
7.878471039610702e-05,402.5000000000002,198,15.968718302249908,1105920,50.0,0.05258808118103679,1.7717601761221886,0.024268600973300636,108,1.1175870895385742e-09,-0.0003509158923407085,185.25,331.35,0.0
0.00012168215867500721,402.5000000000002,198,15.968718242645263,1116160,50.0,0.0545398391187449,1.7708203792572021,0.022851954758516514,109,-1.30385160446167e-08,-0.000559947665897198,187.25,328.79,0.0
8.564480644963623e-05,350.0,199,15.968718206882476,1126400,50.0,0.055662265510746246,1.7598693162202834,0.023053270363016055,110,-1.7508864402770997e-08,-0.0004249644305673428,185.25,333.2,0.0
0.00013185949452534373,327.5000000000002,199,15.968718039989472,1136640,25.0,0.05709804492469206,1.7712628312408925,0.019462511490564792,111,2.4959444999694825e-08,-0.0005397013634137693,177.75,334.36,0.0
5.358973048883442e-05,275.0,198,15.968717962503433,1146880,25.0,0.05309228606346668,1.774236587435007,0.01632531694485806,112,-2.6822090148925782e-08,-0.0002466900088620605,147.5,329.19,0.0
8.151590280878196e-05,275.0,198,15.968718189001084,1157120,25.0,0.05452863299600985,1.7736310623586178,0.02157621328951791,113,-4.8428773880004884e-09,-0.0003351464467414189,149.75,327.42,0.0
0.0001136312572185716,275.0,198,15.968718302249908,1167360,25.0,0.05689062229773047,1.7719305358827113,0.022025807248428463,114,2.5331974029541015e-08,-0.00047001765851746314,157.5,329.99,0.0
0.00010421184885576196,450.0,199,15.968718302249908,1177600,50.0,0.05543455042839912,1.7788612887263298,0.02404882843256928,115,9.685754776000977e-09,-0.00048679391875339206,198.5,338.21,0.0
8.50612453636046e-05,450.0,199,15.968718200922012,1187840,50.0,0.05612297673980406,1.7801676906645298,0.023042371359770185,116,1.0430812835693359e-08,-0.0004594787150153934,200.5,339.98,0.0
5.970121927685312e-05,452.50000000000017,199,15.968718457221986,1198080,72.50000000000001,0.051431601932051804,1.770502108335495,0.02763946362538263,117,-3.725290298461914e-09,-0.00022144891081552487,226.5,351.24,0.0
7.074021054496172e-05,450.0,199,15.968718069791795,1208320,50.0,0.052382944529708396,1.7720397956669331,0.022108563024085016,118,-4.470348358154297e-09,-0.0002777609410259174,226.0,351.27,0.0
0.00010685918150610263,450.0,199,15.968718141317368,1218560,50.0,0.05686358306656979,1.77889598980546,0.019091691871290097,119,1.6391277313232423e-08,-0.0005032910019508563,211.5,345.43,0.0
9.821990631468936e-05,337.500000000001,199,15.968718093633651,1228800,47.50000000000001,0.05664856074400223,1.7740576073527337,0.021524132465128788,120,-1.564621925354004e-08,-0.00045134196407161655,190.75,339.98,0.0
0.0001126882646278915,275.0,199,15.96871822476387,1239040,25.0,0.056198541052677055,1.7781543754041196,0.02252972635324113,121,-1.7136335372924803e-08,-0.0004843530670768814,162.75,329.31,0.0019775390625
5.355976813721241e-05,277.5000000000002,199,15.968717956542969,1249280,22.500000000000007,0.05655055581456725,1.7854746766388416,0.018268681154586373,122,-1.4901161193847657e-09,-0.00020084901989321225,164.25,330.87,0.0
0.00011773348122172678,350.0,198,15.96871801018715,1259520,25.0,0.05474037755567142,1.7880144163966178,0.019279380040825345,123,-2.0861625671386717e-08,-0.0005373027866880875,168.25,329.33,0.0
0.00012724756719997287,282.5000000000007,198,15.968718039989472,1269760,25.0,0.05829000562846539,1.7857391692698001,0.01919934454781469,124,-6.7055225372314455e-09,-0.0005882579171156976,161.5,329.28,0.0
0.00012639522301505224,280.00000000000045,198,15.9687180519104,1280000,47.50000000000001,0.05529398441258064,1.7810472182929515,0.020042889349861072,125,-1.4901161193847657e-09,-0.0006138956101494841,167.25,335.5,0.0
0.0001287372360771144,280.00000000000045,198,15.968718123435973,1290240,50.0,0.056261167721252434,1.779774410277605,0.0219390187819954,126,-7.450580596923829e-10,-0.0005896039732760982,175.75,338.96,0.0
0.00011050586248515515,480.00000000000045,198,15.968718320131302,1300480,50.0,0.05772915095348352,1.7805614821612834,0.020751852917601354,127,-3.948807716369629e-08,-0.000534152959153289,194.0,346.45,0.0
9.472359070663571e-05,525.0,198,15.96871822476387,1310720,50.0,0.05499411229764993,1.7819048829376698,0.02294300468056463,128,2.9802322387695314e-09,-0.00041993845443357716,208.75,352.63,0.0
0.00015353232508203974,525.0,198,15.968718254566193,1320960,50.0,0.05411291209630516,1.7798937946557998,0.02056763398286421,129,3.3527612686157227e-09,-0.0007451294721249723,216.0,352.69,0.0
7.295611586357608e-05,525.0,198,15.968718272447585,1331200,75.0,0.05834535361578379,1.776257735490799,0.022365511077805423,130,-8.568167686462402e-09,-0.0003612327880546218,232.75,356.81,0.0
9.187074415031304e-05,525.0,198,15.968718141317368,1341440,47.50000000000001,0.056928033669443344,1.7727588750422,0.023278004280291496,131,-3.427267074584961e-08,-0.00038434351699834224,223.75,350.66,0.0
9.316915013926063e-05,525.0,198,15.968717896938324,1351680,47.50000000000001,0.057285867869140264,1.7758789137005806,0.021676715111243538,132,-1.3411045074462891e-08,-0.0004022516505074236,218.75,349.26,0.0
0.00011662983405837934,327.5000000000002,198,15.968718004226684,1361920,50.0,0.05847065686307057,1.786983846127987,0.018150836003769655,133,2.384185791015625e-08,-0.000554184017892112,183.5,339.28,0.0
0.00011192377106903351,252.50000000000023,198,15.968718028068542,1372160,25.0,0.05605309305723353,1.7878086164593696,0.015388898059609347,134,-5.215406417846679e-09,-0.000531853222855716,145.75,327.32,0.0
5.3960508831174534e-05,250.0,198,15.968718147277832,1382400,25.0,0.05519408634940094,1.775137323141098,0.02110740410280414,135,-5.215406417846679e-09,-0.00024581080724601635,141.25,329.52,0.0
8.639711451792209e-05,275.0,198,15.968718153238296,1392640,25.0,0.05336620544948738,1.77728214263916,0.022464290470816196,136,1.6763806343078613e-08,-0.0003616943497036118,147.0,330.12,0.0
8.137371350080969e-05,275.0,198,15.96871799826622,1402880,25.0,0.05489586162620027,1.7857698500156403,0.019178606718196534,137,-1.6763806343078613e-08,-0.0004097586554053123,167.5,339.25,0.0
0.00010272352379701034,275.0,198,15.968718123435973,1413120,25.0,0.05544544675651915,1.7808908708393574,0.020162418836844154,138,2.5331974029541015e-08,-0.0005113454197271494,166.5,336.94,0.0
8.263618878938672e-05,277.5000000000002,198,15.968718230724335,1423360,25.0,0.055049606870408184,1.7769449941813946,0.020644801924936472,139,-6.332993507385254e-09,-0.00036730663105117857,164.75,335.6,0.0
