frames,policy_entropy,policy_loss,advantage_norm,P09:episode_rewards,epoch_idx,explained_variance,P01:episode_rewards,grad_norm,PMM:episode_rewards,value_loss,episode_length,fps
2704000,1.0114270007610322,-0.013436373974545859,2.0464610117673874,59.10000000000001,338,0.6801592379808425,30.0,0.6444831410409434,45.47,0.031094142775982617,1038.55,221
2712000,1.0112260639667512,-0.013140313633193727,2.0836735689640045,60.50000000000004,339,0.7002218735218048,29.9,0.5980818924241933,46.05,0.03145106616895646,1048.68,221
2720000,1.0159685146808624,-0.008290312320168596,2.1592984318733217,65.20000000000002,340,0.6802305006980895,29.9,0.7120085969305147,46.33,0.03434010101947933,1056.83,221
2728000,1.036152303814888,-0.014999633622355759,2.2069477033615112,65.20000000000002,341,0.6504824697971344,29.9,0.7079433628550575,46.82,0.03582540615927428,1057.85,221
2736000,1.036977660059929,-0.011317895521351602,2.0731602013111115,65.0,342,0.6997341126203537,29.9,0.6614428688939346,45.49,0.030548772099427877,1064.23,220
2744000,1.051410255432129,-0.009243509154403,2.1553456592559814,65.30000000000003,343,0.6425713819265365,29.9,0.6825209601490707,46.47,0.03398705397266895,1086.37,220
2752000,1.0309942328929902,-0.0117863721458707,2.0533142083883287,68.10000000000001,344,0.6912874859571457,30.0,0.6391805570101621,47.49,0.030569175267592074,1095.08,220
2760000,1.0139837652444839,-0.019631387555855327,2.3296099281311036,69.30000000000003,345,0.6490889865159989,29.9,0.7499945049485578,47.56,0.0404179318388924,1095.78,220
2768000,0.9955126601457596,-0.010280854557640851,2.315498737692833,72.0,346,0.6618332749605179,29.9,0.8247945309973861,47.79,0.0401017623860389,1104.85,220
2776000,1.0072987323999405,-0.012359094536404882,2.0349648070335387,72.10000000000001,347,0.6492326480150222,30.0,0.6221476770520527,48.36,0.03077886522281915,1116.22,220
2784000,1.0245037597417832,-0.007910740149382036,2.158216462135315,73.10000000000001,348,0.6698858952522277,30.0,0.7395657510464106,49.04,0.03368834017310292,1118.69,220
2792000,1.0061888957023621,-0.015086864299373701,2.1555346834659574,74.20000000000002,349,0.6957188647985458,29.9,0.7153146031652328,49.43,0.03418378389906138,1120.81,220
2800000,1.0137866711616517,-0.0063544203084893525,2.8986843001842497,77.10000000000001,350,0.6624325257539749,29.0,1.7615105454104303,52.2,0.06503784367348998,1125.92,220
2808000,1.0691330087184907,-0.018266429366194645,2.3740281641483305,80.0,351,0.6630484867095947,30.900000000000002,0.7112075954298964,54.55,0.04274162726011127,1141.98,220
2816000,1.0746273839473723,-0.012276921531301922,2.1326115971803663,80.0,352,0.6924272626638412,29.9,0.6446977896369301,54.31,0.0338771314593032,1135.77,220
2824000,1.0522480916976928,-0.014208010312868282,2.5536322981119155,80.0,353,0.7474780982732773,30.0,1.154499250324147,55.44,0.05101137193385512,1119.21,219
2832000,1.0563687992095947,-0.006557919505285099,1.9883456510305404,80.0,354,0.7153270554542541,29.0,0.5926149922629095,55.66,0.02926461703144014,1119.86,219
2840000,1.0445712941884995,-0.03152378550032154,2.521746197938919,78.0,355,0.0552639251947403,22.700000000000003,0.8584291839699154,50.77,0.048998535429127514,1052.52,219
2848000,1.0263751131296157,-0.007108678991098714,1.9425002533197402,78.0,356,0.7198407381772995,20.0,0.6544087008635779,50.97,0.027370058568194508,1054.03,219
2856000,0.9865609031915664,-0.014541904686193447,2.2184298890829086,78.0,357,0.626320623755455,20.0,0.7925562174905195,50.05,0.03737029475625604,1037.96,219
2864000,1.0152620959281922,-0.008862983012331824,2.211237850189209,78.0,358,0.6857348328828812,20.0,0.7039673393895458,51.03,0.03630684612784535,1050.41,219
2872000,1.0135590595006942,-0.005526827286375919,2.5956155925989153,78.0,359,0.6973497700691224,20.0,1.3288855985174193,51.32,0.05780450434423983,1045.13,219
2880000,1.0283094531297683,-0.008937666572164745,2.502555317878723,80.0,360,0.7823358255624772,20.0,1.0722288892899268,55.36,0.04697662019636482,1042.14,219
2888000,1.023536098599434,-0.0031980619872774697,2.161985020041466,80.0,361,0.6787763339281082,22.700000000000003,0.6592434624905646,56.15,0.03413556879851967,1055.68,219
2896000,1.0445253241062165,-0.0161400587373646,2.546811816096306,80.0,362,0.5725703102350235,22.700000000000003,0.803239305629038,55.55,0.04888271211180836,1046.54,218
2904000,1.0495512199401855,-0.015005431362660603,2.2443660086393358,76.20000000000002,363,0.6158379656076431,22.700000000000003,0.8128358105806239,51.79,0.03798862344119698,1022.05,218
2912000,1.0543125414848327,-0.015021031465148554,2.1991688334941863,76.20000000000002,364,0.6630963397026062,22.700000000000003,0.7050329490387394,51.14,0.0360367083363235,1018.07,219
2920000,1.0330898833274842,-0.014021016671322287,2.3476441180706025,78.20000000000002,365,0.6463596957921982,23.0,0.7551936147128984,52.16,0.041608163411729036,1029.15,219
2928000,1.0089680242538452,-0.01270386668780702,2.1053321248292924,78.0,366,0.6538431477546692,23.0,0.6109333353985783,50.05,0.03231394631788134,1025.23,219
2936000,0.9991245925426483,-0.01477545506117167,2.310116903781891,78.0,367,0.6927325260639191,24.799999999999997,0.751747715737648,50.25,0.03846672091633081,1034.64,219
2944000,0.976651177406311,-0.01453265385865052,2.157773722410202,78.10000000000001,368,0.6586811292171478,27.9,0.688687668107749,52.17,0.03524754973594099,1046.61,219
2952000,1.2373413628339767,-0.015291439749416895,1.73208773560822,66.30000000000003,369,-5.787159970402717,1.0,0.5889872774772806,32.47,0.028257412479397316,766.28,219
2960000,1.3483220171928405,0.00036739755945745854,1.2018973748385906,33.10000000000001,370,-0.09826013743877411,0.0,0.3094171078617212,7.63,0.013368285222095438,299.3,219
2968000,1.3581645560264588,0.004053126360813622,1.1303757527470588,4.0,371,-0.22340799808502199,0.0,0.2895777441092079,1.26,0.013005716778916394,173.8,218
2976000,1.2693087095022202,0.0022447366546839475,1.5840143606066703,4.0,372,0.05844932198524475,0.0,0.39333309085667556,1.53,0.020955040104781802,183.79,218
2984000,1.032340497970581,-0.004191041832964402,2.1213377356529235,8.200000000000017,373,0.6818385356664658,0.0,0.6864365248183948,2.82,0.03180866670329124,221.51,218
2992000,1.002937632203102,-0.008348435031075496,2.1334754633903503,16.300000000000026,374,0.6697365415096282,0.0,0.6710030497298818,5.05,0.03230685500428081,267.58,218
3000000,1.064253687262535,-0.006345751490443945,2.2342819035053254,29.10000000000001,375,0.6558599734306335,0.0,0.6917720165036593,7.64,0.035570983677171174,314.84,218
3008000,1.0550128346681595,-0.010731451059909887,2.1593404638767244,50.10000000000001,376,0.6815886443853378,0.0,0.7011111755936503,13.79,0.034261906151659784,433.75,218
3016000,1.0383160442113877,-0.012173366337665357,2.2661385416984556,51.0,377,0.6765052837133407,0.0,0.7783825810075247,15.73,0.03695450700353831,461.08,218
3024000,1.021372110247612,-0.014046047054580412,2.23409470975399,54.300000000000026,378,0.6564097356796265,0.0,0.7470067476179427,19.94,0.037996214227750895,534.27,218
3032000,1.0097713881731034,-0.009611473972909153,2.3233382833003997,58.0,379,0.2589418435096741,0.0,0.8743814675029554,24.28,0.038016407759860156,628.17,218
3040000,1.0643719458580017,-0.00517048443085514,2.023590560555458,58.0,380,0.6823235929012299,0.9000000000000004,0.5908685515555984,25.48,0.031500821439549326,659.94,218
3048000,1.0641125786304473,-0.012003644186770544,2.0969441646337508,58.0,381,0.6816329789161683,1.0,0.641792813345833,28.59,0.03297900553792715,732.29,217
3056000,1.0618349623680114,-0.010500092232832684,2.2846292853355408,58.20000000000002,382,0.6776755172014236,3.0,0.735648684821471,31.48,0.03951931678690016,783.31,217
3064000,0.7335799990873784,-0.025071546678809682,2.429689483642578,54.10000000000001,383,0.18808823466300964,0.0,1.0179383850719272,25.27,0.052565797287970784,643.83,217
3072000,1.0636603289842606,-0.007940344067756087,1.9475618177652358,54.0,384,0.6911379671096802,0.0,0.634716167637609,23.75,0.0285719154169783,621.99,217
3080000,1.048662732243538,-0.008189223595545627,2.1113640874624253,40.0,385,0.17532789051532746,0.0,0.753934554391015,16.44,0.0336397884786129,513.56,217
3088000,1.0791912627220155,-0.00356458283145912,1.9814582282304765,40.0,386,0.7052901691198349,0.0,0.5822050328307633,16.93,0.02790300582535565,526.73,217
3096000,1.0796987491846084,-0.012997421552718151,2.2343254113197326,45.20000000000002,387,0.7048524445295334,0.0,0.7298782423775986,19.06,0.03683377986773848,559.7,217
3104000,1.0705156391859054,-0.013657507940079085,2.1377559220790863,47.20000000000002,388,0.6781173372268676,0.0,0.6395999265181589,19.52,0.03492578766308725,558.15,216
3112000,1.0385147440433502,-0.01694206898297125,2.4440005439519883,45.400000000000034,389,0.6281902980804444,0.0,0.8237574106986013,18.97,0.044025630000978706,548.77,216
3120000,1.0515812230110169,-0.013109988062060438,2.1742612290382386,43.60000000000005,390,0.6261918467283248,0.9000000000000004,0.7379793935573821,19.59,0.03474667745176703,567.17,216
3128000,1.017628573179245,-0.00746134914457798,2.0352552950382234,50.10000000000001,391,0.7104635691642761,1.0,0.6005027424973851,21.92,0.03085645583458245,611.13,216
3136000,0.8627790958434344,-0.02066830918483902,2.176136147379875,51.0,392,0.028376384377479552,2.9000000000000004,0.5975611435056178,25.85,0.03490163958631456,700.73,216
3144000,1.017003117799759,-0.007758098882623017,2.197891401052475,51.0,393,0.6742481958866119,3.0,0.7159539786976681,26.72,0.034880243600346146,725.71,216
3152000,1.0288731753826141,-0.0114936852036044,2.0977597218751907,54.0,394,0.7092433995008469,3.0,0.679088765657618,29.74,0.03248668118845671,769.46,216
3160000,1.0268962758779525,-0.014577571379486471,2.3888890689611433,57.20000000000002,395,0.6660888957977295,3.0,0.7502262334258386,31.98,0.043380221519619226,797.83,216
3168000,1.0443601596355438,-0.010280918317148462,2.1248575073480604,62.20000000000002,396,0.6758793491125107,9.8,0.6458991155447694,35.27,0.03462538197170943,857.06,216
3176000,1.0427369517087937,-0.01413791321334429,2.098900631070137,64.0,397,0.7084697788953781,13.0,0.7335070283860258,37.95,0.03378171320073307,910.45,216
3184000,1.0263850754499435,-0.0103892091056332,2.0734323292970656,64.10000000000001,398,0.7195575648546219,13.0,0.6316928932808278,40.78,0.032353402338922026,948.82,216
3192000,1.0398820430040359,-0.014091901264619082,2.0442143577337264,65.0,399,0.6690052288770676,13.0,0.6605927944086839,41.21,0.03185250896960497,958.68,216
3200000,1.0479462516307831,-0.012111349375918507,2.2181993526220323,65.10000000000001,400,0.7098304224014282,13.0,0.7110412418518106,42.4,0.038032259657047686,976.01,216
3208000,1.0171558892726897,-0.021277631972916423,2.6122522366046907,70.20000000000002,401,0.6114873123168946,13.0,0.9419340959966921,44.38,0.05339080046396703,1011.9,215
3216000,1.0244985431432725,-0.013942510158958612,2.3174377262592314,70.20000000000002,402,0.7032798355817795,13.0,0.7548594853633537,45.08,0.04012028365395963,1015.22,215
3224000,1.008445782661438,-0.020248369718465255,2.162069733738899,72.10000000000001,403,0.699070909023285,21.8,0.6893700917981879,46.95,0.036575193372555076,1050.6,215
3232000,1.0157715660333633,-0.02097183663967371,2.328896011710167,72.10000000000001,404,0.6927829241752624,19.300000000000004,0.7877492619926261,46.91,0.04190502740442753,1053.46,215
3240000,1.029613147377968,-0.0037216056157194544,1.9491976982355117,72.10000000000001,405,0.7183993738889695,21.8,0.5854403464447528,47.47,0.02817732131574303,1063.07,215
3248000,1.0347936721146107,-0.01987374229589477,2.118272489309311,70.20000000000002,406,0.3059275358915329,22.0,0.6658572735309473,49.24,0.03471191364340484,1104.83,215
3256000,1.0272116166353227,-0.011756113509691204,2.272609104514122,69.30000000000003,407,0.6699861842393875,25.6,0.7008626178950591,49.19,0.040048828246071935,1109.22,215
3264000,1.0025427901744843,-0.01430684158927761,2.129022716283798,69.30000000000003,408,0.6824469137191772,25.6,0.681716282238084,49.2,0.03426525852642953,1109.68,215
3272000,0.9604437521100044,-0.012392254434198549,2.373576592206955,76.0,409,0.6987194812297821,25.6,0.8944991491671965,50.69,0.042998174647800626,1122.82,215
3280000,1.0176997143030166,-0.005473907543710084,1.8980784976482392,76.0,410,0.7652779644727707,24.7,0.585462713876628,50.77,0.027015323638916015,1123.87,214
3288000,1.0210589164495467,-0.011581079984607641,2.3995419681072234,72.20000000000002,411,0.7582228338718414,22.0,0.77732914513185,49.72,0.0410697078704834,1107.07,214
3296000,1.082073844075203,-0.01398955853714142,2.1983820402622225,72.0,412,0.7045817285776138,22.0,0.7244991868461576,49.13,0.037103060372173785,1094.41,214
3304000,1.0496422833204269,-0.009935115831904113,1.948980873823166,72.20000000000002,413,0.6917130273580551,22.0,0.6404467003272382,48.9,0.028428397490642965,1088.5,214
3312000,1.014976002573967,-0.019758070805401075,2.353204762339592,74.40000000000003,414,0.6735320949554443,22.0,0.8294072677294109,48.3,0.043139023301191626,1077.76,214
3320000,1.0185937261581421,-0.005556205583561677,2.2164453637599943,78.20000000000002,415,0.6949055367708206,22.900000000000002,0.8191771137475123,48.99,0.03502667652443051,1088.53,214
3328000,1.0263641029596329,-0.010888051677611657,2.139865140914917,78.20000000000002,416,0.6866279357671737,22.900000000000002,0.6881631161861128,49.31,0.03508194270078093,1090.23,214
3336000,1.0288752293586731,-0.016891809969529277,2.2366989529132844,80.20000000000002,417,0.6978923171758652,24.799999999999997,0.7465550505112865,50.51,0.037870513736270366,1101.38,214
3344000,1.0088686826825142,-0.012074269031581935,2.180110297203064,78.20000000000002,418,0.12817944467067718,7.800000000000001,0.9779969457679941,45.15,0.03540469467872754,993.57,214
3352000,1.0452080696821213,-0.005428577537459205,2.0741597843170165,78.20000000000002,419,0.693405128121376,7.800000000000001,0.7709891373436791,43.69,0.03273909440729767,970.3,214
3360000,1.0151874506473542,-0.004805324447806925,2.259677994847298,77.10000000000001,420,0.6555785149335861,7.800000000000001,0.7704913447085796,43.0,0.03750772731844336,959.1,214
3368000,0.7926452893577516,-0.030822086909611243,2.4348788714408873,74.30000000000003,421,-0.9653380990028382,1.9000000000000004,0.9190698797427576,35.72,0.05646787517238408,853.75,214
3376000,1.0303527343273162,-0.00819590127954143,1.7966571581363677,74.30000000000003,422,0.7076332074403763,1.9000000000000004,0.5128108433775749,35.19,0.0254816055088304,847.9,214
3384000,1.0374180781841278,-0.008413721809047274,2.129391602873802,68.10000000000001,423,0.6673080796003341,1.9000000000000004,0.6550988694676638,34.32,0.035346864932216705,833.49,214
3392000,0.9957162499427795,-0.008649585660314187,1.9825631821155547,76.10000000000001,424,0.7039877617359162,1.9000000000000004,0.6525658286763503,35.1,0.028843910563737155,835.34,214
3400000,1.0214431601762772,-0.00880148684955202,2.296109363436699,74.20000000000002,425,0.691759626865387,1.9000000000000004,0.831063942469141,34.69,0.041461902079172434,835.2,214
3408000,1.052702966928482,-0.013028035671450198,2.347072699069977,74.20000000000002,426,0.6473615294694901,1.9000000000000004,0.8185129859417611,35.53,0.042207185598090294,839.59,214
3416000,1.0093865478038788,-0.013335133958025835,2.201546509861946,72.40000000000003,427,0.6887220597267151,1.9000000000000004,0.7124028318245089,35.31,0.03695723904762417,837.36,214
3424000,1.0059990292787553,-0.009971205054825986,2.0697782289981843,72.40000000000003,428,0.6978654724359512,1.9000000000000004,0.6605091986739662,35.27,0.03312409825157374,836.21,214
3432000,0.9788993567228317,-0.01531429443261004,2.2257809907197954,74.20000000000002,429,0.7656296682357788,2.0,0.6664337991007656,38.23,0.03779914924874902,876.83,214
3440000,0.9807027304172515,-0.01478214380593272,2.1729340213537216,77.10000000000001,430,0.7849763941764831,5.800000000000001,0.7244841409945333,41.75,0.03688096428755671,922.16,214
3448000,0.9627797478437423,-0.011356305476510897,2.2632768350839614,80.0,431,0.6692615097761154,10.0,0.7542591367999045,46.51,0.03802116653881967,990.17,214
3456000,0.9662607818841934,-0.004929322338075508,2.172644349336624,80.50000000000004,432,0.7096623051166534,10.0,0.7393362052789886,48.15,0.03589809634257108,1007.64,214
3464000,0.988154764175415,-0.016974941985099575,2.210834196805954,85.10000000000001,433,0.6653983676433564,10.0,0.81971109685202,49.89,0.039176938217133285,1027.23,214
3472000,0.9879985123872757,-0.007727530543343164,2.3499955350160597,86.10000000000001,434,0.6200378179550171,10.9,0.7317196572553759,52.21,0.04285208716988564,1049.21,214
3480000,0.9941714060306549,-0.023386945221573113,2.4145350104570387,88.40000000000003,435,0.6797225451469422,22.800000000000004,0.8656203886791362,55.75,0.04676834134850651,1088.97,214
3488000,1.0079040962457657,-0.01688245141529478,2.3949020856618883,88.40000000000003,436,0.6874832957983017,32.0,0.8222886453757897,59.86,0.044003912252373996,1150.07,214
3496000,1.0149818015098573,-0.008735119375050998,2.0178352230787278,88.40000000000003,437,0.7089113730192185,35.9,0.6676113484191951,61.61,0.03149892149027437,1173.64,214
3504000,1.0008821111917496,-0.014351248403836508,2.198480017781258,87.50000000000004,438,0.6827894759178161,33.8,0.838491309191082,60.39,0.03712937019765377,1160.51,214
3512000,1.0151036509871483,-0.012575511817412916,2.1038619977235795,86.10000000000001,439,0.6705787706375123,31.9,0.745022757581543,59.67,0.033635211845394225,1151.05,214
3520000,1.007582078576088,-0.00942174094982306,2.2087608623504638,85.0,440,0.7041945868730545,33.8,0.6960794751035867,59.7,0.03694674084428698,1146.65,214
3528000,1.0411176121234893,-0.012331702118972316,2.096113866567612,85.0,441,0.7166267603635788,34.7,0.6949191924347654,60.68,0.032806796003133055,1160.27,214
3536000,1.0344482266902923,-0.018143442750151735,2.3914076977968217,85.0,442,0.6642521458864212,34.900000000000006,0.8687380405275487,60.71,0.04278365228325129,1156.11,214
3544000,0.9097604122757912,-0.018947414813446813,2.3361136043071746,79.20000000000002,443,0.14591676235198975,15.0,0.9275205895757677,53.18,0.04214995511807501,1066.15,214
3552000,0.9978079597651959,-0.004495272386120633,1.8429819935560225,77.0,444,0.5720420020818711,4.0,0.7095561870578545,44.35,0.025342126681935043,928.37,214
3560000,1.0206243920326232,-0.009659538833984698,2.0520755434036255,76.0,445,0.7005992287397385,4.0,0.6254195512607938,41.22,0.03259942139266059,895.81,214
3568000,1.018528949022293,-0.009378421743458603,2.0561565738916396,73.30000000000003,446,0.694059025645256,4.0,0.5976747219942354,40.24,0.03218939234735444,891.12,214
3576000,1.0137204372882842,-0.015603932164231083,2.068192183971405,72.10000000000001,447,0.6828741616010666,4.0,0.6287128916644354,39.58,0.03348300031619147,892.69,214
3584000,1.0130505913496017,-0.019278652949724348,2.1826442503929138,73.20000000000002,448,0.6649425506591797,4.0,0.7952511258169337,40.11,0.03739270661957562,901.52,214
3592000,0.995186271071434,-0.013268492754432372,2.4189503794908522,76.0,449,0.6314661866426468,4.0,0.7881454727403646,41.95,0.04510031899902969,921.95,214
3600000,1.010246689915657,-0.005834615790809039,2.0854435646533966,77.0,450,0.6730036288499832,4.0,0.6520313135566572,42.95,0.03454393488354981,928.93,214
3608000,1.034146049618721,-0.013178621013066731,2.0766783040761947,81.0,451,0.664090884923935,4.0,0.6439017807085874,45.01,0.03507074414286762,958.32,214
3616000,1.0354937875270844,-0.0068843067064881325,2.581648470759392,83.10000000000001,452,0.6621618819236755,4.0,0.8587065741122138,47.16,0.0531466145766899,969.22,214
3624000,1.041513015627861,-0.013446668441174552,2.3610093241930006,87.50000000000004,453,0.6805763989686966,4.0,0.7666120633678574,48.61,0.04949790777172893,963.01,214
3632000,1.0439718353748322,-0.014253861653269268,2.0756009244918823,92.10000000000001,454,0.6911124587059021,4.0,0.6290837251305637,49.09,0.03375329692848027,965.75,214
3640000,1.03489859521389,-0.015977388050960144,2.257745668888092,92.10000000000001,455,0.6193033134937287,4.0,0.7056255909862083,50.28,0.03775649057235569,981.18,214
3648000,1.0210081833600997,-0.01221035656053573,2.2546831125020983,94.40000000000003,456,0.6701217812299728,4.0,0.6486387197417561,53.18,0.03891783515457064,1022.36,214
3656000,1.05252288043499,-0.014786731857457198,2.1315474593639374,94.40000000000003,457,0.6678905165195466,4.0,0.6532815111812876,56.86,0.03624767776113003,1075.03,214
3664000,1.0499875873327256,-0.016452483845932876,2.3236019045114515,98.0,458,0.636541029214859,6.9,0.7332643442556399,60.24,0.04196028458885848,1124.33,214
3672000,1.0599832791090011,-0.014899800639250315,2.28058812558651,98.0,459,0.6729850530624389,33.7,0.6615797055862247,64.76,0.03974945926573128,1201.45,213
3680000,1.0446020579338073,-0.005957645904381934,1.9572203224897384,98.0,460,0.7018998873233795,39.9,0.5829471936832551,67.41,0.028666907632723452,1241.02,213
3688000,1.0235636746883392,-0.0151597420591861,2.2261786496639253,98.0,461,0.6836425542831421,40.9,0.786134874441624,68.71,0.03915065868757665,1268.35,213
3696000,0.9940570670366288,-0.014134614394279196,2.486497564315796,98.10000000000001,462,0.6856861990690232,42.900000000000006,0.9234863767484691,70.64,0.048475780608132485,1260.1,213
3704000,1.032265266776085,-0.0073260737485543355,2.1211353409290314,98.10000000000001,463,0.6605560851097106,42.900000000000006,0.6741201579566686,70.47,0.03660219819284975,1258.96,213
3712000,1.0409083473682403,-0.00950462437060196,2.359744603037834,98.0,464,0.649063166975975,42.900000000000006,0.78078729205766,69.47,0.04298061895184219,1251.11,213
3720000,1.045730050802231,-0.022529939253909104,2.4256522393226625,98.10000000000001,465,0.6573101311922074,42.900000000000006,0.7363850391412767,70.43,0.04742118292488158,1248.07,213
3728000,1.0501958668231963,-0.02037937835790217,2.3562168896198274,97.0,466,0.6426837080717087,35.9,0.7597659228262797,66.84,0.04282096820883453,1199.44,213
3736000,1.0499883842468263,-0.009525051864329726,2.2625439989566805,94.30000000000003,467,0.6692924582958222,35.9,0.8286355088934408,65.33,0.039380772248841824,1197.68,213
3744000,1.0350727766752243,-0.013350281517123221,2.605786830186844,92.10000000000001,468,0.52062435567379,35.9,0.8800305074146572,64.84,0.07788941792212427,1187.43,213
3752000,1.034176152050495,-0.013729663758422248,2.3331613659858705,92.20000000000002,469,0.46457614898681643,33.9,0.7609414403151112,65.08,0.04229632419068366,1192.22,212
3760000,1.04926404774189,-0.01451919889979763,2.301062349677086,92.20000000000002,470,0.6436136215925217,33.9,0.7345844218685851,64.65,0.042986638131551444,1184.71,212
3768000,1.0700348782539368,-0.017203552018036136,2.389688081741333,92.40000000000003,471,0.6558658909797669,33.0,0.7331804117956053,64.4,0.04629783771466464,1168.04,212
3776000,1.074282929301262,-0.017935302909027086,2.245280303359032,92.40000000000003,472,0.6621147847175598,33.0,0.7102515377074728,64.15,0.039497002149000766,1161.4,212
3784000,1.0543098777532578,-0.03238269858818967,2.8029355180263518,92.40000000000003,473,0.5613590347766876,33.9,1.034031657495091,63.4,0.0620005685929209,1147.93,212
3792000,1.0120849758386612,-0.006502098850905896,2.4489321488142015,96.0,474,0.70325570166111,34.0,0.9624504621072899,66.78,0.0466234730836004,1154.21,212
3800000,1.021639062166214,-0.02150732232374139,2.5096540999412538,96.0,475,0.6484857511520385,34.0,0.8730304804944251,65.93,0.048688192050904036,1133.95,212
3808000,1.0220485144853593,0.004482165470253676,2.535283610224724,96.10000000000001,476,0.6547874385118484,34.0,0.9218012465874976,66.77,0.061008435585536064,1151.13,212
3816000,1.0071432775259017,-0.011462648576125502,2.474971410036087,96.0,477,0.6186193156242371,35.8,0.7930961655013342,67.15,0.048124670395627615,1138.61,212
3824000,1.0247219961881637,-0.018855854749854187,2.2551088988780976,96.10000000000001,478,0.6302461969852448,35.8,0.7287751269180625,67.86,0.04202019363641739,1140.17,212
3832000,1.0201143449544907,-0.024989575691579377,3.097902995944023,97.20000000000002,479,0.41659036874771116,34.0,1.0958537483109991,69.57,0.08663970197550952,1141.12,212
3840000,1.0242513245344163,-0.0136825091362698,2.118977007865906,99.10000000000001,480,0.6871548599004745,36.9,0.6219699302770916,71.15,0.036555989056359976,1160.92,212
3848000,1.012861442565918,-0.015745399171937607,2.39537156522274,99.10000000000001,481,0.623094511628151,38.900000000000006,0.8368852287686466,71.83,0.04567407968919724,1166.1,212
3856000,1.012919157743454,-0.011699264857452363,2.074893420338631,99.10000000000001,482,0.6725344753265381,38.900000000000006,0.723583671376653,70.67,0.03331300859339535,1178.7,212
3864000,1.014109030365944,-0.007865238576196134,2.1158067786693575,99.10000000000001,483,0.643622807264328,38.800000000000004,0.6444440288088864,71.67,0.035274320654571055,1185.57,212
3872000,1.0496101927757264,-0.02654126689070836,2.433319568634033,99.10000000000001,484,0.5882888311147689,34.0,0.8421021297652659,69.08,0.04476831919047981,1163.36,212
3880000,1.021785288453102,-0.00869312883267412,2.0822850573062897,97.20000000000002,485,0.6840276533365249,33.8,0.6350105046438703,67.7,0.03384089328814298,1150.2,212
3888000,1.037926854491234,-0.023135296103482687,2.3380485928058623,95.10000000000001,486,0.6666307669878005,32.9,0.813827035150478,66.95,0.044954805057495835,1140.94,212
3896000,1.045883566737175,-0.010524390569189563,2.035927759408951,95.10000000000001,487,0.6987516462802887,32.9,0.6690245385197362,67.99,0.03271039180690423,1160.87,212
3904000,1.0422532862424851,-0.015446708557428792,2.323054188489914,93.20000000000002,488,0.6303328460454941,32.9,0.7548353133200325,67.65,0.04234338728711009,1155.49,212
3912000,1.0489734756946563,-0.014793099244488985,2.574038497209549,96.10000000000001,489,0.5829988831281662,32.9,0.9395389697163773,67.64,0.06276317638810724,1175.66,211
3920000,1.0439140784740448,-0.012114024882430385,2.0726075088977813,95.10000000000001,490,0.7073205709457397,32.9,0.7244295307175151,67.35,0.034621512289159,1173.1,211
3928000,1.0181322067975997,-0.017237170908629196,2.5002680367231367,93.20000000000002,491,0.6449215114116669,32.9,0.7784078321338803,65.6,0.05287778339348734,1165.12,211
3936000,1.0147556155920028,-0.01780392816348467,2.684770555496216,93.20000000000002,492,0.6550168424844742,32.9,0.9840473408136035,66.76,0.08207244487944991,1175.53,212
3944000,1.0030120480060578,-0.0072955874566105194,2.2345254653692246,96.0,493,0.661383502483368,33.9,0.7260168052758025,66.94,0.04342560169054195,1194.04,212
3952000,1.0088349032402038,-0.016474724956351564,2.7942635852098463,103.70000000000006,494,0.6141702735424042,33.9,0.8259485413739496,67.69,0.08477938671596348,1193.73,211
3960000,1.0094369995594024,-0.013178692804067395,2.2467423057556153,103.70000000000006,495,0.6463615787029267,33.9,0.7363551288855877,68.11,0.04146384401014075,1196.21,211
3968000,1.0159802067279815,-0.0127485427580541,2.8314766162633895,110.60000000000005,496,0.6428038865327835,33.9,1.0880078111806677,69.87,0.08070907350163907,1207.01,211
3976000,1.0324929440021515,-0.016338060292764568,2.32509623169899,111.30000000000011,497,0.6668078565597534,34.0,0.792912823151216,72.39,0.043846949217841026,1210.07,211
3984000,1.024186617732048,-0.023320328017580324,2.2491494858264924,111.30000000000011,498,0.6583125561475753,34.900000000000006,0.7933798456065644,72.29,0.04416048248298466,1205.57,211
3992000,1.0159877908229829,-0.012482403867179527,2.417572567462921,111.30000000000011,499,0.6213992416858674,39.9,0.8160470797077984,74.55,0.04526861314894631,1218.78,211
4000000,1.0156955373287202,-0.015446511656045913,2.4289901781082155,123.30000000000003,500,0.5997290796041489,41.9,0.786145385962124,76.58,0.04743221614975482,1234.97,211
4008000,1.0174224996566772,-0.025143676143197808,2.293399314880371,123.30000000000003,501,0.6482737642526627,48.9,0.8285009047932553,80.48,0.04510703032836318,1271.41,211
4016000,0.9886047637462616,-0.03983604408276733,2.6875146055221557,123.30000000000003,502,0.24069662392139435,43.9,0.9784764508986296,78.41,0.059116585885640234,1238.92,211
4024000,1.0981362175941467,-0.01578771818196401,1.8413465434312821,98.10000000000001,503,0.43346320986747744,0.9000000000000004,0.6054717248779223,42.94,0.023735016570426523,758.34,211
4032000,1.0706122243404388,0.00389280172646977,1.6231987518072128,87.10000000000001,504,0.6498118543624878,0.0,0.5030762016823549,28.25,0.022169082571053877,581.01,211
4040000,1.0279472941160201,-0.0094691933694412,2.2148589056730272,71.50000000000004,505,0.6590865409374237,0.0,0.6765792457176203,25.65,0.03949129276908934,552.93,211
