value_loss,clip_fraction,epoch_idx,fps,P01:episode_rewards,policy_entropy,PMM:episode_rewards,advantage_norm,P09:episode_rewards,episode_length,grad_norm,frames,policy_loss,explained_variance,approx_kl_divergence
0.40776823572814463,0.2579345703125,1,169,50.0,1.6162874072790145,163.88888888888889,15.968719267845154,250.0,329.48148148148147,16.57108844159953,10240,0.007699935901473509,0.05812688544392586,0.009743378194071556
0.10973851131275296,0.1427001953125,2,152,50.0,1.707352390140295,176.6949152542373,15.968719315528869,305.0000000000004,333.0,3.795823150541801,20480,-0.0029843663127394394,0.29026758931577207,0.002362810668046582
0.1184086830355227,0.124560546875,3,161,50.0,1.743126481026411,180.4945054945055,15.968719214200974,300.0,333.5164835164835,2.565467412219263,30720,-0.0037694212664064254,0.2242904156446457,0.001997841941283955
0.11669825986027718,0.125634765625,4,168,50.0,1.751540857553482,209.5,15.968719273805618,427.5000000000002,340.27,2.918013862750279,40960,-0.004031689554176409,0.4567524801939726,0.0020740256714364335
0.11598993609659373,0.107373046875,5,173,75.0,1.7561768598854541,228.25,15.968719094991684,505.00000000000045,348.34,2.685362272497942,51200,-0.0051296827932674205,0.3859672386199236,0.0018925317126334052
0.12417026301845908,0.1295654296875,6,175,75.0,1.7356842800974845,250.0,15.968719273805618,552.5000000000002,357.06,3.0676762389915,61440,-0.004699711352441227,0.5806772854179144,0.0020821545017045565
0.12928160456940532,0.1122314453125,7,178,97.5,1.729295551776886,265.5,15.96871936917305,552.5000000000002,365.1,2.8289661178045717,71680,-0.0051548794479458595,0.6866753615438939,0.001862991357734551
0.12976892611477525,0.121044921875,8,179,125.0,1.7021501243114472,276.75,15.96871936917305,552.5000000000002,365.45,3.127418451570983,81920,-0.00564346150495112,0.7421608075499535,0.00198005716720248
0.11604293375276029,0.1305419921875,9,180,150.0,1.7103458561003209,304.0,15.968719321489335,577.5000000000002,375.0,2.666901886037318,92160,-0.005462346603962942,0.7713492017239332,0.0020829707224496044
0.12652302864007653,0.1722412109375,10,181,150.0,1.6989196963608264,311.0,15.968719387054444,577.5000000000002,379.21,2.738401901147905,102400,-0.006179841856646817,0.7458045374602079,0.002610414246806043
0.1283148417947814,0.1512939453125,11,182,150.0,1.6970122538506984,324.75,15.968719226121902,625.0,384.54,2.861057391218969,112640,-0.005967463969136588,0.8186057936400175,0.002352129636438202
0.14922778587788343,0.138330078125,12,184,172.5,1.6674497187137605,357.75,15.968719136714935,652.5000000000002,398.28,2.605950126216686,122880,-0.006433176712016575,0.7883934147655964,0.0021374616802180574
0.11155051882378757,0.1337890625,13,184,150.0,1.7026944547891616,368.0,15.968719202280045,652.5000000000002,394.59,2.156066962593242,133120,-0.007946226474632567,0.8190035857260227,0.002146510338775752
0.12120335104409605,0.14951171875,14,184,175.0,1.72642672508955,391.0,15.96871913075447,675.0,401.44,2.4932772029698014,143360,-0.008285971222176159,0.8266162406653166,0.0024247536659689605
0.14105518124997615,0.1282470703125,15,185,175.0,1.7286420330405234,371.0,15.968719363212585,627.5000000000002,390.31,2.4865821008433224,153600,-0.008623301257466664,0.7682641018182039,0.0020983297049386638
0.11776776656042784,0.1431640625,16,186,175.0,1.7423644624650478,355.25,15.968719100952148,627.5000000000002,389.8,1.987526403094272,163840,-0.008523377397432341,0.7609641570597887,0.002245208137447053
0.14205055902712047,0.125634765625,17,186,175.0,1.7354480102658272,356.5,15.968719387054444,650.0,387.3,2.357857968987889,174080,-0.007388238546081993,0.7543210238218307,0.0020452226404816492
0.1251308094477281,0.13798828125,18,186,172.5,1.730781726539135,359.75,15.968719285726547,627.5000000000002,391.25,2.1048341780432938,184320,-0.008490167434320028,0.747723713889718,0.002200569129786628
0.11006110606249422,0.14345703125,19,187,175.0,1.7121267072856425,385.0,15.96871924996376,650.0,398.13,2.502987188426334,194560,-0.007496619513403857,0.8183576103299857,0.0022712674377092655
0.10715667705517262,0.131689453125,20,187,222.5,1.7299233183264733,413.75,15.968719291687012,650.0,411.08,2.1386159120751778,204800,-0.008068928358261474,0.8409507345408201,0.0021122770295735937
0.13585775773972272,0.141748046875,21,187,175.0,1.7265797965228558,403.0,15.968719100952148,650.0,413.64,2.4120495251187344,215040,-0.007790052430027572,0.80189547277987,0.0021963744074130855
0.15182413053698837,0.1245361328125,22,187,197.5,1.7387105591595173,404.25,15.968719226121902,650.0,415.02,2.3470577535812573,225280,-0.008812384850898525,0.8110194142907858,0.001958805486549676
0.11386673804372549,0.13515625,23,188,175.0,1.7366065986454486,395.75,15.968719398975372,675.0,417.67,2.1261739061667657,235520,-0.008723334618116496,0.8467388626188039,0.002143908295920752
0.1497810864355415,0.11806640625,24,189,197.5,1.7339057467877865,395.0,15.968719202280045,675.0,407.51,2.3920367477403555,245760,-0.00780452118087851,0.8317825026810169,0.001884559098124614
0.13430977261159568,0.1270263671875,25,189,200.0,1.7351586185395718,396.0,15.968719267845154,650.0,407.02,2.2637087930652102,256000,-0.00884338910873339,0.8202267166227102,0.002004668636914433
0.11417966086883098,0.153369140625,26,188,200.0,1.7302697889506817,402.5,15.968719351291657,650.0,409.75,2.0000372212363096,266240,-0.009854982148317504,0.8548969775438309,0.0023935001719794626
0.11430897891987116,0.1243896484375,27,188,175.0,1.7285409279167652,401.0,15.968719267845154,650.0,411.0,1.7663782762550206,276480,-0.009436522151372629,0.8260794740170241,0.0020667087468498506
0.1461036939639598,0.1014404296875,28,189,175.0,1.7214501187205316,402.5,15.968719357252121,650.0,410.52,2.215518821282541,286720,-0.008518373296101344,0.8171824228018523,0.0017054003525575317
0.11956392624415457,0.14697265625,29,189,175.0,1.7169611759483814,404.25,15.968719202280045,675.0,406.7,1.9162956938004398,296960,-0.010889136261539534,0.8377496171742678,0.002306399098097518
0.14501830299850554,0.1435546875,30,189,175.0,1.7268832162022592,414.0,15.9687191426754,700.0,411.64,2.201630905015275,307200,-0.009760275162261679,0.8552242204546928,0.002147096362739652
0.19144168009515852,0.1295654296875,31,190,175.0,1.714229905605316,394.0,15.968719291687012,700.0,404.2,2.202983552598972,317440,-0.009565181921061594,0.7717142295092344,0.0020973997179911255
0.1391907728277147,0.1336181640625,32,190,175.0,1.708202701807022,406.75,15.968719136714935,700.0,417.57,2.014148775228529,327680,-0.010019596079291659,0.8115945786237717,0.002226787081281434
0.30004788828082385,0.148828125,33,190,200.0,1.7088543251156807,471.75,15.968719285726547,702.5000000000002,434.21,1.9954530931563248,337920,-0.009866727417102084,0.7658165719360113,0.002373838360017838
0.12543792659416794,0.127197265625,34,190,225.0,1.7172916784882546,487.0,15.968719226121902,727.5000000000002,438.81,1.7904682902739466,348160,-0.010819479072233662,0.8631098587065935,0.0020823277897195924
0.131779091572389,0.1471435546875,35,191,225.0,1.6832901582121849,502.5,15.968719148635865,775.0,442.36,2.266616417146564,358400,-0.0110973725488293,0.8772333208471537,0.002334024028323562
0.14350988760124891,0.1668701171875,36,191,250.0,1.6709649585187436,529.0,15.968719297647477,802.5000000000002,457.32,1.9728779262518579,368640,-0.010110464856916223,0.8282215964049101,0.0026628416281713444
0.14548257519491017,0.135009765625,37,191,250.0,1.6885843388736248,508.25,15.968719291687012,775.0,456.51,1.9786896670050471,378880,-0.008927688168841996,0.834357250854373,0.002279179105653682
0.09305369372013957,0.153564453125,38,191,247.5,1.665227960795164,464.0,15.968719226121902,750.0,456.64,1.782002814833503,389120,-0.01199022809159942,0.9172339458018541,0.002495611661720773
0.15029612609650939,0.156884765625,39,191,250.0,1.6599549397826194,490.75,15.968719273805618,752.5000000000002,462.78,2.1736767198965223,399360,-0.009977483102557017,0.8720002856105566,0.0025327340329798927
0.11732694888487458,0.1539306640625,40,191,250.0,1.6673468418419362,487.0,15.96871930360794,750.0,460.82,1.749967226632054,409600,-0.011056128231575712,0.8635180048644543,0.0024592672639986404
0.11438451986759901,0.15888671875,41,191,275.0,1.6533624514937402,518.5,15.96871919631958,775.0,461.85,1.9393707206990545,419840,-0.011307522538118064,0.9099155873060226,0.002609419183636773
0.13767634513787924,0.1546630859375,42,191,275.0,1.6815218135714531,532.0,15.968719202280045,800.0,462.4,1.8851236085064247,430080,-0.010262911647805595,0.8725452665239573,0.002487890902807865
0.13136552213691174,0.1196533203125,43,191,275.0,1.7147145062685012,518.0,15.968719226121902,800.0,465.97,2.0326207711449187,440320,-0.010341395572686452,0.8846732303500175,0.001969477920806932
0.1632940325187519,0.1355224609375,44,191,275.0,1.7065820679068566,493.5,15.968719232082368,755.0000000000005,465.3,1.7669246141421209,450560,-0.011406767299195052,0.8509613677859307,0.0022587878606149052
0.15169641384854912,0.142236328125,45,192,250.0,1.6982337780296803,492.5,15.968719238042832,750.0,460.72,1.9358596441484106,460800,-0.010762340630753897,0.8463780596852303,0.002452277994212049
0.15217893971130253,0.132763671875,46,192,250.0,1.7090093865990639,470.25,15.968719154596329,700.0,450.2,2.120954113029892,471040,-0.009782751116654253,0.8047789186239243,0.0020864986811037155
0.1800888145342469,0.1321044921875,47,192,222.5,1.6999468602240086,464.5,15.968719315528869,702.5000000000002,446.43,1.9459107658501693,481280,-0.011195873701944947,0.8179216630756855,0.0021257957969399834
0.15579431988298892,0.1279541015625,48,192,222.5,1.694797857105732,484.5,15.96871919631958,725.0,447.59,1.8014907414299492,491520,-0.010405051084671869,0.8520030003041029,0.002110292618477007
0.13872419209219516,0.167822265625,49,192,200.0,1.686339220404625,488.5,15.968719244003296,750.0,450.1,1.8047828265289803,501760,-0.013166776614525588,0.8868354558944702,0.0027663949412275028
0.12833127076737583,0.1614990234375,50,192,200.0,1.6733188450336456,526.75,15.968719118833542,775.0,452.87,1.9707048968000573,512000,-0.012303975033864845,0.8996420055627823,0.002511833193375787
0.1508907272480428,0.1595703125,51,192,247.5,1.673594306409359,539.75,15.96871908903122,775.0,447.79,1.970887113297195,522240,-0.013572246798867127,0.8920359376817941,0.002663486139386279
0.19765419291798025,0.1473876953125,52,192,272.5,1.6750483527779578,552.75,15.968719279766082,752.5000000000002,451.94,2.13549030143108,532480,-0.011407819217492943,0.8761427510529757,0.0024942603708044764
0.14459949939046055,0.123193359375,53,192,275.0,1.7060592524707316,550.5,15.968719178438187,750.0,447.27,2.010283457143949,542720,-0.010898947070381837,0.8886738806962967,0.002044341429973745
0.17962232879363,0.139990234375,54,192,275.0,1.698456770926714,523.5,15.968719220161438,750.0,442.7,2.0320675650230102,552960,-0.01181974439041369,0.8593833722174168,0.002229885127872319
0.15773787144571544,0.140869140625,55,192,272.5,1.6903126582503318,518.25,15.968719273805618,750.0,451.7,1.901919636281535,563200,-0.011550525077836937,0.8649012692272663,0.002318193788528667
0.17464208295568823,0.136865234375,56,192,247.5,1.681867752969265,518.75,15.968719220161438,775.0,452.99,1.850486220554631,573440,-0.011779777261835989,0.8297545377165079,0.0022960677441350155
0.14065732054878027,0.1411865234375,57,192,275.0,1.686512966454029,534.0,15.968719255924224,800.0,452.23,1.9430887471738754,583680,-0.011128447707596934,0.8962438922375441,0.0022842395419505495
0.10402369771618396,0.1449462890625,58,193,272.5,1.6863876439630985,532.25,15.96871919631958,800.0,453.94,1.7513897354916448,593920,-0.013429440775507829,0.9287756219506264,0.002425137230125412
0.15021803579293191,0.1566162109375,59,193,272.5,1.6729121170938015,558.25,15.9687191426754,802.5000000000002,463.98,1.8066767366725407,604160,-0.012513431885963655,0.8789430543780327,0.0026700107540822155
0.1393539653159678,0.1561767578125,60,193,272.5,1.6827248349785804,576.25,15.968719291687012,802.5000000000002,466.99,1.7053169892864748,614400,-0.012832437608449255,0.8865509640425444,0.0025055470563305664
0.14556097893510014,0.142578125,61,193,250.0,1.6816918879747391,584.0,15.968719327449799,830.0000000000005,475.7,1.8314806641463304,624640,-0.01251217743192683,0.8490215554833412,0.004131098484163334
0.14376649181358517,0.170703125,62,193,272.5,1.683259329944849,595.75,15.968719160556793,882.5000000000006,489.67,1.918280581037677,634880,-0.011328065743873595,0.8568054486066103,0.002657747161538631
0.13911198503337802,0.1598388671875,63,193,247.5,1.6716973327100277,584.0,15.96871907711029,807.5000000000007,488.93,1.780036325261685,645120,-0.013277157117317983,0.8959289487451315,0.002711370646079908
0.27553437466267494,0.15986328125,64,193,297.5,1.6751211069524288,623.25,15.96871924996376,800.0,493.51,1.8228309414873087,655360,-0.013555509309662738,0.8479023076593876,0.0026363951476245156
0.1183874661102891,0.178466796875,65,193,297.5,1.674913889169693,612.75,15.968719279766082,800.0,500.82,1.6911423357839794,665600,-0.013584784451813903,0.8968574166297912,0.0030778050038183387
0.10887759944889694,0.1680908203125,66,193,325.0,1.6631612434983254,645.25,15.968719238042832,825.0,511.96,1.688696619172341,675840,-0.01478755235511926,0.9084530003368855,0.002854191093956994
0.3043140692636371,0.1697998046875,67,193,325.0,1.645810741186142,690.75,15.96871919631958,825.0,508.2,1.8533542783594565,686080,-0.01296389098642976,0.850960910692811,0.002868224093686352
0.11644471236504614,0.1671142578125,68,193,375.0,1.6621075063943862,707.25,15.968719226121902,825.0,514.46,1.762219841594431,696320,-0.014615268847410334,0.9211337093263865,0.002750198252693217
0.1642023150343448,0.16826171875,69,193,422.5,1.6674053430557252,680.75,15.96871938109398,825.0,515.17,1.826627983775061,706560,-0.01264616788685089,0.8899214442819356,0.0028913981394456992
0.10432265629060566,0.179638671875,70,193,425.0,1.6683238498866557,669.25,15.968719094991684,825.0,507.33,1.8288127929283005,716800,-0.013502398618948063,0.9085352633148431,0.0027417687576420636
0.12412783729378134,0.155224609375,71,193,425.0,1.6754957936704158,665.0,15.96871930360794,825.0,509.0,1.8966945516698115,727040,-0.013122381058201427,0.9000077486038208,0.002458122442545042
0.13243636994156988,0.17802734375,72,193,425.0,1.6597498536109925,644.25,15.9687191426754,825.0,526.2,1.8111373823275347,737280,-0.014203796771471388,0.8886169653385878,0.0028747533658365063
0.10282115086447448,0.1755615234375,73,193,425.0,1.6479157201945782,635.5,15.968719172477723,827.5000000000002,527.22,1.7040913105633986,747520,-0.014643123187488527,0.9337517458945512,0.0027997096468883966
0.13148518378147855,0.177392578125,74,193,422.5,1.6386021383106708,633.0,15.968719244003296,827.5000000000002,529.54,1.9201062293797218,757760,-0.013271921205887337,0.9214244443923235,0.0028643629762886303
0.126637947303243,0.15283203125,75,193,400.0,1.6472652040421962,648.75,15.968719321489335,850.0,529.79,2.1276595276896733,768000,-0.012639948845026084,0.9251939848065376,0.0025292531793301744
0.12426589713431895,0.1756103515625,76,193,400.0,1.6606268502771855,638.5,15.968719273805618,825.0,522.31,1.7958890924785347,778240,-0.013520283399702748,0.9279005657881498,0.0028919715808801046
