explained_variance,value_loss,policy_entropy,P09:episode_rewards,epoch_idx,fps,P01:episode_rewards,grad_norm,advantage_norm,episode_length,frames,approx_kl_divergence,PMM:episode_rewards,policy_loss,clip_fraction
0.8722667049616575,0.12254548750352115,1.6850142434239388,677.5000000000002,22,251,225.0,2.1695955995376077,15.968719184398651,417.89,225280,0.002744680828277863,415.25,-0.011265145415381993,0.1727783203125
0.8787485234439373,0.14084268659353255,1.6985620565712451,700.0,23,251,247.5,2.369630741546993,15.968719214200974,429.46,235520,0.0019866992149448932,445.0,-0.009550384264366584,0.1162353515625
0.8321967601776123,0.16762305642478167,1.6831955306231976,700.0,24,251,225.0,2.572024482756153,15.968719279766082,426.71,245760,0.002363097703528529,447.0,-0.009509215780417435,0.144140625
0.83774817250669,0.14231838160194457,1.6818650916218758,677.5000000000002,25,251,272.5,2.228500914989165,15.968719375133514,426.09,256000,0.002228613398165491,435.5,-0.00990105326345656,0.1324951171875
0.8307072699069977,0.12256145861465484,1.6795511960983276,675.0,26,251,225.0,2.16652152940508,15.968719345331191,422.63,266240,0.0020988878983192487,420.75,-0.009817108923016349,0.1199951171875
0.8346485450863839,0.14244233444333076,1.6717208735644817,652.5000000000002,27,252,225.0,2.1382217896005953,15.968719172477723,418.62,276480,0.0025220839257830254,412.0,-0.010034526426534286,0.161083984375
0.8764411173760891,0.11627024596091359,1.6900712251663208,675.0,28,252,225.0,2.043258992591375,15.968719327449799,433.37,286720,0.0024235728326860834,428.0,-0.01096052952325408,0.1484130859375
0.8419717688113451,0.1278929359978065,1.7035090006887912,675.0,29,252,222.5,1.8809755099223484,15.968719172477723,430.72,296960,0.0023960788983916565,410.5,-0.011622997281665447,0.151708984375
0.8011421870440245,0.1503329174593091,1.695321013778448,677.5000000000002,30,252,222.5,2.1198395799098573,15.96871924996376,429.07,307200,0.00197601789209361,419.25,-0.009814255725359544,0.1163330078125
0.8479446534067392,0.11524101423565299,1.6957987755537034,702.5000000000002,31,253,222.5,1.8375514748181825,15.968719398975372,432.28,317440,0.002223747471521468,405.25,-0.010967890279425773,0.1375244140625
0.8290788844227791,0.13916985248215497,1.6905494585633278,650.0,32,253,222.5,1.9351930391527818,15.96871919631958,417.24,327680,0.002040255151019064,390.0,-0.011158077518484789,0.1260986328125
0.8521350707858801,0.13863025484606623,1.7020886912941933,700.0,33,253,225.0,2.180401759177346,15.968719178438187,418.1,337920,0.002403113968546553,423.0,-0.010258847127624903,0.1409423828125
0.8281991451978683,0.1839329594746232,1.7108563110232353,725.0,34,253,250.0,2.301454303881956,15.96871926188469,427.47,348160,0.0024318785079234045,453.0,-0.01041535189942806,0.14765625
0.7941379647701978,0.1802553679794073,1.714881808310747,700.0,35,253,272.5,1.961187320269626,15.968719297647477,429.09,358400,0.0023230739784142643,465.0,-0.011056204941996838,0.1406005859375
0.7767885360866785,0.17359172268770634,1.70688518807292,725.0,36,253,250.0,1.9932548308348923,15.96871907711029,438.79,368640,0.0021740290156120378,473.25,-0.009857908513731672,0.1302001953125
0.846406226977706,0.13678420153446497,1.701230663061142,725.0,37,253,225.0,2.088012886130188,15.968719279766082,446.25,378880,0.0022079919871660623,480.0,-0.010455314746650402,0.1419921875
0.8717761300504208,0.11818423240911216,1.6755514428019525,725.0,38,254,225.0,1.891446220200309,15.968719148635865,436.91,389120,0.002468872842246451,458.25,-0.011991715411932091,0.155908203125
0.8679701328277588,0.1313892741687596,1.642169463634491,725.0,39,254,225.0,1.9423137428834498,15.968719285726547,430.77,399360,0.0027308965439264126,458.5,-0.011533306526689557,0.1736083984375
0.8786758068948984,0.1289898062357679,1.6723684810101986,725.0,40,254,250.0,1.8936914113505463,15.968719345331191,438.29,409600,0.0023499183962261477,480.5,-0.009930713892390485,0.1446044921875
0.8992898903787137,0.11645195577293635,1.6671775572001934,725.0,41,254,250.0,1.9857270995378804,15.968719273805618,442.11,419840,0.0024366341695443838,486.0,-0.011039225278727827,0.15009765625
0.9219876132905483,0.10559753614943475,1.668807865679264,725.0,42,254,272.5,1.7521854096572862,15.968719285726547,444.43,430080,0.0026106660575582023,500.25,-0.011459846470097545,0.158349609375
0.8655681315809488,0.13092939455527813,1.6776067458093167,727.5000000000002,43,254,272.5,1.978698911500502,15.968719327449799,452.46,440320,0.002357008606532279,511.25,-0.010625968045496847,0.140087890625
0.8948560740798712,0.10920687662437559,1.6845152698457242,750.0,44,255,250.0,1.7781799858704346,15.968719226121902,454.28,450560,0.002348546374196591,496.75,-0.012423984630731865,0.144580078125
0.8804274119436741,0.13486541169695557,1.701118493080139,752.5000000000002,45,255,297.5,1.8167721064401625,15.968719232082368,454.21,460800,0.00222927112906775,499.25,-0.011558278154552681,0.1323974609375
0.7858178682625294,0.3539727586554363,1.6919405318796634,750.0,46,255,250.0,2.183355527608466,15.968719309568405,452.21,471040,0.0018464584515189338,508.75,-0.009708440190888724,0.10615234375
0.8285102251917124,0.180433104862459,1.6967422626912594,775.0,47,255,250.0,2.2843794418883654,15.968719202280045,453.93,481280,0.0022543265013499495,525.75,-0.011506633337558015,0.1392333984375
0.7948474965989589,0.18754588370211422,1.69619327634573,775.0,48,255,225.0,1.9535436632445922,15.968719291687012,444.42,491520,0.0021975046030095944,521.75,-0.011283927250042325,0.1341796875
0.856882194429636,0.14863058780319988,1.674337449669838,775.0,49,255,225.0,2.1287268986936136,15.968719398975372,443.26,501760,0.002402101725909103,514.0,-0.010912519014527788,0.1552978515625
0.8796650260686875,0.13971833877731116,1.6825301133096218,775.0,50,255,225.0,2.020940683521783,15.968719160556793,442.1,512000,0.0025839537114737514,499.25,-0.011533578887610928,0.1588623046875
0.8967365831136703,0.12870652191340923,1.6854688741266728,775.0,51,255,275.0,2.181568448106516,15.968719226121902,446.84,522240,0.002450449002526842,512.75,-0.012191522012290078,0.162548828125
0.90069391541183,0.12637231941334903,1.6901456072926522,775.0,52,255,275.0,1.996641833655739,15.968719232082368,452.96,532480,0.002671294416086622,518.25,-0.012352650396860555,0.16484375
0.897117342427373,0.11628509080037475,1.6801584415137767,775.0,53,255,275.0,1.7845284899350786,15.968719255924224,456.4,542720,0.002705704366303829,546.0,-0.01156900289352052,0.157568359375
0.8847680430859327,0.11211487832479179,1.6877714008092881,777.5000000000002,54,255,300.0,1.8644856465567738,15.968719220161438,466.4,552960,0.002733668016299202,566.75,-0.013319341584428912,0.16162109375
0.920015811547637,0.09373222538270057,1.6733699135482312,800.0,55,255,275.0,1.6924814314988184,15.968719279766082,474.21,563200,0.0027516827239654237,567.0,-0.013092557092022616,0.170458984375
0.8968856174498796,0.15054840072989464,1.6834845550358295,800.0,56,255,275.0,2.0146756182900116,15.968719273805618,477.98,573440,0.0025030106197621756,577.0,-0.01151327570914873,0.139794921875
0.8759097211062908,0.15466160026844591,1.697208786010742,800.0,57,255,275.0,1.8534839334019402,15.968719375133514,485.6,583680,0.0023805595960769187,581.5,-0.012017382282647305,0.141064453125
0.862620372697711,0.2096583681181073,1.6857879333198071,800.0,58,255,250.0,2.294386911426595,15.968719244003296,477.65,593920,0.0021413760053977165,567.25,-0.011061758037976687,0.1149658203125
0.8961774572730065,0.15430101880338043,1.6845098979771138,777.5000000000002,59,255,247.5,1.7365312244913516,15.968719327449799,469.29,604160,0.002395387907313596,563.25,-0.012101958933999412,0.141552734375
0.942698372900486,0.09547429382801056,1.6732271485030652,800.0,60,255,250.0,1.6674986002948025,15.968719273805618,478.23,614400,0.0027805712323927907,588.25,-0.013962448488746304,0.165283203125
0.8706649087369442,0.29155680051771926,1.6753633044660092,800.0,61,255,297.5,1.9248753930892923,15.968719315528869,493.53,624640,0.002527782669654071,647.75,-0.012235203756426926,0.1536865234375
0.9346729308366776,0.13510268763639033,1.6611731730401516,800.0,62,256,300.0,1.8331313962065074,15.96871936917305,501.57,634880,0.002681534474755015,669.75,-0.01266667348681949,0.1649658203125
0.8877163998782635,0.18015032093971967,1.6581981986761094,800.0,63,256,372.5,2.161827096181958,15.968719172477723,510.11,645120,0.002561160254277067,685.5,-0.010916235188778956,0.1556640625
0.9403262060135603,0.1182474457891658,1.6531744562089443,800.0,64,256,375.0,1.8445730798626911,15.968719160556793,507.12,655360,0.0027400179459167577,693.5,-0.012282695135218092,0.1541748046875
0.8856735125184059,0.15522122399415822,1.6723262540996076,800.0,65,256,350.0,1.8020048090263612,15.968719291687012,500.19,665600,0.0024648630512732342,680.75,-0.011677912281811587,0.1420654296875
0.9347438160330057,0.1294554725638591,1.6800543323159218,800.0,66,255,347.5,1.87404763699629,15.968719184398651,488.58,675840,0.0022761538156376763,643.25,-0.011158148701360915,0.1339111328125
0.9583210445940494,0.08869155216962099,1.6723327480256558,800.0,67,256,350.0,1.595197883835802,15.968719267845154,490.64,686080,0.002710720682910336,644.5,-0.012649256832810351,0.1569580078125
0.9427476916462183,0.10913534843130038,1.6728747583925725,802.5000000000002,68,256,372.5,1.6018378393212764,15.968719309568405,506.27,696320,0.002674422365589953,644.5,-0.013690916993073187,0.1599609375
0.9515427242964506,0.11057855472899973,1.6727939203381539,802.5000000000002,69,255,350.0,1.7386983983045696,15.968719226121902,503.67,706560,0.0027830327221184436,639.5,-0.012499289025436155,0.1687255859375
0.9205758679658175,0.13311149938963354,1.6654039762914181,800.0,70,256,372.5,1.8261449565345593,15.968719410896302,499.87,716800,0.0028670159568040037,639.25,-0.01238021361932624,0.1579345703125
0.93024762570858,0.10485091287409887,1.6601225674152373,800.0,71,256,350.0,1.6148251668115479,15.968719267845154,500.88,727040,0.002869535165678237,644.5,-0.012981886793932062,0.150146484375
0.9454784456640482,0.08576813461259007,1.6574002251029014,825.0,72,256,350.0,1.6247947461834784,15.968719297647477,511.76,737280,0.002962687516219703,668.5,-0.014607267038809369,0.1796142578125
0.9342651590704918,0.13297350681386888,1.6455522276461125,825.0,73,256,350.0,1.8375361219680095,15.96871919631958,510.49,747520,0.0025927494368037157,683.25,-0.013508700847160071,0.1591064453125
0.9587479718029499,0.07427593308966607,1.6712316758930683,825.0,74,256,375.0,1.5683926265435564,15.968719285726547,523.6,757760,0.002986218696651448,695.25,-0.013861917299436755,0.188623046875
0.9567698340862989,0.08385467240586877,1.658783008903265,825.0,75,256,425.0,1.5987067167108806,15.96871930360794,526.62,768000,0.0030108538521065684,704.5,-0.013742552485200576,0.181884765625
0.838719067722559,0.3469669558806345,1.6816898167133332,825.0,76,256,450.0,1.920400730834827,15.968719136714935,533.73,778240,0.0028014865838148105,737.5,-0.011157131700019817,0.1744873046875
0.8887742351740598,0.18464140223804862,1.6664602316915988,825.0,77,256,422.5,1.995283343863898,15.968719339370727,518.33,788480,0.002327555836905364,704.0,-0.010260270565049722,0.13359375
0.9158619076013566,0.15653436700813472,1.6729802548885346,800.0,78,256,397.5,1.9614029198770595,15.968719148635865,516.46,798720,0.0022252967376292583,698.5,-0.01089257686799101,0.137939453125
0.9232195217162371,0.1253596030641347,1.672085091471672,825.0,79,256,375.0,1.69499207888424,15.968719393014908,511.04,808960,0.0025751803555297916,708.5,-0.01281483100829064,0.1488037109375
0.9154396984726191,0.15723329635802658,1.6569614477455616,825.0,80,256,350.0,1.8463284901651857,15.968719226121902,512.77,819200,0.0025311079108067585,702.5,-0.011672334312606836,0.1291748046875
0.921307198703289,0.13592885832767934,1.6704971767961978,825.0,81,256,350.0,1.6644900678982881,15.96871936917305,505.37,829440,0.002291184792216261,656.5,-0.011738973871251801,0.136279296875
0.9455787226557731,0.09449178474023938,1.667810544371605,825.0,82,256,397.5,1.5797921200805545,15.96871919631958,503.69,839680,0.002530062154244518,675.0,-0.013267561398970429,0.15654296875
0.9509109620004892,0.10043249751906842,1.6554427951574326,825.0,83,256,400.0,1.5122468188621097,15.968719172477723,516.29,849920,0.0028350508233192006,690.75,-0.013365609275206225,0.168212890625
0.8825532369315624,0.17344494774006308,1.6538698323071004,825.0,84,256,400.0,1.7091144549046315,15.968719309568405,518.93,860160,0.002588816686307255,681.75,-0.012190294876199914,0.151806640625
0.9357761170715093,0.11937160750385374,1.6573659665882587,825.0,85,256,400.0,1.5729781654458654,15.968719339370727,520.59,870400,0.0027352936516084466,691.5,-0.012906800862401724,0.1508544921875
0.8269107054919005,0.43246750845573845,1.6629773065447808,1027.5000000000002,86,256,425.0,1.6874880173087294,15.968719291687012,547.31,880640,0.0026030015455265434,782.5,-0.012575224507600069,0.163232421875
0.7612619914114476,0.6683710185112431,1.6609364129602908,1275.0,87,256,447.5,2.2791731286232175,15.968719053268433,552.88,890880,0.0023451035385622606,909.75,-0.010581044212449342,0.1310302734375
0.9356905043125152,0.12341972235590219,1.6636491030454637,1275.0,88,256,422.5,1.7228905888674213,15.968719255924224,553.78,901120,0.0026724606487167476,913.0,-0.013191250984891666,0.142578125
0.8501713082194329,0.36139816981740297,1.6600560918450356,1275.0,89,256,397.5,1.9989574089295001,15.968719190359115,551.79,911360,0.0020300968675545385,920.75,-0.010903645146390773,0.11982421875
0.9263539675623178,0.12224934143014252,1.6689813308417798,1050.0,90,256,397.5,1.752546917254163,15.96871920824051,553.47,921600,0.003221484606115444,908.25,-0.01360695277908235,0.1695556640625
0.9098064873367548,0.2502613998367451,1.656877987086773,1027.5000000000002,91,256,422.5,1.8483619686530808,15.96871930360794,561.21,931840,0.002731696520936861,866.5,-0.013487656121287727,0.15751953125
0.9207102321088314,0.26651883728336545,1.6502198413014413,927.5000000000002,92,256,447.5,1.8026462139445527,15.968719202280045,568.06,942080,0.002676852526315402,804.0,-0.013350967619044241,0.16884765625
0.9469683967530728,0.10680896225385368,1.6635322198271751,835.0000000000008,93,256,450.0,1.71543056777545,15.968719351291657,575.95,952320,0.0027976344636047672,774.0,-0.013404924934729934,0.1578369140625
0.9081371072679758,0.29740957557223735,1.6529849730432034,825.0,94,256,450.0,2.062086489007348,15.968719178438187,577.86,962560,0.0025828148900248543,765.5,-0.011550381692359224,0.1469482421875
0.7842375457286834,0.6523665495915338,1.6572539567947389,1027.5000000000002,95,256,450.0,2.2392059326103206,15.96871924996376,592.01,972800,0.002410730411100171,885.0,-0.011462867155933055,0.1590576171875
0.8876377299427987,0.2729052399052307,1.6539785422384738,1052.5000000000002,96,256,472.5,1.8645765624987125,15.96871942281723,589.32,983040,0.002133510601175048,935.0,-0.012969384365715087,0.1320556640625
0.9047788601368666,0.28447213652543724,1.656669621914625,1050.0,97,256,450.0,1.9393985924828911,15.968719214200974,585.67,993280,0.0022977941275033726,938.25,-0.013128378691180841,0.1440185546875
0.8505020897835494,0.5573896449524909,1.6521851994097232,1100.000000000002,98,256,425.0,2.4463566753305472,15.968719291687012,576.14,1003520,0.0024285756507655245,957.5,-0.0115242229483556,0.1545166015625
0.7915780551731586,0.45111511345021427,1.6501238115131855,1587.5000000000223,99,256,422.5,2.225068706653547,15.9687191426754,569.87,1013760,0.001969890071063994,1021.0,-0.010433415275292646,0.127685546875
0.8397334519773721,0.41641670879907905,1.6451499164104462,1097.5000000000018,100,256,400.0,2.310957256549267,15.968719136714935,563.22,1024000,0.0028029632373094146,942.25,-0.01270711389297503,0.170556640625
0.9342353634536267,0.11833509136922657,1.6496470026671886,937.5000000000011,101,255,422.5,1.7532525877314225,15.968719315528869,560.04,1034240,0.00270894649102078,906.0,-0.01286095737668802,0.1586181640625
0.8934206731617451,0.3416043150005862,1.671521958708763,825.0,102,255,425.0,2.0419473163747766,15.968719255924224,556.47,1044480,0.0024201316306064974,909.75,-0.011519311221854877,0.1507568359375
0.8636196114122867,0.3418922149576247,1.655309408158064,827.5000000000002,103,255,375.0,2.3552989036905965,15.968719315528869,547.76,1054720,0.002280453629134936,907.75,-0.010928287741990061,0.1482666015625
0.7974752802401781,0.7278221538756042,1.655114096403122,887.5000000000032,104,255,422.5,2.3928929351964814,15.968719255924224,557.72,1064960,0.002488988099640061,923.0,-0.011651150199759286,0.160595703125
0.8362197898328304,0.4577254109433852,1.662085974216461,1300.0,105,255,425.0,1.9822227568614355,15.968719315528869,561.63,1075200,0.0028397249584262317,978.5,-0.012656063382746652,0.1691650390625
0.881768686696887,0.35728177963756025,1.64983232319355,1255.0000000000005,106,255,422.5,1.9070154032623843,15.968719238042832,547.78,1085440,0.00312213482743608,983.0,-0.012682579917964176,0.161083984375
0.8516791142523289,0.5095475814072415,1.6682421758770942,1255.0000000000005,107,255,425.0,2.1572595419074547,15.968719255924224,554.02,1095680,0.0023672569913745383,988.5,-0.011875519727982464,0.1564453125
0.7503406919538975,0.8528447352815419,1.6716782674193382,4007.5000000000005,108,255,425.0,2.9193014802376878,15.968719291687012,573.64,1105920,0.0018910997299943476,1208.0,-0.00939524077148235,0.1243408203125
0.8800050683319569,0.34444300150498747,1.6664237059652804,3955.0000000000005,109,255,525.0,2.038956799951742,15.968719166517257,571.79,1116160,0.002376310902173235,1187.25,-0.011526219130973913,0.145703125
0.7744241479784251,1.021534195705317,1.6550128139555453,3950.0,110,255,522.5,3.080098308298123,15.968719112873078,572.75,1126400,0.0021185303107816573,1242.75,-0.010258607682044386,0.1132080078125
0.7874891247600317,0.7535545366117731,1.6573560781776906,3962.500000000001,111,255,475.0,2.7505102663609144,15.968719285726547,570.48,1136640,0.00185735850444107,1284.75,-0.009404039017681498,0.1109130859375
0.8409368105232715,0.5541903815697878,1.6679242558777332,4075.0,112,255,475.0,2.495896508153112,15.968719226121902,578.49,1146880,0.002263231499364641,1336.25,-0.010062521492363885,0.1366455078125
0.8700938627123833,0.4998204001458362,1.6620436400175094,3950.0,113,256,475.0,2.3259612996474877,15.968719291687012,575.38,1157120,0.0022307568016689113,1272.5,-0.011122875510773155,0.143994140625
0.7942476838827133,0.8613972161663697,1.6491860419511795,3950.0,114,256,475.0,2.509204003463394,15.968719309568405,572.3,1167360,0.00249524973651239,1263.5,-0.010419187674415298,0.1721435546875
0.8697995610535145,0.5369677940849215,1.6523967988789081,3952.5,115,256,472.5,2.267335965650722,15.968719190359115,575.88,1177600,0.0022860559714220916,1263.0,-0.0116278210618475,0.1318359375
0.8931576818227768,0.22739406826440245,1.6639350600540639,3952.5,116,256,472.5,2.1422572473283745,15.968719357252121,580.12,1187840,0.0023864326059143365,1161.75,-0.011704941105199396,0.1419189453125
0.9594086326658726,0.0901697110850364,1.6663950018584728,1565.0000000000225,117,256,475.0,1.4612355668313888,15.968719273805618,586.15,1198080,0.003276215344999699,1069.75,-0.014968339886399918,0.1628173828125
0.8259339895099401,0.7949329084018245,1.6526359461247921,3950.0,118,256,475.0,2.6428589149489445,15.968719309568405,582.68,1208320,0.002307012013943986,1085.25,-0.010718264041861403,0.1370849609375
0.7753955438733101,0.8874894155655056,1.6557192623615264,3985.0000000000005,119,256,475.0,2.633239063991325,15.968719339370727,591.36,1218560,0.001887494308562354,1230.0,-0.009028782744280761,0.10869140625
0.8213179379701614,0.8148380940081552,1.647013033181429,4075.0,120,256,475.0,2.7338391509695157,15.968719321489335,592.37,1228800,0.0022705286431576955,1206.25,-0.010396272737489198,0.135986328125
0.9243690073490143,0.3298643045360222,1.6510504722595214,3962.500000000001,121,256,497.5,2.2397279123306784,15.968719154596329,605.95,1239040,0.002667962874693664,1219.25,-0.012460549225943396,0.1557373046875
0.9358444333076477,0.2055388919543475,1.6553541600704194,3950.0,122,256,500.0,2.0734241821184685,15.968719393014908,603.75,1249280,0.0026750205553074382,1230.25,-0.01125847224611789,0.1723388671875
0.8899871125817299,0.42127505543176086,1.6514148332178593,3962.500000000001,123,256,500.0,2.3560720857516637,15.968719428777694,601.04,1259520,0.0027242455492799507,1301.25,-0.011312202468980103,0.160302734375
0.8078687928617001,1.3329190058168023,1.6439912781119346,4027.5000000000005,124,256,547.5,3.540595331199275,15.968719172477723,602.49,1269760,0.0020259586985619895,1322.0,-0.009826252594939433,0.122900390625
0.8470196601003408,0.9601485183928162,1.647223848849535,4027.5000000000005,125,256,650.0,2.9404527280637707,15.968719106912612,588.19,1280000,0.0019939274274523504,1364.0,-0.011057920751773054,0.1316162109375
0.8995598677545786,0.5028215502155945,1.6652615688741208,3957.500000000001,126,256,650.0,2.727029459774733,15.968719244003296,585.01,1290240,0.0026749355898576513,1326.5,-0.012124542275705608,0.163232421875
0.9094971057027579,0.36885414556600155,1.657491721212864,3957.500000000001,127,256,650.0,2.117015908268137,15.96871924996376,576.05,1300480,0.0021521237142226876,1253.5,-0.012472122295730515,0.136181640625
0.8499535318464041,0.6453956606565043,1.6534994542598724,4052.5,128,256,647.5,2.6908156965128978,15.968719285726547,579.07,1310720,0.0018404217062542305,1385.0,-0.01044662564272585,0.1132080078125
0.8049455612897873,1.2759688772959634,1.6356943786144256,4075.0,129,256,650.0,3.463799474257499,15.968719315528869,582.37,1320960,0.0019939739817803966,1487.75,-0.010022504207154271,0.1215576171875
0.8198316685855389,0.7312310432782396,1.651824054867029,4052.5,130,256,650.0,2.621449230084935,15.968719393014908,587.91,1331200,0.002157733245371964,1379.0,-0.009819281159070669,0.1357666015625
0.7304936923086643,1.141884585469961,1.6390337698161601,4077.5000000000005,131,256,650.0,3.360375103304075,15.968719220161438,612.59,1341440,0.0023478069281057767,1406.5,-0.010402367465576389,0.1495849609375
0.8312688458710908,0.891711728903465,1.6413789361715316,4155.0,132,256,642.5,3.35103787223267,15.968719279766082,618.06,1351680,0.00207504211498448,1519.0,-0.010333578770223539,0.1380615234375
0.8277566745877266,0.9086301239207387,1.6483523927628994,4225.0,133,256,520.0,2.60682120351487,15.968719267845154,624.46,1361920,0.002337545950217966,1576.0,-0.011228523554018465,0.1431884765625
0.7855010863393546,1.0234286636812613,1.6678052097558975,4202.5,134,256,475.0,3.3058333886717115,15.968719100952148,621.83,1372160,0.0018242519240632836,1619.25,-0.009095273161346996,0.0925537109375
0.9379622630774975,0.2487026290036738,1.661011142283678,4155.0,135,256,475.0,2.0764035469882125,15.968719172477723,618.79,1382400,0.0028470496510184127,1443.25,-0.012685123254050268,0.145458984375
0.8300294786691665,0.980407127039507,1.6394404672086238,4202.5,136,256,475.0,2.6977795640349447,15.96871920824051,627.24,1392640,0.002270581937114311,1550.0,-0.01052309905862785,0.1495361328125
0.8605170845985413,0.6028529526432976,1.6582155369222165,4175.0,137,256,475.0,2.486675274398425,15.968719285726547,616.72,1402880,0.002141640288187192,1446.0,-0.010738744754780783,0.1499267578125
0.7751857973635197,1.27204978200607,1.639732300490141,4175.0,138,256,475.0,3.2743064498362755,15.968719255924224,616.01,1413120,0.001984272511390702,1475.75,-0.009317354398081078,0.13408203125
0.7751244697719812,1.108418773394078,1.641800382733345,4180.000000000001,139,256,472.5,2.7463766073782176,15.968719023466111,617.35,1423360,0.002015634478391675,1572.0,-0.010293361868389184,0.12109375
0.8383610289543867,0.7000702559947968,1.650508029013872,4252.5,140,256,497.5,2.559603783293551,15.968719387054444,622.46,1433600,0.0035092894742323063,1585.0,-0.011262572920531965,0.1227783203125
0.8351950805634261,1.0182498197536916,1.6475258514285087,4352.5,141,256,472.5,2.9271285509881357,15.968719345331191,636.52,1443840,0.00201569468465582,1739.0,-0.01119584306725301,0.131396484375
0.9303896710276603,0.33539742750581353,1.664104338735342,4350.0,142,256,472.5,1.856546910574481,15.968719244003296,616.45,1454080,0.0021492657587376344,1600.5,-0.013203156259987737,0.135498046875
0.8690571624785661,0.5932940307306126,1.6648475416004658,4282.500000000001,143,255,450.0,2.5958911425315905,15.96871942281723,602.78,1464320,0.001940394270662033,1570.0,-0.010594772656986606,0.1170654296875
0.7888734880834818,0.7716856577433646,1.6528735972940922,4155.0,144,255,472.5,3.26865999563789,15.968719339370727,598.32,1474560,0.002000954454820539,1487.25,-0.01013949910957308,0.131640625
