grad_norm,value_loss,P09:episode_rewards,epoch_idx,advantage_norm,clip_fraction,episode_length,fps,PMM:episode_rewards,frames,policy_entropy,explained_variance,P01:episode_rewards,approx_kl_divergence,policy_loss
0.048904565304864936,0.004490919766851675,150.0,29,15.96871646642685,0.28349609375,300.36,250,66.75,296960,1.4489979468286038,-1.6763806343078613e-08,0.0,0.004674893531910129,-0.0009264428656024393
0.049181825334911625,0.003653848342928967,102.50000000000021,30,15.968711245059968,0.2125,296.18,249,56.25,307200,1.3734591461718082,-1.080334186553955e-08,0.0,0.0028156926063616083,-0.0008455973809759598
0.043471314548398525,0.0036566834926418323,100.0,31,15.96871355175972,0.1964111328125,292.93,250,46.75,317440,1.3400884434580802,1.1175870895385742e-09,0.0,0.0027465754863385426,-0.0009059533738764002
0.04560649647230401,0.004216555444293136,102.50000000000021,32,15.968713802099227,0.2847900390625,291.92,250,46.25,327680,1.390346236526966,1.0430812835693359e-08,0.0,0.004130368479201252,-0.0009773298268555663
0.0510075262275013,0.006167254451247573,125.0,33,15.968717288970947,0.2203125,294.37,250,58.25,337920,1.3691759698092938,-1.30385160446167e-08,0.0,0.0034469637298457203,-0.0013389789153734454
0.048266152251792316,0.006816565240512773,150.0,34,15.968717479705811,0.2189453125,301.01,249,72.25,348160,1.3312764286994934,-1.0430812835693359e-08,0.0,0.0033268589359749965,-0.0013210304612584877
0.04712600043482156,0.006954618027134529,175.0,35,15.968717122077942,0.1276611328125,306.17,249,87.0,358400,1.2613131336867809,5.960464477539063e-09,0.0,0.002105153440345475,-0.000955747525949846
0.044177855016910926,0.0050098630135835265,152.50000000000023,36,15.968717682361603,0.1666015625,305.87,249,79.25,368640,1.3000875361263753,-3.7252902984619143e-10,25.0,0.0027386687000216627,-0.0011400077819416765
0.04827648039850298,0.00544879380349812,152.50000000000023,37,15.968714880943299,0.201708984375,304.1,249,79.75,378880,1.3243403121829034,4.097819328308106e-09,22.500000000000007,0.0033143499933089514,-0.0007455411854607519
0.04665695877285837,0.007666126537151286,175.0,38,15.968717736005782,0.1597900390625,305.25,249,81.5,389120,1.2990796558558941,1.1920928955078126e-08,0.0,0.0026862861781694392,-0.0009171700101433089
0.051378962279445696,0.006435096468521806,175.0,39,15.968717765808105,0.2371337890625,310.11,249,87.25,399360,1.2978635281324387,-1.862645149230957e-08,0.0,0.0031975560411410696,-0.001646791038729134
0.04555561787054439,0.006029186736532211,175.0,40,15.968717521429062,0.1519775390625,309.03,249,95.5,409600,1.3452637918293475,-2.6077032089233397e-09,22.500000000000007,0.002467023689882808,-0.0006406693635653937
0.04777693573150609,0.0067902502192737305,175.0,41,15.968717622756959,0.186083984375,302.99,249,90.0,419840,1.3852777391672135,1.1175870895385742e-09,25.0,0.0027478333338365247,-0.0011508279509143903
0.04615470297354149,0.0030961411353871426,150.0,42,15.968714612722398,0.2479736328125,295.97,249,70.25,430080,1.3690770030021668,2.458691596984863e-08,0.0,0.0034953019158592722,-0.0005349998718884308
0.03902324145834927,0.0034096231501161258,125.0,43,15.968638151884079,0.2251953125,291.82,249,56.0,440320,1.342708744853735,7.450580596923829e-10,0.0,0.00340254517518872,-0.0013509276519471313
0.04441387924594387,0.003930013482684558,75.0,44,15.96871200799942,0.2390380859375,287.52,249,43.0,450560,1.4412733376026154,-1.080334186553955e-08,0.0,0.003426100847411817,-0.0016211837511946215
0.05295497903972714,0.006908812605115599,150.0,45,15.968717622756959,0.2286376953125,295.16,249,67.25,460800,1.4921086303889752,2.2351741790771484e-09,0.0,0.0032891483132743817,-0.0013243364353911602
0.048815080672536856,0.0059807741055465154,150.0,46,15.968717157840729,0.2407470703125,298.54,249,74.25,471040,1.4492336980998517,-1.0430812835693359e-08,0.0,0.003955279305171189,-0.0013172095426853049
0.051173749410728386,0.005397616849813857,175.0,47,15.968716782331466,0.2016845703125,302.19,249,80.75,481280,1.4594197891652585,-2.6822090148925782e-08,0.0,0.0026422723245786983,-0.001119196810759604
0.05283800696282213,0.009325812550378032,225.0,48,15.968717741966248,0.1908935546875,309.08,249,106.25,491520,1.4490118898451327,4.470348358154297e-09,0.0,0.0025080620923972675,-0.0007688302808674053
0.053200785566309694,0.009512223826095578,225.0,49,15.968717610836029,0.150830078125,314.85,249,126.75,501760,1.3921007163822652,8.195638656616212e-09,25.0,0.001986411722862158,-0.0007294850292964838
0.049778193984117446,0.011195639739162289,325.0,50,15.968717801570893,0.1942138671875,323.67,249,165.25,512000,1.307780523598194,-1.6763806343078613e-08,25.0,0.002462680477918866,-0.001675643297494389
0.04720101669629388,0.01117606113130023,275.0,51,15.968717896938324,0.14658203125,333.68,249,168.5,522240,1.2008494101464748,5.587935447692871e-09,25.0,0.0021899325939557456,-0.0012226836333866231
0.044251948809988124,0.009477497883199248,325.0,52,15.96871783733368,0.1537353515625,340.39,248,181.5,532480,1.2738418966531753,-7.450580596923829e-10,47.50000000000001,0.002565471045591039,-0.0008356924914551201
0.04233227300114815,0.010297831835850957,427.5000000000002,53,15.968717902898788,0.133984375,352.96,248,199.75,542720,1.2849306024610996,-1.1920928955078126e-08,47.50000000000001,0.002523883781566383,-0.0008962011412222637
0.04923957744375358,0.01351091513497522,425.0,54,15.968717801570893,0.17255859375,356.25,248,208.0,552960,1.327420148253441,-1.1175870895385742e-09,50.0,0.002543762071746869,-0.001239100493330625
0.04788260617781388,0.013546988967573271,525.0,55,15.968717581033706,0.1294677734375,368.09,248,238.0,563200,1.375211626291275,-1.7136335372924803e-08,75.0,0.001977055132215355,-0.0005638540889776778
0.05605130310357204,0.010165845227652426,550.0,56,15.96871742606163,0.1960205078125,363.66,248,244.75,573440,1.5124002657830715,-3.725290298461914e-09,50.0,0.0026890440342640432,-0.0008099449361907319
0.04873685577502339,0.006548967943672324,552.5000000000002,57,15.968716329336166,0.191796875,350.59,248,213.75,583680,1.5100501209497452,1.1175870895385742e-08,25.0,0.0026843326503012575,-0.0009905919621814973
0.05151550779636473,0.005325611244734319,477.5000000000002,58,15.9687175989151,0.268115234375,328.68,248,155.0,593920,1.5242261119186877,1.1548399925231934e-08,0.0,0.0035148265782254384,-0.00155613839669968
0.05099450606823873,0.007070830144584761,255.00000000000043,59,15.968717551231384,0.22001953125,315.26,248,111.25,604160,1.5551838465034962,1.3783574104309083e-08,0.0,0.002878747943964299,-0.0016175590440980158
0.05310992931471874,0.010283683307352475,430.0000000000004,60,15.968717855215072,0.1914794921875,317.39,248,135.0,614400,1.5780631572008132,-1.4901161193847657e-09,0.0,0.002417292862708109,-0.0017949853969184914
0.05468441417016797,0.00734042960075385,427.5000000000002,61,15.968717473745347,0.2041015625,319.08,248,140.75,624640,1.503301601111889,-1.1548399925231934e-08,0.0,0.0024720630323145087,-0.0008561175094655482
0.05559510329907311,0.007494854906235559,427.5000000000002,62,15.968716907501221,0.2136962890625,322.1,248,148.25,634880,1.5549409799277782,-2.9802322387695314e-09,0.0,0.0028286624642476,-0.0008938687264162581
0.05156428134771136,0.007549688776089169,277.5000000000002,63,15.96871770620346,0.2138916015625,318.77,248,119.0,645120,1.496545535326004,-1.30385160446167e-08,0.0,0.002815346316560863,-0.001579093581312918
0.05208261730961875,0.00638059806574347,227.5000000000002,64,15.968714910745621,0.18427734375,316.12,248,116.75,655360,1.5005845949053764,-4.097819328308106e-09,0.0,0.003038323591454173,-0.0005124290753883542
0.053947907340394965,0.008015126306418097,230.0000000000004,65,15.968717575073242,0.229296875,320.09,248,119.25,665600,1.483320129662752,3.725290298461914e-09,0.0,0.0030762011018452993,-0.0014148650960123632
0.04805328540383646,0.004831844530724538,225.0,66,15.96871484518051,0.24443359375,312.3,247,103.0,675840,1.4069917693734169,-2.384185791015625e-08,0.0,0.003621781137837843,-0.000957464094972238
0.055081874087271145,0.010401974129490555,275.0,67,15.968717962503433,0.197216796875,317.94,247,114.25,686080,1.4765973150730134,-2.2351741790771484e-09,0.0,0.002776009805677404,-0.0011629482909484069
0.05299618238305507,0.01259429581987206,300.0,68,15.968717986345291,0.164892578125,329.59,247,154.0,696320,1.4363092668354511,-4.470348358154297e-09,0.0,0.0021972197978811893,-0.001238087663659826
0.054362633324797946,0.015208935976261273,352.5000000000002,69,15.968717873096466,0.1341796875,345.12,247,202.0,706560,1.4234934620559216,-4.8428773880004884e-09,50.0,0.0019511112232976301,-0.0007130370380764361
0.05409022122664385,0.013458558320417069,377.5000000000002,70,15.968717783689499,0.1450927734375,353.11,247,232.25,716800,1.437167440354824,-2.2724270820617674e-08,75.0,0.001907062566726836,-0.0010181213197938631
0.05912230635775519,0.013634395458939252,410.00000000000085,71,15.968717789649963,0.184814453125,351.18,247,242.5,727040,1.469302672147751,-5.587935447692871e-09,97.5,0.0024558251433290934,-0.0011413050422561355
0.05829974551974119,0.012837590436174651,415.00000000000125,72,15.968717867136002,0.201611328125,347.57,247,231.0,737280,1.4843146353960037,-1.0058283805847169e-08,75.0,0.002553816587806068,-0.001569647342330427
0.058150121540215816,0.00988608093775838,410.00000000000085,73,15.968717807531357,0.2242919921875,346.75,247,211.75,747520,1.480595400929451,1.862645149230957e-09,50.0,0.0027277018700260667,-0.0007814781842171214
0.05509318705182957,0.009847277372318785,350.0,74,15.968717855215072,0.1954833984375,337.58,247,177.75,757760,1.4833914913237094,1.9744038581848144e-08,47.50000000000001,0.002288654679591673,-0.0015449898339284119
0.05379724216864788,0.010578224425989902,350.0,75,15.968717861175538,0.1759765625,336.08,247,165.25,768000,1.498351826518774,7.82310962677002e-09,25.0,0.0023608387232002316,-0.0009799541727261384
0.053908058842891717,0.010508561113965698,305.00000000000045,76,15.968717867136002,0.170458984375,336.11,247,172.0,778240,1.533869891613722,-3.725290298461914e-09,25.0,0.00203414812477547,-0.0011525014670041855
0.05624526661072997,0.012875540941604414,477.5000000000002,77,15.968717724084854,0.1478759765625,339.82,247,189.0,788480,1.5674770183861255,7.450580596923829e-10,25.0,0.0020056485492659704,-0.000773342960019363
0.057946794083653476,0.013508404197636992,550.0,78,15.968717855215072,0.138916015625,349.41,247,229.5,798720,1.5522317580878735,9.685754776000977e-09,50.0,0.001808771198636805,-0.0009379353665281087
0.057721604175957286,0.009900130344249192,377.5000000000002,79,15.968718004226684,0.24228515625,337.4,247,207.5,808960,1.5516252890229225,0.0,25.0,0.0032314196245351924,-0.0016264461672108154
0.054893468469854524,0.012785119765976561,377.5000000000002,80,15.968717783689499,0.16787109375,335.04,247,213.75,819200,1.494219968467951,1.4901161193847657e-09,50.0,0.0020808603855584805,-0.0010684303357265889
0.05551537300190823,0.012989279056637316,325.0,81,15.968717658519745,0.1802734375,333.43,247,200.25,829440,1.4906257405877112,-5.215406417846679e-09,50.0,0.002267635359714859,-0.0011710517643223283
0.05526594436704526,0.013899971536011435,502.5000000000002,82,15.968717885017394,0.146044921875,346.55,247,235.0,839680,1.490857408940792,-7.078051567077636e-09,75.0,0.001953635137920173,-0.0008668153626786079
0.055490715321844755,0.012833484601287637,502.5000000000002,83,15.968717795610427,0.1732666015625,351.17,247,239.0,849920,1.5086286403238773,-2.60770320892334e-08,75.0,0.002105570350590824,-0.001350248564267531
0.05787468485437884,0.013704077391594183,407.5000000000006,84,15.96871771812439,0.1860595703125,345.46,247,223.0,860160,1.5535919979214667,-1.080334186553955e-08,72.50000000000001,0.002222344807501031,-0.0012702631847787416
0.06046703888895673,0.012121172873230534,325.0,85,15.968717724084854,0.2134765625,338.79,247,208.75,870400,1.5583252780139447,-1.1548399925231934e-08,50.0,0.002337983436450486,-0.0015916401469439733
0.05771247748942694,0.011559420201228932,327.5000000000002,86,15.96871783733368,0.1737060546875,335.07,247,205.5,880640,1.5531070493161678,-1.4528632164001465e-08,50.0,0.002089451774870099,-0.001503750816482352
0.058794554346060915,0.012594042928685666,350.0,87,15.968717724084854,0.186083984375,336.6,247,205.75,890880,1.549683578312397,1.1175870895385742e-08,50.0,0.00236783853962379,-0.0012176052852737485
0.05409399475905512,0.011401458818363608,327.5000000000002,88,15.968717801570893,0.15673828125,339.53,247,203.75,901120,1.5174944221973419,-2.1979212760925294e-08,50.0,0.00217156552706399,-0.0010756260950074647
0.05906323330850832,0.011750238199601882,327.5000000000002,89,15.96871775984764,0.177685546875,336.71,247,196.5,911360,1.5734758995473386,-6.7055225372314455e-09,50.0,0.0021508445758456674,-0.0012484301907534246
0.055133760557255475,0.012617878780292812,302.5000000000002,90,15.96871777176857,0.166015625,336.41,246,184.0,921600,1.584501712024212,7.82310962677002e-09,50.0,0.0022105557772647442,-0.0007401613700494635
7386189.601405586,1278331.688168572,402.5000000000002,91,15.968718200922012,0.167236328125,345.3,246,205.25,931840,0.525538480816742,-0.013470231741666793,50.0,377296.29697207216,0.028540772846918118
0.04359357914570219,0.009399998089065775,377.5000000000002,92,15.968717652559281,0.0315185546875,348.26,246,189.25,942080,0.2224357875995338,-1.5273690223693846e-08,75.0,0.0030859935039529774,0.0015240341526805423
0.0428305070541767,0.008900327293599731,250.0,93,15.968717634677887,0.050146484375,357.64,246,179.75,952320,0.3101797846145928,-3.3527612686157227e-09,125.0,0.003007984913836026,0.0016021228726458502
0.025707587588999575,0.008281485079714912,152.50000000000023,94,15.968717777729035,0.043359375,358.35,246,135.5,962560,0.28420928260311484,4.097819328308106e-09,125.0,0.0025676850846025447,0.0006293607850238914
0.028380509388808,0.008711728384150774,150.0,95,15.968717604875565,0.0412841796875,358.32,246,133.0,972800,0.33297466123476627,-3.986060619354248e-08,125.0,0.003176335209525405,0.000818416503170738
0.05074230788848243,0.009296837866713759,150.0,96,15.968717819452285,0.0851318359375,356.93,246,132.5,983040,0.6135932551696897,9.313225746154785e-09,125.0,0.003357289055838919,0.0009062137720320607
0.057712264344231004,0.010004672483796639,152.50000000000023,97,15.968717205524445,0.0827392578125,353.96,246,139.0,993280,0.693748289346695,2.6077032089233397e-09,125.0,0.0025689332355270265,0.0003702849418914411
0.05992953945973276,0.010100956548194517,177.50000000000023,98,15.968717753887177,0.09443359375,354.03,246,145.75,1003520,0.9143192827701568,1.7136335372924803e-08,125.0,0.0031168070224339315,0.0005755519596277736
0.05481255388118052,0.010104683163808659,225.0,99,15.968717783689499,0.14951171875,347.9,246,151.5,1013760,0.9882675234228373,-5.960464477539063e-09,125.0,0.004289380783745855,0.00022138778913358693
0.09209914254655595,0.010089788899858832,250.0,100,15.968717622756959,0.2353271484375,351.56,246,157.0,1024000,1.2315672159194946,7.450580596923829e-10,125.0,0.005323819726027068,0.0018905569919297704
0.06937319586495254,0.010036214298816048,250.0,101,15.968717867136002,0.1794677734375,356.04,246,161.0,1034240,1.2930560640990734,8.940696716308593e-09,125.0,0.0035606455838433247,0.00047605654472135937
0.07007320161910058,0.00788619443665084,225.0,102,15.968717557191848,0.257275390625,349.45,246,149.75,1044480,1.393642108142376,0.0,75.0,0.0037657659721332948,-0.00012007615259790327
0.0706304635473021,0.008388730942779431,200.0,103,15.968716764450074,0.1993896484375,344.26,246,133.5,1054720,1.3527969129383564,1.9744038581848144e-08,72.50000000000001,0.004233359121008107,0.00045705993288720493
0.06698304297220228,0.009822546015493571,202.50000000000023,104,15.968717813491821,0.1685302734375,339.6,246,132.0,1064960,1.3822864338755607,-8.568167686462402e-09,50.0,0.0025262432091494704,-3.6533884122036396e-05
0.060724473439196756,0.008761690532992361,200.0,105,15.968717855215072,0.2437255859375,346.02,245,135.75,1075200,1.42748461663723,3.7252902984619143e-10,72.50000000000001,0.0036756261512209676,-0.0005370011997001712
0.05071602831556472,0.0088704806737951,225.0,106,15.968717831373215,0.151953125,353.73,245,145.0,1085440,1.4476517595350742,-1.9371509552001954e-08,75.0,0.0019138961358308392,-0.0008957854777690954
0.05253288083766465,0.00911457819001953,225.0,107,15.968717610836029,0.1569091796875,355.89,245,137.0,1095680,1.3287615701556206,0.0,50.0,0.0020260453353444065,-0.0011147191900818143
0.0489301120039735,0.009540576104291177,202.50000000000023,108,15.968717437982558,0.1467041015625,359.84,245,140.5,1105920,1.2619466431438924,-7.82310962677002e-09,75.0,0.002017433878756947,-0.0009690180311736185
0.053822015243875684,0.011396915321347479,227.5000000000002,109,15.96871750354767,0.144580078125,361.62,245,154.25,1116160,1.3069984093308449,-1.4156103134155273e-08,125.0,0.001775668392639318,-0.0010402132757008076
0.05099946747910178,0.010743603437731508,250.0,110,15.968717724084854,0.1555908203125,365.61,245,160.75,1126400,1.2780073203146458,7.078051567077636e-09,125.0,0.0018354977463957312,-0.0010626682364090812
0.044107591209096506,0.012152630597847746,250.0,111,15.968717789649963,0.1553955078125,360.19,245,174.25,1136640,1.2254328347742558,0.0,125.0,0.0021861296356178173,-0.0012335184110270347
0.05195182895198401,0.01380693583341781,275.0,112,15.968717926740647,0.15615234375,356.02,245,187.75,1146880,1.2884491391479969,2.2351741790771484e-09,125.0,0.0020817459579802744,-0.0009747886288096197
0.055889953367811454,0.015095466599450446,302.5000000000002,113,15.968717902898788,0.1467041015625,365.48,245,225.5,1157120,1.457414848357439,4.097819328308106e-09,125.0,0.0018216674438804148,-0.0011417506702855462
0.05326378589532123,0.014273082284489647,327.5000000000002,114,15.968717831373215,0.1697998046875,371.82,245,246.5,1167360,1.4800022840499878,8.195638656616212e-09,150.0,0.0022386699623552888,-0.0011967223792453297
0.05420060036927893,0.014769106134190224,350.0,115,15.968717849254608,0.143017578125,375.04,245,266.75,1177600,1.4324524216353893,-4.470348358154297e-09,150.0,0.0018394625517032636,-0.0011281720970146125
0.05925344255436552,0.01634804921632167,350.0,116,15.96871799826622,0.160107421875,372.08,245,274.25,1187840,1.4623318761587143,1.5273690223693846e-08,150.0,0.002004733069611575,-0.001141251055742032
0.05466618083378015,0.013494856846227777,327.5000000000002,117,15.968717819452285,0.1649658203125,371.11,245,266.25,1198080,1.5006956085562706,-7.450580596923828e-09,150.0,0.0018920905185041193,-0.001002604290988529
0.057643889997230524,0.01491912499150203,325.0,118,15.968717885017394,0.2061767578125,369.47,245,265.25,1208320,1.5482444539666176,1.1920928955078126e-08,150.0,0.002441237398670637,-0.001675441805855371
0.057416581780776986,0.013850615249248221,325.0,119,15.968717736005782,0.2063720703125,377.36,245,259.75,1218560,1.5304973982274532,5.960464477539063e-09,150.0,0.002517698653343814,-0.0015823566271137679
0.054519661904288655,0.015363674578838981,352.5000000000002,120,15.968717956542969,0.1407958984375,376.58,245,255.75,1228800,1.5818130053579806,8.940696716308593e-09,147.5,0.001979655882365705,-0.0007202169079391751
0.05917982638762971,0.013954692883999087,352.5000000000002,121,15.968717712163926,0.1892333984375,370.81,245,249.5,1239040,1.601021359860897,1.862645149230957e-09,125.0,0.0020877047480439615,-0.0011804819128883536
0.05954282840870582,0.013539884518104372,375.0,122,15.968717712163926,0.200927734375,374.27,245,254.25,1249280,1.612984536588192,-7.078051567077636e-09,147.5,0.0024373599729187847,-0.0012639349151868373
0.058044547612423406,0.015247967097093352,375.0,123,15.968717914819717,0.1726806640625,376.92,245,263.5,1259520,1.5730060629546643,-1.2665987014770507e-08,150.0,0.0020659017452310025,-0.001623901318089338
0.0578813275034057,0.01564437615161296,532.5000000000007,124,15.968717956542969,0.176708984375,379.75,245,283.25,1269760,1.544053502380848,3.3527612686157227e-09,150.0,0.002147338617544392,-0.0015745281001727563
0.059405816044010726,0.015022256533848121,502.5000000000002,125,15.96871793270111,0.17646484375,375.24,245,283.5,1280000,1.493118255585432,-5.960464477539063e-09,150.0,0.002048800380566718,-0.0014875650507747197
0.05673160578773164,0.015974578040186316,525.0,126,15.968717855215072,0.149267578125,376.15,245,295.75,1290240,1.3890044443309306,-9.313225746154785e-09,175.0,0.0018453138903282706,-0.001173160253893002
0.04941532426415863,0.014806734357262031,382.5000000000007,127,15.968717938661575,0.1060791015625,370.63,245,280.0,1300480,1.3446138769388198,-5.215406417846679e-09,175.0,0.001455016134227094,-0.0007820857848855667
0.05221991300189373,0.01564072862674948,352.5000000000002,128,15.968718028068542,0.116357421875,369.36,245,261.5,1310720,1.3538683757185936,-1.7881393432617187e-08,175.0,0.0013879215796748668,-0.000694156312965788
0.05524315812644367,0.013332758808974176,352.5000000000002,129,15.968717849254608,0.1526123046875,371.11,245,256.75,1320960,1.3744475960731506,7.82310962677002e-09,175.0,0.0020677970533085955,-0.000810067261045333
0.04915620930985479,0.012143921894312371,300.0,130,15.968717741966248,0.1343017578125,378.85,244,232.75,1331200,1.314504574984312,4.470348358154297e-09,150.0,0.0018070342163241549,-0.001076560906949453
0.05033543036929439,0.011713166387198725,300.0,131,15.968717682361603,0.110546875,386.5,244,225.25,1341440,1.2462400637567044,1.4156103134155273e-08,147.5,0.001542481031498255,-0.0005303768019075505
0.047594908286341,0.008555280631117056,275.0,132,15.968717527389526,0.1619384765625,400.96,244,213.0,1351680,1.24243633300066,-4.097819328308106e-09,125.0,0.001981239678747215,-0.001092095984131447
0.04820386663117141,0.01129061756801093,275.0,133,15.968717765808105,0.1547119140625,414.3,244,215.0,1361920,1.2179138205945492,-5.587935447692871e-09,125.0,0.001885360059497998,-0.0011078537238063291
0.053072934103327994,0.012203347330796532,327.5000000000002,134,15.968717849254608,0.187646484375,414.89,244,217.5,1372160,1.2682556599378585,4.470348358154297e-09,125.0,0.0020287848523480533,-0.0014262390192016027
0.049455096930704365,0.011675316290347838,527.5000000000002,135,15.968717777729035,0.154052734375,429.6,244,235.75,1382400,1.2441809527575969,0.0,125.0,0.0022124346781993154,-0.0008800216244708281
0.05230751246923695,0.01092633391513118,550.0,136,15.96871622800827,0.177978515625,429.41,244,246.5,1392640,1.2514936417341231,-1.862645149230957e-09,125.0,0.0020587518518880186,-0.000972974759497447
0.05650274808314393,0.011298609600635246,550.0,137,15.968717753887177,0.1861572265625,430.41,244,249.25,1402880,1.3592113941907882,-1.0058283805847169e-08,125.0,0.002203790319754262,-0.001177710843330715
0.05461092102958093,0.010953980675549247,550.0,138,15.968717753887177,0.190869140625,440.2,244,259.0,1413120,1.3817156083881854,-2.6077032089233397e-09,150.0,0.0020751944824183967,-0.0010337099738535471
