episode_length,fps,epoch_idx,policy_gradient_loss,rollout_prob_std,P09:episode_rewards,policy_entropy,grad_norm,model_prob_std,q_loss,advantage_norm,PMM:episode_rewards,policy_gradient_bias_correction,avg_q_retraced,explained_variance,P01:episode_rewards,frames,policy_loss,avg_q_selected
3324.2916666666665,377,15,0.00012645478166935695,0.008417336425433556,0.0,2.194273058573405,0.0020082511500732632,0.008417336487521727,1.761652868784343e-05,0.02596735246479511,0.0,0.0,-0.005825658794492483,-9.29902237256368,0.0,108000,0.00012645478166935695,-0.005874306770662466
3324.2916666666665,381,16,0.000124785645796995,0.006147571948046485,0.0,2.195562211672465,0.0012530399398396263,0.0061475717152158415,8.587166757934028e-06,0.015907137375324964,0.0,0.0,-0.005716562177985907,-8.40301677385966,0.0,115200,0.000124785645796995,-0.0057899706531316045
3324.527777777778,380,17,0.00014250907542851736,0.019623164406327148,0.0,2.189097126618264,0.0028643898445203644,0.013098409835578105,1.808130577378578e-05,0.02497210241732232,0.0,3.8714767951717926e-05,-0.006466427034668861,-9.010311754459426,0.0,122400,0.0001812238437355157,-0.006567475381732312
3324.527777777778,373,18,-0.00042928292832875226,0.049631220406770114,0.0,1.742094593892729,0.027221858815806296,0.11646811254713044,0.00033831131926659975,0.07542738598555809,0.0,0.00018881541603536447,0.06029360862444384,-11.202014722055386,0.0,129600,-0.0002404675118599586,0.060067270781993296
3324.527777777778,369,19,-0.00013760127144381445,0.11402596046216786,0.0,0.8522581160364261,0.10802694683531448,0.23340751823550338,0.002364325666306192,0.10979005398977765,0.0,-0.00017875200294520459,0.02661240674664326,-2.972578326889447,0.0,136800,-0.0003163532693351571,0.026090322910194308
3324.527777777778,364,20,-0.0002825448800049055,0.07458227410730192,0.0,1.8185502193387226,0.007921903786729537,0.11739421427713108,0.0001098341251435683,0.06331242114997829,0.0,-5.915758980080605e-05,0.01812254151092872,-2.5389201963420898,0.0,144000,-0.0003417024696253104,0.017957119010413487
3324.527777777778,361,21,-0.00030878450002953366,0.07485731158826855,0.0,1.861596369842688,0.006682256963182865,0.10940852341596922,6.91860429936689e-05,0.04685627062513034,0.0,1.1192907970479946e-06,0.019321398545455722,-3.562239228730637,0.0,151200,-0.00030766520834192676,0.019469547938929976
3324.527777777778,357,22,-0.0002492086223232296,0.07700886826112215,0.0,1.869674802006237,0.005734730144983726,0.10746803544698252,3.564533640443072e-05,0.037950640094377805,0.0,-1.0168153503689116e-05,0.015334553539619914,-1.7334337153202959,0.0,158400,-0.00025937677552151616,0.015387728241020962
3324.625,355,23,-0.0005300340567364834,0.0767348923411457,0.0,1.7398901674813694,0.10236321681862108,0.11856863861652239,0.0032371783767544795,0.07177743336865826,0.0,2.0036857765933409e-07,0.07242095046968658,-27.955068888813262,0.0,165600,-0.000529833691242467,0.07128340583209629
3324.625,352,24,-0.0006614636893445848,0.11937497623553624,0.0,1.0198399978507982,0.010149164798470006,0.22910084612261222,0.0001110172343251612,0.07021295334351214,0.0,0.00013171125682047375,0.07562158760148084,-1.0383937511702572,0.0,172800,-0.0005297524308791884,0.07597227771563692
3324.625,349,25,-0.000491342633815405,0.13398478277251816,0.0,0.9293274274145169,0.008482158912372063,0.23686882221627803,7.081303386840057e-05,0.06278811722363113,0.0,3.937546324265246e-05,0.07010675770196097,0.09087594306658188,0.0,180000,-0.0004519671694344986,0.07025592976353236
3324.625,347,26,-0.00020291755927987482,0.14464252804268013,0.0,0.43181089256175603,0.005812735728175923,0.2847093901574296,8.184724423780266e-05,0.08006733743163448,0.0,-8.588445478530122e-06,0.054448553619502245,0.7343776545362182,0.0,187200,-0.0002115060040492252,0.055605845780225184
3324.625,346,27,-8.130554595224805e-05,0.17428832664277663,0.0,0.3887248289975382,0.0043898916911503235,0.28831692121331653,6.179017200497824e-05,0.06489137756571707,0.0,6.3280571496794415e-06,0.022069786960806047,0.33829517744126775,0.0,194400,-7.497748875578138e-05,0.023148902311258046
3324.633333333333,344,28,-3.3864952691474734e-05,0.16106987357169153,0.0,0.29955519638364275,0.004433427319001438,0.2955988832326636,5.503668739384878e-05,0.07163924147981028,0.0,-2.434666592946314e-07,0.0128501270858558,0.7851521755778601,0.0,201600,-3.410841941187091e-05,0.01276732129955365
3324.633333333333,343,29,-4.2391173260512004e-05,0.1843855062718429,0.0,0.2582475490128947,0.0067826900682032695,0.2985745488887741,0.00012214225823877243,0.08752084648754034,0.0,-2.004373675146047e-07,0.020515133976882753,0.527827344704715,0.0,208800,-4.2591610439782035e-05,0.02044442283370743
3324.633333333333,343,30,-9.672048271543839e-05,0.19253250719018516,0.0,0.32190537876553005,0.009742088890873885,0.2925042242166542,5.9775623777669453e-05,0.062492894414102745,0.0,5.552688858875333e-05,0.020030834350369068,0.5854476060233419,0.0,216000,-4.119359356919297e-05,0.020858207176973495
3324.633333333333,341,31,-1.1379964562209392e-05,0.1905024419101103,0.0,0.2732273340765288,0.0028413111320427825,0.2976072615913298,4.1449228305897044e-05,0.06029222536363968,0.0,2.953391430815099e-06,0.0033657453070856974,0.808985683084638,0.0,223200,-8.42657336920277e-06,0.0032399061155937345
3324.633333333333,339,32,-2.572820701177065e-05,0.18486719568787272,0.0,0.2989658878696343,0.0025642069834722215,0.29574123674205377,3.439935233671579e-05,0.05847768667099809,0.0,5.4218047226259255e-06,0.0065481679255087995,0.748248315056165,0.0,230400,-2.0306402165063507e-05,0.006548543971773513
3324.633333333333,338,33,1.7077192618886427e-05,0.2032625928769509,0.0,0.3206691219147157,0.0027439962074652683,0.29418189163009334,2.897014404071443e-05,0.05524319513804383,0.0,3.5829571512666133e-07,0.0033502334374147552,0.7444784020108205,0.0,237600,1.7435487905341117e-05,0.0033191542902743635
3324.652777777778,336,34,-4.3180564690063166e-05,0.19809633879829605,0.0,0.29999102178145737,0.0038356735787533325,0.29568409136359847,8.099850563279236e-05,0.07672090205949421,0.0,-6.668994469773349e-06,0.006576529345121121,0.6148395830821453,0.0,244800,-4.984955850428283e-05,0.006699361117766677
3324.652777777778,335,35,1.535926374623657e-05,0.19977681215645537,0.0,0.33799714431639694,0.002529674247522606,0.2928885026465332,2.35578611628961e-05,0.04962318874651655,0.0,1.9107724664073634e-06,-0.0012620510666428823,0.4952055192395808,0.0,252000,1.727003598843011e-05,-0.001328588639697998
3324.652777777778,333,36,-2.7576768499221537e-05,0.20429005218436766,0.0,0.4747003519351468,0.00579081060600058,0.2804457466324234,7.363484060301673e-05,0.06752057260388436,0.0,-2.7425088825661652e-05,0.004183028299416954,0.15361050014474545,0.0,259200,-5.500185801224196e-05,0.004067791978046552
3324.652777777778,332,37,-0.000145044149367844,0.19539340499492866,0.0,0.6435600612584561,0.022774518852623268,0.2595694745071824,0.000304613022634522,0.09149550953140807,0.0,-5.963338004078916e-05,0.04348457634333976,-0.6839128381770754,0.0,266400,-0.0002046775284254582,0.0432205852544691
3324.652777777778,331,38,-6.867337404451678e-05,0.20809929999470453,0.0,0.39128312966502765,0.010198211698338554,0.28346500528260477,0.00013028826275495817,0.07603776329595009,0.0,1.0974289671785446e-05,0.02135746404421386,-0.820343800652566,0.0,273600,-5.7699084576523964e-05,0.02131833223872511
3324.5833333333335,331,39,-0.00014456072614837554,0.20609475620918805,0.0,0.36491743869842985,0.011891978689036166,0.2837895638933257,0.00011863992023000677,0.06727428823029474,0.0,-2.4619689288227854e-05,0.03590388494307205,-0.25300064171590503,0.0,280800,-0.0001691804157818542,0.035471022867908084
3324.5833333333335,330,40,-4.3480985857122605e-05,0.21230894950430382,0.0,0.18323289735223014,0.004521929271408606,0.3027094694171791,4.096823381837386e-05,0.04892653280287665,0.0,-7.207028316905289e-06,0.017807159619947905,0.6266447696113395,0.0,288000,-5.068801444504396e-05,0.017947170016668103
3324.5833333333335,329,41,-3.2845386768922385e-05,0.22529633550475986,0.0,0.12513845868816684,0.0055475518011348,0.30682443646921054,3.356054941472996e-05,0.043309102318959215,0.0,-4.5839021105753764e-06,0.015581918686474969,0.6988750729461511,0.0,295200,-3.7429288899064614e-05,0.015509471989304682
3324.5833333333335,329,42,-4.388180455786371e-05,0.2271852204637237,0.0,0.13804127322805543,0.004688031780230696,0.30634655871758704,4.715735671518072e-05,0.05441478213874337,0.0,-1.8929056990277348e-06,0.015254865875261312,0.5961814147628174,0.0,302400,-4.577470993542804e-05,0.01558541834939942
3324.5833333333335,328,43,-4.250814697432444e-06,0.22134378845768943,0.0,0.16749307777727682,0.003823413928944757,0.30425954049699516,2.2412528338318172e-05,0.04768622103625189,0.0,2.868381028284174e-07,0.004170163793720185,0.5711982742456532,0.0,309600,-3.96397674966653e-06,0.004353849917954003
3324.5833333333335,328,44,-4.847713238348657e-05,0.2325141398815645,0.0,0.18441330131572034,0.0029496864162473564,0.3031644684277356,2.7471822795562835e-05,0.052393929728765096,0.0,1.8283106077556878e-06,0.00839036901984761,0.5116344291373851,0.0,316800,-4.6648822122302396e-05,0.008398502471415941
3324.4791666666665,326,45,3.4242331544974323e-06,0.22671487986627553,0.0,0.20201403853498281,0.0036240887065436367,0.3020071729903341,7.316815743283515e-05,0.06649399756567267,0.0,1.1565321451868306e-06,0.005364837158955179,0.425681027978974,0.0,324000,4.58076508694739e-06,0.00537362577468682
3324.4791666666665,326,46,-8.403729170716427e-06,0.23047060625302412,0.0,0.18474600036781302,0.0027869469084061817,0.30309897248549433,6.60787058162861e-05,0.05935185780950758,0.0,4.199901130774123e-06,0.005464491372446309,0.46593836415145135,0.0,331200,-4.203827856261029e-06,0.005380951071131258
3324.4791666666665,325,47,-2.4296020454177908e-05,0.23498582250818062,0.0,0.20799788917333537,0.0029485246490799427,0.3015869417270182,9.727249802690144e-05,0.07231320494798224,0.0,6.537639276827727e-06,0.006111028610413622,0.4619547660767086,0.0,338400,-1.7758380767868646e-05,0.006142147891040184
3324.4791666666665,324,48,-2.565677128825437e-05,0.2269883370661625,0.0,0.34507972983570845,0.002900782320074873,0.29039482103170633,3.652801426418748e-05,0.05539123724372193,0.0,3.2583414565209136e-05,0.008254415027267587,0.4482334528886366,0.0,345600,6.9266432319177455e-06,0.008383988786030713
3324.4791666666665,324,49,-2.5548130167111695e-05,0.23524051215016736,0.0,0.5012233303924875,0.005462925992715168,0.27355209788869295,1.6849104843818473e-05,0.03517005305189058,0.0,3.184762996715463e-05,0.00908013593206763,0.25834638094224,0.0,352800,6.299500256714225e-06,0.008863581922321047
3324.58,324,50,-8.980260909087491e-05,0.214809295462947,0.0,0.6520988307041781,0.0051164793552813444,0.25569787700970964,1.6849023792445455e-05,0.04456362923636796,0.0,6.245231118410191e-05,0.018505416697275543,0.24480518308896865,0.0,360000,-2.7350297546992427e-05,0.0183175418746569
3324.58,323,51,-0.00011092644952718783,0.2275516423074499,0.0,0.5608181839495425,0.005552077940727927,0.2655486312579541,3.383917547970278e-05,0.049606884769681434,0.0,7.192358085822587e-05,0.03148760896353495,0.40775434432521696,0.0,367200,-3.900286852090826e-05,0.0312698814621757
3324.58,323,52,-0.000125394279250715,0.24231039178927266,0.0,0.40461521500120406,0.005432700689559827,0.2786611030534619,1.7823604689432633e-05,0.04417479213371518,0.0,0.0001031445736523203,0.03098932271458565,0.6514637830553862,0.0,374400,-2.2249705657968405e-05,0.030679957772246018
3324.58,322,53,-0.00019575629486884064,0.2309891012659858,0.0,0.5066120966027181,0.00949719715448875,0.2670617723338819,0.00011673242858151036,0.0822466969901016,0.0,0.00012328601264352616,0.06053125527160113,0.47696001424597056,0.0,381600,-7.24702811473998e-05,0.060059966155470754
3324.58,322,54,-0.00036675994461526977,0.22024433689635428,0.0,0.5947401769514437,0.009365690455780385,0.2510843186470724,6.18161480921663e-05,0.0695846936485617,0.0,0.00014261856967127763,0.06988054289083397,0.26784271399495463,0.0,388800,-0.00022414137534464577,0.06998323907242922
3324.58,322,55,-0.0003659466523369808,0.2232590727251831,0.0,0.6099323430819013,0.012497012051680089,0.24572531972632364,7.414979458111722e-05,0.07257104392074758,0.0,9.130176469286491e-05,0.07379354324241084,0.2599788706651125,0.0,396000,-0.0002746448871877595,0.07404650732416601
3324.67,321,56,-0.00013592146406522944,0.22619972054427737,0.0,0.49939732430749156,0.007262897507275855,0.2721347802025932,9.894375878566377e-05,0.08162220938515569,0.0,7.084362326951687e-05,0.03094435821862019,0.3116478287692738,0.0,403200,-6.507784107824104e-05,0.0314356336108969
3324.67,321,57,-0.00011005262333163674,0.23199981284756507,0.0,0.7372494654517089,0.013803242437930763,0.25238451741754064,0.00013060247572437017,0.07519639037150357,0.0,0.00017350631145234135,0.02405225920326923,-0.8588915496591537,0.0,410400,6.345369545063781e-05,0.02344303822125001
3324.67,321,58,-0.00019697873308276693,0.2246138515376619,0.0,1.0693652653759196,0.0397970933273623,0.20939370681723907,0.0003861254985347856,0.06314692684922309,0.0,-0.00039937718265618333,0.03578334911249667,-1.8013889935943816,0.0,417600,-0.0005963559127304679,0.03585735116957776
3324.67,320,59,-8.922173743175308e-05,0.229459916426531,0.0,0.4190398936194223,0.023486920122768,0.2794588222599957,0.0001955983199476463,0.10935483475897091,0.0,-0.00020605002119733566,0.08070010916812156,0.48999498785007967,0.0,424800,-0.0002952717584530876,0.08070302338013717
3324.67,320,60,-0.00011588722453737659,0.24006622735883984,0.0,0.2914196656274772,0.27170458332286207,0.2906536007258627,0.004114311991265209,0.10044852575302006,0.0,-0.0009597364826405462,0.0550556117550658,-0.511642323264054,0.0,432000,-0.001075623709561807,0.05582112082243262
3324.71,320,61,-8.898872773191109e-05,0.24065036174934848,0.0,0.12857254418096056,0.008848781800010223,0.3068045582109816,0.00013600474548530612,0.11395900776915292,0.0,-1.9948511618333198e-05,0.0719287382070192,0.6864523613145427,0.0,439200,-0.00010893723970672942,0.07308567496745912
3324.71,320,62,-1.452634392463219e-05,0.24769086245624788,0.0,0.06008300495151648,0.0068629564619461896,0.3112631514751249,6.170104332566566e-05,0.07075690445711923,0.0,-3.56037570254307e-05,0.027701471356875833,0.5057613323691975,0.0,446400,-5.01301012406125e-05,0.028302571687098377
3324.71,319,63,6.996263339397515e-06,0.24966334221855044,0.0,0.03701155316461587,0.005299481227420201,0.31272208447375943,5.3653891389516836e-05,0.06693430580110067,0.0,-1.5868781655552246e-05,0.0035409215683218447,0.5993058353189438,0.0,453600,-8.87251845332755e-06,0.0038279075948992702
3324.71,319,64,-5.457652192389793e-06,0.24825303613311714,0.0,0.036425219016253126,0.00546851077732796,0.3127669378618399,4.91056502378721e-05,0.06705712639054077,0.0,-8.993460095480239e-06,-0.004304134511346799,0.5723882207108868,0.0,460800,-1.4451112362401377e-05,-0.004447356097096215
3324.71,319,65,1.668230793993323e-05,0.25684492433591494,0.0,0.03515057620348497,0.004547804497055731,0.3128321678380645,2.942521459751499e-05,0.06919793855502372,0.0,-5.282910970150483e-06,0.005918938617879388,0.5819185714352699,0.0,468000,1.139939698869544e-05,0.005884689224931785
3324.71,319,66,1.7046451844976314e-06,0.24993334180187607,0.0,0.0339149412665043,0.003910180738917796,0.31289353778753326,4.142771690782057e-05,0.06973862308205632,0.0,-4.916781409859569e-06,0.004119093448722322,0.6457339965855632,0.0,475200,-3.2121364358387213e-06,0.004200525647217628
3324.57,319,67,-8.265908021242533e-06,0.24857796500008258,0.0,0.03590173496776038,0.003952448816131802,0.31279631498314087,4.172783132091015e-05,0.07255339815658296,0.0,-2.7182586651973423e-06,0.009746410170863827,0.6805325200160346,0.0,482400,-1.098416655082335e-05,0.009714246937297822
3324.57,319,68,4.441455612239233e-06,0.2604381757123847,0.0,0.03549445031647323,0.0042722906037393924,0.31281605477564434,4.940554090928076e-05,0.06513616083387846,0.0,1.5388681247665784e-06,0.009747500068632993,0.6811489974314946,0.0,489600,5.980323817254174e-06,0.009725865632192129
3324.57,318,69,1.222681835777112e-05,0.2556805442090309,0.0,0.05276443379842454,0.003198752147781626,0.31194308254099085,5.01492191035496e-05,0.06147011936280048,0.0,8.76290382114573e-06,-0.010088133061770005,0.633508625527223,0.0,496800,2.0989722316493326e-05,-0.010109524805566397
3324.57,318,70,5.136761918600743e-06,0.2616929251572521,0.0,0.07450632372787272,0.00299783010726359,0.3107999554181856,3.9700581409136096e-05,0.06384524368163612,0.0,1.4505010037410316e-05,-0.0052499979439118065,0.4584812200503059,0.0,504000,1.9641771819829166e-05,-0.0051689823983704425
3324.57,318,71,2.88246816730697e-05,0.25738070903414934,0.0,0.13333902243268553,0.0022037503134410873,0.3073851930326412,3.0379517124907774e-05,0.054757155955402,0.0,1.9651374787031666e-05,-0.004604730001824103,0.3134262449739787,0.0,511200,4.847605680410803e-05,-0.00475720637629897
3324.61,318,72,3.555995302481893e-06,0.23691758692857662,0.0,0.8139084006239762,0.009921126696492597,0.23032881806998332,2.0714856913264395e-05,0.04267502289931745,0.0,0.00021432040042335,-0.0023962065345376413,-2.0461341598842826,0.0,518400,0.0002178763954533567,-0.0027484428029886697
3324.61,318,73,-0.0001081821111119556,0.2174081036510567,0.0,1.4680851025997645,0.02173231144936065,0.1572957002951039,8.287226091915223e-05,0.036512004702485036,0.0,-0.0006408995294380056,0.017521467365131396,-2.9467117382396775,0.0,525600,-0.0007490816408271856,0.016449868266070207
3324.61,317,74,-0.0003177152802626407,0.24203098590746916,0.0,0.7057841762592868,0.021069674113286037,0.24881529432066063,0.00012967256344635736,0.0709534290786241,0.0,-0.0001521102600834494,0.09286864083930456,-1.3381576780359896,0.0,532800,-0.00046982554224000306,0.09210596775744487
3324.61,317,75,-0.0002766207547459465,0.2374292409520537,0.0,0.7360466998673622,0.021548546509587197,0.24354257787740424,0.00017093855255689776,0.10159973501759981,0.0,-0.00012445555860833172,0.06679871061491588,-0.2868105230090164,0.0,540000,-0.0004010763164621624,0.06716033429380447
3324.61,317,76,-0.00030613175985399343,0.24398540419324366,0.0,0.5150566395285425,0.043483723116353505,0.26783430524466056,0.00044979814802972536,0.1312166199489206,0.0,-0.0004822922670722575,0.11197427922899211,-0.6706172004294774,0.0,547200,-0.00078842403083948,0.1117246168364017
3324.61,317,77,-0.0004949311320324365,0.23481614285636512,0.0,0.6857385398149884,0.04943452068283338,0.25050413492534845,0.0005769643589746679,0.103965979964428,0.0,-0.0004195949058266328,0.12139296678298955,0.06275576708729938,0.0,554400,-0.0009145260368450421,0.12091209294964317
3324.48,317,78,-0.0005085836622278915,0.2452272281982991,0.0,0.5595696040246854,0.06891934094868309,0.2621414827084336,0.0013934577503601352,0.23884777004303281,0.01,-0.0003812203012025505,0.15794734856931777,-0.7269712852430407,0.0,561600,-0.0008898039560028129,0.15802931453914396
3324.48,317,79,-0.00018629004542769202,0.24726849573353926,0.0,0.5925327275652024,0.029558023094434966,0.26606105249789025,0.0007170030873203359,0.2610217879360749,0.01,0.00013012245839463558,0.07099453278683035,0.6751948237087991,0.0,568800,-5.616758347969155e-05,0.07217079990866801
3324.48,317,80,-0.00015161016852184662,0.2384126150619889,0.0,0.7065640266760002,0.06614060403809233,0.24431378738865964,0.0010491354315027345,0.2860080717538025,0.01,-0.0008945155656112704,0.11741229973227112,-0.21089790059460525,0.0,576000,-0.0010461257400701078,0.11432930272026358
3324.48,317,81,-0.0002880355607200238,0.2573236788415089,0.0,0.16531144027516895,0.11300614688427978,0.2985158516758333,0.008492561641612962,1.0950151801544918,0.01,2.7393441134168233e-05,0.3479870075568873,-0.725241443874344,0.0,583200,-0.0002606421279622564,0.35024325478028645
3324.48,317,82,-0.0012653348554248233,0.24797534630718557,0.0,0.6591838836426587,0.0525588269353424,0.25745096524606653,0.0013350963994041196,0.27968336544410394,0.01,-0.0004220104478184384,0.02436686958422834,-0.7670356514277281,0.0,590400,-0.0016873453081684097,0.024565945756664778
3324.48,316,83,-0.00018094897040187098,0.249978370509411,0.0,0.45598436408725485,0.052536985032192396,0.2746933938243559,0.0007543534914653748,0.27527640497257744,0.01,-0.0005806022214723159,0.07436147870811284,-0.8576798525767982,0.0,597600,-0.0007615511905889011,0.07406330698834998
3324.53,316,84,-0.0001201852198552467,0.2588616445382672,0.0,0.23028239386170984,0.02414533280664225,0.2959624224581889,0.0005596743907991035,0.23977345231063069,0.01,-0.00029208298768571423,0.07444094610980724,0.36953339240853744,0.0,604800,-0.0004122682062657329,0.07459350109791439
3324.53,316,85,-0.0001049289005744947,0.2569711578004653,0.0,0.22586162882635286,0.02032085760822542,0.29655128083295296,0.0004552265439208477,0.212585942826219,0.01,-4.470209070124723e-05,0.02319760516301603,0.5808204572281194,0.0,612000,-0.00014963099136397186,0.024131393062042268
3324.53,316,86,8.401066779937482e-06,0.2625081140315765,0.0,0.14937057257842265,0.016954968791174363,0.30423063179297966,0.0007610705426944113,0.312469761063752,0.01,-4.090145888964673e-05,-0.05207463063388353,0.6493990798466563,0.0,619200,-3.250039270269939e-05,-0.05150085099993278
3324.53,316,87,-4.374537397898448e-05,0.26656673124159486,0.0,0.14117594528198107,0.013986684352943033,0.3046521549803053,0.0004794701767486736,0.25171702248755234,0.01,-0.0001414389995792596,-0.0005617248081849903,0.5650926817452581,0.0,626400,-0.00018518437293828943,-0.0017753927312022962
3324.53,317,88,-3.396109088655631e-06,0.2690522413878213,0.0,0.15634687156519958,0.012813079798704798,0.30323583681313765,0.0005303613547065217,0.25375901773682835,0.01,-1.4119011879385735e-05,0.0089290060993794,0.5352179045856945,0.0,633600,-1.7515121746250475e-05,0.009886458424106608
3324.5,317,89,-4.076306776955645e-05,0.267618881594094,0.0,0.2783390663829558,0.019779503488078762,0.2903073791852073,0.0005543130442832816,0.2829909844341732,0.01,-5.1125763548172135e-06,0.008828746365918903,0.3733079275749031,0.0,640800,-4.587564478908592e-05,0.008175749627195136
3324.5,316,90,0.00016389184517254547,0.26369121001136525,0.0,0.32775121302102456,0.01944051477862269,0.2859375200739928,0.0004995604205716684,0.22522698612474693,0.01,-0.00025929384626412064,0.0063770283375183855,0.559460122451265,0.0,648000,-9.540200235291996e-05,0.00611310492307576
3324.5,316,91,-0.00017029528816329904,0.25738334654697353,0.0,0.2824512418122992,0.015268333427796404,0.2897749970658195,0.0006217386854537863,0.2696376469948639,0.01,-4.276896291584404e-05,0.043090511725749826,0.4863789314220821,0.0,655200,-0.00021306425167173822,0.0434174808426155
3324.5,316,92,1.3255843258729341e-05,0.2714435860913868,0.0,0.11782397229931336,0.008675475036268414,0.30639049783513883,0.0003114733005815259,0.17445404312427337,0.01,-1.1395371558791577e-05,-0.010691559954187795,0.6162973877978245,0.0,662400,1.8604722730602227e-06,-0.010933928060190636
3324.5,316,93,8.841881295341523e-05,0.27234886744409487,0.0,0.1533780497773772,0.009804289423252916,0.3023688565576991,0.00024350553223036463,0.15342152707069306,0.01,-4.887590272731585e-05,-0.009637032423892014,0.23246886055542051,0.0,669600,3.954291426465013e-05,-0.00974412754392938
3324.5,316,94,0.00014145323553997944,0.2654568787437504,0.0,0.5271186639687845,0.020388926648334995,0.25988316699330294,0.0005121152255933914,0.24143065102548686,0.01,-2.0609606872640735e-05,-0.05026926476409056,-0.6336249722225009,0.0,676800,0.0001208436270061967,-0.049477155191356335
3324.57,316,95,9.933246068677302e-05,0.2672104809671719,0.0,0.4080185031894811,0.023875859256036174,0.27351834881321463,0.000562346774442129,0.24273135243294142,0.01,-0.00039130014147963765,-0.008149057897746687,0.09265063784898274,0.0,684000,-0.0002919676812087913,-0.00829986989595921
3324.57,315,96,-1.6504506609026915e-05,0.27262367905605406,0.0,0.1867354112790119,0.023069507666504698,0.29809959497756117,0.0006441340444488576,0.2583339458408337,0.01,-0.0001371367060686589,0.006903767831675119,0.5897636174587976,0.0,691200,-0.00015364121317116758,0.007441781514502717
