epoch_idx,grad_norm,avg_q_selected,frames,PMM:episode_rewards,fps,model_prob_std,q_loss,policy_entropy,avg_q_retraced,policy_loss,episode_length,policy_gradient_bias_correction,P01:episode_rewards,explained_variance,rollout_prob_std,advantage_norm,P09:episode_rewards,policy_gradient_loss
447,1.474652566557063e-05,-2.1496826677655667e-05,3218400,0.0,305,0.007580349524480798,6.585438022627896e-09,2.19489517656899,-2.0720819300973383e-05,5.939495601323428e-07,3324.82,2.345161239477698e-09,0.0,-inf,0.00746167325953677,0.0006805173140864546,0.0,5.916044007781065e-07
448,1.0314409633427845e-05,-1.791600302885132e-05,3225600,0.0,306,0.0075851345062625435,3.966318378514068e-09,2.194892289278999,-1.7197149091294877e-05,3.2942708786423383e-07,3324.82,-9.513640099348208e-10,0.0,-inf,0.007469708903596575,0.00048673700042611146,0.0,3.303784487528556e-07
449,1.4852943946025958e-05,-1.2426420254323531e-05,3232800,0.0,306,0.007601669712445486,8.084102524423215e-09,2.1948820425404443,-1.119360304025057e-05,5.677855854525575e-07,3324.99,-2.0576620367718647e-10,0.0,-851120722709.1332,0.007474664822633491,0.0006937901860221225,0.0,5.679913458368086e-07
450,9.511119639434909e-06,-4.650527016864917e-06,3240000,0.0,306,0.0076025788766772556,3.521823881555718e-09,2.1948815380592306,-3.632652789671681e-06,2.485553705428619e-08,3324.99,6.383868901138759e-10,0.0,-inf,0.007472922561186585,0.0004463965501248386,0.0,2.421715083422589e-08
451,1.0459969889625872e-05,-1.3821835145557224e-06,3247200,0.0,306,0.007618673090815603,3.996806344104458e-09,2.194872398669758,-2.623650290691746e-06,-1.2547489967814438e-07,3324.99,2.18128106720607e-09,0.0,-618057200775.318,0.0074834912010313314,0.0004764266228129923,0.0,-1.276561836828351e-07
452,1.2970425557748311e-05,-9.007035848747717e-06,3254400,0.0,306,0.007616122805146333,5.0478398332179275e-09,2.194873048631602,-8.103547514601873e-06,7.717756312962847e-08,3324.99,1.0970079553101898e-09,0.0,-inf,0.0074853781072876215,0.0005992539114896769,0.0,7.60805570169186e-08
453,1.3264583388133287e-05,-4.953423353294862e-06,3261600,0.0,306,0.007623342751142219,5.395793721762087e-09,2.1948684696267575,-4.898532606978207e-06,3.3154011435315917e-07,3324.99,1.41417220208754e-10,0.0,-inf,0.007478383778282089,0.000604736834243636,0.0,3.3139869829558735e-07
454,1.4468323001165837e-05,-4.835763661870096e-06,3268800,0.0,306,0.007616688168469678,6.875790032536954e-09,2.1948726249371893,-4.059289560657335e-06,9.5366090785203e-08,3324.99,2.4680491636269795e-10,0.0,-1034453934036.1113,0.007484481256435474,0.0006750806636966177,0.0,9.511929015638634e-08
455,1.0918037205140954e-05,-8.816075585714082e-07,3276000,0.0,306,0.007620358323652504,4.588777478267481e-09,2.1948700566140436,-1.3106142318240378e-06,1.9922296057838115e-07,3324.81,2.0440673092639663e-11,0.0,-inf,0.007490440529645496,0.0005135744168732332,0.0,1.9920252160899297e-07
456,1.168090921426303e-05,-7.361993131965392e-06,3283200,0.0,305,0.007624723409867978,3.972785345233077e-09,2.1948682173187772,-8.33362646100492e-06,4.514408176849017e-08,3324.81,1.2025510019861548e-09,0.0,-1717906589130.553,0.007494355310235055,0.0005286144048540424,0.0,4.394152427457058e-08
457,9.904753240113471e-06,-5.826622256407252e-06,3290400,0.0,306,0.007620807181847918,3.563515405937713e-09,2.194870165677928,-5.222802878642159e-06,2.9184899271881975e-07,3324.81,2.93637917010545e-10,0.0,-inf,0.007495748457195798,0.0004677097216699005,0.0,2.915553585246351e-07
458,1.5026404174529108e-05,-5.221222328059272e-06,3297600,0.0,306,0.007619402625089236,7.266096501237413e-09,2.194870653467835,-5.456295909900207e-06,1.2243524915698766e-08,3324.81,1.2519281896774447e-09,0.0,-185735217599.47937,0.007501413401828527,0.0006885770520794372,0.0,1.099159833772609e-08
459,1.1065002456444436e-05,-1.2772295364096895e-06,3304800,0.0,306,0.0076156616496617,3.888617877418848e-09,2.194872780480082,-1.1954369244692757e-06,-1.371082119782326e-07,3324.81,-3.6588322291948083e-10,0.0,-inf,0.007497142022697344,0.0005367730507702242,0.0,-1.3674233170879985e-07
460,1.4243447690983344e-05,5.95541649033974e-07,3312000,0.0,306,0.0076364080267514855,7.337137374751348e-09,2.1948599974503593,1.1113675467420253e-06,-7.282609370958446e-08,3324.7,2.815754858400472e-09,0.0,-691993529099.9156,0.00750890718858009,0.0006623931211865443,0.0,-7.564185012301362e-08
461,1.0386117995903011e-05,3.555627522804114e-06,3319200,0.0,306,0.007639777145155079,4.1120891666965176e-09,2.194857968634398,2.8106023617246187e-06,-4.571384578409384e-07,3324.7,1.1643043336137737e-09,0.0,-inf,0.007512481555388255,0.00046746649387321596,0.0,-4.5830276090914617e-07
462,1.0864694177008002e-05,4.368144033682301e-06,3326400,0.0,306,0.00765539766274063,4.371471643601576e-09,2.1948490882762757,4.885159914588022e-06,-1.3050125563389993e-07,3324.7,8.763173281393043e-10,0.0,-inf,0.007515118170958868,0.0005145819689779939,0.0,-1.3137756501244745e-07
463,1.166871265819176e-05,2.2273840480132343e-06,3333600,0.0,305,0.007655052614636058,4.885442180174506e-09,2.1948483829744276,1.8895655365980552e-06,-4.523931602122562e-08,3324.7,9.264944974769225e-10,0.0,-inf,0.007509497236281821,0.0005303946260603047,0.0,-4.616581053371956e-08
464,1.345218074414688e-05,-4.9250544456110575e-06,3340800,0.0,305,0.007663545346018236,5.636384811481135e-09,2.1948431776182304,-5.040203596381326e-06,1.9094211122927869e-07,3324.7,3.822885270377393e-09,0.0,-inf,0.007523231756405416,0.0006087304212956718,0.0,1.8711922207052598e-07
465,1.45095238580086e-05,-2.6095292332015322e-06,3348000,0.0,306,0.007666659637098077,8.271436154880856e-09,2.1948410385500186,-2.200529529190382e-06,7.865758972523184e-08,3324.7,-2.885787496792854e-10,0.0,-inf,0.007534351779983216,0.0006668788199041106,0.0,7.894617376421653e-08
466,1.148712117379534e-05,1.3749031112739486e-06,3355200,0.0,306,0.007646083782467666,5.753367113604697e-09,2.194853869458986,7.014652910943901e-07,-1.588479353150988e-08,3324.56,2.1933359073108769e-10,0.0,-inf,0.007525722937111462,0.0005257428698399839,0.0,-1.6104124247321444e-08
467,1.1077246583429035e-05,9.219556174233175e-07,3362400,0.0,306,0.007625778565767206,3.88711786549323e-09,2.194867289343839,1.1762546504456851e-06,3.7540072781776704e-07,3324.56,2.5312838370786884e-11,0.0,-inf,0.007526924663504201,0.0005048241985812677,0.0,3.7537542136176526e-07
468,1.0751219619543006e-05,4.8167404141379e-06,3369600,0.0,306,0.0076202596689293545,4.168653679723149e-09,2.1948700474746645,5.4345494568338345e-06,-2.9755671140937884e-08,3324.56,1.1273471326401288e-09,0.0,-inf,0.007525506958737477,0.000498446474399768,0.0,-3.088301503293236e-08
469,1.1365339934656093e-05,8.205224802776441e-06,3376800,0.0,306,0.007618033283651269,4.302850084672318e-09,2.1948711207808644,8.648983766337306e-06,-3.5532439797206685e-08,3324.56,1.4356942453733348e-10,0.0,-inf,0.007522679496391444,0.0005343685822919885,0.0,-3.567601032175263e-08
470,9.63330207852313e-06,1.6798562534032747e-05,3384000,0.0,306,0.007625552165018957,3.5851777640490795e-09,2.1948662512359163,1.7415012694885133e-05,-3.872213894998893e-07,3324.56,1.7653087714943964e-09,0.0,-inf,0.007527466355102315,0.00045958596908634257,0.0,-3.8898669714006206e-07
471,1.2999512280171785e-05,1.5366884280093287e-05,3391200,0.0,306,0.007648556769915448,5.372913740345719e-09,2.1948520148115818,1.4997766328436291e-05,-3.866506327611044e-07,3324.49,1.5332152958209547e-09,0.0,-inf,0.0075386942168833215,0.0006164017821283392,0.0,-3.8818385161095107e-07
472,8.807280666988801e-06,1.0109714254264462e-05,3398400,0.0,306,0.007651349532001568,3.6132175543830383e-09,2.1948502636933456,9.474929959990748e-06,-3.068712397651819e-07,3324.49,7.431183742557528e-10,0.0,-inf,0.007541747710706971,0.00041806683229129933,0.0,-3.0761435791285727e-07
473,1.218003297084209e-05,1.1717059386588815e-05,3405600,0.0,306,0.00766047423003271,4.2367448587428606e-09,2.1948453636207272,1.1932606508231574e-05,1.0875426035424895e-08,3324.49,2.5348229232445625e-09,0.0,-103375489826.07762,0.007550010391481458,0.0005502327629178472,0.0,8.340603745253064e-09
474,1.1598636849430445e-05,1.2828006124274387e-05,3412800,0.0,306,0.007655412841288904,4.803928947315225e-09,2.1948472191511637,1.156922319730422e-05,-2.0423374130029876e-07,3324.49,3.101675767063182e-10,0.0,-inf,0.007549952651477522,0.0005317503031625662,0.0,-2.045439109928391e-07
475,1.2812218243575432e-05,8.275352888669525e-06,3420000,0.0,306,0.007669383483290889,5.8614335168105025e-09,2.1948385948983447,8.550949454717419e-06,-2.2384955655650365e-07,3324.49,3.6093346067415888e-09,0.0,-inf,0.007550899096827451,0.0005894392655608781,0.0,-2.2745889251538459e-07
476,1.4631030111168053e-05,1.4050456039874901e-05,3427200,0.0,306,0.0076823340804394935,6.9929955602678835e-09,2.194830380943087,1.422989717215743e-05,-1.1578989149145932e-07,3324.49,2.220046446486149e-09,0.0,-inf,0.0075600837202491385,0.0006795874980991753,0.0,-1.1800993839810792e-07
477,1.142725543778492e-05,1.6391856403519914e-05,3434400,0.0,306,0.007673774895137522,5.155126380163761e-09,2.19483574754662,1.6204682602594606e-05,-2.86929482518977e-07,3324.5,-2.8114172660103287e-09,0.0,-inf,0.0075636880756010895,0.0005181163395671033,0.0,-2.8411806638796703e-07
478,1.1999260623507986e-05,1.591054108881128e-05,3441600,0.0,306,0.007681918595313889,4.330982335790681e-09,2.194831314222523,1.5280992603130647e-05,-1.3963787089502184e-07,3324.5,1.2500312201908228e-09,0.0,-320802316625.7512,0.007558538682891853,0.0005584987921672918,0.0,-1.4088790228923144e-07
479,9.784464310011063e-06,1.4778151183622583e-05,3448800,0.0,306,0.007675381862366246,3.247209243075963e-09,2.1948351853959776,1.5238242734653194e-05,-3.7361249756066813e-07,3324.5,1.4534766528654796e-09,0.0,-inf,0.007560209718843301,0.0004600451941411436,0.0,-3.750659693059686e-07
480,1.1961058185623484e-05,1.564205612576116e-05,3456000,0.0,306,0.007669983055860189,4.241705286326941e-09,2.194838019931127,1.4791220645754891e-05,-4.53132866132394e-07,3324.5,9.612407560670494e-10,0.0,-inf,0.00755949235223751,0.0005593708625598184,0.0,-4.5409410467308067e-07
481,9.742782953902234e-06,1.2468220984775536e-05,3463200,0.0,306,0.007666264620789106,3.62607123565473e-09,2.194840266070382,1.1975518088173435e-05,-3.778538652501479e-07,3324.5,-6.073897894970073e-10,0.0,-inf,0.007563057527408146,0.0004657440611627036,0.0,-3.7724647619335877e-07
482,1.477785419673742e-05,8.213339512718885e-06,3470400,0.0,306,0.007665350967322146,7.666239519750033e-09,2.1948407791657427,8.81444710834091e-06,1.02347565644192e-07,3324.51,1.4228434262409635e-09,0.0,-30698320931.949608,0.0075677948553181645,0.000699066527201434,0.0,1.0092472006087413e-07
483,1.0986064557772532e-05,1.434018800449121e-05,3477600,0.0,306,0.0076580028480558076,4.513849779706812e-09,2.194845192664916,1.46844725482635e-05,-4.4524526120397814e-07,3324.51,-1.0022672551970702e-09,0.0,-inf,0.007562157523686946,0.0005023235076107295,0.0,-4.442429909308186e-07
484,1.1431307125648108e-05,2.0602318770226778e-05,3484800,0.0,306,0.007680925486861097,4.086872722898587e-09,2.194831840785551,2.0241748321845145e-05,-5.340098128852142e-07,3324.51,-6.237892899152731e-10,0.0,-54201251711.859055,0.0075816551320298025,0.0005286126673309868,0.0,-5.333860237806925e-07
485,1.0113489566988312e-05,1.188319341327517e-05,3492000,0.0,306,0.007673081041737863,3.5047598922109983e-09,2.194835630370487,1.1384599186160327e-05,-3.2685873191988425e-07,3324.51,1.0664638327145352e-09,0.0,-inf,0.0075776002452775885,0.00047369762583466396,0.0,-3.279251957597581e-07
486,1.3195765409803396e-05,8.921431030234404e-06,3499200,0.0,306,0.007672909172103991,4.770610038143187e-09,2.194835763848017,9.412341546058385e-06,-5.995275999006979e-08,3324.51,-4.3731750229359356e-10,0.0,-169433230388.27103,0.007583596740317131,0.000616253999132002,0.0,-5.951543896367611e-08
487,1.2997004456074015e-05,1.3897823987992534e-05,3506400,0.0,306,0.0076840155217155984,5.854994652295906e-09,2.1948289134168117,1.3759082155842113e-05,-1.4611720370482314e-07,3324.51,-2.105610725142237e-09,0.0,-inf,0.007585890071531856,0.0005671663115580451,0.0,-1.440115979047231e-07
488,1.3816696289838224e-05,1.2136773408813e-05,3513600,0.0,306,0.007696418884055068,7.1338343698864366e-09,2.1948212241464193,1.2406212763170078e-05,-1.3657250757744039e-07,3324.64,-2.8411388978400722e-09,0.0,-inf,0.007595385146430797,0.0006179199855577938,0.0,-1.337313695299798e-07
489,1.2331963863062243e-05,1.6799869525216528e-05,3520800,0.0,306,0.007697076265122396,4.99491274490131e-09,2.194821425736266,1.6719658689418463e-05,-2.6595688274174204e-07,3324.64,-1.077148612303214e-09,0.0,-inf,0.007596188292311377,0.0005559819773043182,0.0,-2.6487973692500315e-07
490,1.0154636153582135e-05,1.5054168156024295e-05,3528000,0.0,306,0.007697079576078862,3.720343089160709e-09,2.194821358663695,1.4518627192970484e-05,-2.3055637503846228e-07,3324.64,8.503847666376889e-10,0.0,-588931301265.7856,0.00760260542167262,0.0004749983968381024,0.0,-2.3140676949978413e-07
491,1.2792168186819745e-05,7.59854988259562e-06,3535200,0.0,306,0.0077155434227888535,5.200789629301207e-09,2.1948092812331264,7.534418773289554e-06,-3.6854240073060527e-07,3324.64,-1.4589351435614075e-09,0.0,-620014066661.7358,0.007612237340983781,0.00061158823521006,0.0,-3.6708346532653183e-07
492,9.946296802968117e-06,1.333442079090606e-05,3542400,0.0,306,0.007725314036456415,3.3818657596903898e-09,2.1948031077971537,1.4311965711053672e-05,-3.76945424484077e-07,3324.64,-7.109778869829614e-10,0.0,-inf,0.0076139974689219524,0.00048747142333410774,0.0,-3.7623444514048296e-07
493,1.486674288851235e-05,1.654534426268068e-05,3549600,0.0,306,0.007741702319672281,6.656087642047954e-09,2.194792886114625,1.6065482222142306e-05,-3.946614354852292e-07,3324.74,8.41886109940963e-10,0.0,-6134045909.836409,0.007615941685862178,0.0006990148451268549,0.0,-3.9550332016759657e-07
494,1.0732953875595659e-05,1.5361569750031402e-05,3556800,0.0,306,0.007723646204317899,3.346535448643034e-09,2.1948040225882552,1.4681594567152045e-05,-3.767854995659864e-07,3324.74,-2.0676089966903446e-10,0.0,-inf,0.007617567938471598,0.0004996685548130693,0.0,-3.765787387103284e-07
495,1.0395035160052524e-05,1.2007558731199796e-05,3564000,0.0,306,0.007726030222401417,2.9233410592104298e-09,2.1948035598400404,1.185131998089861e-05,-1.948655419331447e-07,3324.74,4.4624007700236255e-10,0.0,-4453803634.836868,0.0076201501278953246,0.00048102641765887386,0.0,-1.953117847942204e-07
496,9.80244358839429e-06,1.4061261659343657e-05,3571200,0.0,306,0.0077307917939085985,3.8808677570356395e-09,2.1947997895830698,1.4439843754197045e-05,-5.521199995179478e-07,3324.74,-3.7177813687698825e-11,0.0,-357824026009.1686,0.0076237456617903095,0.0004527291153164903,0.0,-5.520828256936865e-07
497,1.1165324210509851e-05,1.6410542338306443e-05,3578400,0.0,306,0.007723956883723363,4.1674425544559846e-09,2.1948038500054285,1.6864986120670682e-05,-3.3910856158368235e-07,3324.74,-1.6012753944736759e-09,0.0,-inf,0.007622699410755508,0.0005374917734425198,0.0,-3.375072836853213e-07
498,1.006931392611541e-05,1.962489599738171e-05,3585600,0.0,306,0.007720602679592385,3.558310079575532e-09,2.194805922076185,1.9424987226461034e-05,-8.075120389220795e-07,3324.74,1.0989910808167583e-09,0.0,-inf,0.007621230615140308,0.0004679066944769453,0.0,-8.086110281232269e-07
499,1.2437127085468117e-05,2.067935558084919e-05,3592800,0.0,306,0.0077194882727846525,4.964194901275454e-09,2.1948065739428557,2.1187924804163854e-05,-4.62064722244898e-07,3324.61,5.908179709254621e-10,0.0,-inf,0.007626902291873992,0.0005785075107917297,0.0,-4.6265553828127455e-07
500,9.362503343954917e-06,2.4218911921851696e-05,3600000,0.0,306,0.007715285054294678,3.272966979230019e-09,2.194809322180571,2.382511900731799e-05,-4.31357097699496e-07,3324.61,-7.581327616045139e-10,0.0,-inf,0.0076306088763860745,0.00044452678045571003,0.0,-4.305989657545957e-07
501,8.928234857045005e-06,1.6531015792519678e-05,3607200,0.0,306,0.007727578732741889,2.682599058519081e-09,2.1948020180634087,1.61098353917397e-05,-3.972130989089945e-07,3324.61,-6.050885050672662e-10,0.0,-inf,0.007632425803766294,0.0004261205925808918,0.0,-3.9660801238985654e-07
502,1.0124080699253517e-05,6.551955255491006e-06,3614400,0.0,306,0.0077282993439104514,3.2564990007186208e-09,2.194801006534743,5.9545230115125905e-06,-2.077371109788907e-07,3324.61,-5.441926357028331e-10,0.0,-inf,0.007630152644992378,0.0004812042241476753,0.0,-2.071929188774915e-07
503,9.242546583354917e-06,6.812301242523387e-06,3621600,0.0,306,0.0077443596225210826,3.0368206109302915e-09,2.194790783211438,7.79904696872059e-06,-1.8577312275820862e-07,3324.61,-9.061613817329192e-10,0.0,-inf,0.007638692219575111,0.00043504206104404424,0.0,-1.8486696171886307e-07
504,1.2927546732382747e-05,1.3632691565519758e-05,3628800,0.0,306,0.007754340284978471,5.6586550767754415e-09,2.194784538470054,1.3041875847368684e-05,-4.008667153800532e-07,3324.68,1.2323908643077226e-09,0.0,-37167877335.61947,0.007650152270705468,0.0006302322448288853,0.0,-4.0209910392962455e-07
505,8.048127440097014e-06,1.1038770735944252e-05,3636000,0.0,306,0.007736864360960979,2.692870576729739e-09,2.1947954006674433,1.1396200283566969e-05,-1.692155980762984e-07,3324.68,-5.645081813215961e-10,0.0,-inf,0.007649651559657373,0.0003758405277662758,0.0,-1.6865109240565986e-07
506,1.0676474291783195e-05,1.4668959111383902e-05,3643200,0.0,306,0.0077468970908399016,3.5962173030694003e-09,2.194790074513072,1.380770484835377e-05,-2.2527453416237528e-07,3324.68,-7.01321483143161e-10,0.0,-32705396525.42843,0.007654659275609812,0.0005002862448121095,0.0,-2.2457321367744418e-07
507,1.0708190468869163e-05,9.324970207655928e-06,3650400,0.0,306,0.00774853276420833,3.6572238748915946e-09,2.194787998448604,9.614111838403452e-06,-2.520606434185502e-07,3324.68,-4.5914115275229256e-10,0.0,-inf,0.007646309861989702,0.0005000334472664048,0.0,-2.5160150196024604e-07
508,1.2380348932058205e-05,1.2849030711503446e-05,3657600,0.0,306,0.007738029753285076,4.6812777556737715e-09,2.194794548434798,1.299272858921775e-05,-1.9592491935698807e-07,3324.68,-7.956954009559805e-10,0.0,-25594339794.45683,0.0076537433071870295,0.000603360283121133,0.0,-1.9512922731337284e-07
509,1.0635033062932233e-05,1.1956644425070962e-05,3664800,0.0,306,0.007742599779314967,4.023350985672015e-09,2.1947917970589232,1.1036065989679225e-05,-3.711937139933096e-07,3324.68,-3.088537307188475e-11,0.0,-inf,0.007653655185463972,0.0005117717726445863,0.0,-3.71162826215542e-07
510,1.1896853807086813e-05,1.8834613810944072e-06,3672000,0.0,306,0.007756261724963901,5.8043768657656336e-09,2.194783182163087,1.0128825773110109e-06,-1.198525433313399e-07,3324.6,-8.734255650281027e-10,0.0,-inf,0.007669921058658807,0.0005598027020739632,0.0,-1.1897911455767698e-07
511,1.0446503860301356e-05,2.0099777239440012e-07,3679200,0.0,306,0.007756962419586985,3.5868833548058914e-09,2.194782905825461,-3.194661893254265e-07,-1.675450124760943e-08,3324.6,-8.054258014426931e-11,0.0,-inf,0.007669480830440391,0.00048608104036873746,0.0,-1.6673956629416124e-08
512,9.779239316314398e-06,4.0371223574479884e-07,3686400,0.0,306,0.007747826777200249,3.43972931038123e-09,2.194789271023538,5.776723201688792e-07,-2.765899077967678e-08,3324.6,-1.9367688531778475e-10,0.0,-inf,0.0076711079428679555,0.00044448395206559907,0.0,-2.7465312122655067e-08
513,1.0474988664335096e-05,-2.549718017702969e-06,3693600,0.0,306,0.00774275705247265,3.623645097536623e-09,2.1947915110512386,-2.5643475385001387e-06,1.0758640809255643e-07,3324.6,-1.114639494606624e-09,0.0,-inf,0.007664724189939628,0.0005179879817493109,0.0,1.0870104960380461e-07
514,9.350503015201236e-06,-1.301345389512589e-06,3700800,0.0,306,0.007740362444892525,3.247214708624144e-09,2.194792913444459,-1.451274059806915e-06,-4.846246327323767e-08,3324.6,-3.834086288745287e-10,0.0,-inf,0.007665565383661213,0.0004524819462136744,0.0,-4.807905944296624e-08
515,1.3099053044249343e-05,-2.729889047414837e-06,3708000,0.0,306,0.007744871783868207,5.110098424242298e-09,2.1947901945833177,-2.6207082001929916e-06,2.0280194099177792e-07,3324.65,-1.9950849052682579e-10,0.0,-4454534373277.596,0.007679033791429658,0.0006307093531976252,0.0,2.0300144745272237e-07
516,9.897682449179426e-06,2.0193794600378362e-07,3715200,0.0,306,0.0077371311673916695,3.6101562425128966e-09,2.1947950584737086,1.0538780050361135e-07,3.210897465518795e-07,3324.6,-2.6068341665356846e-10,0.0,-inf,0.007672876774181893,0.0004525013926002373,0.0,3.2135043214425133e-07
517,9.704024490084803e-06,1.7568651147062804e-06,3722400,0.0,306,0.007743146043965623,3.232897452451133e-09,2.1947919785408745,1.8773502802700151e-06,-9.275924452333854e-08,3324.6,1.750496887447622e-10,0.0,-inf,0.007681115581173569,0.0004646566571534273,0.0,-9.293429184156636e-08
518,9.902277978079614e-06,5.047531656628362e-07,3729600,0.0,306,0.007740407570557196,3.6478209830306944e-09,2.1947929557416805,-2.846123670416616e-07,-3.4971382924966614e-08,3324.6,-5.0144163816481684e-11,0.0,-inf,0.007675640013785883,0.00045949977806201823,0.0,-3.492123844780113e-08
519,1.277183195675593e-05,-7.5957176250472025e-06,3736800,0.0,306,0.007750432671828553,4.69263433256874e-09,2.194786487974302,-7.878559417974966e-06,3.674454028562021e-07,3324.6,3.4644993213423246e-10,0.0,-57313709998.61522,0.007683462516893867,0.0006318080387096699,0.0,3.670989526065045e-07
520,1.1156512466528754e-05,-7.44364511112913e-06,3744000,0.0,306,0.007763185997052542,4.259961734111552e-09,2.1947783140089143,-6.344570475752442e-06,2.3731213532075704e-07,3324.6,-4.111328652301979e-10,0.0,-inf,0.00768890892120975,0.000522867830679988,0.0,2.377232641826934e-07
521,1.3332763371732295e-05,7.958907291725625e-06,3751200,0.0,306,0.0077659133646240525,6.493786218494447e-09,2.1947764196187736,8.353378314156831e-06,-1.8947406832498227e-07,3324.6,1.373310112827021e-09,0.0,-inf,0.0076997968101031366,0.0006108662935491779,0.0,-1.90847379676616e-07
522,9.538801781207346e-06,1.271709549192329e-05,3758400,0.0,306,0.0077591937512625,2.969821268574505e-09,2.1947809701937215,1.2948399317051722e-05,-8.538153874491662e-08,3324.6,-4.604706628940419e-10,0.0,-inf,0.0076948959256643076,0.00044470013048176593,0.0,-8.492106928474167e-08
523,9.810985963386313e-06,1.5191956671714775e-05,3765600,0.0,306,0.007751542492424724,3.23588634656473e-09,2.1947865972001717,1.4973758702436745e-05,-3.365182178595283e-07,3324.6,-3.6060230302883486e-10,0.0,-inf,0.007698163225724504,0.00046715530718212405,0.0,-3.36157613704503e-07
524,1.1187268669255695e-05,1.3492463385304407e-05,3772800,0.0,306,0.007759105930765154,4.471171797197784e-09,2.194780769594132,1.3002899920677549e-05,-1.988976314883646e-07,3324.6,5.955195446152818e-10,0.0,-835395992884.6187,0.007698810075794067,0.0005245232350403322,0.0,-1.9949314535496705e-07
525,1.0497739010093056e-05,9.474982508182528e-06,3780000,0.0,306,0.007759821917535245,3.728187297148833e-09,2.194780263856605,9.342198152780452e-06,-1.1054638160522421e-07,3324.6,9.446232182376757e-11,0.0,-311989952444.64734,0.0076963873876125695,0.0005069690556826911,0.0,-1.1064084292229945e-07
526,1.3628459552650403e-05,1.2007148302346749e-05,3787200,0.0,306,0.007772162926072876,6.106277307919669e-09,2.1947723086107347,1.2659991266897152e-05,-1.9688066753850317e-07,3324.6,2.2845130051202454e-10,0.0,-inf,0.007706284209779123,0.000656582356991974,0.0,-1.971091114888204e-07
527,1.0519262196369868e-05,1.9062894144799287e-05,3794400,0.0,306,0.00777339254605717,3.949528723275858e-09,2.194771674795756,1.8923563970279895e-05,-6.295542561908884e-07,3324.63,2.6801698823370883e-10,0.0,-inf,0.007706635465350237,0.0004909852868503268,0.0,-6.298222701029747e-07
528,9.218314734627682e-06,2.0418197623762857e-05,3801600,0.0,306,0.007766442059504765,2.814642350759267e-09,2.194776797666752,2.0283528126715742e-05,-5.235346423297363e-07,3324.63,-7.968148591770084e-11,0.0,-inf,0.007711305791042775,0.0004335133927264257,0.0,-5.234549598827112e-07
529,9.661770803979375e-06,2.0716794190086206e-05,3808800,0.0,306,0.00775875284972172,3.1361793986566227e-09,2.194781059036179,2.0579301640137846e-05,-4.786252067988098e-07,3324.63,-1.0422165662305973e-09,0.0,-inf,0.007707274348681999,0.00045376110513708617,0.0,-4.775829904516114e-07
530,1.4257418001297556e-05,1.2099682309211865e-05,3816000,0.0,306,0.007766794363626836,6.582882244122169e-09,2.1947757549418347,1.1725492985324164e-05,-1.259958441875865e-07,3324.63,4.3650032673588736e-10,0.0,-103427656917.8528,0.007714332736777291,0.0006780816477962786,0.0,-1.2643234660947212e-07
531,1.0522146399720617e-05,2.401877399728098e-06,3823200,0.0,306,0.007766645962721054,4.006207510323398e-09,2.1947758118721543,1.7356270079352412e-06,2.3678339064402622e-08,3324.63,-7.233879579706443e-11,0.0,-inf,0.00771215393478987,0.0004952814100899131,0.0,2.3750679926819638e-08
532,1.3225483456473452e-05,-4.548131917575708e-06,3830400,0.0,306,0.007783321803041474,6.229012873975115e-09,2.1947654477849836,-5.073803879156222e-06,3.5408614435061763e-08,3324.48,1.3588263588001406e-10,0.0,-inf,0.007724840951899914,0.0006297822790307454,0.0,3.527272745057514e-08
533,9.753740577014587e-06,-1.6829175995994071e-06,3837600,0.0,306,0.0077803389812600605,2.9853532612381246e-09,2.194767420143104,-8.653020357559095e-07,1.4704445333699034e-07,3324.48,-6.653801044567521e-10,0.0,-inf,0.007719145181985615,0.0004721192524283355,0.0,1.477098399347329e-07
534,1.010864942751723e-05,6.659564630171595e-06,3844800,0.0,306,0.00778627507615263,3.916433309839611e-09,2.1947643412830966,7.5771328420009616e-06,-2.540340927211823e-07,3324.48,9.346019238161793e-10,0.0,-173412410057.33652,0.007722477891449152,0.0004793670163550926,0.0,-2.549686896023849e-07
535,1.0933765543038152e-05,4.188069455475182e-06,3852000,0.0,306,0.007780922133834028,4.1094636426484095e-09,2.1947667354912985,3.065420344875632e-06,6.831379371929141e-08,3324.48,3.1786325650409766e-10,0.0,-inf,0.007720595054197857,0.0005125381476124072,0.0,6.799592291385853e-08
536,1.0862812453157987e-05,3.6233359426463122e-06,3859200,0.0,306,0.007772462252850459,4.106436884999884e-09,2.1947720110032236,4.172174045041693e-06,-1.7507694540555454e-07,3324.48,7.652245381748621e-10,0.0,-inf,0.007722562902060279,0.0005014900845712673,0.0,-1.758421707735149e-07
537,1.175681987702098e-05,8.62537067516855e-06,3866400,0.0,306,0.007766450917912815,4.857780871329638e-09,2.194775671076752,8.942275801966926e-06,-1.544236322276607e-07,3324.48,2.9589399114824445e-10,0.0,-952111200273.8241,0.0077225376710898415,0.0005670543288091858,0.0,-1.5471952747214697e-07
538,9.981823138120605e-06,9.869875118312617e-06,3873600,0.0,306,0.00776358853052395,3.897177895917485e-09,2.1947773719212362,9.632153015904469e-06,-2.41644859832577e-07,3324.35,6.628824644867383e-10,0.0,-inf,0.007723615869957332,0.0004791493996956286,0.0,-2.423077485347901e-07
