policy_entropy,P09:episode_rewards,explained_variance,grad_norm,fps,episode_length,frames,clip_fraction,approx_kl_divergence,epoch_idx,P01:episode_rewards,policy_loss,value_loss,advantage_norm,PMM:episode_rewards
1.649164802581072,402.5000000000002,-1.0058283805847169e-08,0.05516372415337458,374,329.18,491520,0.2239990234375,0.003136393409431548,48,25.0,-0.0016307119876728393,0.009329340882322868,15.968717616796493,161.75
1.6788988262414932,455.0000000000004,-1.30385160446167e-08,0.05335898241882242,374,340.27,501760,0.25966796875,0.0032836452442097652,49,25.0,-0.0015311647242924665,0.00907336468945914,15.968715918064117,186.5
1.72702556848526,335.00000000000085,-7.450580596923829e-10,0.054912008556408855,375,338.62,512000,0.279931640625,0.0033306622413761034,50,47.50000000000001,-0.0017236104657058604,0.010386868151545058,15.96871783733368,182.0
1.7291270196437836,455.0000000000004,-1.862645149230957e-09,0.05320348931334142,375,337.95,522240,0.22333984375,0.002791223208885185,51,47.50000000000001,-0.001289833119517425,0.010637935489285155,15.968717658519745,187.75
1.6777887344360352,427.5000000000002,9.685754776000977e-09,0.054075799152103664,375,342.72,532480,0.19482421875,0.0026683687057584395,52,47.50000000000001,-0.0010268571339111076,0.013223738937813322,15.9687180519104,202.0
1.6989948965609074,502.5000000000002,-1.1548399925231934e-08,0.05297018213761691,373,345.29,542720,0.173486328125,0.0022956315223382263,53,50.0,-0.0008652938835439272,0.011768583631783259,15.96871777176857,226.75
1.6915325716137886,550.0,-2.0489096641540527e-08,0.058231452781689265,373,351.19,552960,0.2334716796875,0.003064577983775507,54,75.0,-0.0015773235889355419,0.013469447639363353,15.968717795610427,254.5
1.6729710921645164,550.0,-5.215406417846679e-09,0.05274867186401668,373,356.2,563200,0.191455078125,0.0023946716155933247,55,97.5,-0.0016000649204215734,0.012865124145173467,15.968717992305756,256.75
1.7218874789774419,527.5000000000002,1.5273690223693846e-08,0.05589810724969894,372,353.97,573440,0.23603515625,0.002773953478686053,56,100.0,-0.0016725691984902369,0.012892037763958798,15.968717634677887,256.25
1.7103116244077683,525.0,-1.1548399925231934e-08,0.056094068941377175,373,357.39,583680,0.23662109375,0.0031580652257389374,57,125.0,-0.001772631086714682,0.014483024738729,15.968717944622039,270.0
1.7370146460831166,432.5000000000006,1.1175870895385742e-08,0.05661060651244717,373,357.01,593920,0.25146484375,0.0028712085447295975,58,125.0,-0.0019461058811430121,0.012111142683716025,15.968717789649963,259.0
1.7395427703857422,425.0,3.725290298461914e-09,0.05563285704936101,372,353.05,604160,0.23447265625,0.002773093047335351,59,75.0,-0.001297665701713413,0.010473829006150482,15.96871777176857,238.5
1.7310546651482581,302.5000000000002,-2.0116567611694337e-08,0.05170993025981455,371,337.29,614400,0.29541015625,0.004049662345960314,60,50.0,-0.0021175770678382834,0.007660963332409665,15.968717730045318,183.75
1.7296276591718196,277.5000000000002,-1.2665987014770507e-08,0.053678141679593804,371,329.02,624640,0.23828125,0.0028449924606206876,61,25.0,-0.0015664033737266437,0.008036166826968838,15.968717521429062,156.0
1.734128151834011,300.0,-1.899898052215576e-08,0.057513735914175926,371,326.52,634880,0.2391357421875,0.0027477737061531115,62,25.0,-0.0018540661854785866,0.011676545454611187,15.968717312812805,161.5
1.7458222918212414,425.0,1.4901161193847656e-08,0.05223774943341575,371,331.19,645120,0.26298828125,0.0034049754315560675,63,25.0,-0.0016399173535319278,0.008557496392410258,15.968715697526932,178.25
1.768699749559164,350.0,2.4959444999694825e-08,0.0538200073895355,370,333.4,655360,0.3083251953125,0.0037394377122382137,64,25.0,-0.0018726600879745091,0.007485338312835666,15.968717592954636,176.5
1.745023936033249,305.00000000000045,0.0,0.05150510584767183,368,322.36,665600,0.2777099609375,0.003531549506811871,65,22.500000000000007,-0.001555106573505327,0.006451414644948273,15.968716788291932,142.5
1.7531145796179772,325.0,-7.078051567077636e-09,0.054184574037379495,365,325.15,675840,0.2378662109375,0.003101880134113344,66,0.0,-0.0012223710502439645,0.009964346890410525,15.968717795610427,144.0
1.7464397162199021,327.5000000000002,-2.6077032089233397e-09,0.055948767444684425,362,330.3,686080,0.21171875,0.002523452441482732,67,47.50000000000001,-0.001132621493161423,0.010930614569224418,15.968717813491821,155.25
1.7562940046191216,380.00000000000045,5.587935447692871e-09,0.05813254666847904,360,345.72,696320,0.283447265625,0.0033173218091178567,68,50.0,-0.0021420479926746337,0.011619851685100002,15.968717736005782,194.75
1.6628895945847035,350.0,-1.3783574104309083e-08,0.04946187099484526,358,347.05,706560,0.2441650390625,0.003315999963763261,69,50.0,-0.0017715046458761207,0.009225897283249651,15.96871775984764,188.75
1.683736190199852,380.00000000000045,2.4959444999694825e-08,0.053098721283618436,355,352.03,716800,0.1830078125,0.0025260086451908137,70,50.0,-0.0013985173663968453,0.011804579828458372,15.968717849254608,209.75
1.69472216963768,350.0,-2.3096799850463868e-08,0.05349109617948976,353,353.26,727040,0.1849365234375,0.002367206635653929,71,47.50000000000001,-0.001075126557771,0.010318248801377194,15.968717694282532,201.75
1.707290393859148,425.0,8.568167686462402e-09,0.050978509789765446,351,349.7,737280,0.267919921875,0.003421659512764563,72,50.0,-0.0018316968064027606,0.008508958318998339,15.96871758699417,203.75
1.673410166054964,325.0,-1.4901161193847657e-09,0.0531565910409237,349,342.87,747520,0.24921875,0.002965217192684122,73,25.0,-0.0015795565497683129,0.009051222744255938,15.968716979026794,177.5
1.6359196834266185,335.00000000000085,-1.4528632164001465e-08,0.05109890169534651,347,336.11,757760,0.23564453125,0.0030246558833198376,74,25.0,-0.001569982327055186,0.009420322613186727,15.968717646598815,165.75
1.7035143196582794,450.0,-1.080334186553955e-08,0.051962552732743375,345,339.25,768000,0.2813232421875,0.003706625915557993,75,25.0,-0.0016457546760648256,0.009129552548984066,15.968717741966248,174.75
1.7373196214437485,402.5000000000002,3.725290298461914e-09,0.053632250454223464,343,341.62,778240,0.2542236328125,0.003470333447808116,76,50.0,-0.0011576597360544838,0.009736245906060504,15.968717610836029,179.0
1.7538125835359097,377.5000000000002,-2.9802322387695314e-09,0.05312825462850592,341,340.16,788480,0.25859375,0.0028895609441974557,77,50.0,-0.0018280250100360718,0.007349193581649161,15.968717563152314,168.25
1.7098013527691365,302.5000000000002,-1.3411045074462891e-08,0.0548637334544093,340,331.66,798720,0.241259765625,0.0027025296015381174,78,25.0,-0.0010503575296752388,0.007888976429421745,15.968717509508133,136.75
1.6920715279877185,275.0,-5.215406417846679e-09,0.050383016155299984,339,331.0,808960,0.273974609375,0.003235042272297051,79,25.0,-0.001453000321453146,0.006301726678547936,15.96869791150093,123.25
1.7163667164742946,227.5000000000002,-1.862645149230957e-09,0.04717902837067679,338,315.41,819200,0.338720703125,0.004586168353432641,80,0.0,-0.0012174508443422382,0.004225240885430548,15.968709498643875,96.25
1.7068445928394795,200.0,1.2293457984924316e-08,0.04835511292880093,336,307.09,829440,0.2793701171875,0.0031691992273181315,81,0.0,-0.0016871873631316703,0.004439255066790793,15.968717241287232,78.0
1.6676764205098151,127.50000000000021,-1.6391277313232423e-08,0.051299451163844115,335,300.05,839680,0.261376953125,0.0034479202262218678,82,0.0,-0.0012066761453752406,0.0058656736564444145,15.968717312812805,71.5
1.60007945895195,150.0,-4.097819328308106e-09,0.05070498076769847,334,304.41,849920,0.246875,0.0032399314362123732,83,0.0,-0.0010770955443149433,0.007152426388347522,15.968717610836029,82.25
1.595768390595913,202.50000000000023,7.078051567077636e-09,0.052372911079492955,333,311.56,860160,0.246923828125,0.002682910003034067,84,0.0,-0.001528770620279829,0.008189926266641123,15.968717610836029,109.5
1.6684826217591762,252.50000000000023,-2.2351741790771484e-09,0.05586348931039766,332,320.66,870400,0.240966796875,0.003345428479713064,85,25.0,-0.0013190205390856136,0.0097986926073645,15.968717563152314,135.0
1.6432179905474187,355.00000000000045,-4.8428773880004884e-09,0.05610886836181774,330,332.07,880640,0.243701171875,0.0032806227449782453,86,50.0,-0.0014432839707296807,0.011676714236091356,15.968717795610427,176.25
1.6744299791753292,400.0,1.1548399925231934e-08,0.056056481503191515,329,333.0,890880,0.25830078125,0.0033639353724311148,87,50.0,-0.0017350739304674788,0.010160713344521354,15.968717581033706,186.5
1.695124738663435,525.0,2.6077032089233397e-09,0.05360237751783479,328,342.49,901120,0.2200927734375,0.00263749836427678,88,47.50000000000001,-0.0014844851020825445,0.010263235028014605,15.96871754527092,219.25
1.6809607118368148,525.0,7.078051567077636e-09,0.05758526663851462,327,347.39,911360,0.1736328125,0.00210300020116847,89,47.50000000000001,-0.0011824367633380462,0.014546554908156395,15.968717902898788,229.0
1.6376931250095368,525.0,8.940696716308593e-09,0.0551243116892843,326,350.64,921600,0.225048828125,0.0026286264924465287,90,50.0,-0.0014514379461616044,0.011502439397736453,15.968717741966248,231.25
1.6852584712207317,400.0,-4.8428773880004884e-09,0.052448602558567314,325,345.15,931840,0.169140625,0.0020020543880036714,91,50.0,-0.0009452715759834974,0.010860178262009867,15.968717676401138,214.25
1.6612405806779862,325.0,-1.0058283805847169e-08,0.05668444571263802,324,331.19,942080,0.244189453125,0.002903071966397874,92,50.0,-0.0016393080641137203,0.008671508831503161,15.968717914819717,181.0
1.6458362884819508,300.0,-2.6077032089233397e-09,0.05202731869754303,323,327.76,952320,0.252099609375,0.003167164080366547,93,25.0,-0.001142967212217627,0.009139665923248686,15.968717688322068,166.25
1.5640658251941204,275.0,-2.3096799850463868e-08,0.05211349593073794,322,326.04,962560,0.2470458984375,0.002888791758033449,94,25.0,-0.0015901663493423257,0.010234877209950356,15.968717604875565,150.75
1.5357379242777824,300.0,-2.9802322387695314e-09,0.05300023781399673,321,338.08,972800,0.2164794921875,0.002651049441456621,95,50.0,-0.0016166565277671908,0.013544941447617021,15.968717944622039,175.5
1.539747155457735,327.5000000000002,-1.4156103134155273e-08,0.05462456294107622,320,351.52,983040,0.2010986328125,0.002350931334518691,96,50.0,-0.0015454021020559594,0.014131461206125096,15.96871783733368,202.75
1.5414999172091484,350.0,1.2293457984924316e-08,0.05193702600006726,319,358.2,993280,0.1782958984375,0.0024253034417029084,97,122.5,-0.0011929924701689742,0.013576971710426733,15.968717908859253,239.25
1.5143010191619397,350.0,4.8428773880004884e-09,0.047441859998927985,318,351.91,1003520,0.187060546875,0.0026040125130975867,98,95.00000000000001,-0.0012828469338273863,0.01092103597766254,15.96871783733368,237.25
1.5162002801895142,330.0000000000004,4.097819328308106e-09,0.05221795920260351,317,337.73,1013760,0.19453125,0.0024127381360926846,99,50.0,-0.001376413910475094,0.01081223777764535,15.968717801570893,216.5
1.5293490402400494,325.0,4.8428773880004884e-09,0.05384461321755307,316,331.9,1024000,0.235009765625,0.002655881120540471,100,50.0,-0.0016127530278026824,0.01123097245581448,15.968717747926712,195.0
1.5095182247459888,325.0,-1.4901161193847656e-08,0.055304963710109914,316,330.28,1034240,0.2134521484375,0.0025900733987782587,101,50.0,-0.001471573940216331,0.01181683992908802,15.968717908859253,194.75
1.523244635015726,325.0,-1.862645149230957e-09,0.053479550078697966,315,333.82,1044480,0.2455078125,0.0031375215636217034,102,50.0,-0.0013153362757293507,0.010008850419853842,15.968717563152314,194.0
1.5495270676910877,302.5000000000002,1.4901161193847657e-09,0.05238723972124687,314,328.17,1054720,0.1924560546875,0.002325442659144983,103,50.0,-0.0011987177404080285,0.010801652891314007,15.968717730045318,180.0
1.552826426178217,300.0,-2.3469328880310058e-08,0.05887040068236358,313,327.85,1064960,0.2800537109375,0.0030936581916876094,104,25.0,-0.0014261091826483607,0.010016527241214134,15.968717616796493,171.75
1.5004677705466747,300.0,-9.313225746154785e-09,0.05249861797775128,312,321.64,1075200,0.216162109375,0.0026579587930427805,105,47.50000000000001,-0.0013766573280008742,0.009900429638764762,15.968717581033706,167.75
1.462028118222952,300.0,-1.7508864402770997e-08,0.05040430327021929,312,322.74,1085440,0.2514892578125,0.0033265165044440437,106,25.0,-0.0014055828589334852,0.008012253066408449,15.968717622756959,158.0
1.4891526237130166,275.0,-1.7508864402770997e-08,0.049436752577903656,311,324.64,1095680,0.191552734375,0.002259855405094413,107,25.0,-0.0013231176963017788,0.008542610516724381,15.968717652559281,150.25
1.4901100359857082,275.0,3.2782554626464846e-08,0.05203623262610298,310,327.1,1105920,0.169775390625,0.0022787726473836754,108,25.0,-0.0009776970546226948,0.010329560456739273,15.968717628717423,150.5
1.4679241813719273,360.0000000000009,2.0489096641540527e-08,0.055428432806886585,310,330.97,1116160,0.2013671875,0.002319315789588927,109,25.0,-0.001340624053045758,0.011777582389186136,15.968717831373215,179.5
1.460920910537243,405.00000000000045,-1.1548399925231934e-08,0.050324880113426604,309,334.37,1126400,0.1388427734375,0.0021054601855212242,110,47.50000000000001,-0.0008399191730859457,0.012089823717542459,15.96871793270111,202.75
1.469972588121891,350.0,5.960464477539063e-09,0.051531557873258846,308,333.1,1136640,0.185546875,0.0022713377626217834,111,50.0,-0.0012675698086241026,0.011094136652263841,15.968717712163926,201.75
1.5266471602022649,300.0,-2.123415470123291e-08,0.05106150298093999,307,337.18,1146880,0.17099609375,0.0022125536175678917,112,72.50000000000001,-0.0011795620201155543,0.011561830565051423,15.968717700242996,206.5
1.5589487977325915,277.5000000000002,-5.960464477539063e-09,0.05332257749563936,307,336.28,1157120,0.250537109375,0.003137081548902643,113,50.0,-0.0011463397098850693,0.009606787727898336,15.968717700242996,190.25
1.5613226391375066,300.0,1.862645149230957e-09,0.050555536541068445,306,343.82,1167360,0.1953369140625,0.0024964151971516913,114,50.0,-0.0008330786933584023,0.009585588168738468,15.968717360496521,187.25
1.6050416864454746,302.5000000000002,1.7881393432617187e-08,0.052719198987305836,306,335.48,1177600,0.2300048828125,0.002664695940848105,115,25.0,-0.0012662376029766165,0.010022919086259208,15.968717682361603,170.5
1.5158683396875858,327.5000000000002,4.097819328308106e-09,0.050872067480833436,305,334.67,1187840,0.1968994140625,0.0021082130792819953,116,25.0,-0.001016724549117498,0.007021793713192892,15.968717616796493,162.5
1.4773674204945564,277.5000000000002,1.7136335372924803e-08,0.04632241735578803,304,324.25,1198080,0.2071044921875,0.0026992212342918263,117,25.0,-0.0012909221743029776,0.006330376903724755,15.968717086315156,137.75
1.5348916411399842,305.00000000000045,1.4901161193847657e-09,0.04746425629804312,304,319.97,1208320,0.2450439453125,0.0034819386345361636,118,22.500000000000007,-0.0011579618047107942,0.006548564997001449,15.968717193603515,129.5
1.6472718842327594,282.5000000000007,5.960464477539063e-09,0.045532018981734215,303,312.33,1218560,0.2746826171875,0.0038479068520132385,119,0.0,-0.0010629154276102781,0.005665120454762018,15.968717312812805,115.25
1.722747753560543,400.0,-1.3411045074462891e-08,0.05218679149771797,303,310.89,1228800,0.2765869140625,0.0031151865349329454,120,25.0,-0.0012221233788295648,0.005902883556154847,15.96871520280838,117.75
1.657862015068531,225.0,-5.587935447692871e-09,0.04854543272693386,302,308.81,1239040,0.197705078125,0.0024895500686625384,121,0.0,-0.0004063673030032078,0.005896338147067581,15.968717324733735,103.75
1.709655311703682,225.0,1.6763806343078613e-08,0.04850171597548751,301,304.89,1249280,0.2666259765625,0.0030478901527430935,122,0.0,-0.0012610478966962545,0.005494280541034869,15.968716996908189,96.75
1.7229292690753937,200.0,-7.450580596923828e-09,0.05196000488169912,301,308.01,1259520,0.2565673828125,0.0031083791432365616,123,0.0,-0.0010741881196736358,0.007793580265871469,15.968717455863953,99.5
1.7361807346343994,225.0,-6.332993507385254e-09,0.05273689280459456,300,312.92,1269760,0.3422607421875,0.004058947511839506,124,0.0,-0.001641452130570542,0.007408750584909285,15.968717485666275,104.25
1.7424413822591305,250.0,-7.078051567077636e-09,0.053154270843632855,300,325.89,1280000,0.2361083984375,0.002466830385776575,125,25.0,-0.0010326978022931143,0.008950844385253731,15.968717515468597,128.25
1.7508296377956867,302.5000000000002,-3.3527612686157227e-09,0.054515969049948335,300,333.55,1290240,0.2552734375,0.0032151827633697394,126,25.0,-0.000983296101912856,0.009638390795771556,15.968717849254608,152.75
1.710598497092724,330.0000000000004,-3.725290298461914e-09,0.05458501711977799,299,337.58,1300480,0.2573974609375,0.003256108286734616,127,47.50000000000001,-0.0014902977101883153,0.0096251053864421,15.968716710805893,168.25
1.692132942378521,427.5000000000002,-1.30385160446167e-08,0.05274381716202862,299,335.66,1310720,0.244580078125,0.0025550067609174222,128,25.0,-0.0018207851680926979,0.00962645864674414,15.968717867136002,181.5
1.6443835273385048,427.5000000000002,5.960464477539063e-09,0.0528072306607834,298,335.58,1320960,0.2476318359375,0.0026797263565413233,129,50.0,-0.0014426619352889247,0.010929029220261555,15.968717449903489,193.0
1.611223567277193,377.5000000000002,1.1548399925231934e-08,0.05006702925991059,298,333.74,1331200,0.2196044921875,0.002372607071629318,130,47.50000000000001,-0.0012727482957416215,0.009811331061428064,15.968717819452285,186.0
1.5871303714811802,375.0,-1.564621925354004e-08,0.050054458803178124,297,330.77,1341440,0.21298828125,0.0025176598222117264,131,25.0,-0.0016636647120321867,0.008327394014850142,15.968717736005782,170.0
1.5466879278421402,277.5000000000002,-8.568167686462402e-09,0.052205523457056126,297,326.61,1351680,0.190380859375,0.0022487607794431596,132,25.0,-0.0009294142899307189,0.010209686103917193,15.96871770620346,147.0
1.5709046557545663,300.0,-2.2351741790771484e-09,0.050016657060207345,297,329.39,1361920,0.179443359375,0.0021211853276611238,133,25.0,-0.0008198978830478154,0.008815940716522164,15.968717640638351,155.0
1.6189668297767639,277.5000000000002,1.862645149230957e-08,0.0555444922845751,296,335.82,1372160,0.2182373046875,0.002535956719600563,134,25.0,-0.0005384129901358393,0.01043916473227,15.96871782541275,164.5
1.68112887814641,300.0,-3.725290298461914e-09,0.056605911783008035,296,333.97,1382400,0.2471435546875,0.00257034448441118,135,25.0,-0.0014621078727941495,0.010336634316809068,15.968717658519745,173.0
1.6939007312059402,325.0,-1.2665987014770507e-08,0.056182518666931955,295,335.09,1392640,0.193896484375,0.0020886594119247093,136,50.0,-0.0011011888229404577,0.011947369479457848,15.96871770620346,189.5
1.71330124437809,402.5000000000002,3.3527612686157227e-09,0.054190099354152824,295,330.9,1402880,0.2226318359375,0.002726632388521466,137,50.0,-0.0010035025003162445,0.012955127879104111,15.968717670440673,202.25
