grad_norm,policy_entropy,clip_fraction,policy_loss,epoch_idx,explained_variance,P09:episode_rewards,PMM:episode_rewards,fps,frames,value_loss,P01:episode_rewards,episode_length,advantage_norm,approx_kl_divergence
0.05571025747963546,1.6147772803902627,0.1896240234375,-0.0012518695901235332,31,-4.470348358154297e-09,400.0,276.5,516,317440,0.01615107590914704,150.0,355.04,15.968717843294144,0.002614685588059729
0.0569992626728673,1.6007536143064498,0.1681884765625,-0.0009966681809601141,32,-1.1548399925231934e-08,427.5000000000002,282.25,515,327680,0.01473028831242118,172.5,357.79,15.968717819452285,0.0022407620520823457
0.05810631060542583,1.5814562149345874,0.204638671875,-0.0019428122781391722,33,7.450580596923828e-09,427.5000000000002,284.25,516,337920,0.016171215157373808,147.5,353.37,15.968717867136002,0.0027675352511877804
0.05857401132565678,1.6083288356661796,0.207275390625,-0.0015964996546244947,34,1.862645149230957e-09,577.5000000000002,301.0,517,348160,0.014457049407064914,125.0,360.06,15.968717885017394,0.0026406360862438307
0.04965914395099471,1.556850353628397,0.1604736328125,-0.0011411426923586987,35,-3.7252902984619143e-10,552.5000000000002,283.0,518,358400,0.011128969948913436,125.0,361.41,15.968717968463897,0.002661116648073403
0.05146704715777497,1.4014641433954238,0.223046875,-0.001027469644031953,36,1.1548399925231934e-08,502.5000000000002,234.0,520,368640,0.007610875880618551,75.0,355.09,15.96871770620346,0.003060365407532117
0.04892198034248557,1.4135055728256702,0.2002197265625,-0.000983465368335601,37,-2.0489096641540527e-08,500.0,222.5,520,378880,0.010474627769872314,50.0,363.59,15.968717557191848,0.0027065169958689237
0.0509735681210331,1.4331071078777313,0.138671875,-0.0004919290426187217,38,8.195638656616212e-09,475.0,202.25,521,389120,0.012660107151896227,50.0,361.78,15.968717908859253,0.001984668823391189
0.050789424319263664,1.455670639127493,0.17509765625,-0.0008020671797567047,39,1.5273690223693846e-08,525.0,226.75,521,399360,0.011044378334918292,50.0,366.29,15.968718028068542,0.002917835756960585
0.04768215157803669,1.3889873273670674,0.1880859375,-0.001175571272506204,40,-1.1548399925231934e-08,525.0,234.5,521,409600,0.012064827424910617,75.0,366.5,15.968717730045318,0.002743481175866691
0.045633847179097395,1.373139899224043,0.1598876953125,-0.00105877794449043,41,-1.1175870895385742e-09,450.0,220.75,521,419840,0.009460666970699094,75.0,358.09,15.968717831373215,0.002728838290306612
0.04999972218416136,1.3888557732105256,0.1377685546875,-0.0006009328764776001,42,-1.080334186553955e-08,352.5000000000002,212.0,522,430080,0.013941479987988715,75.0,355.51,15.968717640638351,0.0021266056238914643
0.05576931576686541,1.4776641368865966,0.225390625,-0.001288248117270996,43,1.2665987014770507e-08,450.0,229.5,522,440320,0.012692163093015551,72.50000000000001,358.16,15.968717795610427,0.0031017695208248597
0.05212587920314542,1.4761735118925572,0.1888427734375,-0.0012459669382224093,44,5.587935447692871e-09,377.5000000000002,232.25,522,450560,0.011763447794510284,97.5,354.63,15.968717849254608,0.0025348060733392684
0.05159072815508137,1.4373642019927502,0.219775390625,-0.0016515657684067265,45,2.9802322387695314e-09,352.5000000000002,209.5,522,460800,0.009146277110812662,50.0,341.49,15.968717712163926,0.002900618473853456
0.054544185376161514,1.4896258920431138,0.2098876953125,-0.0011488179996376857,46,-7.82310962677002e-09,325.0,181.5,522,471040,0.009869981741439915,50.0,336.21,15.968717575073242,0.002822536225380645
0.054371184680618856,1.5030971460044384,0.239697265625,-0.0013576904151705095,47,-1.6763806343078613e-08,300.0,167.75,522,481280,0.008997252941844636,25.0,334.69,15.968717741966248,0.002972249428012219
0.053386633289389765,1.4866571612656116,0.22021484375,-0.0013742909348366083,48,-1.4156103134155273e-08,355.00000000000045,175.25,523,491520,0.010853124500863487,25.0,337.6,15.968717908859253,0.0029101673533432405
0.04711390241231507,1.4649454839527607,0.1766357421875,-0.0010891773981711594,49,-1.7508864402770997e-08,400.0,175.75,523,501760,0.008175492236145488,25.0,336.14,15.968711590766906,0.0022356882616236364
0.04906191407980107,1.4796558357775211,0.1663818359375,-0.0005738766471040435,50,-1.4528632164001465e-08,325.0,153.5,522,512000,0.007116772793506243,25.0,330.27,15.968716913461686,0.0026348576193072405
0.053291510816998,1.5445291683077813,0.22041015625,-0.0008765380051045212,51,-1.1175870895385742e-09,275.0,141.75,522,522240,0.008401908381165413,25.0,322.51,15.968717455863953,0.0029364480908725455
0.05169323495178925,1.5662520490586758,0.2392333984375,-0.0017169509515952085,52,7.450580596923829e-10,275.0,139.25,523,532480,0.010539982050886465,25.0,323.01,15.96871719956398,0.003293322385400188
0.054689060932752075,1.540616723895073,0.2018798828125,-0.0012411638446792495,53,-1.2293457984924316e-08,327.5000000000002,181.0,523,542720,0.010832756161107682,25.0,340.52,15.968717789649963,0.0026558945277315614
0.05322107097865099,1.486721222102642,0.2241943359375,-0.0015235618669976248,54,-1.899898052215576e-08,325.0,184.0,523,552960,0.009070909630827373,47.50000000000001,342.34,15.968717736005782,0.0025021886931881456
0.04842456825010408,1.453459432721138,0.238037109375,-0.0011791523880674503,55,-6.332993507385254e-09,302.5000000000002,165.25,523,563200,0.006188246177225664,25.0,335.94,15.96871750354767,0.0030051871332602786
0.05287867827088107,1.4819977693259716,0.223779296875,-0.0013857288984581828,56,-1.601874828338623e-08,275.0,138.25,523,573440,0.009328435239149257,25.0,325.16,15.96871771812439,0.002978614287076198
0.05294591229448703,1.491520131379366,0.1597900390625,-0.0008093343054497382,57,-5.960464477539063e-09,230.0000000000004,132.75,523,583680,0.009102580304534058,25.0,321.19,15.968717753887177,0.002106039610521293
0.05421604819633459,1.5177650824189186,0.24140625,-0.001833052567599225,58,-3.3527612686157227e-09,277.5000000000002,155.0,524,593920,0.00995345933624776,50.0,327.18,15.968717831373215,0.0030878758488711356
0.055347829663041526,1.5412123493850232,0.2431396484375,-0.0018267219904373633,59,-6.332993507385254e-09,302.5000000000002,164.5,523,604160,0.009688477688541752,50.0,330.82,15.968717437982558,0.0030336697031515315
0.05057888396695546,1.5789259485900402,0.2428466796875,-0.001399332828441402,60,-1.9371509552001954e-08,355.00000000000045,180.75,524,614400,0.0101865820135572,50.0,332.39,15.968717765808105,0.003209504253106843
0.05305487988078776,1.6061430156230927,0.236181640625,-0.0015435251574672294,61,-7.450580596923828e-09,332.5000000000006,182.5,523,624640,0.009515394597110571,50.0,337.88,15.968717896938324,0.003391397192490331
0.05206841128414482,1.5807530760765076,0.144921875,-0.00067202707650722,62,8.568167686462402e-09,407.5000000000006,201.5,523,634880,0.012525700418336783,50.0,347.17,15.968717974424361,0.0023245788614531192
0.051195868581633955,1.5741140462458134,0.1865234375,-0.0010704933723900468,63,2.0861625671386717e-08,477.5000000000002,216.25,523,645120,0.009838196968121337,50.0,358.23,15.968717712163926,0.0025606942074318795
0.05134124674332692,1.4946904920041562,0.2552001953125,-0.0013149007874744712,64,3.3527612686157227e-09,452.50000000000017,203.75,523,655360,0.0076254966781448275,50.0,354.74,15.968712675571442,0.0034434776851242077
0.051220707998614924,1.527453913539648,0.2500244140625,-0.0013909208744735224,65,-1.1175870895385742e-08,400.0,181.75,523,665600,0.007895802441908017,25.0,344.02,15.968716937303544,0.003485229695638736
0.04900529257214796,1.511361913383007,0.260986328125,-0.001679053080442827,66,-1.3783574104309083e-08,400.0,165.25,524,675840,0.007407929719852291,22.500000000000007,339.24,15.968717294931412,0.003463037803987845
0.051896086986216096,1.525914516299963,0.2010986328125,-0.0011264619635767304,67,0.0,402.5000000000002,175.25,524,686080,0.009009905768471072,47.50000000000001,347.6,15.968717557191848,0.0028670699794815847
0.04817769055272772,1.5066308967769146,0.1942626953125,-0.0010675928859200212,68,-5.215406417846679e-09,500.0,190.75,524,696320,0.00947779313864885,25.0,361.94,15.968717724084854,0.0029266421695865576
0.05053419092043645,1.5812170177698135,0.2548095703125,-0.0012050088378600776,69,1.3411045074462891e-08,475.0,185.5,524,706560,0.007873872245181702,25.0,363.44,15.968717741966248,0.0033802955930241295
0.04978338433161791,1.615017380565405,0.210498046875,-0.0014496206778858323,70,-1.601874828338623e-08,452.50000000000017,190.0,524,716800,0.009787509813031647,25.0,361.89,15.968717795610427,0.0029389677124527225
0.04878873022855651,1.6233833029866218,0.2616943359375,-0.001571051874452678,71,1.601874828338623e-08,377.5000000000002,171.25,524,727040,0.007678040012615383,25.0,352.41,15.968717497587203,0.0037407781537240224
0.05114822202339044,1.6566644452512265,0.27607421875,-0.0012625931041839067,72,7.82310962677002e-09,352.5000000000002,152.25,523,737280,0.007217233141409452,25.0,336.56,15.968715614080429,0.003436510448000263
0.047273681951681946,1.616603034734726,0.3482177734375,-0.00099175426948932,73,7.82310962677002e-09,230.0000000000004,104.75,521,747520,0.0031481077987873364,0.0,314.07,15.968708705902099,0.005034822282991058
0.0483158162608802,1.6202211439609528,0.3060791015625,-0.0014754933145013638,74,0.0,150.0,75.75,518,757760,0.0043012694056869805,0.0,301.47,15.968716675043106,0.0037789112031646256
0.047170140820262954,1.6137953989207745,0.336279296875,-0.0010789431840748875,75,-2.9802322387695314e-09,100.0,57.0,518,768000,0.0036032366957556407,0.0,295.42,15.968716353178024,0.00454063932559734
0.04811728647491838,1.6463760681450368,0.25087890625,-0.0004544957475445699,76,-7.450580596923828e-09,100.0,55.0,518,778240,0.003089498477373809,0.0,298.43,15.968713253736496,0.0033474418211881128
0.04831195128922385,1.6423776604235172,0.2260498046875,-0.0007985796217326424,77,-6.7055225372314455e-09,100.0,54.5,518,788480,0.003660676923614403,0.0,301.67,15.968705260753632,0.002825412422635054
0.04803074972392772,1.6647203885018826,0.28115234375,-0.001564427511766553,78,-8.568167686462402e-09,100.0,50.75,518,798720,0.004151938322502246,0.0,299.49,15.968717068433762,0.003513808993375278
0.049311852877634704,1.7118609346449376,0.2738525390625,-0.001191077097246307,79,-1.30385160446167e-08,125.0,64.75,517,808960,0.004711580819184746,0.0,302.51,15.968711864948272,0.003263702811602798
0.047291606762962526,1.6591126501560212,0.3401611328125,-0.0010389039118308574,80,6.332993507385254e-09,150.0,69.75,517,819200,0.004111239175094994,0.0,302.54,15.968713486194611,0.005087899883886848
0.04963740542760612,1.6417274378240108,0.3135009765625,-0.0012922972833621315,81,-5.960464477539063e-09,150.0,73.25,515,829440,0.0038911498412488752,0.0,303.16,15.968710315227508,0.003907506314294551
0.0478226603963036,1.6636847764253617,0.3336181640625,-0.000998181748582283,82,1.7508864402770997e-08,125.0,64.75,510,839680,0.004308265611489048,0.0,299.55,15.968695425987244,0.004727465002235931
0.04508447965207235,1.680947009474039,0.315283203125,-0.001895231609523762,83,1.1175870895385742e-09,125.0,65.75,506,849920,0.004507258695343808,0.0,300.14,15.968716371059418,0.0040406956469951185
0.051331056122457065,1.7086609669029713,0.2882080078125,-0.00111648976962897,84,-6.7055225372314455e-09,150.0,77.0,502,860160,0.005088060228144897,0.0,302.19,15.968632078170776,0.003425550933229715
0.04778653481901851,1.6904744766652584,0.324072265625,-0.001682162078577676,85,1.4901161193847657e-09,152.50000000000023,77.25,496,870400,0.005573263852829769,0.0,301.34,15.968717235326768,0.0040298308657384044
0.04868139730142458,1.6856297492980956,0.2859375,-0.0016209581612201874,86,-6.332993507385254e-09,175.0,81.0,486,880640,0.0055023643970343985,0.0,303.02,15.968717747926712,0.003786230836180948
0.052801961555140754,1.6638736978173256,0.3222900390625,-0.0015555087622487918,87,1.3411045074462891e-08,200.0,91.75,471,890880,0.006798000408980443,0.0,308.95,15.96871750354767,0.004539398648489623
0.05160490697318337,1.6695303708314895,0.244873046875,-0.0011347181862220168,88,7.82310962677002e-09,255.00000000000043,120.0,454,901120,0.008817199005034127,0.0,318.03,15.96871691942215,0.0029045287140121445
0.053766076948323124,1.6842711627483369,0.2266357421875,-0.0009997188863053452,89,4.8428773880004884e-09,400.0,146.25,441,911360,0.008972844370873645,0.0,323.0,15.96871783733368,0.002680647946277759
0.04852199783414866,1.6479516886174679,0.2519287109375,-0.0016118198444019071,90,-2.2351741790771484e-09,327.5000000000002,142.75,428,921600,0.006423556998197455,22.500000000000007,322.18,15.968716984987259,0.002923313453584342
0.048494588531696824,1.6544611983001232,0.2687744140625,-0.000648776844900567,91,1.3783574104309083e-08,227.5000000000002,116.5,418,931840,0.0049909638219105545,0.0,313.3,15.968717312812805,0.003585197306142618
0.0502051561042524,1.5882514856755734,0.334619140625,-0.0019883597808075136,92,-4.8428773880004884e-09,200.0,89.75,410,942080,0.005907885692977288,0.0,306.01,15.968716979026794,0.00439274619105845
0.04654237386958932,1.5023385643959046,0.1991943359375,-0.0008524708508048206,93,-2.6077032089233397e-09,175.0,84.5,402,952320,0.005048117326845158,0.0,303.41,15.968709373474121,0.002512489034086229
0.045400264870914885,1.492071593552828,0.2254638671875,-0.0008140684316458646,94,4.470348358154297e-09,200.0,83.5,393,962560,0.004966777792543553,0.0,304.25,15.968715226650238,0.00253184879807975
0.05099308299499472,1.579372826963663,0.2295166015625,-0.0009867988439509646,95,5.587935447692871e-09,200.0,86.0,385,972800,0.00718459423405875,0.0,305.19,15.96871746778488,0.0031238281866194486
0.04505772223655448,1.5590319082140922,0.2714599609375,-0.0009597786527592688,96,8.940696716308593e-09,177.50000000000023,84.25,379,983040,0.004300931258052287,0.0,307.23,15.968711298704147,0.0038986504759236595
0.05170914278201736,1.6496737532317638,0.25849609375,-0.0012753890330714057,97,0.0,200.0,95.5,374,993280,0.007987867808878946,0.0,311.08,15.968717807531357,0.0035781477285695474
0.053129681135987775,1.6322068654000759,0.22744140625,-0.001121908692221041,98,-2.7194619178771972e-08,252.50000000000023,130.75,370,1003520,0.011524146808005753,22.500000000000007,317.22,15.96871799826622,0.002768893142501838
0.05471008417882064,1.643963760137558,0.1887451171875,-0.0008914716745493934,99,9.685754776000977e-09,327.5000000000002,177.75,366,1013760,0.011273164134036052,25.0,324.49,15.96871782541275,0.002309274376051462
0.05444641341543256,1.642891000956297,0.1620849609375,-0.0009955888945114566,100,-3.725290298461914e-09,352.5000000000002,198.5,363,1024000,0.012533378126681783,50.0,332.5,15.968717902898788,0.0020470318808463615
0.05338838868779981,1.6013779923319817,0.200244140625,-0.0012633070014999247,101,3.3527612686157227e-09,375.0,209.0,360,1034240,0.013256161213212181,50.0,340.23,15.96871793270111,0.0027131042962082576
0.0539279071607973,1.6126045152544974,0.1906005859375,-0.0009728147255373187,102,-1.5273690223693846e-08,412.5000000000011,234.75,356,1044480,0.014749958721222357,50.0,345.04,15.968717944622039,0.002281696511829523
0.052245129719044846,1.651102939248085,0.2019775390625,-0.0010220701162324986,103,-8.195638656616212e-09,577.5000000000002,251.25,353,1054720,0.011501278038485907,97.5,346.95,15.968717712163926,0.0026296412222450273
0.05478042472900864,1.6611404694616794,0.23701171875,-0.001228942057787208,104,-1.4901161193847657e-09,412.5000000000011,235.0,350,1064960,0.012082222015305889,75.0,341.92,15.96871777176857,0.002889668865191197
0.05785107225021986,1.6410027742385864,0.2690673828125,-0.0014621585207351018,105,1.4901161193847657e-09,502.5000000000002,227.5,346,1075200,0.01250689272856107,50.0,339.83,15.96871783733368,0.004058859768520051
0.05321208091851768,1.6897305324673653,0.2234619140625,-0.0006766013673768611,106,-3.7252902984619143e-10,402.5000000000002,213.0,343,1085440,0.008848020027653548,50.0,340.58,15.968717575073242,0.002811261064789505
0.05256943500434922,1.7531652837991714,0.2140869140625,-0.0015141508647502633,107,1.1175870895385742e-08,330.0000000000004,187.5,340,1095680,0.009191493074467871,47.50000000000001,330.47,15.968717736005782,0.002404027162907596
0.052326892244162385,1.7383643046021462,0.2297607421875,-0.0011134615160699468,108,1.1175870895385742e-09,275.0,169.75,337,1105920,0.009057445974940492,47.50000000000001,330.07,15.968717700242996,0.0025607599005866176
0.05713449519633816,1.7437378212809562,0.225927734375,-0.0016198648962017614,109,1.899898052215576e-08,310.00000000000085,173.25,334,1116160,0.011999987318995408,25.0,335.26,15.968717855215072,0.0024059855035034163
0.05714667539337015,1.7388572201132775,0.249267578125,-0.001489535329892533,110,-1.7508864402770997e-08,402.5000000000002,195.0,332,1126400,0.011016630035055642,50.0,344.46,15.968717801570893,0.0031092783217445685
0.05371568276479427,1.7540458939969539,0.2710693359375,-0.001710478964378126,111,7.82310962677002e-09,450.0,207.75,329,1136640,0.00966782284922374,47.50000000000001,347.79,15.96871783733368,0.0030361898317551096
0.05361023020792882,1.7273630291223525,0.218701171875,-0.0012809112035029103,112,-1.4901161193847657e-09,402.5000000000002,198.0,326,1146880,0.008502000165026401,47.50000000000001,346.51,15.968717676401138,0.0027693647846149362
0.05312811323094006,1.737470755726099,0.22607421875,-0.0006488206949143205,113,-1.3411045074462891e-08,352.5000000000002,159.25,324,1157120,0.00795268020910953,25.0,329.94,15.968717283010482,0.0026780266016544372
0.0526146980778036,1.7498187348246574,0.2559326171875,-0.0010631316239596345,114,-4.097819328308106e-09,252.50000000000023,132.0,322,1167360,0.007618239189105225,25.0,318.2,15.968717712163926,0.002883525218203431
0.0554303422225547,1.770371424406767,0.2445556640625,-0.0007277048731339164,115,7.450580596923828e-09,252.50000000000023,138.0,319,1177600,0.009341842997855565,25.0,318.8,15.968717777729035,0.003005010558820231
0.056797552219312,1.7540454924106599,0.2227783203125,-0.0009519479557638988,116,-1.6391277313232423e-08,275.0,148.25,317,1187840,0.01078594528225949,25.0,325.82,15.968717741966248,0.0026996596306503307
0.05653669923801254,1.7237230256199836,0.234765625,-0.0014126090056379326,117,-3.3527612686157227e-09,355.00000000000045,179.0,315,1198080,0.01095073538890574,47.50000000000001,332.34,15.968717777729035,0.00273121797542899
0.05789706569511928,1.7195891186594963,0.2398193359375,-0.0012190750039735576,118,-2.5331974029541015e-08,355.00000000000045,190.25,313,1208320,0.011302547818013408,50.0,337.87,15.968717569112778,0.002457433025817579
0.055942565561491464,1.7273875385522843,0.2139404296875,-0.0007391207247565035,119,-1.862645149230957e-08,432.5000000000006,203.75,311,1218560,0.01116247367899632,50.0,339.89,15.968717801570893,0.002412233175164147
0.05679891498910725,1.7049040272831917,0.22314453125,-0.001234457947430201,120,1.5273690223693846e-08,432.5000000000006,215.0,309,1228800,0.011198017680999327,50.0,343.45,15.968717449903489,0.0025143776707409415
0.059058634007176466,1.677112977206707,0.248828125,-0.001255127448530402,121,-1.30385160446167e-08,375.0,204.5,307,1239040,0.012943995982641354,50.0,338.58,15.968717914819717,0.0027776610848150086
0.058823927819253496,1.6972698092460632,0.201513671875,-0.0013617096574307652,122,3.7252902984619143e-10,375.0,211.25,305,1249280,0.013434745582344476,50.0,336.58,15.968717867136002,0.0022457659728274846
0.05513312144766382,1.6743549153208732,0.149658203125,-0.0002581376778834965,123,-7.82310962677002e-09,330.0000000000004,226.25,304,1259520,0.011568987484497483,72.50000000000001,342.04,15.968717658519745,0.0016777651755376156
0.056095291470896425,1.6270185440778733,0.223046875,-0.001021125579427462,124,6.7055225372314455e-09,302.5000000000002,203.25,302,1269760,0.011138183297771321,50.0,336.08,15.968717581033706,0.002928707833387989
0.05540728044492986,1.6393882758915423,0.205517578125,-0.0012841283438319805,125,4.097819328308106e-09,350.0,210.5,300,1280000,0.014305590267758817,50.0,338.8,15.96871782541275,0.002247609614997259
0.05908891500952089,1.6736318245530128,0.2072021484375,-0.0010793506313348188,126,-1.4528632164001465e-08,350.0,216.25,299,1290240,0.013816407055855962,72.50000000000001,342.02,15.968717908859253,0.002174586871427664
0.05541543895330368,1.6487270087003707,0.1833740234375,-0.0012967181311978493,127,7.078051567077636e-09,350.0,246.0,297,1300480,0.014549178701417986,125.0,348.33,15.968717736005782,0.002070618466677843
0.05260073738811657,1.6074316851794719,0.1673095703125,-0.0014309997506643413,128,-1.862645149230957e-09,350.0,237.75,296,1310720,0.013547228928655387,97.5,348.11,15.968717849254608,0.002049586998992936
0.054788136531728635,1.6046354688704014,0.1600341796875,-0.0008367451264348347,129,-1.0058283805847169e-08,350.0,237.5,294,1320960,0.013728199039178435,125.0,346.92,15.968717855215072,0.0018916848858680168
0.0539835452117582,1.666086856275797,0.2116943359375,-0.0010001507966080681,130,-2.6077032089233397e-09,325.0,223.75,293,1331200,0.012819974303420167,75.0,343.38,15.968717992305756,0.002583463443795608
0.054373723880241885,1.733137084543705,0.1893798828125,-0.0010528475886530941,131,-4.097819328308106e-09,325.0,213.5,291,1341440,0.01124222084217763,75.0,339.42,15.968717950582505,0.0024728477104417833
0.055165311638131174,1.6994170717895032,0.259033203125,-0.0014625784358941018,132,-1.862645149230957e-09,327.5000000000002,202.0,290,1351680,0.009914370290425722,50.0,335.3,15.968717646598815,0.0028736441443925286
0.0560708767350658,1.6863199189305305,0.217236328125,-0.0009799917752388865,133,-1.7136335372924803e-08,332.5000000000006,199.75,289,1361920,0.011420991837439942,50.0,343.34,15.96871777176857,0.002342485666213179
0.05093795498740513,1.6316732689738274,0.2326416015625,-0.0013228272568085232,134,-1.862645149230957e-09,452.50000000000017,202.0,287,1372160,0.010439580414094962,50.0,347.44,15.96871787905693,0.002485288769514682
0.05456336033197897,1.6139791421592236,0.1883544921875,-0.0009048363855981734,135,1.9371509552001954e-08,477.5000000000002,215.0,286,1382400,0.011067468230612576,50.0,353.27,15.968717855215072,0.0022816361070397305
0.05506133411472043,1.624111221730709,0.2154052734375,-0.0014725732013175729,136,-7.450580596923829e-10,500.0,230.75,284,1392640,0.014200804052234162,75.0,357.44,15.968718075752259,0.002371267230182639
0.053508751834576915,1.633730883896351,0.18271484375,-0.0011646008515526773,137,5.960464477539063e-09,500.0,244.75,283,1402880,0.013911748224199983,97.5,354.67,15.968717741966248,0.0022872265781870736
